,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
286,2019-05-17,Friday,2019-05-23,6,11250,P,187.4,14:55:00,258.6,0.05,2019-05-23,15:25:00,0,EOD exit,187.35,1.8745000000000003,421.3483146067415,78149.78932584268,7.8149789325842685,2019,5,197.3,0.05,7.893960674157302,59.252106741573016
13,2019-05-23,Thursday,2019-05-23,0,11950,C,90.8,09:35:00,165.0,0.05,2019-05-23,15:25:00,0,EOD exit,90.75,0.9085,404.31266846361183,36324.05660377358,3.632405660377358,2019,5,138.85,0.05,3.6691374663072778,60.39420485175202
287,2019-05-27,Monday,2019-05-30,3,11850,P,49.7,11:15:00,85.8,0.05,2019-05-30,15:25:00,0,EOD exit,49.650000000000006,0.4975,831.0249307479226,40846.952908587264,4.084695290858726,2019,5,56.9,0.05,4.126038781163436,123.09556786703601
14,2019-05-28,Tuesday,2019-05-30,2,12000,C,26.15,12:35:00,47.35,0.05,2019-05-30,15:25:00,0,EOD exit,26.099999999999998,0.262,1333.3333333333333,34450.666666666664,3.4450666666666665,2019,5,43.65,0.05,3.479999999999999,200.0
15,2019-05-31,Friday,2019-06-06,6,12000,C,42.5,11:55:00,91.0,91.0,2019-06-03,14:15:00,0,SL hit,-48.5,1.335,618.5567010309278,-30825.77319587629,-3.082577319587629,2019,6,99.0,25.3,1.0639175257731959,92.78350515463917
288,2019-06-04,Tuesday,2019-06-06,2,12050,P,35.6,12:55:00,64.9,64.9,2019-06-06,09:25:00,0,SL hit,-29.300000000000004,1.0050000000000001,1023.890784982935,-31029.01023890785,-3.1029010238907846,2019,6,71.05,32.1,0.35836177474402725,154.2235494880546
289,2019-06-11,Tuesday,2019-06-13,2,11950,P,46.35,11:35:00,80.6,80.6,2019-06-12,10:35:00,0,SL hit,-34.24999999999999,1.2694999999999999,875.9124087591242,-31111.970802919706,-3.1111970802919706,2019,6,83.3,25.45,1.83065693430657,130.83941605839416
16,2019-06-12,Wednesday,2019-06-13,1,12000,C,11.25,09:25:00,21.0,0.05,2019-06-13,15:25:00,0,EOD exit,11.2,0.113,1333.3333333333333,14782.666666666666,1.4782666666666666,2019,6,12.35,0.05,1.4933333333333332,200.0
17,2019-06-17,Monday,2019-06-20,3,11850,C,27.4,09:25:00,54.0,0.05,2019-06-20,15:25:00,0,EOD exit,27.349999999999998,0.2745,1127.8195488721803,30536.278195488718,3.053627819548872,2019,6,28.05,0.05,3.084586466165413,167.05827067669173
18,2019-06-21,Friday,2019-06-27,6,11850,C,31.3,13:55:00,73.0,0.05,2019-06-27,15:25:00,0,EOD exit,31.25,0.3135,719.4244604316547,22256.474820143885,2.2256474820143883,2019,6,64.0,0.05,2.248201438848921,106.56474820143886
290,2019-06-25,Tuesday,2019-06-27,2,11650,P,23.1,12:05:00,52.95,0.05,2019-06-27,15:25:00,0,EOD exit,23.05,0.23150000000000004,1005.0251256281407,22933.165829145728,2.2933165829145725,2019,6,27.35,0.05,2.3165829145728645,146.356783919598
19,2019-06-28,Friday,2019-07-04,6,11900,C,44.0,14:15:00,88.55,46.9,2019-07-04,15:25:00,0,EOD exit,-2.8999999999999986,0.909,673.4006734006734,-2564.983164983164,-0.2564983164983164,2019,7,64.0,21.85,1.4915824915824918,100.16835016835017
291,2019-07-01,Monday,2019-07-04,3,11800,P,29.35,11:05:00,50.65,0.05,2019-07-04,15:25:00,0,EOD exit,29.3,0.29400000000000004,1355.9322033898304,39330.16949152542,3.933016949152542,2019,7,45.5,0.05,3.9728813559322034,199.99999999999997
20,2019-07-05,Friday,2019-07-11,6,12000,C,56.1,11:35:00,93.85,0.05,2019-07-11,15:25:00,0,EOD exit,56.050000000000004,0.5615,794.701986754967,44096.82119205299,4.409682119205298,2019,7,72.0,0.05,4.454304635761591,119.20529801324507
292,2019-07-11,Thursday,2019-07-11,0,11550,P,16.85,09:55:00,31.4,0.05,2019-07-11,15:25:00,0,EOD exit,16.8,0.169,1385.2813852813854,23038.61471861472,2.303861471861472,2019,7,21.0,0.05,2.3272727272727276,200.00000000000006
293,2019-07-12,Friday,2019-07-18,6,11600,P,62.35,12:55:00,94.4,94.4,2019-07-12,15:05:00,0,SL hit,-32.050000000000004,1.5675000000000001,936.0374414976598,-31467.238689547583,-3.146723868954758,2019,7,98.25,38.0,2.279251170046802,135.72542901716068
294,2019-07-16,Tuesday,2019-07-18,2,11550,P,22.5,09:35:00,39.45,0.05,2019-07-18,15:25:00,0,EOD exit,22.45,0.2255,1385.2813852813854,30787.18614718615,3.078718614718615,2019,7,23.95,0.05,3.1099567099567103,200.00000000000006
21,2019-07-22,Monday,2019-07-25,3,11400,C,31.95,09:25:00,64.8,0.05,2019-07-25,15:25:00,0,EOD exit,31.9,0.32,913.2420091324202,28840.182648401827,2.884018264840183,2019,7,48.9,0.05,2.91324200913242,130.13698630136986
295,2019-07-23,Tuesday,2019-07-25,2,11350,P,40.1,12:35:00,67.95,67.95,2019-07-24,09:25:00,0,SL hit,-27.85,1.0805000000000002,1077.1992818671454,-31163.91382405745,-3.116391382405745,2019,7,79.25,21.8,1.9712746858168761,152.82764811490125
22,2019-07-31,Wednesday,2019-08-01,1,11050,C,33.25,10:45:00,61.45,61.45,2019-07-31,11:45:00,0,SL hit,-28.200000000000003,0.9470000000000001,1063.8297872340424,-31007.44680851064,-3.1007446808510637,2019,7,62.8,33.6,-0.03723404255319164,146.9414893617021
23,2019-08-01,Thursday,2019-08-01,0,11100,C,6.85,09:45:00,15.95,0.05,2019-08-01,15:25:00,0,EOD exit,6.8,0.06899999999999999,1441.4414414414414,9702.342342342341,0.9702342342342342,2019,8,8.55,0.05,0.98018018018018,200.0
24,2019-08-05,Monday,2019-08-08,3,10900,C,64.0,09:25:00,89.15,89.15,2019-08-05,12:45:00,0,SL hit,-25.150000000000006,1.5315,1192.8429423459243,-31826.838966202788,-3.182683896620279,2019,8,90.0,55.0,1.0735586481113317,162.5248508946322
25,2019-08-07,Wednesday,2019-08-08,1,11000,C,20.7,11:55:00,53.9,29.2,2019-08-08,15:25:00,0,EOD exit,-8.5,0.499,903.6144578313252,-8131.626506024097,-0.8131626506024097,2019,8,35.45,0.3,1.8433734939759034,124.24698795180721
296,2019-08-09,Friday,2019-08-14,5,11050,P,52.2,10:15:00,83.25,83.25,2019-08-13,14:25:00,0,SL hit,-31.049999999999997,1.3544999999999998,966.1835748792272,-31308.695652173916,-3.1308695652173917,2019,8,89.15,18.05,3.299516908212561,133.45410628019326
26,2019-08-20,Tuesday,2019-08-22,2,11100,C,34.6,09:45:00,51.9,0.05,2019-08-22,15:25:00,0,EOD exit,34.550000000000004,0.3465,1441.4414414414414,49302.342342342345,4.930234234234235,2019,8,50.75,0.05,4.980180180180181,200.0
297,2019-08-27,Tuesday,2019-08-29,2,11100,P,54.35,14:25:00,112.45,112.45,2019-08-28,13:25:00,0,SL hit,-58.1,1.6680000000000001,516.3511187607573,-30861.273666092944,-3.0861273666092943,2019,8,118.0,41.2,0.6790017211703958,71.64371772805508
27,2019-08-28,Wednesday,2019-08-29,1,11150,C,21.05,09:55:00,43.9,0.05,2019-08-29,15:25:00,0,EOD exit,21.0,0.21100000000000002,1312.910284463895,27294.091903719916,2.729409190371992,2019,8,25.85,0.05,2.75711159737418,182.98687089715537
28,2019-08-30,Friday,2019-09-05,6,11000,C,55.7,11:15:00,119.0,0.05,2019-09-05,15:25:00,0,EOD exit,55.650000000000006,0.5575,473.93364928909955,26110.18957345972,2.611018957345972,2019,9,100.5,0.05,2.637440758293839,65.1658767772512
298,2019-09-05,Thursday,2019-09-05,0,10850,P,5.0,14:55:00,50.35,2.15,2019-09-05,15:25:00,0,EOD exit,2.85,0.07150000000000001,661.521499448732,1838.037486218302,0.1838037486218302,2019,9,8.75,0.95,0.26791620727673643,89.71885336273428
299,2019-09-06,Friday,2019-09-12,6,10850,P,56.0,11:35:00,75.0,0.05,2019-09-12,15:25:00,0,EOD exit,55.95,0.5605,1474.6543778801843,81680.36866359448,8.168036866359447,2019,9,61.75,0.05,8.250691244239631,200.0
29,2019-09-09,Monday,2019-09-12,3,10950,C,47.85,09:15:00,65.0,65.0,2019-09-09,10:05:00,0,SL hit,-17.15,1.1285,1461.1872146118722,-26708.3105022831,-2.67083105022831,2019,9,98.8,44.65,0.46757990867579946,200.0
30,2019-09-12,Thursday,2019-09-12,0,11100,C,6.5,10:55:00,15.45,0.05,2019-09-12,15:25:00,0,EOD exit,6.45,0.0655,1441.4414414414414,9202.882882882883,0.9202882882882882,2019,9,6.7,0.05,0.9297297297297298,200.0
31,2019-09-16,Monday,2019-09-19,3,11000,C,57.3,13:15:00,109.7,0.05,2019-09-19,15:25:00,0,EOD exit,57.25,0.5735,572.5190839694656,32448.377862595415,3.2448377862595414,2019,9,78.6,0.05,3.27767175572519,78.72137404580151
300,2019-09-23,Monday,2019-09-26,3,11500,P,69.75,10:45:00,133.35,0.05,2019-09-26,15:25:00,0,EOD exit,69.7,0.698,471.69811320754724,32548.11320754718,3.2548113207547176,2019,9,79.9,0.05,3.2877358490566047,67.80660377358491
32,2019-09-24,Tuesday,2019-09-26,2,11600,C,60.2,13:15:00,134.65,0.05,2019-09-26,15:25:00,0,EOD exit,60.150000000000006,0.6025,402.95500335795833,23994.963062458028,2.399496306245803,2019,9,102.15,0.05,2.4237743451981197,58.42847548690396
33,2019-09-27,Friday,2019-10-03,6,11600,C,62.8,14:35:00,108.8,0.05,2019-10-03,15:25:00,0,EOD exit,62.75,0.6285,652.1739130434783,40514.02173913043,4.0514021739130435,2019,10,68.45,0.05,4.092391304347826,94.56521739130434
301,2019-09-30,Monday,2019-10-03,3,11450,P,35.75,14:15:00,95.5,95.5,2019-10-01,13:45:00,0,SL hit,-59.75,1.3125,502.092050209205,-30658.99581589958,-3.065899581589958,2019,10,108.9,14.4,1.0719665271966528,71.86192468619247
34,2019-10-04,Friday,2019-10-10,6,11400,C,56.05,11:55:00,109.0,0.05,2019-10-10,15:25:00,0,EOD exit,56.0,0.5609999999999999,566.5722379603399,31410.198300283282,3.1410198300283283,2019,10,72.0,0.05,3.1728045325779033,80.73654390934844
302,2019-10-16,Wednesday,2019-10-17,1,11450,P,47.5,09:25:00,62.25,62.25,2019-10-16,09:45:00,0,SL hit,-14.75,1.0975,1397.3799126637555,-22144.978165938865,-2.2144978165938864,2019,10,65.9,43.45,0.5659388646288206,200.0
35,2019-10-22,Tuesday,2019-10-24,2,11700,C,39.45,13:35:00,73.3,0.05,2019-10-24,15:25:00,0,EOD exit,39.400000000000006,0.395,886.2629246676515,34568.68537666175,3.456868537666175,2019,10,40.65,0.05,3.4918759231905474,129.61595273264405
303,2019-10-22,Tuesday,2019-10-24,2,11650,P,60.75,11:55:00,94.4,94.4,2019-10-22,13:45:00,0,SL hit,-33.650000000000006,1.5515,891.5304606240712,-31383.209509658245,-3.138320950965825,2019,10,99.0,47.3,1.1991084695393759,129.82912332838038
36,2019-10-25,Friday,2019-10-31,6,11650,C,38.6,12:35:00,94.95,94.95,2019-10-29,10:05:00,0,SL hit,-56.35,1.3355000000000001,532.3868677905945,-30711.00266193434,-3.0711002661934343,2019,10,106.7,29.3,0.4951197870452529,77.52883762200533
304,2019-10-25,Friday,2019-10-31,6,11600,P,70.5,14:25:00,141.6,0.05,2019-10-31,15:25:00,0,EOD exit,70.45,0.7055,421.9409282700422,29428.05907172996,2.942805907172996,2019,10,74.55,0.05,2.9725738396624473,61.18143459915611
305,2019-11-04,Monday,2019-11-07,3,11900,P,47.05,09:25:00,65.0,65.0,2019-11-04,11:55:00,0,SL hit,-17.950000000000003,1.1205,1344.5378151260504,-25641.00840336135,-2.5641008403361347,2019,11,67.65,40.1,0.9344537815126045,200.0
37,2019-11-05,Tuesday,2019-11-07,2,12000,C,28.95,11:35:00,46.0,46.0,2019-11-06,13:25:00,0,SL hit,-17.05,0.7495,1333.3333333333333,-23732.666666666668,-2.373266666666667,2019,11,48.95,6.5,2.993333333333333,200.0
306,2019-11-06,Wednesday,2019-11-07,1,11900,P,29.05,11:35:00,74.25,0.05,2019-11-07,15:25:00,0,EOD exit,29.0,0.29100000000000004,663.716814159292,19054.646017699113,1.9054646017699115,2019,11,31.5,0.05,1.9247787610619467,98.72787610619469
307,2019-11-08,Friday,2019-11-14,6,11950,P,44.0,12:55:00,82.75,82.75,2019-11-08,15:05:00,0,SL hit,-38.75,1.2675,774.1935483870968,-30981.290322580648,-3.098129032258065,2019,11,86.2,37.6,0.4954838709677419,115.64516129032259
38,2019-11-08,Friday,2019-11-14,6,12000,C,49.7,14:45:00,102.4,0.05,2019-11-14,15:25:00,0,EOD exit,49.650000000000006,0.4975,569.2599620493359,27980.550284629982,2.7980550284629984,2019,11,50.15,0.05,2.826375711574953,85.38899430740038
39,2019-11-18,Monday,2019-11-21,3,11950,C,39.25,11:25:00,61.9,61.9,2019-11-19,11:55:00,0,SL hit,-22.65,1.0115,1324.5033112582782,-31339.73509933775,-3.1339735099337753,2019,11,64.25,31.05,1.086092715231788,197.8476821192053
308,2019-11-19,Tuesday,2019-11-21,2,11900,P,42.85,10:35:00,64.45,0.05,2019-11-21,15:25:00,0,EOD exit,42.800000000000004,0.429,1344.5378151260504,56969.41176470589,5.696941176470589,2019,11,46.8,0.05,5.754621848739497,200.0
40,2019-11-22,Friday,2019-11-28,6,12000,C,36.55,11:25:00,67.45,67.45,2019-11-25,11:25:00,0,SL hit,-30.900000000000006,1.04,970.8737864077668,-31009.70873786408,-3.100970873786408,2019,11,69.7,29.2,0.7135922330097084,145.63106796116503
309,2019-11-25,Monday,2019-11-28,3,11900,P,29.7,09:25:00,55.1,0.05,2019-11-28,15:25:00,0,EOD exit,29.65,0.2975,1181.1023622047244,34668.30708661417,3.466830708661417,2019,11,31.6,0.05,3.501968503937007,175.68897637795274
41,2019-12-02,Monday,2019-12-05,3,12150,C,21.6,10:25:00,39.6,0.05,2019-12-05,15:25:00,0,EOD exit,21.55,0.21650000000000003,1316.8724279835392,28093.497942386835,2.8093497942386834,2019,12,33.7,0.05,2.8378600823045272,200.00000000000006
42,2019-12-06,Friday,2019-12-12,6,12050,C,42.45,11:15:00,71.0,0.05,2019-12-12,15:25:00,0,EOD exit,42.400000000000006,0.425,1050.7880910683014,44106.83012259196,4.410683012259196,2019,12,47.15,0.05,4.4553415061295985,158.2749562171629
310,2019-12-11,Wednesday,2019-12-12,1,11850,P,16.3,10:05:00,33.95,33.95,2019-12-11,14:15:00,0,SL hit,-17.650000000000002,0.5025000000000001,1350.210970464135,-24509.704641350214,-2.4509704641350214,2019,12,34.6,16.05,0.03375527426160337,200.0
311,2019-12-13,Friday,2019-12-19,6,12000,P,30.9,14:45:00,53.65,0.05,2019-12-19,15:25:00,0,EOD exit,30.849999999999998,0.3095,1318.6813186813188,40273.18681318681,4.027318681318681,2019,12,33.9,0.05,4.068131868131868,197.8021978021978
313,2019-12-23,Monday,2019-12-26,3,12200,P,18.85,14:55:00,34.6,34.6,2019-12-26,14:45:00,0,SL hit,-15.75,0.5345000000000001,1311.4754098360656,-21356.721311475412,-2.1356721311475413,2019,12,39.35,7.8,1.4491803278688526,200.0
43,2019-12-23,Monday,2019-12-26,3,12250,C,47.85,13:15:00,77.55,0.05,2019-12-26,15:25:00,0,EOD exit,47.800000000000004,0.479,1010.1010101010103,47798.989898989916,4.779898989898991,2019,12,63.5,0.05,4.82828282828283,154.6717171717172
312,2019-12-23,Monday,2019-12-26,3,12200,P,24.1,09:15:00,34.1,34.1,2019-12-23,14:25:00,0,SL hit,-10.0,0.5820000000000001,1311.4754098360656,-13878.032786885247,-1.3878032786885248,2019,12,34.6,19.4,0.6163934426229513,200.0
314,2019-12-30,Monday,2020-01-02,3,12250,P,32.0,09:25:00,40.5,40.5,2019-12-30,11:15:00,0,SL hit,-8.5,0.725,1306.1224489795918,-12048.979591836734,-1.2048979591836733,2019,12,40.75,30.25,0.2285714285714286,200.0
44,2019-12-31,Tuesday,2020-01-02,2,12250,C,31.8,09:15:00,54.3,32.4,2020-01-02,15:25:00,0,EOD exit,-0.5999999999999979,0.642,1306.1224489795918,-1622.20408163265,-0.162220408163265,2020,1,45.1,4.4,3.578775510204081,200.0
45,2020-01-03,Friday,2020-01-09,6,12300,C,28.4,11:55:00,50.0,0.05,2020-01-09,15:25:00,0,EOD exit,28.349999999999998,0.2845,1300.8130081300812,36507.96747967479,3.6507967479674797,2020,1,33.05,0.05,3.6878048780487798,200.0
315,2020-01-09,Thursday,2020-01-09,0,12150,P,18.55,09:35:00,45.0,0.05,2020-01-09,15:25:00,0,EOD exit,18.5,0.18600000000000003,1134.2155009451797,20772.02268431002,2.077202268431002,2020,1,24.7,0.05,2.0982986767485823,172.25897920604916
316,2020-01-13,Monday,2020-01-16,3,12250,P,36.2,09:15:00,50.45,0.05,2020-01-16,15:25:00,0,EOD exit,36.150000000000006,0.3625,1306.1224489795918,46742.85714285715,4.674285714285715,2020,1,43.75,0.05,4.721632653061225,200.0
46,2020-01-15,Wednesday,2020-01-16,1,12350,C,22.65,09:15:00,42.0,5.35,2020-01-16,15:25:00,0,EOD exit,17.299999999999997,0.28,1295.5465587044534,22050.20242914979,2.205020242914979,2020,1,39.55,2.55,2.6040485829959508,200.0
47,2020-01-21,Tuesday,2020-01-23,2,12200,C,33.85,14:15:00,65.45,0.05,2020-01-23,15:25:00,0,EOD exit,33.800000000000004,0.33899999999999997,949.3670886075948,31766.772151898735,3.1766772151898737,2020,1,57.05,0.05,3.208860759493671,144.77848101265823
48,2020-01-27,Monday,2020-01-30,3,12200,C,45.3,09:15:00,71.05,0.05,2020-01-30,15:25:00,0,EOD exit,45.25,0.45349999999999996,1165.0485436893205,52190.09708737864,5.219009708737865,2020,1,67.1,0.05,5.2718446601941755,177.66990291262138
317,2020-01-29,Wednesday,2020-01-30,1,12100,P,28.05,09:35:00,49.05,49.05,2020-01-30,09:25:00,0,SL hit,-20.999999999999996,0.7709999999999999,1322.314049586777,-28788.099173553717,-2.8788099173553716,2020,1,52.0,13.65,1.9041322314049591,200.00000000000006
49,2020-01-31,Friday,2020-02-06,6,12150,C,82.3,14:55:00,126.85,0.05,2020-02-06,15:25:00,0,EOD exit,82.25,0.8235,673.4006734006734,54832.65993265994,5.483265993265994,2020,2,87.5,0.05,5.538720538720539,102.2727272727273
318,2020-02-04,Tuesday,2020-02-06,2,11750,P,38.0,09:45:00,71.2,0.05,2020-02-06,15:25:00,0,EOD exit,37.95,0.3805,903.6144578313252,33948.343373493975,3.3948343373493977,2020,2,40.0,0.05,3.4292168674698793,132.7183734939759
50,2020-02-10,Monday,2020-02-13,3,12150,C,22.9,09:15:00,60.0,60.0,2020-02-11,09:55:00,0,SL hit,-37.1,0.8290000000000001,808.6253369272237,-30670.350404312667,-3.0670350404312665,2020,2,61.2,12.65,0.8288409703504042,122.80997304582209
319,2020-02-12,Wednesday,2020-02-13,1,12150,P,21.05,09:15:00,48.4,0.05,2020-02-13,15:25:00,0,EOD exit,21.0,0.21100000000000002,1096.892138939671,22803.290676416822,2.280329067641682,2020,2,22.8,0.05,2.303473491773309,166.59049360146253
51,2020-02-13,Thursday,2020-02-13,0,12250,C,3.1,09:15:00,15.0,0.05,2020-02-13,15:25:00,0,EOD exit,3.0500000000000003,0.0315,1306.1224489795918,3942.5306122448983,0.39425306122448983,2020,2,3.1,0.05,0.3983673469387755,200.0
52,2020-02-17,Monday,2020-02-20,3,12150,C,32.05,12:15:00,69.5,0.05,2020-02-20,15:25:00,0,EOD exit,31.999999999999996,0.32099999999999995,801.0680907877169,25377.036048064077,2.537703604806408,2020,2,50.0,0.05,2.563417890520694,121.6622162883845
53,2020-02-25,Tuesday,2020-02-27,2,11900,C,42.9,09:45:00,74.85,0.05,2020-02-27,15:25:00,0,EOD exit,42.85,0.4295,938.9671361502349,39831.455399061044,3.983145539906104,2020,2,61.4,0.05,4.023474178403756,139.67136150234745
54,2020-02-28,Friday,2020-03-05,6,11400,C,69.7,14:45:00,145.0,0.05,2020-03-05,15:25:00,0,EOD exit,69.65,0.6975,398.40637450199205,27471.115537848607,2.7471115537848605,2020,3,126.75,0.05,2.7749003984063747,56.77290836653387
320,2020-03-05,Thursday,2020-03-05,0,11300,P,33.85,10:35:00,74.95,31.05,2020-03-05,15:25:00,0,EOD exit,2.8000000000000007,0.649,729.92700729927,1570.0729927007303,0.15700729927007304,2020,3,49.95,6.6,1.9890510948905111,103.1021897810219
55,2020-03-16,Monday,2020-03-19,3,9600,C,201.9,13:55:00,316.45,0.1,2020-03-19,15:25:00,0,EOD exit,201.8,2.02,261.8943692710607,52321.25709297251,5.232125709297251,2020,3,200.95,0.05,5.28633784373636,31.42732431252729
