,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
761,2020-07-15,Wednesday,2020-07-16,1,10700,P,79.5,09:15:00,88.75,88.75,2020-07-15,15:09:00,0,SL hit,-9.25,1.6825,1495.3271028037384,-16347.66355140187,-1.634766355140187,2020,7,125.85,19.1,9.03177570093458,200.0
762,2020-07-16,Thursday,2020-07-16,0,10700,P,35.05,14:45:00,127.55,0.05,2020-07-16,15:21:00,0,EOD exit,35.0,0.3509999999999999,324.3243243243243,11237.513513513513,1.1237513513513515,2020,7,36.15,0.05,1.135135135135135,43.37837837837838
144,2020-07-17,Friday,2020-07-23,6,10800,C,100.55,13:30:00,124.95,124.95,2020-07-17,14:09:00,0,SL hit,-24.400000000000006,2.255,1229.5081967213112,-32772.54098360655,-3.2772540983606553,2020,7,133.0,99.85,0.08606557377049213,165.98360655737702
763,2020-07-17,Friday,2020-07-23,6,10750,P,106.6,09:15:00,145.15,0.05,2020-07-23,15:21:00,0,EOD exit,106.55,1.0665,778.2101167315172,82088.326848249,8.208832684824898,2020,7,108.0,0.05,8.291828793774316,104.57198443579763
145,2020-07-20,Monday,2020-07-23,3,11000,C,66.9,13:30:00,102.3,102.3,2020-07-20,14:12:00,0,SL hit,-35.39999999999999,1.692,847.4576271186443,-31433.898305084746,-3.1433898305084744,2020,7,104.8,65.0,0.1610169491525429,116.52542372881358
146,2020-07-22,Wednesday,2020-07-23,1,11250,C,27.35,09:15:00,47.3,0.05,2020-07-23,15:21:00,0,EOD exit,27.3,0.274,1422.2222222222222,38436.97777777778,3.843697777777778,2020,7,27.65,0.05,3.8826666666666663,200.0
148,2020-07-24,Friday,2020-07-30,6,11150,C,90.65,10:39:00,110.4,110.4,2020-07-24,14:12:00,0,SL hit,-19.75,2.0105,1434.9775784753363,-31225.829596412554,-3.1225829596412553,2020,7,123.0,76.55,2.0233183856502253,200.0
147,2020-07-24,Friday,2020-07-30,6,11150,C,99.9,09:15:00,107.8,107.8,2020-07-24,09:24:00,0,SL hit,-7.8999999999999915,2.077,1434.9775784753363,-14316.771300448418,-1.4316771300448417,2020,7,110.0,97.2,0.3874439461883412,200.0
764,2020-07-24,Friday,2020-07-30,6,11100,P,95.75,13:48:00,135.0,0.9,2020-07-30,15:21:00,0,EOD exit,94.85,0.9665,764.3312101910828,71758.08917197453,7.175808917197453,2020,7,119.2,0.5,7.280254777070064,106.05095541401275
149,2020-07-27,Monday,2020-07-30,3,11250,C,48.0,09:33:00,83.25,83.25,2020-07-28,12:51:00,0,SL hit,-35.25,1.3125,851.063829787234,-31117.021276595744,-3.1117021276595747,2020,7,83.45,36.5,0.9787234042553191,119.68085106382978
150,2020-07-29,Wednesday,2020-07-30,1,11300,C,46.8,10:24:00,86.95,0.1,2020-07-30,15:21:00,0,EOD exit,46.699999999999996,0.469,747.19800747198,34543.711083437105,3.45437110834371,2020,7,72.8,0.05,3.493150684931506,105.54171855541716
151,2020-07-31,Friday,2020-08-06,6,11150,C,94.35,09:15:00,114.0,114.0,2020-07-31,09:42:00,0,SL hit,-19.650000000000006,2.0835,1434.9775784753363,-31187.08520179373,-3.1187085201793727,2020,7,114.35,85.7,1.2412556053811645,200.0
152,2020-07-31,Friday,2020-08-06,6,11150,C,80.0,12:48:00,116.95,51.4,2020-08-06,15:21:00,0,EOD exit,28.6,1.314,811.9079837618402,22153.721244925575,2.2153721244925575,2020,8,108.95,7.7,5.870094722598104,113.15967523680648
765,2020-08-03,Monday,2020-08-06,3,11050,P,132.2,11:42:00,154.0,154.0,2020-08-03,12:24:00,0,SL hit,-21.80000000000001,2.862,1376.146788990825,-33938.53211009174,-3.393853211009174,2020,8,181.5,130.0,0.30275229357797995,190.08027522935768
766,2020-08-04,Tuesday,2020-08-06,2,10900,P,63.45,09:15:00,71.15,71.15,2020-08-04,09:24:00,0,SL hit,-7.700000000000003,1.3460000000000003,1467.8899082568807,-13278.532110091748,-1.3278532110091747,2020,8,71.4,59.5,0.5798165137614683,200.0
767,2020-08-04,Tuesday,2020-08-06,2,10900,P,58.7,09:45:00,81.9,0.05,2020-08-06,15:21:00,0,EOD exit,58.650000000000006,0.5875,1293.1034482758619,75080.81896551723,7.508081896551723,2020,8,61.5,0.05,7.584051724137931,176.1853448275862
768,2020-08-07,Friday,2020-08-13,6,11150,P,83.25,11:57:00,121.1,0.05,2020-08-13,15:21:00,0,EOD exit,83.2,0.833,792.6023778071335,65284.28005284017,6.528428005284018,2020,8,101.4,0.05,6.5944517833553515,110.46895640686922
153,2020-08-10,Monday,2020-08-13,3,11300,C,82.7,12:30:00,98.95,98.95,2020-08-11,09:15:00,0,SL hit,-16.25,1.8165,1415.929203539823,-25580.884955752215,-2.5580884955752214,2020,8,109.25,54.55,3.9858407079646025,200.0
154,2020-08-11,Tuesday,2020-08-13,2,11350,C,44.95,12:21:00,78.0,0.15,2020-08-13,15:21:00,0,EOD exit,44.800000000000004,0.451,907.7155824508321,40256.27836611196,4.025627836611196,2020,8,70.0,0.05,4.075642965204237,128.7821482602118
769,2020-08-14,Friday,2020-08-20,6,11350,P,100.2,09:15:00,117.3,117.3,2020-08-14,13:30:00,0,SL hit,-17.099999999999994,2.1750000000000003,1409.691629955947,-27171.80616740087,-2.717180616740087,2020,8,120.0,75.0,3.552422907488987,200.0
155,2020-08-14,Friday,2020-08-20,6,11400,C,58.8,13:12:00,79.0,79.0,2020-08-19,09:15:00,0,SL hit,-20.200000000000003,1.3780000000000001,1403.5087719298247,-30284.91228070176,-3.028491228070176,2020,8,81.2,17.5,5.796491228070176,200.00000000000006
770,2020-08-17,Monday,2020-08-20,3,11200,P,70.3,13:54:00,129.45,0.1,2020-08-20,15:21:00,0,EOD exit,70.2,0.704,507.18512256973804,35247.33727810652,3.524733727810652,2020,8,95.25,0.05,3.5629754860524097,71.00591715976333
156,2020-08-19,Wednesday,2020-08-20,1,11500,C,18.25,11:15:00,29.35,29.35,2020-08-19,14:00:00,0,SL hit,-11.100000000000001,0.47600000000000003,1391.304347826087,-16105.739130434786,-1.6105739130434786,2020,8,30.0,15.75,0.34782608695652173,200.0
157,2020-08-20,Thursday,2020-08-20,0,11350,C,14.45,09:18:00,36.1,0.05,2020-08-20,15:21:00,0,EOD exit,14.399999999999999,0.145,1385.6812933025403,19752.886836027712,1.9752886836027712,2020,8,27.35,0.05,1.995381062355658,196.5935334872979
158,2020-08-21,Friday,2020-08-27,6,11450,C,59.25,11:42:00,84.7,84.7,2020-08-24,12:15:00,0,SL hit,-25.450000000000003,1.4395,1178.7819253438113,-31696.856581532415,-3.1696856581532415,2020,8,94.7,48.0,1.3261296660117878,168.713163064833
771,2020-08-21,Friday,2020-08-27,6,11400,P,103.75,09:15:00,111.55,0.05,2020-08-27,15:21:00,0,EOD exit,103.7,1.038,1403.5087719298247,144087.01754385966,14.408701754385966,2020,8,106.8,0.05,14.554385964912282,200.00000000000006
159,2020-08-25,Tuesday,2020-08-27,2,11550,C,32.0,10:33:00,46.2,52.55,2020-08-27,09:15:00,0,Gap SL hit,-20.549999999999997,0.8455,1385.2813852813854,-29638.78787878788,-2.963878787878788,2020,8,59.25,14.35,2.4450216450216447,200.00000000000006
160,2020-08-27,Thursday,2020-08-27,0,11650,C,4.15,10:45:00,11.6,0.05,2020-08-27,15:21:00,0,EOD exit,4.1000000000000005,0.042,1373.390557939914,5573.218884120172,0.5573218884120172,2020,8,7.85,0.05,0.5630901287553648,199.99999999999997
772,2020-08-28,Friday,2020-09-03,6,11600,P,88.35,09:15:00,104.95,104.95,2020-08-31,11:33:00,0,SL hit,-16.60000000000001,1.933,1379.3103448275863,-25562.758620689667,-2.5562758620689667,2020,8,105.95,22.3,9.110344827586207,200.0
161,2020-08-31,Monday,2020-09-03,3,11800,C,27.7,11:18:00,65.0,0.05,2020-09-03,15:21:00,0,EOD exit,27.65,0.2775,804.289544235925,22015.415549597856,2.201541554959786,2020,9,32.95,0.05,2.2238605898123325,118.63270777479893
773,2020-09-01,Tuesday,2020-09-03,2,11450,P,76.4,09:30:00,155.25,0.1,2020-09-03,15:21:00,0,EOD exit,76.30000000000001,0.765,380.4692454026633,28738.744451490176,2.8738744451490175,2020,9,136.55,0.05,2.9048826886493346,54.45466074825619
163,2020-09-04,Friday,2020-09-10,6,11400,C,102.1,14:27:00,148.2,50.2,2020-09-10,15:21:00,0,EOD exit,51.89999999999999,1.5230000000000001,650.7592190889371,32783.29718004338,3.278329718004338,2020,9,105.95,3.15,6.439262472885032,92.73318872017354
774,2020-09-04,Friday,2020-09-10,6,11350,P,76.15,12:54:00,128.3,128.3,2020-09-04,14:42:00,0,SL hit,-52.150000000000006,2.0445,575.2636625119846,-31176.126558005755,-3.1176126558005754,2020,9,128.55,65.0,0.6414189837008631,81.61553211888783
162,2020-09-04,Friday,2020-09-10,6,11400,C,110.65,09:15:00,119.75,119.75,2020-09-04,09:54:00,0,SL hit,-9.099999999999994,2.3040000000000003,1403.5087719298247,-16005.614035087712,-1.6005614035087712,2020,9,120.0,100.1,1.4807017543859666,200.00000000000006
775,2020-09-07,Monday,2020-09-10,3,11350,P,100.0,11:30:00,157.6,157.6,2020-09-09,09:15:00,0,SL hit,-57.599999999999994,2.576,520.8333333333334,-31341.666666666668,-3.134166666666667,2020,9,170.0,43.4,2.947916666666667,73.89322916666667
776,2020-09-09,Wednesday,2020-09-10,1,11200,P,34.55,13:12:00,69.8,0.1,2020-09-10,15:21:00,0,EOD exit,34.449999999999996,0.3465,851.063829787234,29024.25531914893,2.902425531914893,2020,9,41.65,0.05,2.9361702127659575,119.14893617021276
164,2020-09-11,Friday,2020-09-17,6,11450,C,92.95,13:09:00,119.5,119.5,2020-09-14,09:15:00,0,SL hit,-26.549999999999997,2.1245,1129.9435028248588,-32400.564971751413,-3.2400564971751415,2020,9,132.85,86.65,0.7118644067796607,161.72316384180792
777,2020-09-11,Friday,2020-09-17,6,11400,P,79.35,09:18:00,101.2,0.05,2020-09-17,15:21:00,0,EOD exit,79.3,0.7939999999999999,1372.99771167048,107788.5583524027,10.77885583524027,2020,9,100.0,0.05,10.887871853546907,195.65217391304338
165,2020-09-14,Monday,2020-09-17,3,11550,C,69.1,13:09:00,81.5,81.5,2020-09-16,14:57:00,0,SL hit,-12.400000000000006,1.506,1385.2813852813854,-19263.722943722954,-1.9263722943722954,2020,9,85.0,29.1,5.54112554112554,200.00000000000006
167,2020-09-17,Thursday,2020-09-17,0,11600,C,7.75,11:27:00,17.7,0.05,2020-09-17,15:21:00,0,EOD exit,7.7,0.078,1379.3103448275863,10513.103448275862,1.0513103448275862,2020,9,8.15,0.05,1.0620689655172415,200.0
166,2020-09-17,Thursday,2020-09-17,0,11550,C,24.8,09:15:00,30.0,30.0,2020-09-17,09:33:00,0,SL hit,-5.199999999999999,0.5479999999999999,1385.2813852813854,-7962.597402597402,-0.7962597402597402,2020,9,30.45,21.8,0.41558441558441567,200.00000000000006
168,2020-09-18,Friday,2020-09-24,6,11600,C,69.95,14:18:00,90.75,0.05,2020-09-24,15:21:00,0,EOD exit,69.9,0.7000000000000001,1379.3103448275863,95448.27586206897,9.544827586206898,2020,9,69.85,0.05,9.64137931034483,200.0
778,2020-09-18,Friday,2020-09-24,6,11550,P,99.4,09:15:00,112.7,112.7,2020-09-18,14:21:00,0,SL hit,-13.299999999999997,2.1210000000000004,1385.2813852813854,-21362.42424242424,-2.136242424242424,2020,9,125.0,72.0,3.7956709956709966,200.00000000000006
779,2020-09-22,Tuesday,2020-09-24,2,11300,P,120.05,13:30:00,229.95,229.95,2020-09-23,13:39:00,0,SL hit,-109.89999999999999,3.5,272.975432211101,-30955.414012738853,-3.095541401273885,2020,9,237.9,83.2,1.005914467697907,38.557779799818015
780,2020-09-23,Wednesday,2020-09-24,1,11100,P,30.75,14:48:00,98.7,98.7,2020-09-24,09:15:00,0,SL hit,-67.95,1.2945,441.5011037527594,-30571.523178807947,-3.057152317880795,2020,9,121.0,19.95,0.4768211920529801,61.258278145695364
782,2020-09-25,Friday,2020-10-01,6,10900,P,96.0,12:09:00,152.5,0.05,2020-10-01,15:21:00,0,EOD exit,95.95,0.9605,530.9734513274336,50436.90265486726,5.043690265486727,2020,10,100.05,0.05,5.094690265486725,72.34513274336283
781,2020-09-25,Friday,2020-10-01,6,10900,P,109.25,09:33:00,146.25,146.25,2020-09-25,10:06:00,0,SL hit,-37.0,2.555,810.8108108108108,-32071.621621621623,-3.207162162162162,2020,9,148.9,107.0,0.18243243243243243,110.47297297297295
169,2020-09-29,Tuesday,2020-10-01,2,11300,C,36.3,10:45:00,62.0,62.0,2020-10-01,09:15:00,0,SL hit,-25.700000000000003,0.983,1167.315175097276,-31147.470817120622,-3.114747081712062,2020,10,67.0,15.0,2.4863813229571976,164.88326848249025
170,2020-10-01,Thursday,2020-10-01,0,11400,C,15.1,13:24:00,38.75,17.15,2020-10-01,15:21:00,0,EOD exit,-2.049999999999999,0.3225,1268.4989429175475,-3009.5137420718797,-0.300951374207188,2020,10,33.05,7.0,1.0274841437632134,180.7610993657505
171,2020-10-05,Monday,2020-10-08,3,11500,C,98.5,11:39:00,140.0,140.0,2020-10-06,14:30:00,0,SL hit,-41.5,2.3850000000000002,722.8915662650602,-31724.096385542165,-3.1724096385542166,2020,10,159.9,63.55,2.5265060240963857,103.91566265060241
783,2020-10-05,Monday,2020-10-08,3,11450,P,71.9,09:15:00,95.15,0.05,2020-10-08,15:21:00,0,EOD exit,71.85000000000001,0.7195,1290.3225806451612,91781.29032258065,9.178129032258067,2020,10,89.15,0.05,9.270967741935484,184.6774193548387
172,2020-10-08,Thursday,2020-10-08,0,11850,C,19.8,13:54:00,67.0,0.1,2020-10-08,15:21:00,0,EOD exit,19.7,0.19900000000000004,635.593220338983,12394.703389830505,1.2394703389830504,2020,10,30.75,0.1,1.2521186440677965,94.14724576271186
784,2020-10-09,Friday,2020-10-15,6,11850,P,100.45,10:48:00,147.4,147.4,2020-10-15,14:12:00,0,SL hit,-46.95,2.4785000000000004,638.9776357827476,-31583.70607028754,-3.1583706070287536,2020,10,149.1,2.0,6.2907348242811505,94.6485623003195
173,2020-10-09,Friday,2020-10-15,6,11900,C,99.0,13:39:00,129.85,129.85,2020-10-09,15:24:00,0,SL hit,-30.849999999999994,2.2885,972.4473257698543,-32225.44570502431,-3.2225445705024307,2020,10,130.95,93.15,0.5688816855753642,144.65153970826583
174,2020-10-12,Monday,2020-10-15,3,12000,C,74.9,12:12:00,110.0,0.05,2020-10-15,15:21:00,0,EOD exit,74.85000000000001,0.7495,854.7008547008548,63333.7606837607,6.3333760683760705,2020,10,89.3,0.05,6.3974358974359,128.2051282051282
785,2020-10-16,Friday,2020-10-22,6,11700,P,81.2,13:15:00,142.0,0.05,2020-10-22,15:21:00,0,EOD exit,81.15,0.8125,493.42105263157896,39640.21381578948,3.964021381578948,2020,10,102.75,0.05,4.004111842105263,72.16282894736842
175,2020-10-19,Monday,2020-10-22,3,11900,C,63.1,11:51:00,94.0,94.0,2020-10-20,11:45:00,0,SL hit,-30.9,1.571,970.873786407767,-31525.2427184466,-3.15252427184466,2020,10,97.8,47.7,1.4951456310679612,144.41747572815535
176,2020-10-21,Wednesday,2020-10-22,1,12000,C,38.2,13:15:00,67.5,0.1,2020-10-22,15:21:00,0,EOD exit,38.1,0.38300000000000006,1023.8907849829352,38618.08873720137,3.8618088737201366,2020,10,40.9,0.05,3.906143344709898,153.5836177474403
787,2020-10-23,Friday,2020-10-29,6,11900,P,82.0,12:48:00,105.35,105.35,2020-10-26,09:18:00,0,SL hit,-23.349999999999994,1.8735,1284.7965738758032,-32407.066381156317,-3.240706638115632,2020,10,112.0,72.2,1.259100642398287,191.11349036402572
177,2020-10-23,Friday,2020-10-29,6,12000,C,69.8,11:45:00,96.0,0.05,2020-10-29,15:21:00,0,EOD exit,69.75,0.6985,1145.038167938931,79066.6030534351,7.90666030534351,2020,10,91.05,0.05,7.986641221374045,171.75572519083966
786,2020-10-23,Friday,2020-10-29,6,11950,P,110.35,09:15:00,119.95,119.95,2020-10-23,09:48:00,0,SL hit,-9.600000000000009,2.3030000000000004,1338.9121338912134,-15937.071129707127,-1.5937071129707128,2020,10,120.0,102.3,1.0778242677824263,200.0
788,2020-10-27,Tuesday,2020-10-29,2,11800,P,78.2,10:48:00,137.2,137.2,2020-10-28,13:57:00,0,SL hit,-58.999999999999986,2.154,508.47457627118655,-31095.254237288133,-3.1095254237288135,2020,10,139.75,33.25,2.2855932203389835,75.00000000000001
789,2020-10-30,Friday,2020-11-05,6,11650,P,130.1,09:54:00,212.75,212.75,2020-10-30,11:39:00,0,SL hit,-82.65,3.4285,362.9764065335753,-31244.464609800365,-3.1244464609800366,2020,10,226.9,120.2,0.3593466424682392,52.858439201451915
790,2020-10-30,Friday,2020-11-05,6,11600,P,176.8,13:39:00,231.1,0.05,2020-11-05,15:21:00,0,EOD exit,176.75,1.7685000000000002,552.486187845304,96674.86187845307,9.667486187845308,2020,11,189.85,0.05,9.765193370165749,80.11049723756908
178,2020-10-30,Friday,2020-11-05,6,11700,C,122.75,11:27:00,179.0,149.8,2020-11-03,09:15:00,0,Gap SL hit,-27.05000000000001,2.7255000000000003,533.3333333333334,-15880.266666666674,-1.5880266666666674,2020,11,209.9,85.15,2.005333333333333,78.0
179,2020-11-04,Wednesday,2020-11-05,1,11800,C,116.8,13:03:00,177.0,252.95,2020-11-05,09:15:00,0,Gap SL hit,-136.14999999999998,3.6975000000000002,498.33887043189367,-69691.44518272423,-6.969144518272423,2020,11,274.65,69.9,2.337209302325581,73.50498338870432
180,2020-11-05,Thursday,2020-11-05,0,12100,C,15.4,14:00:00,44.8,19.4,2020-11-05,15:21:00,0,EOD exit,-3.9999999999999982,0.348,1020.4081632653061,-4436.734693877549,-0.44367346938775487,2020,11,25.25,7.85,0.7704081632653063,154.33673469387756
791,2020-11-06,Friday,2020-11-12,6,12150,P,125.0,09:15:00,139.5,0.05,2020-11-12,15:21:00,0,EOD exit,124.95,1.2505,1316.8724279835392,162896.4609053498,16.28964609053498,2020,11,128.55,0.05,16.454320987654324,200.00000000000006
181,2020-11-09,Monday,2020-11-12,3,12400,C,89.35,11:21:00,119.55,119.55,2020-11-09,15:12:00,0,SL hit,-30.200000000000003,2.089,993.3774834437086,-32075.165562913906,-3.2075165562913908,2020,11,123.9,81.6,0.769867549668874,153.97350993377484
182,2020-11-10,Tuesday,2020-11-12,2,12600,C,73.7,14:09:00,105.0,105.0,2020-11-10,14:57:00,0,SL hit,-31.299999999999997,1.787,958.4664536741215,-31712.779552715652,-3.1712779552715653,2020,11,105.75,54.25,1.8642172523961664,150.95846645367413
183,2020-11-11,Wednesday,2020-11-12,1,12700,C,46.7,11:12:00,105.0,0.15,2020-11-12,15:21:00,0,EOD exit,46.550000000000004,0.4685,514.5797598627787,23712.60720411664,2.371260720411664,2020,11,95.9,0.1,2.397941680960549,81.68953687821612
184,2020-11-13,Friday,2020-11-19,6,12700,C,88.4,09:15:00,99.25,99.25,2020-11-13,10:21:00,0,SL hit,-10.849999999999994,1.8765,1259.8425196850394,-16033.385826771648,-1.603338582677165,2020,11,105.95,72.95,1.9464566929133862,200.0
792,2020-11-13,Friday,2020-11-19,6,12650,P,88.9,10:24:00,137.6,0.05,2020-11-19,15:21:00,0,EOD exit,88.85000000000001,0.8895000000000001,616.016427104723,54185.112936344995,5.4185112936344995,2020,11,103.5,0.05,5.473305954825465,97.40759753593431
185,2020-11-17,Tuesday,2020-11-19,2,12950,C,25.75,11:15:00,58.5,0.1,2020-11-19,15:21:00,0,EOD exit,25.65,0.2585,916.0305343511451,23259.3893129771,2.32593893129771,2020,11,46.7,0.05,2.354198473282443,148.2824427480916
794,2020-11-20,Friday,2020-11-26,6,12750,P,82.6,13:00:00,115.0,0.1,2020-11-26,15:21:00,0,EOD exit,82.5,0.827,925.9259259259258,75623.14814814813,7.562314814814814,2020,11,93.85,0.05,7.643518518518516,147.56944444444443
186,2020-11-20,Friday,2020-11-26,6,12850,C,72.0,11:12:00,118.8,118.8,2020-11-20,13:51:00,0,SL hit,-46.8,1.9080000000000001,641.0256410256411,-31223.076923076926,-3.1223076923076927,2020,11,119.95,65.0,0.44871794871794884,102.96474358974359
793,2020-11-20,Friday,2020-11-26,6,12800,P,89.55,10:15:00,123.6,123.6,2020-11-20,11:12:00,0,SL hit,-34.05,2.1315,881.057268722467,-31877.97356828194,-3.187797356828194,2020,11,128.9,86.3,0.28634361233480177,140.96916299559473
187,2020-11-23,Monday,2020-11-26,3,13000,C,38.05,10:45:00,69.7,69.7,2020-11-23,14:03:00,0,SL hit,-31.650000000000006,1.0775000000000001,947.8672985781989,-31021.327014218008,-3.1021327014218008,2020,11,73.4,36.0,0.19431279620853048,154.0284360189573
188,2020-11-25,Wednesday,2020-11-26,1,13150,C,29.65,10:30:00,79.95,0.05,2020-11-26,15:21:00,0,EOD exit,29.599999999999998,0.297,596.4214711729621,17476.938369781306,1.7476938369781307,2020,11,36.1,0.05,1.7654075546719679,98.03677932405564
795,2020-11-27,Friday,2020-12-03,6,13000,P,100.4,12:24:00,136.5,136.5,2020-11-27,14:45:00,0,SL hit,-36.099999999999994,2.369,831.0249307479226,-31968.698060941828,-3.1968698060941825,2020,11,149.35,87.8,1.0470914127423832,135.0415512465374
189,2020-11-27,Friday,2020-12-03,6,13050,C,75.75,14:42:00,119.5,119.5,2020-12-01,11:54:00,0,SL hit,-43.75,1.9525000000000001,685.7142857142857,-31338.85714285714,-3.133885714285714,2020,12,123.95,66.25,0.6514285714285714,111.85714285714283
796,2020-12-01,Tuesday,2020-12-03,2,13050,P,108.2,09:51:00,150.55,0.05,2020-12-03,15:21:00,0,EOD exit,108.15,1.0825,708.3825265643446,75844.74616292797,7.5844746162927965,2020,12,117.45,0.05,7.661157024793389,115.55489964580872
190,2020-12-02,Wednesday,2020-12-03,1,13150,C,53.2,09:15:00,80.0,0.05,2020-12-03,15:21:00,0,EOD exit,53.150000000000006,0.5325,1119.402985074627,58900.18656716419,5.890018656716419,2020,12,66.2,0.05,5.949626865671643,184.0018656716418
191,2020-12-04,Friday,2020-12-10,6,13200,C,99.45,12:48:00,141.75,141.75,2020-12-07,09:36:00,0,SL hit,-42.3,2.412,709.2198581560284,-31710.638297872338,-3.171063829787234,2020,12,149.85,88.6,0.7695035460992914,117.02127659574468
797,2020-12-04,Friday,2020-12-10,6,13150,P,95.0,09:18:00,103.2,0.05,2020-12-10,15:21:00,0,EOD exit,94.95,0.9505,1216.7300380228137,114372.01520912547,11.437201520912547,2020,12,96.5,0.05,11.552851711026618,200.0
192,2020-12-07,Monday,2020-12-10,3,13300,C,79.05,14:00:00,115.0,115.0,2020-12-07,15:06:00,0,SL hit,-35.95,1.9405000000000001,834.4923504867871,-31619.33240611961,-3.161933240611961,2020,12,115.75,76.85,0.18358831710709342,138.73435326842835
193,2020-12-08,Tuesday,2020-12-10,2,13400,C,58.6,11:21:00,93.95,93.95,2020-12-09,09:30:00,0,SL hit,-35.35,1.5255,848.6562942008486,-31294.625176803394,-3.1294625176803397,2020,12,95.5,43.15,1.3111739745403115,142.14992927864213
194,2020-12-10,Thursday,2020-12-10,0,13500,C,32.5,09:15:00,50.0,0.05,2020-12-10,15:21:00,0,EOD exit,32.45,0.32549999999999996,1185.1851851851852,38073.48148148149,3.8073481481481486,2020,12,34.55,0.05,3.8459259259259264,200.0
195,2020-12-11,Friday,2020-12-17,6,13550,C,96.2,13:27:00,121.1,121.1,2020-12-14,09:18:00,0,SL hit,-24.89999999999999,2.173,1180.8118081180812,-31968.118081180804,-3.1968118081180803,2020,12,122.0,54.2,4.959409594095941,200.0
798,2020-12-11,Friday,2020-12-17,6,13500,P,97.9,09:15:00,122.85,122.85,2020-12-11,14:03:00,0,SL hit,-24.94999999999999,2.2075,1185.1851851851852,-32186.666666666653,-3.2186666666666657,2020,12,141.2,71.55,3.1229629629629643,200.0
196,2020-12-14,Monday,2020-12-17,3,13600,C,51.05,12:54:00,94.0,94.0,2020-12-16,13:51:00,0,SL hit,-42.95,1.4505000000000001,698.4866123399302,-31013.15483119907,-3.101315483119907,2020,12,95.9,29.85,1.4807916181606517,118.74272409778813
800,2020-12-14,Monday,2020-12-17,3,13550,P,91.4,13:12:00,142.4,0.05,2020-12-17,15:21:00,0,EOD exit,91.35000000000001,0.9145000000000001,588.2352941176471,53197.352941176476,5.319735294117647,2020,12,141.0,0.05,5.373529411764706,99.63235294117648
799,2020-12-14,Monday,2020-12-17,3,13550,P,83.9,09:15:00,97.85,97.85,2020-12-14,09:54:00,0,SL hit,-13.949999999999989,1.8175000000000001,1180.8118081180812,-18618.450184501835,-1.8618450184501836,2020,12,100.9,73.75,1.198523985239853,200.0
199,2020-12-17,Thursday,2020-12-17,0,13750,C,7.95,14:24:00,30.0,0.05,2020-12-17,15:21:00,0,EOD exit,7.9,0.08,1163.6363636363637,9099.636363636364,0.9099636363636363,2020,12,21.45,0.05,0.9192727272727275,200.00000000000006
198,2020-12-17,Thursday,2020-12-17,0,13750,C,12.15,11:45:00,18.75,18.75,2020-12-17,13:15:00,0,SL hit,-6.6,0.309,1163.6363636363637,-8039.563636363637,-0.8039563636363637,2020,12,20.0,12.1,0.005818181818181901,200.00000000000006
197,2020-12-17,Thursday,2020-12-17,0,13750,C,12.8,09:15:00,17.8,17.8,2020-12-17,09:51:00,0,SL hit,-5.0,0.306,1163.6363636363637,-6174.254545454546,-0.6174254545454546,2020,12,18.0,9.75,0.354909090909091,200.00000000000006
801,2020-12-18,Friday,2020-12-24,6,13750,P,109.4,13:24:00,149.8,149.8,2020-12-21,13:00:00,0,SL hit,-40.400000000000006,2.5920000000000005,742.5742574257424,-31924.752475247522,-3.192475247524752,2020,12,151.7,74.75,2.5730198019801978,127.62995049504948
200,2020-12-18,Friday,2020-12-24,6,13800,C,69.5,09:21:00,85.7,0.05,2020-12-24,15:21:00,0,EOD exit,69.45,0.6955,1159.4202898550725,79715.36231884059,7.971536231884059,2020,12,84.55,0.05,8.052173913043479,200.0
802,2020-12-22,Tuesday,2020-12-24,2,13350,P,123.35,13:15:00,212.65,0.1,2020-12-24,15:21:00,0,EOD exit,123.25,1.2345,335.9462486002239,40990.64949608062,4.099064949608063,2020,12,150.2,0.05,4.142217245240761,56.06103023516237
803,2020-12-28,Monday,2020-12-31,3,13800,P,75.4,09:15:00,94.4,0.05,2020-12-31,15:21:00,0,EOD exit,75.35000000000001,0.7545000000000001,1159.4202898550725,86487.53623188408,8.648753623188407,2020,12,85.8,0.05,8.736231884057972,200.0
201,2020-12-30,Wednesday,2020-12-31,1,14000,C,38.15,09:21:00,60.0,0.1,2020-12-31,15:21:00,0,EOD exit,38.05,0.3825,1142.857142857143,43048.57142857143,4.304857142857143,2020,12,45.35,0.1,4.348571428571428,200.0
804,2021-01-01,Friday,2021-01-07,6,13950,P,103.45,09:15:00,116.45,0.05,2021-01-07,15:21:00,0,EOD exit,103.4,1.035,1146.953405017921,117407.8853046595,11.74078853046595,2021,1,116.35,0.05,11.859498207885306,200.0
202,2021-01-01,Friday,2021-01-07,6,14000,C,123.0,11:57:00,135.7,146.25,2021-01-04,09:15:00,0,Gap SL hit,-23.25,2.6925,1142.857142857143,-29648.571428571428,-2.964857142857143,2021,1,159.95,115.25,0.8857142857142857,200.0
203,2021-01-04,Monday,2021-01-07,3,14150,C,45.2,11:00:00,74.0,74.0,2021-01-04,15:21:00,0,SL hit,-28.799999999999997,1.192,1041.6666666666667,-31241.666666666668,-3.1241666666666665,2021,1,75.85,33.65,1.2031250000000004,184.24479166666669
