,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
130,2024-02-26,Monday,2024-03-01,4,73000,P,519.5,13:45:00,694.9,694.9,2024-02-28,11:45:00,40.90267983074753,SL hit,-175.39999999999998,12.144000000000002,114.02508551881415,-21384.72063854048,-2.138472063854048,2024,2,739.55,323.85,2.2309007981755986,138.73052071455723
44,2024-02-26,Monday,2024-03-01,4,73100,C,536.8,10:25:00,708.8,708.8,2024-03-01,15:05:00,52.696526508226675,SL hit,-172.0,12.456,116.27906976744185,-21448.372093023252,-2.144837209302325,2024,3,723.1,50.1,5.659302325581394,141.66666666666669
131,2024-02-28,Wednesday,2024-03-01,2,72500,P,452.3,13:20:00,578.65,578.65,2024-02-29,10:10:00,32.921914357682624,SL hit,-126.34999999999997,10.3095,158.29046299960433,-21631.895528294426,-2.1631895528294427,2024,2,588.2,319.2,2.106846062524734,191.26764279118856
133,2024-03-11,Monday,2024-03-15,4,73800,P,459.95,12:30:00,511.75,511.75,2024-03-11,14:20:00,37.60474860335196,SL hit,-51.80000000000001,9.717,162.60162601626016,-10002.764227642278,-1.0002764227642278,2024,3,541.4,420.8,0.6365853658536581,200.0
45,2024-03-11,Monday,2024-03-15,4,74200,C,320.5,14:05:00,528.85,0.05,2024-03-15,15:20:00,35.57751698579369,EOD exit,320.45,3.2055000000000002,95.99232061435085,30453.035757139427,3.045303575713943,2024,3,362.5,0.05,3.076073914086873,118.7105031597472
132,2024-03-11,Monday,2024-03-15,4,74100,P,544.6,11:30:00,610.45,610.45,2024-03-11,11:50:00,49.61832061068702,SL hit,-65.85000000000002,11.550500000000001,161.94331983805668,-12534.49392712551,-1.253449392712551,2024,3,614.9,540.4,0.06801619433198455,200.0
134,2024-03-12,Tuesday,2024-03-15,3,73500,P,274.85,13:10:00,460.0,460.0,2024-03-13,11:25:00,38.0753138075314,SL hit,-185.14999999999998,7.3485000000000005,108.02052389954093,-20793.78881987578,-2.079378881987578,2024,3,488.35,208.4,0.7177963813124496,132.32514177693767
135,2024-03-18,Monday,2024-03-22,4,72500,P,441.8,09:55:00,603.3,603.3,2024-03-19,10:20:00,32.84185493460167,SL hit,-161.49999999999994,10.450999999999999,123.83900928792573,-21294.24148606811,-2.1294241486068106,2024,3,635.7,270.0,2.1275541795665642,149.6388028895769
46,2024-03-20,Wednesday,2024-03-22,2,72100,C,308.5,11:20:00,592.2,592.2,2024-03-21,09:15:00,48.89107934943322,SL hit,-283.70000000000005,9.007000000000001,70.4970038773352,-20634.96651392316,-2.063496651392316,2024,3,711.0,300.0,0.05992245329573492,84.71389965926448
47,2024-03-22,Friday,2024-03-22,0,72300,C,542.6,10:40:00,990.3,530.0,2024-03-22,15:20:00,1.8618618618618115,EOD exit,12.600000000000023,10.725999999999999,44.67277194549923,83.7167746258666,0.008371677462586661,2024,3,990.3,483.6,0.26356935447844543,53.83069019432657
48,2024-04-02,Tuesday,2024-04-05,3,74100,C,323.9,09:55:00,469.45,469.45,2024-04-04,13:30:00,17.61718749999997,SL hit,-145.55,7.9334999999999996,137.40982480247337,-21090.140845070422,-2.1090140845070424,2024,4,488.0,125.0,2.7330814153211946,169.7011336310546
136,2024-04-04,Thursday,2024-04-05,1,74400,P,591.3,11:10:00,956.9,149.45,2024-04-05,15:20:00,46.74358585091848,EOD exit,441.84999999999997,7.4075,54.70459518599562,23766.0010940919,2.37660010940919,2024,4,793.75,146.9,2.4310722100656457,67.83369803063457
49,2024-04-05,Friday,2024-04-05,0,74300,C,24.4,14:10:00,199.0,0.65,2024-04-05,15:20:00,51.1,EOD exit,23.75,0.2505,114.5475372279496,2691.809851088202,0.2691809851088202,2024,4,33.65,0.2,0.27720504009163804,141.84803360061093
50,2024-04-08,Monday,2024-04-12,4,74600,C,425.2,09:55:00,482.7,482.7,2024-04-08,12:35:00,53.5778175313059,SL hit,-57.5,9.079,160.85790884718497,-10709.758713136729,-1.0709758713136728,2024,4,493.7,418.95,0.1005361930294906,199.99999999999997
51,2024-04-08,Monday,2024-04-12,4,74800,C,368.35,14:40:00,450.8,450.8,2024-04-09,09:15:00,50.60494476591267,SL hit,-82.44999999999999,8.191500000000001,160.42780748663102,-14541.417112299465,-1.4541417112299464,2024,4,500.0,352.05,0.26149732620320876,200.0
137,2024-04-09,Tuesday,2024-04-12,3,75100,P,356.25,11:35:00,618.65,618.65,2024-04-12,09:40:00,33.45454545454541,SL hit,-262.4,9.749,76.21951219512196,-20743.06402439025,-2.0743064024390248,2024,4,673.8,279.0,0.5887957317073171,95.40142276422766
52,2024-04-09,Tuesday,2024-04-12,3,75200,C,131.15,14:40:00,300.0,0.05,2024-04-12,15:20:00,44.89051094890511,EOD exit,131.1,1.3120000000000003,118.44832691738229,15373.171453953211,1.5373171453953212,2024,4,194.8,0.05,1.5528575658868817,148.45523640311913
138,2024-04-12,Friday,2024-04-12,0,74900,P,384.75,10:30:00,1005.0,656.7,2024-04-12,15:20:00,15.950069348127599,EOD exit,-271.95000000000005,10.4145,32.24506247480854,-9104.860943168078,-0.9104860943168078,2024,4,1005.0,178.65,0.6645707376058041,40.25258632271933
53,2024-04-15,Monday,2024-04-19,4,73400,C,748.6,12:30:00,862.2,0.1,2024-04-19,15:20:00,37.984862819299934,EOD exit,748.5,7.487000000000001,163.48773841961852,121146.53950953679,12.114653950953679,2024,4,751.05,0.05,12.237874659400545,200.0
139,2024-04-16,Tuesday,2024-04-19,3,72800,P,255.7,11:15:00,430.1,430.1,2024-04-18,15:00:00,38.29078801331855,SL hit,-174.40000000000003,6.858,114.67889908256879,-20786.467889908257,-2.0786467889908256,2024,4,443.25,73.0,2.0951834862385317,139.14373088685014
140,2024-04-22,Monday,2024-04-26,4,73600,P,528.15,11:30:00,775.65,0.1,2024-04-26,15:20:00,37.2614107883817,EOD exit,528.05,5.2825,80.8080808080808,42243.838383838374,4.2243838383838375,2024,4,610.8,0.05,4.267474747474748,99.12457912457911
54,2024-04-23,Tuesday,2024-04-26,3,74100,C,263.75,10:25:00,360.0,360.0,2024-04-25,13:45:00,44.98069498069499,SL hit,-96.25,6.2375,161.94331983805668,-16597.165991902835,-1.6597165991902836,2024,4,417.3,82.7,2.9319838056680165,200.0
55,2024-04-29,Monday,2024-05-03,4,74000,C,567.0,09:45:00,660.85,660.85,2024-04-29,10:15:00,41.68002564924654,SL hit,-93.85000000000002,12.2785,162.16216216216216,-17210.02702702703,-1.7210027027027028,2024,4,698.0,558.25,0.14189189189189189,200.0
141,2024-05-02,Thursday,2024-05-03,1,74800,P,293.9,11:25:00,500.75,500.75,2024-05-03,10:20:00,39.080459770114935,SL hit,-206.85000000000002,7.9465,96.688421561518,-20768.334541938606,-2.0768334541938605,2024,5,603.65,112.3,1.7558617355571668,120.53823221335911
