,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
491,2019-04-26,Friday,2019-05-02,6,11650,P,43.6,11:30:00,52.2,0.05,2019-05-02,15:20:00,46.218487394957954,EOD exit,43.550000000000004,0.4365,1030.0429184549357,44408.75536480687,4.440875536480688,2019,5,47.3,0.05,4.485836909871246,200.00000000000006
16,2019-04-30,Tuesday,2019-05-02,2,11750,C,17.55,10:35:00,37.75,37.75,2019-05-02,10:10:00,55.29411764705882,SL hit,-20.2,0.5529999999999999,990.0990099009902,-20547.52475247525,-2.054752475247525,2019,5,39.5,7.6,0.9851485148514854,193.8943894389439
17,2019-05-02,Thursday,2019-05-02,0,11800,C,2.35,14:20:00,14.95,0.05,2019-05-02,15:20:00,38.99371069182391,EOD exit,2.3000000000000003,0.024,1016.9491525423729,2314.576271186441,0.2314576271186441,2019,5,2.8,0.05,0.2338983050847458,200.0
492,2019-05-03,Friday,2019-05-09,6,11700,P,38.5,10:55:00,48.4,48.4,2019-05-03,15:10:00,39.99999999999999,SL hit,-9.899999999999999,0.8690000000000001,1025.6410256410256,-11045.128205128203,-1.1045128205128203,2019,5,49.0,29.05,0.9692307692307691,200.0
493,2019-05-06,Monday,2019-05-09,3,11600,P,44.2,09:40:00,64.85,64.85,2019-05-07,14:00:00,41.37931034482754,SL hit,-20.64999999999999,1.0905,968.5230024213079,-21056.174334140433,-2.105617433414043,2019,5,65.45,26.3,1.7336561743341412,187.24778046811952
18,2019-05-07,Tuesday,2019-05-09,2,11700,C,29.5,09:40:00,43.5,0.05,2019-05-09,15:20:00,23.529411764705827,EOD exit,29.45,0.29550000000000004,1025.6410256410256,29902.05128205128,2.990205128205128,2019,5,34.4,0.05,3.0205128205128204,200.0
494,2019-05-10,Friday,2019-05-16,6,11300,P,91.7,10:10:00,108.0,108.0,2019-05-10,15:20:00,43.423799582463445,SL hit,-16.299999999999997,1.9969999999999999,1061.9469026548672,-19430.442477876102,-1.9430442477876102,2019,5,112.0,64.0,2.9415929203539823,200.0
19,2019-05-10,Friday,2019-05-16,6,11350,C,86.15,11:30:00,95.85,95.85,2019-05-10,14:45:00,56.05536332179931,SL hit,-9.699999999999989,1.82,1057.2687224669603,-12179.735682819372,-1.217973568281937,2019,5,98.4,66.3,2.0986784140969172,200.0
20,2019-05-13,Monday,2019-05-16,3,11300,C,58.45,14:25:00,90.1,0.05,2019-05-16,15:20:00,46.55737704918034,EOD exit,58.400000000000006,0.585,631.9115323854662,36533.96524486573,3.6533965244865727,2019,5,73.65,0.05,3.690363349131123,119.01000526592946
495,2019-05-13,Monday,2019-05-16,3,11250,P,80.4,09:50:00,152.6,152.6,2019-05-14,09:15:00,27.639751552795033,SL hit,-72.19999999999999,2.33,277.0083102493075,-20645.429362880885,-2.0645429362880883,2019,5,154.25,60.0,0.5650969529085874,51.93905817174516
496,2019-05-15,Wednesday,2019-05-16,1,11250,P,61.0,13:30:00,116.0,0.05,2019-05-16,15:20:00,40.144810941271125,EOD exit,60.95,0.6104999999999999,363.6363636363636,21941.636363636364,2.1941636363636365,2019,5,116.0,0.05,2.2163636363636363,68.18181818181817
497,2019-05-20,Monday,2019-05-23,3,11650,P,162.0,13:00:00,228.0,0.1,2019-05-23,15:20:00,52.753623188405776,EOD exit,161.9,1.621,303.030303030303,48569.393939393936,4.856939393939394,2019,5,189.25,0.1,4.906060606060605,58.838383838383834
21,2019-05-21,Tuesday,2019-05-23,2,11900,C,177.4,10:20:00,196.65,0.05,2019-05-23,15:20:00,38.909090909090864,EOD exit,177.35,1.7745000000000002,1008.4033613445379,177050.92436974793,17.70509243697479,2019,5,185.05,0.05,17.88403361344538,200.0
22,2019-05-24,Friday,2019-05-30,6,11750,C,122.0,13:25:00,163.75,163.75,2019-05-24,14:20:00,42.57641921397381,SL hit,-41.75,2.8575,479.0419161676647,-21368.862275449104,-2.1368862275449105,2019,5,168.0,111.75,0.4910179640718563,93.81237524950102
23,2019-05-27,Monday,2019-05-30,3,11900,C,92.65,14:15:00,116.6,39.7,2019-05-30,15:20:00,33.68421052631581,EOD exit,52.95,1.3235000000000003,835.0730688935286,43111.89979123175,4.311189979123175,2019,5,105.0,12.5,6.693110647181633,165.62282533054983
498,2019-05-28,Tuesday,2019-05-30,2,11950,P,82.65,10:30:00,116.1,0.6,2019-05-30,15:20:00,49.70760233918128,EOD exit,82.05000000000001,0.8325,597.9073243647236,48560.53811659195,4.856053811659195,2019,5,116.1,0.6,4.905829596412558,119.08320876930745
499,2019-05-31,Friday,2019-06-06,6,11950,P,127.2,13:45:00,171.05,96.75,2019-06-06,15:20:00,7.989347536617842,EOD exit,30.450000000000003,2.2395,456.1003420752565,12866.818700114025,1.2866818700114024,2019,6,142.05,6.8,5.491448118586089,90.83998479665526
24,2019-06-04,Tuesday,2019-06-06,2,12100,C,45.95,09:15:00,51.85,0.05,2019-06-06,15:20:00,37.978142076502735,EOD exit,45.900000000000006,0.46,991.7355371900826,45064.46280991736,4.506446280991735,2019,6,51.85,0.05,4.55206611570248,200.0
500,2019-06-07,Friday,2019-06-13,6,11850,P,87.75,09:50:00,118.5,0.05,2019-06-13,15:20:00,5.430711610486895,EOD exit,87.7,0.878,650.4065040650406,56469.59349593496,5.646959349593496,2019,6,96.95,0.05,5.7040650406504065,128.45528455284554
25,2019-06-07,Friday,2019-06-13,6,11900,C,44.55,12:00:00,68.0,68.0,2019-06-07,15:00:00,36.01895734597154,SL hit,-23.450000000000003,1.1255,852.8784648187632,-20959.914712153517,-2.095991471215352,2019,6,71.9,35.3,0.7889125799573559,169.15422885572139
26,2019-06-13,Thursday,2019-06-13,0,11900,C,5.65,14:30:00,21.05,6.2,2019-06-13,15:20:00,47.5,EOD exit,-0.5499999999999998,0.11850000000000002,1008.4033613445379,-674.1176470588234,-0.06741176470588234,2019,6,19.2,3.35,0.23193277310924373,200.0
27,2019-06-17,Monday,2019-06-20,3,11850,C,24.6,11:15:00,54.0,0.05,2019-06-20,15:20:00,29.729729729729726,EOD exit,24.55,0.24650000000000002,680.2721088435375,16532.993197278913,1.6532993197278911,2019,6,24.9,0.05,1.6700680272108845,134.35374149659864
501,2019-06-18,Tuesday,2019-06-20,2,11650,P,31.0,13:45:00,54.3,54.3,2019-06-19,14:45:00,37.99283154121863,SL hit,-23.299999999999997,0.853,858.3690987124464,-20732.188841201718,-2.073218884120172,2019,6,55.5,5.15,2.218884120171674,166.66666666666669
502,2019-06-20,Thursday,2019-06-20,0,11650,P,3.3,11:50:00,33.0,0.05,2019-06-20,15:20:00,29.09090909090908,EOD exit,3.25,0.033499999999999995,673.4006734006734,2165.993265993266,0.21659932659932662,2019,6,3.45,0.05,0.21885521885521886,130.75196408529743
28,2019-06-21,Friday,2019-06-27,6,11850,C,54.25,10:30:00,73.0,0.1,2019-06-27,15:20:00,34.285714285714306,EOD exit,54.15,0.5435,1012.6582278481013,54285.06329113924,5.428506329113924,2019,6,64.0,0.05,5.488607594936709,200.0
503,2019-06-24,Monday,2019-06-27,3,11700,P,53.1,13:25:00,78.0,0.05,2019-06-27,15:20:00,23.83720930232556,EOD exit,53.050000000000004,0.5315,803.2128514056226,42183.53413654619,4.2183534136546195,2019,6,78.0,0.05,4.261044176706828,156.62650602409641
29,2019-06-28,Friday,2019-07-04,6,11900,C,51.1,13:55:00,88.55,38.9,2019-07-04,15:20:00,41.000000000000014,EOD exit,12.200000000000003,0.9,534.0453938584781,6034.712950600803,0.6034712950600803,2019,7,64.0,21.85,1.5620827770360484,105.91900311526483
504,2019-07-02,Tuesday,2019-07-04,2,11850,P,60.4,11:15:00,69.95,0.05,2019-07-04,15:20:00,29.90654205607474,EOD exit,60.35,0.6044999999999999,1012.6582278481013,60501.77215189874,6.050177215189874,2019,7,61.3,0.05,6.111392405063292,200.0
505,2019-07-05,Friday,2019-07-11,6,11950,P,125.0,13:40:00,161.05,161.05,2019-07-05,15:00:00,41.02564102564102,SL hit,-36.05000000000001,2.8605,554.7850208044381,-21586.962552011097,-2.15869625520111,2019,7,165.7,105.0,1.1095700416088763,110.49468331021725
30,2019-07-05,Friday,2019-07-11,6,12000,C,75.3,11:15:00,93.85,0.05,2019-07-11,15:20:00,21.9917012448133,EOD exit,75.25,0.7535,1000.0,74496.5,7.449649999999999,2019,7,76.1,0.05,7.5249999999999995,200.0
506,2019-07-11,Thursday,2019-07-11,0,11550,P,21.0,09:45:00,31.4,0.05,2019-07-11,15:20:00,37.37373737373737,EOD exit,20.95,0.21050000000000002,1038.9610389610389,21547.532467532466,2.1547532467532466,2019,7,22.15,0.05,2.1766233766233762,199.99999999999997
507,2019-07-12,Friday,2019-07-18,6,11600,P,77.25,11:15:00,94.4,94.4,2019-07-12,15:10:00,38.46153846153846,SL hit,-17.150000000000006,1.7165000000000001,1034.4827586206898,-19517.06896551725,-1.9517068965517252,2019,7,98.25,38.0,4.060344827586207,200.00000000000006
31,2019-07-15,Monday,2019-07-18,3,11650,C,18.2,09:35:00,30.75,30.75,2019-07-16,09:45:00,55.748373101952275,SL hit,-12.55,0.48950000000000005,1030.0429184549357,-13431.244635193134,-1.3431244635193134,2019,7,32.5,12.6,0.5768240343347639,200.00000000000006
32,2019-07-16,Tuesday,2019-07-18,2,11650,C,32.3,10:15:00,49.9,49.9,2019-07-17,10:25:00,45.64102564102563,SL hit,-17.6,0.822,1030.0429184549357,-18975.450643776825,-1.8975450643776826,2019,7,50.0,23.6,0.8961373390557935,200.00000000000006
33,2019-07-17,Wednesday,2019-07-18,1,11700,C,15.5,15:00:00,27.35,0.05,2019-07-18,15:20:00,50.50505050505048,EOD exit,15.45,0.1555,1025.6410256410256,15686.666666666666,1.5686666666666664,2019,7,17.0,0.05,1.5846153846153848,200.0
508,2019-07-18,Thursday,2019-07-18,0,11650,P,16.5,09:50:00,49.95,40.0,2019-07-18,15:20:00,45.52529182879377,EOD exit,-23.5,0.5650000000000001,597.9073243647234,-14388.63976083707,-1.438863976083707,2019,7,49.95,5.55,0.6547085201793722,116.0936721474838
509,2019-07-19,Friday,2019-07-25,6,11600,P,108.95,10:35:00,130.5,130.5,2019-07-19,11:05:00,18.258426966292134,SL hit,-21.549999999999997,2.3945,928.0742459396753,-22222.273781902553,-2.2222273781902553,2019,7,139.0,103.95,0.4640371229698377,179.42768754833722
34,2019-07-19,Friday,2019-07-25,6,11650,C,12.9,12:55:00,53.1,0.05,2019-07-25,15:20:00,47.16981132075472,EOD exit,12.85,0.1295,497.51243781094524,6328.606965174129,0.632860696517413,2019,7,13.15,0.05,0.6393034825870646,96.60033167495853
510,2019-07-22,Monday,2019-07-25,3,11350,P,60.25,11:40:00,82.9,82.9,2019-07-24,09:35:00,52.852852852852834,SL hit,-22.650000000000006,1.4315,883.0022075055185,-21264.01766004415,-2.1264017660044146,2019,7,90.7,21.8,3.3951434878587192,167.03458425312726
511,2019-07-25,Thursday,2019-07-25,0,11250,P,3.45,10:45:00,27.65,0.2,2019-07-25,15:20:00,49.05660377358491,EOD exit,3.25,0.036500000000000005,826.4462809917355,2655.785123966942,0.2655785123966942,2019,7,27.65,0.2,0.26859504132231404,154.95867768595042
35,2019-07-26,Friday,2019-08-01,6,11250,C,77.7,14:30:00,101.0,0.05,2019-08-01,15:20:00,59.95893223819301,EOD exit,77.65,0.7775,858.3690987124464,65984.97854077254,6.598497854077253,2019,8,95.5,0.05,6.665236051502148,160.9442060085837
512,2019-07-30,Tuesday,2019-08-01,2,11200,P,56.0,11:50:00,144.85,151.6,2019-07-31,09:15:00,24.5222929936306,Gap SL hit,-95.6,2.076,225.09848058525606,-21986.719189645468,-2.1986719189645467,2019,7,170.85,40.15,0.3567810917276309,42.01838304258113
513,2019-07-31,Wednesday,2019-08-01,1,11000,P,27.0,09:40:00,53.95,53.95,2019-08-01,14:25:00,42.68867924528301,SL hit,-26.950000000000003,0.8095,742.1150278293135,-20600.742115027828,-2.060074211502783,2019,8,67.0,5.35,1.6066790352504634,136.05442176870747
514,2019-08-01,Thursday,2019-08-01,0,10900,P,0.3,15:00:00,33.0,0.05,2019-08-01,15:20:00,46.10778443113772,EOD exit,0.25,0.0034999999999999996,611.6207951070336,150.76452599388378,0.01507645259938838,2019,8,0.5,0.05,0.01529051987767584,111.1111111111111
36,2019-08-02,Friday,2019-08-08,6,10950,C,65.7,10:00:00,89.75,89.75,2019-08-02,11:55:00,16.326530612244852,SL hit,-24.049999999999997,1.5545,831.6008316008317,-21292.723492723493,-2.1292723492723495,2019,8,104.65,54.75,0.9106029106029109,151.7671517671518
37,2019-08-05,Monday,2019-08-08,3,10900,C,75.25,12:55:00,90.0,90.0,2019-08-06,09:15:00,44.52214452214453,SL hit,-14.75,1.6525,1100.9174311926606,-18057.798165137614,-1.8057798165137615,2019,8,92.75,41.25,3.7431192660550465,200.0
515,2019-08-05,Monday,2019-08-08,3,10850,P,86.2,14:00:00,135.0,0.05,2019-08-08,15:20:00,25.909752547307136,EOD exit,86.15,0.8625,409.8360655737705,34953.89344262295,3.4953893442622954,2019,8,99.0,0.05,3.5307377049180326,74.11202185792351
38,2019-08-08,Thursday,2019-08-08,0,10900,C,13.05,14:10:00,125.0,120.05,2019-08-08,15:20:00,34.18803418803418,EOD exit,-107.0,1.331,178.6511835640911,-19353.461366681553,-1.9353461366681552,2019,8,125.0,8.4,0.08307280035730237,32.45496501414322
39,2019-08-13,Tuesday,2019-08-14,1,11150,C,21.9,11:00:00,59.0,0.05,2019-08-14,15:20:00,48.467966573816156,EOD exit,21.849999999999998,0.2195,539.0835579514825,11660.646900269541,1.1660646900269542,2019,8,22.65,0.05,1.1778975741239892,100.17969451931717
516,2019-08-14,Wednesday,2019-08-14,0,11000,P,16.4,12:15:00,76.9,0.05,2019-08-14,15:20:00,31.642512077294683,EOD exit,16.349999999999998,0.1645,330.5785123966942,5350.5785123966925,0.5350578512396693,2019,8,24.2,0.05,0.5404958677685948,60.606060606060595
517,2019-08-16,Friday,2019-08-22,6,11000,P,62.4,14:00:00,135.75,135.75,2019-08-22,10:30:00,34.22131147540982,SL hit,-73.35,1.9815,272.66530334015,-20540.286298568506,-2.0540286298568504,2019,8,143.0,28.4,0.92706203135651,49.98863894569417
40,2019-08-16,Friday,2019-08-22,6,11050,C,74.4,12:25:00,91.0,91.0,2019-08-16,13:10:00,39.679715302491104,SL hit,-16.599999999999994,1.6540000000000001,1085.972850678733,-19823.348416289587,-1.9823348416289588,2019,8,97.75,71.55,0.30950226244343987,200.0
41,2019-08-19,Monday,2019-08-22,3,11100,C,81.8,11:40:00,92.25,0.05,2019-08-22,15:20:00,49.30875576036864,EOD exit,81.75,0.8185,1081.081081081081,87493.5135135135,8.74935135135135,2019,8,92.25,0.05,8.837837837837839,200.0
42,2019-08-23,Friday,2019-08-29,6,10700,C,136.95,11:00:00,159.9,159.9,2019-08-23,13:10:00,0.0,SL hit,-22.950000000000017,2.9685,871.4596949891061,-22586.92810457516,-2.258692810457516,2019,8,166.0,121.2,1.372549019607841,155.41031227305723
518,2019-08-23,Friday,2019-08-29,6,10650,P,50.2,11:30:00,100.0,0.05,2019-08-29,15:25:00,39.446366782006905,EOD exit,50.150000000000006,0.5025000000000001,401.6064257028113,19938.755020080327,1.993875502008033,2019,8,60.65,0.05,2.014056224899599,71.28514056224901
43,2019-08-26,Monday,2019-08-29,3,11050,C,26.7,09:30:00,91.95,91.95,2019-08-27,09:15:00,53.84615384615384,SL hit,-65.25,1.1865,306.51340996168585,-20363.678160919542,-2.0363678160919543,2019,8,100.75,15.35,0.3478927203065134,56.44955300127714
44,2019-08-27,Tuesday,2019-08-29,2,11150,C,35.15,09:35:00,58.1,0.05,2019-08-29,15:20:00,46.97885196374623,EOD exit,35.1,0.352,871.4596949891067,30281.48148148148,3.0281481481481483,2019,8,58.1,0.05,3.058823529411764,161.94625998547565
45,2019-08-30,Friday,2019-09-05,6,11000,C,106.7,10:00:00,119.0,0.05,2019-09-05,15:20:00,14.639175257731992,EOD exit,106.65,1.0675000000000001,1090.909090909091,115180.90909090912,11.518090909090912,2019,9,108.4,0.05,11.634545454545457,200.0
519,2019-09-03,Tuesday,2019-09-05,2,10950,P,117.95,14:20:00,175.5,175.5,2019-09-04,09:25:00,34.177215189873436,SL hit,-57.55,2.9345,347.5238922675934,-21019.808861859252,-2.1019808861859253,2019,9,182.35,106.75,0.38922675933970474,63.4231103388358
520,2019-09-04,Wednesday,2019-09-05,1,10750,P,15.0,14:40:00,53.0,0.05,2019-09-05,15:20:00,30.943396226415103,EOD exit,14.95,0.15050000000000002,526.3157894736842,7789.210526315789,0.778921052631579,2019,9,17.7,0.05,0.7868421052631578,94.29824561403508
521,2019-09-06,Friday,2019-09-12,6,10850,P,55.05,12:10:00,75.0,0.05,2019-09-12,15:20:00,51.50602409638554,EOD exit,55.0,0.5509999999999999,1002.5062656641603,54585.46365914786,5.458546365914787,2019,9,61.75,0.05,5.513784461152882,181.28654970760235
522,2019-09-16,Monday,2019-09-19,3,10950,P,36.0,15:00:00,56.95,56.95,2019-09-17,10:00:00,41.471571906354534,SL hit,-20.950000000000003,0.9295,954.6539379474939,-20887.350835322195,-2.0887350835322196,2019,9,58.7,19.0,1.6229116945107398,174.22434367541763
46,2019-09-16,Monday,2019-09-19,3,11000,C,77.1,10:30:00,109.7,0.05,2019-09-19,15:20:00,36.941176470588246,EOD exit,77.05,0.7715,613.4969325153372,46796.62576687115,4.6796625766871145,2019,9,109.7,0.05,4.726993865030673,112.47443762781182
523,2019-09-18,Wednesday,2019-09-19,1,10850,P,47.75,10:20:00,68.1,68.1,2019-09-19,09:20:00,43.23809523809524,SL hit,-20.349999999999994,1.1584999999999999,982.8009828009831,-21138.57493857494,-2.113857493857494,2019,9,80.2,26.6,2.0786240786240793,177.72317772317777
