,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation
10,midcpnifty,9125,C,2023-09-25,2023-09-20 14:15:00,SELL,2023-09-20,14:25:00,70.8,95.3,1,2023-09-25 09:15:00,1.0,69.8,0.718,69.082,91188.23999999999,Target Hit,1320,9.118823999999998,116.75,0.8,2023,9,"5, 5, 10m, 0% SL"
11,midcpnifty,9125,P,2023-09-25,2023-09-22 11:25:00,SELL,2023-09-22,11:35:00,61.9,84.75,1,2023-09-22 13:45:00,84.75,-22.85,1.4665000000000001,-24.3165,-32097.780000000002,Initial SL Hit,1320,-3.209778,133.6,25.6,2023,9,"5, 5, 10m, 0% SL"
12,midcpnifty,9125,P,2023-09-25,2023-09-25 12:45:00,SELL,2023-09-25,12:55:00,22.7,114.75,1,2023-09-25 14:35:00,1.0,21.7,0.237,21.463,28331.16,Target Hit,1320,2.833116,155.5,0.9,2023,9,"5, 5, 10m, 0% SL"
13,midcpnifty,9125,P,2023-10-09,2023-10-03 10:45:00,SELL,2023-10-03,10:55:00,93.0,123.7,1,2023-10-04 09:55:00,123.7,-30.700000000000003,2.167,-32.867000000000004,-43384.44,Initial SL Hit,1320,-4.338444,160.3,73.35,2023,10,"5, 5, 10m, 0% SL"
14,midcpnifty,9125,C,2023-10-09,2023-10-03 12:35:00,SELL,2023-10-03,12:45:00,67.65,78.05,1,2023-10-09 09:25:00,1.0,66.65,0.6865000000000001,65.96350000000001,87071.82,Target Hit,1320,8.707182000000001,86.6,0.9,2023,10,"5, 5, 10m, 0% SL"
15,midcpnifty,9125,P,2023-10-09,2023-10-04 14:45:00,SELL,2023-10-04,14:55:00,128.9,160.55,1,2023-10-09 15:15:00,101.25,27.650000000000006,2.3015000000000003,25.348500000000005,33460.020000000004,Expiry Exit,1320,3.346002000000001,218.0,28.4,2023,10,"5, 5, 10m, 0% SL"
16,midcpnifty,9050,P,2023-10-16,2023-10-10 10:55:00,SELL,2023-10-10,11:05:00,59.25,63.0,1,2023-10-16 09:55:00,1.0,58.25,0.6025,57.6475,76094.7,Target Hit,1320,7.60947,100.8,0.95,2023,10,"5, 5, 10m, 0% SL"
17,midcpnifty,9050,C,2023-10-16,2023-10-11 10:45:00,SELL,2023-10-11,10:55:00,170.35,179.9,1,2023-10-16 15:15:00,106.65,63.69999999999999,2.77,60.929999999999986,80427.59999999998,Expiry Exit,1320,8.042759999999998,196.25,68.25,2023,10,"5, 5, 10m, 0% SL"
18,midcpnifty,9200,C,2023-10-23,2023-10-17 10:55:00,SELL,2023-10-17,11:05:00,68.5,78.9,1,2023-10-20 12:05:00,1.0,67.5,0.6950000000000001,66.805,87180.52500000001,Target Hit,1305,8.7180525,81.5,1.0,2023,10,"5, 5, 10m, 0% SL"
19,midcpnifty,9200,P,2023-10-23,2023-10-18 09:55:00,SELL,2023-10-18,10:05:00,58.5,73.45,1,2023-10-18 10:45:00,73.45,-14.950000000000003,1.3195,-16.269500000000004,-21231.697500000006,Initial SL Hit,1305,-2.12316975,98.7,57.7,2023,10,"5, 5, 10m, 0% SL"
20,midcpnifty,9200,P,2023-10-23,2023-10-18 13:45:00,SELL,2023-10-18,13:55:00,121.8,130.9,1,2023-10-18 14:25:00,130.9,-9.100000000000009,2.527,-11.62700000000001,-15173.235000000013,Initial SL Hit,1305,-1.5173235000000014,137.7,57.7,2023,10,"5, 5, 10m, 0% SL"
21,midcpnifty,9200,P,2023-10-23,2023-10-19 11:55:00,SELL,2023-10-19,12:05:00,146.75,165.55,1,2023-10-20 09:15:00,165.55,-18.80000000000001,3.123,-21.923000000000012,-28609.515000000018,Initial SL Hit,1305,-2.8609515000000014,202.05,57.7,2023,10,"5, 5, 10m, 0% SL"
22,midcpnifty,8875,C,2023-10-30,2023-10-25 11:05:00,SELL,2023-10-25,11:15:00,62.85,88.85,1,2023-10-30 09:15:00,1.0,61.85,0.6385000000000001,61.2115,82635.525,Target Hit,1350,8.2635525,101.35,0.45,2023,10,"5, 5, 10m, 0% SL"
23,midcpnifty,8875,P,2023-10-30,2023-10-25 14:25:00,SELL,2023-10-25,14:35:00,117.15,144.6,1,2023-10-26 09:15:00,243.65,-126.5,3.608,-130.108,-175645.80000000002,Gap Outside ISL,1350,-17.564580000000003,257.85,68.55,2023,10,"5, 5, 10m, 0% SL"
24,midcpnifty,8875,P,2023-10-30,2023-10-26 13:25:00,SELL,2023-10-26,13:35:00,268.0,277.2,1,2023-10-26 13:35:00,277.2,-9.199999999999989,5.452000000000001,-14.65199999999999,-19780.199999999986,Initial SL Hit,1350,-1.9780199999999988,310.65,68.55,2023,10,"5, 5, 10m, 0% SL"
25,midcpnifty,8875,P,2023-10-30,2023-10-26 15:05:00,SELL,2023-10-26,15:15:00,237.3,281.9,1,2023-10-30 15:15:00,156.0,81.30000000000001,3.9330000000000003,77.367,104445.45000000001,Expiry Exit,1350,10.444545000000002,310.65,68.55,2023,10,"5, 5, 10m, 0% SL"
26,midcpnifty,8775,C,2023-11-06,2023-10-31 10:45:00,SELL,2023-10-31,10:55:00,61.35,84.9,1,2023-11-02 09:25:00,84.9,-23.550000000000004,1.4625000000000001,-25.012500000000003,-34142.06250000001,Initial SL Hit,1365,-3.4142062500000008,98.7,37.45,2023,10,"5, 5, 10m, 0% SL"
27,midcpnifty,8775,P,2023-11-06,2023-10-31 14:15:00,SELL,2023-10-31,14:25:00,76.65,102.4,1,2023-11-06 09:15:00,1.0,75.65,0.7765000000000001,74.8735,102202.32750000001,Target Hit,1365,10.220232750000001,140.45,0.3,2023,10,"5, 5, 10m, 0% SL"
28,midcpnifty,8775,C,2023-11-06,2023-11-02 10:45:00,SELL,2023-11-02,10:55:00,78.55,88.8,1,2023-11-02 11:05:00,88.8,-10.25,1.6735,-11.9235,-16275.577500000001,Initial SL Hit,1365,-1.6275577500000002,98.7,37.45,2023,11,"5, 5, 10m, 0% SL"
29,midcpnifty,8775,C,2023-11-06,2023-11-02 12:25:00,SELL,2023-11-02,12:35:00,70.9,79.45,1,2023-11-02 13:15:00,79.45,-8.549999999999997,1.5035000000000003,-10.053499999999998,-13723.027499999997,Initial SL Hit,1365,-1.3723027499999996,98.7,37.45,2023,11,"5, 5, 10m, 0% SL"
30,midcpnifty,8975,P,2023-11-13,2023-11-07 10:55:00,SELL,2023-11-07,11:05:00,64.5,76.7,1,2023-11-10 15:25:00,1.0,63.5,0.655,62.845,83898.075,Target Hit,1335,8.3898075,93.1,1.0,2023,11,"5, 5, 10m, 0% SL"
31,midcpnifty,8975,C,2023-11-13,2023-11-07 12:15:00,SELL,2023-11-07,12:25:00,62.4,77.5,1,2023-11-08 09:15:00,77.5,-15.100000000000001,1.399,-16.499000000000002,-22026.165000000005,Initial SL Hit,1335,-2.2026165000000004,106.0,47.0,2023,11,"5, 5, 10m, 0% SL"
32,midcpnifty,8975,C,2023-11-13,2023-11-08 14:45:00,SELL,2023-11-08,14:55:00,110.7,121.9,1,2023-11-08 14:55:00,121.9,-11.200000000000003,2.326,-13.526000000000003,-18057.210000000003,Initial SL Hit,1335,-1.8057210000000004,129.15,47.0,2023,11,"5, 5, 10m, 0% SL"
33,midcpnifty,9325,P,2023-11-20,2023-11-15 10:45:00,SELL,2023-11-15,10:55:00,53.1,68.15,1,2023-11-20 09:15:00,1.0,52.1,0.541,51.559000000000005,66511.11,Target Hit,1290,6.651111,82.85,0.65,2023,11,"5, 5, 10m, 0% SL"
34,midcpnifty,9325,C,2023-11-20,2023-11-17 11:45:00,SELL,2023-11-17,11:55:00,140.2,152.1,1,2023-11-17 12:25:00,152.1,-11.900000000000006,2.9229999999999996,-14.823000000000006,-19121.67000000001,Initial SL Hit,1290,-1.912167000000001,173.45,48.95,2023,11,"5, 5, 10m, 0% SL"
35,midcpnifty,9325,C,2023-11-20,2023-11-17 14:15:00,SELL,2023-11-17,14:25:00,133.0,148.45,1,2023-11-20 09:15:00,148.45,-15.449999999999989,2.8145,-18.264499999999988,-23561.204999999984,Initial SL Hit,1290,-2.3561204999999985,173.45,48.95,2023,11,"5, 5, 10m, 0% SL"
36,midcpnifty,9325,C,2023-11-20,2023-11-20 11:45:00,SELL,2023-11-20,11:55:00,140.7,159.55,1,2023-11-20 15:15:00,139.2,1.5,2.799,-1.299,-1675.7099999999998,Expiry Exit,1290,-0.16757099999999997,178.4,48.95,2023,11,"5, 5, 10m, 0% SL"
37,midcpnifty,9525,P,2023-12-04,2023-11-28 11:05:00,SELL,2023-11-28,11:15:00,64.3,68.0,1,2023-12-04 09:15:00,1.0,63.3,0.653,62.647,78935.22,Target Hit,1260,7.893522,80.0,0.1,2023,11,"5, 5, 10m, 0% SL"
38,midcpnifty,9925,C,2023-12-11,2023-12-05 11:05:00,SELL,2023-12-05,11:15:00,78.7,101.85,1,2023-12-06 09:15:00,101.85,-23.14999999999999,1.8055,-24.95549999999999,-30320.932499999988,Initial SL Hit,1215,-3.0320932499999986,117.8,45.95,2023,12,"5, 5, 10m, 0% SL"
39,midcpnifty,9925,P,2023-12-11,2023-12-05 13:05:00,SELL,2023-12-05,13:15:00,101.6,139.65,1,2023-12-11 09:45:00,1.0,100.6,1.026,99.574,120982.41,Target Hit,1215,12.098241,183.95,0.9,2023,12,"5, 5, 10m, 0% SL"
40,midcpnifty,9925,C,2023-12-11,2023-12-06 12:15:00,SELL,2023-12-06,12:25:00,84.6,100.35,1,2023-12-07 12:55:00,100.35,-15.75,1.8495,-17.5995,-21383.392499999998,Initial SL Hit,1215,-2.1383392499999996,117.8,38.4,2023,12,"5, 5, 10m, 0% SL"
41,midcpnifty,9925,C,2023-12-11,2023-12-08 10:45:00,SELL,2023-12-08,10:55:00,88.0,113.2,1,2023-12-11 15:15:00,90.9,-2.9000000000000057,1.7890000000000001,-4.689000000000005,-5697.135000000007,Expiry Exit,1215,-0.5697135000000006,117.8,24.55,2023,12,"5, 5, 10m, 0% SL"
42,midcpnifty,10050,C,2023-12-18,2023-12-12 10:55:00,SELL,2023-12-12,11:05:00,79.65,89.0,1,2023-12-12 11:05:00,89.0,-9.349999999999994,1.6865,-11.036499999999995,-13243.799999999994,Initial SL Hit,1200,-1.3243799999999992,101.0,72.15,2023,12,"5, 5, 10m, 0% SL"
43,midcpnifty,10050,C,2023-12-18,2023-12-12 12:05:00,SELL,2023-12-12,12:15:00,77.8,86.4,1,2023-12-13 15:05:00,86.4,-8.600000000000009,1.642,-10.242000000000008,-12290.400000000009,Initial SL Hit,1200,-1.2290400000000008,110.0,31.3,2023,12,"5, 5, 10m, 0% SL"
44,midcpnifty,10050,P,2023-12-18,2023-12-13 09:55:00,SELL,2023-12-13,10:05:00,94.45,112.0,1,2023-12-15 15:25:00,1.0,93.45,0.9545,92.4955,110994.6,Target Hit,1200,11.09946,154.2,0.9,2023,12,"5, 5, 10m, 0% SL"
45,midcpnifty,10050,C,2023-12-18,2023-12-18 13:45:00,SELL,2023-12-18,13:55:00,261.55,273.9,1,2023-12-18 15:15:00,246.2,15.350000000000023,5.0775,10.272500000000022,12327.000000000027,Expiry Exit,1200,1.2327000000000028,291.45,31.3,2023,12,"5, 5, 10m, 0% SL"
46,midcpnifty,10275,C,2024-01-01,2023-12-26 11:35:00,SELL,2023-12-26,11:45:00,128.75,143.0,1,2023-12-26 12:15:00,143.0,-14.25,2.7175000000000002,-16.9675,-19851.975000000002,Initial SL Hit,1170,-1.9851975000000002,151.0,99.3,2023,12,"5, 5, 10m, 0% SL"
47,midcpnifty,10275,C,2024-01-01,2023-12-26 13:25:00,SELL,2023-12-26,13:35:00,116.5,143.25,1,2023-12-27 09:25:00,143.25,-26.75,2.5975,-29.3475,-34336.575,Initial SL Hit,1170,-3.4336574999999994,151.0,92.05,2023,12,"5, 5, 10m, 0% SL"
48,midcpnifty,10275,P,2024-01-01,2023-12-27 09:15:00,SELL,2023-12-27,09:25:00,60.35,92.8,1,2023-12-27 12:15:00,92.8,-32.449999999999996,1.5315,-33.9815,-39758.354999999996,Initial SL Hit,1170,-3.9758354999999996,128.8,50.65,2023,12,"5, 5, 10m, 0% SL"
49,midcpnifty,10275,C,2024-01-01,2023-12-27 11:15:00,SELL,2023-12-27,11:25:00,145.1,154.85,1,2023-12-28 14:55:00,154.85,-9.75,2.9995,-12.7495,-14916.914999999999,Initial SL Hit,1170,-1.4916915,164.1,92.05,2023,12,"5, 5, 10m, 0% SL"
50,midcpnifty,10275,P,2024-01-01,2023-12-27 14:25:00,SELL,2023-12-27,14:35:00,71.75,105.0,1,2024-01-01 09:25:00,1.0,70.75,0.7275,70.0225,81926.325,Target Hit,1170,8.1926325,128.8,0.65,2023,12,"5, 5, 10m, 0% SL"
51,midcpnifty,10275,C,2024-01-01,2023-12-29 09:55:00,SELL,2023-12-29,10:05:00,122.7,144.0,1,2023-12-29 15:05:00,144.0,-21.299999999999997,2.667,-23.967,-28041.39,Initial SL Hit,1170,-2.804139,164.1,89.55,2023,12,"5, 5, 10m, 0% SL"
52,midcpnifty,10425,C,2024-01-08,2024-01-02 10:55:00,SELL,2024-01-02,11:05:00,50.55,88.0,1,2024-01-03 11:45:00,88.0,-37.45,1.3855000000000002,-38.8355,-44855.0025,Initial SL Hit,1155,-4.48550025,120.7,37.4,2024,1,"5, 5, 10m, 0% SL"
53,midcpnifty,10425,P,2024-01-08,2024-01-02 12:55:00,SELL,2024-01-02,13:05:00,148.15,185.1,1,2024-01-08 09:15:00,1.0,147.15,1.4915,145.6585,168235.5675,Target Hit,1155,16.82355675,230.0,0.4,2024,1,"5, 5, 10m, 0% SL"
54,midcpnifty,10425,C,2024-01-08,2024-01-03 15:05:00,SELL,2024-01-03,15:15:00,53.2,73.45,1,2024-01-04 09:15:00,73.45,-20.25,1.2665000000000002,-21.5165,-24851.5575,Initial SL Hit,1155,-2.48515575,120.7,37.4,2024,1,"5, 5, 10m, 0% SL"
55,midcpnifty,10425,C,2024-01-08,2024-01-05 11:05:00,SELL,2024-01-05,11:15:00,128.4,183.9,1,2024-01-08 15:15:00,17.85,110.55000000000001,1.4625000000000001,109.0875,125996.0625,Expiry Exit,1155,12.59960625,199.65,16.75,2024,1,"5, 5, 10m, 0% SL"
56,midcpnifty,10550,C,2024-01-15,2024-01-09 12:25:00,SELL,2024-01-09,12:35:00,67.0,76.95,1,2024-01-15 12:15:00,76.95,-9.950000000000003,1.4395,-11.389500000000004,-12984.030000000004,Initial SL Hit,1140,-1.2984030000000004,130.4,16.35,2024,1,"5, 5, 10m, 0% SL"
57,midcpnifty,10550,P,2024-01-15,2024-01-09 13:15:00,SELL,2024-01-09,13:25:00,110.2,126.75,1,2024-01-09 14:05:00,126.75,-16.549999999999997,2.3695,-18.919499999999996,-21568.229999999996,Initial SL Hit,1140,-2.1568229999999997,154.55,85.15,2024,1,"5, 5, 10m, 0% SL"
58,midcpnifty,10550,P,2024-01-15,2024-01-10 14:05:00,SELL,2024-01-10,14:15:00,208.9,250.0,1,2024-01-15 13:45:00,1.0,207.9,2.099,205.80100000000002,234613.14,Target Hit,1140,23.461314,273.3,0.9,2024,1,"5, 5, 10m, 0% SL"
59,midcpnifty,10675,C,2024-01-22,2024-01-16 10:55:00,SELL,2024-01-16,11:05:00,93.45,102.5,1,2024-01-20 13:55:00,1.0,92.45,0.9445,91.5055,102943.6875,Target Hit,1125,10.29436875,105.7,0.9,2024,1,"5, 5, 10m, 0% SL"
60,midcpnifty,10675,P,2024-01-22,2024-01-16 14:35:00,SELL,2024-01-16,14:45:00,165.0,211.65,1,2024-01-17 09:15:00,211.65,-46.650000000000006,3.7664999999999997,-50.416500000000006,-56718.56250000001,Initial SL Hit,1125,-5.67185625,247.2,99.4,2024,1,"5, 5, 10m, 0% SL"
61,midcpnifty,10725,C,2024-01-29,2024-01-23 13:35:00,SELL,2024-01-23,13:45:00,32.5,43.45,1,2024-01-25 15:25:00,1.0,31.5,0.335,31.165,35060.625,Target Hit,1125,3.5060624999999996,91.15,0.55,2024,1,"5, 5, 10m, 0% SL"
62,midcpnifty,10725,P,2024-01-29,2024-01-24 11:25:00,SELL,2024-01-24,13:45:00,310.5,427.5,1,2024-01-29 15:15:00,45.3,265.2,3.5580000000000003,261.642,294347.25,Expiry Exit,1125,29.434725,451.45,43.3,2024,1,"5, 5, 10m, 0% SL"
63,midcpnifty,10750,C,2024-02-05,2024-01-30 11:15:00,SELL,2024-01-30,11:25:00,94.25,126.9,1,2024-01-30 12:35:00,126.9,-32.650000000000006,2.2115,-34.86150000000001,-38696.26500000001,Initial SL Hit,1110,-3.8696265000000007,146.25,93.05,2024,1,"5, 5, 10m, 0% SL"
64,midcpnifty,10750,P,2024-02-05,2024-01-30 12:15:00,SELL,2024-01-30,12:25:00,179.05,227.85,1,2024-01-30 14:25:00,227.85,-48.79999999999998,4.069,-52.868999999999986,-58684.58999999998,Initial SL Hit,1110,-5.868458999999998,238.8,138.7,2024,1,"5, 5, 10m, 0% SL"
65,midcpnifty,10750,C,2024-02-05,2024-01-30 15:25:00,SELL,2024-01-31,09:15:00,91.85,100.7,1,2024-01-31 10:05:00,100.7,-8.850000000000009,1.9255000000000002,-10.775500000000008,-11960.80500000001,Initial SL Hit,1110,-1.196080500000001,146.25,76.1,2024,1,"5, 5, 10m, 0% SL"
66,midcpnifty,10750,P,2024-02-05,2024-01-31 10:25:00,SELL,2024-01-31,10:35:00,174.7,230.0,1,2024-02-01 11:15:00,230.0,-55.30000000000001,4.047,-59.34700000000001,-65875.17000000001,Initial SL Hit,1110,-6.587517000000001,257.15,138.7,2024,1,"5, 5, 10m, 0% SL"
67,midcpnifty,10750,C,2024-02-05,2024-02-01 09:45:00,SELL,2024-02-01,09:55:00,98.15,118.05,1,2024-02-05 15:15:00,1.0,97.15,0.9915,96.1585,106735.935,Target Hit,1110,10.6735935,146.25,0.05,2024,2,"5, 5, 10m, 0% SL"
68,midcpnifty,10750,P,2024-02-05,2024-02-02 09:25:00,SELL,2024-02-02,09:35:00,63.25,154.0,1,2024-02-05 15:15:00,8.95,54.3,0.7220000000000001,53.577999999999996,59471.579999999994,Expiry Exit,1110,5.947158,257.35,2.55,2024,2,"5, 5, 10m, 0% SL"
69,midcpnifty,10800,C,2024-02-12,2024-02-06 12:15:00,SELL,2024-02-06,12:25:00,122.65,141.25,1,2024-02-06 15:05:00,141.25,-18.599999999999994,2.639,-21.238999999999994,-23575.289999999994,Initial SL Hit,1110,-2.3575289999999995,156.85,82.9,2024,2,"5, 5, 10m, 0% SL"
70,midcpnifty,10800,P,2024-02-12,2024-02-06 14:25:00,SELL,2024-02-06,14:35:00,139.05,171.25,1,2024-02-09 10:45:00,171.25,-32.19999999999999,3.103,-35.30299999999999,-39186.32999999999,Initial SL Hit,1110,-3.9186329999999985,215.0,33.35,2024,2,"5, 5, 10m, 0% SL"
71,midcpnifty,10800,C,2024-02-12,2024-02-07 10:25:00,SELL,2024-02-07,10:35:00,121.85,149.55,1,2024-02-08 09:15:00,163.7,-41.849999999999994,2.8554999999999997,-44.705499999999994,-49623.104999999996,Gap Outside ISL,1110,-4.962310499999999,172.95,82.9,2024,2,"5, 5, 10m, 0% SL"
72,midcpnifty,10800,C,2024-02-12,2024-02-08 11:35:00,SELL,2024-02-08,11:45:00,124.75,156.0,1,2024-02-08 11:55:00,156.0,-31.25,2.8075,-34.0575,-37803.825,Initial SL Hit,1110,-3.7803825,176.7,82.9,2024,2,"5, 5, 10m, 0% SL"
73,midcpnifty,10800,C,2024-02-12,2024-02-08 13:55:00,SELL,2024-02-08,14:05:00,120.5,158.8,1,2024-02-12 12:15:00,1.0,119.5,1.215,118.285,131296.35,Target Hit,1110,13.129635,176.7,0.9,2024,2,"5, 5, 10m, 0% SL"
74,midcpnifty,10800,P,2024-02-12,2024-02-09 12:15:00,SELL,2024-02-09,12:25:00,128.2,203.0,1,2024-02-12 15:15:00,131.05,-2.8500000000000227,2.5925000000000002,-5.442500000000023,-6041.175000000026,Expiry Exit,1110,-0.6041175000000025,221.05,33.35,2024,2,"5, 5, 10m, 0% SL"
75,midcpnifty,10700,P,2024-02-19,2024-02-13 10:55:00,SELL,2024-02-13,11:05:00,144.35,190.9,1,2024-02-13 12:05:00,190.9,-46.55000000000001,3.3525,-49.90250000000001,-56140.312500000015,Initial SL Hit,1125,-5.614031250000001,263.25,136.5,2024,2,"5, 5, 10m, 0% SL"
76,midcpnifty,10700,C,2024-02-19,2024-02-13 11:55:00,SELL,2024-02-13,12:05:00,82.95,121.0,1,2024-02-13 13:45:00,109.5,-26.549999999999997,1.9244999999999999,-28.474499999999995,-32033.812499999996,Gap Outside ISL,1125,-3.2033812499999996,133.3,63.65,2024,2,"5, 5, 10m, 0% SL"
77,midcpnifty,10700,P,2024-02-19,2024-02-13 13:35:00,SELL,2024-02-13,13:45:00,123.1,208.7,1,2024-02-19 09:15:00,1.0,122.1,1.2409999999999999,120.859,135966.375,Target Hit,1125,13.5966375,263.25,0.35,2024,2,"5, 5, 10m, 0% SL"
78,midcpnifty,10700,C,2024-02-19,2024-02-14 11:45:00,SELL,2024-02-14,11:55:00,63.75,82.4,1,2024-02-14 12:25:00,82.4,-18.650000000000006,1.4615,-20.111500000000007,-22625.437500000007,Initial SL Hit,1125,-2.2625437500000007,133.3,49.5,2024,2,"5, 5, 10m, 0% SL"
79,midcpnifty,10975,C,2024-02-26,2024-02-20 10:55:00,SELL,2024-02-20,11:05:00,108.6,123.0,1,2024-02-21 09:15:00,123.0,-14.400000000000006,2.316,-16.716000000000005,-18304.020000000004,Initial SL Hit,1095,-1.8304020000000003,147.55,90.3,2024,2,"5, 5, 10m, 0% SL"
80,midcpnifty,10975,P,2024-02-26,2024-02-21 09:25:00,SELL,2024-02-21,09:35:00,84.0,109.0,1,2024-02-21 10:35:00,109.0,-25.0,1.93,-26.93,-29488.35,Initial SL Hit,1095,-2.948835,133.3,68.0,2024,2,"5, 5, 10m, 0% SL"
81,midcpnifty,10975,C,2024-02-26,2024-02-21 10:45:00,SELL,2024-02-21,10:55:00,78.55,130.85,1,2024-02-23 09:35:00,130.85,-52.3,2.094,-54.394,-59561.43,Initial SL Hit,1095,-5.956143,147.55,26.95,2024,2,"5, 5, 10m, 0% SL"
82,midcpnifty,10975,P,2024-02-26,2024-02-21 12:45:00,SELL,2024-02-21,12:55:00,78.45,115.0,1,2024-02-21 13:55:00,115.0,-36.55,1.9344999999999999,-38.4845,-42140.5275,Initial SL Hit,1095,-4.21405275,137.0,68.0,2024,2,"5, 5, 10m, 0% SL"
83,midcpnifty,10975,P,2024-02-26,2024-02-22 11:25:00,SELL,2024-02-22,11:35:00,141.0,172.5,1,2024-02-26 09:45:00,172.5,-31.5,3.1350000000000002,-34.635,-37925.325,Initial SL Hit,1095,-3.7925324999999996,324.95,8.55,2024,2,"5, 5, 10m, 0% SL"
84,midcpnifty,10975,C,2024-02-26,2024-02-23 13:55:00,SELL,2024-02-23,14:05:00,138.0,168.95,1,2024-02-26 15:15:00,29.2,108.8,1.672,107.128,117305.16,Expiry Exit,1095,11.730516,177.0,3.05,2024,2,"5, 5, 10m, 0% SL"
85,midcpnifty,10975,P,2024-02-26,2024-02-26 13:05:00,SELL,2024-02-26,13:15:00,61.25,122.0,1,2024-02-26 14:45:00,1.0,60.25,0.6225,59.6275,65292.112499999996,Target Hit,1095,6.5292112499999995,324.95,0.6,2024,2,"5, 5, 10m, 0% SL"
86,midcpnifty,11025,C,2024-03-04,2024-02-27 11:55:00,SELL,2024-02-27,12:05:00,114.45,144.8,1,2024-03-04 14:15:00,1.0,113.45,1.1545,112.2955,122963.57250000001,Target Hit,1095,12.29635725,168.1,0.7,2024,2,"5, 5, 10m, 0% SL"
87,midcpnifty,11025,P,2024-03-04,2024-02-27 15:25:00,SELL,2024-02-28,09:15:00,102.35,130.0,1,2024-02-28 09:15:00,130.0,-27.650000000000006,2.3235,-29.973500000000005,-32820.982500000006,Initial SL Hit,1095,-3.2820982500000007,154.85,95.9,2024,2,"5, 5, 10m, 0% SL"
88,midcpnifty,11025,P,2024-03-04,2024-02-29 11:45:00,SELL,2024-02-29,11:55:00,285.0,342.85,1,2024-03-04 15:15:00,34.3,250.7,3.193,247.50699999999998,271020.165,Expiry Exit,1095,27.102016499999998,404.75,25.65,2024,2,"5, 5, 10m, 0% SL"
