date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME
2020-08-17,Monday,2020-08-20,3,11200,P,91.45,09:55:00,129.45,0.05,2020-08-20,15:25:00,46.9988344988345,EOD exit,91.4,0.915,526.3157894736844,47623.684210526335,4.762368421052633,2020,8,95.95,0.05,4.810526315789476,73.68421052631581,2020-08-17 09:55:00
2020-08-19,Wednesday,2020-08-20,1,11500,C,20.1,11:35:00,29.35,29.35,2020-08-19,13:55:00,48.961424332344215,SL hit,-9.25,0.49450000000000005,1739.1304347826087,-16946.956521739132,-1.694695652173913,2020,8,30.0,15.75,0.7565217391304351,250.0,2020-08-19 11:35:00
2020-08-19,Wednesday,2020-08-20,1,11450,C,40.55,14:25:00,55.0,0.05,2020-08-20,15:25:00,49.140401146131815,EOD exit,40.5,0.40599999999999997,1384.0830449826988,55493.42560553633,5.549342560553633,2020,8,41.65,0.05,5.60553633217993,198.09688581314876,2020-08-19 14:25:00
2020-08-21,Friday,2020-08-27,6,11450,C,60.15,11:55:00,84.7,84.7,2020-08-24,12:15:00,28.861788617886162,SL hit,-24.550000000000004,1.4485,814.6639511201628,-21180.040733197555,-2.1180040733197556,2020,8,96.45,48.0,0.9898167006109977,116.5987780040733,2020-08-21 11:55:00
2020-08-21,Friday,2020-08-27,6,11400,P,92.15,13:55:00,111.55,0.05,2020-08-27,15:25:00,44.22572178477689,EOD exit,92.10000000000001,0.922,1030.927835051547,93997.93814432996,9.399793814432996,2020,8,104.85,0.05,9.494845360824748,146.90721649484544,2020-08-21 13:55:00
2020-08-24,Monday,2020-08-27,3,11450,C,86.65,15:05:00,119.4,151.15,2020-08-27,09:15:00,44.5475638051044,Gap SL hit,-64.5,2.378,610.6870229007634,-40841.52671755725,-4.084152671755725,2020,8,151.15,47.7,2.3786259541984736,87.40458015267177,2020-08-24 15:05:00
2020-08-28,Friday,2020-09-03,6,11650,C,65.7,10:05:00,81.95,81.95,2020-08-28,11:25:00,45.42857142857142,SL hit,-16.25,1.4765000000000001,1230.7692307692307,-21817.23076923077,-2.181723076923077,2020,8,85.7,62.75,0.3630769230769234,179.23076923076923,2020-08-28 10:05:00
2020-08-28,Friday,2020-09-03,6,11600,P,81.05,12:55:00,104.95,104.95,2020-08-31,11:35:00,48.35965978128796,SL hit,-23.900000000000006,1.86,836.8200836820082,-21556.485355648536,-2.1556485355648536,2020,8,125.0,22.3,4.916317991631798,121.33891213389118,2020-08-28 12:55:00
2020-09-01,Tuesday,2020-09-03,2,11500,C,63.15,09:45:00,103.2,103.2,2020-09-01,12:45:00,44.381270903010034,SL hit,-40.050000000000004,1.6635,499.3757802746566,-20830.71161048689,-2.0830711610486894,2020,9,119.9,55.45,0.38451935081148536,71.78526841448189,2020-09-01 09:45:00
2020-09-01,Tuesday,2020-09-03,2,11450,P,97.15,10:05:00,155.25,0.05,2020-09-03,15:25:00,48.278443113772454,EOD exit,97.10000000000001,0.9720000000000001,344.23407917383827,33090.53356282273,3.309053356282273,2020,9,120.1,0.05,3.34251290877797,49.268502581755605,2020-09-01 10:05:00
