date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME
2019-02-25,Monday,2019-02-28,3,10850,C,45.05,09:30:00,54.95,54.95,2019-02-25,14:09:00,0,SL hit,-9.900000000000006,1.0,1474.6543778801843,-16073.732718894016,-1.6073732718894018,2019,2,55.0,38.35,0.9880184331797228,200.0,2019-02-25 09:30:00
2019-02-26,Tuesday,2019-02-28,2,10800,C,69.0,11:00:00,86.25,86.25,2019-02-26,11:51:00,0,SL hit,-17.25,1.5525,1159.4202898550725,-21800.0,-2.18,2019,2,89.15,66.05,0.3420289855072467,156.52173913043478,2019-02-26 11:00:00
2019-02-26,Tuesday,2019-02-28,2,10750,P,45.0,11:18:00,90.0,0.05,2019-02-28,15:21:00,0,EOD exit,44.95,0.45049999999999996,444.44444444444446,19777.55555555556,1.977755555555556,2019,2,85.45,0.05,1.997777777777778,59.72222222222222,2019-02-26 11:18:00
2019-02-26,Tuesday,2019-02-28,2,10850,C,49.2,13:36:00,68.0,68.0,2019-02-26,14:30:00,0,SL hit,-18.799999999999997,1.1720000000000002,1063.8297872340427,-21246.808510638297,-2.1246808510638298,2019,2,73.1,46.25,0.3138297872340429,144.28191489361703,2019-02-26 13:36:00
2019-02-26,Tuesday,2019-02-28,2,10900,C,31.35,14:51:00,50.0,50.0,2019-02-27,09:48:00,0,SL hit,-18.65,0.8135,1072.3860589812334,-20872.386058981236,-2.087238605898124,2019,2,50.4,22.35,0.9651474530831101,146.11260053619304,2019-02-26 14:51:00
2019-02-27,Wednesday,2019-02-28,1,10950,C,20.35,11:15:00,39.85,0.05,2019-02-28,15:21:00,0,EOD exit,20.3,0.20400000000000001,1025.6410256410256,20611.28205128205,2.061128205128205,2019,2,23.95,0.05,2.082051282051282,140.3846153846154,2019-02-27 11:15:00
2019-03-01,Friday,2019-03-07,6,10850,C,85.3,10:09:00,98.5,98.5,2019-03-05,13:24:00,0,SL hit,-13.200000000000003,1.838,1474.6543778801843,-22175.852534562215,-2.2175852534562215,2019,3,99.5,40.0,6.680184331797234,200.0,2019-03-01 10:09:00
2019-03-01,Friday,2019-03-07,6,10800,P,55.55,12:45:00,68.65,0.05,2019-03-07,15:21:00,0,EOD exit,55.5,0.5559999999999999,1481.4814814814815,81398.51851851853,8.139851851851851,2019,3,59.9,0.05,8.222222222222223,200.0,2019-03-01 12:45:00
2019-03-06,Wednesday,2019-03-07,1,11050,C,17.55,10:21:00,34.5,18.8,2019-03-07,09:15:00,0,Gap SL hit,-1.25,0.36350000000000005,1179.9410029498526,-1903.8348082595874,-0.19038348082595874,2019,3,38.0,14.45,0.3657817109144545,162.9793510324484,2019-03-06 10:21:00
2019-03-07,Thursday,2019-03-14,7,11100,C,52.0,09:18:00,62.05,62.05,2019-03-07,14:09:00,0,SL hit,-10.049999999999997,1.1405,1441.4414414414414,-16130.450450450446,-1.6130450450450446,2019,3,62.9,43.7,1.1963963963963957,200.0,2019-03-07 09:18:00
2019-03-07,Thursday,2019-03-14,7,11100,C,52.75,15:03:00,66.85,66.85,2019-03-11,10:57:00,0,SL hit,-14.099999999999994,1.196,1418.4397163120573,-21696.45390070922,-2.169645390070922,2019,3,67.8,26.75,3.6879432624113493,196.80851063829797,2019-03-07 15:03:00
2019-03-08,Friday,2019-03-14,6,11000,P,55.6,10:36:00,65.65,0.05,2019-03-14,15:21:00,0,EOD exit,55.550000000000004,0.5565,1454.5454545454545,79990.54545454546,7.999054545454546,2019,3,63.9,0.05,8.08,200.0,2019-03-08 10:36:00
2019-03-11,Monday,2019-03-14,3,11150,C,44.15,14:06:00,59.4,59.4,2019-03-11,15:21:00,0,SL hit,-15.25,1.0355,1311.4754098360656,-21358.032786885247,-2.135803278688525,2019,3,62.85,39.5,0.6098360655737703,182.78688524590166,2019-03-11 14:06:00
2019-03-12,Tuesday,2019-03-14,2,11250,C,44.0,12:09:00,83.15,83.15,2019-03-13,09:48:00,0,SL hit,-39.150000000000006,1.2715,510.8556832694763,-20649.55300127714,-2.064955300127714,2019,3,86.0,40.75,0.1660280970625798,71.83908045977012,2019-03-12 12:09:00
2019-03-13,Wednesday,2019-03-14,1,11350,C,16.2,10:12:00,29.65,29.65,2019-03-13,13:54:00,0,SL hit,-13.45,0.45849999999999996,1409.691629955947,-19606.69603524229,-1.9606696035242293,2019,3,30.15,14.95,0.17621145374449337,200.0,2019-03-13 10:12:00
2019-03-13,Wednesday,2019-03-14,1,11350,C,17.15,14:27:00,30.15,24.85,2019-03-14,09:15:00,0,Gap SL hit,-7.700000000000003,0.42,1409.691629955947,-11446.696035242294,-1.1446696035242294,2019,3,30.7,16.1,0.14801762114537406,200.0,2019-03-13 14:27:00
2019-03-14,Thursday,2019-03-20,6,11400,C,52.3,09:57:00,65.0,65.0,2019-03-15,09:18:00,0,SL hit,-12.700000000000003,1.173,1403.5087719298247,-19470.87719298246,-1.947087719298246,2019,3,72.05,37.6,2.063157894736842,200.00000000000006,2019-03-14 09:57:00
2019-03-15,Friday,2019-03-20,5,11400,C,97.8,15:03:00,142.0,142.0,2019-03-18,09:30:00,0,SL hit,-44.2,2.398,452.4886877828054,-21085.06787330317,-2.108506787330317,2019,3,148.45,78.5,0.8733031674208143,64.47963800904976,2019-03-15 15:03:00
2019-03-18,Monday,2019-03-20,2,11550,C,35.3,10:27:00,53.35,0.05,2019-03-20,15:21:00,0,EOD exit,35.25,0.3534999999999999,1108.0332409972298,38666.481994459835,3.866648199445984,2019,3,36.9,0.05,3.905817174515235,159.97229916897504,2019-03-18 10:27:00
2019-03-18,Monday,2019-03-20,2,11450,P,51.25,10:39:00,57.15,57.15,2019-03-18,10:42:00,0,SL hit,-5.899999999999999,1.084,1397.3799126637555,-9759.301310043666,-0.9759301310043665,2019,3,58.5,49.7,0.2165938864628817,200.0,2019-03-18 10:39:00
2019-03-18,Monday,2019-03-20,2,11450,P,51.7,11:18:00,63.25,63.25,2019-03-18,11:48:00,0,SL hit,-11.549999999999997,1.1495,1397.3799126637555,-17746.02620087336,-1.7746026200873357,2019,3,68.0,46.1,0.7825327510917033,200.0,2019-03-18 11:18:00
2019-03-18,Monday,2019-03-20,2,11400,P,38.75,12:21:00,52.0,0.05,2019-03-20,15:21:00,0,EOD exit,38.7,0.38799999999999996,1403.5087719298247,53771.22807017545,5.377122807017545,2019,3,44.3,0.05,5.431578947368422,200.00000000000006,2019-03-18 12:21:00
2019-03-22,Friday,2019-03-28,6,11550,C,92.0,09:18:00,96.95,12.35,2019-03-28,15:21:00,0,EOD exit,79.65,1.0434999999999999,1385.2813852813854,108892.12121212123,10.889212121212124,2019,3,96.7,1.35,12.557575757575759,200.00000000000006,2019-03-22 09:18:00
2019-03-22,Friday,2019-03-28,6,11500,P,43.55,09:33:00,55.0,55.0,2019-03-22,10:36:00,0,SL hit,-11.450000000000003,0.9855,1391.304347826087,-17301.565217391308,-1.7301565217391308,2019,3,64.4,37.0,0.9113043478260866,200.0,2019-03-22 09:33:00
2019-03-22,Friday,2019-03-28,6,11500,P,57.5,12:54:00,75.95,75.95,2019-03-22,14:06:00,0,SL hit,-18.450000000000003,1.3345,1084.010840108401,-21446.61246612466,-2.144661246612466,2019,3,76.2,52.55,0.5365853658536588,155.82655826558263,2019-03-22 12:54:00
2019-03-22,Friday,2019-03-28,6,11450,P,50.25,15:15:00,70.45,99.6,2019-03-25,09:15:00,0,Gap SL hit,-49.349999999999994,1.4985,990.0990099009899,-50345.04950495048,-5.034504950495048,2019,3,120.0,47.95,0.2277227722772274,141.7079207920792,2019-03-22 15:15:00
2019-03-25,Monday,2019-03-28,3,11350,P,50.7,13:45:00,61.4,61.4,2019-03-25,14:03:00,0,SL hit,-10.699999999999996,1.121,1409.691629955947,-16663.964757709244,-1.6663964757709242,2019,3,62.1,49.7,0.1409691629955947,200.0,2019-03-25 13:45:00
2019-03-25,Monday,2019-03-28,3,11300,P,35.65,14:06:00,54.9,0.05,2019-03-28,15:21:00,0,EOD exit,35.6,0.357,1038.9610389610389,36616.103896103894,3.6616103896103898,2019,3,43.15,0.05,3.6987012987012986,146.7532467532467,2019-03-25 14:06:00
2019-03-29,Friday,2019-04-04,6,11600,P,91.0,10:57:00,95.0,0.65,2019-04-04,15:21:00,0,EOD exit,90.35,0.9165000000000001,1379.3103448275863,123356.55172413793,12.335655172413793,2019,4,92.0,0.55,12.475862068965519,200.0,2019-03-29 10:57:00
2019-03-29,Friday,2019-04-04,6,11650,C,74.1,13:48:00,88.6,95.5,2019-04-01,09:15:00,0,Gap SL hit,-21.400000000000006,1.696,1373.390557939914,-31719.828326180264,-3.1719828326180264,2019,4,100.0,71.0,0.4257510729613726,199.99999999999997,2019-03-29 13:48:00
2019-04-01,Monday,2019-04-04,3,11700,C,78.6,15:00:00,100.0,0.05,2019-04-04,15:21:00,0,EOD exit,78.55,0.7865,934.5794392523362,72676.16822429904,7.267616822429904,2019,4,87.9,0.05,7.3411214953271005,136.68224299065417,2019-04-01 15:00:00
2019-04-05,Friday,2019-04-11,6,11650,C,73.6,09:15:00,85.0,85.0,2019-04-05,09:21:00,0,SL hit,-11.400000000000006,1.586,1373.390557939914,-17834.849785407732,-1.7834849785407731,2019,4,86.3,71.5,0.2884120171673812,199.99999999999997,2019-04-05 09:15:00
2019-04-05,Friday,2019-04-11,6,11700,C,57.15,09:30:00,62.0,62.0,2019-04-05,15:18:00,0,SL hit,-4.850000000000001,1.1915,1367.5213675213674,-8261.880341880344,-0.8261880341880344,2019,4,65.0,36.4,2.8376068376068373,199.99999999999997,2019-04-05 09:30:00
2019-04-05,Friday,2019-04-11,6,11600,P,49.0,11:18:00,57.0,57.0,2019-04-08,13:33:00,0,SL hit,-8.0,1.06,1379.3103448275863,-12496.551724137933,-1.2496551724137934,2019,4,62.0,12.55,5.027586206896552,200.0,2019-04-05 11:18:00
2019-04-08,Monday,2019-04-11,3,11750,C,27.45,09:36:00,60.0,0.05,2019-04-11,15:24:00,0,EOD exit,27.4,0.275,614.4393241167435,16666.666666666668,1.6666666666666667,2019,4,31.5,0.05,1.6835637480798769,90.2457757296467,2019-04-08 09:36:00
2019-04-08,Monday,2019-04-11,3,11600,P,52.0,15:00:00,76.05,0.6,2019-04-11,15:21:00,0,EOD exit,51.4,0.526,831.6008316008317,42306.86070686071,4.230686070686071,2019,4,63.9,0.55,4.278586278586279,120.58212058212061,2019-04-08 15:00:00
2019-04-12,Friday,2019-04-18,6,11650,C,55.75,09:21:00,62.0,62.0,2019-04-12,13:33:00,0,SL hit,-6.25,1.1775,1373.390557939914,-10200.858369098713,-1.020085836909871,2019,4,63.7,41.7,1.9296137339055788,199.99999999999997,2019-04-12 09:21:00
2019-04-12,Friday,2019-04-18,6,11600,P,55.9,11:06:00,62.35,62.35,2019-04-12,11:42:00,0,SL hit,-6.450000000000003,1.1825,1379.3103448275863,-10527.586206896556,-1.0527586206896555,2019,4,63.5,52.4,0.4827586206896552,200.0,2019-04-12 11:06:00
2019-04-12,Friday,2019-04-18,6,11550,P,38.15,12:30:00,44.5,0.05,2019-04-18,15:24:00,0,EOD exit,38.1,0.38199999999999995,1385.2813852813854,52250.0432900433,5.22500432900433,2019,4,39.0,0.05,5.277922077922079,200.00000000000006,2019-04-12 12:30:00
2019-04-15,Monday,2019-04-18,3,11700,C,40.55,09:15:00,43.9,43.9,2019-04-15,09:18:00,0,SL hit,-3.3500000000000014,0.8444999999999999,1367.5213675213674,-5736.068376068378,-0.5736068376068377,2019,4,47.0,38.6,0.26666666666666605,199.99999999999997,2019-04-15 09:15:00
2019-04-15,Monday,2019-04-18,3,11700,C,41.85,09:27:00,47.7,47.7,2019-04-15,13:09:00,0,SL hit,-5.850000000000001,0.8955000000000002,1367.5213675213674,-9224.615384615387,-0.9224615384615387,2019,4,50.5,35.5,0.8683760683760686,199.99999999999997,2019-04-15 09:27:00
2019-04-15,Monday,2019-04-18,3,11700,C,36.05,13:24:00,50.5,67.75,2019-04-16,09:15:00,0,Gap SL hit,-31.700000000000003,1.038,1367.5213675213674,-44769.914529914524,-4.476991452991452,2019,4,70.75,35.0,0.1435897435897432,199.99999999999997,2019-04-15 13:24:00
2019-04-16,Tuesday,2019-04-18,2,11750,C,52.0,15:00:00,77.75,63.25,2019-04-18,09:15:00,0,Gap SL hit,-11.25,1.1525,776.6990291262136,-9633.009708737865,-0.9633009708737865,2019,4,91.85,46.95,0.39223300970873765,114.07766990291262,2019-04-16 15:00:00
2019-04-18,Thursday,2019-04-25,7,11900,C,40.75,09:18:00,53.75,0.05,2019-04-25,15:21:00,0,EOD exit,40.7,0.408,1344.5378151260504,54174.117647058825,5.417411764705882,2019,4,43.0,0.05,5.472268907563025,200.0,2019-04-18 09:18:00
2019-04-22,Monday,2019-04-25,3,11700,P,74.0,13:39:00,90.6,90.6,2019-04-22,14:39:00,0,SL hit,-16.599999999999994,1.646,1204.819277108434,-21983.13253012048,-2.198313253012048,2019,4,93.25,70.7,0.39759036144578286,176.2048192771085,2019-04-22 13:39:00
2019-04-23,Tuesday,2019-04-25,2,11600,P,36.75,09:15:00,50.65,50.65,2019-04-23,10:03:00,0,SL hit,-13.899999999999999,0.8740000000000001,1379.3103448275863,-20377.931034482757,-2.037793103448276,2019,4,52.9,28.2,1.1793103448275863,200.0,2019-04-23 09:15:00
2019-04-23,Tuesday,2019-04-25,2,11600,P,37.25,10:42:00,54.9,54.9,2019-04-23,15:00:00,0,SL hit,-17.65,0.9215000000000001,1133.14447592068,-21044.192634560906,-2.1044192634560908,2019,4,60.0,23.5,1.558073654390935,164.3059490084986,2019-04-23 10:42:00
2019-04-24,Wednesday,2019-04-25,1,11600,P,34.75,09:15:00,42.5,42.5,2019-04-24,09:30:00,0,SL hit,-7.75,0.7725,1379.3103448275863,-11755.172413793105,-1.1755172413793105,2019,4,43.5,31.0,0.5172413793103449,200.0,2019-04-24 09:15:00
2019-04-24,Wednesday,2019-04-25,1,11550,P,22.05,09:30:00,23.7,23.7,2019-04-24,10:54:00,0,SL hit,-1.6499999999999986,0.4575,1385.2813852813854,-2919.4805194805176,-0.29194805194805173,2019,4,25.2,15.15,0.9558441558441559,200.00000000000006,2019-04-24 09:30:00
2019-04-24,Wednesday,2019-04-25,1,11550,P,18.85,11:15:00,25.2,0.05,2019-04-25,15:21:00,0,EOD exit,18.8,0.18900000000000003,1385.2813852813854,25781.471861471866,2.5781471861471865,2019,4,21.8,0.05,2.6043290043290046,200.00000000000006,2019-04-24 11:15:00
2019-04-26,Friday,2019-05-02,6,11650,P,41.55,11:51:00,52.2,0.05,2019-05-02,15:21:00,0,EOD exit,41.5,0.4159999999999999,1373.390557939914,56424.377682403436,5.6424377682403435,2019,5,47.3,0.05,5.6995708154506435,199.99999999999997,2019-04-26 11:51:00
2019-04-26,Friday,2019-05-02,6,11700,C,47.2,12:12:00,49.45,49.45,2019-04-26,13:54:00,0,SL hit,-2.25,0.9665,1367.5213675213674,-4398.6324786324785,-0.4398632478632479,2019,4,54.0,32.55,2.0034188034188043,199.99999999999997,2019-04-26 12:12:00
2019-04-30,Tuesday,2019-05-02,2,11750,C,30.7,09:18:00,37.75,37.75,2019-05-02,10:12:00,0,SL hit,-7.050000000000001,0.6845,1361.7021276595744,-10532.08510638298,-1.0532085106382978,2019,5,39.5,7.6,3.145531914893617,200.0,2019-04-30 09:18:00
2019-05-02,Thursday,2019-05-09,7,11800,C,48.25,12:00:00,60.0,0.05,2019-05-09,15:21:00,0,EOD exit,48.2,0.483,1355.9322033898304,64701.016949152545,6.470101694915255,2019,5,57.0,0.05,6.535593220338982,199.99999999999997,2019-05-02 12:00:00
2019-05-03,Friday,2019-05-09,6,11700,P,41.15,09:15:00,48.4,48.4,2019-05-03,15:12:00,0,SL hit,-7.25,0.8955,1367.5213675213674,-11139.145299145299,-1.1139145299145299,2019,5,49.0,29.05,1.6547008547008544,199.99999999999997,2019-05-03 09:15:00
2019-05-06,Monday,2019-05-09,3,11600,P,40.7,12:51:00,61.0,61.0,2019-05-06,14:51:00,0,SL hit,-20.299999999999997,1.0170000000000001,985.2216748768474,-21001.970443349754,-2.1001970443349753,2019,5,64.85,40.5,0.019704433497537227,142.85714285714286,2019-05-06 12:51:00
2019-05-06,Monday,2019-05-09,3,11550,P,29.05,15:03:00,42.85,42.85,2019-05-07,14:21:00,0,SL hit,-13.8,0.7190000000000001,1385.2813852813854,-20112.900432900435,-2.0112900432900434,2019,5,49.2,12.0,2.3619047619047624,200.00000000000006,2019-05-06 15:03:00
2019-05-08,Wednesday,2019-05-09,1,11450,P,47.3,12:36:00,66.9,66.9,2019-05-08,14:45:00,0,SL hit,-19.60000000000001,1.1420000000000001,1020.4081632653057,-21165.30612244898,-2.116530612244898,2019,5,69.25,31.05,1.6581632653061211,146.04591836734687,2019-05-08 12:36:00
2019-05-09,Thursday,2019-05-16,7,11300,P,76.25,09:57:00,90.35,90.35,2019-05-09,13:00:00,0,SL hit,-14.099999999999994,1.666,1415.929203539823,-22323.539823008843,-2.232353982300884,2019,5,93.0,61.0,2.15929203539823,200.0,2019-05-09 09:57:00
2019-05-09,Thursday,2019-05-16,7,11300,P,87.3,14:15:00,110.1,110.1,2019-05-10,15:21:00,0,SL hit,-22.799999999999997,1.9739999999999998,877.1929824561405,-21731.578947368424,-2.1731578947368426,2019,5,112.0,64.0,2.0438596491228074,123.90350877192984,2019-05-09 14:15:00
2019-05-10,Friday,2019-05-16,6,11350,C,77.15,09:36:00,92.7,92.7,2019-05-10,11:15:00,0,SL hit,-15.549999999999997,1.6985000000000003,1286.1736334405148,-22184.565916398715,-2.2184565916398715,2019,5,95.85,67.4,1.254019292604502,182.47588424437305,2019-05-10 09:36:00
2019-05-10,Friday,2019-05-16,6,11350,C,85.4,12:45:00,95.85,95.85,2019-05-10,14:45:00,0,SL hit,-10.449999999999989,1.8125,1409.691629955947,-17286.343612334786,-1.7286343612334787,2019,5,98.4,66.3,2.69251101321586,200.0,2019-05-10 12:45:00
2019-05-10,Friday,2019-05-16,6,11350,C,78.55,14:57:00,98.4,0.05,2019-05-16,15:27:00,0,EOD exit,78.5,0.7859999999999999,1007.5566750629719,78301.2594458438,7.830125944584379,2019,5,80.55,0.05,7.909319899244329,142.94710327455914,2019-05-10 14:57:00
2019-05-13,Monday,2019-05-16,3,11250,P,72.1,10:00:00,104.7,104.7,2019-05-13,14:57:00,0,SL hit,-32.60000000000001,1.7680000000000002,613.4969325153372,-21084.662576687115,-2.1084662576687117,2019,5,116.35,60.0,0.7423312883435577,86.2730061349693,2019-05-13 10:00:00
2019-05-14,Tuesday,2019-05-16,2,11150,P,74.25,12:54:00,98.6,0.05,2019-05-16,15:21:00,0,EOD exit,74.2,0.743,821.3552361396306,60334.29158110885,6.033429158110885,2019,5,77.55,0.05,6.0944558521560594,114.47638603696102,2019-05-14 12:54:00
2019-05-17,Friday,2019-05-23,6,11250,P,210.35,14:24:00,258.6,0.05,2019-05-23,15:21:00,0,EOD exit,210.29999999999998,2.104,414.50777202072516,86298.86010362688,8.629886010362688,2019,5,222.7,0.05,8.717098445595848,58.29015544041447,2019-05-17 14:24:00
2019-05-21,Tuesday,2019-05-23,2,11900,C,165.85,12:39:00,196.65,0.05,2019-05-23,15:21:00,0,EOD exit,165.79999999999998,1.659,649.3506493506491,106585.06493506489,10.65850649350649,2019,5,185.05,0.05,10.76623376623376,96.59090909090905,2019-05-21 12:39:00
2019-05-24,Friday,2019-05-30,6,11700,P,95.1,09:39:00,102.75,102.75,2019-05-24,10:09:00,0,SL hit,-7.650000000000006,1.9785,1367.5213675213674,-13167.179487179495,-1.3167179487179497,2019,5,103.4,81.2,1.9008547008546997,199.99999999999997,2019-05-24 09:39:00
2019-05-24,Friday,2019-05-30,6,11650,P,76.45,10:12:00,81.4,0.05,2019-05-30,15:21:00,0,EOD exit,76.4,0.765,1373.390557939914,103876.3948497854,10.387639484978541,2019,5,76.5,0.05,10.492703862660944,199.99999999999997,2019-05-24 10:12:00
2019-05-24,Friday,2019-05-30,6,11750,C,102.2,12:00:00,125.1,125.1,2019-05-24,12:48:00,0,SL hit,-22.89999999999999,2.273,873.3624454148475,-21985.152838427948,-2.198515283842795,2019,5,127.9,99.65,0.22270742358078588,128.27510917030574,2019-05-24 12:00:00
2019-05-27,Monday,2019-05-30,3,11900,C,57.35,09:15:00,66.15,66.15,2019-05-27,09:21:00,0,SL hit,-8.800000000000004,1.235,1344.5378151260504,-13492.436974789922,-1.3492436974789923,2019,5,70.0,55.45,0.2554621848739494,200.0,2019-05-27 09:15:00
2019-05-27,Monday,2019-05-30,3,11900,C,60.7,09:33:00,71.7,71.7,2019-05-27,09:45:00,0,SL hit,-11.0,1.324,1344.5378151260504,-16570.084033613446,-1.6570084033613448,2019,5,72.4,59.7,0.13445378151260504,200.0,2019-05-27 09:33:00
2019-05-27,Monday,2019-05-30,3,11900,C,85.95,12:57:00,116.6,39.55,2019-05-30,15:21:00,0,EOD exit,46.400000000000006,1.2550000000000001,652.5285481239806,29458.40130505711,2.9458401305057107,2019,5,106.75,12.5,4.792822185970637,97.06362153344212,2019-05-27 12:57:00
2019-05-31,Friday,2019-06-06,6,11950,P,71.8,09:15:00,90.0,90.0,2019-05-31,11:57:00,0,SL hit,-18.200000000000003,1.618,1098.9010989010987,-21778.021978021978,-2.1778021978021975,2019,5,98.6,53.35,2.027472527472527,164.14835164835162,2019-05-31 09:15:00
