date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Strategy,Unnamed: 0,TSL
2019-10-15,Tuesday,2019-10-17,2,11400,C,68.5,11:05:00,74.3,74.3,2019-10-15,11:25:00,,SL hit,-5.799999999999997,1.4280000000000002,7050.0,-50957.39999999998,-0.33937628399999986,2019,10,74.8,66.5,0.282,200.925,2019-10-15 11:05:00,MOLOTOV,,0.0
2019-10-16,Wednesday,2019-10-17,1,11450,P,47.8,09:25:00,62.25,62.25,2019-10-16,09:45:00,0.0,SL hit,-14.450000000000005,1.1005,1746.7248908296942,-27162.445414847167,-0.9045094323144107,2019,10,65.9,43.45,0.759825327510916,250.0,2019-10-16 09:25:00,NLC,332.0,
2019-10-16,Wednesday,2019-10-17,1,11450,P,55.25,09:25:00,62.25,62.25,2019-10-16,09:50:00,,SL hit,-7.0,1.175,7050.0,-57633.75000000001,-0.38384077500000013,2019,10,65.9,43.45,1.6637999999999995,201.80625,2019-10-16 09:25:00,MOLOTOV,,62.6925
2019-10-16,Wednesday,2019-10-17,1,11450,P,58.7,10:05:00,67.05,67.05,2019-10-16,10:10:00,,SL hit,-8.349999999999994,1.2575,7050.0,-67732.87499999996,-0.45110094749999974,2019,10,72.65,57.85,0.1198500000000002,201.80625,2019-10-16 10:05:00,MOLOTOV,,61.9875
2019-10-18,Friday,2019-10-24,6,11600,P,72.2,12:50:00,109.25,17.5,2019-10-24,15:25:00,,EOD exit,54.7,0.897,2700.0,145268.1,0.967485546,2019,10,75.9,4.35,3.6639,78.3,2019-10-18 12:50:00,MOLOTOV,,28.5725
2019-10-18,Friday,2019-10-24,6,11500,C,172.65,14:45:00,208.0,208.0,2019-10-22,12:15:00,49.62779156327544,SL hit,-35.349999999999994,3.8065,565.7708628005659,-22153.606789250352,-0.739930466760962,2019,10,213.95,156.3,0.9250353606789248,81.32956152758133,2019-10-18 14:45:00,HAMMER,,
2019-10-22,Tuesday,2019-10-24,2,11650,P,71.35,09:15:00,94.4,94.4,2019-10-22,13:45:00,33.80281690140845,SL hit,-23.05000000000001,1.6575,867.678958785249,-21438.17787418655,-0.7160351409978308,2019,10,99.0,47.3,2.0867678958785234,126.35574837310187,2019-10-22 09:15:00,HAMMER,,
2019-10-22,Tuesday,2019-10-24,2,11700,C,51.2,10:40:00,71.1,71.1,2019-10-22,12:15:00,,SL hit,-19.89999999999999,1.223,5025.0,-106143.07499999995,-0.7069128794999997,2019,10,73.3,46.85,0.4371750000000001,146.98125,2019-10-22 10:40:00,MOLOTOV,,0.0
2019-10-22,Tuesday,2019-10-24,2,11650,P,60.3,11:55:00,94.4,94.4,2019-10-22,13:45:00,0.0,SL hit,-34.10000000000001,1.547,879.7653958944279,-31360.99706744868,-1.044321202346041,2019,10,99.0,47.3,1.1436950146627565,128.11583577712605,2019-10-22 11:55:00,NLC,333.0,
2019-10-22,Tuesday,2019-10-24,2,11700,C,49.85,13:25:00,73.3,0.05,2019-10-24,15:25:00,44.43141852286049,EOD exit,49.8,0.499,852.8784648187635,42047.76119402986,1.4043952238805975,2019,10,49.9,0.05,4.247334754797443,124.73347547974416,2019-10-22 13:25:00,HAMMER,,
2019-10-22,Tuesday,2019-10-24,2,11700,C,39.7,13:35:00,73.3,0.05,2019-10-24,15:25:00,0.0,EOD exit,39.650000000000006,0.3975,892.857142857143,35046.87500000001,1.1670609375000003,2019,10,40.65,0.05,3.5401785714285725,130.58035714285717,2019-10-22 13:35:00,NLC,35.0,
2019-10-22,Tuesday,2019-10-24,2,11700,C,33.15,14:05:00,73.3,0.05,2019-10-24,15:25:00,,EOD exit,33.1,0.3319999999999999,2475.0,81100.8,0.540131328,2019,10,40.65,0.05,1.63845,72.39375,2019-10-22 14:05:00,MOLOTOV,,0.0
2019-10-23,Wednesday,2019-10-24,1,11550,P,35.05,09:55:00,49.35,0.05,2019-10-24,15:25:00,47.296206618240525,EOD exit,35.0,0.3509999999999999,1398.6013986013982,48460.13986013985,1.6185686713286709,2019,10,35.4,0.05,4.895104895104894,201.92307692307688,2019-10-23 09:55:00,HAMMER,,
2019-10-25,Friday,2019-10-31,6,11650,C,59.95,09:15:00,94.95,94.95,2019-10-29,10:05:00,38.45152895250487,SL hit,-35.0,1.5490000000000002,571.4285714285714,-20885.14285714286,-0.6975637714285715,2019,10,106.7,29.3,1.7514285714285718,83.21428571428572,2019-10-25 09:15:00,HAMMER,,
2019-10-25,Friday,2019-10-31,6,11600,P,93.95,09:15:00,102.5,102.5,2019-10-25,12:35:00,47.13345864661654,SL hit,-8.549999999999997,1.9645,1724.1379310344828,-18128.44827586206,-0.6054901724137928,2019,10,122.5,71.75,3.827586206896552,250.0,2019-10-25 09:15:00,HAMMER,,
2019-10-25,Friday,2019-10-31,6,11650,C,53.0,12:35:00,94.95,94.95,2019-10-29,10:05:00,,SL hit,-41.95,1.4794999999999998,2400.0,-104230.80000000002,-0.6941771280000002,2019,10,106.7,29.3,1.1376000000000002,69.89999999999999,2019-10-25 12:35:00,MOLOTOV,,0.0
2019-10-25,Friday,2019-10-31,6,11650,C,38.55,12:35:00,94.95,94.95,2019-10-29,10:05:00,0.0,SL hit,-56.400000000000006,1.335,531.9148936170212,-30710.106382978724,-1.0226465425531914,2019,10,106.7,29.3,0.4920212765957444,77.46010638297872,2019-10-25 12:35:00,NLC,36.0,
2019-10-25,Friday,2019-10-31,6,11600,P,70.3,14:25:00,141.6,0.05,2019-10-31,15:25:00,0.0,EOD exit,70.25,0.7034999999999999,420.75736325385697,29262.20196353436,0.9744313253856942,2019,10,74.55,0.05,2.955820476858345,61.00981767180927,2019-10-25 14:25:00,NLC,334.0,
2019-10-25,Friday,2019-10-31,6,11600,P,58.55,15:00:00,141.6,0.05,2019-10-31,15:25:00,,EOD exit,58.5,0.586,1200.0,69496.8,0.46284868800000006,2019,10,70.7,0.05,1.404,34.8,2019-10-25 15:00:00,MOLOTOV,,0.095
2019-10-30,Wednesday,2019-10-31,1,11900,C,16.7,09:25:00,28.65,28.65,2019-10-30,10:35:00,35.96214511041009,SL hit,-11.95,0.4534999999999999,1673.6401673640169,-20758.995815899583,-0.6933504602510461,2019,10,29.05,13.75,0.4937238493723848,248.95397489539755,2019-10-30 09:25:00,HAMMER,,
2019-10-30,Wednesday,2019-10-31,1,11850,P,73.45,09:35:00,89.15,0.05,2019-10-31,15:25:00,43.51523742026931,EOD exit,73.4,0.735,1273.8853503184712,92566.87898089172,3.0917337579617836,2019,10,74.65,0.05,9.350318471337578,188.69426751592357,2019-10-30 09:35:00,HAMMER,,
2019-10-30,Wednesday,2019-10-31,1,11900,C,13.65,14:30:00,33.3,33.3,2019-10-31,09:25:00,,SL hit,-19.65,0.4695,5100.0,-102609.45,-0.6833789370000001,2019,10,35.95,8.25,0.5508,151.725,2019-10-30 14:30:00,MOLOTOV,,0.0
2019-11-01,Friday,2019-11-07,6,11850,P,76.0,11:05:00,87.8,0.05,2019-11-07,15:25:00,44.290909090909096,EOD exit,75.95,0.7605,1687.7637130801688,126902.10970464136,4.238530464135022,2019,11,79.5,0.05,12.818565400843882,250.0,2019-11-01 11:05:00,HAMMER,,
2019-11-01,Friday,2019-11-07,6,11900,C,74.65,12:25:00,91.05,91.05,2019-11-04,09:15:00,46.29878869448183,SL hit,-16.39999999999999,1.657,1219.512195121952,-22020.731707317074,-0.7354924390243903,2019,11,106.45,61.15,1.646341463414636,181.4024390243904,2019-11-01 12:25:00,HAMMER,,
2019-11-01,Friday,2019-11-07,6,11850,P,69.8,12:45:00,87.8,0.05,2019-11-07,15:25:00,,EOD exit,69.75,0.6985,5550.0,383235.825,2.5523505945,2019,11,78.75,0.05,7.74225,164.41875,2019-11-01 12:45:00,MOLOTOV,,0.0975
2019-11-01,Friday,2019-11-07,6,11900,C,69.55,13:00:00,91.05,91.05,2019-11-04,09:15:00,,SL hit,-21.5,1.606,4650.0,-107442.9,-0.7155697140000001,2019,11,98.5,61.15,0.7811999999999999,138.3375,2019-11-01 13:00:00,MOLOTOV,,0.0
2019-11-04,Monday,2019-11-07,3,11900,P,47.15,09:25:00,65.0,65.0,2019-11-04,11:55:00,0.0,SL hit,-17.85,1.1215000000000002,1680.672268907563,-31884.87394957984,-1.0617663025210087,2019,11,67.65,40.1,1.1848739495798315,250.0,2019-11-04 09:25:00,NLC,335.0,
2019-11-04,Monday,2019-11-07,3,11950,C,57.65,11:45:00,85.5,62.35,2019-11-07,09:15:00,34.17085427135679,Gap SL hit,-4.700000000000003,1.2,718.132854578097,-4236.983842010774,-0.14151526032315986,2019,11,89.9,13.05,3.202872531418312,107.27109515260322,2019-11-04 11:45:00,HAMMER,,
2019-11-04,Monday,2019-11-07,3,11950,C,57.1,12:40:00,85.5,63.35,2019-11-07,09:15:00,,Gap SL hit,-6.25,1.2045,3525.0,-26277.112500000003,-0.17500556925000005,2019,11,89.9,13.05,3.105525,105.309375,2019-11-04 12:40:00,MOLOTOV,,0.0
2019-11-05,Tuesday,2019-11-07,2,12000,C,28.75,11:35:00,46.0,46.0,2019-11-06,13:25:00,0.0,SL hit,-17.25,0.7475,1666.6666666666663,-29995.83333333333,-0.9988612499999999,2019,11,48.95,6.5,3.708333333333333,250.0,2019-11-05 11:35:00,NLC,37.0,
2019-11-06,Wednesday,2019-11-07,1,11900,P,29.25,11:35:00,74.25,0.05,2019-11-07,15:25:00,0.0,EOD exit,29.2,0.293,666.6666666666666,19271.33333333333,0.6417353999999998,2019,11,31.5,0.05,1.9466666666666663,99.16666666666666,2019-11-06 11:35:00,NLC,336.0,
2019-11-08,Friday,2019-11-14,6,11950,P,62.15,11:55:00,82.75,82.75,2019-11-08,15:05:00,43.78629500580719,SL hit,-20.6,1.449,970.8737864077668,-21406.79611650485,-0.7149869902912621,2019,11,86.2,37.6,2.383495145631067,145.02427184466018,2019-11-08 11:55:00,HAMMER,,
2019-11-08,Friday,2019-11-14,6,11950,P,55.65,12:40:00,82.75,82.75,2019-11-08,15:05:00,,SL hit,-27.1,1.384,3675.0,-104678.7,-0.6971601420000001,2019,11,86.2,37.6,1.3266749999999998,109.790625,2019-11-08 12:40:00,MOLOTOV,,65.0125
2019-11-08,Friday,2019-11-14,6,11950,P,43.9,12:55:00,82.75,82.75,2019-11-08,15:05:00,0.0,SL hit,-38.85,1.2665000000000002,772.2007722007721,-30977.99227799228,-1.0315671428571431,2019,11,86.2,37.6,0.4864864864864862,115.34749034749036,2019-11-08 12:55:00,NLC,337.0,
2019-11-08,Friday,2019-11-14,6,12000,C,49.8,14:45:00,102.4,0.05,2019-11-14,15:25:00,0.0,EOD exit,49.75,0.4984999999999999,570.3422053231939,28090.20912547528,0.9354039638783269,2019,11,50.15,0.05,2.837452471482889,85.55133079847907,2019-11-08 14:45:00,NLC,38.0,
2019-11-11,Monday,2019-11-14,3,11900,C,57.15,09:30:00,78.55,78.55,2019-11-11,15:15:00,,SL hit,-21.4,1.357,4650.0,-105820.05,-0.7047615330000001,2019,11,84.7,40.25,1.5717,138.3375,2019-11-11 09:30:00,MOLOTOV,,0.0
2019-11-11,Monday,2019-11-14,3,11900,C,53.45,12:55:00,78.55,78.55,2019-11-11,15:15:00,40.12578616352201,SL hit,-25.099999999999994,1.32,796.8127490039842,-21051.79282868526,-0.7031298804780878,2019,11,84.7,40.25,1.0517928286852594,118.52589641434264,2019-11-11 12:55:00,HAMMER,,
2019-11-11,Monday,2019-11-14,3,11850,P,47.35,13:45:00,68.0,0.05,2019-11-14,15:25:00,47.096774193548384,EOD exit,47.3,0.474,968.5230024213076,45352.05811138015,1.5147587409200973,2019,11,54.65,0.05,4.581113801452785,143.46246973365618,2019-11-11 13:45:00,HAMMER,,
2019-11-11,Monday,2019-11-14,3,11850,P,42.3,14:55:00,68.0,0.05,2019-11-14,15:25:00,,EOD exit,42.25,0.4234999999999999,3900.0,163123.35,1.086401511,2019,11,54.65,0.05,3.2955,115.5375,2019-11-11 14:55:00,MOLOTOV,,11.01
2019-11-13,Wednesday,2019-11-14,1,11950,C,35.95,09:35:00,45.8,0.05,2019-11-14,15:25:00,49.69591659426586,EOD exit,35.900000000000006,0.36,1673.6401673640169,59481.17154811717,1.9866711297071136,2019,11,37.25,0.05,6.008368200836822,250.0,2019-11-13 09:35:00,HAMMER,,
2019-11-13,Wednesday,2019-11-14,1,11950,C,30.3,10:50:00,45.8,0.05,2019-11-14,15:25:00,,EOD exit,30.25,0.3035,6450.0,193154.925,1.2864118005,2019,11,32.6,0.05,3.90225,192.69375,2019-11-13 10:50:00,MOLOTOV,,0.0
2019-11-15,Friday,2019-11-21,6,11900,P,55.3,12:30:00,88.55,0.05,2019-11-21,15:25:00,,EOD exit,55.25,0.5535,3000.0,164089.5,1.09283607,2019,11,77.0,0.05,3.315,89.25,2019-11-15 12:30:00,MOLOTOV,,0.275
2019-11-15,Friday,2019-11-21,6,11950,C,67.4,12:45:00,100.3,100.3,2019-11-20,10:45:00,29.214659685863893,SL hit,-32.89999999999999,1.6769999999999998,607.9027355623102,-21019.452887537995,-0.7020497264437693,2019,11,104.35,31.05,2.209726443768998,90.8054711246201,2019-11-15 12:45:00,HAMMER,,
2019-11-15,Friday,2019-11-21,6,11950,C,67.5,13:30:00,100.3,100.3,2019-11-20,10:50:00,,SL hit,-32.8,1.6780000000000002,3075.0,-106019.84999999998,-0.706092201,2019,11,104.35,31.05,2.2416750000000003,91.865625,2019-11-15 13:30:00,MOLOTOV,,0.0
2019-11-18,Monday,2019-11-21,3,11900,P,52.8,09:15:00,63.4,63.4,2019-11-18,09:25:00,48.06408544726303,SL hit,-10.6,1.162,1680.672268907563,-19768.067226890755,-0.6602534453781512,2019,11,66.15,51.7,0.1848739495798309,250.0,2019-11-18 09:15:00,HAMMER,,
2019-11-18,Monday,2019-11-21,3,11950,C,39.0,11:25:00,61.9,61.9,2019-11-19,11:55:00,0.0,SL hit,-22.9,1.009,1310.043668122271,-31321.83406113537,-1.043017074235808,2019,11,64.25,31.05,1.0414847161572052,195.6877729257642,2019-11-18 11:25:00,NLC,39.0,
2019-11-18,Monday,2019-11-21,3,11900,P,59.2,12:45:00,77.0,0.05,2019-11-21,15:25:00,37.5,EOD exit,59.150000000000006,0.5925,1123.5955056179778,65794.94382022474,2.1975511235955065,2019,11,71.15,0.05,6.646067415730339,167.1348314606742,2019-11-18 12:45:00,HAMMER,,
2019-11-19,Tuesday,2019-11-21,2,11900,P,43.0,10:35:00,64.45,0.05,2019-11-21,15:25:00,0.0,EOD exit,42.95,0.4305,1398.6013986013984,59467.83216783216,1.9802788111888108,2019,11,46.8,0.05,6.006993006993007,208.041958041958,2019-11-19 10:35:00,NLC,338.0,
2019-11-20,Wednesday,2019-11-21,1,12050,C,29.75,13:05:00,42.25,0.05,2019-11-21,15:25:00,43.63636363636364,EOD exit,29.7,0.298,1600.0,47043.2,1.5712428800000005,2019,11,30.9,0.05,4.752,241.0,2019-11-20 13:05:00,HAMMER,,
2019-11-20,Wednesday,2019-11-21,1,12050,C,19.8,13:50:00,42.25,0.05,2019-11-21,15:25:00,,EOD exit,19.75,0.1985,4425.0,86515.3875,0.57619248075,2019,11,21.65,0.05,1.747875,133.303125,2019-11-20 13:50:00,MOLOTOV,,0.0
2019-11-22,Friday,2019-11-28,6,12000,C,36.5,11:25:00,67.45,67.45,2019-11-25,11:25:00,0.0,SL hit,-30.950000000000003,1.0395,969.3053311793212,-31007.5928917609,-1.0325528432956381,2019,11,69.7,29.2,0.7075928917609047,145.3957996768982,2019-11-22 11:25:00,NLC,40.0,
2019-11-22,Friday,2019-11-28,6,12000,C,34.25,12:35:00,67.45,67.45,2019-11-25,11:30:00,,SL hit,-33.2,1.017,3000.0,-102651.0,-0.6836556600000001,2019,11,69.7,29.2,0.303,90.0,2019-11-22 12:35:00,MOLOTOV,,0.0
2019-11-22,Friday,2019-11-28,6,11950,P,81.95,13:55:00,116.95,0.05,2019-11-28,15:25:00,32.01133144475921,EOD exit,81.9,0.8200000000000001,571.4285714285714,46331.42857142858,1.5474697142857146,2019,11,102.1,0.05,4.680000000000001,85.35714285714286,2019-11-22 13:55:00,HAMMER,,
2019-11-22,Friday,2019-11-28,6,12000,C,35.8,14:05:00,67.45,67.45,2019-11-25,11:25:00,49.16201117318437,SL hit,-31.65000000000001,1.0325,631.9115323854659,-20652.44865718799,-0.6897917851500788,2019,11,69.7,29.2,0.4170616113744073,94.78672985781988,2019-11-22 14:05:00,HAMMER,,
2019-11-22,Friday,2019-11-28,6,11950,P,90.7,14:50:00,116.95,0.05,2019-11-28,15:25:00,,EOD exit,90.65,0.9075,3825.0,343265.0625,2.2861453162500003,2019,11,99.15,0.05,6.934725,114.271875,2019-11-22 14:50:00,MOLOTOV,,0.1049999999999999
2019-11-25,Monday,2019-11-28,3,11900,P,29.65,09:25:00,55.1,0.05,2019-11-28,15:25:00,0.0,EOD exit,29.6,0.297,1178.7819253438113,34541.8467583497,1.1502434970530448,2019,11,31.6,0.05,3.489194499017681,175.34381139489193,2019-11-25 09:25:00,NLC,339.0,
2019-11-26,Tuesday,2019-11-28,2,12150,C,31.45,10:25:00,47.55,1.55,2019-11-28,15:25:00,49.68233799237611,EOD exit,29.9,0.33,1242.2360248447208,36732.9192546584,1.2268795031055906,2019,11,39.55,0.55,3.8385093167701863,188.664596273292,2019-11-26 10:25:00,HAMMER,,
2019-11-26,Tuesday,2019-11-28,2,12150,C,23.6,12:00:00,47.55,2.65,2019-11-28,15:25:00,,EOD exit,20.950000000000003,0.2625,4200.0,86887.50000000001,0.5786707500000001,2019,11,39.55,0.55,1.9362,127.575,2019-11-26 12:00:00,MOLOTOV,,0.0
2019-11-29,Friday,2019-12-05,6,12150,C,47.55,09:15:00,84.7,0.05,2019-12-05,15:25:00,30.052724077328648,EOD exit,47.5,0.476,538.3580080753701,25315.746971736204,0.8455459488559892,2019,12,48.55,0.05,2.557200538358008,81.76312247644684,2019-11-29 09:15:00,HAMMER,,
2019-11-29,Friday,2019-12-05,6,12150,C,29.8,12:45:00,84.7,0.05,2019-12-05,15:25:00,,EOD exit,29.75,0.2985,1800.0,53012.7,0.35306458199999996,2019,12,39.6,0.05,1.0710000000000002,54.675,2019-11-29 12:45:00,MOLOTOV,,0.0
2019-11-29,Friday,2019-12-05,6,12100,P,90.7,14:25:00,128.55,128.55,2019-12-03,11:25:00,33.82030679327977,SL hit,-37.85000000000001,2.1925,528.4015852047555,-21158.52047556143,-0.7066945838837517,2019,12,129.6,60.5,1.5957727873183618,79.92073976221927,2019-11-29 14:25:00,HAMMER,,
2019-11-29,Friday,2019-12-05,6,12100,P,78.65,15:05:00,128.55,128.55,2019-12-03,11:25:00,,SL hit,-49.900000000000006,2.072,2025.0,-105243.30000000002,-0.7009203780000002,2019,12,129.6,60.5,0.7350750000000004,61.25625,2019-11-29 15:05:00,MOLOTOV,,102.5925
2019-12-02,Monday,2019-12-05,3,12150,C,21.5,10:25:00,39.6,0.05,2019-12-05,15:25:00,0.0,EOD exit,21.45,0.2155,1646.090534979424,34953.90946502057,1.1639651851851853,2019,12,33.7,0.05,3.5308641975308634,250.0,2019-12-02 10:25:00,NLC,41.0,
2019-12-03,Tuesday,2019-12-05,2,11950,P,25.75,14:35:00,41.5,41.5,2019-12-04,09:25:00,34.185303514377,SL hit,-15.75,0.6725,1269.84126984127,-20853.96825396825,-0.6965225396825397,2019,12,42.0,18.3,0.946031746031746,189.6825396825397,2019-12-03 14:35:00,HAMMER,,
2019-12-03,Tuesday,2019-12-05,2,11950,P,24.65,15:05:00,41.5,41.5,2019-12-04,09:25:00,,SL hit,-16.85,0.6615000000000001,5925.0,-103755.6375,-0.69101254575,2019,12,42.0,18.3,0.7524749999999997,177.009375,2019-12-03 15:05:00,MOLOTOV,,28.985
2019-12-04,Wednesday,2019-12-05,1,11950,P,24.25,09:35:00,42.0,0.05,2019-12-05,15:25:00,43.871513102282336,EOD exit,24.2,0.243,1126.7605633802816,26993.802816901407,0.901593014084507,2019,12,41.3,0.05,2.726760563380281,168.30985915492957,2019-12-04 09:35:00,HAMMER,,
2019-12-04,Wednesday,2019-12-05,1,11950,P,17.5,10:10:00,42.0,0.05,2019-12-05,15:25:00,,EOD exit,17.45,0.1755,4050.0,69961.725,0.4659450885000001,2019,12,41.3,0.05,1.41345,120.99375,2019-12-04 10:10:00,MOLOTOV,,0.2174999999999999
2019-12-06,Friday,2019-12-12,6,12050,C,61.7,09:15:00,67.8,67.8,2019-12-06,09:35:00,42.95302013422819,SL hit,-6.099999999999994,1.295,1659.7510373443984,-12273.858921161816,-0.4099468879668047,2019,12,71.0,59.15,0.4232365145228223,250.0,2019-12-06 09:15:00,HAMMER,,
2019-12-06,Friday,2019-12-12,6,12050,C,61.65,09:35:00,71.0,0.05,2019-12-12,15:25:00,40.92741935483871,EOD exit,61.6,0.617,1659.7510373443984,101216.59751037344,3.380634356846473,2019,12,65.7,0.05,10.224066390041497,250.0,2019-12-06 09:35:00,HAMMER,,
2019-12-06,Friday,2019-12-12,6,12050,C,42.1,11:15:00,71.0,0.05,2019-12-12,15:25:00,0.0,EOD exit,42.05,0.4215,1038.0622837370242,43212.97577854672,1.4389920934256055,2019,12,47.15,0.05,4.365051903114188,156.3581314878893,2019-12-06 11:15:00,NLC,42.0,
2019-12-06,Friday,2019-12-12,6,12050,C,44.0,12:40:00,71.0,0.05,2019-12-12,15:25:00,,EOD exit,43.95,0.4405,3675.0,159897.4125,1.0649167672500002,2019,12,45.4,0.05,3.230325,110.709375,2019-12-06 12:40:00,MOLOTOV,,0.0
2019-12-09,Monday,2019-12-12,3,11900,P,46.1,10:45:00,69.7,69.7,2019-12-10,14:45:00,43.45493562231759,SL hit,-23.6,1.158,847.457627118644,-20981.35593220339,-0.7007772881355934,2019,12,69.85,24.55,1.826271186440678,126.0593220338983,2019-12-09 10:45:00,HAMMER,,
2019-12-09,Monday,2019-12-12,3,11900,P,39.1,11:05:00,69.7,69.7,2019-12-10,14:50:00,,SL hit,-30.6,1.088,3300.0,-104570.4,-0.6964388640000002,2019,12,69.85,24.55,0.9603,98.175,2019-12-09 11:05:00,MOLOTOV,,55.645
2019-12-11,Wednesday,2019-12-12,1,11850,P,16.2,10:05:00,33.95,33.95,2019-12-11,14:15:00,0.0,SL hit,-17.750000000000004,0.5015000000000001,1687.7637130801688,-30804.21940928271,-1.025780506329114,2019,12,34.6,16.05,0.0253164556962022,250.0,2019-12-11 10:05:00,NLC,340.0,
2019-12-11,Wednesday,2019-12-12,1,11850,P,17.0,10:40:00,33.95,33.95,2019-12-11,14:20:00,,SL hit,-16.950000000000003,0.5095000000000001,5925.0,-103447.5375,-0.6889605997500001,2019,12,34.6,16.3,0.0829499999999999,175.528125,2019-12-11 10:40:00,MOLOTOV,,22.185
2019-12-11,Wednesday,2019-12-12,1,11850,P,22.6,11:55:00,33.95,33.95,2019-12-11,14:15:00,37.35343383584589,SL hit,-11.35,0.5655,1687.7637130801688,-20110.548523206755,-0.6716923206751056,2019,12,34.6,16.3,1.0632911392405064,250.0,2019-12-11 11:55:00,HAMMER,,
2019-12-11,Wednesday,2019-12-12,1,11850,P,16.5,14:55:00,34.6,0.05,2019-12-12,15:25:00,43.2661717921527,EOD exit,16.45,0.1655,1104.9723756906076,17993.922651933695,0.6009970165745855,2019,12,16.5,0.05,1.8176795580110492,163.67403314917124,2019-12-11 14:55:00,HAMMER,,
2019-12-13,Friday,2019-12-19,6,12000,P,36.7,12:35:00,53.65,0.05,2019-12-19,15:25:00,,EOD exit,36.650000000000006,0.3675,5925.0,214973.81250000003,1.4317255912500002,2019,12,38.0,0.05,4.343025000000001,177.75,2019-12-13 12:35:00,MOLOTOV,,0.07
2019-12-13,Friday,2019-12-19,6,12000,P,30.85,14:45:00,53.65,0.05,2019-12-19,15:25:00,0.0,EOD exit,30.8,0.309,1315.7894736842106,40119.73684210527,1.3359872368421055,2019,12,33.9,0.05,4.052631578947369,197.3684210526316,2019-12-13 14:45:00,NLC,341.0,
2019-12-16,Monday,2019-12-19,3,12150,C,41.15,09:15:00,63.3,52.1,2019-12-18,09:15:00,41.86274509803923,Gap SL hit,-10.950000000000005,0.9325,902.9345372460496,-10729.119638826189,-0.3583525959367947,2019,12,65.0,17.75,2.1128668171557563,137.1331828442438,2019-12-16 09:15:00,HAMMER,,
2019-12-16,Monday,2019-12-19,3,12100,P,67.6,09:45:00,73.35,73.35,2019-12-16,12:15:00,47.23502304147465,SL hit,-5.75,1.4095,1652.8925619834713,-11833.884297520664,-0.39525173553719023,2019,12,75.3,60.6,1.1570247933884288,250.00000000000009,2019-12-16 09:45:00,HAMMER,,
2019-12-16,Monday,2019-12-19,3,12150,C,35.75,10:10:00,63.3,51.2,2019-12-18,09:15:00,,Gap SL hit,-15.450000000000005,0.8695,3600.0,-58750.2,-0.39127633200000006,2019,12,65.0,17.75,1.2959999999999998,109.35,2019-12-16 10:10:00,MOLOTOV,,0.0
2019-12-16,Monday,2019-12-19,3,12050,P,38.45,14:25:00,50.0,50.0,2019-12-16,14:55:00,43.73831775700934,SL hit,-11.549999999999995,0.8845000000000001,1659.7510373443984,-20638.17427385892,-0.6893150207468879,2019,12,50.5,36.5,0.3236514522821581,250.0,2019-12-16 14:25:00,HAMMER,,
2019-12-17,Tuesday,2019-12-19,2,12050,P,29.0,09:15:00,46.0,0.05,2019-12-19,15:25:00,36.43564356435644,EOD exit,28.95,0.2905,1176.470588235294,33717.05882352941,1.1261497647058825,2019,12,29.5,0.05,3.405882352941176,177.2058823529412,2019-12-17 09:15:00,HAMMER,,
2019-12-20,Friday,2019-12-26,6,12250,P,50.15,09:15:00,65.0,65.0,2019-12-26,13:05:00,21.60120845921449,SL hit,-14.85,1.1515000000000002,1346.8013468013469,-21550.841750841748,-0.7197981144781144,2019,12,69.0,17.7,4.37037037037037,206.22895622895624,2019-12-20 09:15:00,HAMMER,,
2019-12-20,Friday,2019-12-26,6,12300,C,49.1,11:55:00,56.7,0.05,2019-12-26,15:25:00,44.44444444444444,EOD exit,49.05,0.4915,1626.0162601626016,78956.91056910569,2.63716081300813,2019,12,54.95,0.05,7.975609756097561,250.0,2019-12-20 11:55:00,HAMMER,,
2019-12-20,Friday,2019-12-26,6,12300,C,50.2,12:30:00,56.7,0.05,2019-12-26,15:25:00,,EOD exit,50.150000000000006,0.5025000000000001,6450.0,320226.37500000006,2.1327076575000006,2019,12,54.95,0.05,6.469350000000001,198.3375,2019-12-20 12:30:00,MOLOTOV,,0.0
2019-12-20,Friday,2019-12-26,6,12250,P,47.05,14:40:00,65.0,65.0,2019-12-26,13:10:00,,SL hit,-17.950000000000003,1.1205,5550.0,-105841.275,-0.7049028915000001,2019,12,69.0,17.7,3.2578500000000004,169.96875,2019-12-20 14:40:00,MOLOTOV,,53.98
2019-12-23,Monday,2019-12-26,3,12200,P,24.05,09:15:00,34.1,34.1,2019-12-23,14:25:00,0.0,SL hit,-10.05,0.5815,1639.344262295082,-17428.688524590165,-0.5803753278688525,2019,12,34.6,19.4,0.7622950819672135,250.0,2019-12-23 09:15:00,NLC,342.0,
2019-12-23,Monday,2019-12-26,3,12250,C,47.65,13:15:00,77.55,0.05,2019-12-26,15:25:00,0.0,EOD exit,47.6,0.477,1003.3444816053512,47280.60200668897,1.5744440468227427,2019,12,63.5,0.05,4.775919732441472,153.63712374581942,2019-12-23 13:15:00,NLC,43.0,
