Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
2017-02-17 10:15:00,LONG,2017-02-17 11:15:00,20707.2,20640.4,20640.4,2017-02-17 12:15:00,20640.4,-66.79999999999927,-70.93475999999927,-129810.61079999867,Initial SL hit,1830,5.066,-1.7308081439999825,2017,2,-8.175221869999984
2017-02-20 09:15:00,LONG,2017-02-20 10:15:00,20560.8,20472.4,20859.316666666666,2017-02-23 14:15:00,20844.95,284.15000000000146,280.00942500000144,516617.38912500266,TSL Hit,1845,5.066,6.8882318550000345,2017,2,-1.286990014999951
2017-02-27 10:15:00,LONG,2017-02-27 11:15:00,20730.35,20669.65,20669.65,2017-02-27 14:15:00,20669.65,-60.69999999999709,-64.83999999999709,-118657.19999999467,Initial SL Hit,1830,5.066,-1.5820959999999291,2017,2,-2.86908601499988
2017-02-27 15:15:00,LONG,2017-02-28 09:15:00,20632.25,20584.75,20584.75,2017-02-28 11:15:00,20584.75,-47.5,-51.621700000000004,-95242.0365,Initial SL Hit,1845,5.066,-1.26989382,2017,2,-4.13897983499988
2017-02-28 13:15:00,LONG,2017-02-28 14:15:00,20614.4,20560.6,20724.55277777778,2017-03-02 14:15:00,20560.6,-53.80000000000291,-57.91750000000291,-106857.78750000538,Initial SL hit,1845,5.066,-1.4247705000000717,2017,2,-5.563750334999952
2017-03-08 14:15:00,LONG,2017-03-08 15:15:00,20687.15,20628.2,20634.411111111112,2017-03-09 09:15:00,20628.2,-58.95000000000073,-63.08153500000073,-115439.20905000133,Initial SL hit,1830,5.066,-1.5391894540000177,2017,3,-7.102939788999969
2017-03-09 10:15:00,LONG,2017-03-09 11:15:00,20705.35,20662.45,20662.45,2017-03-09 12:15:00,20662.45,-42.89999999999782,-47.03677999999782,-86077.307399996,Initial SL hit,1830,5.066,-1.1476974319999467,2017,3,-8.250637220999916
2017-03-09 13:15:00,LONG,2017-03-09 14:15:00,20697.8,20649.9,20684.36111111111,2017-03-10 13:15:00,20649.9,-47.89999999999782,-52.03476999999782,-95223.62909999602,Initial SL hit,1830,5.066,-1.269648387999947,2017,3,-9.520285608999863
2017-03-14 10:15:00,LONG,2017-03-14 11:15:00,21180.85,21119.35,21119.35,2017-03-14 12:15:00,21119.35,-61.5,-65.73002,-118314.036,Initial SL hit,1800,5.066,-1.5775204799999998,2017,3,-11.097806088999864
2017-03-14 15:15:00,LONG,2017-03-15 09:15:00,21116.2,21059.7,21192.53888888889,2017-03-17 09:15:00,21183.4,67.20000000000073,62.97004000000073,113346.07200000131,TSL Hit,1800,5.066,1.5112809600000174,2017,3,-9.586525128999845
2017-03-17 11:15:00,LONG,2017-03-17 12:15:00,21179.3,21127.95,21127.95,2017-03-20 09:15:00,21127.95,-51.349999999998545,-55.580724999998544,-100045.30499999737,Initial SL Hit,1800,5.066,-1.333937399999965,2017,3,-10.92046252899981
2017-03-20 10:15:00,LONG,2017-03-20 11:15:00,21132.6,21086.35,21086.35,2017-03-21 09:15:00,21086.35,-46.25,-50.471895,-90849.41100000001,Initial SL Hit,1800,5.066,-1.2113254800000002,2017,3,-12.13178800899981
2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,21028.7,20980.55,20980.55,2017-03-21 13:15:00,20980.55,-48.150000000001455,-52.35092500000145,-94231.66500000261,Initial SL Hit,1800,5.066,-1.256422200000035,2017,3,-13.388210208999844
2017-03-21 14:15:00,LONG,2017-03-21 15:15:00,21027.65,20967.0,20967.0,2017-03-22 09:15:00,20816.05,-211.60000000000218,-215.78437000000218,-388411.86600000394,Gap Open Outside ISL,1800,5.066,-5.178824880000053,2017,3,-18.567035088999898
2017-03-22 11:15:00,LONG,2017-03-22 12:15:00,20863.75,20827.0,20827.0,2017-03-22 14:15:00,20827.0,-36.75,-40.919075,-74268.121125,Initial SL Hit,1815,5.066,-0.9902416150000001,2017,3,-19.557276703999896
2017-03-28 10:15:00,LONG,2017-03-28 11:15:00,21228.65,21171.9,21466.50277777778,2017-03-31 14:15:00,21440.7,212.04999999999927,207.78306499999928,370892.77102499874,TSL Hit,1785,5.066,4.945236946999984,2017,3,-14.612039756999915
2017-04-03 10:15:00,LONG,2017-04-03 11:15:00,21493.35,21429.25,21575.46388888889,2017-04-06 12:15:00,21564.1,70.75,66.444255,117606.33135,TSL Hit,1770,5.066,1.568084418,2017,4,-13.043955338999915
2017-04-06 13:15:00,LONG,2017-04-06 14:15:00,21604.15,21560.95,21560.95,2017-04-06 14:15:00,21560.95,-43.20000000000073,-47.51651000000073,-83391.47505000127,Initial SL Hit,1755,5.066,-1.111886334000017,2017,4,-14.155841672999932
2017-04-07 09:15:00,LONG,2017-04-07 10:15:00,21607.4,21514.6,21514.6,2017-04-07 14:15:00,21514.6,-92.80000000000291,-97.11220000000291,-170431.91100000512,Initial SL Hit,1755,5.066,-2.2724254800000683,2017,4,-16.428267153
2017-04-10 10:15:00,LONG,2017-04-10 11:15:00,21498.55,21431.65,21692.286111111112,2017-04-13 14:15:00,21678.1,179.54999999999927,175.23233499999927,310161.2329499987,TSL Hit,1770,5.066,4.135483105999983,2017,4,-12.292784047000017
2017-04-13 15:15:00,LONG,2017-04-17 09:15:00,21711.6,21665.0,21665.0,2017-04-17 09:15:00,21665.0,-46.599999999998545,-50.937659999998544,-89395.59329999745,Initial SL Hit,1755,5.066,-1.191941243999966,2017,4,-13.484725290999982
2017-04-17 14:15:00,LONG,2017-04-17 15:15:00,21649.75,21599.75,21728.05277777778,2017-04-18 14:15:00,21682.9,33.150000000001455,28.816735000001454,50573.36992500255,TSL Hit,1755,5.066,0.674311599000034,2017,4,-12.810413691999948
2017-04-18 15:15:00,LONG,2017-04-19 09:15:00,21695.1,21651.5,21651.5,2017-04-19 09:15:00,21651.5,-43.599999999998545,-47.934659999998544,-84125.32829999745,Initial SL Hit,1755,5.066,-1.121671043999966,2017,4,-13.932084735999913
2017-04-19 10:15:00,LONG,2017-04-19 11:15:00,21613.7,21560.95,21560.95,2017-04-19 11:15:00,21560.95,-52.75,-57.067465,-100153.401075,Initial SL Hit,1755,5.066,-1.3353786810000001,2017,4,-15.267463416999913
2017-04-19 14:15:00,LONG,2017-04-19 15:15:00,21582.7,21470.2,21470.2,2017-04-20 09:15:00,21437.55,-145.15000000000146,-149.45202500000147,-262288.3038750026,Gap Open Outside ISL,1755,5.066,-3.4971773850000347,2017,4,-18.764640801999946
2017-04-20 10:15:00,LONG,2017-04-20 11:15:00,21539.3,21443.6,21443.6,2017-04-21 12:15:00,21443.6,-95.70000000000073,-99.99829000000072,-176996.97330000126,Initial SL Hit,1770,5.066,-2.359959644000017,2017,4,-21.124600445999963
2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,21737.15,21683.55,22215.82777777778,2017-04-28 09:15:00,22206.05,468.8999999999978,464.5056799999978,815207.4683999962,TSL Hit,1755,5.066,10.869432911999949,2017,4,-10.255167534000016
2017-04-28 11:15:00,LONG,2017-04-28 12:15:00,22246.75,22182.55,22308.397222222222,2017-05-03 10:15:00,22276.85,30.099999999998545,25.647639999998546,43857.464399997516,TSL Hit,1710,5.066,0.5847661919999669,2017,4,-9.670401342000048
2017-05-03 12:15:00,LONG,2017-05-03 13:15:00,22290.45,22240.05,22720.355555555554,2017-05-09 09:15:00,22694.3,403.84999999999854,399.35152499999856,682891.1077499975,TSL Hit,1710,5.066,9.105214769999966,2017,5,-0.5651865720000799
2017-05-09 10:15:00,LONG,2017-05-09 11:15:00,22720.75,22665.1,22824.483333333334,2017-05-11 15:15:00,22773.85,53.099999999998545,48.55053999999855,80836.64909999758,TSL Hit,1665,5.066,1.0778219879999678,2017,5,0.0
2017-05-12 14:15:00,LONG,2017-05-12 15:15:00,22696.35,22578.0,22792.877777777776,2017-05-15 12:15:00,22782.6,86.25,81.702105,137259.5364,TSL Hit,1680,5.066,1.8301271520000002,2017,5,0.0
2017-05-15 13:15:00,LONG,2017-05-15 14:15:00,22825.55,22764.85,22769.186111111114,2017-05-16 09:15:00,22764.85,-60.70000000000073,-65.25904000000072,-108656.3016000012,Initial SL hit,1665,5.066,-1.448750688000016,2017,5,-1.4487506880000147
2017-05-16 11:15:00,LONG,2017-05-16 12:15:00,22834.45,22794.45,22875.302777777775,2017-05-18 09:15:00,22761.65,-72.79999999999927,-77.35960999999928,-128803.7506499988,Gap Open Outside ISL,1665,5.066,-1.717383341999984,2017,5,-3.1661340299999985
2017-05-18 10:15:00,LONG,2017-05-18 11:15:00,22768.6,22706.35,22706.35,2017-05-18 14:15:00,22706.35,-62.25,-66.797495,-111217.82917499999,Initial SL Hit,1665,5.066,-1.482904389,2017,5,-4.649038419
2017-05-23 12:15:00,LONG,2017-05-23 13:15:00,22695.1,22567.5,22567.5,2017-05-23 14:15:00,22567.5,-127.59999999999854,-132.12625999999855,-221972.11679999757,Initial SL Hit,1680,5.066,-2.959628223999968,2017,5,-7.608666642999967
2017-05-25 13:15:00,LONG,2017-05-25 14:15:00,23068.85,22813.0,23188.969444444443,2017-05-29 14:15:00,23177.25,108.40000000000146,103.77539000000145,171229.3935000024,TSL Hit,1650,5.066,2.283058580000032,2017,5,-5.325608062999937
2017-05-29 15:15:00,LONG,2017-05-30 09:15:00,23215.35,23141.15,23141.15,2017-05-30 09:15:00,23141.15,-74.19999999999709,-78.83564999999709,-128896.28774999524,Initial SL Hit,1635,5.066,-1.7186171699999369,2017,5,-7.0442252329998745
2017-05-30 11:15:00,LONG,2017-05-30 12:15:00,23263.6,23207.05,23207.05,2017-05-30 12:15:00,23207.05,-56.54999999999927,-61.19706499999927,-100057.2012749988,Initial SL Hit,1635,5.066,-1.334096016999984,2017,5,-8.378321249999857
2017-05-30 13:15:00,LONG,2017-05-30 14:15:00,23268.9,23213.15,23296.38888888889,2017-06-01 11:15:00,23279.9,11.0,6.34512,10374.2712,TSL Hit,1635,5.066,0.13832361599999998,2017,5,-8.239997633999856
2017-06-01 12:15:00,LONG,2017-06-01 13:15:00,23287.05,23224.05,23416.372222222224,2017-06-06 12:15:00,23397.3,110.25,105.581565,172625.858775,TSL Hit,1635,5.066,2.301678117,2017,6,-5.938319516999858
2017-06-07 11:15:00,LONG,2017-06-07 12:15:00,23490.8,23458.0,23458.36111111111,2017-06-07 14:15:00,23458.0,-32.79999999999927,-37.49487999999927,-60741.705599998815,Initial SL hit,1620,5.066,-0.8098894079999842,2017,6,-6.748208924999844
2017-06-08 10:15:00,LONG,2017-06-08 11:15:00,23614.45,23579.45,23579.45,2017-06-08 14:15:00,23579.45,-35.0,-39.719390000000004,-63749.620950000004,Initial SL hit,1605,5.066,-0.8499949460000001,2017,6,-7.598203870999843
2017-06-08 15:15:00,LONG,2017-06-09 09:15:00,23546.95,23514.2,23514.2,2017-06-09 10:15:00,23514.2,-32.75,-37.456115,-60678.906299999995,Initial SL Hit,1620,5.066,-0.8090520839999998,2017,6,-8.407255954999844
2017-06-09 11:15:00,LONG,2017-06-09 12:15:00,23587.65,23545.8,23545.8,2017-06-09 12:15:00,23545.8,-41.85000000000218,-46.56334500000219,-74734.1687250035,Initial SL Hit,1605,5.066,-0.9964555830000468,2017,6,-9.40371153799989
2017-06-09 13:15:00,LONG,2017-06-09 14:15:00,23679.65,23603.1,23603.1,2017-06-12 09:15:00,23603.1,-76.55000000000291,-81.2782750000029,-130451.63137500467,Initial SL hit,1605,5.066,-1.7393550850000623,2017,6,-11.143066622999953
2017-06-12 15:15:00,LONG,2017-06-13 09:15:00,23492.25,23463.85,23463.85,2017-06-13 15:15:00,23463.85,-28.400000000001455,-33.09561000000146,-53614.88820000236,Initial SL Hit,1620,5.066,-0.7148651760000314,2017,6,-11.857931798999985
2017-06-14 12:15:00,LONG,2017-06-14 13:15:00,23526.45,23420.4,23420.4,2017-06-15 09:15:00,23420.4,-106.04999999999927,-110.74468499999928,-179406.38969999884,Initial SL Hit,1620,5.066,-2.3920851959999845,2017,6,-14.250016994999969
2017-06-19 10:15:00,LONG,2017-06-19 11:15:00,23619.35,23564.9,23655.411111111112,2017-06-21 10:15:00,23636.6,17.25,12.524405,20101.670025,TSL Hit,1605,5.066,0.268022267,2017,6,-13.98199472799997
2017-06-21 12:15:00,LONG,2017-06-21 13:15:00,23676.5,23634.55,23634.55,2017-06-21 13:15:00,23634.55,-41.95000000000073,-46.68110500000073,-74923.17352500117,Initial SL Hit,1605,5.066,-0.9989756470000156,2017,6,-14.980970374999986
2017-06-22 10:15:00,LONG,2017-06-22 11:15:00,23895.35,23791.7,23791.7,2017-06-22 14:15:00,23791.7,-103.64999999999782,-108.41870499999781,-172385.7409499965,Initial SL hit,1590,5.066,-2.2984765459999537,2017,6,-17.279446920999938
2017-06-23 11:15:00,LONG,2017-06-23 12:15:00,23617.5,23531.4,23531.4,2017-06-23 14:15:00,23531.4,-86.09999999999854,-90.81488999999854,-145757.89844999765,Initial SL Hit,1605,5.066,-1.9434386459999686,2017,6,-19.222885566999906
2017-07-06 09:15:00,LONG,2017-07-06 10:15:00,23446.15,23369.5,23443.38888888889,2017-07-10 09:15:00,23369.5,-76.65000000000146,-81.33156500000146,-131757.13530000238,Initial SL hit,1620,5.066,-1.756761804000032,2017,7,-20.979647370999942
2017-07-10 11:15:00,LONG,2017-07-10 12:15:00,23611.45,23575.7,23575.7,2017-07-10 12:15:00,23575.7,-35.75,-40.468715,-64952.287575,Initial SL hit,1605,5.066,-0.8660305010000001,2017,7,-21.84567787199994
2017-07-11 10:15:00,LONG,2017-07-11 11:15:00,23693.05,23641.7,23641.7,2017-07-11 11:15:00,23641.7,-51.349999999998545,-56.08347499999854,-90013.97737499766,Initial SL hit,1605,5.066,-1.2001863649999687,2017,7,-23.045864236999908
2017-07-12 11:15:00,LONG,2017-07-12 12:15:00,23583.5,23525.8,24186.330555555556,2017-07-21 12:15:00,24111.6,528.0999999999985,523.3304899999986,839945.4364499977,TSL Hit,1605,5.066,11.19927248599997,2017,7,-11.846591750999938
2017-07-21 13:15:00,LONG,2017-07-21 14:15:00,24200.75,24079.2,24771.308333333334,2017-07-28 12:15:00,24733.05,532.2999999999993,527.4066199999993,830665.4264999989,TSL Hit,1575,5.066,11.075539019999987,2017,7,-0.7710527309999513
2017-07-28 13:15:00,LONG,2017-07-28 14:15:00,24738.65,24651.05,25087.441666666666,2017-08-02 15:15:00,24956.45,217.79999999999927,212.83048999999926,325630.64969999884,TSL Hit,1530,5.066,4.341741995999985,2017,7,0.0
2017-08-03 15:15:00,LONG,2017-08-04 09:15:00,24700.15,24636.35,24636.35,2017-08-04 10:15:00,24636.35,-63.80000000000291,-68.73365000000291,-106193.4892500045,Initial SL Hit,1545,5.066,-1.41591319000006,2017,8,-1.4159131900000617
2017-08-04 11:15:00,LONG,2017-08-04 12:15:00,24680.5,24627.25,24791.98611111111,2017-08-08 09:15:00,24627.25,-53.25,-58.180775,-89889.297375,Initial SL hit,1545,5.066,-1.198523965,2017,8,-2.6144371550000614
2017-08-23 10:15:00,LONG,2017-08-23 11:15:00,24168.7,24129.35,24129.35,2017-08-23 11:15:00,24129.35,-39.35000000000218,-44.17980500000218,-69583.19287500344,Initial SL hit,1575,5.066,-0.9277759050000458,2017,8,-3.5422130600001083
2017-08-23 13:15:00,LONG,2017-08-23 14:15:00,24190.95,24123.95,24312.097222222223,2017-08-29 09:15:00,24197.3,6.349999999998545,1.5111749999985449,2380.100624997708,TSL Hit,1575,5.066,0.031734674999969445,2017,8,-3.5104783850001375
2017-08-30 10:15:00,LONG,2017-08-30 11:15:00,24338.6,24290.1,24290.1,2017-08-30 14:15:00,24290.1,-48.5,-53.36287,-83246.0772,Initial SL hit,1560,5.066,-1.109947696,2017,8,-4.6204260810001365
2017-08-31 10:15:00,LONG,2017-08-31 11:15:00,24260.05,24218.6,24218.6,2017-08-31 11:15:00,24218.6,-41.45000000000073,-46.297865000000726,-72224.66940000113,Initial SL Hit,1560,5.066,-0.9629955920000152,2017,8,-5.583421673000153
2017-08-31 13:15:00,LONG,2017-08-31 14:15:00,24291.25,24244.95,24349.052777777775,2017-09-04 10:15:00,24327.3,36.04999999999927,31.188144999999274,48653.50619999887,TSL Hit,1560,5.066,0.6487134159999849,2017,8,-4.9347082570001675
2017-09-04 12:15:00,LONG,2017-09-04 13:15:00,24234.75,24156.4,24156.4,2017-09-06 09:15:00,24156.4,-78.34999999999854,-83.18911499999855,-131022.85612499772,Initial SL Hit,1575,5.066,-1.7469714149999698,2017,9,-6.681679672000136
2017-09-07 12:15:00,LONG,2017-09-07 13:15:00,24353.05,24309.2,24309.2,2017-09-07 15:15:00,24309.2,-43.849999999998545,-48.716224999998545,-75997.31099999773,Initial SL hit,1560,5.066,-1.0132974799999699,2017,9,-7.6949771520001065
2017-09-08 10:15:00,LONG,2017-09-08 11:15:00,24365.1,24316.5,24316.5,2017-09-08 12:15:00,24316.5,-48.599999999998545,-53.46815999999855,-83410.32959999774,Initial SL hit,1560,5.066,-1.1121377279999698,2017,9,-8.807114880000075
2017-09-08 13:15:00,LONG,2017-09-08 14:15:00,24348.1,24286.5,24872.802777777775,2017-09-15 09:15:00,24842.55,494.4500000000007,489.53093500000074,763668.2586000011,TSL Hit,1560,5.066,10.182243448000015,2017,9,0.0
2017-09-15 10:15:00,LONG,2017-09-15 11:15:00,24857.85,24797.1,25014.78611111111,2017-09-20 09:15:00,25011.7,153.85000000000218,148.8630450000022,227760.45885000334,TSL Hit,1530,5.066,3.0368061180000447,2017,9,0.0
2017-09-20 12:15:00,LONG,2017-09-20 13:15:00,25001.1,24964.8,24964.8,2017-09-20 13:15:00,24964.8,-36.29999999999927,-41.29658999999927,-62564.3338499989,Initial SL Hit,1515,5.066,-0.8341911179999852,2017,9,-0.8341911179999855
2017-09-20 15:15:00,LONG,2017-09-21 09:15:00,24973.75,24938.3,24938.3,2017-09-21 09:15:00,24938.3,-35.45000000000073,-40.44120500000073,-61268.42557500111,Initial SL hit,1515,5.066,-0.8169123410000148,2017,9,-1.651103458999998
2017-09-21 13:15:00,LONG,2017-09-21 14:15:00,24799.5,24741.6,24741.6,2017-09-22 09:15:00,24709.7,-89.79999999999927,-94.75091999999927,-144968.90759999887,Gap Open Outside ISL,1530,5.066,-1.9329187679999849,2017,9,-3.584022226999984
2017-10-06 09:15:00,LONG,2017-10-06 10:15:00,24225.8,24074.35,24312.691666666666,2017-10-11 13:15:00,24074.35,-151.45000000000073,-156.28001500000073,-246141.02362500114,Initial SL hit,1575,5.066,-3.281880315000015,2017,10,-6.865902542000001
2017-10-12 11:15:00,LONG,2017-10-12 12:15:00,24143.75,24074.9,24074.9,2017-10-12 12:15:00,24074.9,-68.84999999999854,-73.67186499999855,-116033.18737499771,Initial SL Hit,1575,5.066,-1.5471091649999693,2017,10,-8.41301170699997
2017-10-12 13:15:00,LONG,2017-10-12 14:15:00,24178.5,24093.9,24683.76388888889,2017-10-17 12:15:00,24617.15,438.65000000000146,433.77043500000144,683188.4351250023,TSL Hit,1575,5.066,9.109179135000032,2017,10,0.0
2017-10-17 13:15:00,LONG,2017-10-17 14:15:00,24680.55,24603.15,24603.15,2017-10-18 09:15:00,24357.75,-322.7999999999993,-327.7038299999993,-506302.4173499989,Gap Open Outside ISL,1545,5.066,-6.750698897999985,2017,10,-6.750698897999985
2017-10-18 11:15:00,LONG,2017-10-18 12:15:00,24317.0,24270.05,24270.05,2017-10-23 09:15:00,24086.8,-230.20000000000073,-235.04038000000074,-366662.9928000012,Gap Open Outside ISL,1560,5.066,-4.888839904000015,2017,10,-11.639538802
2017-10-24 13:15:00,LONG,2017-10-24 14:15:00,24228.7,24144.0,24872.158333333336,2017-10-27 10:15:00,24866.2,637.5,632.59051,996330.05325,TSL Hit,1575,5.066,13.28440071,2017,10,0.0
2017-10-27 11:15:00,LONG,2017-10-27 12:15:00,24966.1,24833.55,24833.55,2017-10-27 14:15:00,24833.55,-132.54999999999927,-137.52996499999927,-208357.89697499888,Initial SL Hit,1515,5.066,-2.7781052929999848,2017,10,-2.7781052929999817
2017-10-30 10:15:00,LONG,2017-10-30 11:15:00,25038.6,24975.45,24975.45,2017-10-30 12:15:00,24975.45,-63.14999999999782,-68.15140499999782,-103249.3785749967,Initial SL hit,1515,5.066,-1.3766583809999562,2017,10,-4.154763673999938
2017-10-31 10:15:00,LONG,2017-10-31 11:15:00,25016.3,24953.95,25556.852777777778,2017-11-07 09:15:00,25473.05,456.75,451.70106499999997,684327.1134749999,TSL Hit,1515,5.066,9.124361512999998,2017,10,0.0
2017-11-07 10:15:00,LONG,2017-11-07 11:15:00,25492.25,25396.55,25396.55,2017-11-07 13:15:00,25396.55,-95.70000000000073,-100.78888000000073,-149671.4868000011,Initial SL Hit,1485,5.066,-1.9956198240000147,2017,11,-1.9956198240000163
2017-11-08 10:15:00,LONG,2017-11-08 11:15:00,25345.05,25255.15,25255.15,2017-11-08 14:15:00,25255.15,-89.89999999999782,-94.96001999999781,-142440.0299999967,Initial SL Hit,1500,5.066,-1.8992003999999563,2017,11,-3.8948202239999716
2017-11-09 12:15:00,LONG,2017-11-09 13:15:00,25280.75,25166.15,25397.96111111111,2017-11-13 14:15:00,25384.65,103.90000000000146,98.83346000000145,148250.19000000219,TSL Hit,1500,5.066,1.976669200000029,2017,11,-1.9181510239999398
2017-11-16 13:15:00,LONG,2017-11-16 14:15:00,25419.5,25360.1,25792.73888888889,2017-11-21 12:15:00,25790.7,371.2000000000007,366.07898000000074,549118.4700000011,TSL Hit,1500,5.066,7.321579600000015,2017,11,0.0
2017-11-22 10:15:00,LONG,2017-11-22 11:15:00,25723.15,25665.85,25665.85,2017-11-23 12:15:00,25665.85,-57.30000000000291,-62.43890000000291,-91785.18300000428,Initial SL Hit,1470,5.066,-1.2238024400000571,2017,11,-1.223802440000057
2017-11-23 13:15:00,LONG,2017-11-23 14:15:00,25717.8,25620.95,25754.625,2017-11-27 09:15:00,25732.3,14.5,9.35499,13751.8353,TSL Hit,1470,5.066,0.183357804,2017,11,-1.0404446360000534
2017-11-27 12:15:00,LONG,2017-11-27 13:15:00,25746.4,25710.0,25821.95,2017-11-29 09:15:00,25810.95,64.54999999999927,59.39426499999927,87309.56954999892,TSL Hit,1470,5.066,1.1641275939999858,2017,11,0.0
2017-11-29 10:15:00,LONG,2017-11-29 11:15:00,25861.0,25804.05,25836.758333333335,2017-11-29 13:15:00,25804.05,-56.95000000000073,-62.11650500000073,-91311.26235000107,Initial SL hit,1470,5.066,-1.2174834980000142,2017,11,-1.2174834980000142
2017-12-11 13:15:00,LONG,2017-12-11 14:15:00,25377.7,25318.7,25318.7,2017-12-12 09:15:00,25318.7,-59.0,-64.06964,-96104.46,Initial SL hit,1500,5.066,-1.2813928,2017,12,-2.498876298000013
2017-12-13 10:15:00,LONG,2017-12-13 11:15:00,25241.65,25040.75,25040.75,2017-12-13 13:15:00,25040.75,-200.90000000000146,-205.92824000000147,-308892.3600000022,Initial SL Hit,1500,5.066,-4.118564800000029,2017,12,-6.617441098000043
2017-12-15 11:15:00,LONG,2017-12-15 12:15:00,25462.85,25415.15,25415.15,2017-12-18 09:15:00,25196.1,-266.75,-271.815895,-403646.60407500004,Gap Open Outside ISL,1485,5.066,-5.3819547210000005,2017,12,-11.999395819000043
2017-12-18 10:15:00,LONG,2017-12-18 11:15:00,25718.3,25581.35,25581.35,2017-12-18 14:15:00,25581.35,-136.95000000000073,-142.07996500000073,-208857.54855000105,Initial SL hit,1470,5.066,-2.784767314000014,2017,12,-14.784163133000057
2017-12-19 11:15:00,LONG,2017-12-19 12:15:00,25688.1,25660.1,25660.1,2017-12-19 12:15:00,25660.1,-28.0,-33.13482,-49205.2077,Initial SL hit,1485,5.066,-0.656069436,2017,12,-15.44023256900006
2017-12-19 13:15:00,LONG,2017-12-19 14:15:00,25711.05,25638.45,25638.45,2017-12-20 09:15:00,25638.45,-72.59999999999854,-77.73494999999855,-115436.40074999785,Initial SL hit,1485,5.066,-1.5391520099999711,2017,12,-16.979384579000033
2017-12-20 12:15:00,LONG,2017-12-20 13:15:00,25723.95,25678.6,25678.6,2017-12-20 13:15:00,25678.6,-45.35000000000218,-50.490255000002186,-74220.67485000321,Initial SL Hit,1470,5.066,-0.9896089980000429,2017,12,-17.968993577000077
