Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
2022-01-25 14:15:00,LONG,2022-01-25 15:15:00,7365.25,7325.9,7325.9,2022-01-27 09:15:00,7307.3,-57.94999999999982,-65.28627499999982,-148852.7069999996,Gap Open Outside ISL,2280,4.5,-3.969405519999989,2022,1
2022-01-27 14:15:00,LONG,2022-01-27 15:15:00,7360.2,7298.1,7508.78,2022-02-01 12:15:00,7475.8,115.60000000000036,108.18200000000036,246654.9600000008,TSL Hit,2280,4.5,6.577465600000021,2022,1
2022-02-01 13:15:00,LONG,2022-02-01 14:15:00,7574.5,7462.55,7644.056666666667,2022-02-03 11:15:00,7639.5,65.0,57.393,130856.04000000001,TSL Hit,2280,4.5,3.4894944000000003,2022,2
2022-02-09 09:15:00,LONG,2022-02-09 10:15:00,7459.85,7422.8,7506.1866666666665,2022-02-11 09:15:00,7439.55,-20.300000000000182,-27.749700000000182,-63269.31600000041,TSL Hit,2280,4.5,-1.687181760000011,2022,2
2022-02-15 12:15:00,LONG,2022-02-15 13:15:00,7178.25,7125.05,7311.706666666667,2022-02-17 13:15:00,7288.2,109.94999999999982,102.71677499999981,246520.25999999954,TSL Hit,2400,4.5,6.573873599999988,2022,2
2022-02-18 11:15:00,LONG,2022-02-18 12:15:00,7282.6,7260.25,7260.25,2022-02-18 13:15:00,7260.25,-22.350000000000364,-29.621425000000364,-67536.84900000083,Initial SL Hit,2280,4.5,-1.800982640000022,2022,2
2022-02-23 10:15:00,LONG,2022-02-23 11:15:00,7165.2,7134.85,7134.85,2022-02-23 12:15:00,7134.85,-30.349999999999454,-37.500024999999454,-90000.05999999869,Initial SL hit,2400,4.5,-2.400001599999965,2022,2
2022-02-25 13:15:00,LONG,2022-02-25 14:15:00,6938.85,6896.6,6896.6,2022-02-28 09:15:00,6874.9,-63.95000000000073,-70.85687500000073,-170056.50000000175,Gap Open Outside ISL,2400,4.5,-4.534840000000047,2022,2
2022-02-28 10:15:00,LONG,2022-02-28 11:15:00,6933.2,6851.4,6953.926666666666,2022-03-02 13:15:00,6949.35,16.150000000000546,9.208725000000545,22100.94000000131,TSL Hit,2400,4.5,0.5893584000000349,2022,2
2022-03-02 14:15:00,LONG,2022-03-02 15:15:00,6993.85,6920.7,6980.063333333334,2022-03-03 12:15:00,6949.75,-44.100000000000364,-51.071800000000366,-122572.32000000088,TSL Hit,2400,4.5,-3.268595200000023,2022,3
2022-03-08 12:15:00,LONG,2022-03-08 13:15:00,6559.1,6495.75,6495.75,2022-03-08 13:15:00,6495.75,-63.350000000000364,-69.87742500000036,-176091.1110000009,Initial SL Hit,2520,4.5,-4.695762960000025,2022,3
2022-03-08 14:15:00,LONG,2022-03-08 15:15:00,6683.25,6563.2,6901.683333333333,2022-03-11 12:15:00,6894.5,211.25,204.461125,515242.03500000003,TSL Hit,2520,4.5,13.7397876,2022,3
2022-03-14 11:15:00,LONG,2022-03-14 12:15:00,6908.85,6876.05,6876.05,2022-03-14 12:15:00,6876.05,-32.80000000000018,-39.692450000000186,-95261.88000000044,Initial SL Hit,2400,4.5,-2.540316800000012,2022,3
2022-03-14 13:15:00,LONG,2022-03-14 14:15:00,6932.15,6895.3,6943.246666666667,2022-03-15 13:15:00,6938.4,6.25,-0.6852749999999999,-1644.6599999999996,TSL Hit,2400,4.5,-0.04385759999999999,2022,3
2022-03-16 09:15:00,LONG,2022-03-16 10:15:00,7045.35,7004.65,7173.066666666666,2022-03-21 12:15:00,7156.85,111.5,104.3989,250557.36,TSL Hit,2400,4.5,6.681529599999999,2022,3
2022-03-23 11:15:00,LONG,2022-03-23 12:15:00,7199.9,7166.1,7166.1,2022-03-23 13:15:00,7166.1,-33.79999999999927,-40.98299999999927,-98359.19999999825,Initial SL hit,2400,4.5,-2.6229119999999533,2022,3
2022-03-24 10:15:00,LONG,2022-03-24 11:15:00,7240.35,7203.2,7212.513333333333,2022-03-25 11:15:00,7209.35,-31.0,-38.22485,-87152.65800000001,TSL Hit,2280,4.5,-2.3240708800000003,2022,3
2022-03-29 13:15:00,LONG,2022-03-29 14:15:00,7207.65,7179.55,7622.853333333333,2022-04-07 12:15:00,7609.15,401.5,394.0916,945819.8400000001,TSL Hit,2400,4.5,25.2218624,2022,3
2022-04-08 11:15:00,LONG,2022-04-08 12:15:00,7629.8,7585.65,7629.553333333333,2022-04-12 09:15:00,7585.65,-44.150000000000546,-51.75772500000055,-111796.68600000118,Initial SL hit,2160,4.5,-2.9812449600000313,2022,4
2022-04-13 12:15:00,LONG,2022-04-13 13:15:00,7520.15,7488.35,7488.35,2022-04-18 09:15:00,7415.9,-104.25,-111.718025,-254717.09699999998,Gap Open Outside ISL,2280,4.5,-6.79245592,2022,4
2022-04-21 11:15:00,LONG,2022-04-21 12:15:00,7427.1,7413.4,7413.4,2022-04-21 13:15:00,7413.4,-13.700000000000728,-21.120250000000727,-48154.17000000166,Initial SL hit,2280,4.5,-1.2841112000000443,2022,4
