Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
2017-01-09 10:15:00,LONG,2017-01-09 11:15:00,8246.55,8227.75,8410.596249999999,2017-01-20 10:15:00,8407.6,161.0500000000011,157.7191700000011,906885.2275000063,TSL Hit,5750,6.333,12.091803033333418,2017,1
2017-01-24 12:15:00,LONG,2017-01-24 13:15:00,8445.3,8429.25,8429.25,2017-01-24 13:15:00,8429.25,-16.049999999999272,-19.424909999999272,-109265.1187499959,Initial SL hit,5625,6.333,-1.4568682499999455,2017,1
2017-01-24 14:15:00,LONG,2017-01-24 15:15:00,8476.1,8454.5,8563.572499999998,2017-02-01 11:15:00,8547.1,71.0,67.59536,378534.016,TSL Hit,5600,6.333,5.047120213333334,2017,1
2017-02-01 12:15:00,LONG,2017-02-01 13:15:00,8658.8,8540.7,8755.213749999999,2017-02-09 10:15:00,8742.1,83.30000000000109,79.81982000000109,437013.5145000059,TSL Hit,5475,6.333,5.826846860000079,2017,2
2017-02-09 11:15:00,LONG,2017-02-09 12:15:00,8755.55,8724.1,8780.695,2017-02-13 11:15:00,8770.25,14.700000000000728,11.194840000000728,60732.00700000395,TSL Hit,5425,6.333,0.8097600933333859,2017,2
2017-02-13 13:15:00,LONG,2017-02-13 14:15:00,8803.8,8763.65,8782.68625,2017-02-15 10:15:00,8764.05,-39.75,-43.26357,-233623.27800000002,TSL Hit,5400,6.333,-3.1149770400000003,2017,2
2017-02-17 10:15:00,LONG,2017-02-17 11:15:00,8836.8,8814.35,8814.35,2017-02-17 13:15:00,8814.35,-22.44999999999891,-25.980229999998908,-139643.73624999414,Initial SL hit,5375,6.333,-1.8619164833332553,2017,2
2017-02-20 10:15:00,LONG,2017-02-20 11:15:00,8840.7,8827.0,8897.61875,2017-02-27 15:15:00,8896.45,55.75,52.20257,280588.81375000003,TSL Hit,5375,6.333,3.7411841833333335,2017,2
2017-02-28 11:15:00,LONG,2017-02-28 12:15:00,8894.5,8879.2,8879.2,2017-02-28 13:15:00,8879.2,-15.299999999999272,-18.85473999999927,-100872.8589999961,Initial SL Hit,5350,6.333,-1.3449714533332813,2017,2
2017-03-01 11:15:00,LONG,2017-03-01 12:15:00,8936.75,8927.35,8927.35,2017-03-01 12:15:00,8927.35,-9.399999999999636,-12.972819999999636,-69080.26649999806,Initial SL hit,5325,6.333,-0.9210702199999742,2017,3
2017-03-01 13:15:00,LONG,2017-03-01 14:15:00,8942.45,8927.7,8930.06875,2017-03-02 14:15:00,8927.7,-14.75,-18.32403,-97117.359,Initial SL hit,5300,6.333,-1.2948981199999998,2017,3
2017-03-06 09:15:00,LONG,2017-03-06 10:15:00,8960.25,8914.0,8927.73125,2017-03-08 10:15:00,8914.0,-46.25,-49.82485,-264071.705,Initial SL hit,5300,6.333,-3.520956066666667,2017,3
2017-03-09 12:15:00,LONG,2017-03-09 13:15:00,8915.2,8905.6,8905.6,2017-03-09 13:15:00,8905.6,-9.600000000000364,-13.164160000000365,-70099.15200000194,Initial SL Hit,5325,6.333,-0.9346553600000258,2017,3
2017-03-10 11:15:00,LONG,2017-03-10 12:15:00,8941.8,8927.85,8927.85,2017-03-10 13:15:00,8927.85,-13.949999999998909,-17.52392999999891,-92876.82899999422,Initial SL hit,5300,6.333,-1.238357719999923,2017,3
2017-03-14 12:15:00,LONG,2017-03-14 13:15:00,9082.9,9072.2,9072.2,2017-03-14 14:15:00,9072.2,-10.699999999998909,-14.331019999998908,-74879.57949999429,Initial SL hit,5225,6.333,-0.9983943933332571,2017,3
2017-03-14 15:15:00,LONG,2017-03-15 09:15:00,9091.9,9073.2,9111.17375,2017-03-21 11:15:00,9104.3,12.399999999999636,8.760759999999637,45774.970999998106,TSL Hit,5225,6.333,0.6103329466666414,2017,3
