Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
2024-01-12 11:15:00,LONG,2024-01-12 12:15:00,10504.1,10481.4,10503.528676470587,2024-01-17 09:15:00,10461.1,-43.0,-53.4826,-200559.75,Gap Open Outside ISL,3750,6.333,-3.208956,2024,1
2024-01-19 11:15:00,LONG,2024-01-19 12:15:00,10526.4,10504.0,10504.0,2024-01-19 12:15:00,10504.0,-22.399999999999636,-32.915199999999636,-123431.99999999863,Initial SL hit,3750,6.333,-1.974911999999978,2024,1
2024-01-19 13:15:00,LONG,2024-01-19 14:15:00,10558.0,10528.6,10528.6,2024-01-23 10:15:00,10528.6,-29.399999999999636,-39.94329999999964,-149787.37499999863,Initial SL hit,3750,6.333,-2.3965979999999782,2024,1
2024-01-24 13:15:00,LONG,2024-01-24 14:15:00,10494.5,10412.05,10521.620588235293,2024-01-25 10:15:00,10412.05,-82.45000000000073,-92.90327500000073,-348387.28125000274,Initial SL hit,3750,6.333,-5.574196500000044,2024,1
2024-01-25 13:15:00,LONG,2024-01-25 14:15:00,10421.7,10366.6,10366.6,2024-01-25 14:15:00,10366.6,-55.100000000000364,-65.49415000000036,-248877.77000000136,Initial SL Hit,3800,6.333,-3.9820443200000213,2024,1
2024-01-29 11:15:00,LONG,2024-01-29 12:15:00,10653.95,10505.75,10717.536764705883,2024-02-09 10:15:00,10626.85,-27.100000000000364,-37.74040000000036,-139639.48000000135,TSL Hit,3700,6.333,-2.2342316800000215,2024,1
2024-02-12 12:15:00,LONG,2024-02-12 13:15:00,10724.75,10696.05,10696.05,2024-02-12 13:15:00,10696.05,-28.700000000000728,-39.41040000000073,-145818.4800000027,Initial SL Hit,3700,6.333,-2.333095680000043,2024,2
2024-02-14 13:15:00,LONG,2024-02-14 14:15:00,10676.4,10621.0,10836.340441176471,2024-02-22 09:15:00,10828.15,151.75,140.997725,521691.5825,TSL Hit,3700,6.333,8.34706532,2024,2
2024-02-23 11:15:00,LONG,2024-02-23 12:15:00,11072.05,11050.0,11050.0,2024-02-23 15:15:00,11050.0,-22.049999999999272,-33.11102499999927,-117544.13874999742,Initial SL hit,3550,6.333,-1.880706219999959,2024,2
2024-02-27 13:15:00,LONG,2024-02-27 14:15:00,11016.15,10935.4,10957.660294117648,2024-02-28 10:15:00,10935.4,-80.75,-91.725775,-330212.79,Initial SL hit,3600,6.333,-5.28340464,2024,2
2024-02-29 14:15:00,LONG,2024-02-29 15:15:00,10842.6,10722.4,10929.0125,2024-03-05 11:15:00,10919.7,77.10000000000036,66.21885000000036,241698.8025000013,TSL Hit,3650,6.333,3.867180840000021,2024,2
2024-03-07 11:15:00,LONG,2024-03-07 12:15:00,10931.75,10908.1,10908.1,2024-03-07 12:15:00,10908.1,-23.649999999999636,-34.569924999999635,-124451.72999999869,Initial SL Hit,3600,6.333,-1.9912276799999789,2024,3
2024-03-14 14:15:00,LONG,2024-03-14 15:15:00,10526.6,10427.35,10427.35,2024-03-15 09:15:00,10427.35,-99.25,-109.726975,-411476.15625,Initial SL Hit,3750,6.333,-6.583618500000001,2024,3
2024-03-20 12:15:00,LONG,2024-03-20 13:15:00,10180.7,10119.55,10828.971323529411,2024-04-15 09:15:00,10812.2,631.5,621.00355,2421913.845,TSL Hit,3900,6.333,38.75062152,2024,3
2024-04-18 09:15:00,LONG,2024-04-18 10:15:00,10863.3,10801.2,10801.2,2024-04-18 14:15:00,10801.2,-62.099999999998545,-72.93224999999855,-266202.71249999467,Initial SL Hit,3650,6.333,-4.259243399999915,2024,4
2024-04-22 13:15:00,LONG,2024-04-22 14:15:00,10715.1,10696.65,10696.65,2024-04-22 14:15:00,10696.65,-18.450000000000728,-29.155875000000727,-107876.7375000027,Initial SL Hit,3700,6.333,-1.726027800000043,2024,4
2024-04-23 11:15:00,LONG,2024-04-23 12:15:00,10782.9,10760.55,10760.55,2024-04-23 13:15:00,10760.55,-22.350000000000364,-33.12172500000036,-120894.29625000131,Initial SL Hit,3650,6.333,-1.934308740000021,2024,4
