Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,ROI% PF
2017-01-24 13:15:00,LONG,2017-01-24 14:15:00,19013.15,18935.05,19601.18888888889,2017-01-30 15:15:00,19590.3,577.1499999999978,573.2896549999978,1143712.8617249955,TSL Hit,1995,5.066,15.24950482299994,2017,1,BANKNIFTY,5.083168274333313
2017-01-24 14:15:00,LONG,2017-01-24 15:15:00,8476.1,8454.5,8563.572499999998,2017-02-01 11:15:00,8547.1,71.0,67.59536,378534.016,TSL Hit,5600,6.333,5.047120213333334,2017,1,NIFTY,1.6823734044444445
2017-01-31 11:15:00,LONG,2017-01-31 12:15:00,19492.3,19442.9,19442.9,2017-01-31 12:15:00,19442.9,-49.39999999999782,-53.29351999999782,-103922.36399999577,Initial SL Hit,1950,5.066,-1.3856315199999434,2017,1,BANKNIFTY,-0.46187717333331446
2017-01-31 15:15:00,LONG,2017-02-01 09:15:00,19543.45,19488.85,19488.85,2017-02-01 11:15:00,19488.85,-54.60000000000218,-58.50323000000218,-114081.29850000424,Initial SL Hit,1950,5.066,-1.5210839800000568,2017,2,BANKNIFTY,-0.5070279933333522
2017-02-01 12:15:00,LONG,2017-02-01 13:15:00,19941.7,19470.95,20334.152777777777,2017-02-07 15:15:00,20308.3,366.59999999999854,362.57499999999857,690705.3749999973,TSL Hit,1905,5.066,9.209404999999965,2017,2,BANKNIFTY,3.0698016666666548
2017-02-01 12:15:00,LONG,2017-02-01 13:15:00,8658.8,8540.7,8755.213749999999,2017-02-09 10:15:00,8742.1,83.30000000000109,79.81982000000109,437013.5145000059,TSL Hit,5475,6.333,5.826846860000079,2017,2,NIFTY,1.942282286666693
2017-02-08 12:15:00,LONG,2017-02-08 13:15:00,20297.3,20268.35,20268.35,2017-02-08 13:15:00,20268.35,-28.950000000000728,-33.00656500000073,-61887.309375001365,Initial SL Hit,1875,5.066,-0.8251641250000182,2017,2,BANKNIFTY,-0.2750547083333394
2017-02-08 14:15:00,LONG,2017-02-08 15:15:00,20300.1,20070.15,20070.15,2017-02-09 10:15:00,20070.15,-229.9499999999971,-233.9870249999971,-438725.6718749945,Initial SL Hit,1875,5.066,-5.849675624999927,2017,2,BANKNIFTY,-1.9498918749999756
2017-02-09 11:15:00,LONG,2017-02-09 12:15:00,8755.55,8724.1,8780.695,2017-02-13 11:15:00,8770.25,14.700000000000728,11.194840000000728,60732.00700000395,TSL Hit,5425,6.333,0.8097600933333859,2017,2,NIFTY,0.26992003111112867
2017-02-09 11:15:00,LONG,2017-02-09 12:15:00,20108.3,20000.35,20221.766666666663,2017-02-10 14:15:00,20196.75,88.45000000000073,84.41949500000072,159552.84555000137,TSL Hit,1890,5.066,2.1273712740000184,2017,2,BANKNIFTY,0.7091237580000062
2017-02-13 12:15:00,LONG,2017-02-13 13:15:00,20194.2,20116.9,20235.38888888889,2017-02-14 11:15:00,20196.3,2.099999999998545,-1.939050000001456,-3635.7187500027294,TSL Hit,1875,5.066,-0.0484762500000363,2017,2,BANKNIFTY,-0.0161587500000121
2017-02-13 13:15:00,LONG,2017-02-13 14:15:00,8803.8,8763.65,8782.68625,2017-02-15 10:15:00,8764.05,-39.75,-43.26357,-233623.278,TSL Hit,5400,6.333,-3.1149770400000003,2017,2,NIFTY,-1.03832568
2017-02-14 12:15:00,LONG,2017-02-14 13:15:00,20228.75,20158.85,20233.041666666668,2017-02-15 11:15:00,20158.85,-69.90000000000146,-73.93876000000145,-138635.17500000272,Initial SL hit,1875,5.066,-1.8484690000000363,2017,2,BANKNIFTY,-0.6161563333333454
2017-02-16 10:15:00,LONG,2017-02-16 11:15:00,8144.65,8116.35,8306.0125,2017-03-02 15:15:00,8300.6,155.95000000000073,152.66095000000072,889250.0337500043,TSL Hit,5825,6.333,11.856667116666724,2017,2,FINNIFTY,3.9522223722222414
2017-02-17 10:15:00,LONG,2017-02-17 11:15:00,8836.8,8814.35,8814.35,2017-02-17 13:15:00,8814.35,-22.44999999999891,-25.980229999998908,-139643.73624999414,Initial SL hit,5375,6.333,-1.8619164833332555,2017,2,NIFTY,-0.6206388277777518
2017-02-17 10:15:00,LONG,2017-02-17 11:15:00,20707.2,20640.4,20640.4,2017-02-17 12:15:00,20640.4,-66.79999999999927,-70.93475999999927,-129810.61079999869,Initial SL hit,1830,5.066,-1.7308081439999825,2017,2,BANKNIFTY,-0.5769360479999942
2017-02-20 09:15:00,LONG,2017-02-20 10:15:00,20560.8,20472.4,20859.316666666666,2017-02-23 14:15:00,20844.95,284.15000000000146,280.00942500000144,516617.38912500266,TSL Hit,1845,5.066,6.8882318550000345,2017,2,BANKNIFTY,2.2960772850000115
2017-02-20 10:15:00,LONG,2017-02-20 11:15:00,8840.7,8827.0,8897.61875,2017-02-27 15:15:00,8896.45,55.75,52.20257,280588.81375000003,TSL Hit,5375,6.333,3.7411841833333335,2017,2,NIFTY,1.2470613944444444
2017-02-27 10:15:00,LONG,2017-02-27 11:15:00,20730.35,20669.65,20669.65,2017-02-27 14:15:00,20669.65,-60.69999999999709,-64.83999999999709,-118657.19999999469,Initial SL Hit,1830,5.066,-1.5820959999999291,2017,2,BANKNIFTY,-0.5273653333333097
2017-02-27 15:15:00,LONG,2017-02-28 09:15:00,20632.25,20584.75,20584.75,2017-02-28 11:15:00,20584.75,-47.5,-51.6217,-95242.0365,Initial SL Hit,1845,5.066,-1.26989382,2017,2,BANKNIFTY,-0.42329794000000004
2017-02-28 11:15:00,LONG,2017-02-28 12:15:00,8894.5,8879.2,8879.2,2017-02-28 13:15:00,8879.2,-15.299999999999272,-18.85473999999927,-100872.8589999961,Initial SL Hit,5350,6.333,-1.3449714533332813,2017,2,NIFTY,-0.4483238177777604
2017-02-28 13:15:00,LONG,2017-02-28 14:15:00,20614.4,20560.6,20724.55277777778,2017-03-02 14:15:00,20560.6,-53.80000000000291,-57.91750000000291,-106857.78750000538,Initial SL hit,1845,5.066,-1.4247705000000717,2017,2,BANKNIFTY,-0.47492350000002387
2017-03-01 11:15:00,LONG,2017-03-01 12:15:00,8936.75,8927.35,8927.35,2017-03-01 12:15:00,8927.35,-9.399999999999636,-12.972819999999636,-69080.26649999806,Initial SL hit,5325,6.333,-0.9210702199999742,2017,3,NIFTY,-0.30702340666665806
2017-03-01 13:15:00,LONG,2017-03-01 14:15:00,8942.45,8927.7,8930.06875,2017-03-02 14:15:00,8927.7,-14.75,-18.32403,-97117.359,Initial SL hit,5300,6.333,-1.2948981199999998,2017,3,NIFTY,-0.4316327066666666
2017-03-03 12:15:00,LONG,2017-03-03 13:15:00,8241.75,8221.2,8323.20375,2017-03-10 13:15:00,8296.75,55.0,51.6923,298523.03250000003,TSL Hit,5775,6.333,3.9803071,2017,3,FINNIFTY,1.3267690333333333
2017-03-06 09:15:00,LONG,2017-03-06 10:15:00,8960.25,8914.0,8927.73125,2017-03-08 10:15:00,8914.0,-46.25,-49.82485,-264071.705,Initial SL hit,5300,6.333,-3.520956066666667,2017,3,NIFTY,-1.1736520222222222
2017-03-08 14:15:00,LONG,2017-03-08 15:15:00,20687.15,20628.2,20634.411111111112,2017-03-09 09:15:00,20628.2,-58.95000000000073,-63.08153500000073,-115439.20905000131,Initial SL hit,1830,5.066,-1.5391894540000175,2017,3,BANKNIFTY,-0.5130631513333391
2017-03-09 10:15:00,LONG,2017-03-09 11:15:00,20705.35,20662.45,20662.45,2017-03-09 12:15:00,20662.45,-42.89999999999782,-47.03677999999782,-86077.307399996,Initial SL hit,1830,5.066,-1.147697431999947,2017,3,BANKNIFTY,-0.38256581066664896
2017-03-09 12:15:00,LONG,2017-03-09 13:15:00,8915.2,8905.6,8905.6,2017-03-09 13:15:00,8905.6,-9.600000000000364,-13.164160000000363,-70099.15200000194,Initial SL Hit,5325,6.333,-0.9346553600000258,2017,3,NIFTY,-0.31155178666667527
2017-03-09 13:15:00,LONG,2017-03-09 14:15:00,20697.8,20649.9,20684.36111111111,2017-03-10 13:15:00,20649.9,-47.89999999999782,-52.03476999999782,-95223.62909999602,Initial SL hit,1830,5.066,-1.269648387999947,2017,3,BANKNIFTY,-0.42321612933331565
2017-03-10 11:15:00,LONG,2017-03-10 12:15:00,8941.8,8927.85,8927.85,2017-03-10 13:15:00,8927.85,-13.949999999998909,-17.52392999999891,-92876.82899999422,Initial SL hit,5300,6.333,-1.238357719999923,2017,3,NIFTY,-0.412785906666641
2017-03-14 10:15:00,LONG,2017-03-14 11:15:00,8516.55,8494.8,8494.8,2017-03-14 14:15:00,8494.8,-21.75,-25.15227,-140223.90525,Initial SL hit,5575,6.333,-1.86965207,2017,3,FINNIFTY,-0.6232173566666667
2017-03-14 10:15:00,LONG,2017-03-14 11:15:00,21180.85,21119.35,21119.35,2017-03-14 12:15:00,21119.35,-61.5,-65.73002,-118314.036,Initial SL hit,1800,5.066,-1.5775204799999998,2017,3,BANKNIFTY,-0.5258401599999999
2017-03-14 12:15:00,LONG,2017-03-14 13:15:00,9082.9,9072.2,9072.2,2017-03-14 14:15:00,9072.2,-10.699999999998909,-14.331019999998908,-74879.57949999429,Initial SL hit,5225,6.333,-0.9983943933332572,2017,3,NIFTY,-0.33279813111108575
2017-03-14 15:15:00,LONG,2017-03-15 09:15:00,9091.9,9073.2,9111.17375,2017-03-21 11:15:00,9104.3,12.399999999999636,8.760759999999637,45774.970999998106,TSL Hit,5225,6.333,0.6103329466666414,2017,3,NIFTY,0.20344431555554712
2017-03-14 15:15:00,LONG,2017-03-15 09:15:00,8515.65,8499.15,8499.15,2017-03-15 09:15:00,8499.15,-16.5,-19.90296,-110959.002,Initial SL hit,5575,6.333,-1.4794533600000002,2017,3,FINNIFTY,-0.49315112000000005
2017-03-14 15:15:00,LONG,2017-03-15 09:15:00,21116.2,21059.7,21192.53888888889,2017-03-17 09:15:00,21183.4,67.20000000000073,62.97004000000073,113346.07200000132,TSL Hit,1800,5.066,1.5112809600000174,2017,3,BANKNIFTY,0.5037603200000058
2017-03-15 12:15:00,LONG,2017-03-15 13:15:00,8544.15,8534.4,8534.4,2017-03-15 13:15:00,8534.4,-9.75,-13.16571,-73069.6905,Initial SL hit,5550,6.333,-0.97426254,2017,3,FINNIFTY,-0.32475418
2017-03-16 11:15:00,LONG,2017-03-16 12:15:00,8584.35,8568.4,8568.4,2017-03-20 09:15:00,8568.4,-15.950000000000728,-19.380550000000728,-107077.53875000402,Initial SL hit,5525,6.333,-1.4277005166667205,2017,3,FINNIFTY,-0.4759001722222402
2017-03-17 11:15:00,LONG,2017-03-17 12:15:00,21179.3,21127.95,21127.95,2017-03-20 09:15:00,21127.95,-51.34999999999855,-55.580724999998544,-100045.30499999736,Initial SL Hit,1800,5.066,-1.333937399999965,2017,3,BANKNIFTY,-0.4446457999999884
2017-03-20 10:15:00,LONG,2017-03-20 11:15:00,21132.6,21086.35,21086.35,2017-03-21 09:15:00,21086.35,-46.25,-50.471895,-90849.411,Initial SL Hit,1800,5.066,-1.2113254800000002,2017,3,BANKNIFTY,-0.4037751600000001
2017-03-20 10:15:00,LONG,2017-03-20 11:15:00,8596.5,8565.3,8565.3,2017-03-21 11:15:00,8565.3,-31.200000000000728,-34.63236000000073,-191343.78900000404,Initial SL hit,5525,6.333,-2.5512505200000537,2017,3,FINNIFTY,-0.8504168400000179
2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,8551.6,8535.5,8535.5,2017-03-21 14:15:00,8535.5,-16.100000000000364,-19.517420000000364,-108321.68100000202,Initial SL hit,5550,6.333,-1.444289080000027,2017,3,FINNIFTY,-0.48142969333334235
2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,9105.95,9087.8,9087.8,2017-03-21 13:15:00,9087.8,-18.15000000000145,-21.788750000001457,-113846.2187500076,Initial SL Hit,5225,6.333,-1.5179495833334349,2017,3,NIFTY,-0.5059831944444783
2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,21028.7,20980.55,20980.55,2017-03-21 13:15:00,20980.55,-48.150000000001455,-52.35092500000145,-94231.6650000026,Initial SL Hit,1800,5.066,-1.256422200000035,2017,3,BANKNIFTY,-0.41880740000001165
2017-03-21 14:15:00,LONG,2017-03-21 15:15:00,21027.65,20967.0,20967.0,2017-03-22 09:15:00,20816.05,-211.60000000000215,-215.78437000000216,-388411.866000004,Gap Open Outside ISL,1800,5.066,-5.178824880000053,2017,3,BANKNIFTY,-1.7262749600000176
2017-03-21 14:15:00,LONG,2017-03-21 15:15:00,9125.65,9097.05,9097.05,2017-03-22 09:15:00,9047.6,-78.04999999999927,-81.68464999999927,-424760.1799999962,Gap Open Outside ISL,5200,6.333,-5.663469066666616,2017,3,NIFTY,-1.8878230222222054
2017-03-22 11:15:00,LONG,2017-03-22 12:15:00,8488.8,8472.6,8472.6,2017-03-22 14:15:00,8472.6,-16.19999999999891,-19.592279999998908,-109716.76799999388,Initial SL hit,5600,6.333,-1.4628902399999184,2017,3,FINNIFTY,-0.4876300799999728
2017-03-22 11:15:00,LONG,2017-03-22 12:15:00,20863.75,20827.0,20827.0,2017-03-22 14:15:00,20827.0,-36.75,-40.919075,-74268.121125,Initial SL Hit,1815,5.066,-0.990241615,2017,3,BANKNIFTY,-0.33008053833333334
2017-03-23 13:15:00,LONG,2017-03-23 14:15:00,8491.75,8474.35,8795.643125,2017-04-19 09:15:00,8785.35,293.6000000000004,290.1445800000004,1624809.648000002,TSL Hit,5600,6.333,21.664128640000023,2017,3,FINNIFTY,7.221376213333341
2017-03-28 09:15:00,LONG,2017-03-28 10:15:00,9096.9,9080.8,9080.8,2017-03-28 14:15:00,9080.8,-16.100000000000364,-19.735540000000363,-103118.1965000019,Initial SL hit,5225,6.333,-1.374909286666692,2017,3,NIFTY,-0.45830309555556403
2017-03-28 10:15:00,LONG,2017-03-28 11:15:00,21228.65,21171.9,21466.50277777778,2017-03-31 14:15:00,21440.7,212.04999999999927,207.78306499999928,370892.77102499874,TSL Hit,1785,5.066,4.945236946999984,2017,3,BANKNIFTY,1.6484123156666612
2017-03-29 10:15:00,LONG,2017-03-29 11:15:00,9126.1,9117.95,9117.95,2017-03-29 14:15:00,9117.95,-8.149999999999636,-11.798809999999635,-61353.81199999811,Initial SL hit,5200,6.333,-0.8180508266666416,2017,3,NIFTY,-0.27268360888888055
2017-03-29 15:15:00,LONG,2017-03-30 09:15:00,9153.15,9143.1,9143.1,2017-03-30 09:15:00,9143.1,-10.049999999999272,-13.709249999999273,-71288.09999999622,Initial SL hit,5200,6.333,-0.9505079999999496,2017,3,NIFTY,-0.3168359999999832
2017-03-30 12:15:00,LONG,2017-03-30 13:15:00,9157.85,9148.55,9148.55,2017-03-30 13:15:00,9148.55,-9.300000000001091,-12.961280000001093,-67074.62400000566,Initial SL hit,5175,6.333,-0.8943283200000753,2017,3,NIFTY,-0.2981094400000251
2017-03-30 14:15:00,LONG,2017-03-30 15:15:00,9181.6,9145.95,9213.715,2017-04-07 14:15:00,9193.75,12.149999999999636,8.474929999999636,43857.76274999812,TSL Hit,5175,6.333,0.5847701699999749,2017,3,NIFTY,0.19492338999999162
2017-04-03 10:15:00,LONG,2017-04-03 11:15:00,21493.35,21429.25,21575.46388888889,2017-04-06 12:15:00,21564.1,70.75,66.444255,117606.33135,TSL Hit,1770,5.066,1.568084418,2017,4,BANKNIFTY,0.522694806
2017-04-06 13:15:00,LONG,2017-04-06 14:15:00,21604.15,21560.95,21560.95,2017-04-06 14:15:00,21560.95,-43.20000000000073,-47.51651000000073,-83391.47505000127,Initial SL Hit,1755,5.066,-1.111886334000017,2017,4,BANKNIFTY,-0.37062877800000565
2017-04-07 09:15:00,LONG,2017-04-07 10:15:00,21607.4,21514.6,21514.6,2017-04-07 14:15:00,21514.6,-92.80000000000292,-97.11220000000291,-170431.91100000512,Initial SL Hit,1755,5.066,-2.2724254800000683,2017,4,BANKNIFTY,-0.7574751600000228
2017-04-10 10:15:00,LONG,2017-04-10 11:15:00,21498.55,21431.65,21692.286111111112,2017-04-13 14:15:00,21678.1,179.54999999999927,175.23233499999927,310161.2329499987,TSL Hit,1770,5.066,4.135483105999983,2017,4,BANKNIFTY,1.3784943686666609
2017-04-13 15:15:00,LONG,2017-04-17 09:15:00,21711.6,21665.0,21665.0,2017-04-17 09:15:00,21665.0,-46.59999999999855,-50.937659999998544,-89395.59329999745,Initial SL Hit,1755,5.066,-1.191941243999966,2017,4,BANKNIFTY,-0.39731374799998864
2017-04-17 14:15:00,LONG,2017-04-17 15:15:00,21649.75,21599.75,21728.05277777778,2017-04-18 14:15:00,21682.9,33.150000000001455,28.81673500000145,50573.36992500255,TSL Hit,1755,5.066,0.674311599000034,2017,4,BANKNIFTY,0.22477053300001135
2017-04-18 15:15:00,LONG,2017-04-19 09:15:00,21695.1,21651.5,21651.5,2017-04-19 09:15:00,21651.5,-43.59999999999855,-47.934659999998544,-84125.32829999745,Initial SL Hit,1755,5.066,-1.121671043999966,2017,4,BANKNIFTY,-0.37389034799998866
2017-04-19 10:15:00,LONG,2017-04-19 11:15:00,21613.7,21560.95,21560.95,2017-04-19 11:15:00,21560.95,-52.75,-57.067465,-100153.401075,Initial SL Hit,1755,5.066,-1.335378681,2017,4,BANKNIFTY,-0.445126227
2017-04-19 14:15:00,LONG,2017-04-19 15:15:00,8791.5,8759.2,8800.654375,2017-04-21 11:15:00,8788.05,-3.450000000000728,-6.965910000000728,-37615.914000003926,TSL Hit,5400,6.333,-0.5015455200000524,2017,4,FINNIFTY,-0.16718184000001746
2017-04-19 14:15:00,LONG,2017-04-19 15:15:00,21582.7,21470.2,21470.2,2017-04-20 09:15:00,21437.55,-145.15000000000146,-149.45202500000147,-262288.3038750026,Gap Open Outside ISL,1755,5.066,-3.4971773850000347,2017,4,BANKNIFTY,-1.1657257950000115
2017-04-20 10:15:00,LONG,2017-04-20 11:15:00,21539.3,21443.6,21443.6,2017-04-21 12:15:00,21443.6,-95.70000000000071,-99.99829000000072,-176996.97330000126,Initial SL Hit,1770,5.066,-2.359959644000017,2017,4,BANKNIFTY,-0.7866532146666723
2017-04-21 14:15:00,LONG,2017-04-21 15:15:00,8819.3,8765.95,9256.559375,2017-05-19 11:15:00,9214.2,394.9000000000015,391.2933000000015,2103201.487500008,TSL Hit,5375,6.333,28.0426865000001,2017,4,FINNIFTY,9.3475621666667
2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,21737.15,21683.55,22215.82777777778,2017-04-28 09:15:00,22206.05,468.8999999999978,464.5056799999978,815207.4683999962,TSL Hit,1755,5.066,10.869432911999947,2017,4,BANKNIFTY,3.6231443039999824
2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,9166.95,9153.8,9312.7975,2017-05-03 11:15:00,9309.1,142.14999999999964,138.45478999999963,716503.5382499981,TSL Hit,5175,6.333,9.553380509999974,2017,4,NIFTY,3.184460169999991
2017-04-28 11:15:00,LONG,2017-04-28 12:15:00,22246.75,22182.55,22308.397222222226,2017-05-03 10:15:00,22276.85,30.099999999998545,25.647639999998542,43857.46439999752,TSL Hit,1710,5.066,0.5847661919999669,2017,4,BANKNIFTY,0.194922063999989
2017-05-03 12:15:00,LONG,2017-05-03 13:15:00,9316.4,9298.4,9325.87375,2017-05-05 09:15:00,9324.2,7.800000000001091,4.071880000001091,20766.58800000556,TSL Hit,5100,6.333,0.2768878400000741,2017,5,NIFTY,0.09229594666669137
2017-05-03 12:15:00,LONG,2017-05-03 13:15:00,22290.45,22240.05,22720.355555555558,2017-05-09 09:15:00,22694.3,403.84999999999854,399.35152499999856,682891.1077499975,TSL Hit,1710,5.066,9.105214769999966,2017,5,BANKNIFTY,3.0350715899999887
2017-05-08 09:15:00,LONG,2017-05-08 10:15:00,9324.2,9297.95,9318.33375,2017-05-09 14:15:00,9317.9,-6.300000000001091,-10.028420000001091,-51144.94200000557,TSL Hit,5100,6.333,-0.6819325600000743,2017,5,NIFTY,-0.2273108533333581
2017-05-09 10:15:00,LONG,2017-05-09 11:15:00,22720.75,22665.1,22824.483333333334,2017-05-11 15:15:00,22773.85,53.09999999999855,48.55053999999855,80836.64909999758,TSL Hit,1665,5.066,1.0778219879999678,2017,5,BANKNIFTY,0.35927399599998927
2017-05-10 11:15:00,LONG,2017-05-10 12:15:00,9390.65,9373.0,9373.0,2017-05-10 12:15:00,9373.0,-17.649999999999636,-21.40272999999964,-108083.78649999815,Initial SL hit,5050,6.333,-1.441117153333309,2017,5,NIFTY,-0.4803723844444363
2017-05-10 13:15:00,LONG,2017-05-10 14:15:00,9392.9,9375.6,9375.6,2017-05-12 14:15:00,9375.6,-17.299999999999272,-21.053699999999274,-106321.18499999632,Initial SL hit,5050,6.333,-1.417615799999951,2017,5,NIFTY,-0.47253859999998366
2017-05-12 14:15:00,LONG,2017-05-12 15:15:00,22696.35,22578.0,22792.877777777776,2017-05-15 12:15:00,22782.6,86.25,81.702105,137259.5364,TSL Hit,1680,5.066,1.830127152,2017,5,BANKNIFTY,0.610042384
2017-05-15 10:15:00,LONG,2017-05-15 11:15:00,9445.35,9436.85,9436.85,2017-05-15 11:15:00,9436.85,-8.5,-12.27644,-61689.111,Initial SL hit,5025,6.333,-0.82252148,2017,5,NIFTY,-0.2741738266666667
2017-05-15 13:15:00,LONG,2017-05-15 14:15:00,22825.55,22764.85,22769.186111111117,2017-05-16 09:15:00,22764.85,-60.70000000000073,-65.25904000000072,-108656.3016000012,Initial SL hit,1665,5.066,-1.448750688000016,2017,5,BANKNIFTY,-0.48291689600000537
2017-05-15 13:15:00,LONG,2017-05-15 14:15:00,9443.45,9429.15,9456.52125,2017-05-18 13:15:00,9452.95,9.5,5.72072,28746.618,TSL Hit,5025,6.333,0.38328824,2017,5,NIFTY,0.12776274666666668
2017-05-16 11:15:00,LONG,2017-05-16 12:15:00,22834.45,22794.45,22875.30277777777,2017-05-18 09:15:00,22761.65,-72.79999999999927,-77.35960999999928,-128803.7506499988,Gap Open Outside ISL,1665,5.066,-1.717383341999984,2017,5,BANKNIFTY,-0.5724611139999947
2017-05-18 10:15:00,LONG,2017-05-18 11:15:00,22768.6,22706.35,22706.35,2017-05-18 14:15:00,22706.35,-62.25,-66.797495,-111217.829175,Initial SL Hit,1665,5.066,-1.482904389,2017,5,BANKNIFTY,-0.494301463
2017-05-19 12:15:00,LONG,2017-05-19 13:15:00,9246.15,9192.9,9192.9,2017-05-22 15:15:00,9192.9,-53.25,-56.93781,-291806.27625,Initial SL Hit,5125,6.333,-3.89075035,2017,5,FINNIFTY,-1.2969167833333333
2017-05-22 10:15:00,LONG,2017-05-22 11:15:00,9463.8,9445.0,9445.0,2017-05-22 12:15:00,9445.0,-18.799999999999272,-22.58175999999927,-113473.34399999632,Initial SL Hit,5025,6.333,-1.5129779199999511,2017,5,NIFTY,-0.5043259733333171
2017-05-23 11:15:00,LONG,2017-05-23 12:15:00,9172.5,9158.35,9158.35,2017-05-23 14:15:00,9158.35,-14.149999999999636,-17.816169999999637,-92198.67974999812,Initial SL Hit,5175,6.333,-1.229315729999975,2017,5,FINNIFTY,-0.4097719099999917
2017-05-23 12:15:00,LONG,2017-05-23 13:15:00,22695.1,22567.5,22567.5,2017-05-23 14:15:00,22567.5,-127.59999999999854,-132.12625999999855,-221972.1167999976,Initial SL Hit,1680,5.066,-2.959628223999968,2017,5,BANKNIFTY,-0.9865427413333226
2017-05-25 09:15:00,LONG,2017-05-25 10:15:00,9212.6,9159.6,9564.67,2017-06-15 13:15:00,9564.35,351.75,347.99461,1792172.2415,TSL Hit,5150,6.333,23.895629886666665,2017,5,FINNIFTY,7.965209962222222
2017-05-25 12:15:00,LONG,2017-05-25 13:15:00,9429.55,9407.1,9640.0825,2017-06-06 14:15:00,9634.4,204.8500000000004,201.0372100000004,1010211.9802500018,TSL Hit,5025,6.333,13.469493070000023,2017,5,NIFTY,4.489831023333341
2017-05-25 13:15:00,LONG,2017-05-25 14:15:00,23068.85,22813.0,23188.969444444443,2017-05-29 14:15:00,23177.25,108.40000000000146,103.77539000000144,171229.3935000024,TSL Hit,1650,5.066,2.283058580000032,2017,5,BANKNIFTY,0.7610195266666774
2017-05-29 15:15:00,LONG,2017-05-30 09:15:00,23215.35,23141.15,23141.15,2017-05-30 09:15:00,23141.15,-74.19999999999709,-78.83564999999709,-128896.28774999524,Initial SL Hit,1635,5.066,-1.7186171699999369,2017,5,BANKNIFTY,-0.5728723899999789
2017-05-30 11:15:00,LONG,2017-05-30 12:15:00,23263.6,23207.05,23207.05,2017-05-30 12:15:00,23207.05,-56.54999999999927,-61.19706499999927,-100057.2012749988,Initial SL Hit,1635,5.066,-1.334096016999984,2017,5,BANKNIFTY,-0.444698672333328
