Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF
2018-02-12 13:15:00,LONG,2018-02-12 14:15:00,10528.95,10491.6,10507.929999999998,2018-02-14 14:15:00,10503.45,-25.5,-29.70648,-17823.888,TSL Hit,600,1,-0.2851822079999999,2018,2,NIFTY,6250000,18750000.0,-0.09506073599999999
2018-02-15 09:15:00,LONG,2018-02-15 10:15:00,10583.8,10518.65,10525.240000000002,2018-02-15 14:15:00,10518.65,-65.14999999999964,-69.37048999999963,-41622.29399999978,Initial SL hit,600,1,-0.6659567039999965,2018,2,NIFTY,6250000,18750000.0,-0.22198556799999886
2018-02-21 10:15:00,LONG,2018-02-21 11:15:00,33790.12,33725.26,33725.26,2018-02-21 13:15:00,33725.26,-64.86000000000058,-71.61153800000058,-12890.076840000103,Initial SL Hit,180,1,-0.2062412294400016,2018,2,SENSEX,6250000,18750000.0,-0.06874707648000056
2018-02-23 11:15:00,LONG,2018-02-23 12:15:00,10474.75,10424.35,10482.99,2018-03-01 10:15:00,10480.65,5.899999999999636,1.7089199999996358,1025.3519999997816,TSL Hit,600,1,0.0164056319999965,2018,2,NIFTY,6250000,18750000.0,0.005468543999998835
2018-02-23 14:15:00,LONG,2018-02-23 15:15:00,25317.75,25235.3,25455.14444444445,2018-02-27 13:15:00,25431.35,113.59999999999854,108.52508999999854,26046.02159999965,TSL Hit,240,1,0.4167363455999944,2018,2,BANKNIFTY,6250000,18750000.0,0.13891211519999813
2018-02-26 12:15:00,LONG,2018-02-26 13:15:00,34397.64,34364.14,34364.14,2018-02-27 10:15:00,34364.14,-33.5,-40.376178,-7267.71204,Initial SL hit,180,1,-0.11628339264,2018,2,SENSEX,6250000,18750000.0,-0.03876113088
2018-02-27 12:15:00,LONG,2018-02-27 13:15:00,34381.13,34320.25,34320.25,2018-02-27 15:15:00,34320.25,-60.87999999999738,-67.75013799999738,-12195.024839999527,Initial SL hit,180,1,-0.1951203974399924,2018,2,SENSEX,6250000,18750000.0,-0.06504013247999747
2018-02-28 09:15:00,LONG,2018-02-28 10:15:00,25142.05,24995.3,24995.3,2018-02-28 12:15:00,24995.3,-146.75,-151.763735,-38699.752425,Initial SL Hit,255,1,-0.6191960388,2018,2,BANKNIFTY,6250000,18750000.0,-0.2063986796
2018-02-28 13:15:00,LONG,2018-02-28 14:15:00,25084.3,24942.0,24942.0,2018-03-01 14:15:00,24942.0,-142.29999999999927,-147.30262999999928,-37562.17064999982,Initial SL Hit,255,1,-0.6009947303999971,2018,2,BANKNIFTY,6250000,18750000.0,-0.20033157679999902
2018-02-28 13:15:00,LONG,2018-02-28 14:15:00,34191.32,34083.31,34083.31,2018-03-01 11:15:00,34083.31,-108.01000000000204,-114.83746300000205,-20670.743340000365,Initial SL hit,180,1,-0.3307318934400058,2018,2,SENSEX,6250000,18750000.0,-0.11024396448000195
2018-03-01 11:15:00,LONG,2018-03-01 12:15:00,10487.45,10469.85,10469.85,2018-03-01 14:15:00,10469.85,-17.600000000000364,-21.791460000000363,-13074.876000000218,Initial SL Hit,600,1,-0.2091980160000035,2018,3,NIFTY,6250000,18750000.0,-0.06973267200000116
2018-03-06 11:15:00,LONG,2018-03-06 12:15:00,33866.06,33787.82,33787.82,2018-03-06 13:15:00,33787.82,-78.23999999999796,-85.00538799999796,-15300.969839999634,Initial SL Hit,180,1,-0.2448155174399941,2018,3,SENSEX,6250000,18750000.0,-0.08160517247999804
2018-03-12 14:15:00,LONG,2018-03-12 15:15:00,10431.6,10361.3,10361.3,2018-03-14 11:15:00,10361.3,-70.30000000000109,-74.45858000000109,-44675.148000000656,Initial SL hit,600,1,-0.7148023680000105,2018,3,NIFTY,6250000,18750000.0,-0.2382674560000035
2018-03-14 12:15:00,LONG,2018-03-14 13:15:00,10375.1,10336.3,10348.80875,2018-03-16 09:15:00,10336.3,-38.80000000000109,-42.94228000000109,-25765.368000000653,Initial SL hit,600,1,-0.4122458880000105,2018,3,NIFTY,6250000,18750000.0,-0.1374152960000035
2018-03-15 12:15:00,LONG,2018-03-15 13:15:00,24893.1,24819.95,24819.95,2018-03-15 13:15:00,24819.95,-73.14999999999782,-78.12130499999782,-19920.932774999445,Initial SL hit,255,1,-0.3187349243999911,2018,3,BANKNIFTY,6250000,18750000.0,-0.10624497479999703
2018-03-16 09:15:00,LONG,2018-03-16 10:15:00,24765.25,24648.4,24648.4,2018-03-16 14:15:00,24648.4,-116.84999999999854,-121.79136499999856,-31056.79807499963,Initial SL Hit,255,1,-0.4969087691999941,2018,3,BANKNIFTY,6250000,18750000.0,-0.16563625639999804
2018-03-16 12:15:00,LONG,2018-03-16 13:15:00,10274.9,10257.1,10257.1,2018-03-16 13:15:00,10257.1,-17.799999999999272,-21.906399999999277,-13143.839999999564,Initial SL Hit,600,1,-0.210301439999993,2018,3,NIFTY,6250000,18750000.0,-0.07010047999999768
2018-03-16 15:15:00,LONG,2018-03-19 09:15:00,24552.5,24457.95,24457.95,2018-03-19 09:15:00,24457.95,-94.54999999999929,-99.45104499999928,-25360.01647499981,Initial SL Hit,255,1,-0.405760263599997,2018,3,BANKNIFTY,6250000,18750000.0,-0.135253421199999
2018-03-21 09:15:00,LONG,2018-03-21 10:15:00,24443.7,24297.0,24297.0,2018-03-21 12:15:00,24297.0,-146.70000000000073,-151.57407000000072,-38651.38785000018,Initial SL hit,255,1,-0.6184222056000029,2018,3,BANKNIFTY,6250000,18750000.0,-0.20614073520000098
2018-03-21 09:15:00,LONG,2018-03-21 10:15:00,33329.7,33168.65,33168.65,2018-03-21 12:15:00,33168.65,-161.04999999999563,-167.69983499999563,-31862.96864999917,Initial SL Hit,190,1,-0.5098074983999867,2018,3,SENSEX,6250000,18750000.0,-0.16993583279999558
2018-03-26 14:15:00,LONG,2018-03-26 15:15:00,10140.75,10069.25,10107.24875,2018-03-28 14:15:00,10102.75,-38.0,-42.0487,-26280.4375,TSL Hit,625,1,-0.4204869999999999,2018,3,NIFTY,6250000,18750000.0,-0.14016233333333333
2018-03-28 13:15:00,LONG,2018-03-28 14:15:00,24329.1,24260.75,24260.75,2018-03-28 14:15:00,24260.75,-68.34999999999854,-73.20898499999855,-18668.29117499963,Initial SL Hit,255,1,-0.298692658799994,2018,3,BANKNIFTY,6250000,18750000.0,-0.09956421959999803
2018-04-02 10:15:00,LONG,2018-04-02 11:15:00,10163.85,10137.8,10157.76125,2018-04-04 13:15:00,10137.8,-26.05000000000109,-30.11033000000109,-18818.956250000683,Initial SL hit,625,1,-0.3011033000000109,2018,4,NIFTY,6250000,18750000.0,-0.1003677666666703
2018-04-02 12:15:00,LONG,2018-04-02 13:15:00,24257.4,24156.35,24386.51388888889,2018-04-04 13:15:00,24212.5,-44.900000000001455,-49.74699000000145,-12685.48245000037,TSL Hit,255,1,-0.2029677192000059,2018,4,BANKNIFTY,6250000,18750000.0,-0.06765590640000198
2018-04-03 13:15:00,LONG,2018-04-03 14:15:00,33261.9,33199.22,33199.22,2018-04-04 13:15:00,33199.22,-62.68000000000029,-69.3261120000003,-13171.961280000056,Initial SL hit,190,1,-0.2107513804800009,2018,4,SENSEX,6250000,18750000.0,-0.0702504601600003
2018-04-05 11:15:00,LONG,2018-04-05 12:15:00,33474.74,33419.29,34919.18375,2018-05-04 12:15:00,34892.84,1418.0999999999983,1411.2632419999986,268140.01597999973,TSL Hit,190,1,4.290240255679996,2018,4,SENSEX,6250000,18750000.0,1.4300800852266653
2018-04-05 11:15:00,LONG,2018-04-05 12:15:00,10278.75,10258.6,10575.465,2018-04-25 13:15:00,10554.55,275.7999999999993,271.6333399999993,162980.00399999958,TSL Hit,600,1,2.607680063999993,2018,4,NIFTY,6250000,18750000.0,0.8692266879999977
2018-04-05 11:15:00,LONG,2018-04-05 12:15:00,24485.6,24414.25,25079.56388888889,2018-04-11 09:15:00,25002.55,516.9500000000007,512.0011850000008,130560.3021750002,TSL Hit,255,1,2.088964834800003,2018,4,BANKNIFTY,6250000,18750000.0,0.6963216116000011
2018-04-11 10:15:00,LONG,2018-04-11 11:15:00,25062.7,24995.05,24995.05,2018-04-12 09:15:00,24995.05,-67.65000000000146,-72.65577500000146,-18527.22262500037,Initial SL Hit,255,1,-0.2964355620000059,2018,4,BANKNIFTY,6250000,18750000.0,-0.09881185400000198
2018-04-12 10:15:00,LONG,2018-04-12 11:15:00,25092.85,25005.6,25156.502777777776,2018-04-13 13:15:00,25138.5,45.650000000001455,40.62686500000146,10359.850575000371,TSL Hit,255,1,0.1657576092000059,2018,4,BANKNIFTY,6250000,18750000.0,0.05525253640000198
2018-04-13 14:15:00,LONG,2018-04-13 15:15:00,25215.7,25076.85,25184.73611111111,2018-04-16 09:15:00,25076.85,-138.85000000000218,-143.8792550000022,-36689.21002500056,Initial SL hit,255,1,-0.587027360400009,2018,4,BANKNIFTY,6250000,18750000.0,-0.195675786800003
2018-04-16 11:15:00,LONG,2018-04-16 12:15:00,25177.05,25118.05,25294.783333333336,2018-04-18 13:15:00,25235.9,58.85000000000218,53.808705000002185,13721.219775000558,TSL Hit,255,1,0.2195395164000089,2018,4,BANKNIFTY,6250000,18750000.0,0.07317983880000298
2018-04-26 12:15:00,LONG,2018-04-26 13:15:00,10585.4,10562.65,10664.145,2018-05-03 10:15:00,10651.85,66.45000000000073,62.20255000000073,37321.53000000044,TSL Hit,600,1,0.597144480000007,2018,4,NIFTY,6250000,18750000.0,0.19904816000000236
2018-04-27 10:15:00,LONG,2018-04-27 11:15:00,25352.5,25264.15,25544.07222222222,2018-05-03 09:15:00,25525.95,173.45000000000073,168.36215500000074,40406.91720000018,TSL Hit,240,1,0.6465106752000028,2018,4,BANKNIFTY,6250000,18750000.0,0.21550355840000096
2018-05-03 11:15:00,LONG,2018-05-03 12:15:00,25545.75,25496.4,25496.4,2018-05-03 12:15:00,25496.4,-49.34999999999855,-54.45421499999854,-13069.01159999965,Initial SL Hit,240,1,-0.2091041855999944,2018,5,BANKNIFTY,6250000,18750000.0,-0.06970139519999813
2018-05-03 11:15:00,LONG,2018-05-03 12:15:00,10669.3,10647.45,10673.3975,2018-05-03 15:15:00,10669.8,0.5,-3.76782,-2166.4965,TSL Hit,575,1,-0.0346639439999999,2018,5,NIFTY,6250000,18750000.0,-0.011554648
2018-05-04 11:15:00,LONG,2018-05-04 12:15:00,25635.75,25537.7,26128.11388888889,2018-05-10 15:15:00,26062.7,426.9500000000007,421.7801550000007,101227.23720000018,TSL Hit,240,1,1.619635795200003,2018,5,BANKNIFTY,6250000,18750000.0,0.539878598400001
2018-05-07 11:15:00,LONG,2018-05-07 12:15:00,35050.41,34999.06,35390.21833333333,2018-05-16 09:15:00,35276.8,226.38999999999945,219.3572789999994,39484.31021999989,TSL Hit,180,1,0.6317489635199983,2018,5,SENSEX,6250000,18750000.0,0.21058298783999943
2018-05-09 11:15:00,LONG,2018-05-09 12:15:00,10731.3,10718.45,10718.45,2018-05-10 12:15:00,10718.45,-12.849999999998545,-17.139949999998546,-9855.471249999164,Initial SL hit,575,1,-0.1576875399999866,2018,5,NIFTY,6250000,18750000.0,-0.05256251333332888
2018-05-10 13:15:00,LONG,2018-05-10 14:15:00,10745.5,10713.5,10713.5,2018-05-10 14:15:00,10713.5,-32.0,-36.2918,-20867.785,Initial SL hit,575,1,-0.33388456,2018,5,NIFTY,6250000,18750000.0,-0.11129485333333333
2018-05-11 09:15:00,LONG,2018-05-11 10:15:00,26216.9,26099.85,26500.941666666666,2018-05-15 15:15:00,26444.6,227.6999999999971,222.43384999999708,53384.1239999993,TSL Hit,240,1,0.8541459839999886,2018,5,BANKNIFTY,6250000,18750000.0,0.28471532799999627
2018-05-11 11:15:00,LONG,2018-05-11 12:15:00,10759.0,10746.55,10746.55,2018-05-11 12:15:00,10746.55,-12.450000000000728,-16.75111000000073,-9631.888250000418,Initial SL hit,575,1,-0.1541102120000066,2018,5,NIFTY,6250000,18750000.0,-0.0513700706666689
2018-05-11 13:15:00,LONG,2018-05-11 14:15:00,10773.3,10745.55,10770.55625,2018-05-16 09:15:00,10745.55,-27.75,-32.05377,-18430.91775,Initial SL hit,575,1,-0.294894684,2018,5,NIFTY,6250000,18750000.0,-0.098298228
2018-05-16 10:15:00,LONG,2018-05-16 11:15:00,26245.35,26147.55,26147.55,2018-05-16 14:15:00,26147.55,-97.79999999999929,-103.03928999999928,-24729.429599999825,Initial SL Hit,240,1,-0.3956708735999971,2018,5,BANKNIFTY,6250000,18750000.0,-0.13189029119999907
2018-05-16 10:15:00,LONG,2018-05-16 11:15:00,35352.48,35279.01,35279.01,2018-05-17 10:15:00,35279.01,-73.47000000000116,-80.53314900000116,-14495.966820000209,Initial SL Hit,180,1,-0.2319354691200033,2018,5,SENSEX,6250000,18750000.0,-0.07731182304000112
2018-05-16 12:15:00,LONG,2018-05-16 13:15:00,10786.75,10742.4,10742.4,2018-05-16 14:15:00,10742.4,-44.35000000000037,-48.65583000000037,-27977.10225000021,Initial SL Hit,575,1,-0.4476336360000034,2018,5,NIFTY,6250000,18750000.0,-0.14921121200000112
2018-05-17 11:15:00,LONG,2018-05-17 12:15:00,26146.1,26067.35,26067.35,2018-05-17 12:15:00,26067.35,-78.75,-83.971345,-20153.1228,Initial SL Hit,240,1,-0.3224499648,2018,5,BANKNIFTY,6250000,18750000.0,-0.1074833216
2018-05-17 13:15:00,LONG,2018-05-17 14:15:00,35300.15,35235.16,35235.16,2018-05-17 14:15:00,35235.16,-64.98999999999796,-72.04353099999797,-12967.835579999635,Initial SL Hit,180,1,-0.2074853692799941,2018,5,SENSEX,6250000,18750000.0,-0.06916178975999805
2018-05-25 13:15:00,LONG,2018-05-25 14:15:00,26298.45,26153.55,26407.55277777778,2018-05-29 12:15:00,26405.15,106.70000000000071,101.42964000000072,24343.11360000017,TSL Hit,240,1,0.3894898176000028,2018,5,BANKNIFTY,6250000,18750000.0,0.1298299392000009
2018-05-25 13:15:00,LONG,2018-05-25 14:15:00,10620.4,10580.65,10580.65,2018-05-30 09:15:00,10572.9,-47.5,-51.73866,-31043.196000000004,Gap Open Outside ISL,600,1,-0.496691136,2018,5,NIFTY,6250000,18750000.0,-0.16556371200000003
2018-05-30 10:15:00,LONG,2018-05-30 11:15:00,10586.8,10563.1,10666.8575,2018-06-04 12:15:00,10657.45,70.65000000000146,66.40115000000145,39840.69000000087,TSL Hit,600,1,0.6374510400000138,2018,5,NIFTY,6250000,18750000.0,0.21248368000000462
2018-05-30 10:15:00,LONG,2018-05-30 11:15:00,26150.25,26087.65,26599.902777777777,2018-06-04 09:15:00,26496.45,346.2000000000007,340.9353300000007,81824.47920000018,TSL Hit,240,1,1.3091916672000028,2018,5,BANKNIFTY,6250000,18750000.0,0.43639722240000095
2018-06-01 10:15:00,LONG,2018-06-01 11:15:00,35399.06,35304.72,35304.72,2018-06-01 11:15:00,35304.72,-94.33999999999652,-101.41037799999653,-18253.86803999937,Initial SL hit,180,1,-0.2920618886399899,2018,6,SENSEX,6250000,18750000.0,-0.09735396287999663
2018-06-01 13:15:00,LONG,2018-06-01 14:15:00,35335.45,35230.97,35230.97,2018-06-01 14:15:00,35230.97,-104.47999999999593,-111.53664199999592,-20076.595559999267,Initial SL hit,180,1,-0.3212255289599882,2018,6,SENSEX,6250000,18750000.0,-0.1070751763199961
2018-06-04 11:15:00,LONG,2018-06-04 12:15:00,35253.99,35201.76,35201.76,2018-06-04 12:15:00,35201.76,-52.229999999995925,-59.275574999995925,-10669.603499999266,Initial SL hit,180,1,-0.1707136559999882,2018,6,SENSEX,6250000,18750000.0,-0.056904551999996084
2018-06-04 15:15:00,LONG,2018-06-05 09:15:00,26291.45,26236.1,26236.1,2018-06-05 09:15:00,26236.1,-55.35000000000218,-60.60275500000218,-14544.661200000524,Initial SL Hit,240,1,-0.2327145792000084,2018,6,BANKNIFTY,6250000,18750000.0,-0.0775715264000028
2018-06-05 10:15:00,LONG,2018-06-05 11:15:00,34947.89,34847.36,34847.36,2018-06-05 13:15:00,34847.36,-100.52999999999884,-107.50952499999885,-19351.71449999979,Initial SL Hit,180,1,-0.3096274319999966,2018,6,SENSEX,6250000,18750000.0,-0.10320914399999888
2018-06-05 11:15:00,LONG,2018-06-05 12:15:00,26293.7,26108.2,26108.2,2018-06-05 14:15:00,26108.2,-185.5,-190.74019,-45777.6456,Initial SL Hit,240,1,-0.7324423296000001,2018,6,BANKNIFTY,6250000,18750000.0,-0.24414744320000004
2018-06-05 14:15:00,LONG,2018-06-05 15:15:00,10597.8,10550.9,10798.3875,2018-06-14 10:15:00,10784.8,187.0,182.72348,109634.088,TSL Hit,600,1,1.754145408,2018,6,NIFTY,6250000,18750000.0,0.584715136
2018-06-05 14:15:00,LONG,2018-06-05 15:15:00,34931.49,34784.68,35563.11875,2018-06-15 12:15:00,35451.1,519.6100000000006,512.5717410000005,92262.9133800001,TSL Hit,180,1,1.4762066140800016,2018,6,SENSEX,6250000,18750000.0,0.49206887136000055
2018-06-07 09:15:00,LONG,2018-06-07 10:15:00,26634.8,26541.7,26541.7,2018-06-07 14:15:00,26541.7,-93.09999999999854,-98.41764999999856,-23620.23599999965,Initial SL hit,240,1,-0.3779237759999944,2018,6,BANKNIFTY,6250000,18750000.0,-0.12597459199999814
2018-06-11 11:15:00,LONG,2018-06-11 12:15:00,26590.05,26538.5,26538.5,2018-06-11 14:15:00,26538.5,-51.54999999999927,-56.86285499999927,-13647.085199999825,Initial SL hit,240,1,-0.2183533631999972,2018,6,BANKNIFTY,6250000,18750000.0,-0.07278445439999907
2018-06-13 10:15:00,LONG,2018-06-13 11:15:00,26759.75,26661.95,26661.95,2018-06-13 12:15:00,26661.95,-97.79999999999929,-103.14216999999928,-24754.120799999822,Initial SL hit,240,1,-0.3960659327999972,2018,6,BANKNIFTY,6250000,18750000.0,-0.13202197759999906
2018-06-14 10:15:00,LONG,2018-06-14 11:15:00,26572.0,26522.8,26522.8,2018-06-14 11:15:00,26522.8,-49.20000000000073,-54.50948000000073,-13082.275200000176,Initial SL Hit,240,1,-0.2093164032000027,2018,6,BANKNIFTY,6250000,18750000.0,-0.06977213440000095
2018-06-14 12:15:00,LONG,2018-06-14 13:15:00,10791.05,10775.4,10810.065,2018-06-15 11:15:00,10801.9,10.850000000000364,6.531410000000364,3755.560750000209,TSL Hit,575,1,0.0600889720000033,2018,6,NIFTY,6250000,18750000.0,0.02002965733333445
2018-06-14 12:15:00,LONG,2018-06-14 13:15:00,26577.75,26527.3,26527.3,2018-06-15 09:15:00,26527.3,-50.45000000000073,-55.76050500000073,-13382.521200000174,Initial SL Hit,240,1,-0.2141203392000027,2018,6,BANKNIFTY,6250000,18750000.0,-0.07137344640000093
2018-06-15 13:15:00,LONG,2018-06-15 14:15:00,26410.9,26344.95,26344.95,2018-06-18 09:15:00,26344.95,-65.95000000000073,-71.22558500000073,-17094.140400000175,Initial SL Hit,240,1,-0.2735062464000028,2018,6,BANKNIFTY,6250000,18750000.0,-0.09116874880000093
2018-06-15 13:15:00,LONG,2018-06-15 14:15:00,35496.02,35419.68,35586.816875,2018-06-18 12:15:00,35569.53,73.51000000000204,66.40344500000204,11952.620100000368,TSL Hit,180,1,0.1912419216000059,2018,6,SENSEX,6250000,18750000.0,0.06374730720000196
2018-06-18 12:15:00,LONG,2018-06-18 13:15:00,10818.55,10800.9,10800.9,2018-06-18 13:15:00,10800.9,-17.649999999999636,-21.973889999999635,-12634.98674999979,Initial SL Hit,575,1,-0.2021597879999966,2018,6,NIFTY,6250000,18750000.0,-0.06738659599999888
2018-06-18 13:15:00,LONG,2018-06-18 14:15:00,35635.61,35543.15,35543.15,2018-06-18 14:15:00,35543.15,-92.45999999999913,-99.57787599999912,-17924.01767999984,Initial SL Hit,180,1,-0.2867842828799974,2018,6,SENSEX,6250000,18750000.0,-0.09559476095999915
2018-06-19 12:15:00,LONG,2018-06-19 13:15:00,35367.07,35290.96,35290.96,2018-06-19 14:15:00,35290.96,-76.11000000000058,-83.17580300000058,-14971.644540000105,Initial SL Hit,180,1,-0.2395463126400016,2018,6,SENSEX,6250000,18750000.0,-0.07984877088000056
2018-06-20 10:15:00,LONG,2018-06-20 11:15:00,35480.74,35361.91,35361.91,2018-06-22 09:15:00,35361.91,-118.82999999999448,-125.91426499999449,-22664.567699999006,Initial SL Hit,180,1,-0.3626330831999841,2018,6,SENSEX,6250000,18750000.0,-0.12087769439999471
2018-06-20 13:15:00,LONG,2018-06-20 14:15:00,26495.45,26446.1,26446.1,2018-06-20 14:15:00,26446.1,-49.35000000000218,-54.644155000002186,-13114.597200000524,Initial SL hit,240,1,-0.2098335552000083,2018,6,BANKNIFTY,6250000,18750000.0,-0.06994451840000279
2018-06-21 12:15:00,LONG,2018-06-21 13:15:00,26616.55,26479.95,26479.95,2018-06-21 14:15:00,26479.95,-136.59999999999854,-141.90964999999855,-34058.31599999965,Initial SL hit,240,1,-0.5449330559999943,2018,6,BANKNIFTY,6250000,18750000.0,-0.18164435199999815
2018-06-22 10:15:00,LONG,2018-06-22 11:15:00,35452.88,35348.25,35515.135625,2018-06-25 14:15:00,35475.77,22.889999999999414,15.797134999999418,2843.4842999998955,TSL Hit,180,1,0.0454957487999983,2018,6,SENSEX,6250000,18750000.0,0.015165249599999445
2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,10832.25,10759.15,10767.7325,2018-06-25 14:15:00,10759.15,-73.10000000000036,-77.41828000000037,-44515.51100000021,Initial SL hit,575,1,-0.7122481760000033,2018,6,NIFTY,6250000,18750000.0,-0.2374160586666678
2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,26794.55,26505.6,26593.44722222222,2018-06-26 09:15:00,26498.75,-295.7999999999993,-301.1293299999993,-72271.03919999982,Gap Open Outside ISL,240,1,-1.156336627199997,2018,6,BANKNIFTY,6250000,18750000.0,-0.38544554239999906
2018-06-25 15:15:00,LONG,2018-06-26 09:15:00,10763.75,10753.05,10764.1375,2018-06-26 15:15:00,10764.05,0.2999999999992724,-4.005560000000727,-2303.1970000004185,TSL Hit,575,1,-0.0368511520000066,2018,6,NIFTY,6250000,18750000.0,-0.012283717333335565
2018-06-26 11:15:00,LONG,2018-06-26 12:15:00,26642.95,26601.45,26620.586111111115,2018-06-26 13:15:00,26601.45,-41.5,-46.82444,-11237.8656,Initial SL hit,240,1,-0.1798058496,2018,6,BANKNIFTY,6250000,18750000.0,-0.05993528319999999
2018-06-26 15:15:00,LONG,2018-06-27 09:15:00,26608.55,26573.5,26573.5,2018-06-27 09:15:00,26573.5,-35.04999999999927,-40.36820499999927,-9688.369199999825,Initial SL Hit,240,1,-0.1550139071999972,2018,6,BANKNIFTY,6250000,18750000.0,-0.051671302399999064
2018-06-27 15:15:00,LONG,2018-06-28 09:15:00,26439.85,26384.8,26384.8,2018-06-28 09:15:00,26384.8,-55.04999999999927,-60.33246499999928,-14479.791599999826,Initial SL Hit,240,1,-0.2316766655999972,2018,6,BANKNIFTY,6250000,18750000.0,-0.07722555519999907
2018-07-03 10:15:00,LONG,2018-07-03 11:15:00,35392.02,35266.03,35344.363541666666,2018-07-04 09:15:00,35338.58,-53.43999999999505,-60.51305999999505,-10892.350799999109,TSL Hit,180,1,-0.1742776127999857,2018,7,SENSEX,6250000,18750000.0,-0.05809253759999525
2018-07-04 10:15:00,LONG,2018-07-04 11:15:00,10709.35,10682.1,10963.083750000002,2018-07-16 14:15:00,10941.75,232.39999999999964,228.06977999999964,131140.12349999978,TSL Hit,575,1,2.0982419759999966,2018,7,NIFTY,6250000,18750000.0,0.6994139919999989
2018-07-05 15:15:00,LONG,2018-07-06 09:15:00,35604.98,35562.35,35562.35,2018-07-06 09:15:00,35562.35,-42.63000000000466,-49.74673300000466,-8954.411940000839,Initial SL hit,180,1,-0.1432705910400134,2018,7,SENSEX,6250000,18750000.0,-0.04775686368000447
2018-07-06 09:15:00,LONG,2018-07-06 10:15:00,26559.4,26410.0,26826.577777777777,2018-07-11 13:15:00,26799.25,239.84999999999852,234.51413499999853,56283.39239999965,TSL Hit,240,1,0.9005342783999944,2018,7,BANKNIFTY,6250000,18750000.0,0.30017809279999813
2018-07-06 10:15:00,LONG,2018-07-06 11:15:00,35794.46,35647.53,35647.53,2018-07-06 14:15:00,35647.53,-146.9300000000003,-154.07419900000028,-26192.61383000005,Initial SL hit,170,1,-0.4190818212800007,2018,7,SENSEX,6250000,18750000.0,-0.13969394042666694
2018-07-09 10:15:00,LONG,2018-07-09 11:15:00,35851.47,35779.72,36421.293125,2018-07-18 13:15:00,36374.53,523.0599999999977,515.8373999999976,87692.3579999996,TSL Hit,170,1,1.4030777279999935,2018,7,SENSEX,6250000,18750000.0,0.46769257599999786
2018-07-12 10:15:00,LONG,2018-07-12 11:15:00,27164.65,27090.7,27090.7,2018-07-12 12:15:00,27090.7,-73.95000000000073,-79.37553500000072,-17859.495375000162,Initial SL hit,225,1,-0.2857519260000026,2018,7,BANKNIFTY,6250000,18750000.0,-0.09525064200000086
2018-07-13 10:15:00,LONG,2018-07-13 11:15:00,26988.3,26930.95,26956.541666666668,2018-07-13 13:15:00,26930.95,-57.34999999999855,-62.74192499999855,-14116.933124999672,Initial SL hit,225,1,-0.2258709299999947,2018,7,BANKNIFTY,6250000,18750000.0,-0.07529030999999825
2018-07-13 14:15:00,LONG,2018-07-13 15:15:00,26954.2,26902.3,26902.3,2018-07-16 09:15:00,26902.3,-51.900000000001455,-57.28565000000145,-12889.271250000327,Initial SL Hit,225,1,-0.2062283400000052,2018,7,BANKNIFTY,6250000,18750000.0,-0.06874278000000175
2018-07-16 11:15:00,LONG,2018-07-16 12:15:00,26773.35,26715.05,26715.05,2018-07-16 13:15:00,26715.05,-58.29999999999927,-63.64883999999928,-15275.721599999826,Initial SL Hit,240,1,-0.2444115455999972,2018,7,BANKNIFTY,6250000,18750000.0,-0.08147051519999908
2018-07-16 15:15:00,LONG,2018-07-17 09:15:00,26701.8,26643.95,26879.725,2018-07-18 14:15:00,26877.1,175.29999999999927,169.94210999999927,40786.10639999983,TSL Hit,240,1,0.6525777023999974,2018,7,BANKNIFTY,6250000,18750000.0,0.2175259007999991
2018-07-17 10:15:00,LONG,2018-07-17 11:15:00,10967.2,10935.75,10997.47375,2018-07-18 13:15:00,10970.6,3.399999999999636,-0.9875600000003644,-567.8470000002095,TSL Hit,575,1,-0.0090855520000033,2018,7,NIFTY,6250000,18750000.0,-0.003028517333334451
2018-07-19 13:15:00,LONG,2018-07-19 14:15:00,36397.55,36285.88,36285.88,2018-07-19 14:15:00,36285.88,-111.67000000000552,-118.93834300000552,-20219.51831000094,Initial SL Hit,170,1,-0.3235122929600151,2018,7,SENSEX,6250000,18750000.0,-0.10783743098667169
2018-07-19 15:15:00,LONG,2018-07-20 09:15:00,36401.04,36333.84,37261.46583333333,2018-08-02 13:15:00,37192.77,791.7299999999959,784.3706189999959,133343.0052299993,TSL Hit,170,1,2.133488083679989,2018,7,SENSEX,6250000,18750000.0,0.7111626945599964
2018-07-20 11:15:00,LONG,2018-07-20 12:15:00,26862.4,26792.65,26792.65,2018-07-20 13:15:00,26792.65,-69.75,-75.115505,-18027.7212,Initial SL Hit,240,1,-0.2884435392,2018,7,BANKNIFTY,6250000,18750000.0,-0.0961478464
2018-07-23 10:15:00,LONG,2018-07-23 11:15:00,11042.25,11023.05,11275.30375,2018-08-02 12:15:00,11273.75,231.5,227.0368,130546.16,TSL Hit,575,1,2.08873856,2018,7,NIFTY,6250000,18750000.0,0.6962461866666667
