,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation
40,finnifty,18400,P,2023-02-14,2023-02-09 13:15:00,SELL,2023-02-09,13:30:00,88.5,145.55,1,2023-02-14 13:45:00,1.0,87.5,0.895,86.605,70150.05,Target Hit,810,7.015005,153.45,0.65,2023,2,"35, 5, 15m, N Candles High SL"
41,finnifty,18600,P,2023-02-21,2023-02-16 12:45:00,SELL,2023-02-16,13:00:00,81.9,167.65,1,2023-02-17 12:15:00,167.65,-85.75,2.4955000000000003,-88.2455,-71478.85500000001,Initial SL Hit,810,-7.147885500000001,196.9,45.1,2023,2,"35, 5, 15m, N Candles High SL"
44,finnifty,18200,P,2023-02-28,2023-02-24 10:15:00,SELL,2023-02-24,10:30:00,235.0,454.95,1,2023-02-28 15:15:00,210.25,24.75,4.4525,20.2975,16745.4375,Expiry Exit,825,1.6745437500000002,454.95,120.05,2023,2,"35, 5, 15m, N Candles High SL"
46,finnifty,18100,P,2023-03-06,2023-03-03 10:15:00,SELL,2023-03-03,10:30:00,26.05,192.35,1,2023-03-06 09:30:00,1.0,25.05,0.2705,24.779500000000002,20443.0875,Target Hit,825,2.0443087500000003,192.35,0.95,2023,3,"35, 5, 15m, N Candles High SL"
47,finnifty,18300,P,2023-03-14,2023-03-09 12:45:00,SELL,2023-03-09,13:00:00,63.4,129.0,1,2023-03-09 15:15:00,129.0,-65.6,1.9240000000000002,-67.524,-55707.3,Initial SL Hit,825,-5.57073,151.0,44.0,2023,3,"35, 5, 15m, N Candles High SL"
50,finnifty,17700,P,2023-03-21,2023-03-17 11:30:00,SELL,2023-03-17,11:45:00,262.0,470.0,1,2023-03-21 14:30:00,1.0,261.0,2.63,258.37,217030.80000000002,Target Hit,840,21.703080000000003,470.0,0.6,2023,3,"35, 5, 15m, N Candles High SL"
51,finnifty,17850,P,2023-03-28,2023-03-23 13:15:00,SELL,2023-03-23,13:30:00,86.55,206.0,1,2023-03-24 09:15:00,206.0,-119.45,2.9255,-122.3755,-102795.42,Initial SL Hit,840,-10.279542,264.55,82.1,2023,3,"35, 5, 15m, N Candles High SL"
53,finnifty,17700,P,2023-04-03,2023-03-31 12:45:00,SELL,2023-03-31,13:00:00,7.8,105.55,1,2023-04-03 09:15:00,1.0,6.8,0.08800000000000001,6.712,5638.08,Target Hit,840,0.563808,125.0,0.55,2023,3,"35, 5, 15m, N Candles High SL"
54,finnifty,18200,P,2023-04-11,2023-04-06 13:15:00,SELL,2023-04-06,13:30:00,16.35,84.75,1,2023-04-11 09:15:00,1.0,15.350000000000001,0.17350000000000002,15.1765,12520.612500000001,Target Hit,825,1.2520612500000001,145.25,0.7,2023,4,"35, 5, 15m, N Candles High SL"
56,finnifty,18600,P,2023-04-18,2023-04-13 13:15:00,SELL,2023-04-13,13:30:00,37.6,90.9,1,2023-04-18 09:30:00,1.0,36.6,0.386,36.214,29333.34,Target Hit,810,2.933334,116.9,1.0,2023,4,"35, 5, 15m, N Candles High SL"
58,finnifty,18800,P,2023-04-25,2023-04-20 14:00:00,SELL,2023-04-20,14:15:00,116.95,163.45,1,2023-04-25 11:15:00,1.0,115.95,1.1795,114.7705,91242.5475,Target Hit,795,9.12425475,163.45,0.85,2023,4,"35, 5, 15m, N Candles High SL"
59,finnifty,18950,P,2023-05-02,2023-04-27 13:00:00,SELL,2023-04-27,13:15:00,53.65,111.7,1,2023-05-02 09:45:00,1.0,52.65,0.5465,52.1035,41422.282499999994,Target Hit,795,4.142228249999999,144.0,1.0,2023,4,"35, 5, 15m, N Candles High SL"
61,finnifty,19150,P,2023-05-09,2023-05-04 12:45:00,SELL,2023-05-04,13:00:00,35.75,133.5,1,2023-05-05 14:45:00,133.5,-97.75,1.6925000000000001,-99.4425,-77565.15,Initial SL Hit,780,-7.756515,138.95,13.6,2023,5,"35, 5, 15m, N Candles High SL"
63,finnifty,19150,P,2023-05-09,2023-05-08 13:00:00,SELL,2023-05-08,13:15:00,15.25,188.05,1,2023-05-09 11:30:00,1.0,14.25,0.1625,14.0875,10988.25,Target Hit,780,1.098825,188.05,1.0,2023,5,"35, 5, 15m, N Candles High SL"
64,finnifty,19300,P,2023-05-16,2023-05-11 12:45:00,SELL,2023-05-11,13:00:00,78.75,224.6,1,2023-05-16 10:30:00,1.0,77.75,0.7975,76.9525,60022.95,Target Hit,780,6.002295,252.85,1.0,2023,5,"35, 5, 15m, N Candles High SL"
67,finnifty,19450,P,2023-05-23,2023-05-18 13:00:00,SELL,2023-05-18,13:15:00,121.05,278.6,1,2023-05-23 15:15:00,52.0,69.05,1.7305000000000001,67.31949999999999,51499.417499999996,Expiry Exit,765,5.14994175,278.6,16.65,2023,5,"35, 5, 15m, N Candles High SL"
70,finnifty,19300,P,2023-05-30,2023-05-26 11:45:00,SELL,2023-05-26,12:00:00,92.0,210.05,1,2023-05-30 09:45:00,1.0,91.0,0.93,90.07,70254.59999999999,Target Hit,780,7.025459999999999,210.05,0.95,2023,5,"35, 5, 15m, N Candles High SL"
72,finnifty,19550,P,2023-06-06,2023-06-01 13:00:00,SELL,2023-06-01,13:15:00,149.65,248.75,1,2023-06-01 15:15:00,248.75,-99.1,3.984,-103.08399999999999,-78859.26,Initial SL Hit,765,-7.885926,258.65,102.75,2023,6,"35, 5, 15m, N Candles High SL"
74,finnifty,19550,P,2023-06-06,2023-06-02 10:15:00,SELL,2023-06-02,10:30:00,208.8,258.65,1,2023-06-06 15:15:00,69.9,138.9,2.7870000000000004,136.113,104126.44499999999,Expiry Exit,765,10.412644499999999,258.65,52.2,2023,6,"35, 5, 15m, N Candles High SL"
75,finnifty,19550,P,2023-06-13,2023-06-08 12:45:00,SELL,2023-06-08,13:00:00,84.5,137.0,1,2023-06-08 14:45:00,137.0,-52.5,2.215,-54.715,-41856.975000000006,Initial SL Hit,765,-4.185697500000001,138.95,62.0,2023,6,"35, 5, 15m, N Candles High SL"
77,finnifty,19550,P,2023-06-13,2023-06-13 10:15:00,SELL,2023-06-13,10:30:00,89.15,161.55,1,2023-06-13 15:15:00,80.55,8.600000000000009,1.6969999999999998,6.9030000000000085,5280.795000000006,Expiry Exit,765,0.5280795000000007,180.2,62.0,2023,6,"35, 5, 15m, N Candles High SL"
79,finnifty,19500,P,2023-06-20,2023-06-16 14:30:00,SELL,2023-06-16,14:45:00,79.0,283.4,1,2023-06-20 15:15:00,1.0,78.0,0.8,77.2,59058.0,Target Hit,765,5.9058,283.4,0.05,2023,6,"35, 5, 15m, N Candles High SL"
81,finnifty,19600,P,2023-06-27,2023-06-22 13:00:00,SELL,2023-06-22,13:15:00,73.25,138.2,1,2023-06-26 13:45:00,138.2,-64.94999999999999,2.1145,-67.0645,-51304.3425,Initial SL Hit,765,-5.1304342499999995,148.95,46.8,2023,6,"35, 5, 15m, N Candles High SL"
83,finnifty,19600,P,2023-06-27,2023-06-27 10:45:00,SELL,2023-06-27,11:00:00,50.35,142.15,1,2023-06-27 14:30:00,1.0,49.35,0.5135000000000001,48.8365,37359.9225,Target Hit,765,3.7359922500000002,148.95,0.9,2023,6,"35, 5, 15m, N Candles High SL"
84,finnifty,19900,P,2023-07-04,2023-06-30 12:45:00,SELL,2023-06-30,13:00:00,35.7,142.85,1,2023-07-04 13:45:00,1.0,34.7,0.36700000000000005,34.333000000000006,25749.750000000004,Target Hit,750,2.5749750000000007,175.0,0.8,2023,6,"35, 5, 15m, N Candles High SL"
86,finnifty,20350,P,2023-07-11,2023-07-06 13:15:00,SELL,2023-07-06,13:30:00,167.65,231.1,1,2023-07-07 10:45:00,231.1,-63.44999999999999,3.9875000000000003,-67.43749999999999,-49566.56249999999,Initial SL Hit,735,-4.956656249999999,243.05,135.0,2023,7,"35, 5, 15m, N Candles High SL"
87,finnifty,20350,P,2023-07-11,2023-07-11 10:15:00,SELL,2023-07-11,10:30:00,184.6,333.1,1,2023-07-11 14:30:00,333.1,-148.50000000000003,5.1770000000000005,-153.67700000000002,-112952.59500000002,Initial SL Hit,735,-11.295259500000002,338.45,135.0,2023,7,"35, 5, 15m, N Candles High SL"
88,finnifty,20050,P,2023-07-18,2023-07-13 12:45:00,SELL,2023-07-13,13:00:00,64.95,191.6,1,2023-07-18 14:30:00,1.0,63.95,0.6595000000000001,63.2905,47467.875,Target Hit,750,4.7467875,191.6,0.75,2023,7,"35, 5, 15m, N Candles High SL"
90,finnifty,20300,P,2023-07-25,2023-07-20 12:45:00,SELL,2023-07-20,13:00:00,71.6,158.35,1,2023-07-25 14:30:00,1.0,70.6,0.726,69.874,51357.39,Target Hit,735,5.135739,171.0,0.3,2023,7,"35, 5, 15m, N Candles High SL"
93,finnifty,20550,P,2023-08-01,2023-07-31 12:45:00,SELL,2023-07-31,13:00:00,239.3,340.05,1,2023-08-01 15:15:00,222.65,16.650000000000006,4.6195,12.030500000000005,8842.417500000003,Expiry Exit,735,0.8842417500000003,340.05,73.55,2023,7,"35, 5, 15m, N Candles High SL"
95,finnifty,20150,P,2023-08-08,2023-08-07 09:30:00,SELL,2023-08-07,09:45:00,137.45,410.0,1,2023-08-08 15:15:00,62.0,75.44999999999999,1.9945,73.45549999999999,55091.62499999999,Expiry Exit,750,5.5091624999999995,410.0,32.15,2023,8,"35, 5, 15m, N Candles High SL"
98,finnifty,19500,P,2023-08-22,2023-08-17 14:00:00,SELL,2023-08-17,14:15:00,70.4,134.95,1,2023-08-22 13:15:00,1.0,69.4,0.7140000000000001,68.686,52544.79000000001,Target Hit,765,5.254479000000001,163.95,0.75,2023,8,"35, 5, 15m, N Candles High SL"
99,finnifty,19600,P,2023-08-29,2023-08-24 13:00:00,SELL,2023-08-24,13:15:00,32.4,140.45,1,2023-08-29 11:30:00,1.0,31.4,0.334,31.066,23765.489999999998,Target Hit,765,2.376549,152.75,0.9,2023,8,"35, 5, 15m, N Candles High SL"
102,finnifty,19900,P,2023-09-05,2023-09-01 13:45:00,SELL,2023-09-01,14:00:00,173.0,351.4,1,2023-09-05 15:15:00,145.25,27.75,3.1825,24.5675,18425.625,Expiry Exit,750,1.8425625,351.4,86.4,2023,9,"35, 5, 15m, N Candles High SL"
103,finnifty,19750,P,2023-09-12,2023-09-07 13:00:00,SELL,2023-09-07,13:15:00,53.85,134.15,1,2023-09-12 09:15:00,1.0,52.85,0.5485,52.301500000000004,40010.64750000001,Target Hit,765,4.00106475,134.15,0.55,2023,9,"35, 5, 15m, N Candles High SL"
104,finnifty,20250,P,2023-09-18,2023-09-14 12:45:00,SELL,2023-09-14,13:00:00,43.55,121.15,1,2023-09-18 09:45:00,1.0,42.55,0.4455,42.104499999999994,30946.807499999995,Target Hit,735,3.0946807499999998,139.5,0.85,2023,9,"35, 5, 15m, N Candles High SL"
108,finnifty,20200,P,2023-09-26,2023-09-26 12:00:00,SELL,2023-09-26,12:15:00,382.9,459.3,1,2023-09-26 15:15:00,403.25,-20.350000000000023,7.8615,-28.211500000000022,-21158.62500000002,Expiry Exit,750,-2.1158625000000018,486.65,71.6,2023,9,"35, 5, 15m, N Candles High SL"
109,finnifty,19750,P,2023-10-03,2023-09-28 13:15:00,SELL,2023-09-28,13:30:00,103.0,172.0,1,2023-10-03 15:15:00,16.0,87.0,1.19,85.81,65644.65000000001,Expiry Exit,765,6.564465000000001,203.3,10.35,2023,9,"35, 5, 15m, N Candles High SL"
111,finnifty,19650,P,2023-10-10,2023-10-05 13:00:00,SELL,2023-10-05,13:15:00,55.25,179.7,1,2023-10-10 13:45:00,1.0,54.25,0.5625,53.6875,41070.9375,Target Hit,765,4.10709375,179.7,0.85,2023,10,"35, 5, 15m, N Candles High SL"
114,finnifty,19950,P,2023-10-17,2023-10-12 13:15:00,SELL,2023-10-12,13:30:00,98.3,157.35,1,2023-10-13 09:15:00,157.35,-59.05,2.5564999999999998,-61.6065,-46204.875,Initial SL Hit,750,-4.6204875,178.05,80.4,2023,10,"35, 5, 15m, N Candles High SL"
115,finnifty,19950,P,2023-10-17,2023-10-16 12:45:00,SELL,2023-10-16,13:00:00,125.0,254.4,1,2023-10-17 15:15:00,6.3,118.7,1.3130000000000002,117.387,88040.25,Expiry Exit,750,8.804025,254.4,3.35,2023,10,"35, 5, 15m, N Candles High SL"
117,finnifty,19900,P,2023-10-23,2023-10-23 13:15:00,SELL,2023-10-23,13:30:00,304.6,379.9,1,2023-10-23 14:45:00,379.9,-75.29999999999995,6.845,-82.14499999999995,-61608.74999999996,Initial SL Hit,750,-6.160874999999996,500.65,93.5,2023,10,"35, 5, 15m, N Candles High SL"
119,finnifty,19450,P,2023-10-31,2023-10-27 14:00:00,SELL,2023-10-27,14:15:00,325.95,578.35,1,2023-10-31 15:15:00,245.7,80.25,5.7165,74.5335,57018.1275,Expiry Exit,765,5.70181275,578.35,80.0,2023,10,"35, 5, 15m, N Candles High SL"
120,finnifty,19150,P,2023-11-07,2023-11-02 12:45:00,SELL,2023-11-02,13:00:00,62.3,152.6,1,2023-11-07 09:15:00,1.0,61.3,0.633,60.666999999999994,47320.259999999995,Target Hit,780,4.732025999999999,152.6,0.5,2023,11,"35, 5, 15m, N Candles High SL"
122,finnifty,19550,P,2023-11-13,2023-11-09 13:00:00,SELL,2023-11-09,13:15:00,87.55,151.85,1,2023-11-13 15:15:00,7.85,79.7,0.954,78.74600000000001,60240.69000000001,Expiry Exit,765,6.024069000000001,151.85,2.45,2023,11,"35, 5, 15m, N Candles High SL"
125,finnifty,19750,P,2023-11-21,2023-11-16 13:15:00,SELL,2023-11-16,13:30:00,69.55,141.25,1,2023-11-17 09:15:00,176.6,-107.05,2.4615,-109.5115,-83776.2975,Gap Outside ISL,765,-8.37762975,251.9,46.05,2023,11,"35, 5, 15m, N Candles High SL"
127,finnifty,19750,P,2023-11-21,2023-11-21 10:15:00,SELL,2023-11-21,10:30:00,131.9,270.4,1,2023-11-21 15:15:00,137.45,-5.549999999999983,2.6935000000000002,-8.243499999999983,-6306.277499999987,Expiry Exit,765,-0.6306277499999987,270.4,46.05,2023,11,"35, 5, 15m, N Candles High SL"
128,finnifty,19600,P,2023-11-28,2023-11-23 12:45:00,SELL,2023-11-23,13:00:00,59.2,176.3,1,2023-11-28 14:15:00,1.0,58.2,0.6020000000000001,57.598000000000006,44062.47,Target Hit,765,4.406247,176.3,0.6,2023,11,"35, 5, 15m, N Candles High SL"
130,finnifty,19800,P,2023-12-05,2023-11-30 12:45:00,SELL,2023-11-30,13:00:00,56.9,108.25,1,2023-12-04 09:15:00,1.0,55.9,0.579,55.321,42320.564999999995,Target Hit,765,4.2320565,125.3,0.15,2023,11,"35, 5, 15m, N Candles High SL"
132,finnifty,21150,P,2023-12-12,2023-12-07 13:15:00,SELL,2023-12-07,13:30:00,158.05,263.5,1,2023-12-12 15:00:00,1.0,157.05,1.5905000000000002,155.45950000000002,109598.94750000001,Target Hit,705,10.959894750000002,263.5,0.05,2023,12,"35, 5, 15m, N Candles High SL"
134,finnifty,21200,P,2023-12-19,2023-12-14 12:45:00,SELL,2023-12-14,13:00:00,16.3,165.55,1,2023-12-19 12:15:00,1.0,15.3,0.17300000000000001,15.127,10664.535,Target Hit,705,1.0664535,174.9,0.95,2023,12,"35, 5, 15m, N Candles High SL"
138,finnifty,21500,P,2023-12-26,2023-12-22 11:45:00,SELL,2023-12-22,12:00:00,146.9,486.85,1,2023-12-26 15:15:00,238.45,-91.54999999999998,3.8535000000000004,-95.40349999999998,-67259.46749999998,Expiry Exit,705,-6.7259467499999985,486.85,89.15,2023,12,"35, 5, 15m, N Candles High SL"
139,finnifty,21300,P,2024-01-02,2023-12-28 13:30:00,SELL,2023-12-28,13:45:00,44.55,136.7,1,2024-01-02 15:00:00,1.0,43.55,0.45549999999999996,43.0945,30381.622499999998,Target Hit,705,3.0381622499999996,145.5,0.15,2023,12,"35, 5, 15m, N Candles High SL"
141,finnifty,21350,P,2024-01-09,2024-01-04 12:45:00,SELL,2024-01-04,13:00:00,54.8,207.35,1,2024-01-09 15:15:00,152.8,-98.00000000000001,2.076,-100.07600000000001,-70553.58,Expiry Exit,705,-7.055358,207.35,2.0,2024,1,"35, 5, 15m, N Candles High SL"
143,finnifty,21150,P,2024-01-16,2024-01-11 13:00:00,SELL,2024-01-11,13:15:00,55.6,157.35,1,2024-01-16 09:15:00,1.0,54.6,0.5660000000000001,54.034,38093.97,Target Hit,705,3.8093969999999997,169.4,0.75,2024,1,"35, 5, 15m, N Candles High SL"
145,finnifty,20750,P,2024-01-23,2024-01-19 12:15:00,SELL,2024-01-19,12:30:00,318.7,536.4,1,2024-01-23 12:00:00,536.4,-217.7,8.551,-226.25099999999998,-162900.71999999997,Initial SL Hit,720,-16.290072,587.55,58.3,2024,1,"35, 5, 15m, N Candles High SL"
147,finnifty,19900,P,2024-01-30,2024-01-25 14:45:00,SELL,2024-01-25,15:00:00,85.65,160.0,1,2024-01-30 09:15:00,1.0,84.65,0.8665,83.7835,62837.625,Target Hit,750,6.283762499999999,196.65,0.85,2024,1,"35, 5, 15m, N Candles High SL"
149,finnifty,20250,P,2024-02-06,2024-02-01 13:00:00,SELL,2024-02-01,13:15:00,69.1,179.0,1,2024-02-06 14:30:00,1.0,68.1,0.701,67.399,49538.265,Target Hit,735,4.9538265,293.15,0.7,2024,2,"35, 5, 15m, N Candles High SL"
153,finnifty,20000,P,2024-02-20,2024-02-15 13:00:00,SELL,2024-02-15,13:15:00,48.55,143.2,1,2024-02-20 09:15:00,1.0,47.55,0.4955,47.0545,35290.875,Target Hit,750,3.5290875,214.4,0.95,2024,2,"35, 5, 15m, N Candles High SL"
155,finnifty,20900,P,2024-02-27,2024-02-23 11:15:00,SELL,2024-02-23,11:30:00,192.0,462.5,1,2024-02-27 15:15:00,346.95,-154.95,5.389500000000001,-160.3395,-115444.43999999999,Expiry Exit,720,-11.544443999999999,462.5,161.65,2024,2,"35, 5, 15m, N Candles High SL"
157,finnifty,20600,P,2024-03-05,2024-02-29 14:15:00,SELL,2024-02-29,14:30:00,216.9,392.8,1,2024-03-05 12:30:00,1.0,215.9,2.1790000000000003,213.721,157084.935,Target Hit,735,15.708493500000001,392.8,1.0,2024,2,"35, 5, 15m, N Candles High SL"
159,finnifty,20800,P,2024-03-12,2024-03-07 12:45:00,SELL,2024-03-07,13:00:00,41.0,87.35,1,2024-03-12 10:45:00,87.35,-46.349999999999994,1.2834999999999999,-47.63349999999999,-34296.119999999995,Initial SL Hit,720,-3.429611999999999,219.25,4.35,2024,3,"35, 5, 15m, N Candles High SL"
161,finnifty,20800,P,2024-03-12,2024-03-12 13:15:00,SELL,2024-03-12,13:30:00,10.3,219.25,1,2024-03-12 14:45:00,1.0,9.3,0.113,9.187000000000001,6614.640000000001,Target Hit,720,0.6614640000000002,219.25,0.7,2024,3,"35, 5, 15m, N Candles High SL"
163,finnifty,20950,P,2024-03-19,2024-03-18 13:30:00,SELL,2024-03-18,13:45:00,307.0,528.7,1,2024-03-19 15:15:00,348.95,-41.94999999999999,6.559500000000001,-48.50949999999999,-34926.83999999999,Expiry Exit,720,-3.492683999999999,528.7,138.45,2024,3,"35, 5, 15m, N Candles High SL"
164,finnifty,20600,P,2024-03-26,2024-03-21 12:45:00,SELL,2024-03-21,13:00:00,48.75,290.0,1,2024-03-26 13:45:00,1.0,47.75,0.4975,47.2525,34730.5875,Target Hit,735,3.47305875,290.0,0.95,2024,3,"35, 5, 15m, N Candles High SL"
167,finnifty,20750,P,2024-04-02,2024-03-28 13:00:00,SELL,2024-03-28,13:15:00,17.65,91.45,1,2024-04-02 10:15:00,1.0,16.65,0.1865,16.4635,11853.72,Target Hit,720,1.185372,117.9,1.0,2024,3,"35, 5, 15m, N Candles High SL"
169,finnifty,21050,P,2024-04-09,2024-04-04 13:00:00,SELL,2024-04-04,13:15:00,22.05,74.3,1,2024-04-09 09:15:00,1.0,21.05,0.2305,20.8195,14990.04,Target Hit,720,1.4990040000000002,122.1,0.55,2024,4,"35, 5, 15m, N Candles High SL"
172,finnifty,21150,P,2024-04-23,2024-04-22 10:15:00,SELL,2024-04-22,10:30:00,52.05,449.0,1,2024-04-23 14:00:00,1.0,51.05,0.5305,50.519499999999994,35616.2475,Target Hit,705,3.5616247499999996,449.0,0.55,2024,4,"35, 5, 15m, N Candles High SL"
173,finnifty,21400,P,2024-04-30,2024-04-25 12:45:00,SELL,2024-04-25,13:00:00,98.75,167.15,1,2024-04-26 15:00:00,167.15,-68.4,2.659,-71.05900000000001,-50096.59500000001,Initial SL Hit,705,-5.009659500000001,179.95,59.0,2024,4,"35, 5, 15m, N Candles High SL"
176,finnifty,21400,P,2024-04-30,2024-04-29 10:15:00,SELL,2024-04-29,10:30:00,37.05,167.4,1,2024-04-30 13:45:00,1.0,36.05,0.3805,35.6695,25146.9975,Target Hit,705,2.51469975,179.95,0.7,2024,4,"35, 5, 15m, N Candles High SL"
178,finnifty,21450,P,2024-05-14,2024-05-13 15:00:00,SELL,2024-05-13,15:15:00,186.2,511.0,1,2024-05-14 15:15:00,195.1,-8.900000000000006,3.8129999999999997,-12.713000000000005,-8962.665000000003,Expiry Exit,705,-0.8962665000000003,511.0,123.5,2024,5,"35, 5, 15m, N Candles High SL"
180,finnifty,21300,P,2024-05-21,2024-05-16 14:45:00,SELL,2024-05-16,15:00:00,77.0,254.35,1,2024-05-21 14:30:00,1.0,76.0,0.78,75.22,53030.1,Target Hit,705,5.30301,254.35,0.4,2024,5,"35, 5, 15m, N Candles High SL"
182,finnifty,21450,P,2024-05-28,2024-05-23 12:45:00,SELL,2024-05-23,13:00:00,61.5,267.7,1,2024-05-28 10:45:00,1.0,60.5,0.625,59.875,42211.875,Target Hit,705,4.2211875,267.7,0.95,2024,5,"35, 5, 15m, N Candles High SL"
185,finnifty,21850,P,2024-06-04,2024-05-31 13:00:00,SELL,2024-05-31,13:15:00,411.0,525.1,1,2024-06-04 09:15:00,525.1,-114.10000000000002,9.361,-123.46100000000003,-85188.09000000003,Initial SL Hit,690,-8.518809000000003,529.2,58.2,2024,5,"35, 5, 15m, N Candles High SL"
187,finnifty,21050,P,2024-06-11,2024-06-06 13:00:00,SELL,2024-06-06,13:15:00,36.95,502.45,1,2024-06-10 13:30:00,1.0,35.95,0.37950000000000006,35.5705,25610.760000000002,Target Hit,720,2.5610760000000004,592.75,0.95,2024,6,"35, 5, 15m, N Candles High SL"
