Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
2017-01-11 10:15:00,LONG,2017-01-11 11:15:00,18670.85,18612.35,19125.236111111113,2017-01-19 09:15:00,19071.85,401.0,397.22573,673297.61235,TSL Hit,1695,5.066,10.7727617976,2017,1
2017-01-19 10:15:00,LONG,2017-01-19 11:15:00,19108.4,19063.75,19063.75,2017-01-20 09:15:00,18996.65,-111.75,-115.560505,-190674.83325,Gap Open Outside ISL,1650,5.066,-3.050797332,2017,1
2017-01-20 10:15:00,LONG,2017-01-20 11:15:00,19010.5,18959.0,18959.0,2017-01-20 12:15:00,18959.0,-51.5,-55.29695,-92069.42175000001,Initial SL Hit,1665,5.066,-1.473110748,2017,1
2017-01-24 11:15:00,LONG,2017-01-24 12:15:00,18977.75,18944.8,18944.8,2017-01-24 12:15:00,18944.8,-32.95000000000073,-36.742255000000725,-61175.854575001205,Initial SL hit,1665,5.066,-0.9788136732000192,2017,1
2017-01-24 13:15:00,LONG,2017-01-24 14:15:00,19013.15,18935.05,19601.188888888886,2017-01-30 15:15:00,19590.3,577.1499999999978,573.2896549999978,954527.2755749963,TSL Hit,1665,5.066,15.27243640919994,2017,1
2017-01-31 11:15:00,LONG,2017-01-31 12:15:00,19492.3,19442.9,19442.9,2017-01-31 12:15:00,19442.9,-49.39999999999782,-53.29351999999782,-86335.50239999646,Initial SL Hit,1620,5.066,-1.3813680383999434,2017,1
2017-01-31 15:15:00,LONG,2017-02-01 09:15:00,19543.45,19488.85,19488.85,2017-02-01 11:15:00,19488.85,-54.60000000000218,-58.50323000000218,-94775.23260000354,Initial SL Hit,1620,5.066,-1.5164037216000565,2017,2
2017-02-01 12:15:00,LONG,2017-02-01 13:15:00,19941.7,19470.95,20334.152777777777,2017-02-07 15:15:00,20308.3,366.59999999999854,362.57499999999857,576494.2499999977,TSL Hit,1590,5.066,9.223907999999962,2017,2
2017-02-08 12:15:00,LONG,2017-02-08 13:15:00,20297.3,20268.35,20268.35,2017-02-08 13:15:00,20268.35,-28.950000000000728,-33.00656500000073,-51490.241400001134,Initial SL Hit,1560,5.066,-0.8238438624000182,2017,2
2017-02-08 14:15:00,LONG,2017-02-08 15:15:00,20300.1,20070.15,20070.15,2017-02-09 10:15:00,20070.15,-229.9499999999971,-233.9870249999971,-365019.7589999955,Initial SL Hit,1560,5.066,-5.840316143999927,2017,2
2017-02-09 11:15:00,LONG,2017-02-09 12:15:00,20108.3,20000.35,20221.766666666666,2017-02-10 14:15:00,20196.75,88.45000000000073,84.41949500000072,132960.70462500115,TSL Hit,1575,5.066,2.1273712740000184,2017,2
2017-02-13 12:15:00,LONG,2017-02-13 13:15:00,20194.2,20116.9,20235.38888888889,2017-02-14 11:15:00,20196.3,2.099999999998545,-1.9390500000014557,-3054.0037500022927,TSL Hit,1575,5.066,-0.04886406000003668,2017,2
