Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
2019-02-14 10:15:00,LONG,2019-02-14 11:15:00,11310.95,11275.7,11275.7,2019-02-14 12:15:00,11275.7,-35.25,-39.76733,-167022.786,Initial SL Hit,4200,6.333,-2.22697048,2019,2,-13.290710086666621
2019-03-01 15:15:00,LONG,2019-03-05 09:15:00,11313.1,11298.55,11298.55,2019-03-05 09:15:00,11298.55,-14.550000000001091,-19.07233000000109,-80103.78600000459,Initial SL Hit,4200,6.333,-1.0680504800000612,2019,3,-14.358760566666689
2019-03-05 10:15:00,LONG,2019-03-05 11:15:00,11345.3,11307.4,12445.418125,2019-04-09 11:15:00,12435.0,1089.7000000000007,1084.9439400000008,4529640.949500003,TSL Hit,4175,6.333,60.39521266000004,2019,3,0.0
2019-04-09 12:15:00,LONG,2019-04-09 13:15:00,12483.1,12418.2,12487.297499999999,2019-04-10 13:15:00,12453.5,-29.600000000000364,-34.58732000000036,-131431.81600000136,TSL Hit,3800,6.333,-1.7524242133333514,2019,4,-1.7524242133333416
2019-04-11 11:15:00,LONG,2019-04-11 12:15:00,12439.6,12404.8,12404.8,2019-04-11 13:15:00,12404.8,-34.80000000000109,-39.76888000000109,-152115.96600000418,Initial SL Hit,3825,6.333,-2.0282128800000554,2019,4,-3.780637093333411
2019-04-11 15:15:00,LONG,2019-04-12 09:15:00,12453.45,12432.95,12432.95,2019-04-12 09:15:00,12432.95,-20.5,-25.47728,-97450.596,Initial SL Hit,3825,6.333,-1.2993412800000002,2019,4,-5.079978373333404
2019-04-15 10:15:00,LONG,2019-04-15 11:15:00,12551.05,12535.8,12535.8,2019-04-15 11:15:00,12535.8,-15.25,-20.26737,-76509.32175,Initial SL hit,3775,6.333,-1.02012429,2019,4,-6.100102663333416
2019-04-15 13:15:00,LONG,2019-04-15 14:15:00,12550.65,12509.2,12533.845625,2019-04-22 09:15:00,12509.2,-41.44999999999891,-46.46196999999891,-175393.93674999586,Initial SL hit,3775,6.333,-2.338585823333278,2019,4,-8.438688486666706
2019-04-26 13:15:00,LONG,2019-04-26 14:15:00,12477.6,12364.5,12471.369374999998,2019-04-30 09:15:00,12466.35,-11.25,-16.23879,-61707.40200000001,TSL Hit,3800,6.333,-0.8227653600000001,2019,4,-9.261453846666711
2019-04-30 13:15:00,LONG,2019-04-30 14:15:00,12529.7,12457.85,12504.49625,2019-05-06 11:15:00,12500.1,-29.600000000000364,-34.605960000000366,-131502.64800000138,TSL Hit,3800,6.333,-1.7533686400000186,2019,4,-11.01482248666673
2019-05-06 11:15:00,LONG,2019-05-07 11:15:00,12518.15,12488.5,12488.5,2019-05-07 11:15:00,12488.5,-29.649999999999636,-34.65132999999964,-131675.05399999864,Initial SL Hit,3800,6.333,-1.7556673866666483,2019,5,-12.77048987333339
2019-05-20 10:15:00,LONG,2019-05-20 11:15:00,13059.85,13006.85,13006.85,2019-05-23 14:15:00,13006.85,-53.0,-58.21334,-211023.3575,Initial SL hit,3625,6.333,-2.8136447666666666,2019,5,-15.584134640000059
2019-05-24 10:15:00,LONG,2019-05-24 11:15:00,13133.7,13079.7,13394.884375,2019-06-06 13:15:00,13354.8,221.09999999999854,215.80229999999855,782283.3374999948,TSL Hit,3625,6.333,10.43044449999993,2019,5,-5.153690140000123
2019-06-07 11:15:00,LONG,2019-06-07 12:15:00,13415.85,13349.8,13433.61875,2019-06-10 11:15:00,13395.95,-19.899999999999636,-25.26235999999964,-89681.37799999872,TSL Hit,3550,6.333,-1.1957517066666496,2019,6,-6.349441846666764
2019-06-10 14:15:00,LONG,2019-06-10 15:15:00,13458.65,13395.9,13439.635624999999,2019-06-11 09:15:00,13395.9,-62.75,-68.12091,-240126.20774999997,Initial SL hit,3525,6.333,-3.2016827699999992,2019,6,-9.551124616666755
2019-06-11 10:15:00,LONG,2019-06-11 11:15:00,13457.2,13416.4,13468.40125,2019-06-12 09:15:00,13416.4,-40.80000000000109,-46.17472000000109,-162765.88800000385,Initial SL hit,3525,6.333,-2.1702118400000514,2019,6,-11.721336456666819
2019-06-12 11:15:00,LONG,2019-06-12 12:15:00,13353.6,13327.4,13327.4,2019-06-13 09:15:00,13327.4,-26.200000000000728,-31.536200000000726,-111953.51000000257,Initial SL Hit,3550,6.333,-1.492713466666701,2019,6,-13.214049923333533
2019-06-13 12:15:00,LONG,2019-06-13 13:15:00,13385.85,13323.75,13464.77125,2019-06-14 09:15:00,13434.65,48.79999999999927,43.43589999999927,154197.44499999742,TSL Hit,3550,6.333,2.0559659333332987,2019,6,-11.158083990000222
2019-06-14 13:15:00,LONG,2019-06-14 14:15:00,13445.8,13420.4,13420.4,2019-06-14 14:15:00,13420.4,-25.399999999999636,-30.773239999999635,-108475.67099999872,Initial SL Hit,3525,6.333,-1.446342279999983,2019,6,-12.604426270000204
2019-06-26 12:15:00,LONG,2019-06-26 13:15:00,13487.2,13442.75,13584.548125000001,2019-07-08 10:15:00,13507.45,20.25,14.85107,52350.02175,TSL Hit,3525,6.333,0.69800029,2019,6,-11.906425980000193
2019-07-08 14:15:00,LONG,2019-07-08 15:15:00,13417.75,13347.4,13347.4,2019-07-09 09:15:00,13347.4,-70.35000000000036,-75.70303000000037,-268745.7565000013,Initial SL Hit,3550,6.333,-3.5832767533333505,2019,7,-15.48970273333353
2019-07-09 15:15:00,LONG,2019-07-10 09:15:00,13383.05,13363.9,13363.9,2019-07-10 09:15:00,13363.9,-19.149999999999636,-24.499389999999636,-86972.8344999987,Initial SL Hit,3550,6.333,-1.159637793333316,2019,7,-16.649340526666833
2019-07-10 12:15:00,LONG,2019-07-10 13:15:00,13354.8,13304.45,13304.45,2019-07-10 14:15:00,13304.45,-50.349999999998545,-55.68184999999855,-197670.56749999485,Initial SL Hit,3550,6.333,-2.635607566666598,2019,7,-19.28494809333344
2019-08-09 10:15:00,LONG,2019-08-09 11:15:00,12818.85,12728.6,12728.6,2019-08-13 09:15:00,12728.6,-90.25,-95.35949,-352830.11299999995,Initial SL hit,3700,6.333,-4.704401506666666,2019,8,-23.98934960000011
2019-08-26 14:15:00,LONG,2019-08-26 15:15:00,12578.3,12490.45,12490.45,2019-08-29 09:15:00,12490.45,-87.84999999999854,-92.86374999999855,-350560.6562499945,Initial SL hit,3775,6.333,-4.67414208333326,2019,8,-28.663491683333376
2019-09-09 12:15:00,LONG,2019-09-09 13:15:00,12370.95,12332.05,12332.05,2019-09-09 13:15:00,12332.05,-38.900000000001455,-43.84060000000146,-168786.31000000561,Initial SL Hit,3850,6.333,-2.2504841333334085,2019,9,-30.913975816666778
2019-09-11 11:15:00,LONG,2019-09-11 12:15:00,12395.35,12361.45,12361.45,2019-09-11 12:15:00,12361.45,-33.899999999999636,-38.85135999999964,-148606.45199999862,Initial SL hit,3825,6.333,-1.9814193599999819,2019,9,-32.89539517666677
2019-09-12 11:15:00,LONG,2019-09-12 12:15:00,12493.1,12445.4,12445.4,2019-09-12 14:15:00,12445.4,-47.70000000000073,-52.68770000000073,-200213.26000000277,Initial SL hit,3800,6.333,-2.6695101333333704,2019,9,-35.56490531000014
2019-09-20 10:15:00,LONG,2019-09-20 11:15:00,12523.05,12043.95,12852.19125,2019-10-01 13:15:00,12821.55,298.5,293.43108,1115038.104,TSL Hit,3800,6.333,14.867174720000001,2019,9,-20.697730590000134
2019-10-01 14:15:00,LONG,2019-10-01 15:15:00,13015.5,12800.25,12891.591875,2019-10-03 12:15:00,12846.05,-169.45000000000073,-174.62231000000074,-637371.4315000027,TSL Hit,3650,6.333,-8.49828575333337,2019,10,-29.196016343333497
2019-10-09 10:15:00,LONG,2019-10-09 11:15:00,12662.7,12589.95,13941.4,2019-11-22 12:15:00,13929.8,1267.0999999999985,1261.7814999999985,4731680.624999994,TSL Hit,3750,6.333,63.08907499999993,2019,10,0.0
2019-11-22 15:15:00,LONG,2019-11-25 09:15:00,13966.75,13943.2,13943.2,2019-11-25 09:15:00,13943.2,-23.549999999999272,-29.131989999999274,-99048.76599999753,Initial SL Hit,3400,6.333,-1.3206502133333005,2019,11,-1.3206502133332947
2019-11-25 10:15:00,LONG,2019-11-25 11:15:00,14048.1,14002.3,14104.804375000002,2019-12-03 11:15:00,14075.6,27.5,21.87526,73829.0025,TSL Hit,3375,6.333,0.9843867000000001,2019,11,-0.33626351333327875
2019-12-03 12:15:00,LONG,2019-12-03 13:15:00,14099.15,14070.65,14113.66625,2019-12-04 09:15:00,14070.65,-28.5,-34.13396,-115202.115,Initial SL hit,3375,6.333,-1.5360282,2019,12,-1.8722917133332544
2019-12-04 13:15:00,LONG,2019-12-04 14:15:00,14146.7,14084.7,14151.70375,2019-12-06 11:15:00,14146.55,-0.1500000000014552,-5.808650000001456,-19458.977500004876,TSL Hit,3350,6.333,-0.25945303333339836,2019,12,-2.131744746666641
2019-12-06 15:15:00,LONG,2019-12-09 09:15:00,14052.55,14026.5,14026.5,2019-12-09 09:15:00,14026.5,-26.049999999999272,-31.665809999999272,-106872.10874999754,Initial SL Hit,3375,6.333,-1.4249614499999672,2019,12,-3.556706196666596
2019-12-09 10:15:00,LONG,2019-12-09 11:15:00,14085.0,14006.5,14578.971875,2019-12-31 14:15:00,14555.35,470.35000000000036,464.62193000000036,1568099.0137500013,TSL Hit,3375,6.333,20.907986850000018,2019,12,0.0
2020-01-01 11:15:00,LONG,2020-01-01 12:15:00,14572.2,14545.9,14545.9,2020-01-01 12:15:00,14545.9,-26.30000000000109,-32.12362000000109,-104401.76500000354,Initial SL Hit,3250,6.333,-1.3920235333333804,2020,1,-1.3920235333333721
2020-01-01 14:15:00,LONG,2020-01-01 15:15:00,14577.7,14548.8,14610.245,2020-01-03 10:15:00,14578.2,0.5,-5.331180000000001,-17326.335000000003,TSL Hit,3250,6.333,-0.23101780000000005,2020,1,-1.62304133333339
2020-01-10 09:15:00,LONG,2020-01-10 10:15:00,14655.8,14581.1,14581.1,2020-01-10 13:15:00,14581.1,-74.69999999999891,-80.54737999999891,-261778.98499999646,Initial SL hit,3250,6.333,-3.4903864666666196,2020,1,-5.113427800000011
2020-01-10 15:15:00,LONG,2020-01-13 09:15:00,14617.55,14603.45,14603.45,2020-01-14 09:15:00,14603.45,-14.099999999998545,-19.944199999998546,-64818.64999999527,Initial SL hit,3250,6.333,-0.8642486666666036,2020,1,-5.977676466666594
2020-01-15 14:15:00,LONG,2020-01-15 15:15:00,14641.15,14549.3,14549.3,2020-01-17 09:15:00,14549.3,-91.85000000000036,-97.68809000000036,-317486.29250000115,Initial SL hit,3250,6.333,-4.233150566666682,2020,1,-10.21082703333326
2020-01-22 11:15:00,LONG,2020-01-22 12:15:00,14238.5,14203.65,14203.65,2020-01-22 13:15:00,14203.65,-34.850000000000364,-40.53843000000036,-134790.2797500012,Initial SL Hit,3325,6.333,-1.797203730000016,2020,1,-12.008030763333295
2020-01-23 12:15:00,LONG,2020-01-23 13:15:00,14309.35,14228.0,14228.0,2020-01-27 15:15:00,14228.0,-81.35000000000036,-87.05747000000036,-289466.0877500012,Initial SL Hit,3325,6.333,-3.859547836666683,2020,1,-15.867578600000002
2020-02-05 09:15:00,LONG,2020-02-05 10:15:00,14323.5,14178.3,14391.988124999998,2020-02-17 12:15:00,14390.3,66.79999999999927,61.05723999999927,203015.32299999756,TSL Hit,3325,6.333,2.706870973333301,2020,2,-13.160707626666692
2020-02-18 13:15:00,LONG,2020-02-18 14:15:00,14250.4,14214.05,14479.496875,2020-02-20 09:15:00,14474.85,224.45000000000073,218.70495000000074,727193.9587500024,TSL Hit,3325,6.333,9.695919450000034,2020,2,-3.464788176666673
2020-02-20 10:15:00,LONG,2020-02-20 11:15:00,14536.85,14474.2,14498.480625000002,2020-02-24 09:15:00,14405.85,-131.0,-136.78854,-447982.4685,Gap Open Outside ISL,3275,6.333,-5.97309958,2020,2,-9.437887756666669
2020-04-07 12:15:00,LONG,2020-04-07 13:15:00,9116.65,8946.0,9339.86875,2020-04-15 13:15:00,9241.75,125.10000000000036,121.42832000000037,631427.264000002,TSL Hit,5200,6.333,8.419030186666692,2020,4,-1.018857569999966
2020-04-15 15:15:00,LONG,2020-04-16 09:15:00,9261.9,9231.5,9231.5,2020-04-16 09:15:00,9231.5,-30.399999999999636,-34.09867999999964,-174755.73499999815,Initial SL hit,5125,6.333,-2.3300764666666423,2020,4,-3.3489340366666056
2020-04-16 10:15:00,LONG,2020-04-16 11:15:00,9293.6,9176.75,9394.94375,2020-04-22 09:15:00,9348.45,54.850000000000364,51.12159000000036,260720.10900000183,TSL Hit,5100,6.333,3.4762681200000243,2020,4,0.0
2020-04-22 10:15:00,LONG,2020-04-22 11:15:00,9519.8,9332.15,9520.598125,2020-04-24 09:15:00,9514.15,-5.649999999999636,-9.456789999999636,-47283.94999999818,TSL Hit,5000,6.333,-0.6304526666666423,2020,4,-0.6304526666666561
2020-04-24 11:15:00,LONG,2020-04-24 12:15:00,9513.4,9457.5,9457.5,2020-04-24 13:15:00,9457.5,-55.899999999999636,-59.69417999999963,-298470.89999999816,Initial SL Hit,5000,6.333,-3.9796119999999755,2020,4,-4.610064666666631
2020-04-27 11:15:00,LONG,2020-04-27 12:15:00,9732.1,9688.35,9688.35,2020-04-27 13:15:00,9688.35,-43.75,-47.63409,-232216.18875,Initial SL hit,4875,6.333,-3.09621585,2020,4,-7.706280516666652
2020-04-28 10:15:00,LONG,2020-04-28 11:15:00,9790.9,9721.75,9794.728125,2020-05-04 12:15:00,9781.1,-9.799999999999272,-13.714399999999273,-66514.83999999647,TSL Hit,4850,6.333,-0.8868645333332863,2020,4,-8.593145049999919
2020-05-05 11:15:00,LONG,2020-05-05 12:15:00,9712.5,9623.85,9623.85,2020-05-05 14:15:00,9623.85,-88.64999999999964,-92.51726999999964,-453334.6229999982,Initial SL Hit,4900,6.333,-6.044461639999977,2020,5,-14.63760668999987
2020-05-07 12:15:00,LONG,2020-05-07 13:15:00,9641.7,9577.05,9577.05,2020-05-07 13:15:00,9577.05,-64.65000000000146,-68.49375000000146,-337331.71875000716,Initial SL Hit,4925,6.333,-4.497756250000096,2020,5,-19.135362939999993
2020-05-08 11:15:00,LONG,2020-05-08 12:15:00,9736.55,9686.0,9686.0,2020-05-08 12:15:00,9686.0,-50.54999999999927,-54.43450999999927,-265368.23624999647,Initial SL Hit,4875,6.333,-3.5382431499999525,2020,5,-22.673606089999964
2020-05-13 10:15:00,LONG,2020-05-13 11:15:00,9756.8,9690.7,9690.7,2020-05-13 12:15:00,9690.7,-66.09999999999854,-69.98949999999854,-341198.8124999929,Initial SL Hit,4875,6.333,-4.549317499999905,2020,5,-27.22292358999988
2020-05-28 14:15:00,LONG,2020-05-28 15:15:00,9427.45,9374.1,9374.1,2020-05-29 09:15:00,9340.75,-86.70000000000073,-90.45364000000073,-456790.8820000037,Gap Open Outside ISL,5050,6.333,-6.0905450933333825,2020,5,-33.31346868333327
2020-05-29 10:15:00,LONG,2020-05-29 11:15:00,9458.05,9308.55,10033.291874999999,2020-06-11 14:15:00,10027.15,569.1000000000004,565.2029600000004,2840144.874000002,TSL Hit,5025,6.333,37.86859832000003,2020,5,0.0
2020-06-12 09:15:00,LONG,2020-06-12 10:15:00,9782.65,9585.5,10923.56,2020-07-13 13:15:00,10916.6,1133.9500000000007,1129.8101500000007,5479579.227500004,TSL Hit,4850,6.333,73.06105636666672,2020,6,0.0
2020-07-14 13:15:00,LONG,2020-07-14 14:15:00,10655.3,10568.05,10568.05,2020-07-16 09:15:00,10568.05,-87.25,-91.49467,-407151.2815,Initial SL Hit,4450,6.333,-5.428683753333333,2020,7,-5.42868375333336
2020-07-17 09:15:00,LONG,2020-07-17 10:15:00,10838.3,10713.75,11020.75,2020-07-27 09:15:00,10961.55,123.25,118.89003,520143.88125,TSL Hit,4375,6.333,6.93525175,2020,7,0.0
2020-07-28 15:15:00,LONG,2020-07-29 09:15:00,11057.7,11022.55,11022.55,2020-07-29 09:15:00,11022.55,-35.150000000001455,-39.566050000001454,-170134.01500000624,Initial SL hit,4300,6.333,-2.2684535333334166,2020,7,-2.2684535333333997
2020-07-29 10:15:00,LONG,2020-07-29 11:15:00,11066.4,10994.2,11008.023125,2020-07-29 13:15:00,10994.2,-72.19999999999891,-76.61211999999891,-329432.1159999953,Initial SL hit,4300,6.333,-4.392428213333271,2020,7,-6.660881746666689
2020-07-30 10:15:00,LONG,2020-07-30 11:15:00,11055.25,11003.25,11003.25,2020-07-30 12:15:00,11003.25,-52.0,-56.4117,-242570.31000000003,Initial SL Hit,4300,6.333,-3.2342708000000004,2020,7,-9.89515254666668
2020-07-31 11:15:00,LONG,2020-07-31 12:15:00,10744.15,10673.2,10673.2,2020-08-03 09:15:00,10673.2,-70.94999999999891,-75.2334699999989,-332908.10474999517,Initial SL Hit,4425,6.333,-4.438774729999936,2020,7,-14.3339272766666
2020-08-11 12:15:00,LONG,2020-08-11 13:15:00,11037.75,10994.3,10994.3,2020-08-12 09:15:00,10994.3,-43.45000000000073,-47.85641000000073,-205782.56300000314,Initial SL hit,4300,6.333,-2.7437675066667087,2020,8,-17.0776947833333
2020-08-12 10:15:00,LONG,2020-08-12 11:15:00,10998.85,10938.65,10938.65,2020-08-14 10:15:00,10938.65,-60.20000000000073,-64.58750000000073,-279340.93750000314,Initial SL hit,4325,6.333,-3.724545833333375,2020,8,-20.802240616666666
2020-08-17 14:15:00,LONG,2020-08-17 15:15:00,10797.95,10675.35,10899.289375,2020-08-20 12:15:00,10896.6,98.64999999999964,94.31108999999964,414968.7959999984,TSL Hit,4400,6.333,5.532917279999978,2020,8,-15.269323336666673
2020-08-21 10:15:00,LONG,2020-08-21 11:15:00,11043.55,11024.25,11024.25,2020-08-21 11:15:00,11024.25,-19.299999999999272,-23.713559999999273,-101968.30799999688,Initial SL hit,4300,6.333,-1.3595774399999583,2020,8,-16.628900776666626
2020-08-21 12:15:00,LONG,2020-08-21 13:15:00,11042.45,11022.1,11022.1,2020-08-21 14:15:00,11022.1,-20.350000000000364,-24.762910000000364,-106480.51300000156,Initial SL hit,4300,6.333,-1.4197401733333541,2020,8,-18.048640949999992
2020-08-24 10:15:00,LONG,2020-08-24 11:15:00,11214.75,11177.15,11350.411875000002,2020-09-04 09:15:00,11177.15,-37.600000000000364,-42.078380000000365,-177781.15550000154,Initial SL hit,4225,6.333,-2.3704154066666874,2020,8,-20.41905635666666
2020-09-04 11:15:00,LONG,2020-09-04 12:15:00,11194.95,11164.3,11164.3,2020-09-04 14:15:00,11164.3,-30.650000000001455,-35.12185000000146,-149267.8625000062,Initial SL Hit,4250,6.333,-1.9902381666667492,2020,9,-22.409294523333415
2020-09-07 10:15:00,LONG,2020-09-07 11:15:00,11174.8,11110.2,11110.2,2020-09-07 14:15:00,11110.2,-64.59999999999854,-69.05699999999854,-293492.2499999938,Initial SL Hit,4250,6.333,-3.913229999999917,2020,9,-26.322524523333357
2020-09-08 09:15:00,LONG,2020-09-08 10:15:00,11153.75,11082.55,11082.55,2020-09-08 14:15:00,11082.55,-71.20000000000073,-75.64726000000073,-321500.85500000307,Initial SL Hit,4250,6.333,-4.286678066666708,2020,9,-30.609202590000052
2020-10-01 13:15:00,LONG,2020-10-01 14:15:00,10947.0,10879.15,11778.960000000001,2020-10-29 09:15:00,11776.75,829.75,825.20525,3589642.8375,TSL Hit,4350,6.333,47.861904499999994,2020,10,0.0
2020-10-29 10:15:00,LONG,2020-10-29 11:15:00,11780.8,11701.7,11701.7,2020-10-29 12:15:00,11701.7,-79.09999999999854,-83.79649999999855,-337280.91249999416,Initial SL Hit,4025,6.333,-4.497078833333255,2020,10,-4.497078833333262
2020-10-29 14:15:00,LONG,2020-10-29 15:15:00,11722.9,11643.85,11643.85,2020-10-30 09:15:00,11643.85,-79.04999999999927,-83.72334999999927,-339079.56749999704,Initial SL Hit,4050,6.333,-4.52106089999996,2020,10,-9.018139733333214
2020-11-02 10:15:00,LONG,2020-11-02 11:15:00,11828.2,11753.2,13995.99,2020-11-26 11:15:00,13958.0,2129.7999999999993,2124.6427599999993,8551687.108999997,TSL Hit,4025,6.333,114.02249478666664,2020,11,0.0
2020-11-26 12:15:00,LONG,2020-11-26 13:15:00,14163.25,13953.3,14146.259999999998,2020-12-02 13:15:00,14081.35,-81.89999999999964,-87.54891999999964,-293288.8819999988,TSL Hit,3350,6.333,-3.910518426666651,2020,11,-3.9105184266666697
2020-12-04 13:15:00,LONG,2020-12-04 14:15:00,14221.45,14153.05,14564.93125,2020-12-21 14:15:00,14411.45,190.0,184.27342,617315.9569999999,TSL Hit,3350,6.333,8.230879426666665,2020,12,0.0
2020-12-22 13:15:00,LONG,2020-12-22 14:15:00,14413.8,14233.1,15435.860625000001,2021-01-15 13:15:00,15413.6,999.8000000000011,993.8345200000011,3279653.916000004,TSL Hit,3300,6.333,43.72871888000005,2020,12,0.0
2021-01-15 14:15:00,LONG,2021-01-15 15:15:00,15464.0,15364.35,15364.35,2021-01-18 10:15:00,15364.35,-99.64999999999964,-105.81566999999964,-325383.1852499989,Initial SL Hit,3075,6.333,-4.338442469999984,2021,1,-4.338442470000018
2021-01-18 12:15:00,LONG,2021-01-18 13:15:00,15296.6,15235.1,15235.1,2021-01-18 15:15:00,15235.1,-61.5,-67.60634,-209579.654,Initial SL Hit,3100,6.333,-2.794395386666667,2021,1,-7.132837856666697
2021-01-19 09:15:00,LONG,2021-01-19 10:15:00,15396.65,15269.15,15536.415625,2021-01-21 14:15:00,15531.55,134.89999999999964,128.71435999999963,395796.65699999884,TSL Hit,3075,6.333,5.277288759999984,2021,1,-1.855549096666664
2021-02-01 14:15:00,LONG,2021-02-01 15:15:00,15727.95,15460.0,16991.000625,2021-02-19 09:15:00,16967.3,1239.3499999999985,1232.8109499999985,3729253.123749995,TSL Hit,3025,6.333,49.723374983333265,2021,2,0.0
2021-02-19 14:15:00,LONG,2021-02-19 15:15:00,16788.0,16634.15,16634.15,2021-02-22 10:15:00,16634.15,-153.84999999999854,-160.53442999999854,-453509.76474999584,Initial SL Hit,2825,6.333,-6.046796863333278,2021,2,-6.04679686333327
2021-03-10 12:15:00,LONG,2021-03-10 13:15:00,16686.25,16610.35,16610.35,2021-03-12 13:15:00,16610.35,-75.90000000000146,-82.55932000000145,-235294.06200000414,Initial SL hit,2850,6.333,-3.1372541600000554,2021,3,-9.184051023333382
2021-03-17 10:15:00,LONG,2021-03-17 11:15:00,16191.4,16120.8,16120.8,2021-03-17 12:15:00,16120.8,-70.60000000000036,-77.06244000000036,-225407.63700000106,Initial SL Hit,2925,6.333,-3.0054351600000144,2021,3,-12.189486183333429
2021-04-27 14:15:00,LONG,2021-04-27 15:15:00,15596.05,15546.5,15546.5,2021-04-30 15:15:00,15546.5,-49.54999999999927,-55.77850999999927,-170124.45549999777,Initial SL hit,3050,6.333,-2.2683260733333035,2021,4,-14.457812256666784
2021-05-03 09:15:00,LONG,2021-05-03 10:15:00,15435.45,15238.75,15445.585000000001,2021-05-04 14:15:00,15423.25,-12.200000000000728,-18.371740000000727,-56493.100500002234,TSL Hit,3075,6.333,-0.7532413400000297,2021,5,-15.21105359666683
2021-05-05 11:15:00,LONG,2021-05-05 12:15:00,15505.6,15439.85,15685.550624999998,2021-05-11 13:15:00,15679.35,173.75,167.51301,515102.50575,TSL Hit,3075,6.333,6.868033410000001,2021,5,-8.343020186666877
2021-05-12 10:15:00,LONG,2021-05-12 11:15:00,15543.1,15478.7,15478.7,2021-05-12 11:15:00,15478.7,-64.39999999999964,-70.60435999999964,-215343.2979999989,Initial SL Hit,3050,6.333,-2.871243973333319,2021,5,-11.214264160000198
2021-05-18 12:15:00,LONG,2021-05-18 13:15:00,16156.6,16108.65,16108.65,2021-05-18 14:15:00,16108.65,-47.95000000000073,-54.403050000000725,-160488.99750000215,Initial SL hit,2950,6.333,-2.1398533000000284,2021,5,-13.354117460000225
2021-05-18 15:15:00,LONG,2021-05-19 09:15:00,16158.05,16132.2,16132.2,2021-05-19 09:15:00,16132.2,-25.849999999998545,-32.308049999998545,-95308.7474999957,Initial SL hit,2950,6.333,-1.2707832999999427,2021,5,-14.624900760000173
2021-05-20 10:15:00,LONG,2021-05-20 11:15:00,16020.7,15959.85,15959.85,2021-05-20 12:15:00,15959.85,-60.850000000000364,-67.24611000000037,-200057.1772500011,Initial SL hit,2975,6.333,-2.6674290300000147,2021,5,-17.292329790000167
2021-05-21 10:15:00,LONG,2021-05-21 11:15:00,16177.4,16108.45,16108.45,2021-05-21 12:15:00,16108.45,-68.94999999999891,-75.40716999999891,-220565.97224999682,Initial SL hit,2925,6.333,-2.9408796299999573,2021,5,-20.233209420000094
2021-05-21 13:15:00,LONG,2021-05-21 14:15:00,16191.45,16103.75,16569.91875,2021-06-09 12:15:00,16501.7,310.25,303.71137,888355.7572499999,TSL Hit,2925,6.333,11.84474343,2021,5,-8.3884659900001
2021-06-10 10:15:00,LONG,2021-06-10 11:15:00,16545.3,16477.6,16617.769999999997,2021-06-14 09:15:00,16477.6,-67.70000000000073,-74.30458000000073,-213625.66750000208,Initial SL hit,2875,6.333,-2.848342233333361,2021,6,-11.236808223333469
2021-06-14 10:15:00,LONG,2021-06-14 11:15:00,16492.9,16429.25,16631.845624999998,2021-06-16 10:15:00,16627.65,134.75,128.12589,368361.93374999997,TSL Hit,2875,6.333,4.91149245,2021,6,-6.3253157733335
2021-06-25 10:15:00,LONG,2021-06-25 11:15:00,16617.4,16573.55,16573.55,2021-06-29 09:15:00,16573.55,-43.85000000000218,-50.488190000002184,-143891.34150000624,Initial SL hit,2850,6.333,-1.918551220000083,2021,6,-8.24386699333354
2021-06-29 12:15:00,LONG,2021-06-29 13:15:00,16593.0,16558.55,16558.55,2021-06-29 13:15:00,16558.55,-34.45000000000073,-41.08031000000073,-118105.8912500021,Initial SL Hit,2875,6.333,-1.5747452166666946,2021,6,-9.818612210000197
2021-06-29 15:15:00,LONG,2021-06-30 09:15:00,16562.1,16534.85,16534.85,2021-06-30 09:15:00,16534.85,-27.25,-33.86939,-97374.49625000001,Initial SL Hit,2875,6.333,-1.298326616666667,2021,6,-11.11693882666691
2021-07-05 09:15:00,LONG,2021-07-05 10:15:00,16566.35,16496.25,16610.365625,2021-07-09 09:15:00,16563.1,-3.25,-9.87589,-28393.18375,TSL Hit,2875,6.333,-0.3785757833333333,2021,7,-11.495514610000214
2021-07-09 11:15:00,LONG,2021-07-09 12:15:00,16606.9,16555.1,16555.1,2021-07-09 14:15:00,16555.1,-51.80000000000291,-58.432400000002914,-166532.34000000832,Initial SL Hit,2850,6.333,-2.220431200000111,2021,7,-13.715945810000335
2021-07-12 11:15:00,LONG,2021-07-12 12:15:00,16687.35,16663.7,16663.7,2021-07-12 12:15:00,16663.7,-23.649999999997817,-30.320209999997818,-86412.59849999378,Initial SL Hit,2850,6.333,-1.1521679799999172,2021,7,-14.86811379000028
2021-07-13 11:15:00,LONG,2021-07-13 12:15:00,16802.35,16729.55,16729.55,2021-07-19 09:15:00,16608.75,-193.59999999999854,-200.28221999999855,-565797.2714999958,Gap Open Outside ISL,2825,6.333,-7.543963619999945,2021,7,-22.41207741000028
2021-07-19 14:15:00,LONG,2021-07-19 15:15:00,16561.0,16501.15,16501.15,2021-07-20 09:15:00,16456.05,-104.95000000000073,-111.55341000000072,-320716.05375000206,Gap Open Outside ISL,2875,6.333,-4.276214050000028,2021,7,-26.6882914600003
2021-08-04 09:15:00,LONG,2021-08-04 10:15:00,17101.45,16868.95,17241.870000000003,2021-08-20 09:15:00,17177.6,76.14999999999782,69.29418999999781,192291.37724999394,TSL Hit,2775,6.333,2.563885029999919,2021,8,-24.124406430000363
