,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
23,2022-12-12 15:15:00,SHORT,2022-12-13 09:15:00,7411.0,7419.85,7419.85,2022-12-13 12:15:00,7419.85,-8.850000000000364,-16.265425000000363,-49609.546250001105,Initial SL hit,3050,3,-0.6614606166666814,2022,12
24,2022-12-13 13:15:00,SHORT,2022-12-13 14:15:00,7405.55,7424.1,7424.1,2022-12-14 09:15:00,7446.5,-40.94999999999982,-48.37602499999982,-147546.87624999945,Gap Open Outside ISL,3050,3,-1.9672916833333258,2022,12
25,2022-12-16 12:15:00,SHORT,2022-12-16 13:15:00,7321.45,7364.65,7364.65,2022-12-21 09:15:00,7364.65,-43.19999999999982,-50.543049999999816,-154156.30249999944,Initial SL hit,3050,3,-2.055417366666659,2022,12
26,2022-12-21 11:15:00,SHORT,2022-12-21 12:15:00,7352.55,7373.15,7173.206122448979,2022-12-28 09:15:00,7173.65,178.90000000000055,171.63690000000054,523492.5450000016,TSL Hit,3050,3,6.979900600000022,2022,12
27,2022-12-28 11:15:00,SHORT,2022-12-28 12:15:00,7158.1,7171.5,7171.5,2022-12-28 12:15:00,7171.5,-13.399999999999636,-20.564799999999636,-64779.11999999885,Initial SL Hit,3150,3,-0.8637215999999847,2022,12
28,2022-12-30 10:15:00,SHORT,2022-12-30 11:15:00,7195.4,7213.25,7213.25,2022-12-30 12:15:00,7213.25,-17.850000000000364,-25.054325000000365,-78921.12375000115,Initial SL Hit,3150,3,-1.0522816500000154,2022,12
29,2022-12-30 13:15:00,SHORT,2022-12-30 14:15:00,7191.45,7216.55,7216.55,2022-12-30 14:15:00,7216.55,-25.100000000000364,-32.304000000000364,-101757.60000000114,Initial SL Hit,3150,3,-1.356768000000015,2022,12
30,2023-01-10 15:15:00,SHORT,2023-01-11 09:15:00,7129.9,7138.0,7138.0,2023-01-11 09:15:00,7138.0,-8.100000000000364,-15.233950000000362,-47986.94250000114,Initial SL Hit,3150,3,-0.6398259000000152,2023,1
31,2023-01-11 10:15:00,SHORT,2023-01-11 11:15:00,7127.75,7164.1,7026.815306122449,2023-01-23 10:15:00,7030.35,97.39999999999964,90.32094999999964,284510.9924999989,TSL Hit,3150,3,3.7934798999999852,2023,1
32,2023-01-23 13:15:00,SHORT,2023-01-23 14:15:00,7039.0,7052.85,7052.85,2023-01-23 14:15:00,7052.85,-13.850000000000364,-20.895925000000364,-66866.96000000117,Initial SL Hit,3200,3,-0.8915594666666823,2023,1
33,2023-01-24 09:15:00,SHORT,2023-01-24 10:15:00,7040.0,7064.8,6934.695918367348,2023-01-31 15:15:00,6944.05,95.94999999999982,88.95797499999982,284665.51999999944,TSL Hit,3200,3,3.795540266666659,2023,1
34,2023-02-02 11:15:00,SHORT,2023-02-02 12:15:00,6916.4,6951.75,6921.527551020409,2023-02-02 14:15:00,6939.75,-23.350000000000364,-30.278075000000364,-98403.74375000119,TSL Hit,3250,3,-1.3120499166666826,2023,2
35,2023-02-02 15:15:00,SHORT,2023-02-03 09:15:00,6935.05,6943.0,6904.90306122449,2023-02-03 13:15:00,6921.9,13.150000000000546,6.221525000000545,20219.95625000177,TSL Hit,3250,3,0.2695994166666903,2023,2
36,2023-02-03 15:15:00,SHORT,2023-02-06 09:15:00,6946.35,6960.85,6960.85,2023-02-06 09:15:00,6960.85,-14.5,-21.4536,-69724.20000000001,Initial SL Hit,3250,3,-0.9296560000000003,2023,2
37,2023-02-20 12:15:00,SHORT,2023-02-20 13:15:00,7016.1,7040.8,7040.8,2023-02-20 13:15:00,7040.8,-24.699999999999818,-31.728449999999818,-101531.03999999941,Initial SL Hit,3200,3,-1.3537471999999922,2023,2
38,2023-02-20 14:15:00,SHORT,2023-02-20 15:15:00,6998.95,7019.5,7014.482653061225,2023-02-21 09:15:00,7029.4,-30.449999999999818,-37.46417499999982,-119885.35999999942,Gap Open Outside ISL,3200,3,-1.598471466666659,2023,2
39,2023-02-21 11:15:00,SHORT,2023-02-21 12:15:00,7002.65,7021.65,6855.568367346938,2023-03-01 12:15:00,6867.15,135.5,128.5651,411408.32,TSL Hit,3200,3,5.485444266666667,2023,2
40,2023-03-01 15:15:00,SHORT,2023-03-02 09:15:00,6870.05,6879.4,6879.4,2023-03-02 09:15:00,6879.4,-9.349999999999454,-16.224724999999456,-53541.5924999982,Initial SL Hit,3300,3,-0.713887899999976,2023,3
41,2023-03-02 11:15:00,SHORT,2023-03-02 12:15:00,6878.05,6889.65,6889.65,2023-03-02 12:15:00,6889.65,-11.599999999999454,-18.483849999999457,-60072.512499998236,Initial SL Hit,3250,3,-0.8009668333333099,2023,3
42,2023-03-13 15:15:00,SHORT,2023-03-14 09:15:00,6764.95,6779.45,6779.45,2023-03-15 09:15:00,6795.55,-30.600000000000364,-37.380250000000366,-125223.83750000123,Gap Open Outside ISL,3350,3,-1.6696511666666831,2023,3
43,2023-03-15 11:15:00,SHORT,2023-03-15 12:15:00,6770.15,6787.55,6787.55,2023-03-16 13:15:00,6787.55,-17.400000000000546,-24.178850000000544,-79790.20500000179,Initial SL hit,3300,3,-1.0638694000000237,2023,3
44,2023-03-17 09:15:00,SHORT,2023-03-17 10:15:00,6816.65,6852.3,6773.191836734693,2023-03-21 12:15:00,6775.75,40.899999999999636,34.10379999999964,112542.5399999988,TSL Hit,3300,3,1.500567199999984,2023,3
45,2023-03-22 12:15:00,SHORT,2023-03-22 13:15:00,6812.0,6829.35,6722.66224489796,2023-03-29 14:15:00,6739.35,72.64999999999964,65.87432499999963,217385.27249999877,TSL Hit,3300,3,2.8984702999999836,2023,3
46,2023-09-21 15:15:00,SHORT,2023-09-22 09:15:00,9067.15,9090.4,9090.4,2023-09-22 09:15:00,9090.4,-23.25,-32.328775,-80821.9375,Initial SL Hit,2500,3,-1.0776258333333333,2023,9
47,2023-09-22 09:15:00,SHORT,2023-09-28 14:15:00,9030.2,9117.1,9117.1,2023-09-29 11:15:00,9117.1,-86.89999999999964,-95.97364999999964,-239934.1249999991,Initial SL hit,2500,3,-3.199121666666654,2023,9
48,2023-09-29 13:15:00,SHORT,2023-09-29 14:15:00,9112.75,9133.0,9095.597959183675,2023-10-06 10:15:00,9106.3,6.450000000000728,-2.659524999999272,-6515.836249998217,TSL Hit,2450,3,-0.08687781666664289,2023,9
49,2023-10-09 11:15:00,SHORT,2023-10-09 12:15:00,9019.25,9030.75,9030.75,2023-10-09 13:15:00,9030.75,-11.5,-20.525,-51312.5,Initial SL hit,2500,3,-0.6841666666666667,2023,10
50,2023-10-09 14:15:00,SHORT,2023-10-09 15:15:00,9019.65,9050.05,9050.05,2023-10-10 09:15:00,9062.25,-42.600000000000364,-51.640950000000366,-129102.37500000092,Gap Open Outside ISL,2500,3,-1.7213650000000122,2023,10
51,2023-10-19 14:15:00,SHORT,2023-10-19 15:15:00,9058.8,9075.9,8746.204081632653,2023-11-02 09:15:00,8823.9,234.89999999999964,225.95864999999964,564896.6249999991,TSL Hit,2500,3,7.5319549999999875,2023,10
52,2023-11-02 10:15:00,SHORT,2023-11-02 11:15:00,8814.0,8836.05,8836.05,2023-11-02 11:15:00,8836.05,-22.049999999999272,-30.875024999999273,-78731.31374999814,Initial SL Hit,2550,3,-1.0497508499999753,2023,11
53,2024-01-18 13:15:00,SHORT,2024-01-18 14:15:00,10403.45,10443.75,10443.75,2024-01-18 14:15:00,10443.75,-40.29999999999927,-50.72359999999927,-109055.73999999843,Initial SL hit,2150,3,-1.4540765333333123,2024,1
54,2024-01-23 15:15:00,SHORT,2024-01-24 09:15:00,10333.6,10372.8,10372.8,2024-01-24 09:15:00,10372.8,-39.19999999999891,-49.55319999999891,-109017.0399999976,Initial SL Hit,2200,3,-1.4535605333333015,2024,1
55,2024-01-24 10:15:00,SHORT,2024-01-24 11:15:00,10444.4,10495.35,10495.35,2024-01-24 14:15:00,10495.35,-50.95000000000073,-61.41987500000073,-132052.73125000155,Initial SL hit,2150,3,-1.7607030833333541,2024,1
56,2024-01-24 15:15:00,SHORT,2024-01-25 09:15:00,10564.25,10579.4,10492.705102040816,2024-01-29 09:15:00,10545.05,19.200000000000728,8.645350000000727,18587.502500001563,TSL Hit,2150,3,0.2478333666666875,2024,1
57,2024-02-14 10:15:00,SHORT,2024-02-14 11:15:00,10591.75,10644.95,10644.95,2024-02-14 12:15:00,10644.95,-53.20000000000073,-63.81835000000073,-134018.53500000152,Initial SL hit,2100,3,-1.7869138000000202,2024,2
58,2024-02-28 14:15:00,SHORT,2024-02-28 15:15:00,10762.75,10834.2,10834.2,2024-02-29 14:15:00,10834.2,-71.45000000000073,-82.24847500000072,-172721.79750000153,Initial SL hit,2100,3,-2.30295730000002,2024,2
59,2024-03-05 10:15:00,SHORT,2024-03-05 11:15:00,10931.9,10991.5,10884.952040816326,2024-03-07 09:15:00,10921.35,10.549999999999272,-0.3766250000007272,-772.0812500014907,TSL Hit,2050,3,-0.010294416666686543,2024,3
60,2024-03-07 11:15:00,SHORT,2024-03-07 12:15:00,10908.1,10931.75,10931.75,2024-03-07 12:15:00,10931.75,-23.649999999999636,-34.569924999999635,-70868.34624999925,Initial SL Hit,2050,3,-0.9449112833333233,2024,3
61,2024-03-07 13:15:00,SHORT,2024-03-07 14:15:00,10891.15,10929.5,10929.5,2024-03-11 09:15:00,10929.5,-38.350000000000364,-49.260325000000364,-100983.66625000075,Initial SL Hit,2050,3,-1.3464488833333434,2024,3
62,2024-03-12 15:15:00,SHORT,2024-03-13 09:15:00,10699.35,10715.85,10350.697959183673,2024-03-21 13:15:00,10354.9,344.4500000000007,333.9228750000007,701238.0375000015,TSL Hit,2100,3,9.34984050000002,2024,3
63,2024-03-22 11:15:00,SHORT,2024-03-22 12:15:00,10398.6,10414.6,10414.6,2024-03-22 12:15:00,10414.6,-16.0,-26.4066,-56774.19,Initial SL Hit,2150,3,-0.7569892,2024,3
64,2024-03-22 13:15:00,SHORT,2024-03-22 14:15:00,10398.4,10422.45,10422.45,2024-03-26 09:15:00,10422.45,-24.05000000000109,-34.460425000001095,-74089.91375000235,Initial SL Hit,2150,3,-0.9878655166666981,2024,3
65,2024-04-19 13:15:00,SHORT,2024-04-19 14:15:00,10648.05,10720.9,10720.9,2024-04-22 09:15:00,10760.8,-112.75,-123.454425,-259254.2925,Gap Open Outside ISL,2100,3,-3.4567239,2024,4
66,2024-04-22 13:15:00,SHORT,2024-04-22 14:15:00,10696.65,10715.1,10715.1,2024-04-22 14:15:00,10715.1,-18.450000000000728,-29.155875000000727,-61227.33750000152,Initial SL hit,2100,3,-0.8163645000000204,2024,4
67,2024-04-23 12:15:00,SHORT,2024-04-23 13:15:00,10763.85,10784.25,10784.25,2024-04-23 13:15:00,10784.25,-20.399999999999636,-31.174049999999635,-65465.50499999923,Initial SL hit,2100,3,-0.8728733999999898,2024,4
68,2024-04-23 14:15:00,SHORT,2024-04-23 15:15:00,10775.55,10807.55,10790.778571428571,2024-04-24 09:15:00,10823.7,-48.150000000001455,-58.949625000001454,-123794.21250000305,Gap Open Outside ISL,2100,3,-1.6505895000000406,2024,4
69,2024-04-24 10:15:00,SHORT,2024-04-24 11:15:00,10812.0,10827.7,10827.7,2024-04-24 12:15:00,10827.7,-15.700000000000728,-26.51985000000073,-55691.68500000153,Initial SL Hit,2100,3,-0.7425558000000204,2024,4
70,2024-04-24 13:15:00,SHORT,2024-04-24 14:15:00,10823.15,10850.85,10850.85,2024-04-24 14:15:00,10850.85,-27.700000000000728,-38.53700000000073,-80927.70000000154,Initial SL Hit,2100,3,-1.0790360000000205,2024,4
71,2024-05-08 15:15:00,SHORT,2024-05-09 09:15:00,10921.8,10946.4,10946.4,2024-05-09 09:15:00,10946.4,-24.600000000000364,-35.534100000000365,-72844.90500000074,Initial SL hit,2050,3,-0.9712654000000098,2024,5
72,2024-05-09 11:15:00,SHORT,2024-05-09 12:15:00,10879.4,10938.0,10933.32755102041,2024-05-13 12:15:00,10938.0,-58.600000000000364,-69.50870000000036,-142492.83500000075,Initial SL hit,2050,3,-1.8999044666666767,2024,5
73,2024-05-13 15:15:00,SHORT,2024-05-14 09:15:00,11081.55,11101.3,11101.3,2024-05-14 11:15:00,11101.3,-19.75,-30.841425,-63224.92125,Initial SL Hit,2050,3,-0.84299895,2024,5
74,2024-06-04 15:15:00,SHORT,2024-06-05 09:15:00,10832.15,10898.75,10898.75,2024-06-05 09:15:00,10898.75,-66.60000000000036,-77.46545000000036,-162677.44500000076,Initial SL Hit,2100,3,-2.16903260000001,2024,6
75,2024-07-19 13:15:00,SHORT,2024-07-19 14:15:00,12224.8,12271.7,12271.7,2024-07-22 09:15:00,12271.7,-46.900000000001455,-59.148250000001454,-109424.26250000269,Initial SL hit,1850,3,-1.4589901666667027,2024,7
76,2024-07-25 13:15:00,SHORT,2024-07-25 14:15:00,12375.3,12435.55,12435.55,2024-07-25 15:15:00,12435.55,-60.25,-72.655425,-130779.76499999998,Initial SL Hit,1800,3,-1.7437302,2024,7
77,2024-08-06 14:15:00,SHORT,2024-08-06 15:15:00,12229.4,12364.65,12364.65,2024-08-07 09:15:00,12477.95,-248.5500000000011,-260.9036750000011,-482671.79875000205,Gap Open Outside ISL,1850,3,-6.435623983333361,2024,8
78,2024-08-07 12:15:00,SHORT,2024-08-07 13:15:00,12499.45,12533.5,12533.5,2024-08-07 13:15:00,12533.5,-34.04999999999927,-46.56647499999927,-83819.65499999869,Initial SL hit,1800,3,-1.1175953999999826,2024,8
79,2024-08-07 15:15:00,SHORT,2024-08-08 09:15:00,12559.4,12574.05,12574.05,2024-08-08 10:15:00,12574.05,-14.649999999999636,-27.216724999999634,-48990.10499999934,Initial SL hit,1800,3,-0.6532013999999913,2024,8
80,2024-08-08 13:15:00,SHORT,2024-08-08 14:15:00,12563.45,12609.65,12596.222448979592,2024-08-09 09:15:00,12663.9,-100.44999999999891,-113.06367499999891,-203514.61499999804,Gap Open Outside ISL,1800,3,-2.713528199999974,2024,8
81,2024-08-09 11:15:00,SHORT,2024-08-09 12:15:00,12617.7,12643.7,12530.984693877552,2024-08-12 11:15:00,12550.05,67.65000000000146,55.066125000001456,99119.02500000263,TSL Hit,1800,3,1.321587000000035,2024,8
82,2024-08-12 14:15:00,SHORT,2024-08-12 15:15:00,12635.85,12682.15,12682.15,2024-08-13 09:15:00,12687.5,-51.649999999999636,-64.31167499999964,-115761.01499999934,Gap Open Outside ISL,1800,3,-1.5434801999999912,2024,8
83,2024-08-13 11:15:00,SHORT,2024-08-13 12:15:00,12637.25,12672.85,12542.00306122449,2024-08-16 09:15:00,12672.85,-35.600000000000364,-48.25505000000037,-86859.09000000067,Initial SL hit,1800,3,-1.158121200000009,2024,8
84,2024-09-09 11:15:00,SHORT,2024-09-09 12:15:00,13000.65,13022.8,13022.8,2024-09-09 15:15:00,13022.8,-22.149999999999636,-35.161724999999635,-61533.01874999936,Initial SL hit,1750,3,-0.8204402499999914,2024,9
85,2024-09-19 15:15:00,SHORT,2024-09-20 09:15:00,13093.0,13106.9,13106.9,2024-09-20 10:15:00,13106.9,-13.899999999999636,-26.999949999999636,-45899.91499999938,Initial SL hit,1700,3,-0.6119988666666585,2024,9
86,2024-09-20 12:15:00,SHORT,2024-09-20 13:15:00,13097.0,13159.5,13159.5,2024-09-23 09:15:00,13182.25,-85.25,-98.389625,-167262.3625,Gap Open Outside ISL,1700,3,-2.2301648333333333,2024,9
87,2024-09-23 15:15:00,SHORT,2024-09-24 09:15:00,13198.05,13215.65,13215.65,2024-09-24 09:15:00,13215.65,-17.600000000000364,-30.806850000000363,-52371.645000000615,Initial SL Hit,1700,3,-0.6982886000000083,2024,9
88,2024-09-24 11:15:00,SHORT,2024-09-24 12:15:00,13255.5,13276.95,13276.95,2024-09-24 13:15:00,13276.95,-21.450000000000728,-34.716225000000726,-59017.582500001234,Initial SL Hit,1700,3,-0.7869011000000166,2024,9
89,2024-09-24 15:15:00,SHORT,2024-09-25 09:15:00,13275.5,13298.2,13298.2,2024-09-25 09:15:00,13298.2,-22.700000000000728,-35.98685000000073,-61177.64500000124,Initial SL Hit,1700,3,-0.81570193333335,2024,9
90,2024-09-25 10:15:00,SHORT,2024-09-25 11:15:00,13211.85,13256.35,13256.35,2024-09-25 14:15:00,13256.35,-44.5,-57.7341,-98147.97,Initial SL Hit,1700,3,-1.3086396,2024,9
91,2024-09-25 15:15:00,SHORT,2024-09-26 09:15:00,13246.85,13267.1,13267.1,2024-09-26 15:15:00,13267.1,-20.25,-33.506975,-56961.8575,Initial SL Hit,1700,3,-0.7594914333333334,2024,9
92,2024-10-03 15:15:00,SHORT,2024-10-04 09:15:00,12961.15,12989.6,12989.6,2024-10-04 09:15:00,12989.6,-28.450000000000728,-41.42537500000073,-72494.40625000127,Initial SL hit,1750,3,-0.9665920833333502,2024,10
93,2024-10-04 11:15:00,SHORT,2024-10-04 12:15:00,12958.3,13018.7,13018.7,2024-10-09 10:15:00,13018.7,-60.400000000001455,-73.38850000000146,-128429.87500000255,Initial SL hit,1750,3,-1.7123983333333672,2024,10
94,2024-10-09 12:15:00,SHORT,2024-10-09 13:15:00,12978.75,13020.2,13020.2,2024-10-09 13:15:00,13020.2,-41.45000000000073,-54.44947500000073,-95286.58125000128,Initial SL Hit,1750,3,-1.2704877500000171,2024,10
95,2024-10-09 14:15:00,SHORT,2024-10-09 15:15:00,12963.95,13015.0,12992.654081632654,2024-10-10 09:15:00,13035.35,-71.39999999999964,-84.39964999999964,-147699.38749999937,Gap Open Outside ISL,1750,3,-1.9693251666666582,2024,10
96,2024-10-10 10:15:00,SHORT,2024-10-10 11:15:00,13001.55,13083.05,12928.466326530614,2024-10-11 12:15:00,12931.65,69.89999999999964,56.93339999999964,99633.44999999936,TSL Hit,1750,3,1.3284459999999916,2024,10
97,2024-10-11 13:15:00,SHORT,2024-10-11 14:15:00,12918.0,12941.9,12941.9,2024-10-11 14:15:00,12941.9,-23.899999999999636,-36.82994999999964,-64452.41249999937,Initial SL Hit,1750,3,-0.8593654999999917,2024,10
98,2024-10-11 15:15:00,SHORT,2024-10-14 09:15:00,12971.8,12992.15,12992.15,2024-10-14 10:15:00,12992.15,-20.350000000000364,-33.33197500000036,-58330.956250000636,Initial SL Hit,1750,3,-0.7777460833333418,2024,10
99,2024-10-14 11:15:00,SHORT,2024-10-14 12:15:00,12943.85,12982.7,12982.7,2024-10-14 13:15:00,12982.7,-38.850000000000364,-51.81327500000037,-90673.23125000064,Initial SL Hit,1750,3,-1.208976416666675,2024,10
