Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
2023-01-23 12:15:00,LONG,2023-01-23 13:15:00,7049.95,7036.35,7036.35,2023-01-23 14:15:00,7036.35,-13.599999999999454,-20.643149999999455,-139341.26249999632,Initial SL Hit,6750,6.333,-1.857883499999951,2023,1,-12.352939699999865
2023-01-23 15:15:00,LONG,2023-01-24 09:15:00,7062.4,7039.05,7039.05,2023-01-24 11:15:00,7039.05,-23.349999999999454,-30.400724999999454,-205204.89374999632,Initial SL Hit,6750,6.333,-2.736065249999951,2023,1,-15.089004949999818
2023-01-30 13:15:00,LONG,2023-01-30 14:15:00,6805.85,6760.55,6963.7,2023-02-01 13:15:00,6963.4,157.54999999999927,150.66537499999927,1054657.6249999949,TSL Hit,7000,6.333,14.0621016666666,2023,1,-1.026903283333212
2023-02-01 15:15:00,LONG,2023-02-02 09:15:00,6949.7,6923.2,6923.2,2023-02-02 09:15:00,6923.2,-26.5,-33.43645,-229039.6825,Initial SL Hit,6850,6.333,-3.0538624333333333,2023,2,-4.080765716666548
2023-02-03 14:15:00,LONG,2023-02-03 15:15:00,6955.4,6922.2,6986.256617647059,2023-02-13 14:15:00,6980.2,24.800000000000182,17.83220000000018,122150.57000000124,TSL Hit,6850,6.333,1.6286742666666834,2023,2,-2.4520914499998696
2023-02-15 09:15:00,LONG,2023-02-15 10:15:00,6993.05,6945.55,7010.359558823529,2023-02-17 12:15:00,6989.4,-3.6500000000005457,-10.641225000000546,-72360.33000000371,TSL Hit,6800,6.333,-0.9648044000000496,2023,2,-3.416895849999918
2023-02-20 11:15:00,LONG,2023-02-20 12:15:00,7023.0,7008.8,7015.262500000001,2023-02-20 14:15:00,7008.8,-14.199999999999818,-21.215899999999817,-143207.32499999876,Initial SL hit,6750,6.333,-1.9094309999999832,2023,2,-5.3263268499999015
2023-02-28 11:15:00,LONG,2023-02-28 12:15:00,6811.2,6797.35,6797.35,2023-02-28 13:15:00,6797.35,-13.849999999999454,-20.654274999999455,-143547.2112499962,Initial SL Hit,6950,6.333,-1.9139628166666163,2023,2,-7.240289666666513
2023-03-01 10:15:00,LONG,2023-03-01 11:15:00,6852.85,6839.6,6878.063970588235,2023-03-10 09:15:00,6839.6,-13.25,-20.096225,-139668.76375,Initial SL hit,6950,6.333,-1.8622501833333336,2023,3,-9.102539849999843
2023-03-15 15:15:00,LONG,2023-03-16 09:15:00,6720.45,6707.8,6707.8,2023-03-16 09:15:00,6707.8,-12.649999999999636,-19.364124999999635,-136517.08124999743,Initial SL Hit,7050,6.333,-1.8202277499999655,2023,3,-10.922767599999816
2023-03-16 10:15:00,LONG,2023-03-16 11:15:00,6758.25,6690.1,6690.1,2023-03-20 12:15:00,6690.1,-68.14999999999964,-74.87417499999964,-527862.9337499974,Initial SL Hit,7050,6.333,-7.038172449999966,2023,3,-17.960940049999778
2023-03-21 11:15:00,LONG,2023-03-21 12:15:00,6770.45,6748.6,6798.033823529411,2023-03-22 15:15:00,6796.0,25.550000000000182,18.76677500000018,131367.42500000127,TSL Hit,7000,6.333,1.7515656666666837,2023,3,-16.2093743833331
2023-03-29 09:15:00,LONG,2023-03-29 10:15:00,6666.4,6613.45,7467.961029411765,2023-05-19 09:15:00,7424.0,757.6000000000004,750.5548000000003,5328939.080000003,TSL Hit,7100,6.333,71.05252106666671,2023,3,0.0
2023-05-22 09:15:00,LONG,2023-05-22 10:15:00,7501.6,7449.65,7839.125735294118,2023-06-09 14:15:00,7833.35,331.75,324.082525,2057924.03375,TSL Hit,6350,6.333,27.438987116666663,2023,5,0.0
2023-06-12 10:15:00,LONG,2023-06-12 11:15:00,7863.5,7844.25,8036.080147058825,2023-06-23 09:15:00,7996.7,133.19999999999982,125.26989999999982,757882.894999999,TSL Hit,6050,6.333,10.105105266666653,2023,6,0.0
2023-06-26 11:15:00,LONG,2023-06-26 12:15:00,8020.6,8008.05,8008.05,2023-06-26 12:15:00,8008.05,-12.550000000000182,-20.56432500000018,-121329.51750000106,Initial SL Hit,5900,6.333,-1.6177269000000143,2023,6,-1.617726900000008
2023-06-26 13:15:00,LONG,2023-06-26 14:15:00,8036.85,8014.95,8190.94705882353,2023-07-10 11:15:00,8175.6,138.75,130.643775,770798.2725000001,TSL Hit,5900,6.333,10.2773103,2023,6,0.0
2023-07-11 09:15:00,LONG,2023-07-11 10:15:00,8277.45,8223.05,8258.16911764706,2023-07-13 13:15:00,8223.05,-54.400000000001455,-62.650250000001456,-360238.9375000084,Initial SL hit,5750,6.333,-4.803185833333446,2023,7,-4.803185833333458
2023-07-14 14:15:00,LONG,2023-07-14 15:15:00,8351.2,8305.05,8478.76838235294,2023-08-02 12:15:00,8477.85,126.64999999999964,118.23547499999964,673942.2074999979,TSL Hit,5700,6.333,8.985896099999973,2023,7,0.0
2023-08-03 14:15:00,LONG,2023-08-03 15:15:00,8505.3,8446.85,8525.301470588236,2023-08-09 09:15:00,8525.1,19.80000000000109,11.284800000001091,63194.88000000611,TSL Hit,5600,6.333,0.8425984000000815,2023,8,0.0
2023-08-09 12:15:00,LONG,2023-08-09 13:15:00,8567.55,8540.2,8559.913970588235,2023-08-14 09:15:00,8540.2,-27.349999999998545,-35.90387499999854,-199266.50624999191,Initial SL hit,5550,6.333,-2.6568867499998925,2023,8,-2.6568867499998987
2023-08-16 11:15:00,LONG,2023-08-16 12:15:00,8586.7,8558.35,8571.70661764706,2023-08-18 10:15:00,8558.35,-28.350000000000364,-36.92252500000036,-204920.01375000202,Initial SL hit,5550,6.333,-2.732266850000027,2023,8,-5.389153599999929
2023-08-21 10:15:00,LONG,2023-08-21 11:15:00,8617.3,8593.85,9007.71544117647,2023-09-12 11:15:00,8992.5,375.2000000000007,366.39510000000075,2015173.0500000042,TSL Hit,5500,6.333,26.86897400000006,2023,8,0.0
2023-09-13 13:15:00,LONG,2023-09-13 14:15:00,8999.65,8952.8,9104.183088235293,2023-09-21 12:15:00,9084.75,85.10000000000036,76.05780000000036,403106.3400000019,TSL Hit,5300,6.333,5.374751200000025,2023,9,0.0
2023-09-25 11:15:00,LONG,2023-09-25 12:15:00,9052.15,8991.05,9130.005147058822,2023-09-28 11:15:00,9128.5,76.35000000000036,67.25967500000036,353113.2937500019,TSL Hit,5250,6.333,4.708177250000025,2023,9,0.0
2023-09-29 15:15:00,LONG,2023-10-03 09:15:00,9114.05,9101.95,9101.95,2023-10-03 09:15:00,9101.95,-12.099999999998545,-21.207999999998545,-110281.59999999244,Initial SL Hit,5200,6.333,-1.4704213333332325,2023,10,-1.4704213333332063
2023-10-03 12:15:00,LONG,2023-10-03 13:15:00,9114.65,9098.7,9098.7,2023-10-03 13:15:00,9098.7,-15.949999999998909,-25.056674999998908,-130294.70999999432,Initial SL Hit,5200,6.333,-1.7372627999999242,2023,10,-3.207684133333146
2023-10-06 11:15:00,LONG,2023-10-06 12:15:00,9108.65,9085.2,9096.558088235293,2023-10-09 09:15:00,9058.95,-49.69999999999891,-58.783799999998905,-305675.7599999943,Gap Open Outside ISL,5200,6.333,-4.075676799999925,2023,10,-7.2833609333330855
2023-10-10 11:15:00,LONG,2023-10-10 12:15:00,9113.55,9091.35,9120.097058823529,2023-10-18 10:15:00,9118.45,4.900000000001455,-4.2159999999985445,-21923.19999999243,TSL Hit,5200,6.333,-0.2923093333332324,2023,10,-7.575670266666293
2023-10-27 12:15:00,LONG,2023-10-27 13:15:00,8757.15,8731.5,8731.5,2023-10-27 14:15:00,8731.5,-25.649999999999636,-34.39432499999964,-185729.35499999806,Initial SL Hit,5400,6.333,-2.476391399999974,2023,10,-10.052061666666248
2023-10-31 11:15:00,LONG,2023-10-31 12:15:00,8743.9,8710.55,8710.55,2023-10-31 12:15:00,8710.55,-33.350000000000364,-42.07722500000036,-229320.87625000198,Initial SL Hit,5450,6.333,-3.0576116833333598,2023,10,-13.10967334999961
2023-10-31 13:15:00,LONG,2023-10-31 14:15:00,8758.1,8724.05,8724.05,2023-11-01 15:15:00,8724.05,-34.05000000000109,-42.79107500000109,-231071.8050000059,Initial SL Hit,5400,6.333,-3.0809574000000786,2023,10,-16.190630749999684
2023-11-02 10:15:00,LONG,2023-11-02 11:15:00,8836.05,8814.0,8814.0,2023-11-02 11:15:00,8814.0,-22.049999999999272,-30.875024999999273,-166725.13499999608,Initial SL Hit,5400,6.333,-2.2230017999999476,2023,11,-18.41363254999962
2023-11-02 12:15:00,LONG,2023-11-02 13:15:00,8818.75,8801.0,10137.163970588235,2023-12-20 13:15:00,10124.45,1305.7000000000007,1296.2284000000006,6999633.360000003,TSL Hit,5400,6.333,93.32844480000004,2023,11,0.0
2023-12-22 10:15:00,LONG,2023-12-22 11:15:00,10250.4,10225.9,10225.9,2023-12-22 12:15:00,10225.9,-24.5,-34.73815,-161532.3975,Initial SL hit,4650,6.333,-2.1537653,2023,12,-2.153765299999975
2023-12-22 13:15:00,LONG,2023-12-22 14:15:00,10238.9,10188.35,10421.816911764705,2024-01-09 15:15:00,10416.6,177.70000000000073,167.37225000000072,778280.9625000034,TSL Hit,4650,6.333,10.377079500000045,2023,12,0.0
2024-01-11 11:15:00,LONG,2024-01-11 12:15:00,10476.05,10461.95,10461.95,2024-01-11 12:15:00,10461.95,-14.099999999998545,-24.568999999998546,-111788.94999999339,Initial SL hit,4550,6.333,-1.4905193333332452,2024,1,-1.490519333333225
2024-01-11 13:15:00,LONG,2024-01-11 14:15:00,10476.0,10426.55,10426.55,2024-01-11 14:15:00,10426.55,-49.45000000000073,-59.90127500000072,-272550.8012500033,Initial SL Hit,4550,6.333,-3.6340106833333765,2024,1,-5.124530016666597
2024-01-12 11:15:00,LONG,2024-01-12 12:15:00,10504.1,10481.4,10503.528676470587,2024-01-17 09:15:00,10461.1,-43.0,-53.4826,-240671.69999999998,Gap Open Outside ISL,4500,6.333,-3.2089559999999997,2024,1,-8.333486016666598
2024-01-19 11:15:00,LONG,2024-01-19 12:15:00,10526.4,10504.0,10504.0,2024-01-19 12:15:00,10504.0,-22.399999999999636,-32.915199999999636,-148118.39999999836,Initial SL hit,4500,6.333,-1.9749119999999782,2024,1,-10.308398016666558
2024-01-19 13:15:00,LONG,2024-01-19 14:15:00,10558.0,10528.6,10528.6,2024-01-23 10:15:00,10528.6,-29.399999999999636,-39.94329999999964,-179744.84999999838,Initial SL hit,4500,6.333,-2.3965979999999782,2024,1,-12.704996016666541
2024-01-24 13:15:00,LONG,2024-01-24 14:15:00,10494.5,10412.05,10521.620588235293,2024-01-25 10:15:00,10412.05,-82.45000000000073,-92.90327500000073,-422709.9012500033,Initial SL hit,4550,6.333,-5.636132016666711,2024,1,-18.341128033333234
2024-01-25 13:15:00,LONG,2024-01-25 14:15:00,10421.7,10366.6,10366.6,2024-01-25 14:15:00,10366.6,-55.100000000000364,-65.49415000000036,-297998.38250000164,Initial SL Hit,4550,6.333,-3.9733117666666886,2024,1,-22.314439799999946
2024-01-29 11:15:00,LONG,2024-01-29 12:15:00,10653.95,10505.75,10717.536764705883,2024-02-09 10:15:00,10626.85,-27.100000000000364,-37.74040000000036,-167944.78000000163,TSL Hit,4450,6.333,-2.239263733333355,2024,1,-24.553703533333305
2024-02-12 12:15:00,LONG,2024-02-12 13:15:00,10724.75,10696.05,10696.05,2024-02-12 13:15:00,10696.05,-28.700000000000728,-39.41040000000073,-175376.28000000323,Initial SL Hit,4450,6.333,-2.338350400000043,2024,2,-26.89205393333333
2024-02-14 13:15:00,LONG,2024-02-14 14:15:00,10676.4,10621.0,10836.340441176471,2024-02-22 09:15:00,10828.15,151.75,140.997725,627439.87625,TSL Hit,4450,6.333,8.365865016666667,2024,2,-18.526188916666683
2024-02-23 11:15:00,LONG,2024-02-23 12:15:00,11072.05,11050.0,11050.0,2024-02-23 15:15:00,11050.0,-22.049999999999272,-33.11102499999927,-142377.4074999969,Initial SL hit,4300,6.333,-1.898365433333292,2024,2,-20.424554349999994
2024-02-27 13:15:00,LONG,2024-02-27 14:15:00,11016.15,10935.4,10957.660294117648,2024-02-28 10:15:00,10935.4,-80.75,-91.725775,-394420.8325,Initial SL hit,4300,6.333,-5.258944433333334,2024,2,-25.683498783333334
2024-02-29 14:15:00,LONG,2024-02-29 15:15:00,10842.6,10722.4,10929.0125,2024-03-05 11:15:00,10919.7,77.10000000000036,66.21885000000036,291362.9400000016,TSL Hit,4400,6.333,3.884839200000021,2024,2,-21.79865958333329
2024-03-07 11:15:00,LONG,2024-03-07 12:15:00,10931.75,10908.1,10908.1,2024-03-07 12:15:00,10908.1,-23.649999999999636,-34.569924999999635,-150379.17374999842,Initial SL Hit,4350,6.333,-2.0050556499999788,2024,3,-23.803715233333264
2024-03-14 14:15:00,LONG,2024-03-14 15:15:00,10526.6,10427.35,10427.35,2024-03-15 09:15:00,10427.35,-99.25,-109.726975,-493771.38749999995,Initial SL Hit,4500,6.333,-6.583618499999999,2024,3,-30.387333733333264
2024-03-20 12:15:00,LONG,2024-03-20 13:15:00,10180.7,10119.55,10828.971323529411,2024-04-15 09:15:00,10812.2,631.5,621.00355,2887666.5075000003,TSL Hit,4650,6.333,38.50222010000001,2024,3,0.0
2024-04-18 09:15:00,LONG,2024-04-18 10:15:00,10863.3,10801.2,10801.2,2024-04-18 14:15:00,10801.2,-62.099999999998545,-72.93224999999855,-317255.2874999937,Initial SL Hit,4350,6.333,-4.230070499999917,2024,4,-4.230070499999897
2024-04-22 13:15:00,LONG,2024-04-22 14:15:00,10715.1,10696.65,10696.65,2024-04-22 14:15:00,10696.65,-18.450000000000728,-29.155875000000727,-129743.64375000323,Initial SL Hit,4450,6.333,-1.7299152500000432,2024,4,-5.95998574999993
2024-04-23 11:15:00,LONG,2024-04-23 12:15:00,10782.9,10760.55,10760.55,2024-04-23 13:15:00,10760.55,-22.350000000000364,-33.12172500000036,-145735.5900000016,Initial SL Hit,4400,6.333,-1.9431412000000214,2024,4,-7.903126949999944
2024-04-24 11:15:00,LONG,2024-04-24 12:15:00,10824.1,10807.0,10969.80588235294,2024-05-07 10:15:00,10906.1,82.0,71.1349,312993.56,TSL Hit,4400,6.333,4.173247466666666,2024,4,-3.7298794833332636
2024-05-08 14:15:00,LONG,2024-05-08 15:15:00,10932.8,10875.5,10875.5,2024-05-09 10:15:00,10875.5,-57.29999999999927,-68.20414999999927,-296688.05249999685,Initial SL Hit,4350,6.333,-3.9558406999999582,2024,5,-7.685720183333217
2024-05-10 14:15:00,LONG,2024-05-10 15:15:00,10887.7,10829.15,10829.15,2024-05-13 09:15:00,10829.15,-58.55000000000109,-69.40842500000109,-301926.6487500047,Initial SL Hit,4350,6.333,-4.025688650000063,2024,5,-11.71140883333328
2024-05-13 10:15:00,LONG,2024-05-13 11:15:00,10829.65,10761.75,11426.033823529413,2024-05-30 09:15:00,11404.75,575.1000000000004,563.9828000000003,2481524.3200000017,TSL Hit,4400,6.333,33.086990933333354,2024,5,0.0
2024-06-03 10:15:00,LONG,2024-06-03 11:15:00,11717.55,11667.95,11667.95,2024-06-04 09:15:00,11667.95,-49.599999999998545,-61.29274999999855,-248235.63749999413,Initial SL hit,4050,6.333,-3.3098084999999213,2024,6,-3.3098084999999173
