Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
2017-05-25 13:15:00,LONG,2017-05-25 14:15:00,23068.85,22813.0,23188.969444444443,2017-05-29 14:15:00,23177.25,108.40000000000146,103.77539000000145,28019.355300000392,TSL Hit,270,1,0.4483096848000062,2017,5
2017-05-29 15:15:00,LONG,2017-05-30 09:15:00,23215.35,23141.15,23141.15,2017-05-30 09:15:00,23141.15,-74.19999999999709,-78.83564999999709,-21285.625499999212,Initial SL Hit,270,1,-0.34057000799998743,2017,5
2017-05-30 11:15:00,LONG,2017-05-30 12:15:00,23263.6,23207.05,23207.05,2017-05-30 12:15:00,23207.05,-56.54999999999927,-61.19706499999927,-16523.207549999803,Initial SL Hit,270,1,-0.26437132079999687,2017,5
2017-05-30 13:15:00,LONG,2017-05-30 14:15:00,23268.9,23213.15,23296.38888888889,2017-06-01 11:15:00,23279.9,11.0,6.34512,1713.1824,TSL Hit,270,1,0.0274109184,2017,5
2017-06-01 12:15:00,LONG,2017-06-01 13:15:00,23287.05,23224.05,23416.372222222224,2017-06-06 12:15:00,23397.3,110.25,105.581565,28507.022549999998,TSL Hit,270,1,0.45611236079999995,2017,6
2017-06-07 11:15:00,LONG,2017-06-07 12:15:00,23490.8,23458.0,23458.36111111111,2017-06-07 14:15:00,23458.0,-32.79999999999927,-37.49487999999927,-10123.617599999803,Initial SL hit,270,1,-0.16197788159999685,2017,6
2017-06-08 10:15:00,LONG,2017-06-08 11:15:00,23614.45,23579.45,23579.45,2017-06-08 14:15:00,23579.45,-35.0,-39.719390000000004,-10724.2353,Initial SL hit,270,1,-0.1715877648,2017,6
2017-06-08 15:15:00,LONG,2017-06-09 09:15:00,23546.95,23514.2,23514.2,2017-06-09 10:15:00,23514.2,-32.75,-37.456115,-10113.151049999999,Initial SL Hit,270,1,-0.16181041679999997,2017,6
2017-06-09 11:15:00,LONG,2017-06-09 12:15:00,23587.65,23545.8,23545.8,2017-06-09 12:15:00,23545.8,-41.85000000000218,-46.56334500000219,-12572.10315000059,Initial SL Hit,270,1,-0.20115365040000943,2017,6
2017-06-09 13:15:00,LONG,2017-06-09 14:15:00,23679.65,23603.1,23603.1,2017-06-12 09:15:00,23603.1,-76.55000000000291,-81.2782750000029,-21945.134250000785,Initial SL hit,270,1,-0.35112214800001257,2017,6
2017-06-12 15:15:00,LONG,2017-06-13 09:15:00,23492.25,23463.85,23463.85,2017-06-13 15:15:00,23463.85,-28.400000000001455,-33.09561000000146,-8935.814700000394,Initial SL Hit,270,1,-0.1429730352000063,2017,6
2017-06-14 12:15:00,LONG,2017-06-14 13:15:00,23526.45,23420.4,23420.4,2017-06-15 09:15:00,23420.4,-106.04999999999927,-110.74468499999928,-29901.064949999807,Initial SL Hit,270,1,-0.4784170391999969,2017,6
2017-06-19 10:15:00,LONG,2017-06-19 11:15:00,23619.35,23564.9,23655.411111111112,2017-06-21 10:15:00,23636.6,17.25,12.524405,3381.5893499999997,TSL Hit,270,1,0.05410542959999999,2017,6
2017-06-21 12:15:00,LONG,2017-06-21 13:15:00,23676.5,23634.55,23634.55,2017-06-21 13:15:00,23634.55,-41.95000000000073,-46.68110500000073,-12603.898350000196,Initial SL Hit,270,1,-0.20166237360000314,2017,6
2017-06-22 10:15:00,LONG,2017-06-22 11:15:00,23895.35,23791.7,23791.7,2017-06-22 14:15:00,23791.7,-103.64999999999782,-108.41870499999781,-27646.769774999444,Initial SL hit,255,1,-0.44234831639999106,2017,6
2017-06-23 11:15:00,LONG,2017-06-23 12:15:00,23617.5,23531.4,23531.4,2017-06-23 14:15:00,23531.4,-86.09999999999854,-90.81488999999854,-24520.020299999607,Initial SL Hit,270,1,-0.39232032479999374,2017,6
2017-07-06 09:15:00,LONG,2017-07-06 10:15:00,23446.15,23369.5,23443.38888888889,2017-07-10 09:15:00,23369.5,-76.65000000000146,-81.33156500000146,-21959.522550000394,Initial SL hit,270,1,-0.3513523608000063,2017,7
2017-07-10 11:15:00,LONG,2017-07-10 12:15:00,23611.45,23575.7,23575.7,2017-07-10 12:15:00,23575.7,-35.75,-40.468715,-10926.55305,Initial SL hit,270,1,-0.1748248488,2017,7
2017-07-11 10:15:00,LONG,2017-07-11 11:15:00,23693.05,23641.7,23641.7,2017-07-11 11:15:00,23641.7,-51.349999999998545,-56.08347499999854,-15142.538249999607,Initial SL hit,270,1,-0.2422806119999937,2017,7
2017-07-12 11:15:00,LONG,2017-07-12 12:15:00,23583.5,23525.8,24186.330555555556,2017-07-21 12:15:00,24111.6,528.0999999999985,523.3304899999986,141299.23229999962,TSL Hit,270,1,2.2607877167999937,2017,7
2017-07-21 13:15:00,LONG,2017-07-21 14:15:00,24200.75,24079.2,24771.308333333334,2017-07-28 12:15:00,24733.05,532.2999999999993,527.4066199999993,134488.68809999982,TSL Hit,255,1,2.151819009599997,2017,7
2017-07-28 13:15:00,LONG,2017-07-28 14:15:00,24738.65,24651.05,25087.441666666666,2017-08-02 15:15:00,24956.45,217.79999999999927,212.83048999999926,54271.77494999981,TSL Hit,255,1,0.8683483991999968,2017,7
2017-08-03 15:15:00,LONG,2017-08-04 09:15:00,24700.15,24636.35,24636.35,2017-08-04 10:15:00,24636.35,-63.80000000000291,-68.73365000000291,-17527.080750000743,Initial SL Hit,255,1,-0.2804332920000119,2017,8
2017-08-04 11:15:00,LONG,2017-08-04 12:15:00,24680.5,24627.25,24791.98611111111,2017-08-08 09:15:00,24627.25,-53.25,-58.180775,-14836.097624999999,Initial SL hit,255,1,-0.237377562,2017,8
2017-08-23 10:15:00,LONG,2017-08-23 11:15:00,24168.7,24129.35,24129.35,2017-08-23 11:15:00,24129.35,-39.35000000000218,-44.17980500000218,-11265.850275000557,Initial SL hit,255,1,-0.18025360440000893,2017,8
2017-08-23 13:15:00,LONG,2017-08-23 14:15:00,24190.95,24123.95,24312.097222222223,2017-08-29 09:15:00,24197.3,6.349999999998545,1.5111749999985449,385.34962499962893,TSL Hit,255,1,0.006165593999994063,2017,8
2017-08-30 10:15:00,LONG,2017-08-30 11:15:00,24338.6,24290.1,24290.1,2017-08-30 14:15:00,24290.1,-48.5,-53.36287,-13607.53185,Initial SL hit,255,1,-0.21772050959999997,2017,8
2017-08-31 10:15:00,LONG,2017-08-31 11:15:00,24260.05,24218.6,24218.6,2017-08-31 11:15:00,24218.6,-41.45000000000073,-46.297865000000726,-11805.955575000185,Initial SL Hit,255,1,-0.18889528920000298,2017,8
2017-08-31 13:15:00,LONG,2017-08-31 14:15:00,24291.25,24244.95,24349.052777777775,2017-09-04 10:15:00,24327.3,36.04999999999927,31.188144999999274,7952.976974999815,TSL Hit,255,1,0.12724763159999702,2017,8
2017-09-04 12:15:00,LONG,2017-09-04 13:15:00,24234.75,24156.4,24156.4,2017-09-06 09:15:00,24156.4,-78.34999999999854,-83.18911499999855,-21213.22432499963,Initial SL Hit,255,1,-0.3394115891999941,2017,9
2017-09-07 12:15:00,LONG,2017-09-07 13:15:00,24353.05,24309.2,24309.2,2017-09-07 15:15:00,24309.2,-43.849999999998545,-48.716224999998545,-12422.63737499963,Initial SL hit,255,1,-0.19876219799999406,2017,9
2017-09-08 10:15:00,LONG,2017-09-08 11:15:00,24365.1,24316.5,24316.5,2017-09-08 12:15:00,24316.5,-48.599999999998545,-53.46815999999855,-13634.38079999963,Initial SL hit,255,1,-0.21815009279999406,2017,9
2017-09-08 13:15:00,LONG,2017-09-08 14:15:00,24348.1,24286.5,24872.802777777775,2017-09-15 09:15:00,24842.55,494.4500000000007,489.53093500000074,124830.38842500019,TSL Hit,255,1,1.997286214800003,2017,9
2017-09-15 10:15:00,LONG,2017-09-15 11:15:00,24857.85,24797.1,25014.78611111111,2017-09-20 09:15:00,25011.7,153.85000000000218,148.8630450000022,37960.076475000555,TSL Hit,255,1,0.6073612236000089,2017,9
2017-09-20 12:15:00,LONG,2017-09-20 13:15:00,25001.1,24964.8,24964.8,2017-09-20 13:15:00,24964.8,-36.29999999999927,-41.29658999999927,-10530.630449999813,Initial SL Hit,255,1,-0.168490087199997,2017,9
2017-09-20 15:15:00,LONG,2017-09-21 09:15:00,24973.75,24938.3,24938.3,2017-09-21 09:15:00,24938.3,-35.45000000000073,-40.44120500000073,-10312.507275000185,Initial SL hit,255,1,-0.16500011640000295,2017,9
2017-09-21 13:15:00,LONG,2017-09-21 14:15:00,24799.5,24741.6,24741.6,2017-09-22 09:15:00,24709.7,-89.79999999999927,-94.75091999999927,-24161.484599999814,Gap Open Outside ISL,255,1,-0.386583753599997,2017,9
2017-10-06 09:15:00,LONG,2017-10-06 10:15:00,24225.8,24074.35,24312.691666666666,2017-10-11 13:15:00,24074.35,-151.45000000000073,-156.28001500000073,-39851.40382500018,Initial SL hit,255,1,-0.637622461200003,2017,10
2017-10-12 11:15:00,LONG,2017-10-12 12:15:00,24143.75,24074.9,24074.9,2017-10-12 12:15:00,24074.9,-68.84999999999854,-73.67186499999855,-18786.325574999628,Initial SL Hit,255,1,-0.30058120919999404,2017,10
2017-10-12 13:15:00,LONG,2017-10-12 14:15:00,24178.5,24093.9,24683.76388888889,2017-10-17 12:15:00,24617.15,438.65000000000146,433.77043500000144,110611.46092500037,TSL Hit,255,1,1.769783374800006,2017,10
2017-10-17 13:15:00,LONG,2017-10-17 14:15:00,24680.55,24603.15,24603.15,2017-10-18 09:15:00,24357.75,-322.7999999999993,-327.7038299999993,-83564.47664999982,Gap Open Outside ISL,255,1,-1.337031626399997,2017,10
2017-10-18 11:15:00,LONG,2017-10-18 12:15:00,24317.0,24270.05,24270.05,2017-10-23 09:15:00,24086.8,-230.20000000000073,-235.04038000000074,-59935.29690000019,Gap Open Outside ISL,255,1,-0.9589647504000031,2017,10
2017-10-24 13:15:00,LONG,2017-10-24 14:15:00,24228.7,24144.0,24872.158333333336,2017-10-27 10:15:00,24866.2,637.5,632.59051,161310.58005,TSL Hit,255,1,2.5809692807999998,2017,10
2017-10-27 11:15:00,LONG,2017-10-27 12:15:00,24966.1,24833.55,24833.55,2017-10-27 14:15:00,24833.55,-132.54999999999927,-137.52996499999927,-35070.14107499981,Initial SL Hit,255,1,-0.561122257199997,2017,10
2017-10-30 10:15:00,LONG,2017-10-30 11:15:00,25038.6,24975.45,24975.45,2017-10-30 12:15:00,24975.45,-63.14999999999782,-68.15140499999782,-17378.608274999446,Initial SL hit,255,1,-0.27805773239999115,2017,10
2017-10-31 10:15:00,LONG,2017-10-31 11:15:00,25016.3,24953.95,25556.852777777778,2017-11-07 09:15:00,25473.05,456.75,451.70106499999997,115183.77157499999,TSL Hit,255,1,1.8429403452,2017,10
2017-11-07 10:15:00,LONG,2017-11-07 11:15:00,25492.25,25396.55,25396.55,2017-11-07 13:15:00,25396.55,-95.70000000000073,-100.78888000000073,-24189.331200000175,Initial SL Hit,240,1,-0.38702929920000284,2017,11
2017-11-08 10:15:00,LONG,2017-11-08 11:15:00,25345.05,25255.15,25255.15,2017-11-08 14:15:00,25255.15,-89.89999999999782,-94.96001999999781,-22790.404799999476,Initial SL Hit,240,1,-0.3646464767999916,2017,11
2017-11-09 12:15:00,LONG,2017-11-09 13:15:00,25280.75,25166.15,25397.96111111111,2017-11-13 14:15:00,25384.65,103.90000000000146,98.83346000000145,23720.03040000035,TSL Hit,240,1,0.3795204864000056,2017,11
2017-11-16 13:15:00,LONG,2017-11-16 14:15:00,25419.5,25360.1,25792.73888888889,2017-11-21 12:15:00,25790.7,371.2000000000007,366.07898000000074,87858.95520000017,TSL Hit,240,1,1.4057432832000027,2017,11
2017-11-22 10:15:00,LONG,2017-11-22 11:15:00,25723.15,25665.85,25665.85,2017-11-23 12:15:00,25665.85,-57.30000000000291,-62.43890000000291,-14985.336000000698,Initial SL Hit,240,1,-0.23976537600001116,2017,11
2017-11-23 13:15:00,LONG,2017-11-23 14:15:00,25717.8,25620.95,25754.625,2017-11-27 09:15:00,25732.3,14.5,9.35499,2245.1976000000004,TSL Hit,240,1,0.03592316160000001,2017,11
2017-11-27 12:15:00,LONG,2017-11-27 13:15:00,25746.4,25710.0,25821.95,2017-11-29 09:15:00,25810.95,64.54999999999927,59.39426499999927,14254.623599999826,TSL Hit,240,1,0.2280739775999972,2017,11
2017-11-29 10:15:00,LONG,2017-11-29 11:15:00,25861.0,25804.05,25836.758333333335,2017-11-29 13:15:00,25804.05,-56.95000000000073,-62.11650500000073,-14907.961200000174,Initial SL hit,240,1,-0.23852737920000278,2017,11
2017-12-11 13:15:00,LONG,2017-12-11 14:15:00,25377.7,25318.7,25318.7,2017-12-12 09:15:00,25318.7,-59.0,-64.06964,-15376.713600000001,Initial SL hit,240,1,-0.24602741760000002,2017,12
2017-12-13 10:15:00,LONG,2017-12-13 11:15:00,25241.65,25040.75,25040.75,2017-12-13 13:15:00,25040.75,-200.90000000000146,-205.92824000000147,-52511.701200000374,Initial SL Hit,255,1,-0.8401872192000059,2017,12
2017-12-15 11:15:00,LONG,2017-12-15 12:15:00,25462.85,25415.15,25415.15,2017-12-18 09:15:00,25196.1,-266.75,-271.815895,-65235.8148,Gap Open Outside ISL,240,1,-1.0437730368,2017,12
2017-12-18 10:15:00,LONG,2017-12-18 11:15:00,25718.3,25581.35,25581.35,2017-12-18 14:15:00,25581.35,-136.95000000000073,-142.07996500000073,-34099.19160000017,Initial SL hit,240,1,-0.5455870656000028,2017,12
2017-12-19 11:15:00,LONG,2017-12-19 12:15:00,25688.1,25660.1,25660.1,2017-12-19 12:15:00,25660.1,-28.0,-33.13482,-7952.3568,Initial SL hit,240,1,-0.1272377088,2017,12
2017-12-19 13:15:00,LONG,2017-12-19 14:15:00,25711.05,25638.45,25638.45,2017-12-20 09:15:00,25638.45,-72.59999999999854,-77.73494999999855,-18656.38799999965,Initial SL hit,240,1,-0.2985022079999944,2017,12
2017-12-20 12:15:00,LONG,2017-12-20 13:15:00,25723.95,25678.6,25678.6,2017-12-20 13:15:00,25678.6,-45.35000000000218,-50.490255000002186,-12117.661200000524,Initial SL Hit,240,1,-0.1938825792000084,2017,12
2017-12-21 10:15:00,LONG,2017-12-21 11:15:00,25593.6,25521.75,25521.75,2017-12-21 13:15:00,25521.75,-71.84999999999854,-76.96153499999855,-18470.76839999965,Initial SL Hit,240,1,-0.29553229439999446,2017,12
2017-12-22 13:15:00,LONG,2017-12-22 14:15:00,25655.75,25597.35,25597.444444444445,2017-12-26 09:15:00,25597.35,-58.400000000001455,-63.525310000001454,-15246.074400000349,Initial SL hit,240,1,-0.24393719040000558,2017,12
2017-12-26 10:15:00,LONG,2017-12-26 11:15:00,25603.3,25562.65,25562.65,2017-12-26 12:15:00,25562.65,-40.64999999999782,-45.76659499999782,-10983.982799999478,Initial SL Hit,240,1,-0.17574372479999165,2017,12
2017-12-26 13:15:00,LONG,2017-12-26 14:15:00,25602.95,25545.6,25626.444444444445,2017-12-27 14:15:00,25545.6,-57.35000000000218,-62.46485500000218,-14991.565200000523,Initial SL hit,240,1,-0.23986504320000837,2017,12
2018-01-05 13:15:00,LONG,2018-01-05 14:15:00,25591.4,25550.8,25550.8,2018-01-05 14:15:00,25550.8,-40.60000000000218,-45.714220000002186,-10971.412800000524,Initial SL hit,240,1,-0.17554260480000838,2018,1
2018-01-09 10:15:00,LONG,2018-01-09 11:15:00,25706.45,25666.75,25666.75,2018-01-09 11:15:00,25666.75,-39.70000000000073,-44.83732000000073,-10760.956800000175,Initial SL hit,240,1,-0.17217530880000279,2018,1
2018-01-09 12:15:00,LONG,2018-01-09 13:15:00,25675.85,25642.1,25642.1,2018-01-09 13:15:00,25642.1,-33.75,-38.881795,-9331.630799999999,Initial SL Hit,240,1,-0.14930609279999998,2018,1
2018-01-10 11:15:00,LONG,2018-01-10 12:15:00,25612.95,25527.5,25639.19722222222,2018-01-12 12:15:00,25622.95,10.0,4.87641,1170.3384,TSL Hit,240,1,0.0187254144,2018,1
2018-01-12 13:15:00,LONG,2018-01-12 14:15:00,25713.4,25604.7,27325.394444444442,2018-01-25 12:15:00,27266.9,1553.5,1548.20197,371568.4728,TSL Hit,240,1,5.9450955648,2018,1
2018-01-25 13:15:00,LONG,2018-01-25 14:15:00,27452.6,27151.75,27451.71111111111,2018-01-30 09:15:00,27343.55,-109.04999999999927,-114.52961499999927,-25769.163374999836,TSL Hit,225,1,-0.4123066139999974,2018,1
