week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year,Index,Trade Month,Portfolio,Allocation,New Qty,New PnL,ROI% PF
2021-01-29,2021-01-29 09:16:00,13946.6,14619.6,13715.1,904.5,32.42725825649262,14239.904550929976,13653.295449070023,13650,PE,2021-02-04,STRANGLE,112.95,198.7,2021-01-29 14:55:00,6,3.1165,-88.86649999999999,2000000,9,1318.6813186813188,-117186.5934065934,-5.85932967032967,2021,NIFTY,1,2000000,2000000,1318.6813186813188,-117186.5934065934,-5.85932967032967
2021-01-29,2021-01-29 15:25:00,13946.6,14619.6,13715.1,904.5,32.42725825649262,14239.904550929976,13653.295449070023,13650,PE,2021-02-04,RE-ENTRY,194.0,0.05,2021-02-04 15:25:00,6,1.9405,192.0095,2000000,9,1318.6813186813188,253199.34065934067,12.659967032967034,2021,NIFTY,1,2000000,2000000,1318.6813186813188,253199.34065934067,12.659967032967034
2021-02-05,2021-02-05 09:16:00,14952.6,14913.0,13597.85,1315.1499999999996,43.97730160640957,15530.967482076696,14374.232517923305,15550,CE,2021-02-11,STRANGLE,9.75,0.05,2021-02-11 15:25:00,6,0.098,9.602,2000000,10,1286.1736334405143,12349.83922829582,0.6174919614147909,2021,NIFTY,2,2000000,2000000,1286.1736334405143,12349.83922829582,0.6174919614147909
2021-02-05,2021-02-05 09:16:00,14952.6,14913.0,13597.85,1315.1499999999996,43.97730160640957,15530.967482076696,14374.232517923305,14350,PE,2021-02-11,STRANGLE,25.55,0.05,2021-02-11 15:25:00,6,0.256,25.244,2000000,9,1254.355400696864,31664.94773519164,1.5832473867595818,2021,NIFTY,2,2000000,2000000,1254.355400696864,31664.947735191636,1.5832473867595818
2021-02-12,2021-02-12 09:16:00,15186.2,15256.1,14865.1,391.0,12.873529915317857,15236.535501968894,15135.864498031107,15250,CE,2021-02-18,STRANGLE,112.0,114.3,2021-02-12 11:05:00,6,2.2630000000000003,-4.562999999999997,2000000,10,1311.4754098360656,-5984.262295081963,-0.2992131147540982,2021,NIFTY,2,2000000,2000000,1311.4754098360656,-5984.262295081963,-0.2992131147540982
2021-02-12,2021-02-12 09:16:00,15186.2,15256.1,14865.1,391.0,12.873529915317857,15236.535501968894,15135.864498031107,15150,PE,2021-02-18,STRANGLE,119.95,174.0,2021-02-12 13:55:00,6,2.9395,-56.9895,2000000,9,1188.118811881188,-67710.29702970297,-3.3855148514851487,2021,NIFTY,2,2000000,2000000,1188.118811881188,-67710.29702970297,-3.3855148514851487
2021-02-12,2021-02-12 11:25:00,15186.2,15256.1,14865.1,391.0,12.873529915317857,15236.535501968894,15135.864498031107,15250,CE,2021-02-18,RE-ENTRY,111.75,118.15,2021-02-15 09:15:00,6,2.299,-8.699000000000005,2000000,10,1311.4754098360656,-11408.52459016394,-0.5704262295081971,2021,NIFTY,2,2000000,2000000,1311.4754098360656,-11408.524590163941,-0.5704262295081971
2021-02-12,2021-02-12 14:15:00,15186.2,15256.1,14865.1,391.0,12.873529915317857,15236.535501968894,15135.864498031107,15150,PE,2021-02-18,RE-ENTRY,135.0,63.8,2021-02-18 12:15:00,6,1.988,69.212,2000000,9,1188.118811881188,82232.07920792079,4.11160396039604,2021,NIFTY,2,2000000,2000000,1188.118811881188,82232.07920792079,4.11160396039604
2021-02-12,2021-02-17 09:25:00,15186.2,15256.1,14865.1,391.0,12.873529915317857,15236.535501968894,15135.864498031107,15250,CE,2021-02-18,RE-ENTRY,67.65,69.0,2021-02-17 10:05:00,1,1.3665,-2.7164999999999946,2000000,10,1311.4754098360656,-3562.622950819665,-0.1781311475409832,2021,NIFTY,2,2000000,2000000,1311.4754098360656,-3562.622950819665,-0.17813114754098325
2021-02-12,2021-02-17 10:15:00,15186.2,15256.1,14865.1,391.0,12.873529915317857,15236.535501968894,15135.864498031107,15250,CE,2021-02-18,RE-ENTRY,66.0,68.3,2021-02-17 10:35:00,1,1.3430000000000002,-3.642999999999997,2000000,10,1311.4754098360656,-4777.704918032783,-0.2388852459016391,2021,NIFTY,2,2000000,2000000,1311.4754098360656,-4777.704918032783,-0.23888524590163918
2021-02-19,2021-02-19 09:16:00,15074.8,15431.3,15078.75,352.5499999999993,11.693355799081887,15116.024925869662,15033.575074130336,15100,CE,2021-02-25,STRANGLE,117.3,151.65,2021-02-19 10:25:00,6,2.6895,-37.03950000000001,2000000,10,1324.5033112582782,-49058.94039735101,-2.4529470198675507,2021,NIFTY,2,2000000,2000000,1324.5033112582782,-49058.94039735101,-2.4529470198675507
2021-02-19,2021-02-19 09:16:00,15074.8,15431.3,15078.75,352.5499999999993,11.693355799081887,15116.024925869662,15033.575074130336,15050,PE,2021-02-25,STRANGLE,149.45,171.15,2021-02-19 13:55:00,6,3.2060000000000004,-24.906000000000017,2000000,9,1196.0132890365448,-29787.906976744205,-1.4893953488372105,2021,NIFTY,2,2000000,2000000,1196.0132890365448,-29787.906976744205,-1.4893953488372103
2021-02-19,2021-02-19 10:45:00,15074.8,15431.3,15078.75,352.5499999999993,11.693355799081887,15116.024925869662,15033.575074130336,15100,CE,2021-02-25,RE-ENTRY,127.7,76.15,2021-02-25 09:15:00,6,2.0385000000000004,49.5115,2000000,10,1324.5033112582782,65578.14569536423,3.2789072847682115,2021,NIFTY,2,2000000,2000000,1324.5033112582782,65578.14569536423,3.2789072847682115
2021-02-19,2021-02-25 09:15:00,15074.8,15431.3,15078.75,352.5499999999993,11.693355799081887,15116.024925869662,15033.575074130336,15050,PE,2021-02-25,RE-ENTRY,18.6,0.05,2021-02-25 15:25:00,0,0.1865,18.3635,2000000,9,1196.0132890365448,21962.990033222595,1.0981495016611298,2021,NIFTY,2,2000000,2000000,1196.0132890365448,21962.990033222588,1.0981495016611293
2021-02-19,2021-02-25 11:35:00,15074.8,15431.3,15078.75,352.5499999999993,11.693355799081887,15116.024925869662,15033.575074130336,15100,CE,2021-02-25,RE-ENTRY,40.45,43.6,2021-02-25 12:35:00,0,0.8405000000000001,-3.990499999999999,2000000,10,1324.5033112582782,-5285.430463576157,-0.2642715231788078,2021,NIFTY,2,2000000,2000000,1324.5033112582782,-5285.430463576158,-0.2642715231788079
2021-02-19,2021-02-25 12:55:00,15074.8,15431.3,15078.75,352.5499999999993,11.693355799081887,15116.024925869662,15033.575074130336,15100,CE,2021-02-25,RE-ENTRY,37.15,48.4,2021-02-25 13:05:00,0,0.8555,-12.1055,2000000,10,1324.5033112582782,-16033.774834437088,-0.8016887417218543,2021,NIFTY,2,2000000,2000000,1324.5033112582782,-16033.774834437087,-0.8016887417218543
2021-02-26,2021-02-26 09:16:00,14888.6,15173.75,14636.1,537.6499999999996,18.05576078341817,14985.676797852047,14791.523202147951,15000,CE,2021-03-04,STRANGLE,90.2,100.65,2021-03-03 09:15:00,6,1.9085000000000003,-12.358500000000005,2000000,10,1333.3333333333333,-16478.000000000004,-0.8239000000000002,2021,NIFTY,2,2000000,2000000,1333.3333333333333,-16478.000000000004,-0.8239000000000002
2021-02-26,2021-02-26 09:16:00,14888.6,15173.75,14636.1,537.6499999999996,18.05576078341817,14985.676797852047,14791.523202147951,14800,PE,2021-03-04,STRANGLE,179.95,192.05,2021-02-26 10:35:00,6,3.72,-15.820000000000023,2000000,9,1216.2162162162165,-19240.54054054057,-0.9620270270270284,2021,NIFTY,2,2000000,2000000,1216.2162162162165,-19240.540540540573,-0.9620270270270286
2021-02-26,2021-03-01 10:35:00,14888.6,15173.75,14636.1,537.6499999999996,18.05576078341817,14985.676797852047,14791.523202147951,14800,PE,2021-03-04,RE-ENTRY,163.25,169.05,2021-03-01 10:45:00,3,3.3230000000000004,-9.123000000000012,2000000,9,1216.2162162162165,-11095.540540540556,-0.5547770270270277,2021,NIFTY,3,2000000,2000000,1216.2162162162165,-11095.540540540558,-0.5547770270270279
2021-02-26,2021-03-02 09:15:00,14888.6,15173.75,14636.1,537.6499999999996,18.05576078341817,14985.676797852047,14791.523202147951,14800,PE,2021-03-04,RE-ENTRY,94.65,130.25,2021-03-02 11:15:00,2,2.249,-37.849,2000000,9,1216.2162162162165,-46032.56756756757,-2.3016283783783784,2021,NIFTY,3,2000000,2000000,1216.2162162162165,-46032.567567567574,-2.301628378378379
2021-02-26,2021-03-02 11:25:00,14888.6,15173.75,14636.1,537.6499999999996,18.05576078341817,14985.676797852047,14791.523202147951,14800,PE,2021-03-04,RE-ENTRY,118.1,0.05,2021-03-04 15:25:00,2,1.1815,116.8685,2000000,9,1216.2162162162165,142137.36486486485,7.106868243243243,2021,NIFTY,3,2000000,2000000,1216.2162162162165,142137.36486486488,7.106868243243245
2021-03-05,2021-03-05 09:16:00,14977.95,15271.0,14468.55,802.4500000000007,26.78771126889864,15192.907989077275,14762.992010922724,15200,CE,2021-03-10,STRANGLE,99.0,44.55,2021-03-10 09:15:00,5,1.4355000000000002,53.014500000000005,2000000,10,1315.7894736842106,69755.92105263159,3.4877960526315794,2021,NIFTY,3,2000000,2000000,1315.7894736842106,69755.92105263159,3.4877960526315794
2021-03-05,2021-03-05 09:16:00,14977.95,15271.0,14468.55,802.4500000000007,26.78771126889864,15192.907989077275,14762.992010922724,14750,PE,2021-03-10,STRANGLE,148.8,0.05,2021-03-10 15:25:00,5,1.4885000000000002,147.2615,2000000,9,1220.3389830508474,179708.9491525424,8.985447457627119,2021,NIFTY,3,2000000,2000000,1220.3389830508474,179708.9491525424,8.985447457627119
2021-03-05,2021-03-10 09:25:00,14977.95,15271.0,14468.55,802.4500000000007,26.78771126889864,15192.907989077275,14762.992010922724,15200,CE,2021-03-10,RE-ENTRY,34.0,0.1,2021-03-10 15:25:00,0,0.341,33.559,2000000,10,1315.7894736842106,44156.57894736842,2.207828947368421,2021,NIFTY,3,2000000,2000000,1315.7894736842106,44156.57894736842,2.207828947368421
2021-03-12,2021-03-12 09:16:00,15321.15,15216.75,14862.6,354.14999999999964,11.557552794666186,15362.081073222307,15280.21892677769,15350,CE,2021-03-18,STRANGLE,145.3,0.05,2021-03-18 15:25:00,6,1.4535000000000002,143.7965,2000000,10,1302.9315960912052,187357.003257329,9.367850162866448,2021,NIFTY,3,2000000,2000000,1302.9315960912052,187357.003257329,9.367850162866448
2021-03-12,2021-03-12 09:16:00,15321.15,15216.75,14862.6,354.14999999999964,11.557552794666186,15362.081073222307,15280.21892677769,15300,PE,2021-03-18,STRANGLE,128.5,156.5,2021-03-12 10:15:00,6,2.85,-30.85,2000000,9,1176.470588235294,-36294.117647058825,-1.8147058823529407,2021,NIFTY,3,2000000,2000000,1176.470588235294,-36294.11764705882,-1.814705882352941
2021-03-12,2021-03-12 10:25:00,15321.15,15216.75,14862.6,354.14999999999964,11.557552794666186,15362.081073222307,15280.21892677769,15300,PE,2021-03-18,RE-ENTRY,150.9,152.85,2021-03-12 10:35:00,6,3.0375,-4.987499999999988,2000000,9,1176.470588235294,-5867.647058823516,-0.2933823529411758,2021,NIFTY,3,2000000,2000000,1176.470588235294,-5867.647058823514,-0.2933823529411757
2021-03-12,2021-03-12 10:45:00,15321.15,15216.75,14862.6,354.14999999999964,11.557552794666186,15362.081073222307,15280.21892677769,15300,PE,2021-03-18,RE-ENTRY,150.15,154.25,2021-03-12 10:55:00,6,3.044,-7.143999999999995,2000000,9,1176.470588235294,-8404.705882352935,-0.4202352941176467,2021,NIFTY,3,2000000,2000000,1176.470588235294,-8404.705882352933,-0.42023529411764665
2021-03-12,2021-03-12 11:25:00,15321.15,15216.75,14862.6,354.14999999999964,11.557552794666186,15362.081073222307,15280.21892677769,15300,PE,2021-03-18,RE-ENTRY,145.7,151.75,2021-03-12 11:45:00,6,2.9745,-9.02450000000001,2000000,9,1176.470588235294,-10617.058823529424,-0.5308529411764712,2021,NIFTY,3,2000000,2000000,1176.470588235294,-10617.058823529422,-0.5308529411764711
2021-03-19,2021-03-19 09:16:00,14471.15,15332.6,14479.35,853.25,29.481070958424176,14722.697237952754,14219.602762047243,14700,CE,2021-03-25,STRANGLE,98.4,208.75,2021-03-19 14:25:00,6,3.0715,-113.4215,2000000,10,1360.544217687075,-154314.96598639456,-7.715748299319728,2021,NIFTY,3,2000000,2000000,1360.544217687075,-154314.96598639456,-7.715748299319728
2021-03-19,2021-03-19 09:16:00,14471.15,15332.6,14479.35,853.25,29.481070958424176,14722.697237952754,14219.602762047243,14200,PE,2021-03-25,STRANGLE,94.35,0.05,2021-03-25 15:25:00,6,0.944,93.356,2000000,9,1267.605633802817,118338.59154929576,5.9169295774647885,2021,NIFTY,3,2000000,2000000,1267.605633802817,118338.59154929577,5.9169295774647885
2021-03-19,2021-03-22 09:15:00,14471.15,15332.6,14479.35,853.25,29.481070958424176,14722.697237952754,14219.602762047243,14700,CE,2021-03-25,RE-ENTRY,154.1,190.6,2021-03-22 09:45:00,3,3.447,-39.947,2000000,10,1360.544217687075,-54349.659863945584,-2.717482993197279,2021,NIFTY,3,2000000,2000000,1360.544217687075,-54349.659863945584,-2.717482993197279
2021-03-19,2021-03-22 09:55:00,14471.15,15332.6,14479.35,853.25,29.481070958424176,14722.697237952754,14219.602762047243,14700,CE,2021-03-25,RE-ENTRY,166.35,178.65,2021-03-22 10:05:00,3,3.45,-15.75000000000001,2000000,10,1360.544217687075,-21428.57142857145,-1.0714285714285725,2021,NIFTY,3,2000000,2000000,1360.544217687075,-21428.571428571446,-1.0714285714285723
2021-03-19,2021-03-22 10:15:00,14471.15,15332.6,14479.35,853.25,29.481070958424176,14722.697237952754,14219.602762047243,14700,CE,2021-03-25,RE-ENTRY,163.75,166.7,2021-03-22 15:05:00,3,3.3045,-6.254499999999989,2000000,10,1360.544217687075,-8509.523809523795,-0.4254761904761897,2021,NIFTY,3,2000000,2000000,1360.544217687075,-8509.523809523795,-0.42547619047618973
2021-03-19,2021-03-24 09:45:00,14471.15,15332.6,14479.35,853.25,29.481070958424176,14722.697237952754,14219.602762047243,14700,CE,2021-03-25,RE-ENTRY,108.65,0.05,2021-03-25 15:25:00,1,1.087,107.513,2000000,10,1360.544217687075,146276.1904761905,7.313809523809525,2021,NIFTY,3,2000000,2000000,1360.544217687075,146276.1904761905,7.3138095238095255
2021-03-26,2021-03-26 09:16:00,14506.3,14878.4,14265.6,612.7999999999993,21.1218573998883,14635.734742146517,14376.865257853484,14650,CE,2021-04-01,STRANGLE,112.9,125.7,2021-03-30 09:15:00,6,2.386,-15.185999999999996,2000000,10,1365.1877133105802,-20731.740614334467,-1.036587030716723,2021,NIFTY,3,2000000,2000000,1365.1877133105802,-20731.740614334467,-1.0365870307167233
2021-03-26,2021-03-26 09:16:00,14506.3,14878.4,14265.6,612.7999999999993,21.1218573998883,14635.734742146517,14376.865257853484,14400,PE,2021-04-01,STRANGLE,133.25,0.05,2021-04-01 15:25:00,6,1.3330000000000002,131.867,2000000,9,1250.0,164833.75,8.2416875,2021,NIFTY,3,2000000,2000000,1250.0,164833.75,8.2416875
2021-04-02,2021-04-02 09:16:00,14837.7,14882.85,14415.35,467.5,15.753789333926417,14911.348965136109,14764.051034863896,14900,CE,2021-04-08,STRANGLE,119.95,58.55,2021-04-08 09:15:00,6,1.785,59.61500000000001,2000000,10,1342.2818791946308,80020.13422818793,4.001006711409397,2021,NIFTY,4,2000000,2000000,1342.2818791946308,80020.13422818793,4.001006711409397
2021-04-02,2021-04-02 09:16:00,14837.7,14882.85,14415.35,467.5,15.753789333926417,14911.348965136109,14764.051034863896,14750,PE,2021-04-08,STRANGLE,73.85,138.45,2021-04-05 09:25:00,6,2.123,-66.723,2000000,9,1220.3389830508474,-81424.67796610169,-4.071233898305085,2021,NIFTY,4,2000000,2000000,1220.3389830508474,-81424.67796610169,-4.071233898305085
2021-04-02,2021-04-05 09:35:00,14837.7,14882.85,14415.35,467.5,15.753789333926417,14911.348965136109,14764.051034863896,14750,PE,2021-04-08,RE-ENTRY,132.6,142.35,2021-04-05 09:45:00,3,2.7495,-12.4995,2000000,9,1220.3389830508474,-15253.627118644066,-0.7626813559322033,2021,NIFTY,4,2000000,2000000,1220.3389830508474,-15253.627118644066,-0.7626813559322033
2021-04-02,2021-04-06 11:15:00,14837.7,14882.85,14415.35,467.5,15.753789333926417,14911.348965136109,14764.051034863896,14750,PE,2021-04-08,RE-ENTRY,95.4,105.25,2021-04-06 11:25:00,2,2.0065,-11.856499999999992,2000000,9,1220.3389830508474,-14468.949152542364,-0.7234474576271184,2021,NIFTY,4,2000000,2000000,1220.3389830508474,-14468.949152542362,-0.7234474576271182
2021-04-02,2021-04-07 09:35:00,14837.7,14882.85,14415.35,467.5,15.753789333926417,14911.348965136109,14764.051034863896,14750,PE,2021-04-08,RE-ENTRY,92.75,0.05,2021-04-08 15:25:00,1,0.928,91.772,2000000,9,1220.3389830508474,111992.94915254238,5.599647457627119,2021,NIFTY,4,2000000,2000000,1220.3389830508474,111992.94915254238,5.5996474576271185
2021-04-02,2021-04-08 12:05:00,14837.7,14882.85,14415.35,467.5,15.753789333926417,14911.348965136109,14764.051034863896,14900,CE,2021-04-08,RE-ENTRY,30.1,38.2,2021-04-08 12:15:00,0,0.6830000000000002,-8.783000000000001,2000000,10,1342.2818791946308,-11789.261744966445,-0.5894630872483222,2021,NIFTY,4,2000000,2000000,1342.2818791946308,-11789.261744966445,-0.5894630872483222
2021-04-09,2021-04-09 09:16:00,14882.65,14982.45,14460.15,522.3000000000011,17.547278206502238,14974.299434072562,14791.000565927436,14950,CE,2021-04-15,STRANGLE,104.45,0.05,2021-04-15 15:25:00,6,1.045,103.355,2000000,10,1337.7926421404682,138267.55852842808,6.913377926421404,2021,NIFTY,4,2000000,2000000,1337.7926421404682,138267.55852842808,6.913377926421404
2021-04-09,2021-04-09 09:16:00,14882.65,14982.45,14460.15,522.3000000000011,17.547278206502238,14974.299434072562,14791.000565927436,14800,PE,2021-04-15,STRANGLE,158.45,352.7,2021-04-12 09:15:00,6,5.1115,-199.3615,2000000,9,1216.2162162162165,-242466.6891891892,-12.12333445945946,2021,NIFTY,4,2000000,2000000,1216.2162162162165,-242466.68918918926,-12.123334459459462
2021-04-16,2021-04-16 09:16:00,14599.6,14917.85,14249.25,668.6000000000004,22.897887613359284,14752.69527658292,14446.50472341708,14750,CE,2021-04-22,STRANGLE,92.15,0.05,2021-04-22 15:25:00,6,0.922,91.178,2000000,10,1355.9322033898304,123631.18644067798,6.181559322033899,2021,NIFTY,4,2000000,2000000,1355.9322033898304,123631.18644067795,6.181559322033897
2021-04-16,2021-04-16 09:16:00,14599.6,14917.85,14249.25,668.6000000000004,22.897887613359284,14752.69527658292,14446.50472341708,14450,PE,2021-04-22,STRANGLE,98.65,252.65,2021-04-19 09:15:00,6,3.5130000000000003,-157.513,2000000,9,1245.674740484429,-196209.9653979239,-9.810498269896197,2021,NIFTY,4,2000000,2000000,1245.674740484429,-196209.9653979239,-9.810498269896195
2021-04-16,2021-04-20 09:15:00,14599.6,14917.85,14249.25,668.6000000000004,22.897887613359284,14752.69527658292,14446.50472341708,14450,PE,2021-04-22,RE-ENTRY,72.0,95.75,2021-04-20 10:05:00,2,1.6775,-25.4275,2000000,9,1245.674740484429,-31674.394463667817,-1.5837197231833908,2021,NIFTY,4,2000000,2000000,1245.674740484429,-31674.394463667817,-1.5837197231833908
2021-04-16,2021-04-20 10:15:00,14599.6,14917.85,14249.25,668.6000000000004,22.897887613359284,14752.69527658292,14446.50472341708,14450,PE,2021-04-22,RE-ENTRY,91.05,94.85,2021-04-20 10:45:00,2,1.859,-5.658999999999997,2000000,9,1245.674740484429,-7049.273356401381,-0.352463667820069,2021,NIFTY,4,2000000,2000000,1245.674740484429,-7049.273356401381,-0.352463667820069
2021-04-23,2021-04-23 09:16:00,14326.35,14696.25,14153.95,542.2999999999993,18.926663106792702,14428.989294028135,14223.710705971864,14450,CE,2021-04-29,STRANGLE,132.8,169.4,2021-04-23 11:05:00,6,3.0220000000000007,-39.62199999999999,2000000,10,1384.083044982699,-54840.13840830449,-2.7420069204152244,2021,NIFTY,4,2000000,2000000,1384.083044982699,-54840.13840830449,-2.7420069204152244
2021-04-23,2021-04-23 09:16:00,14326.35,14696.25,14153.95,542.2999999999993,18.926663106792702,14428.989294028135,14223.710705971864,14200,PE,2021-04-29,STRANGLE,130.5,0.05,2021-04-29 15:25:00,6,1.3055,129.1445,2000000,9,1267.605633802817,163704.2957746479,8.185214788732395,2021,NIFTY,4,2000000,2000000,1267.605633802817,163704.2957746479,8.185214788732395
2021-04-23,2021-04-23 11:45:00,14326.35,14696.25,14153.95,542.2999999999993,18.926663106792702,14428.989294028135,14223.710705971864,14450,CE,2021-04-29,RE-ENTRY,158.4,162.2,2021-04-23 11:55:00,6,3.2060000000000004,-7.005999999999983,2000000,10,1384.083044982699,-9696.885813148769,-0.4848442906574383,2021,NIFTY,4,2000000,2000000,1384.083044982699,-9696.885813148767,-0.48484429065743834
2021-04-23,2021-04-23 12:15:00,14326.35,14696.25,14153.95,542.2999999999993,18.926663106792702,14428.989294028135,14223.710705971864,14450,CE,2021-04-29,RE-ENTRY,130.45,164.45,2021-04-26 09:15:00,6,2.949,-36.949,2000000,10,1384.083044982699,-51140.48442906574,-2.557024221453287,2021,NIFTY,4,2000000,2000000,1384.083044982699,-51140.48442906574,-2.557024221453287
2021-04-30,2021-04-30 09:16:00,14747.35,15043.15,14274.2,768.9499999999989,26.070785598768552,14947.821305861731,14546.87869413827,14950,CE,2021-05-06,STRANGLE,100.4,0.05,2021-05-06 15:25:00,6,1.0045,99.34550000000002,2000000,10,1337.7926421404682,132903.6789297659,6.645183946488296,2021,NIFTY,4,2000000,2000000,1337.7926421404682,132903.6789297659,6.645183946488296
2021-04-30,2021-04-30 09:16:00,14747.35,15043.15,14274.2,768.9499999999989,26.070785598768552,14947.821305861731,14546.87869413827,14550,PE,2021-05-06,STRANGLE,104.55,174.45,2021-05-03 09:15:00,6,2.79,-72.69,2000000,9,1237.1134020618556,-89925.77319587627,-4.496288659793814,2021,NIFTY,4,2000000,2000000,1237.1134020618556,-89925.77319587627,-4.496288659793814
2021-04-30,2021-05-03 09:45:00,14747.35,15043.15,14274.2,768.9499999999989,26.070785598768552,14947.821305861731,14546.87869413827,14550,PE,2021-05-06,RE-ENTRY,143.1,145.55,2021-05-03 09:55:00,3,2.8865,-5.336500000000017,2000000,9,1237.1134020618556,-6601.855670103113,-0.3300927835051556,2021,NIFTY,5,2000000,2000000,1237.1134020618556,-6601.855670103113,-0.33009278350515564
2021-04-30,2021-05-03 10:35:00,14747.35,15043.15,14274.2,768.9499999999989,26.070785598768552,14947.821305861731,14546.87869413827,14550,PE,2021-05-06,RE-ENTRY,124.05,140.65,2021-05-03 10:55:00,3,2.647,-19.247000000000007,2000000,9,1237.1134020618556,-23810.72164948454,-1.190536082474227,2021,NIFTY,5,2000000,2000000,1237.1134020618556,-23810.72164948454,-1.190536082474227
2021-04-30,2021-05-03 11:55:00,14747.35,15043.15,14274.2,768.9499999999989,26.070785598768552,14947.821305861731,14546.87869413827,14550,PE,2021-05-06,RE-ENTRY,131.25,136.0,2021-05-03 12:35:00,3,2.6725,-7.422499999999999,2000000,9,1237.1134020618556,-9182.474226804125,-0.4591237113402061,2021,NIFTY,5,2000000,2000000,1237.1134020618556,-9182.474226804123,-0.45912371134020613
2021-04-30,2021-05-03 12:45:00,14747.35,15043.15,14274.2,768.9499999999989,26.070785598768552,14947.821305861731,14546.87869413827,14550,PE,2021-05-06,RE-ENTRY,127.45,117.25,2021-05-04 14:25:00,3,2.447,7.753000000000003,2000000,9,1237.1134020618556,9591.34020618557,0.4795670103092785,2021,NIFTY,5,2000000,2000000,1237.1134020618556,9591.34020618557,0.4795670103092785
2021-05-07,2021-05-07 09:16:00,14816.85,14855.3,14417.65,437.6499999999997,14.768658655517186,14881.485034605872,14752.214965394129,14900,CE,2021-05-12,STRANGLE,101.5,128.0,2021-05-10 09:15:00,5,2.295,-28.795,2000000,10,1342.2818791946308,-38651.0067114094,-1.93255033557047,2021,NIFTY,5,2000000,2000000,1342.2818791946308,-38651.0067114094,-1.93255033557047
2021-05-07,2021-05-07 09:16:00,14816.85,14855.3,14417.65,437.6499999999997,14.768658655517186,14881.485034605872,14752.214965394129,14750,PE,2021-05-12,STRANGLE,103.85,49.25,2021-05-12 10:05:00,5,1.531,53.069,2000000,9,1220.3389830508474,64762.16949152542,3.238108474576271,2021,NIFTY,5,2000000,2000000,1220.3389830508474,64762.16949152543,3.238108474576271
2021-05-07,2021-05-11 09:15:00,14816.85,14855.3,14417.65,437.6499999999997,14.768658655517186,14881.485034605872,14752.214965394129,14900,CE,2021-05-12,RE-ENTRY,38.5,64.6,2021-05-11 12:05:00,1,1.031,-27.130999999999997,2000000,10,1342.2818791946308,-36417.44966442952,-1.820872483221476,2021,NIFTY,5,2000000,2000000,1342.2818791946308,-36417.44966442953,-1.8208724832214764
2021-05-07,2021-05-11 12:35:00,14816.85,14855.3,14417.65,437.6499999999997,14.768658655517186,14881.485034605872,14752.214965394129,14900,CE,2021-05-12,RE-ENTRY,58.4,0.1,2021-05-12 15:25:00,1,0.585,57.715,2000000,10,1342.2818791946308,77469.79865771811,3.8734899328859056,2021,NIFTY,5,2000000,2000000,1342.2818791946308,77469.79865771813,3.8734899328859065
2021-05-07,2021-05-12 12:05:00,14816.85,14855.3,14417.65,437.6499999999997,14.768658655517186,14881.485034605872,14752.214965394129,14750,PE,2021-05-12,RE-ENTRY,31.15,30.35,2021-05-12 12:35:00,0,0.615,0.1849999999999971,2000000,9,1220.3389830508474,225.7627118644033,0.0112881355932201,2021,NIFTY,5,2000000,2000000,1220.3389830508474,225.76271186440326,0.011288135593220162
2021-05-07,2021-05-12 12:45:00,14816.85,14855.3,14417.65,437.6499999999997,14.768658655517186,14881.485034605872,14752.214965394129,14750,PE,2021-05-12,RE-ENTRY,27.2,34.75,2021-05-12 13:35:00,0,0.6195,-8.169500000000001,2000000,9,1220.3389830508474,-9969.5593220339,-0.498477966101695,2021,NIFTY,5,2000000,2000000,1220.3389830508474,-9969.5593220339,-0.498477966101695
2021-05-14,2021-05-14 09:16:00,14749.4,14966.8,14650.1,316.6999999999989,10.73602994020092,14783.401006820615,14715.398993179384,14800,CE,2021-05-20,STRANGLE,95.55,99.45,2021-05-17 09:55:00,6,1.95,-5.850000000000006,2000000,10,1351.3513513513512,-7905.405405405412,-0.3952702702702705,2021,NIFTY,5,2000000,2000000,1351.3513513513512,-7905.405405405412,-0.39527027027027056
2021-05-14,2021-05-14 09:16:00,14749.4,14966.8,14650.1,316.6999999999989,10.73602994020092,14783.401006820615,14715.398993179384,14700,PE,2021-05-20,STRANGLE,137.25,157.5,2021-05-14 09:15:00,6,2.9475,-23.1975,2000000,9,1224.4897959183672,-28405.102040816328,-1.4202551020408165,2021,NIFTY,5,2000000,2000000,1224.4897959183672,-28405.102040816328,-1.4202551020408163
2021-05-14,2021-05-14 09:55:00,14749.4,14966.8,14650.1,316.6999999999989,10.73602994020092,14783.401006820615,14715.398993179384,14700,PE,2021-05-20,RE-ENTRY,118.15,133.4,2021-05-14 10:05:00,6,2.5155000000000003,-17.7655,2000000,9,1224.4897959183672,-21753.67346938775,-1.0876836734693875,2021,NIFTY,5,2000000,2000000,1224.4897959183672,-21753.67346938775,-1.0876836734693875
2021-05-14,2021-05-17 09:15:00,14749.4,14966.8,14650.1,316.6999999999989,10.73602994020092,14783.401006820615,14715.398993179384,14700,PE,2021-05-20,RE-ENTRY,85.9,0.05,2021-05-20 15:25:00,3,0.8595,84.99050000000001,2000000,9,1224.4897959183672,104070.0,5.2035,2021,NIFTY,5,2000000,2000000,1224.4897959183672,104070.0,5.2035
