week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year
2019-02-22,2019-02-22 09:16:00,10782.7,10808.8,10585.9,222.89999999999964,10.336001187086705,10805.738946646017,10759.661053353984,10750,PE,2019-02-28,STRANGLE,61.5,87.15,2019-02-26 09:55:00,6,1.4865000000000002,-27.136500000000005,2000000,9,1674.4186046511627,-45437.86046511628,-2.2718930232558145,2019
2019-02-22,2019-02-25 09:25:00,10782.7,10808.8,10585.9,222.89999999999964,10.336001187086705,10805.738946646017,10759.661053353984,10800,CE,2019-02-28,RE-ENTRY,68.65,67.35,2019-02-25 09:55:00,3,1.36,-0.05999999999998873,2000000,10,1851.851851851852,-111.11111111109024,-0.0055555555555545115,2019
2019-02-22,2019-02-25 10:05:00,10782.7,10808.8,10585.9,222.89999999999964,10.336001187086705,10805.738946646017,10759.661053353984,10800,CE,2019-02-28,RE-ENTRY,66.05,69.8,2019-02-25 11:05:00,3,1.3585,-5.1085,2000000,10,1851.851851851852,-9460.185185185186,-0.47300925925925935,2019
2019-02-22,2019-02-26 09:15:00,10782.7,10808.8,10585.9,222.89999999999964,10.336001187086705,10805.738946646017,10759.661053353984,10800,CE,2019-02-28,RE-ENTRY,66.8,72.2,2019-02-26 11:15:00,2,1.3900000000000001,-6.790000000000006,2000000,10,1851.851851851852,-12574.074074074086,-0.6287037037037043,2019
2019-02-22,2019-02-26 10:15:00,10782.7,10808.8,10585.9,222.89999999999964,10.336001187086705,10805.738946646017,10759.661053353984,10750,PE,2019-02-28,RE-ENTRY,68.75,0.05,2019-02-28 15:25:00,2,0.688,68.012,2000000,9,1674.4186046511627,113880.55813953487,5.694027906976744,2019
2019-03-01,2019-03-01 09:16:00,10842.65,10939.55,10729.45,210.09999999999854,9.688590888758677,10863.005729457282,10822.294270542718,10850,CE,2019-03-07,STRANGLE,91.6,97.7,2019-03-01 09:15:00,6,1.8930000000000002,-7.993000000000009,2000000,10,1843.3179723502303,-14733.640552995408,-0.7366820276497704,2019
2019-03-01,2019-03-01 09:16:00,10842.65,10939.55,10729.45,210.09999999999854,9.688590888758677,10863.005729457282,10822.294270542718,10800,PE,2019-03-07,STRANGLE,63.45,0.05,2019-03-07 15:25:00,6,0.635,62.76500000000001,2000000,9,1666.6666666666667,104608.33333333336,5.230416666666668,2019
2019-03-01,2019-03-01 09:35:00,10842.65,10939.55,10729.45,210.09999999999854,9.688590888758677,10863.005729457282,10822.294270542718,10850,CE,2019-03-07,RE-ENTRY,87.4,90.15,2019-03-01 14:55:00,6,1.7755,-4.5255,2000000,10,1843.3179723502303,-8341.935483870968,-0.41709677419354835,2019
2019-03-01,2019-03-01 15:05:00,10842.65,10939.55,10729.45,210.09999999999854,9.688590888758677,10863.005729457282,10822.294270542718,10850,CE,2019-03-07,RE-ENTRY,81.75,61.5,2019-03-05 10:15:00,6,1.4325,18.8175,2000000,10,1843.3179723502303,34686.63594470046,1.734331797235023,2019
2019-03-08,2019-03-08 09:16:00,11038.85,11088.75,10818.7,270.0499999999993,12.231799508100902,11071.881974571626,11005.818025428374,11050,CE,2019-03-14,STRANGLE,55.1,78.0,2019-03-11 09:15:00,6,1.331,-24.230999999999998,2000000,10,1809.9547511312217,-43857.01357466063,-2.1928506787330315,2019
2019-03-08,2019-03-08 09:16:00,11038.85,11088.75,10818.7,270.0499999999993,12.231799508100902,11071.881974571626,11005.818025428374,11000,PE,2019-03-14,STRANGLE,59.05,0.05,2019-03-14 15:25:00,6,0.591,58.409,2000000,9,1636.3636363636363,95578.36363636363,4.778918181818182,2019
2019-03-15,2019-03-15 09:16:00,11376.85,11383.4,11009.2,374.1999999999989,16.44567696682293,11438.389723209852,11315.31027679015,11450,CE,2019-03-20,STRANGLE,40.0,66.7,2019-03-15 12:55:00,5,1.067,-27.767000000000003,2000000,10,1746.7248908296942,-48501.31004366813,-2.425065502183406,2019
2019-03-15,2019-03-15 09:16:00,11376.85,11383.4,11009.2,374.1999999999989,16.44567696682293,11438.389723209852,11315.31027679015,11300,PE,2019-03-20,STRANGLE,35.25,0.05,2019-03-20 15:25:00,5,0.353,34.847,2000000,9,1592.9203539823009,55508.49557522124,2.775424778761062,2019
2019-03-15,2019-03-15 13:25:00,11376.85,11383.4,11009.2,374.1999999999989,16.44567696682293,11438.389723209852,11315.31027679015,11450,CE,2019-03-20,RE-ENTRY,63.15,66.0,2019-03-15 13:35:00,5,1.2915,-4.1415000000000015,2000000,10,1746.7248908296942,-7234.061135371181,-0.361703056768559,2019
2019-03-15,2019-03-15 15:05:00,11376.85,11383.4,11009.2,374.1999999999989,16.44567696682293,11438.389723209852,11315.31027679015,11450,CE,2019-03-20,RE-ENTRY,55.55,92.95,2019-03-18 09:15:00,5,1.485,-38.885000000000005,2000000,10,1746.7248908296942,-67921.39737991267,-3.3960698689956335,2019
2019-03-15,2019-03-18 11:45:00,11376.85,11383.4,11009.2,374.1999999999989,16.44567696682293,11438.389723209852,11315.31027679015,11450,CE,2019-03-20,RE-ENTRY,52.55,57.95,2019-03-18 12:15:00,2,1.105,-6.505000000000006,2000000,10,1746.7248908296942,-11362.445414847172,-0.5681222707423587,2019
2019-03-15,2019-03-18 12:35:00,11376.85,11383.4,11009.2,374.1999999999989,16.44567696682293,11438.389723209852,11315.31027679015,11450,CE,2019-03-20,RE-ENTRY,53.55,62.6,2019-03-18 13:15:00,2,1.1615,-10.211500000000004,2000000,10,1746.7248908296942,-17836.68122270743,-0.8918340611353714,2019
2019-03-22,2019-03-22 09:16:00,11545.2,11552.5,11372.2,180.29999999999927,7.808439871115238,11559.27861708762,11531.12138291238,11550,CE,2019-03-28,STRANGLE,85.15,94.4,2019-03-22 09:35:00,6,1.7955,-11.0455,2000000,10,1731.6017316017317,-19126.40692640693,-0.9563203463203465,2019
2019-03-22,2019-03-22 09:16:00,11545.2,11552.5,11372.2,180.29999999999927,7.808439871115238,11559.27861708762,11531.12138291238,11550,PE,2019-03-28,STRANGLE,70.75,87.0,2019-03-22 10:35:00,6,1.5775000000000001,-17.8275,2000000,9,1558.4415584415585,-27783.116883116887,-1.3891558441558443,2019
2019-03-22,2019-03-22 10:05:00,11545.2,11552.5,11372.2,180.29999999999927,7.808439871115238,11559.27861708762,11531.12138291238,11550,CE,2019-03-28,RE-ENTRY,90.85,17.5,2019-03-28 14:05:00,6,1.0835,72.2665,2000000,10,1731.6017316017317,125136.79653679654,6.256839826839827,2019
2019-03-22,2019-03-27 09:15:00,11545.2,11552.5,11372.2,180.29999999999927,7.808439871115238,11559.27861708762,11531.12138291238,11550,PE,2019-03-28,RE-ENTRY,44.0,44.3,2019-03-27 09:25:00,1,0.883,-1.1829999999999972,2000000,9,1558.4415584415585,-1843.6363636363594,-0.09218181818181798,2019
2019-03-22,2019-03-27 10:15:00,11545.2,11552.5,11372.2,180.29999999999927,7.808439871115238,11559.27861708762,11531.12138291238,11550,PE,2019-03-28,RE-ENTRY,38.35,41.6,2019-03-27 10:25:00,1,0.7995000000000001,-4.0495,2000000,9,1558.4415584415585,-6310.909090909091,-0.3155454545454545,2019
2019-03-22,2019-03-27 10:35:00,11545.2,11552.5,11372.2,180.29999999999927,7.808439871115238,11559.27861708762,11531.12138291238,11550,PE,2019-03-28,RE-ENTRY,34.85,54.6,2019-03-27 11:25:00,1,0.8945000000000001,-20.6445,2000000,9,1558.4415584415585,-32173.246753246756,-1.608662337662338,2019
2019-03-29,2019-03-29 09:16:00,11625.45,11587.5,11311.95,275.5499999999993,11.851154148871625,11658.105855257216,11592.794144742786,11650,CE,2019-04-04,STRANGLE,76.65,97.15,2019-04-01 09:15:00,6,1.7380000000000002,-22.238,2000000,10,1716.7381974248926,-38176.824034334764,-1.9088412017167382,2019
2019-03-29,2019-03-29 09:16:00,11625.45,11587.5,11311.95,275.5499999999993,11.851154148871625,11658.105855257216,11592.794144742786,11600,PE,2019-04-04,STRANGLE,79.0,85.3,2019-03-29 09:35:00,6,1.6430000000000002,-7.942999999999998,2000000,9,1551.7241379310344,-12325.344827586203,-0.6162672413793101,2019
2019-03-29,2019-03-29 10:05:00,11625.45,11587.5,11311.95,275.5499999999993,11.851154148871625,11658.105855257216,11592.794144742786,11600,PE,2019-04-04,RE-ENTRY,83.05,84.35,2019-03-29 10:15:00,6,1.6739999999999997,-2.9739999999999966,2000000,9,1551.7241379310344,-4614.827586206891,-0.23074137931034458,2019
2019-03-29,2019-03-29 13:05:00,11625.45,11587.5,11311.95,275.5499999999993,11.851154148871625,11658.105855257216,11592.794144742786,11600,PE,2019-04-04,RE-ENTRY,76.1,80.0,2019-03-29 13:45:00,6,1.561,-5.461000000000006,2000000,9,1551.7241379310344,-8473.965517241388,-0.4236982758620694,2019
2019-03-29,2019-03-29 14:05:00,11625.45,11587.5,11311.95,275.5499999999993,11.851154148871625,11658.105855257216,11592.794144742786,11600,PE,2019-04-04,RE-ENTRY,76.2,14.3,2019-04-04 14:15:00,6,0.905,60.995000000000005,2000000,9,1551.7241379310344,94647.41379310345,4.7323706896551725,2019
2019-03-29,2019-04-01 15:15:00,11625.45,11587.5,11311.95,275.5499999999993,11.851154148871625,11658.105855257216,11592.794144742786,11650,CE,2019-04-04,RE-ENTRY,72.3,68.95,2019-04-02 09:15:00,3,1.4125,1.9374999999999942,2000000,10,1716.7381974248926,3326.1802575107195,0.16630901287553596,2019
2019-04-05,2019-04-05 09:16:00,11638.4,11760.85,11559.65,201.20000000000073,8.6437998350289,11655.791325268077,11621.008674731922,11650,CE,2019-04-11,STRANGLE,68.35,84.8,2019-04-05 09:15:00,6,1.5314999999999999,-17.981500000000004,2000000,10,1716.7381974248926,-30869.527896995714,-1.5434763948497856,2019
2019-04-05,2019-04-05 09:16:00,11638.4,11760.85,11559.65,201.20000000000073,8.6437998350289,11655.791325268077,11621.008674731922,11600,PE,2019-04-11,STRANGLE,55.0,53.45,2019-04-05 11:15:00,6,1.0845,0.46549999999999714,2000000,9,1551.7241379310344,722.3275862068921,0.0361163793103446,2019
2019-04-05,2019-04-05 09:35:00,11638.4,11760.85,11559.65,201.20000000000073,8.6437998350289,11655.791325268077,11621.008674731922,11650,CE,2019-04-11,RE-ENTRY,81.15,78.35,2019-04-05 15:05:00,6,1.595,1.2050000000000114,2000000,10,1716.7381974248926,2068.669527897015,0.10343347639485076,2019
2019-04-05,2019-04-05 11:25:00,11638.4,11760.85,11559.65,201.20000000000073,8.6437998350289,11655.791325268077,11621.008674731922,11600,PE,2019-04-11,RE-ENTRY,46.2,48.3,2019-04-05 11:35:00,6,0.9450000000000001,-3.0449999999999946,2000000,9,1551.7241379310344,-4724.999999999992,-0.2362499999999996,2019
2019-04-05,2019-04-05 11:45:00,11638.4,11760.85,11559.65,201.20000000000073,8.6437998350289,11655.791325268077,11621.008674731922,11600,PE,2019-04-11,RE-ENTRY,45.35,58.0,2019-04-08 13:25:00,6,1.0334999999999999,-13.683499999999999,2000000,9,1551.7241379310344,-21233.017241379308,-1.0616508620689653,2019
2019-04-05,2019-04-08 10:25:00,11638.4,11760.85,11559.65,201.20000000000073,8.6437998350289,11655.791325268077,11621.008674731922,11650,CE,2019-04-11,RE-ENTRY,70.5,70.8,2019-04-08 10:55:00,3,1.413,-1.7129999999999972,2000000,10,1716.7381974248926,-2940.772532188836,-0.1470386266094418,2019
2019-04-12,2019-04-12 09:16:00,11612.85,11710.05,11549.8,160.25,6.8996844013312835,11623.906744253134,11601.793255746867,11600,CE,2019-04-18,STRANGLE,84.25,86.55,2019-04-12 09:25:00,6,1.7080000000000002,-4.007999999999997,2000000,10,1724.1379310344828,-6910.344827586203,-0.34551724137931017,2019
2019-04-12,2019-04-12 09:16:00,11612.85,11710.05,11549.8,160.25,6.8996844013312835,11623.906744253134,11601.793255746867,11600,PE,2019-04-18,STRANGLE,54.9,54.1,2019-04-12 10:55:00,6,1.09,-0.2900000000000029,2000000,9,1551.7241379310344,-450.0000000000045,-0.022500000000000225,2019
2019-04-12,2019-04-12 09:35:00,11612.85,11710.05,11549.8,160.25,6.8996844013312835,11623.906744253134,11601.793255746867,11600,CE,2019-04-18,RE-ENTRY,82.5,100.35,2019-04-12 14:05:00,6,1.8285,-19.678499999999993,2000000,10,1724.1379310344828,-33928.44827586206,-1.6964224137931028,2019
2019-04-12,2019-04-12 11:05:00,11612.85,11710.05,11549.8,160.25,6.8996844013312835,11623.906744253134,11601.793255746867,11600,PE,2019-04-18,RE-ENTRY,52.4,55.9,2019-04-12 11:25:00,6,1.083,-4.583,2000000,9,1551.7241379310344,-7111.551724137931,-0.35557758620689656,2019
2019-04-12,2019-04-12 13:05:00,11612.85,11710.05,11549.8,160.25,6.8996844013312835,11623.906744253134,11601.793255746867,11600,PE,2019-04-18,RE-ENTRY,51.0,51.1,2019-04-12 13:15:00,6,1.021,-1.1210000000000013,2000000,9,1551.7241379310344,-1739.4827586206916,-0.08697413793103458,2019
2019-04-12,2019-04-12 13:25:00,11612.85,11710.05,11549.8,160.25,6.8996844013312835,11623.906744253134,11601.793255746867,11600,PE,2019-04-18,RE-ENTRY,43.4,0.05,2019-04-18 15:25:00,6,0.43449999999999994,42.9155,2000000,9,1551.7241379310344,66593.0172413793,3.329650862068965,2019
2019-04-19,2019-04-19 09:16:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11750,CE,2019-04-25,STRANGLE,55.75,27.95,2019-04-25 10:35:00,6,0.8370000000000001,26.963,2000000,10,1702.127659574468,45894.46808510638,2.294723404255319,2019
2019-04-19,2019-04-19 09:16:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11700,PE,2019-04-25,STRANGLE,44.0,63.2,2019-04-22 09:15:00,6,1.072,-20.272000000000002,2000000,9,1538.4615384615386,-31187.692307692312,-1.5593846153846156,2019
2019-04-19,2019-04-24 14:55:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11700,PE,2019-04-25,RE-ENTRY,15.35,39.1,2019-04-25 14:55:00,1,0.5445000000000001,-24.2945,2000000,9,1538.4615384615386,-37376.15384615385,-1.8688076923076924,2019
2019-04-19,2019-04-25 12:35:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11750,CE,2019-04-25,RE-ENTRY,18.25,18.8,2019-04-25 12:45:00,0,0.3705,-0.9205000000000008,2000000,10,1702.127659574468,-1566.8085106382991,-0.07834042553191495,2019
2019-04-19,2019-04-25 13:15:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11750,CE,2019-04-25,RE-ENTRY,9.2,0.05,2019-04-25 15:25:00,0,0.0925,9.0575,2000000,10,1702.127659574468,15417.021276595742,0.7708510638297871,2019
2019-04-26,2019-04-26 09:16:00,11683.75,11796.6,11564.9,231.70000000000073,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,STRANGLE,43.75,62.0,2019-04-26 13:55:00,6,1.0575,-19.3075,2000000,10,1709.4017094017095,-33004.27350427351,-1.6502136752136756,2019
2019-04-26,2019-04-26 09:16:00,11683.75,11796.6,11564.9,231.70000000000073,9.915480902963548,11706.724169252167,11660.775830747833,11650,PE,2019-05-02,STRANGLE,45.4,0.05,2019-05-02 15:25:00,6,0.45449999999999996,44.8955,2000000,9,1545.0643776824033,69366.43776824034,3.4683218884120173,2019
2019-04-26,2019-04-30 09:35:00,11683.75,11796.6,11564.9,231.70000000000073,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,RE-ENTRY,43.0,50.4,2019-04-30 12:35:00,2,0.934,-8.333999999999998,2000000,10,1709.4017094017095,-14246.153846153844,-0.7123076923076923,2019
2019-04-26,2019-04-30 12:55:00,11683.75,11796.6,11564.9,231.70000000000073,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,RE-ENTRY,37.25,42.25,2019-04-30 14:05:00,2,0.795,-5.795,2000000,10,1709.4017094017095,-9905.982905982906,-0.4952991452991453,2019
2019-04-26,2019-04-30 14:15:00,11683.75,11796.6,11564.9,231.70000000000073,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,RE-ENTRY,37.3,36.3,2019-04-30 14:45:00,2,0.736,0.264,2000000,10,1709.4017094017095,451.2820512820513,0.022564102564102566,2019
2019-05-03,2019-05-03 09:16:00,11722.6,11789.1,11656.0,133.10000000000036,5.677068227185111,11730.156177810384,11715.043822189617,11750,CE,2019-05-09,STRANGLE,67.0,67.8,2019-05-03 09:15:00,6,1.348,-2.147999999999997,2000000,10,1702.127659574468,-3656.1702127659523,-0.18280851063829762,2019
2019-05-03,2019-05-03 09:16:00,11722.6,11789.1,11656.0,133.10000000000036,5.677068227185111,11730.156177810384,11715.043822189617,11700,PE,2019-05-09,STRANGLE,40.05,45.1,2019-05-03 15:05:00,6,0.8515,-5.901500000000004,2000000,9,1538.4615384615386,-9079.230769230777,-0.45396153846153886,2019
2019-05-03,2019-05-03 14:45:00,11722.6,11789.1,11656.0,133.10000000000036,5.677068227185111,11730.156177810384,11715.043822189617,11750,CE,2019-05-09,RE-ENTRY,62.6,0.05,2019-05-09 15:25:00,6,0.6265,61.923500000000004,2000000,10,1702.127659574468,105401.70212765958,5.270085106382979,2019
2019-05-10,2019-05-10 09:16:00,11314.15,11770.8,11255.55,515.25,22.770159490549446,11431.473246775056,11196.826753224943,11450,CE,2019-05-16,STRANGLE,49.7,0.05,2019-05-16 15:25:00,6,0.4975,49.1525,2000000,10,1746.7248908296942,85855.89519650655,4.292794759825328,2019
2019-05-10,2019-05-10 09:16:00,11314.15,11770.8,11255.55,515.25,22.770159490549446,11431.473246775056,11196.826753224943,11200,PE,2019-05-16,STRANGLE,47.8,90.6,2019-05-13 14:55:00,6,1.384,-44.184,2000000,9,1607.142857142857,-71010.0,-3.5505,2019
2019-05-10,2019-05-14 13:35:00,11314.15,11770.8,11255.55,515.25,22.770159490549446,11431.473246775056,11196.826753224943,11200,PE,2019-05-16,RE-ENTRY,61.0,71.15,2019-05-14 14:55:00,2,1.3215000000000001,-11.471500000000006,2000000,9,1607.142857142857,-18436.339285714294,-0.9218169642857147,2019
2019-05-10,2019-05-14 15:05:00,11314.15,11770.8,11255.55,515.25,22.770159490549446,11431.473246775056,11196.826753224943,11200,PE,2019-05-16,RE-ENTRY,47.85,61.35,2019-05-15 14:55:00,2,1.092,-14.592,2000000,9,1607.142857142857,-23451.428571428572,-1.1725714285714286,2019
2019-05-10,2019-05-16 13:45:00,11314.15,11770.8,11255.55,515.25,22.770159490549446,11431.473246775056,11196.826753224943,11200,PE,2019-05-16,RE-ENTRY,22.8,0.05,2019-05-16 15:25:00,0,0.2285,22.5215,2000000,9,1607.142857142857,36195.267857142855,1.8097633928571428,2019
2019-05-17,2019-05-17 09:16:00,11261.9,11345.45,11108.45,237.0,10.522203180635595,11286.837621538107,11236.962378461893,11300,CE,2019-05-23,STRANGLE,233.75,263.95,2019-05-17 09:15:00,6,4.977,-35.17699999999999,2000000,10,1769.9115044247787,-62260.17699115043,-3.113008849557522,2019
2019-05-17,2019-05-17 09:16:00,11261.9,11345.45,11108.45,237.0,10.522203180635595,11286.837621538107,11236.962378461893,11250,PE,2019-05-23,STRANGLE,230.6,0.05,2019-05-23 15:25:00,6,2.3065,228.24349999999998,2000000,9,1600.0,365189.6,18.25948,2019
2019-05-24,2019-05-24 09:16:00,11748.0,12041.0,11259.85,781.1499999999996,33.24608443990465,12007.701788602315,11488.298211397685,12000,CE,2019-05-30,STRANGLE,35.7,0.05,2019-05-30 15:25:00,6,0.3575,35.292500000000004,2000000,10,1666.6666666666667,58820.83333333334,2.941041666666667,2019
2019-05-24,2019-05-24 09:16:00,11748.0,12041.0,11259.85,781.1499999999996,33.24608443990465,12007.701788602315,11488.298211397685,11500,PE,2019-05-30,STRANGLE,28.95,0.05,2019-05-30 15:25:00,6,0.29,28.61,2000000,9,1565.2173913043478,44780.86956521739,2.2390434782608697,2019
2019-05-31,2019-05-31 09:16:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,STRANGLE,51.4,54.0,2019-06-03 13:55:00,6,1.054,-3.6540000000000017,2000000,10,1659.7510373443984,-6064.730290456434,-0.3032365145228217,2019
2019-05-31,2019-05-31 09:16:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,11950,PE,2019-06-06,STRANGLE,80.3,126.4,2019-05-31 11:55:00,6,2.0669999999999997,-48.16700000000001,2000000,9,1506.2761506276152,-72552.80334728035,-3.6276401673640177,2019
2019-05-31,2019-06-03 09:15:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,11950,PE,2019-06-06,RE-ENTRY,80.55,21.85,2019-06-06 10:25:00,3,1.024,57.675999999999995,2000000,9,1506.2761506276152,86875.98326359832,4.343799163179916,2019
2019-05-31,2019-06-04 11:05:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,RE-ENTRY,52.0,53.05,2019-06-04 11:25:00,2,1.0505,-2.100499999999997,2000000,10,1659.7510373443984,-3486.307053941904,-0.1743153526970952,2019
2019-05-31,2019-06-04 11:35:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,RE-ENTRY,48.2,49.3,2019-06-04 11:45:00,2,0.975,-2.0749999999999944,2000000,10,1659.7510373443984,-3443.983402489617,-0.17219917012448085,2019
2019-05-31,2019-06-04 11:55:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,RE-ENTRY,47.45,55.0,2019-06-04 12:45:00,2,1.0245,-8.574499999999997,2000000,10,1659.7510373443984,-14231.535269709539,-0.7115767634854769,2019
2019-06-07,2019-06-07 09:16:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11900,CE,2019-06-13,STRANGLE,46.0,87.0,2019-06-10 09:15:00,6,1.33,-42.33,2000000,10,1680.672268907563,-71142.85714285713,-3.5571428571428565,2019
2019-06-07,2019-06-07 09:16:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,STRANGLE,79.2,87.95,2019-06-07 09:15:00,6,1.6715,-10.4215,2000000,9,1518.987341772152,-15830.12658227848,-0.791506329113924,2019
2019-06-07,2019-06-07 10:05:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,69.9,86.7,2019-06-07 11:15:00,6,1.5660000000000003,-18.365999999999996,2000000,9,1518.987341772152,-27897.721518987335,-1.3948860759493666,2019
2019-06-07,2019-06-07 11:35:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,73.15,79.1,2019-06-07 11:45:00,6,1.5225,-7.472499999999989,2000000,9,1518.987341772152,-11350.632911392388,-0.5675316455696193,2019
2019-06-07,2019-06-07 12:05:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,78.55,79.15,2019-06-07 12:15:00,6,1.577,-2.1770000000000085,2000000,9,1518.987341772152,-3306.8354430379877,-0.16534177215189938,2019
2019-06-07,2019-06-07 12:25:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,72.35,94.0,2019-06-07 13:35:00,6,1.6635,-23.313500000000005,2000000,9,1518.987341772152,-35412.91139240507,-1.7706455696202534,2019
