Date,Previous Day High,Previous Day Low,Daily Range,Today Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Max High,Max Low,Remark,Points,Slippage,Points w cs,Leverage,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
2019-01-03,27396.6,27077.85,318.75,27181.6,25%,27261.2875,27101.9125,low,27300,2019-01-03,0,BANKNIFTY1910327300CE,CE,2019-01-03 09:16:00,24.9,37.349999999999994,2019-01-03 15:20:00,0.05,37.2,0.05,EOD Closing,24.849999999999998,0.2495,24.600499999999997,6,2197.802197802198,54615.38461538462,54067.03296703297,0.5461538461538462,0.5406703296703297,2019
2019-01-04,27187.8,26923.75,264.0499999999993,26999.7,25%,27065.7125,26933.6875,high,26900,2019-01-10,6,BANKNIFTY1911026900PE,PE,2019-01-04 09:20:00,151.25,226.875,2019-01-10 15:20:00,75.75,193.55,63.05,EOD Closing,75.5,2.27,73.23,6,2230.4832713754645,168401.48698884758,163338.28996282528,1.6840148698884758,1.6333828996282527,2019
2019-01-04,27187.8,26923.75,264.0499999999993,26999.7,25%,27065.7125,26933.6875,low,27100,2019-01-10,6,BANKNIFTY1911027100CE,CE,2019-01-04 09:46:00,168.8,253.20000000000002,2019-01-04 11:09:00,253.20000000000002,340.3,165.5,SL Hit,-84.4,4.22,-88.62,6,2214.0221402214024,-186863.46863468637,-196206.6420664207,-1.8686346863468637,-1.962066420664207,2019
2019-01-07,27274.05,26926.9,347.1499999999978,27378.65,25%,27465.4375,27291.862500000003,high,27300,2019-01-10,3,BANKNIFTY1911027300PE,PE,2019-01-07 10:16:00,100.75,151.125,2019-01-07 14:47:00,151.125,168.0,101.0,SL Hit,-50.375,2.5187500000000003,-52.89375,6,2197.802197802198,-110714.28571428572,-116250.0,-1.1071428571428572,-1.1625,2019
2019-01-07,27274.05,26926.9,347.1499999999978,27378.65,25%,27465.4375,27291.862500000003,low,27500,2019-01-10,3,BANKNIFTY1911027500CE,CE,2019-01-07 14:58:00,79.0,118.5,2019-01-10 15:20:00,86.55,92.0,72.0,EOD Closing,-7.549999999999997,1.6555000000000002,-9.205499999999997,6,2181.818181818182,-16472.72727272727,-20084.72727272727,-0.1647272727272727,-0.20084727272727268,2019
2019-01-08,27476.8,27282.35,194.45000000000073,27301.9,25%,27350.5125,27253.287500000002,high,27300,2019-01-10,2,BANKNIFTY1911027300PE,PE,2019-01-08 13:10:00,127.55,191.325,2019-01-10 15:20:00,66.0,152.6,60.95,EOD Closing,61.55,1.9355000000000002,59.6145,6,2197.802197802198,135274.72527472526,131020.87912087912,1.3527472527472526,1.3102087912087912,2019
2019-01-08,27476.8,27282.35,194.45000000000073,27301.9,25%,27350.5125,27253.287500000002,low,27400,2019-01-10,2,BANKNIFTY1911027400CE,CE,2019-01-08 09:15:00,88.0,132.0,2019-01-08 13:39:00,132.0,204.0,91.9,SL Hit,-44.0,2.2,-46.2,6,2189.78102189781,-96350.36496350364,-101167.88321167884,-0.9635036496350364,-1.0116788321167884,2019
2019-01-09,27539.2,27165.15,374.0499999999993,27651.25,25%,27744.7625,27557.7375,high,27600,2019-01-10,1,BANKNIFTY1911027600PE,PE,2019-01-09 15:13:00,61.45,92.17500000000001,2019-01-10 15:20:00,64.4,66.9,58.0,EOD Closing,-2.950000000000003,1.2585000000000002,-4.208500000000003,6,2173.913043478261,-6413.043478260876,-9148.913043478267,-0.06413043478260876,-0.09148913043478267,2019
2019-01-09,27539.2,27165.15,374.0499999999993,27651.25,25%,27744.7625,27557.7375,low,27700,2019-01-10,1,BANKNIFTY1911027700CE,CE,2019-01-09 13:51:00,38.5,57.75,2019-01-09 15:14:00,57.75,89.6,73.8,SL Hit,-19.25,0.9625,-20.2125,6,2166.0649819494583,-41696.75090252707,-43781.58844765343,-0.4169675090252707,-0.4378158844765343,2019
2019-01-10,27752.95,27412.5,340.4500000000007,27713.55,25%,27798.6625,27628.4375,low,27800,2019-01-10,0,BANKNIFTY1911027800CE,CE,2019-01-10 09:15:00,18.1,27.150000000000002,2019-01-10 09:15:00,27.150000000000002,30.95,0.05,SL Hit,-9.05,0.4525,-9.502500000000001,6,2158.273381294964,-19532.374100719426,-20508.9928057554,-0.19532374100719424,-0.205089928057554,2019
2019-01-11,27713.55,27491.45,222.09999999999854,27602.8,25%,27658.324999999997,27547.275,low,27700,2019-01-17,6,BANKNIFTY1911727700CE,CE,2019-01-11 09:30:00,147.3,220.95000000000002,2019-01-17 15:20:00,101.95,162.6,96.2,EOD Closing,45.35000000000001,2.4925,42.85750000000001,6,2166.0649819494583,98231.04693140795,92832.12996389893,0.9823104693140795,0.9283212996389894,2019
2019-01-14,27612.15,27383.75,228.40000000000146,27389.2,25%,27446.300000000003,27332.1,low,27400,2019-01-17,3,BANKNIFTY1911727400CE,CE,2019-01-14 09:15:00,151.85,227.77499999999998,2019-01-17 15:20:00,120.1,186.35,105.45,EOD Closing,31.75,2.7195,29.0305,6,2189.78102189781,69525.54744525548,63570.437956204376,0.6952554744525548,0.6357043795620437,2019
2019-01-15,27389.2,27182.25,206.95000000000073,27317.55,25%,27369.2875,27265.8125,high,27300,2019-01-17,2,BANKNIFTY1911727300PE,PE,2019-01-15 09:16:00,108.35,162.52499999999998,2019-01-17 15:20:00,70.0,119.65,67.45,EOD Closing,38.349999999999994,1.7835,36.56649999999999,6,2197.802197802198,84285.71428571428,80365.93406593405,0.8428571428571427,0.8036593406593405,2019
2019-01-16,27447.0,27317.55,129.45000000000073,27405.65,25%,27438.0125,27373.287500000002,high,27400,2019-01-17,1,BANKNIFTY1911727400PE,PE,2019-01-16 09:15:00,81.95,122.92500000000001,2019-01-17 15:20:00,57.05,89.6,41.05,EOD Closing,24.900000000000006,1.3900000000000001,23.510000000000005,6,2189.78102189781,54525.547445255484,51481.751824817526,0.5452554744525548,0.5148175182481752,2019
2019-01-17,27554.75,27405.65,149.09999999999854,27568.6,25%,27605.875,27531.324999999997,high,27500,2019-01-17,0,BANKNIFTY1911727500PE,PE,2019-01-17 14:58:00,0.6,0.8999999999999999,2019-01-17 14:59:00,0.8999999999999999,3.7,0.05,SL Hit,-0.29999999999999993,0.015,-0.31499999999999995,6,2181.818181818182,-654.5454545454545,-687.2727272727273,-0.006545454545454545,-0.006872727272727272,2019
2019-01-17,27554.75,27405.65,149.09999999999854,27568.6,25%,27605.875,27531.324999999997,low,27600,2019-01-17,0,BANKNIFTY1911727600CE,CE,2019-01-17 09:19:00,25.4,38.099999999999994,2019-01-17 15:20:00,0.1,9.0,0.05,EOD Closing,25.299999999999997,0.255,25.044999999999998,6,2173.913043478261,55000.0,54445.65217391304,0.55,0.5444565217391304,2019
2019-01-18,27611.55,27336.2,275.34999999999854,27550.05,25%,27618.887499999997,27481.2125,low,27600,2019-01-24,6,BANKNIFTY1912427600CE,CE,2019-01-18 09:25:00,156.25,234.375,2019-01-24 15:20:00,148.2,182.55,133.1,EOD Closing,8.050000000000011,3.0444999999999998,5.005500000000012,6,2173.913043478261,17500.000000000025,10881.521739130461,0.17500000000000027,0.10881521739130462,2019
2019-01-21,27571.55,27410.95,160.59999999999854,27514.55,25%,27554.699999999997,27474.4,high,27500,2019-01-24,3,BANKNIFTY1912427500PE,PE,2019-01-21 09:49:00,145.0,217.5,2019-01-24 15:20:00,148.25,166.75,121.5,EOD Closing,-3.25,2.9325,-6.1825,6,2181.818181818182,-7090.909090909092,-13489.09090909091,-0.07090909090909092,-0.13489090909090912,2019
2019-01-21,27571.55,27410.95,160.59999999999854,27514.55,25%,27554.699999999997,27474.4,low,27600,2019-01-24,3,BANKNIFTY1912427600CE,CE,2019-01-21 09:15:00,105.0,157.5,2019-01-21 09:50:00,157.5,192.0,133.5,SL Hit,-52.5,2.625,-55.125,6,2173.913043478261,-114130.4347826087,-119836.95652173914,-1.1413043478260871,-1.1983695652173914,2019
2019-01-22,27622.2,27390.05,232.15000000000146,27526.55,25%,27584.5875,27468.512499999997,low,27600,2019-01-24,2,BANKNIFTY1912427600CE,CE,2019-01-22 09:15:00,100.4,150.60000000000002,2019-01-24 15:20:00,96.9,133.2,74.15,EOD Closing,3.5,1.973,1.527,6,2173.913043478261,7608.695652173914,3319.5652173913045,0.07608695652173914,0.03319565217391304,2019
2019-01-23,27526.55,27386.2,140.34999999999854,27493.1,25%,27528.1875,27458.012499999997,high,27500,2019-01-24,1,BANKNIFTY1912427500PE,PE,2019-01-23 09:20:00,107.1,160.64999999999998,2019-01-23 14:31:00,160.64999999999998,260.75,72.65,SL Hit,-53.54999999999998,2.6775,-56.227499999999985,6,2181.818181818182,-116836.3636363636,-122678.1818181818,-1.168363636363636,-1.226781818181818,2019
2019-01-23,27526.55,27386.2,140.34999999999854,27493.1,25%,27528.1875,27458.012499999997,low,27500,2019-01-24,1,BANKNIFTY1912427500CE,CE,2019-01-23 09:16:00,114.85,172.27499999999998,2019-01-24 15:20:00,27.6,154.4,20.5,EOD Closing,87.25,1.4244999999999999,85.8255,6,2181.818181818182,190363.63636363638,187255.63636363638,1.9036363636363636,1.8725563636363636,2019
2019-01-24,27563.55,27201.4,362.1499999999978,27273.5,25%,27364.0375,27182.9625,low,27400,2019-01-24,0,BANKNIFTY1912427400CE,CE,2019-01-24 09:34:00,10.2,15.299999999999999,2019-01-24 09:45:00,15.299999999999999,20.25,0.05,SL Hit,-5.1,0.255,-5.3549999999999995,6,2189.78102189781,-11167.88321167883,-11726.277372262773,-0.11167883211678829,-0.11726277372262774,2019
2019-01-25,27339.8,27142.8,197.0,27261.45,25%,27310.7,27212.2,high,27200,2019-01-31,6,BANKNIFTY19JAN27200PE,PE,2019-01-25 09:15:00,118.25,177.375,2019-01-25 14:11:00,177.375,284.0,86.4,SL Hit,-59.125,2.9562500000000003,-62.08125,6,2205.8823529411766,-130422.79411764706,-136943.9338235294,-1.3042279411764706,-1.369439338235294,2019
2019-01-25,27339.8,27142.8,197.0,27261.45,25%,27310.7,27212.2,low,27300,2019-01-31,6,BANKNIFTY19JAN27300CE,CE,2019-01-25 14:11:00,172.85,259.275,2019-01-31 15:20:00,135.35,195.9,123.85,EOD Closing,37.5,3.082,34.418,6,2197.802197802198,82417.58241758242,75643.95604395604,0.8241758241758242,0.7564395604395605,2019
2019-01-28,27431.4,27045.6,385.8000000000029,27041.45,25%,27137.9,26945.0,low,27100,2019-01-31,3,BANKNIFTY19JAN27100CE,CE,2019-01-28 09:38:00,157.3,235.95000000000002,2019-01-31 15:20:00,59.45,167.0,54.05,EOD Closing,97.85000000000001,2.1675,95.6825,6,2214.0221402214024,216642.06642066425,211843.17343173435,2.1664206642066426,2.1184317343173436,2019
2019-01-29,27131.8,26588.15,543.6499999999978,26616.25,25%,26752.1625,26480.3375,low,26800,2019-01-31,2,BANKNIFTY19JAN26800CE,CE,2019-01-29 13:19:00,99.05,148.575,2019-01-31 15:20:00,110.2,140.25,76.3,EOD Closing,-11.150000000000006,2.0925000000000002,-13.242500000000007,6,2238.805970149254,-24962.686567164194,-29647.38805970151,-0.24962686567164194,-0.29647388059701507,2019
2019-01-30,26742.6,26443.7,298.8999999999978,26789.75,25%,26864.475,26715.025,high,26700,2019-01-31,1,BANKNIFTY19JAN26700PE,PE,2019-01-30 14:16:00,52.4,78.6,2019-01-30 14:42:00,78.6,113.85,43.65,SL Hit,-26.199999999999996,1.31,-27.509999999999994,6,2247.191011235955,-58876.40449438201,-61820.22471910111,-0.5887640449438202,-0.6182022471910111,2019
2019-01-30,26742.6,26443.7,298.8999999999978,26789.75,25%,26864.475,26715.025,low,26900,2019-01-31,1,BANKNIFTY19JAN26900CE,CE,2019-01-30 10:32:00,55.4,83.1,2019-01-30 14:17:00,83.1,113.95,35.35,SL Hit,-27.699999999999996,1.385,-29.084999999999997,6,2230.4832713754645,-61784.386617100354,-64873.60594795538,-0.6178438661710035,-0.6487360594795538,2019
2019-01-31,26915.0,26695.05,219.95000000000073,26969.15,25%,27024.1375,26914.162500000002,high,26900,2019-01-31,0,BANKNIFTY19JAN26900PE,PE,2019-01-31 11:24:00,32.0,48.0,2019-01-31 15:20:00,0.2,39.55,0.05,EOD Closing,31.8,0.322,31.478,6,2230.4832713754645,70929.36802973977,70211.15241635687,0.7092936802973976,0.7021115241635687,2019
2019-01-31,26915.0,26695.05,219.95000000000073,26969.15,25%,27024.1375,26914.162500000002,low,27000,2019-01-31,0,BANKNIFTY19JAN27000CE,CE,2019-01-31 09:16:00,38.2,57.300000000000004,2019-01-31 11:25:00,57.300000000000004,300.0,41.35,SL Hit,-19.1,0.9550000000000001,-20.055,6,2222.222222222222,-42444.444444444445,-44566.666666666664,-0.4244444444444445,-0.4456666666666666,2019
2019-02-01,27323.3,26892.8,430.5,27334.55,25%,27442.175,27226.925,high,27200,2019-02-07,6,BANKNIFTY1920727200PE,PE,2019-02-01 12:33:00,139.9,209.85000000000002,2019-02-01 13:57:00,209.85000000000002,412.0,105.0,SL Hit,-69.95000000000002,3.4975,-73.44750000000002,6,2205.8823529411766,-154301.47058823533,-162016.5441176471,-1.5430147058823533,-1.6201654411764712,2019
2019-02-01,27323.3,26892.8,430.5,27334.55,25%,27442.175,27226.925,low,27400,2019-02-07,6,BANKNIFTY1920727400CE,CE,2019-02-01 09:21:00,180.25,270.375,2019-02-01 12:34:00,270.375,304.8,69.5,SL Hit,-90.125,4.5062500000000005,-94.63125,6,2189.78102189781,-197354.01459854015,-207221.71532846714,-1.9735401459854014,-2.0722171532846714,2019
2019-02-04,27531.65,26931.7,599.9500000000007,26974.0,25%,27123.9875,26824.0125,high,26800,2019-02-07,3,BANKNIFTY1920726800PE,PE,2019-02-04 14:11:00,72.35,108.52499999999999,2019-02-07 15:20:00,54.45,88.8,51.0,EOD Closing,17.89999999999999,1.268,16.63199999999999,6,2238.805970149254,40074.62686567163,37235.82089552237,0.40074626865671625,0.37235820895522365,2019
2019-02-05,27241.75,26827.3,414.4500000000007,27226.05,25%,27329.6625,27122.4375,high,27100,2019-02-07,2,BANKNIFTY1920727100PE,PE,2019-02-05 12:05:00,88.9,133.35000000000002,2019-02-07 15:20:00,79.8,130.15,72.65,EOD Closing,9.100000000000009,1.6869999999999998,7.413000000000009,6,2214.0221402214024,20147.60147601478,16412.546125461275,0.20147601476014781,0.16412546125461275,2019
2019-02-06,27347.45,27153.6,193.85000000000218,27326.2,25%,27374.662500000002,27277.7375,high,27300,2019-02-07,1,BANKNIFTY1920727300PE,PE,2019-02-06 09:24:00,107.55,161.325,2019-02-07 15:20:00,83.6,136.0,69.0,EOD Closing,23.950000000000003,1.9114999999999998,22.038500000000003,6,2197.802197802198,52637.36263736265,48436.26373626375,0.5263736263736265,0.48436263736263746,2019
2019-02-07,27428.5,27294.1,134.40000000000146,27424.1,25%,27457.699999999997,27390.5,high,27400,2019-02-07,0,BANKNIFTY1920727400PE,PE,2019-02-07 09:19:00,96.2,144.3,2019-02-07 15:20:00,5.5,103.45,0.7,EOD Closing,90.7,1.0170000000000001,89.683,6,2189.78102189781,198613.1386861314,196386.13138686132,1.986131386861314,1.9638613138686132,2019
2019-02-07,27428.5,27294.1,134.40000000000146,27424.1,25%,27457.699999999997,27390.5,low,27500,2019-02-07,0,BANKNIFTY1920727500CE,CE,2019-02-07 09:15:00,57.2,85.80000000000001,2019-02-07 11:26:00,85.80000000000001,135.0,0.05,SL Hit,-28.60000000000001,1.43,-30.03000000000001,6,2181.818181818182,-62400.00000000002,-65520.00000000002,-0.6240000000000002,-0.6552000000000002,2019
2019-02-08,27588.5,27324.5,264.0,27302.65,25%,27368.65,27236.65,high,27200,2019-02-14,6,BANKNIFTY1921427200PE,PE,2019-02-08 13:37:00,121.55,182.325,2019-02-14 15:20:00,154.0,161.35,82.8,EOD Closing,-32.45,2.7555,-35.2055,6,2205.8823529411766,-71580.88235294119,-77659.19117647059,-0.7158088235294119,-0.7765919117647059,2019
2019-02-08,27588.5,27324.5,264.0,27302.65,25%,27368.65,27236.65,low,27400,2019-02-14,6,BANKNIFTY1921427400CE,CE,2019-02-08 10:39:00,129.0,193.5,2019-02-08 13:43:00,193.5,220.7,99.75,SL Hit,-64.5,3.225,-67.725,6,2189.78102189781,-141240.87591240875,-148302.9197080292,-1.4124087591240875,-1.483029197080292,2019
2019-02-11,27482.1,27221.35,260.75,27240.5,25%,27305.6875,27175.3125,high,27200,2019-02-14,3,BANKNIFTY1921427200PE,PE,2019-02-11 12:25:00,121.35,182.02499999999998,2019-02-14 15:20:00,116.95,162.85,101.2,EOD Closing,4.3999999999999915,2.383,2.0169999999999915,6,2205.8823529411766,9705.882352941158,4449.264705882334,0.09705882352941159,0.04449264705882334,2019
2019-02-11,27482.1,27221.35,260.75,27240.5,25%,27305.6875,27175.3125,low,27300,2019-02-14,3,BANKNIFTY1921427300CE,CE,2019-02-11 09:54:00,114.6,171.89999999999998,2019-02-14 15:20:00,125.45,150.7,101.65,EOD Closing,-10.850000000000009,2.4005,-13.25050000000001,6,2197.802197802198,-23846.153846153866,-29121.978021978044,-0.23846153846153864,-0.2912197802197804,2019
2019-02-12,27305.9,27152.0,153.90000000000146,27166.9,25%,27205.375,27128.425000000003,high,27100,2019-02-14,2,BANKNIFTY1921427100PE,PE,2019-02-12 09:15:00,70.0,105.0,2019-02-12 14:43:00,105.0,155.05,47.0,SL Hit,-35.0,1.75,-36.75,6,2214.0221402214024,-77490.77490774909,-81365.31365313655,-0.7749077490774909,-0.8136531365313655,2019
2019-02-12,27305.9,27152.0,153.90000000000146,27166.9,25%,27205.375,27128.425000000003,low,27200,2019-02-14,2,BANKNIFTY1921427200CE,CE,2019-02-12 14:42:00,124.35,186.52499999999998,2019-02-14 15:20:00,69.0,132.9,62.3,EOD Closing,55.349999999999994,1.9335,53.41649999999999,6,2205.8823529411766,122095.58823529411,117830.51470588233,1.2209558823529412,1.1783051470588233,2019
2019-02-13,27286.15,26989.2,296.9500000000007,27068.85,25%,27143.087499999998,26994.6125,low,27100,2019-02-14,1,BANKNIFTY1921427100CE,CE,2019-02-13 13:41:00,63.7,95.55000000000001,2019-02-13 14:09:00,95.55000000000001,102.5,18.15,SL Hit,-31.85000000000001,1.5925,-33.44250000000001,6,2214.0221402214024,-70516.60516605168,-74042.43542435428,-0.7051660516605168,-0.7404243542435428,2019
2019-02-14,27105.65,26842.8,262.8500000000022,26978.0,25%,27043.7125,26912.2875,low,27000,2019-02-14,0,BANKNIFTY1921427000CE,CE,2019-02-14 09:15:00,45.05,67.57499999999999,2019-02-14 15:20:00,0.6,49.0,0.05,EOD Closing,44.449999999999996,0.4565,43.9935,6,2222.222222222222,98777.77777777777,97763.33333333333,0.9877777777777776,0.9776333333333332,2019
2019-02-15,27028.5,26818.65,209.84999999999854,27017.2,25%,27069.6625,26964.737500000003,low,27100,2019-02-21,6,BANKNIFTY1922127100CE,CE,2019-02-15 09:15:00,126.5,189.75,2019-02-21 15:20:00,82.6,166.0,63.65,EOD Closing,43.900000000000006,2.091,41.809000000000005,6,2214.0221402214024,97195.57195571958,92566.05166051662,0.971955719557196,0.9256605166051661,2019
2019-02-18,27020.55,26635.45,385.09999999999854,26754.6,25%,26850.875,26658.324999999997,low,26900,2019-02-21,3,BANKNIFTY1922126900CE,CE,2019-02-18 15:09:00,105.1,157.64999999999998,2019-02-21 15:20:00,103.85,110.1,97.0,EOD Closing,1.25,2.0895,-0.8395000000000001,6,2230.4832713754645,2788.1040892193305,-1872.4907063197027,0.027881040892193305,-0.018724907063197026,2019
2019-02-19,26828.55,26617.7,210.84999999999854,26666.55,25%,26719.262499999997,26613.8375,high,26600,2019-02-21,2,BANKNIFTY1922126600PE,PE,2019-02-19 09:15:00,121.9,182.85000000000002,2019-02-21 15:20:00,119.5,123.1,38.65,EOD Closing,2.4000000000000057,2.414,-0.013999999999994461,6,2255.6390977443607,5413.533834586478,-31.578947368408556,0.054135338345864786,-0.0003157894736840856,2019
2019-02-20,26995.65,26626.9,368.75,26786.0,25%,26878.1875,26693.8125,high,26700,2019-02-21,1,BANKNIFTY1922126700PE,PE,2019-02-20 09:25:00,60.1,90.15,2019-02-21 15:20:00,20.95,84.2,18.0,EOD Closing,39.150000000000006,0.8105,38.33950000000001,6,2247.191011235955,87977.52808988765,86156.17977528092,0.8797752808988765,0.8615617977528092,2019
2019-02-21,26983.6,26733.75,249.84999999999854,26994.75,25%,27057.2125,26932.2875,high,26900,2019-02-21,0,BANKNIFTY1922126900PE,PE,2019-02-21 09:23:00,20.45,30.674999999999997,2019-02-21 15:20:00,0.15,26.75,0.05,EOD Closing,20.3,0.206,20.094,6,2230.4832713754645,45278.810408921934,44819.33085501858,0.4527881040892193,0.4481933085501858,2019
2019-02-22,27099.3,26982.55,116.75,26960.05,25%,26989.2375,26930.8625,low,27000,2019-02-28,6,BANKNIFTY19FEB27000CE,CE,2019-02-22 09:15:00,212.0,318.0,2019-02-28 15:20:00,147.0,234.9,140.65,EOD Closing,65.0,3.59,61.41,6,2222.222222222222,144444.44444444444,136466.66666666666,1.4444444444444444,1.3646666666666667,2019
2019-02-25,26987.0,26847.9,139.09999999999854,26934.2,25%,26968.975,26899.425000000003,high,26900,2019-02-28,3,BANKNIFTY19FEB26900PE,PE,2019-02-25 09:15:00,110.7,166.05,2019-02-28 15:20:00,51.7,112.0,44.0,EOD Closing,59.0,1.624,57.376,6,2230.4832713754645,131598.5130111524,127976.20817843864,1.315985130111524,1.2797620817843864,2019
2019-02-26,27196.85,26934.2,262.6499999999978,26853.8,25%,26919.462499999998,26788.1375,high,26800,2019-02-28,2,BANKNIFTY19FEB26800PE,PE,2019-02-26 09:16:00,95.0,142.5,2019-02-26 09:34:00,142.5,229.0,56.5,SL Hit,-47.5,2.375,-49.875,6,2238.805970149254,-106343.28358208956,-111660.44776119404,-1.0634328358208955,-1.1166044776119404,2019
2019-02-26,27196.85,26934.2,262.6499999999978,26853.8,25%,26919.462499999998,26788.1375,low,26900,2019-02-28,2,BANKNIFTY19FEB26900CE,CE,2019-02-26 10:00:00,130.4,195.60000000000002,2019-02-26 12:36:00,195.60000000000002,304.9,122.95,SL Hit,-65.20000000000002,3.2600000000000002,-68.46000000000002,6,2230.4832713754645,-145427.5092936803,-152698.88475836435,-1.4542750929368031,-1.5269888475836435,2019
2019-02-27,27126.8,26744.45,382.34999999999854,27078.1,25%,27173.6875,26982.512499999997,high,27000,2019-02-28,1,BANKNIFTY19FEB27000PE,PE,2019-02-27 09:28:00,59.0,88.5,2019-02-27 11:20:00,88.5,345.9,50.0,SL Hit,-29.5,1.475,-30.975,6,2222.222222222222,-65555.55555555555,-68833.33333333333,-0.6555555555555556,-0.6883333333333334,2019
2019-02-27,27126.8,26744.45,382.34999999999854,27078.1,25%,27173.6875,26982.512499999997,low,27200,2019-02-28,1,BANKNIFTY19FEB27200CE,CE,2019-02-27 11:39:00,59.75,89.625,2019-02-28 15:20:00,13.1,67.55,10.0,EOD Closing,46.65,0.7284999999999999,45.9215,6,2205.8823529411766,102904.41176470589,101297.42647058824,1.0290441176470588,1.0129742647058824,2019
2019-03-01,26919.8,26763.45,156.34999999999854,26941.0,25%,26980.0875,26901.9125,high,26900,2019-03-07,6,BANKNIFTY1930726900PE,PE,2019-03-01 09:15:00,149.2,223.79999999999998,2019-03-07 15:20:00,113.75,159.3,98.0,EOD Closing,35.44999999999999,2.6294999999999997,32.82049999999999,6,2230.4832713754645,79070.63197026019,73205.5762081784,0.7907063197026019,0.732055762081784,2019
2019-03-05,27076.35,26941.0,135.34999999999854,27068.15,25%,27101.987500000003,27034.3125,high,27000,2019-03-07,2,BANKNIFTY1930727000PE,PE,2019-03-05 10:19:00,103.05,154.575,2019-03-07 15:20:00,35.55,106.15,21.85,EOD Closing,67.5,1.386,66.114,6,2222.222222222222,150000.0,146920.0,1.5,1.4692,2019
2019-03-05,27076.35,26941.0,135.34999999999854,27068.15,25%,27101.987500000003,27034.3125,low,27100,2019-03-07,2,BANKNIFTY1930727100CE,CE,2019-03-05 09:15:00,111.2,166.8,2019-03-05 11:48:00,166.8,485.2,136.8,SL Hit,-55.60000000000001,2.7800000000000002,-58.38000000000001,6,2214.0221402214024,-123099.63099630999,-129254.6125461255,-1.2309963099630998,-1.292546125461255,2019
2019-03-07,27681.0,27492.45,188.54999999999927,27661.0,25%,27708.1375,27613.8625,high,27600,2019-03-07,0,BANKNIFTY1930727600PE,PE,2019-03-07 13:45:00,13.45,20.174999999999997,2019-03-07 15:20:00,0.05,16.5,0.05,EOD Closing,13.399999999999999,0.135,13.264999999999999,6,2173.913043478261,29130.434782608696,28836.95652173913,0.29130434782608694,0.28836956521739127,2019
2019-03-07,27681.0,27492.45,188.54999999999927,27661.0,25%,27708.1375,27613.8625,low,27700,2019-03-07,0,BANKNIFTY1930727700CE,CE,2019-03-07 09:16:00,20.7,31.049999999999997,2019-03-07 13:46:00,31.049999999999997,85.9,15.25,SL Hit,-10.349999999999998,0.5175,-10.867499999999998,6,2166.0649819494583,-22418.772563176888,-23539.711191335733,-0.22418772563176886,-0.23539711191335735,2019
2019-03-08,27813.55,27560.4,253.14999999999782,27686.15,25%,27749.4375,27622.862500000003,high,27600,2019-03-14,6,BANKNIFTY1931427600PE,PE,2019-03-08 11:23:00,126.35,189.52499999999998,2019-03-14 15:20:00,99.15,154.85,90.6,EOD Closing,27.19999999999999,2.255,24.94499999999999,6,2173.913043478261,59130.434782608674,54228.260869565194,0.5913043478260868,0.5422826086956519,2019
2019-03-11,27810.95,27648.3,162.65000000000146,27840.1,25%,27880.762499999997,27799.4375,high,27800,2019-03-14,3,BANKNIFTY1931427800PE,PE,2019-03-11 09:18:00,108.95,163.425,2019-03-14 15:20:00,69.4,112.0,55.1,EOD Closing,39.55,1.7835000000000003,37.76649999999999,6,2158.273381294964,85359.71223021582,81510.43165467624,0.8535971223021582,0.8151043165467624,2019
2019-03-12,28034.95,27801.8,233.15000000000146,28168.2,25%,28226.487500000003,28109.9125,high,28100,2019-03-14,2,BANKNIFTY1931428100PE,PE,2019-03-12 09:39:00,91.25,136.875,2019-03-14 15:20:00,37.8,91.3,31.5,EOD Closing,53.45,1.2905000000000002,52.1595,6,2135.2313167259786,114128.11387900356,111372.59786476869,1.1412811387900357,1.113725978647687,2019
2019-03-13,28487.65,28151.4,336.25,28480.3,25%,28564.3625,28396.2375,high,28400,2019-03-14,1,BANKNIFTY1931428400PE,PE,2019-03-13 09:39:00,72.75,109.125,2019-03-14 15:20:00,13.05,92.6,8.75,EOD Closing,59.7,0.858,58.842000000000006,6,2112.676056338028,126126.76056338027,124314.08450704227,1.2612676056338028,1.2431408450704227,2019
2019-03-13,28487.65,28151.4,336.25,28480.3,25%,28564.3625,28396.2375,low,28600,2019-03-14,1,BANKNIFTY1931428600CE,CE,2019-03-13 09:15:00,45.0,67.5,2019-03-13 09:40:00,67.5,363.25,83.7,SL Hit,-22.5,1.125,-23.625,6,2097.902097902098,-47202.79720279721,-49562.93706293706,-0.4720279720279721,-0.49562937062937057,2019
2019-03-14,28926.9,28359.35,567.5500000000029,29028.9,25%,29170.787500000002,28887.0125,low,29200,2019-03-14,0,BANKNIFTY1931429200CE,CE,2019-03-14 10:25:00,7.95,11.925,2019-03-14 10:50:00,11.925,18.5,0.05,SL Hit,-3.9750000000000005,0.19875,-4.173750000000001,6,2054.794520547945,-8167.808219178082,-8576.198630136987,-0.08167808219178083,-0.08576198630136987,2019
