,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
19,bnf,20900,P,2017-03-02,2017-03-01 10:00:00,SELL,2017-03-01,10:15:00,119.25,310.0,10,2017-03-02 15:00:00,310.0,-190.75,4.2925,-195.0425,-46810.2,,240,-4.681019999999999,2017,3
20,bnf,20600,P,2017-03-09,2017-03-06 13:15:00,SELL,2017-03-06,13:30:00,100.65,221.0,10,2017-03-09 14:00:00,10.0,90.65,1.1065,89.54350000000001,21490.440000000002,Target Hit,240,2.1490440000000004,2017,3
21,bnf,20600,C,2017-03-09,2017-03-07 12:30:00,SELL,2017-03-07,12:45:00,130.45,199.75,10,2017-03-09 15:15:00,117.0,13.449999999999989,2.4745,10.97549999999999,2634.1199999999976,Expiry Exit,240,0.26341199999999976,2017,3
22,bnf,20800,P,2017-03-16,2017-03-14 12:45:00,SELL,2017-03-14,13:00:00,25.05,287.0,10,2017-03-15 09:45:00,10.0,15.05,0.3505,14.6995,3527.88,Target Hit,240,0.352788,2017,3
23,bnf,21300,C,2017-03-23,2017-03-20 12:30:00,SELL,2017-03-20,12:45:00,43.5,104.35,10,2017-03-21 14:45:00,10.0,33.5,0.535,32.965,7911.6,Target Hit,240,0.79116,2017,3
24,bnf,21000,C,2017-03-30,2017-03-27 13:00:00,SELL,2017-03-27,13:15:00,135.25,257.5,10,2017-03-28 09:15:00,257.5,-122.25,3.9275,-126.1775,-30282.6,,240,-3.02826,2017,3
25,bnf,21000,P,2017-03-30,2017-03-28 10:00:00,SELL,2017-03-28,10:15:00,37.3,122.65,10,2017-03-29 10:30:00,10.0,27.299999999999997,0.473,26.826999999999998,6438.48,Target Hit,240,0.643848,2017,3
26,bnf,21600,C,2017-04-06,2017-04-03 12:30:00,SELL,2017-04-03,12:45:00,65.3,120.0,10,2017-04-05 14:45:00,120.0,-54.7,1.8530000000000002,-56.553000000000004,-12724.425000000001,,225,-1.2724425000000001,2017,4
27,bnf,21600,P,2017-04-06,2017-04-03 13:30:00,SELL,2017-04-03,13:45:00,171.0,235.7,10,2017-04-06 14:30:00,10.0,161.0,1.81,159.19,35817.75,Target Hit,225,3.5817750000000004,2017,4
28,bnf,21600,C,2017-04-06,2017-04-06 10:15:00,SELL,2017-04-06,10:30:00,62.7,127.0,10,2017-04-06 15:15:00,10.0,52.7,0.7270000000000001,51.973000000000006,11693.925000000001,Target Hit,225,1.1693925,2017,4
29,bnf,21500,C,2017-04-13,2017-04-10 12:30:00,SELL,2017-04-10,12:45:00,78.05,163.5,10,2017-04-11 10:30:00,163.5,-85.45,2.4155,-87.8655,-21087.72,,240,-2.108772,2017,4
30,bnf,21500,P,2017-04-13,2017-04-10 15:15:00,SELL,2017-04-11,09:15:00,73.0,182.5,10,2017-04-12 12:45:00,10.0,63.0,0.8300000000000001,62.17,14920.800000000001,Target Hit,240,1.49208,2017,4
31,bnf,21500,C,2017-04-13,2017-04-13 11:30:00,SELL,2017-04-13,11:45:00,229.0,281.4,10,2017-04-13 15:15:00,170.0,59.0,3.99,55.01,13202.4,Expiry Exit,240,1.3202399999999999,2017,4
32,bnf,21700,P,2017-04-20,2017-04-18 13:45:00,SELL,2017-04-18,14:00:00,47.6,147.7,10,2017-04-19 09:15:00,147.7,-100.1,1.9529999999999998,-102.053,-22961.925,,225,-2.2961924999999996,2017,4
33,bnf,21700,C,2017-04-20,2017-04-19 09:15:00,SELL,2017-04-19,09:30:00,42.1,256.0,10,2017-04-20 09:15:00,10.0,32.1,0.521,31.579,7105.275000000001,Target Hit,225,0.7105275,2017,4
34,bnf,21600,P,2017-04-27,2017-04-24 12:30:00,SELL,2017-04-24,12:45:00,56.35,285.9,10,2017-04-26 09:15:00,10.0,46.35,0.6635,45.6865,10279.4625,Target Hit,225,1.0279462499999998,2017,4
35,bnf,22300,P,2017-05-04,2017-05-02 13:00:00,SELL,2017-05-02,13:15:00,80.0,182.0,10,2017-05-04 09:15:00,10.0,70.0,0.9,69.1,15547.499999999998,Target Hit,225,1.5547499999999999,2017,5
36,bnf,22300,C,2017-05-04,2017-05-03 10:30:00,SELL,2017-05-03,10:45:00,91.05,188.8,10,2017-05-04 09:15:00,185.95,-94.89999999999999,2.77,-97.66999999999999,-21975.749999999996,Gap Outside ISL,225,-2.1975749999999996,2017,5
37,bnf,22800,P,2017-05-11,2017-05-08 13:00:00,SELL,2017-05-08,13:15:00,148.1,325.15,10,2017-05-11 09:15:00,10.0,138.1,1.581,136.519,30716.775,Target Hit,225,3.0716775000000003,2017,5
38,bnf,22800,C,2017-05-11,2017-05-08 13:45:00,SELL,2017-05-08,14:00:00,97.65,123.1,10,2017-05-11 09:15:00,123.1,-25.44999999999999,2.2075,-27.657499999999988,-6222.937499999997,,225,-0.6222937499999998,2017,5
39,bnf,22800,P,2017-05-18,2017-05-15 13:30:00,SELL,2017-05-15,13:45:00,99.45,268.2,10,2017-05-18 15:15:00,96.0,3.450000000000003,1.9545,1.495500000000003,336.48750000000064,Expiry Exit,225,0.03364875000000006,2017,5
40,bnf,22800,C,2017-05-18,2017-05-18 10:00:00,SELL,2017-05-18,10:15:00,25.1,165.0,10,2017-05-18 14:15:00,10.0,15.100000000000001,0.35100000000000003,14.749,3318.525,Target Hit,225,0.3318525,2017,5
41,bnf,22800,C,2017-05-25,2017-05-22 12:30:00,SELL,2017-05-22,12:45:00,99.55,182.0,10,2017-05-24 14:00:00,10.0,89.55,1.0955,88.4545,19902.2625,Target Hit,225,1.99022625,2017,5
42,bnf,22800,P,2017-05-25,2017-05-24 12:30:00,SELL,2017-05-24,12:45:00,216.0,313.65,10,2017-05-24 14:00:00,313.65,-97.64999999999998,5.2965,-102.94649999999997,-23162.962499999994,,225,-2.3162962499999997,2017,5
43,bnf,22800,P,2017-05-25,2017-05-25 10:15:00,SELL,2017-05-25,10:30:00,113.0,337.3,10,2017-05-25 13:45:00,10.0,103.0,1.23,101.77,22898.25,Target Hit,225,2.289825,2017,5
44,bnf,23200,P,2017-06-01,2017-05-29 13:15:00,SELL,2017-05-29,13:30:00,140.25,234.6,10,2017-06-01 09:15:00,10.0,130.25,1.5025,128.7475,27036.975000000002,Target Hit,210,2.7036975,2017,5
45,bnf,23200,C,2017-06-01,2017-05-30 10:45:00,SELL,2017-05-30,11:00:00,101.65,237.95,10,2017-06-01 15:15:00,104.0,-2.3499999999999943,2.0565,-4.406499999999994,-925.3649999999988,Expiry Exit,210,-0.09253649999999987,2017,5
46,bnf,23400,P,2017-06-08,2017-06-05 13:00:00,SELL,2017-06-05,13:15:00,114.4,171.3,10,2017-06-08 09:15:00,10.0,104.4,1.244,103.156,21662.760000000002,Target Hit,210,2.1662760000000003,2017,6
47,bnf,23500,P,2017-06-15,2017-06-12 13:15:00,SELL,2017-06-12,13:30:00,90.55,123.65,10,2017-06-12 14:30:00,123.65,-33.10000000000001,2.142,-35.24200000000001,-7400.820000000002,,210,-0.7400820000000002,2017,6
48,bnf,23500,C,2017-06-15,2017-06-12 13:30:00,SELL,2017-06-12,13:45:00,130.1,227.45,10,2017-06-15 11:15:00,10.0,120.1,1.401,118.699,24926.79,Target Hit,210,2.492679,2017,6
49,bnf,23500,P,2017-06-15,2017-06-13 10:00:00,SELL,2017-06-13,10:15:00,74.05,130.0,10,2017-06-14 09:45:00,130.0,-55.95,2.0405,-57.990500000000004,-12178.005000000001,,210,-1.2178005,2017,6
50,bnf,23400,P,2017-06-22,2017-06-19 12:30:00,SELL,2017-06-19,12:45:00,31.1,112.15,10,2017-06-20 15:00:00,10.0,21.1,0.41100000000000003,20.689,4344.69,Target Hit,210,0.434469,2017,6
51,bnf,23400,C,2017-06-22,2017-06-21 11:45:00,SELL,2017-06-21,12:00:00,265.0,371.0,10,2017-06-22 10:00:00,371.0,-106.0,6.36,-112.36,-23595.6,,210,-2.3595599999999997,2017,6
52,bnf,23800,C,2017-06-29,2017-06-27 12:45:00,SELL,2017-06-27,13:00:00,10.35,66.6,10,2017-06-27 13:00:00,10.0,0.34999999999999964,0.20350000000000001,0.14649999999999963,30.764999999999922,Target Hit,210,0.003076499999999992,2017,6
53,bnf,23800,P,2017-06-29,2017-06-29 11:00:00,SELL,2017-06-29,11:15:00,400.0,686.75,10,2017-06-29 15:15:00,552.0,-152.0,9.52,-161.52,-33919.200000000004,Expiry Exit,210,-3.3919200000000003,2017,6
54,bnf,23100,P,2017-07-06,2017-07-03 13:45:00,SELL,2017-07-03,14:00:00,62.5,158.45,10,2017-07-05 14:45:00,10.0,52.5,0.725,51.775,10872.75,Target Hit,210,1.087275,2017,7
55,bnf,23100,C,2017-07-06,2017-07-04 13:00:00,SELL,2017-07-04,13:15:00,181.85,289.7,10,2017-07-05 15:15:00,289.7,-107.85,4.7155,-112.5655,-23638.755,,210,-2.3638755000000002,2017,7
56,bnf,23500,P,2017-07-13,2017-07-10 15:00:00,SELL,2017-07-10,15:15:00,45.0,174.35,10,2017-07-12 15:15:00,10.0,35.0,0.55,34.45,7234.500000000001,Target Hit,210,0.72345,2017,7
57,bnf,23500,C,2017-07-13,2017-07-12 09:45:00,SELL,2017-07-12,10:00:00,95.3,246.0,10,2017-07-13 09:15:00,246.0,-150.7,3.4130000000000003,-154.113,-32363.73,,210,-3.236373,2017,7
58,bnf,23900,P,2017-07-20,2017-07-17 12:30:00,SELL,2017-07-17,12:45:00,84.1,194.5,10,2017-07-19 14:30:00,10.0,74.1,0.941,73.15899999999999,15363.389999999998,Target Hit,210,1.5363389999999997,2017,7
59,bnf,24200,P,2017-07-27,2017-07-24 13:15:00,SELL,2017-07-24,13:30:00,51.45,202.0,10,2017-07-26 09:15:00,10.0,41.45,0.6145,40.8355,8575.455,Target Hit,210,0.8575455,2017,7
60,bnf,24700,P,2017-08-03,2017-07-31 12:30:00,SELL,2017-07-31,12:45:00,39.8,112.65,10,2017-08-02 14:30:00,10.0,29.799999999999997,0.498,29.301999999999996,5713.889999999999,Target Hit,195,0.5713889999999999,2017,7
61,bnf,24700,C,2017-08-03,2017-08-02 12:30:00,SELL,2017-08-02,12:45:00,441.0,482.0,10,2017-08-02 14:30:00,482.0,-41.0,9.23,-50.230000000000004,-9794.85,,195,-0.979485,2017,8
62,bnf,24700,C,2017-08-03,2017-08-02 15:15:00,SELL,2017-08-03,09:15:00,285.0,510.0,10,2017-08-03 14:30:00,10.0,275.0,2.95,272.05,53049.75,Target Hit,195,5.304975,2017,8
63,bnf,24600,P,2017-08-10,2017-08-07 12:30:00,SELL,2017-08-07,12:45:00,19.6,108.8,10,2017-08-08 10:00:00,108.8,-89.19999999999999,1.284,-90.484,-19001.64,,210,-1.900164,2017,8
64,bnf,24600,C,2017-08-10,2017-08-08 10:30:00,SELL,2017-08-08,10:45:00,137.85,411.25,10,2017-08-09 15:15:00,10.0,127.85,1.4785,126.3715,26538.015,Target Hit,210,2.6538014999999997,2017,8
65,bnf,24000,P,2017-08-17,2017-08-14 12:30:00,SELL,2017-08-14,12:45:00,75.0,248.65,10,2017-08-16 14:30:00,10.0,65.0,0.85,64.15,13471.500000000002,Target Hit,210,1.3471500000000003,2017,8
66,bnf,24000,C,2017-08-17,2017-08-14 15:15:00,SELL,2017-08-16,09:15:00,201.1,303.45,10,2017-08-16 13:15:00,303.45,-102.35,5.0455,-107.3955,-22553.055,,210,-2.2553055,2017,8
67,bnf,24100,P,2017-08-24,2017-08-21 13:15:00,SELL,2017-08-21,13:30:00,148.05,261.9,10,2017-08-21 15:15:00,261.9,-113.84999999999997,4.0995,-117.94949999999997,-24769.394999999993,,210,-2.4769394999999994,2017,8
68,bnf,24100,C,2017-08-24,2017-08-21 13:45:00,SELL,2017-08-21,14:00:00,147.3,250.0,10,2017-08-23 14:30:00,250.0,-102.69999999999999,3.9730000000000003,-106.67299999999999,-22401.329999999998,,210,-2.2401329999999997,2017,8
69,bnf,24100,P,2017-08-24,2017-08-23 10:00:00,SELL,2017-08-23,10:15:00,79.05,298.75,10,2017-08-24 09:15:00,10.0,69.05,0.8905,68.1595,14313.494999999999,Target Hit,210,1.4313494999999998,2017,8
70,bnf,24400,C,2017-08-31,2017-08-29 12:30:00,SELL,2017-08-29,12:45:00,53.7,173.25,10,2017-08-31 09:45:00,10.0,43.7,0.637,43.063,9043.230000000001,Target Hit,210,0.9043230000000001,2017,8
71,bnf,24400,P,2017-08-31,2017-08-30 10:15:00,SELL,2017-08-30,10:30:00,136.6,338.4,10,2017-08-31 15:15:00,79.0,57.599999999999994,2.156,55.443999999999996,11643.24,Expiry Exit,210,1.164324,2017,8
72,bnf,24400,C,2017-09-07,2017-09-04 13:00:00,SELL,2017-09-04,13:15:00,70.45,193.7,10,2017-09-07 12:45:00,10.0,60.45,0.8045,59.645500000000006,12525.555,Target Hit,210,1.2525555000000002,2017,9
73,bnf,24400,P,2017-09-07,2017-09-05 13:30:00,SELL,2017-09-05,13:45:00,134.3,295.6,10,2017-09-07 15:15:00,89.9,44.400000000000006,2.2420000000000004,42.15800000000001,8853.180000000002,Expiry Exit,210,0.8853180000000003,2017,9
74,bnf,24400,P,2017-09-14,2017-09-11 12:30:00,SELL,2017-09-11,12:45:00,42.6,224.0,10,2017-09-12 13:30:00,10.0,32.6,0.526,32.074,6735.54,Target Hit,210,0.673554,2017,9
75,bnf,24800,P,2017-09-21,2017-09-18 12:30:00,SELL,2017-09-18,12:45:00,29.3,137.4,10,2017-09-21 09:15:00,10.0,19.3,0.39299999999999996,18.907,3686.865,Target Hit,195,0.3686865,2017,9
76,bnf,24800,C,2017-09-21,2017-09-19 12:30:00,SELL,2017-09-19,12:45:00,241.0,314.3,10,2017-09-21 15:00:00,10.0,231.0,2.5100000000000002,228.49,44555.55,Target Hit,195,4.455555,2017,9
77,bnf,24700,C,2017-09-28,2017-09-25 14:30:00,SELL,2017-09-25,14:45:00,10.4,90.2,10,2017-09-25 15:00:00,10.0,0.40000000000000036,0.204,0.19600000000000037,38.22000000000007,Target Hit,195,0.0038220000000000072,2017,9
78,bnf,24700,P,2017-09-28,2017-09-26 14:00:00,SELL,2017-09-26,14:15:00,436.1,636.1,10,2017-09-27 10:30:00,636.1,-200.0,10.722000000000001,-210.722,-41090.79,,195,-4.109079,2017,9
79,bnf,24100,C,2017-10-05,2017-10-03 12:45:00,SELL,2017-10-03,13:00:00,139.05,229.75,10,2017-10-05 14:45:00,10.0,129.05,1.4905000000000002,127.55950000000001,26787.495000000003,Target Hit,210,2.6787495000000003,2017,10
80,bnf,24100,P,2017-10-05,2017-10-04 10:45:00,SELL,2017-10-04,11:00:00,110.6,237.65,10,2017-10-05 15:15:00,37.05,73.55,1.4764999999999997,72.0735,15135.435,Expiry Exit,210,1.5135435,2017,10
81,bnf,24100,P,2017-10-12,2017-10-09 12:30:00,SELL,2017-10-09,12:45:00,57.75,113.5,10,2017-10-11 09:15:00,10.0,47.75,0.6775,47.0725,9885.225,Target Hit,210,0.9885225000000001,2017,10
82,bnf,24100,C,2017-10-12,2017-10-11 14:00:00,SELL,2017-10-11,14:15:00,63.45,344.8,10,2017-10-12 15:15:00,251.0,-187.55,3.1445,-190.6945,-40045.845,Expiry Exit,210,-4.0045845,2017,10
83,bnf,24100,P,2017-10-26,2017-10-24 13:15:00,SELL,2017-10-24,13:30:00,85.05,248.85,10,2017-10-25 09:15:00,10.0,75.05,0.9505,74.09949999999999,15560.894999999999,Target Hit,210,1.5560895,2017,10
84,bnf,24900,P,2017-11-02,2017-10-30 13:00:00,SELL,2017-10-30,13:15:00,97.0,192.1,10,2017-11-01 10:00:00,10.0,87.0,1.07,85.93,16756.350000000002,Target Hit,195,1.6756350000000002,2017,10
85,bnf,24900,C,2017-11-02,2017-10-31 09:45:00,SELL,2017-10-31,10:00:00,190.5,254.45,10,2017-11-01 09:15:00,414.1,-223.60000000000002,6.046,-229.64600000000002,-44780.97,Gap Outside ISL,195,-4.478097,2017,10
86,bnf,25500,P,2017-11-09,2017-11-06 12:30:00,SELL,2017-11-06,12:45:00,94.85,205.05,10,2017-11-07 13:30:00,205.05,-110.20000000000002,2.9989999999999997,-113.19900000000001,-22073.805000000004,,195,-2.2073805000000006,2017,11
87,bnf,25500,C,2017-11-09,2017-11-07 10:45:00,SELL,2017-11-07,11:00:00,131.3,269.7,10,2017-11-08 14:45:00,10.0,121.30000000000001,1.413,119.88700000000001,23377.965000000004,Target Hit,195,2.3377965000000005,2017,11
88,bnf,25300,P,2017-11-16,2017-11-13 12:45:00,SELL,2017-11-13,13:00:00,73.95,179.8,10,2017-11-16 12:30:00,10.0,63.95,0.8395,63.1105,12306.5475,Target Hit,195,1.23065475,2017,11
89,bnf,25300,C,2017-11-16,2017-11-14 09:45:00,SELL,2017-11-14,10:00:00,158.25,367.3,10,2017-11-16 15:15:00,135.0,23.25,2.9325,20.3175,3961.9125,Expiry Exit,195,0.39619125000000005,2017,11
90,bnf,25900,C,2017-11-23,2017-11-20 12:30:00,SELL,2017-11-20,12:45:00,79.0,187.25,10,2017-11-23 09:15:00,10.0,69.0,0.89,68.11,13281.45,Target Hit,195,1.3281450000000001,2017,11
91,bnf,25900,P,2017-11-23,2017-11-21 10:00:00,SELL,2017-11-21,10:15:00,127.25,251.6,10,2017-11-22 10:15:00,251.6,-124.35,3.7885000000000004,-128.1385,-24987.0075,,195,-2.49870075,2017,11
92,bnf,25800,C,2017-11-30,2017-11-27 12:30:00,SELL,2017-11-27,12:45:00,109.25,192.6,10,2017-11-27 15:00:00,192.6,-83.35,3.0185000000000004,-86.3685,-16841.8575,,195,-1.6841857499999997,2017,11
93,bnf,25800,P,2017-11-30,2017-11-27 14:45:00,SELL,2017-11-27,15:00:00,89.0,180.0,10,2017-11-30 09:15:00,180.0,-91.0,2.69,-93.69,-18269.55,,195,-1.8269549999999999,2017,11
94,bnf,25800,C,2017-11-30,2017-11-29 10:30:00,SELL,2017-11-29,10:45:00,109.8,231.7,10,2017-11-30 09:15:00,10.0,99.8,1.198,98.602,19227.39,Target Hit,195,1.922739,2017,11
95,bnf,25400,C,2017-12-07,2017-12-04 12:30:00,SELL,2017-12-04,12:45:00,74.45,183.25,10,2017-12-06 14:30:00,10.0,64.45,0.8445,63.605500000000006,12403.072500000002,Target Hit,195,1.2403072500000003,2017,12
96,bnf,25400,P,2017-12-07,2017-12-05 15:00:00,SELL,2017-12-05,15:15:00,268.2,491.9,10,2017-12-06 14:30:00,491.9,-223.7,7.600999999999999,-231.301,-45103.695,,195,-4.5103694999999995,2017,12
97,bnf,25100,P,2017-12-14,2017-12-11 12:30:00,SELL,2017-12-11,12:45:00,35.9,93.15,10,2017-12-12 14:30:00,93.15,-57.25000000000001,1.2905000000000002,-58.54050000000001,-11415.397500000001,,195,-1.14153975,2017,12
98,bnf,25100,C,2017-12-14,2017-12-12 10:30:00,SELL,2017-12-12,10:45:00,152.85,354.15,10,2017-12-14 12:15:00,10.0,142.85,1.6285,141.2215,27538.192499999997,Target Hit,195,2.7538192499999994,2017,12
99,bnf,25500,P,2017-12-21,2017-12-18 13:15:00,SELL,2017-12-18,13:30:00,87.95,804.1,10,2017-12-21 14:15:00,10.0,77.95,0.9795,76.9705,15009.2475,Target Hit,195,1.50092475,2017,12
100,bnf,25500,C,2017-12-21,2017-12-19 09:15:00,SELL,2017-12-19,09:30:00,206.05,315.0,10,2017-12-21 15:15:00,50.2,155.85000000000002,2.5625,153.28750000000002,29891.062500000004,Expiry Exit,195,2.9891062500000003,2017,12
101,bnf,25600,P,2017-12-28,2017-12-26 12:30:00,SELL,2017-12-26,12:45:00,90.0,137.0,10,2017-12-27 14:45:00,137.0,-47.0,2.27,-49.27,-9607.650000000001,,195,-0.9607650000000002,2017,12
102,bnf,25600,C,2017-12-28,2017-12-26 12:45:00,SELL,2017-12-26,13:00:00,116.2,209.95,10,2017-12-28 09:15:00,10.0,106.2,1.262,104.938,20462.91,Target Hit,195,2.046291,2017,12
103,bnf,25500,C,2018-01-04,2018-01-01 13:00:00,SELL,2018-01-01,13:15:00,133.0,159.7,10,2018-01-03 15:00:00,10.0,123.0,1.43,121.57,23706.149999999998,Target Hit,195,2.370615,2018,1
104,bnf,25500,P,2018-01-04,2018-01-01 13:45:00,SELL,2018-01-01,14:00:00,106.95,154.0,10,2018-01-01 15:00:00,154.0,-47.05,2.6095,-49.659499999999994,-9683.602499999999,,195,-0.9683602499999999,2018,1
105,bnf,25500,P,2018-01-04,2018-01-03 12:15:00,SELL,2018-01-03,12:30:00,130.25,289.25,10,2018-01-04 15:15:00,33.7,96.55,1.6395,94.9105,18507.5475,Expiry Exit,195,1.85075475,2018,1
106,bnf,25500,P,2018-01-11,2018-01-08 12:30:00,SELL,2018-01-08,12:45:00,39.15,144.9,10,2018-01-11 10:30:00,10.0,29.15,0.4915,28.6585,5588.4075,Target Hit,195,0.55884075,2018,1
107,bnf,25500,C,2018-01-11,2018-01-09 12:45:00,SELL,2018-01-09,13:00:00,179.2,282.3,10,2018-01-11 15:15:00,145.0,34.19999999999999,3.242,30.957999999999988,6036.809999999998,Expiry Exit,195,0.6036809999999998,2018,1
108,bnf,25700,P,2018-01-18,2018-01-15 12:30:00,SELL,2018-01-15,12:45:00,39.65,215.2,10,2018-01-17 10:30:00,10.0,29.65,0.4965,29.153499999999998,5684.9325,Target Hit,195,0.56849325,2018,1
109,bnf,25700,C,2018-01-18,2018-01-16 14:30:00,SELL,2018-01-16,14:45:00,284.0,387.45,10,2018-01-17 14:00:00,387.45,-103.44999999999999,6.714500000000001,-110.16449999999999,-21482.0775,,195,-2.1482077499999996,2018,1
110,bnf,26600,P,2018-01-25,2018-01-22 13:15:00,SELL,2018-01-22,13:30:00,74.35,171.75,10,2018-01-24 09:15:00,10.0,64.35,0.8434999999999999,63.506499999999996,12383.7675,Target Hit,195,1.23837675,2018,1
111,bnf,26600,C,2018-01-25,2018-01-25 11:45:00,SELL,2018-01-25,12:00:00,740.0,864.5,10,2018-01-25 15:00:00,864.5,-124.5,16.045,-140.54500000000002,-27406.275,,195,-2.7406275,2018,1
112,bnf,27400,C,2018-02-01,2018-01-30 13:00:00,SELL,2018-01-30,13:15:00,254.9,440.7,10,2018-02-01 14:45:00,10.0,244.9,2.649,242.251,43605.18,Target Hit,180,4.360518,2018,1
113,bnf,27400,P,2018-02-01,2018-01-31 10:15:00,SELL,2018-01-31,10:30:00,238.25,362.35,10,2018-02-01 12:45:00,362.35,-124.10000000000002,6.006,-130.10600000000002,-23419.080000000005,,180,-2.3419080000000005,2018,1
114,bnf,27000,C,2018-02-08,2018-02-05 13:00:00,SELL,2018-02-05,13:15:00,13.05,148.85,10,2018-02-05 13:30:00,10.0,3.0500000000000007,0.2305,2.8195000000000006,507.5100000000001,Target Hit,180,0.050751000000000004,2018,2
