,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
110,finnifty,19650,P,2023-10-10,2023-10-05 13:00:00,SELL,2023-10-05,13:15:00,55.25,179.7,3,2023-10-10 12:30:00,3.0,52.25,0.5825,51.6675,52700.85,Target Hit,1020,5.270085,2023,10
111,finnifty,19650,C,2023-10-10,2023-10-09 10:15:00,SELL,2023-10-09,10:30:00,63.15,231.5,3,2023-10-10 13:15:00,231.5,-168.35,2.9465,-171.29649999999998,-174722.43,Initial SL Hit,1020,-17.472243,2023,10
112,finnifty,19950,C,2023-10-17,2023-10-12 12:45:00,SELL,2023-10-12,13:00:00,92.7,135.45,3,2023-10-17 14:00:00,3.0,89.7,0.9570000000000001,88.74300000000001,89186.71500000001,Target Hit,1005,8.918671500000002,2023,10
113,finnifty,19950,P,2023-10-17,2023-10-12 13:15:00,SELL,2023-10-12,13:30:00,98.3,157.35,3,2023-10-13 09:15:00,157.35,-59.05,2.5564999999999998,-61.6065,-61914.532499999994,Initial SL Hit,1005,-6.1914532499999995,2023,10
114,finnifty,19950,P,2023-10-17,2023-10-16 12:45:00,SELL,2023-10-16,13:00:00,125.0,254.4,3,2023-10-17 15:00:00,7.4,117.6,1.324,116.276,116857.37999999999,Expiry Exit,1005,11.685737999999999,2023,10
115,finnifty,19900,C,2023-10-23,2023-10-19 13:00:00,SELL,2023-10-19,13:15:00,19.4,93.8,3,2023-10-20 09:15:00,3.0,16.4,0.22399999999999998,16.176,16256.88,Target Hit,1005,1.6256879999999998,2023,10
116,finnifty,19900,P,2023-10-23,2023-10-23 13:15:00,SELL,2023-10-23,13:30:00,304.6,379.9,3,2023-10-23 14:45:00,379.9,-75.29999999999995,6.845,-82.14499999999995,-82555.72499999995,Initial SL Hit,1005,-8.255572499999994,2023,10
117,finnifty,19450,C,2023-10-31,2023-10-26 12:45:00,SELL,2023-10-26,13:00:00,10.95,148.65,3,2023-10-30 09:15:00,3.0,7.949999999999999,0.13949999999999999,7.810499999999999,8083.867499999999,Target Hit,1035,0.8083867499999999,2023,10
118,finnifty,19450,P,2023-10-31,2023-10-27 14:00:00,SELL,2023-10-27,14:15:00,325.95,578.35,3,2023-10-31 15:00:00,244.65,81.29999999999998,5.706,75.59399999999998,78239.78999999998,Expiry Exit,1035,7.823978999999998,2023,10
119,finnifty,19150,P,2023-11-07,2023-11-02 12:45:00,SELL,2023-11-02,13:00:00,62.3,152.6,3,2023-11-06 09:15:00,3.0,59.3,0.653,58.647,61579.35,Target Hit,1050,6.157935,2023,11
120,finnifty,19150,C,2023-11-07,2023-11-07 13:00:00,SELL,2023-11-07,13:15:00,245.85,406.6,3,2023-11-07 15:00:00,394.6,-148.75000000000003,6.4045000000000005,-155.15450000000004,-162912.22500000003,Expiry Exit,1050,-16.291222500000003,2023,11
121,finnifty,19550,P,2023-11-13,2023-11-09 13:00:00,SELL,2023-11-09,13:15:00,87.55,151.85,3,2023-11-13 14:30:00,3.0,84.55,0.9055,83.6445,85317.39,Target Hit,1020,8.531739,2023,11
122,finnifty,19550,C,2023-11-13,2023-11-09 13:15:00,SELL,2023-11-09,13:30:00,71.0,107.6,3,2023-11-12 18:15:00,107.6,-36.599999999999994,1.786,-38.385999999999996,-39153.719999999994,Initial SL Hit,1020,-3.9153719999999996,2023,11
123,finnifty,19550,C,2023-11-13,2023-11-13 10:15:00,SELL,2023-11-13,10:30:00,8.75,125.95,3,2023-11-13 15:00:00,3.0,5.75,0.11750000000000001,5.6325,5745.150000000001,Target Hit,1020,0.5745150000000001,2023,11
124,finnifty,19750,P,2023-11-21,2023-11-16 13:15:00,SELL,2023-11-16,13:30:00,69.55,141.25,3,2023-11-17 09:15:00,176.6,-107.05,2.4615,-109.5115,-111701.73,Gap Outside ISL,1020,-11.170173,2023,11
125,finnifty,19750,C,2023-11-21,2023-11-17 09:45:00,SELL,2023-11-17,10:00:00,43.5,168.0,3,2023-11-20 15:15:00,3.0,40.5,0.465,40.035,40835.7,Target Hit,1020,4.08357,2023,11
126,finnifty,19750,P,2023-11-21,2023-11-21 10:15:00,SELL,2023-11-21,10:30:00,131.9,270.4,3,2023-11-21 15:00:00,139.55,-7.650000000000006,2.7145000000000006,-10.364500000000007,-10571.790000000006,Expiry Exit,1020,-1.0571790000000005,2023,11
127,finnifty,19600,P,2023-11-28,2023-11-23 12:45:00,SELL,2023-11-23,13:00:00,59.2,176.3,3,2023-11-28 11:30:00,3.0,56.2,0.622,55.578,56689.560000000005,Target Hit,1020,5.6689560000000006,2023,11
128,finnifty,19600,C,2023-11-28,2023-11-23 12:45:00,SELL,2023-11-23,13:00:00,88.45,127.0,3,2023-11-28 15:00:00,98.05,-9.599999999999994,1.865,-11.464999999999995,-11694.299999999994,Expiry Exit,1020,-1.1694299999999995,2023,11
129,finnifty,19800,P,2023-12-05,2023-11-30 12:45:00,SELL,2023-11-30,13:00:00,56.9,108.25,3,2023-12-04 09:15:00,3.0,53.9,0.599,53.301,53567.505000000005,Target Hit,1005,5.3567505,2023,11
130,finnifty,21150,C,2023-12-12,2023-12-07 12:45:00,SELL,2023-12-07,13:00:00,84.35,135.0,3,2023-12-08 15:00:00,135.0,-50.650000000000006,2.1935,-52.843500000000006,-49937.107500000006,Initial SL Hit,945,-4.993710750000001,2023,12
131,finnifty,21150,P,2023-12-12,2023-12-07 13:15:00,SELL,2023-12-07,13:30:00,158.05,263.5,3,2023-12-12 11:00:00,3.0,155.05,1.6105,153.4395,145000.3275,Target Hit,945,14.500032750000003,2023,12
132,finnifty,21150,C,2023-12-12,2023-12-12 12:00:00,SELL,2023-12-12,12:15:00,73.7,210.45,3,2023-12-12 15:00:00,30.25,43.45,1.0395,42.410500000000006,40077.92250000001,Expiry Exit,945,4.0077922500000005,2023,12
133,finnifty,21200,P,2023-12-19,2023-12-14 12:45:00,SELL,2023-12-14,13:00:00,16.3,165.55,3,2023-12-19 09:15:00,3.0,13.3,0.193,13.107000000000001,12386.115000000002,Target Hit,945,1.2386115000000002,2023,12
134,finnifty,21200,C,2023-12-19,2023-12-15 14:00:00,SELL,2023-12-15,14:15:00,301.9,388.2,3,2023-12-15 15:00:00,388.2,-86.30000000000001,6.900999999999999,-93.20100000000001,-88074.945,Initial SL Hit,945,-8.8074945,2023,12
135,finnifty,21200,C,2023-12-19,2023-12-18 10:45:00,SELL,2023-12-18,11:00:00,293.3,400.0,3,2023-12-19 15:00:00,235.55,57.75,5.2885,52.4615,49576.1175,Expiry Exit,945,4.95761175,2023,12
136,finnifty,21500,C,2023-12-26,2023-12-21 12:45:00,SELL,2023-12-21,13:00:00,45.8,162.3,3,2023-12-26 09:15:00,3.0,42.8,0.488,42.312,39350.159999999996,Target Hit,930,3.9350159999999996,2023,12
137,finnifty,21500,P,2023-12-26,2023-12-22 11:45:00,SELL,2023-12-22,12:00:00,146.9,486.85,3,2023-12-26 15:00:00,245.1,-98.19999999999999,3.92,-102.11999999999999,-94971.59999999999,Expiry Exit,930,-9.49716,2023,12
138,finnifty,21300,P,2024-01-02,2023-12-28 13:30:00,SELL,2023-12-28,13:45:00,44.55,136.7,3,2024-01-02 14:00:00,3.0,41.55,0.4755,41.0745,38815.402500000004,Target Hit,945,3.8815402500000005,2023,12
139,finnifty,21300,C,2024-01-02,2023-12-29 12:00:00,SELL,2023-12-29,12:15:00,259.4,426.0,3,2024-01-02 15:00:00,48.4,210.99999999999997,3.0779999999999994,207.92199999999997,196486.28999999998,Expiry Exit,945,19.648629,2023,12
140,finnifty,21350,P,2024-01-09,2024-01-04 12:45:00,SELL,2024-01-04,13:00:00,54.8,207.35,3,2024-01-09 13:00:00,3.0,51.8,0.578,51.221999999999994,47636.45999999999,Target Hit,930,4.763646,2024,1
141,finnifty,21350,C,2024-01-09,2024-01-08 12:30:00,SELL,2024-01-08,12:45:00,99.15,249.4,3,2024-01-09 14:30:00,3.0,96.15,1.0215,95.1285,88469.505,Target Hit,930,8.8469505,2024,1
142,finnifty,21150,P,2024-01-16,2024-01-11 13:00:00,SELL,2024-01-11,13:15:00,55.6,157.35,3,2024-01-16 09:15:00,3.0,52.6,0.5860000000000001,52.014,49153.23,Target Hit,945,4.915323000000001,2024,1
143,finnifty,20750,C,2024-01-23,2024-01-18 12:45:00,SELL,2024-01-18,13:00:00,49.05,298.0,3,2024-01-23 10:30:00,3.0,46.05,0.5205,45.5295,43708.32,Target Hit,960,4.370832,2024,1
144,finnifty,20750,P,2024-01-23,2024-01-19 12:15:00,SELL,2024-01-19,12:30:00,318.7,536.4,3,2024-01-23 12:00:00,536.4,-217.7,8.551,-226.25099999999998,-217200.95999999996,Initial SL Hit,960,-21.720095999999998,2024,1
145,finnifty,19900,C,2024-01-30,2024-01-25 13:00:00,SELL,2024-01-25,13:15:00,230.4,517.0,3,2024-01-29 09:45:00,517.0,-286.6,7.474,-294.074,-295544.37,Initial SL Hit,1005,-29.554437,2024,1
146,finnifty,19900,P,2024-01-30,2024-01-25 14:45:00,SELL,2024-01-25,15:00:00,85.65,160.0,3,2024-01-29 15:00:00,3.0,82.65,0.8865000000000001,81.76350000000001,82172.3175,Target Hit,1005,8.217231750000002,2024,1
147,finnifty,19900,C,2024-01-30,2024-01-30 12:45:00,SELL,2024-01-30,13:00:00,401.35,607.2,3,2024-01-30 15:00:00,395.65,5.7000000000000455,7.97,-2.2699999999999543,-2281.349999999954,Expiry Exit,1005,-0.22813499999999542,2024,1
148,finnifty,20250,P,2024-02-06,2024-02-01 13:00:00,SELL,2024-02-01,13:15:00,69.1,179.0,3,2024-02-06 13:45:00,3.0,66.1,0.721,65.37899999999999,64725.20999999999,Target Hit,990,6.4725209999999995,2024,2
149,finnifty,20250,C,2024-02-06,2024-02-01 13:45:00,SELL,2024-02-01,14:00:00,310.0,470.0,3,2024-02-02 09:15:00,470.0,-160.0,7.8,-167.8,-166122.0,Initial SL Hit,990,-16.612199999999998,2024,2
150,finnifty,20250,C,2024-02-06,2024-02-05 10:00:00,SELL,2024-02-05,10:15:00,196.25,569.0,3,2024-02-06 15:00:00,108.35,87.9,3.0460000000000003,84.854,84005.46,Expiry Exit,990,8.400546,2024,2
151,finnifty,20450,C,2024-02-13,2024-02-08 12:45:00,SELL,2024-02-08,13:00:00,64.6,226.8,3,2024-02-12 13:00:00,3.0,61.599999999999994,0.6759999999999999,60.92399999999999,59400.899999999994,Target Hit,975,5.94009,2024,2
152,finnifty,20000,P,2024-02-20,2024-02-15 13:00:00,SELL,2024-02-15,13:15:00,48.55,143.2,3,2024-02-19 13:00:00,3.0,45.55,0.5155,45.034499999999994,45259.67249999999,Target Hit,1005,4.525967249999999,2024,2
153,finnifty,20900,C,2024-02-27,2024-02-22 12:45:00,SELL,2024-02-22,13:00:00,30.4,146.9,3,2024-02-27 09:15:00,3.0,27.4,0.334,27.066,25983.36,Target Hit,960,2.598336,2024,2
154,finnifty,20900,P,2024-02-27,2024-02-23 11:15:00,SELL,2024-02-23,11:30:00,192.0,462.5,3,2024-02-27 15:00:00,348.45,-156.45,5.4045000000000005,-161.8545,-155380.32,Expiry Exit,960,-15.538032000000001,2024,2
155,finnifty,20600,C,2024-03-05,2024-02-29 13:15:00,SELL,2024-02-29,13:30:00,85.25,183.9,3,2024-03-01 11:15:00,183.9,-98.65,2.6915,-101.34150000000001,-98807.96250000001,Initial SL Hit,975,-9.880796250000001,2024,2
156,finnifty,20600,P,2024-03-05,2024-02-29 14:15:00,SELL,2024-02-29,14:30:00,216.9,392.8,3,2024-03-05 09:45:00,3.0,213.9,2.1990000000000003,211.701,206408.475,Target Hit,975,20.6408475,2024,2
157,finnifty,20600,C,2024-03-05,2024-03-05 10:30:00,SELL,2024-03-05,10:45:00,232.7,359.0,3,2024-03-05 15:00:00,255.2,-22.5,4.879,-27.378999999999998,-26694.524999999998,Expiry Exit,975,-2.6694525,2024,3
158,finnifty,20800,P,2024-03-12,2024-03-07 12:45:00,SELL,2024-03-07,13:00:00,41.0,87.35,3,2024-03-12 10:45:00,87.35,-46.349999999999994,1.2834999999999999,-47.63349999999999,-45728.15999999999,Initial SL Hit,960,-4.572815999999999,2024,3
159,finnifty,20800,C,2024-03-12,2024-03-07 13:45:00,SELL,2024-03-07,14:00:00,238.0,333.85,3,2024-03-12 15:00:00,93.25,144.75,3.3125,141.4375,135780.0,Expiry Exit,960,13.578000000000001,2024,3
160,finnifty,20800,P,2024-03-12,2024-03-12 13:15:00,SELL,2024-03-12,13:30:00,10.3,219.25,3,2024-03-12 14:15:00,3.0,7.300000000000001,0.133,7.167000000000001,6880.320000000001,Target Hit,960,0.6880320000000001,2024,3
161,finnifty,20950,C,2024-03-19,2024-03-14 13:15:00,SELL,2024-03-14,13:30:00,89.35,152.9,3,2024-03-19 09:15:00,3.0,86.35,0.9235,85.42649999999999,82009.43999999999,Target Hit,960,8.200944,2024,3
162,finnifty,20950,P,2024-03-19,2024-03-18 13:30:00,SELL,2024-03-18,13:45:00,307.0,528.7,3,2024-03-19 15:00:00,350.3,-43.30000000000001,6.5729999999999995,-49.87300000000001,-47878.08000000001,Expiry Exit,960,-4.787808000000001,2024,3
163,finnifty,20600,P,2024-03-26,2024-03-21 12:45:00,SELL,2024-03-21,13:00:00,48.75,290.0,3,2024-03-26 12:15:00,3.0,45.75,0.5175,45.2325,44101.6875,Target Hit,975,4.41016875,2024,3
164,finnifty,20600,C,2024-03-26,2024-03-22 13:15:00,SELL,2024-03-22,13:30:00,220.85,263.05,3,2024-03-22 14:45:00,263.05,-42.20000000000002,4.8389999999999995,-47.039000000000016,-45863.025000000016,Initial SL Hit,975,-4.586302500000001,2024,3
165,finnifty,20600,C,2024-03-26,2024-03-26 10:30:00,SELL,2024-03-26,10:45:00,115.65,279.55,3,2024-03-26 15:00:00,109.6,6.050000000000011,2.2525,3.7975000000000114,3702.562500000011,Expiry Exit,975,0.3702562500000011,2024,3
166,finnifty,20750,P,2024-04-02,2024-03-28 13:00:00,SELL,2024-03-28,13:15:00,17.65,91.45,3,2024-04-01 10:15:00,3.0,14.649999999999999,0.2065,14.443499999999998,13865.759999999998,Target Hit,960,1.3865759999999998,2024,3
167,finnifty,20750,C,2024-04-02,2024-04-02 13:30:00,SELL,2024-04-02,13:45:00,413.85,501.65,3,2024-04-02 15:00:00,397.5,16.350000000000023,8.1135,8.236500000000023,7907.040000000022,Expiry Exit,960,0.7907040000000022,2024,4
168,finnifty,21050,P,2024-04-09,2024-04-04 13:00:00,SELL,2024-04-04,13:15:00,22.05,74.3,3,2024-04-08 09:30:00,3.0,19.05,0.2505,18.799500000000002,17765.5275,Target Hit,945,1.77655275,2024,4
169,finnifty,21750,C,2024-04-16,2024-04-12 13:00:00,SELL,2024-04-12,13:15:00,34.1,135.9,3,2024-04-15 09:15:00,3.0,31.1,0.371,30.729000000000003,28117.035000000003,Target Hit,915,2.8117035,2024,4
170,finnifty,21150,C,2024-04-23,2024-04-19 13:00:00,SELL,2024-04-19,13:15:00,83.5,179.0,3,2024-04-19 15:15:00,179.0,-95.5,2.625,-98.125,-92728.125,Initial SL Hit,945,-9.272812499999999,2024,4
171,finnifty,21150,P,2024-04-23,2024-04-22 10:15:00,SELL,2024-04-22,10:30:00,52.05,449.0,3,2024-04-23 12:00:00,3.0,49.05,0.5505,48.4995,45832.0275,Target Hit,945,4.58320275,2024,4
172,finnifty,21400,P,2024-04-30,2024-04-25 12:45:00,SELL,2024-04-25,13:00:00,98.75,167.15,3,2024-04-26 15:00:00,167.15,-68.4,2.659,-71.05900000000001,-66084.87000000001,Initial SL Hit,930,-6.608487,2024,4
173,finnifty,21400,C,2024-04-30,2024-04-25 13:15:00,SELL,2024-04-25,13:30:00,172.0,201.85,3,2024-04-25 13:30:00,201.85,-29.849999999999994,3.7385,-33.588499999999996,-31237.304999999997,Initial SL Hit,930,-3.1237304999999997,2024,4
174,finnifty,21400,C,2024-04-30,2024-04-26 11:15:00,SELL,2024-04-26,11:30:00,134.1,278.4,3,2024-04-29 12:30:00,278.4,-144.29999999999998,4.125,-148.42499999999998,-138035.24999999997,Initial SL Hit,930,-13.803524999999997,2024,4
175,finnifty,21400,P,2024-04-30,2024-04-29 10:15:00,SELL,2024-04-29,10:30:00,37.05,167.4,3,2024-04-30 09:15:00,3.0,34.05,0.40049999999999997,33.649499999999996,31294.034999999996,Target Hit,930,3.1294034999999996,2024,4
176,finnifty,21450,C,2024-05-14,2024-05-09 12:45:00,SELL,2024-05-09,13:00:00,43.35,196.05,3,2024-05-14 12:30:00,3.0,40.35,0.4635,39.8865,37094.445,Target Hit,930,3.7094444999999996,2024,5
177,finnifty,21450,P,2024-05-14,2024-05-13 15:00:00,SELL,2024-05-13,15:15:00,186.2,511.0,3,2024-05-14 15:00:00,197.7,-11.5,3.839,-15.339,-14265.27,Expiry Exit,930,-1.426527,2024,5
178,finnifty,21300,C,2024-05-21,2024-05-16 13:30:00,SELL,2024-05-16,13:45:00,86.55,187.05,3,2024-05-16 15:00:00,187.05,-100.50000000000001,2.736,-103.23600000000002,-97558.02000000002,Initial SL Hit,945,-9.755802000000003,2024,5
179,finnifty,21300,P,2024-05-21,2024-05-16 14:45:00,SELL,2024-05-16,15:00:00,77.0,254.35,3,2024-05-21 11:45:00,3.0,74.0,0.8,73.2,69174.0,Target Hit,945,6.9174,2024,5
180,finnifty,21300,C,2024-05-21,2024-05-21 11:45:00,SELL,2024-05-21,12:00:00,170.05,250.0,3,2024-05-21 15:00:00,141.9,28.150000000000006,3.1195000000000004,25.030500000000004,23653.822500000002,Expiry Exit,945,2.36538225,2024,5
181,finnifty,21450,P,2024-05-28,2024-05-23 12:45:00,SELL,2024-05-23,13:00:00,61.5,267.7,3,2024-05-27 11:45:00,3.0,58.5,0.645,57.855,53805.149999999994,Target Hit,930,5.380515,2024,5
182,finnifty,21850,C,2024-06-04,2024-05-30 13:00:00,SELL,2024-05-30,13:15:00,293.0,362.65,3,2024-05-30 13:45:00,362.65,-69.64999999999998,6.5565,-76.20649999999998,-69728.94749999998,Initial SL Hit,915,-6.972894749999998,2024,5
183,finnifty,21850,C,2024-06-04,2024-05-30 14:00:00,SELL,2024-05-30,14:15:00,298.8,364.8,3,2024-05-31 14:00:00,364.8,-66.0,6.636,-72.636,-66461.94,Initial SL Hit,915,-6.6461939999999995,2024,5
184,finnifty,21850,P,2024-06-04,2024-05-31 13:00:00,SELL,2024-05-31,13:15:00,411.0,525.1,3,2024-06-04 09:15:00,525.1,-114.10000000000002,9.361,-123.46100000000003,-112966.81500000003,Initial SL Hit,915,-11.296681500000002,2024,5
185,finnifty,21850,C,2024-06-04,2024-06-04 11:15:00,SELL,2024-06-04,11:30:00,172.05,940.6,3,2024-06-04 14:30:00,3.0,169.05,1.7505000000000002,167.29950000000002,153079.0425,Target Hit,915,15.307904250000002,2024,6
186,finnifty,21050,P,2024-06-11,2024-06-06 13:00:00,SELL,2024-06-06,13:15:00,36.95,502.45,3,2024-06-10 09:15:00,3.0,33.95,0.3995,33.5505,31705.2225,Target Hit,945,3.17052225,2024,6
