,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation
10,midcpnifty,9125,C,2023-09-25,2023-09-20 14:15:00,SELL,2023-09-20,14:25:00,70.8,95.3,1,2023-09-25 09:15:00,1.0,69.8,0.718,69.082,302233.75,Target Hit,4375,6.044675,116.75,0.8,2023,9,"5, 5, 10m, 0% SL"
11,midcpnifty,9125,P,2023-09-25,2023-09-22 11:25:00,SELL,2023-09-22,11:35:00,61.9,84.75,1,2023-09-22 13:45:00,84.75,-22.85,1.4665000000000001,-24.3165,-106384.6875,Initial SL Hit,4375,-2.1276937499999997,133.6,25.6,2023,9,"5, 5, 10m, 0% SL"
12,midcpnifty,9125,P,2023-09-25,2023-09-25 12:45:00,SELL,2023-09-25,12:55:00,22.7,114.75,1,2023-09-25 14:35:00,1.0,21.7,0.237,21.463,93900.625,Target Hit,4375,1.8780125,155.5,0.9,2023,9,"5, 5, 10m, 0% SL"
13,midcpnifty,9125,P,2023-10-09,2023-10-03 10:45:00,SELL,2023-10-03,10:55:00,93.0,123.7,1,2023-10-04 09:55:00,123.7,-30.700000000000003,2.167,-32.867000000000004,-143793.12500000003,Initial SL Hit,4375,-2.8758625000000007,160.3,73.35,2023,10,"5, 5, 10m, 0% SL"
14,midcpnifty,9125,C,2023-10-09,2023-10-03 12:35:00,SELL,2023-10-03,12:45:00,67.65,78.05,1,2023-10-09 09:25:00,1.0,66.65,0.6865000000000001,65.96350000000001,288590.31250000006,Target Hit,4375,5.771806250000002,86.6,0.9,2023,10,"5, 5, 10m, 0% SL"
15,midcpnifty,9125,P,2023-10-09,2023-10-04 14:45:00,SELL,2023-10-04,14:55:00,128.9,160.55,1,2023-10-09 15:15:00,101.25,27.650000000000006,2.3015000000000003,25.348500000000005,110899.68750000001,Expiry Exit,4375,2.21799375,218.0,28.4,2023,10,"5, 5, 10m, 0% SL"
16,midcpnifty,9050,P,2023-10-16,2023-10-10 10:55:00,SELL,2023-10-10,11:05:00,59.25,63.0,1,2023-10-16 09:55:00,1.0,58.25,0.6025,57.6475,255090.1875,Target Hit,4425,5.10180375,100.8,0.95,2023,10,"5, 5, 10m, 0% SL"
17,midcpnifty,9050,C,2023-10-16,2023-10-11 10:45:00,SELL,2023-10-11,10:55:00,170.35,179.9,1,2023-10-16 15:15:00,106.65,63.69999999999999,2.77,60.929999999999986,269615.24999999994,Expiry Exit,4425,5.392304999999999,196.25,68.25,2023,10,"5, 5, 10m, 0% SL"
18,midcpnifty,9200,C,2023-10-23,2023-10-17 10:55:00,SELL,2023-10-17,11:05:00,68.5,78.9,1,2023-10-20 12:05:00,1.0,67.5,0.6950000000000001,66.805,290601.75000000006,Target Hit,4350,5.812035000000002,81.5,1.0,2023,10,"5, 5, 10m, 0% SL"
19,midcpnifty,9200,P,2023-10-23,2023-10-18 09:55:00,SELL,2023-10-18,10:05:00,58.5,73.45,1,2023-10-18 10:45:00,73.45,-14.950000000000003,1.3195,-16.269500000000004,-70772.32500000001,Initial SL Hit,4350,-1.4154465,98.7,57.7,2023,10,"5, 5, 10m, 0% SL"
20,midcpnifty,9200,P,2023-10-23,2023-10-18 13:45:00,SELL,2023-10-18,13:55:00,121.8,130.9,1,2023-10-18 14:25:00,130.9,-9.100000000000009,2.527,-11.62700000000001,-50577.45000000004,Initial SL Hit,4350,-1.011549000000001,137.7,57.7,2023,10,"5, 5, 10m, 0% SL"
21,midcpnifty,9200,P,2023-10-23,2023-10-19 11:55:00,SELL,2023-10-19,12:05:00,146.75,165.55,1,2023-10-20 09:15:00,165.55,-18.80000000000001,3.123,-21.923000000000012,-95365.05000000006,Initial SL Hit,4350,-1.9073010000000012,202.05,57.7,2023,10,"5, 5, 10m, 0% SL"
22,midcpnifty,8875,C,2023-10-30,2023-10-25 11:05:00,SELL,2023-10-25,11:15:00,62.85,88.85,1,2023-10-30 09:15:00,1.0,61.85,0.6385000000000001,61.2115,275451.75,Target Hit,4500,5.509035,101.35,0.45,2023,10,"5, 5, 10m, 0% SL"
23,midcpnifty,8875,P,2023-10-30,2023-10-25 14:25:00,SELL,2023-10-25,14:35:00,117.15,144.6,1,2023-10-26 09:15:00,243.65,-126.5,3.608,-130.108,-585486.0,Gap Outside ISL,4500,-11.709719999999999,257.85,68.55,2023,10,"5, 5, 10m, 0% SL"
24,midcpnifty,8875,P,2023-10-30,2023-10-26 13:25:00,SELL,2023-10-26,13:35:00,268.0,277.2,1,2023-10-26 13:35:00,277.2,-9.199999999999989,5.452000000000001,-14.65199999999999,-65933.99999999996,Initial SL Hit,4500,-1.3186799999999992,310.65,68.55,2023,10,"5, 5, 10m, 0% SL"
25,midcpnifty,8875,P,2023-10-30,2023-10-26 15:05:00,SELL,2023-10-26,15:15:00,237.3,281.9,1,2023-10-30 15:15:00,156.0,81.30000000000001,3.9330000000000003,77.367,348151.5,Expiry Exit,4500,6.963030000000001,310.65,68.55,2023,10,"5, 5, 10m, 0% SL"
26,midcpnifty,8775,C,2023-11-06,2023-10-31 10:45:00,SELL,2023-10-31,10:55:00,61.35,84.9,1,2023-11-02 09:25:00,84.9,-23.550000000000004,1.4625000000000001,-25.012500000000003,-113806.87500000001,Initial SL Hit,4550,-2.2761375000000004,98.7,37.45,2023,10,"5, 5, 10m, 0% SL"
27,midcpnifty,8775,P,2023-11-06,2023-10-31 14:15:00,SELL,2023-10-31,14:25:00,76.65,102.4,1,2023-11-06 09:15:00,1.0,75.65,0.7765000000000001,74.8735,340674.42500000005,Target Hit,4550,6.813488500000001,140.45,0.3,2023,10,"5, 5, 10m, 0% SL"
28,midcpnifty,8775,C,2023-11-06,2023-11-02 10:45:00,SELL,2023-11-02,10:55:00,78.55,88.8,1,2023-11-02 11:05:00,88.8,-10.25,1.6735,-11.9235,-54251.925,Initial SL Hit,4550,-1.0850385,98.7,37.45,2023,11,"5, 5, 10m, 0% SL"
29,midcpnifty,8775,C,2023-11-06,2023-11-02 12:25:00,SELL,2023-11-02,12:35:00,70.9,79.45,1,2023-11-02 13:15:00,79.45,-8.549999999999997,1.5035000000000003,-10.053499999999998,-45743.42499999999,Initial SL Hit,4550,-0.9148684999999999,98.7,37.45,2023,11,"5, 5, 10m, 0% SL"
30,midcpnifty,8975,P,2023-11-13,2023-11-07 10:55:00,SELL,2023-11-07,11:05:00,64.5,76.7,1,2023-11-10 15:25:00,1.0,63.5,0.655,62.845,279660.25,Target Hit,4450,5.593204999999999,93.1,1.0,2023,11,"5, 5, 10m, 0% SL"
31,midcpnifty,8975,C,2023-11-13,2023-11-07 12:15:00,SELL,2023-11-07,12:25:00,62.4,77.5,1,2023-11-08 09:15:00,77.5,-15.100000000000001,1.399,-16.499000000000002,-73420.55000000002,Initial SL Hit,4450,-1.4684110000000004,106.0,47.0,2023,11,"5, 5, 10m, 0% SL"
32,midcpnifty,8975,C,2023-11-13,2023-11-08 14:45:00,SELL,2023-11-08,14:55:00,110.7,121.9,1,2023-11-08 14:55:00,121.9,-11.200000000000003,2.326,-13.526000000000003,-60190.70000000001,Initial SL Hit,4450,-1.2038140000000004,129.15,47.0,2023,11,"5, 5, 10m, 0% SL"
33,midcpnifty,9325,P,2023-11-20,2023-11-15 10:45:00,SELL,2023-11-15,10:55:00,53.1,68.15,1,2023-11-20 09:15:00,1.0,52.1,0.541,51.559000000000005,221703.7,Target Hit,4300,4.434074000000001,82.85,0.65,2023,11,"5, 5, 10m, 0% SL"
34,midcpnifty,9325,C,2023-11-20,2023-11-17 11:45:00,SELL,2023-11-17,11:55:00,140.2,152.1,1,2023-11-17 12:25:00,152.1,-11.900000000000006,2.9229999999999996,-14.823000000000006,-63738.90000000002,Initial SL Hit,4300,-1.2747780000000006,173.45,48.95,2023,11,"5, 5, 10m, 0% SL"
35,midcpnifty,9325,C,2023-11-20,2023-11-17 14:15:00,SELL,2023-11-17,14:25:00,133.0,148.45,1,2023-11-20 09:15:00,148.45,-15.449999999999989,2.8145,-18.264499999999988,-78537.34999999995,Initial SL Hit,4300,-1.570746999999999,173.45,48.95,2023,11,"5, 5, 10m, 0% SL"
36,midcpnifty,9325,C,2023-11-20,2023-11-20 11:45:00,SELL,2023-11-20,11:55:00,140.7,159.55,1,2023-11-20 15:15:00,139.2,1.5,2.799,-1.299,-5585.7,Expiry Exit,4300,-0.111714,178.4,48.95,2023,11,"5, 5, 10m, 0% SL"
37,midcpnifty,9525,P,2023-12-04,2023-11-28 11:05:00,SELL,2023-11-28,11:15:00,64.3,68.0,1,2023-12-04 09:15:00,1.0,63.3,0.653,62.647,263117.39999999997,Target Hit,4200,5.262347999999999,80.0,0.1,2023,11,"5, 5, 10m, 0% SL"
38,midcpnifty,9925,C,2023-12-11,2023-12-05 11:05:00,SELL,2023-12-05,11:15:00,78.7,101.85,1,2023-12-06 09:15:00,101.85,-23.14999999999999,1.8055,-24.95549999999999,-100445.88749999995,Initial SL Hit,4025,-2.008917749999999,117.8,45.95,2023,12,"5, 5, 10m, 0% SL"
39,midcpnifty,9925,P,2023-12-11,2023-12-05 13:05:00,SELL,2023-12-05,13:15:00,101.6,139.65,1,2023-12-11 09:45:00,1.0,100.6,1.026,99.574,400785.35,Target Hit,4025,8.015706999999999,183.95,0.9,2023,12,"5, 5, 10m, 0% SL"
40,midcpnifty,9925,C,2023-12-11,2023-12-06 12:15:00,SELL,2023-12-06,12:25:00,84.6,100.35,1,2023-12-07 12:55:00,100.35,-15.75,1.8495,-17.5995,-70837.9875,Initial SL Hit,4025,-1.41675975,117.8,38.4,2023,12,"5, 5, 10m, 0% SL"
41,midcpnifty,9925,C,2023-12-11,2023-12-08 10:45:00,SELL,2023-12-08,10:55:00,88.0,113.2,1,2023-12-11 15:15:00,90.9,-2.9000000000000057,1.7890000000000001,-4.689000000000005,-18873.22500000002,Expiry Exit,4025,-0.3774645000000004,117.8,24.55,2023,12,"5, 5, 10m, 0% SL"
42,midcpnifty,10050,C,2023-12-18,2023-12-12 10:55:00,SELL,2023-12-12,11:05:00,79.65,89.0,1,2023-12-12 11:05:00,89.0,-9.349999999999994,1.6865,-11.036499999999995,-43870.08749999998,Initial SL Hit,3975,-0.8774017499999996,101.0,72.15,2023,12,"5, 5, 10m, 0% SL"
43,midcpnifty,10050,C,2023-12-18,2023-12-12 12:05:00,SELL,2023-12-12,12:15:00,77.8,86.4,1,2023-12-13 15:05:00,86.4,-8.600000000000009,1.642,-10.242000000000008,-40711.95000000003,Initial SL Hit,3975,-0.8142390000000006,110.0,31.3,2023,12,"5, 5, 10m, 0% SL"
44,midcpnifty,10050,P,2023-12-18,2023-12-13 09:55:00,SELL,2023-12-13,10:05:00,94.45,112.0,1,2023-12-15 15:25:00,1.0,93.45,0.9545,92.4955,367669.61250000005,Target Hit,3975,7.3533922500000015,154.2,0.9,2023,12,"5, 5, 10m, 0% SL"
45,midcpnifty,10050,C,2023-12-18,2023-12-18 13:45:00,SELL,2023-12-18,13:55:00,261.55,273.9,1,2023-12-18 15:15:00,246.2,15.350000000000023,5.0775,10.272500000000022,40833.18750000009,Expiry Exit,3975,0.8166637500000018,291.45,31.3,2023,12,"5, 5, 10m, 0% SL"
46,midcpnifty,10275,C,2024-01-01,2023-12-26 11:35:00,SELL,2023-12-26,11:45:00,128.75,143.0,1,2023-12-26 12:15:00,143.0,-14.25,2.7175000000000002,-16.9675,-66173.25,Initial SL Hit,3900,-1.3234650000000001,151.0,99.3,2023,12,"5, 5, 10m, 0% SL"
47,midcpnifty,10275,C,2024-01-01,2023-12-26 13:25:00,SELL,2023-12-26,13:35:00,116.5,143.25,1,2023-12-27 09:25:00,143.25,-26.75,2.5975,-29.3475,-114455.25,Initial SL Hit,3900,-2.289105,151.0,92.05,2023,12,"5, 5, 10m, 0% SL"
48,midcpnifty,10275,P,2024-01-01,2023-12-27 09:15:00,SELL,2023-12-27,09:25:00,60.35,92.8,1,2023-12-27 12:15:00,92.8,-32.449999999999996,1.5315,-33.9815,-132527.84999999998,Initial SL Hit,3900,-2.6505569999999996,128.8,50.65,2023,12,"5, 5, 10m, 0% SL"
49,midcpnifty,10275,C,2024-01-01,2023-12-27 11:15:00,SELL,2023-12-27,11:25:00,145.1,154.85,1,2023-12-28 14:55:00,154.85,-9.75,2.9995,-12.7495,-49723.049999999996,Initial SL Hit,3900,-0.9944609999999999,164.1,92.05,2023,12,"5, 5, 10m, 0% SL"
50,midcpnifty,10275,P,2024-01-01,2023-12-27 14:25:00,SELL,2023-12-27,14:35:00,71.75,105.0,1,2024-01-01 09:25:00,1.0,70.75,0.7275,70.0225,273087.75,Target Hit,3900,5.461755,128.8,0.65,2023,12,"5, 5, 10m, 0% SL"
51,midcpnifty,10275,C,2024-01-01,2023-12-29 09:55:00,SELL,2023-12-29,10:05:00,122.7,144.0,1,2023-12-29 15:05:00,144.0,-21.299999999999997,2.667,-23.967,-93471.29999999999,Initial SL Hit,3900,-1.8694259999999998,164.1,89.55,2023,12,"5, 5, 10m, 0% SL"
52,midcpnifty,10425,C,2024-01-08,2024-01-02 10:55:00,SELL,2024-01-02,11:05:00,50.55,88.0,1,2024-01-03 11:45:00,88.0,-37.45,1.3855000000000002,-38.8355,-148545.7875,Initial SL Hit,3825,-2.97091575,120.7,37.4,2024,1,"5, 5, 10m, 0% SL"
53,midcpnifty,10425,P,2024-01-08,2024-01-02 12:55:00,SELL,2024-01-02,13:05:00,148.15,185.1,1,2024-01-08 09:15:00,1.0,147.15,1.4915,145.6585,557143.7625000001,Target Hit,3825,11.142875250000001,230.0,0.4,2024,1,"5, 5, 10m, 0% SL"
54,midcpnifty,10425,C,2024-01-08,2024-01-03 15:05:00,SELL,2024-01-03,15:15:00,53.2,73.45,1,2024-01-04 09:15:00,73.45,-20.25,1.2665000000000002,-21.5165,-82300.6125,Initial SL Hit,3825,-1.64601225,120.7,37.4,2024,1,"5, 5, 10m, 0% SL"
55,midcpnifty,10425,C,2024-01-08,2024-01-05 11:05:00,SELL,2024-01-05,11:15:00,128.4,183.9,1,2024-01-08 15:15:00,17.85,110.55000000000001,1.4625000000000001,109.0875,417259.6875,Expiry Exit,3825,8.34519375,199.65,16.75,2024,1,"5, 5, 10m, 0% SL"
56,midcpnifty,10550,C,2024-01-15,2024-01-09 12:25:00,SELL,2024-01-09,12:35:00,67.0,76.95,1,2024-01-15 12:15:00,76.95,-9.950000000000003,1.4395,-11.389500000000004,-43280.10000000001,Initial SL Hit,3800,-0.8656020000000002,130.4,16.35,2024,1,"5, 5, 10m, 0% SL"
57,midcpnifty,10550,P,2024-01-15,2024-01-09 13:15:00,SELL,2024-01-09,13:25:00,110.2,126.75,1,2024-01-09 14:05:00,126.75,-16.549999999999997,2.3695,-18.919499999999996,-71894.09999999998,Initial SL Hit,3800,-1.4378819999999994,154.55,85.15,2024,1,"5, 5, 10m, 0% SL"
58,midcpnifty,10550,P,2024-01-15,2024-01-10 14:05:00,SELL,2024-01-10,14:15:00,208.9,250.0,1,2024-01-15 13:45:00,1.0,207.9,2.099,205.80100000000002,782043.8,Target Hit,3800,15.640876,273.3,0.9,2024,1,"5, 5, 10m, 0% SL"
59,midcpnifty,10675,C,2024-01-22,2024-01-16 10:55:00,SELL,2024-01-16,11:05:00,93.45,102.5,1,2024-01-20 13:55:00,1.0,92.45,0.9445,91.5055,343145.625,Target Hit,3750,6.8629125,105.7,0.9,2024,1,"5, 5, 10m, 0% SL"
60,midcpnifty,10675,P,2024-01-22,2024-01-16 14:35:00,SELL,2024-01-16,14:45:00,165.0,211.65,1,2024-01-17 09:15:00,211.65,-46.650000000000006,3.7664999999999997,-50.416500000000006,-189061.87500000003,Initial SL Hit,3750,-3.781237500000001,247.2,99.4,2024,1,"5, 5, 10m, 0% SL"
61,midcpnifty,10725,C,2024-01-29,2024-01-23 13:35:00,SELL,2024-01-23,13:45:00,32.5,43.45,1,2024-01-25 15:25:00,1.0,31.5,0.335,31.165,116089.625,Target Hit,3725,2.3217925,91.15,0.55,2024,1,"5, 5, 10m, 0% SL"
62,midcpnifty,10725,P,2024-01-29,2024-01-24 11:25:00,SELL,2024-01-24,13:45:00,310.5,427.5,1,2024-01-29 15:15:00,45.3,265.2,3.5580000000000003,261.642,974616.45,Expiry Exit,3725,19.492329,451.45,43.3,2024,1,"5, 5, 10m, 0% SL"
63,midcpnifty,10750,C,2024-02-05,2024-01-30 11:15:00,SELL,2024-01-30,11:25:00,94.25,126.9,1,2024-01-30 12:35:00,126.9,-32.650000000000006,2.2115,-34.86150000000001,-129859.08750000002,Initial SL Hit,3725,-2.5971817500000003,146.25,93.05,2024,1,"5, 5, 10m, 0% SL"
64,midcpnifty,10750,P,2024-02-05,2024-01-30 12:15:00,SELL,2024-01-30,12:25:00,179.05,227.85,1,2024-01-30 14:25:00,227.85,-48.79999999999998,4.069,-52.868999999999986,-196937.02499999994,Initial SL Hit,3725,-3.938740499999999,238.8,138.7,2024,1,"5, 5, 10m, 0% SL"
65,midcpnifty,10750,C,2024-02-05,2024-01-30 15:25:00,SELL,2024-01-31,09:15:00,91.85,100.7,1,2024-01-31 10:05:00,100.7,-8.850000000000009,1.9255000000000002,-10.775500000000008,-40138.73750000003,Initial SL Hit,3725,-0.8027747500000006,146.25,76.1,2024,1,"5, 5, 10m, 0% SL"
66,midcpnifty,10750,P,2024-02-05,2024-01-31 10:25:00,SELL,2024-01-31,10:35:00,174.7,230.0,1,2024-02-01 11:15:00,230.0,-55.30000000000001,4.047,-59.34700000000001,-221067.57500000004,Initial SL Hit,3725,-4.421351500000001,257.15,138.7,2024,1,"5, 5, 10m, 0% SL"
67,midcpnifty,10750,C,2024-02-05,2024-02-01 09:45:00,SELL,2024-02-01,09:55:00,98.15,118.05,1,2024-02-05 15:15:00,1.0,97.15,0.9915,96.1585,358190.41250000003,Target Hit,3725,7.163808250000001,146.25,0.05,2024,2,"5, 5, 10m, 0% SL"
68,midcpnifty,10750,P,2024-02-05,2024-02-02 09:25:00,SELL,2024-02-02,09:35:00,63.25,154.0,1,2024-02-05 15:15:00,8.95,54.3,0.7220000000000001,53.577999999999996,199578.05,Expiry Exit,3725,3.991561,257.35,2.55,2024,2,"5, 5, 10m, 0% SL"
69,midcpnifty,10800,C,2024-02-12,2024-02-06 12:15:00,SELL,2024-02-06,12:25:00,122.65,141.25,1,2024-02-06 15:05:00,141.25,-18.599999999999994,2.639,-21.238999999999994,-78584.29999999997,Initial SL Hit,3700,-1.5716859999999995,156.85,82.9,2024,2,"5, 5, 10m, 0% SL"
70,midcpnifty,10800,P,2024-02-12,2024-02-06 14:25:00,SELL,2024-02-06,14:35:00,139.05,171.25,1,2024-02-09 10:45:00,171.25,-32.19999999999999,3.103,-35.30299999999999,-130621.09999999996,Initial SL Hit,3700,-2.612421999999999,215.0,33.35,2024,2,"5, 5, 10m, 0% SL"
71,midcpnifty,10800,C,2024-02-12,2024-02-07 10:25:00,SELL,2024-02-07,10:35:00,121.85,149.55,1,2024-02-08 09:15:00,163.7,-41.849999999999994,2.8554999999999997,-44.705499999999994,-165410.34999999998,Gap Outside ISL,3700,-3.308207,172.95,82.9,2024,2,"5, 5, 10m, 0% SL"
72,midcpnifty,10800,C,2024-02-12,2024-02-08 11:35:00,SELL,2024-02-08,11:45:00,124.75,156.0,1,2024-02-08 11:55:00,156.0,-31.25,2.8075,-34.0575,-126012.74999999999,Initial SL Hit,3700,-2.5202549999999997,176.7,82.9,2024,2,"5, 5, 10m, 0% SL"
73,midcpnifty,10800,C,2024-02-12,2024-02-08 13:55:00,SELL,2024-02-08,14:05:00,120.5,158.8,1,2024-02-12 12:15:00,1.0,119.5,1.215,118.285,437654.5,Target Hit,3700,8.75309,176.7,0.9,2024,2,"5, 5, 10m, 0% SL"
74,midcpnifty,10800,P,2024-02-12,2024-02-09 12:15:00,SELL,2024-02-09,12:25:00,128.2,203.0,1,2024-02-12 15:15:00,131.05,-2.8500000000000227,2.5925000000000002,-5.442500000000023,-20137.250000000084,Expiry Exit,3700,-0.4027450000000017,221.05,33.35,2024,2,"5, 5, 10m, 0% SL"
75,midcpnifty,10700,P,2024-02-19,2024-02-13 10:55:00,SELL,2024-02-13,11:05:00,144.35,190.9,1,2024-02-13 12:05:00,190.9,-46.55000000000001,3.3525,-49.90250000000001,-187134.37500000003,Initial SL Hit,3750,-3.7426875000000006,263.25,136.5,2024,2,"5, 5, 10m, 0% SL"
76,midcpnifty,10700,C,2024-02-19,2024-02-13 11:55:00,SELL,2024-02-13,12:05:00,82.95,121.0,1,2024-02-13 13:45:00,109.5,-26.549999999999997,1.9244999999999999,-28.474499999999995,-106779.37499999999,Gap Outside ISL,3750,-2.1355874999999997,133.3,63.65,2024,2,"5, 5, 10m, 0% SL"
77,midcpnifty,10700,P,2024-02-19,2024-02-13 13:35:00,SELL,2024-02-13,13:45:00,123.1,208.7,1,2024-02-19 09:15:00,1.0,122.1,1.2409999999999999,120.859,453221.25,Target Hit,3750,9.064425,263.25,0.35,2024,2,"5, 5, 10m, 0% SL"
78,midcpnifty,10700,C,2024-02-19,2024-02-14 11:45:00,SELL,2024-02-14,11:55:00,63.75,82.4,1,2024-02-14 12:25:00,82.4,-18.650000000000006,1.4615,-20.111500000000007,-75418.12500000003,Initial SL Hit,3750,-1.5083625000000005,133.3,49.5,2024,2,"5, 5, 10m, 0% SL"
79,midcpnifty,10975,C,2024-02-26,2024-02-20 10:55:00,SELL,2024-02-20,11:05:00,108.6,123.0,1,2024-02-21 09:15:00,123.0,-14.400000000000006,2.316,-16.716000000000005,-61013.400000000016,Initial SL Hit,3650,-1.2202680000000004,147.55,90.3,2024,2,"5, 5, 10m, 0% SL"
80,midcpnifty,10975,P,2024-02-26,2024-02-21 09:25:00,SELL,2024-02-21,09:35:00,84.0,109.0,1,2024-02-21 10:35:00,109.0,-25.0,1.93,-26.93,-98294.5,Initial SL Hit,3650,-1.96589,133.3,68.0,2024,2,"5, 5, 10m, 0% SL"
81,midcpnifty,10975,C,2024-02-26,2024-02-21 10:45:00,SELL,2024-02-21,10:55:00,78.55,130.85,1,2024-02-23 09:35:00,130.85,-52.3,2.094,-54.394,-198538.1,Initial SL Hit,3650,-3.9707619999999997,147.55,26.95,2024,2,"5, 5, 10m, 0% SL"
82,midcpnifty,10975,P,2024-02-26,2024-02-21 12:45:00,SELL,2024-02-21,12:55:00,78.45,115.0,1,2024-02-21 13:55:00,115.0,-36.55,1.9344999999999999,-38.4845,-140468.425,Initial SL Hit,3650,-2.8093684999999997,137.0,68.0,2024,2,"5, 5, 10m, 0% SL"
83,midcpnifty,10975,P,2024-02-26,2024-02-22 11:25:00,SELL,2024-02-22,11:35:00,141.0,172.5,1,2024-02-26 09:45:00,172.5,-31.5,3.1350000000000002,-34.635,-126417.75,Initial SL Hit,3650,-2.528355,324.95,8.55,2024,2,"5, 5, 10m, 0% SL"
84,midcpnifty,10975,C,2024-02-26,2024-02-23 13:55:00,SELL,2024-02-23,14:05:00,138.0,168.95,1,2024-02-26 15:15:00,29.2,108.8,1.672,107.128,391017.2,Expiry Exit,3650,7.8203439999999995,177.0,3.05,2024,2,"5, 5, 10m, 0% SL"
85,midcpnifty,10975,P,2024-02-26,2024-02-26 13:05:00,SELL,2024-02-26,13:15:00,61.25,122.0,1,2024-02-26 14:45:00,1.0,60.25,0.6225,59.6275,217640.375,Target Hit,3650,4.3528075,324.95,0.6,2024,2,"5, 5, 10m, 0% SL"
86,midcpnifty,11025,C,2024-03-04,2024-02-27 11:55:00,SELL,2024-02-27,12:05:00,114.45,144.8,1,2024-03-04 14:15:00,1.0,113.45,1.1545,112.2955,407071.1875,Target Hit,3625,8.14142375,168.1,0.7,2024,2,"5, 5, 10m, 0% SL"
87,midcpnifty,11025,P,2024-03-04,2024-02-27 15:25:00,SELL,2024-02-28,09:15:00,102.35,130.0,1,2024-02-28 09:15:00,130.0,-27.650000000000006,2.3235,-29.973500000000005,-108653.93750000001,Initial SL Hit,3625,-2.1730787500000006,154.85,95.9,2024,2,"5, 5, 10m, 0% SL"
88,midcpnifty,11025,P,2024-03-04,2024-02-29 11:45:00,SELL,2024-02-29,11:55:00,285.0,342.85,1,2024-03-04 15:15:00,34.3,250.7,3.193,247.50699999999998,897212.8749999999,Expiry Exit,3625,17.944257499999996,404.75,25.65,2024,2,"5, 5, 10m, 0% SL"
