,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation
88,midcpnifty,11025,P,2024-03-04,2024-02-29 11:50:00,SELL,2024-02-29,12:00:00,264.05,333.7,1,2024-03-04 15:20:00,32.8,231.25,2.9685,228.2815,164362.68,Expiry Exit,720,16.436268,404.75,25.65,2024,2,"5, 5, 10m, N Candles High SL"
90,midcpnifty,11000,P,2024-03-11,2024-03-06 13:00:00,SELL,2024-03-06,13:10:00,227.8,280.3,1,2024-03-11 15:20:00,148.8,79.0,3.7660000000000005,75.234,54168.479999999996,Expiry Exit,720,5.416848,305.5,86.85,2024,3,"5, 5, 10m, N Candles High SL"
92,midcpnifty,10850,P,2024-03-18,2024-03-14 11:20:00,SELL,2024-03-14,11:30:00,376.85,431.5,1,2024-03-15 09:30:00,442.85,-66.0,8.197000000000001,-74.197,-54534.795000000006,Gap Outside ISL,735,-5.4534795,536.8,104.05,2024,3,"5, 5, 10m, N Candles High SL"
93,midcpnifty,10850,P,2024-03-18,2024-03-15 13:30:00,SELL,2024-03-15,13:40:00,415.7,494.65,1,2024-03-18 10:30:00,530.4,-114.69999999999999,9.460999999999999,-124.16099999999999,-91258.33499999999,Gap Outside ISL,735,-9.125833499999999,536.8,104.05,2024,3,"5, 5, 10m, N Candles High SL"
94,midcpnifty,10375,P,2024-04-01,2024-03-26 11:00:00,SELL,2024-03-26,11:10:00,65.45,81.55,1,2024-04-01 09:30:00,1.0,64.45,0.6645000000000001,63.785500000000006,48795.9075,Target Hit,765,4.87959075,132.0,0.9,2024,3,"5, 5, 10m, N Candles High SL"
96,midcpnifty,10725,P,2024-04-08,2024-04-02 11:40:00,SELL,2024-04-02,11:50:00,65.0,99.95,1,2024-04-08 11:00:00,1.0,64.0,0.66,63.34,47505.0,Target Hit,750,4.7505,129.05,0.75,2024,4,"5, 5, 10m, N Candles High SL"
101,midcpnifty,10925,P,2024-04-15,2024-04-10 10:00:00,SELL,2024-04-10,10:10:00,72.85,110.35,1,2024-04-15 09:10:00,110.35,-37.5,1.8319999999999999,-39.332,-28909.02,Initial SL Hit,735,-2.890902,130.0,19.7,2024,4,"5, 5, 10m, N Candles High SL"
103,midcpnifty,10925,P,2024-04-15,2024-04-15 11:10:00,SELL,2024-04-15,11:20:00,111.2,132.75,1,2024-04-15 15:20:00,124.05,-12.849999999999994,2.3525,-15.202499999999993,-11173.837499999996,Expiry Exit,735,-1.1173837499999995,144.35,19.7,2024,4,"5, 5, 10m, N Candles High SL"
104,midcpnifty,10725,P,2024-04-22,2024-04-16 10:40:00,SELL,2024-04-16,10:50:00,52.95,78.1,1,2024-04-16 13:10:00,78.1,-25.14999999999999,1.3105000000000002,-26.460499999999993,-19845.374999999993,Initial SL Hit,750,-1.9845374999999992,126.25,47.45,2024,4,"5, 5, 10m, N Candles High SL"
106,midcpnifty,10725,P,2024-04-22,2024-04-18 09:40:00,SELL,2024-04-18,09:50:00,43.3,88.25,1,2024-04-18 14:50:00,88.25,-44.95,1.3155000000000001,-46.2655,-34699.125,Initial SL Hit,750,-3.4699124999999995,126.25,21.95,2024,4,"5, 5, 10m, N Candles High SL"
108,midcpnifty,10725,P,2024-04-22,2024-04-19 12:00:00,SELL,2024-04-19,12:10:00,133.4,181.05,1,2024-04-22 15:20:00,24.2,109.2,1.576,107.62400000000001,80718.0,Expiry Exit,750,8.0718,222.0,12.15,2024,4,"5, 5, 10m, N Candles High SL"
109,midcpnifty,10750,P,2024-04-29,2024-04-23 11:50:00,SELL,2024-04-23,12:00:00,78.2,93.55,1,2024-04-29 09:10:00,1.0,77.2,0.792,76.408,57306.0,Target Hit,750,5.7306,107.5,0.95,2024,4,"5, 5, 10m, N Candles High SL"
113,midcpnifty,11075,P,2024-05-06,2024-04-30 13:50:00,SELL,2024-04-30,14:00:00,53.8,63.55,1,2024-04-30 14:40:00,63.55,-9.75,1.1735,-10.9235,-7864.92,Initial SL Hit,720,-0.7864920000000001,99.35,46.0,2024,4,"5, 5, 10m, N Candles High SL"
114,midcpnifty,11075,P,2024-05-06,2024-05-02 09:50:00,SELL,2024-05-02,10:00:00,46.35,74.4,1,2024-05-03 11:30:00,74.4,-28.050000000000004,1.2075,-29.257500000000004,-21065.4,Initial SL Hit,720,-2.1065400000000003,99.35,23.1,2024,5,"5, 5, 10m, N Candles High SL"
117,midcpnifty,11075,P,2024-05-06,2024-05-03 15:00:00,SELL,2024-05-03,15:10:00,44.4,76.25,1,2024-05-06 15:20:00,30.3,14.099999999999998,0.747,13.352999999999998,9614.159999999998,Expiry Exit,720,0.9614159999999998,99.35,14.0,2024,5,"5, 5, 10m, N Candles High SL"
119,midcpnifty,11075,P,2024-05-13,2024-05-08 11:50:00,SELL,2024-05-08,12:00:00,237.1,280.6,1,2024-05-09 14:40:00,301.15,-64.04999999999998,5.3825,-69.43249999999998,-49991.39999999998,Gap Outside ISL,720,-4.999139999999998,322.95,98.55,2024,5,"5, 5, 10m, N Candles High SL"
120,midcpnifty,11075,P,2024-05-13,2024-05-10 10:50:00,SELL,2024-05-10,11:20:00,253.55,358.05,1,2024-05-13 15:00:00,1.0,252.55,2.5455,250.0045,180003.24,Target Hit,720,18.000324,358.05,0.8,2024,5,"5, 5, 10m, N Candles High SL"
121,midcpnifty,11350,P,2024-05-27,2024-05-21 11:20:00,SELL,2024-05-21,11:30:00,124.3,146.1,1,2024-05-27 11:20:00,1.0,123.3,1.253,122.047,86043.135,Target Hit,705,8.6043135,170.1,1.0,2024,5,"5, 5, 10m, N Candles High SL"
125,midcpnifty,11725,P,2024-06-03,2024-05-29 12:40:00,SELL,2024-05-29,12:50:00,248.55,289.35,1,2024-05-29 14:50:00,289.35,-40.80000000000001,5.379000000000001,-46.179000000000016,-31170.82500000001,Initial SL Hit,675,-3.1170825000000013,314.35,162.0,2024,5,"5, 5, 10m, N Candles High SL"
126,midcpnifty,11725,P,2024-06-03,2024-05-31 09:40:00,SELL,2024-05-31,09:50:00,406.35,426.05,1,2024-05-31 10:00:00,423.1,-16.75,8.294500000000001,-25.0445,-16905.0375,Gap Outside ISL,675,-1.6905037499999997,435.9,162.0,2024,5,"5, 5, 10m, N Candles High SL"
127,midcpnifty,11725,P,2024-06-03,2024-05-31 13:50:00,SELL,2024-05-31,14:00:00,389.45,440.8,1,2024-06-03 15:20:00,1.0,388.45,3.9045,384.5455,259568.2125,Target Hit,675,25.95682125,444.0,0.8,2024,5,"5, 5, 10m, N Candles High SL"
129,midcpnifty,11725,P,2024-06-10,2024-06-06 10:20:00,SELL,2024-06-06,10:30:00,188.75,882.0,1,2024-06-10 15:20:00,33.0,155.75,2.2175000000000002,153.5325,103634.4375,Expiry Exit,675,10.36344375,882.0,23.0,2024,6,"5, 5, 10m, N Candles High SL"
