,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Max Qty,RPT Qty,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
0,2017-01-06 11:15:00,LONG,2017-01-06,12:15:00,18295.95,18086.65,18884.809999999998,2017-01-11 14:15:00,18808.55,512.5999999999985,3.7104500000000002,508.88954999999856,557234.0572499984,TSL Hit,1095,477.7830864787403,1095,2,5.572340572499984,2017,1,0.0
1,2017-01-12 10:15:00,LONG,2017-01-12,11:15:00,18888.05,18703.8,19121.517272727277,2017-01-16 15:15:00,19110.65,222.60000000000218,3.79987,218.80013000000218,233022.13845000233,TSL Hit,1065,542.7408412483039,1065,2,2.3302213845000233,2017,1,0.0
2,2017-01-17 12:15:00,LONG,2017-01-17,13:15:00,19083.05,18981.85,19213.857272727273,2017-01-18 12:15:00,19186.65,103.60000000000218,3.8269699999999998,99.77303000000218,104761.68150000229,TSL Hit,1050,988.1422924901115,1050,2,1.047616815000023,2017,1,0.0
3,2017-01-24 12:15:00,LONG,2017-01-24,13:15:00,19002.35,18767.9,19728.102727272737,2017-01-27 11:15:00,19714.55,712.2000000000007,3.8716899999999996,708.3283100000008,743744.7255000009,TSL Hit,1050,426.53017701002875,1050,2,7.437447255000008,2017,1,0.0
4,2017-01-27 12:15:00,LONG,2017-01-27,13:15:00,19729.2,19276.35,19548.205454545452,2017-01-31 09:15:00,19535.7,-193.5,3.9264900000000003,-197.42649,-201375.0198,TSL Hit,1020,220.82367229766925,1020,2,-2.013750198,2017,1,-2.0137501980000003
5,2017-02-02 11:15:00,LONG,2017-02-02,12:15:00,20005.65,19748.25,20418.052727272727,2017-02-06 11:15:00,20416.65,411.0,4.042230000000001,406.95777,408992.55885,TSL Hit,1005,388.5003885003863,1005,2,4.0899255885,2017,2,0.0
6,2017-02-17 10:15:00,LONG,2017-02-17,11:15:00,20707.2,20210.25,20681.415454545444,2017-02-21 10:15:00,20648.65,-58.54999999999927,4.135585000000001,-62.68558499999927,-60178.1615999993,TSL Hit,960,201.22748767481608,960,2,-0.601781615999993,2017,2,-0.6017816159999931
7,2017-02-22 10:15:00,LONG,2017-02-22,11:15:00,20944.65,20652.3,20652.3,2017-02-27 14:15:00,20652.3,-292.3500000000022,4.159695,-296.5096950000022,-284649.3072000021,Initial SL hit,960,342.0557550880768,960,2,-2.8464930720000208,2017,2,-3.448274688000014
8,2017-03-01 13:15:00,LONG,2017-03-01,14:15:00,20791.1,20581.9,20581.9,2017-03-02 14:15:00,20581.9,-209.1999999999971,4.1373,-213.3372999999971,-204803.80799999723,Initial SL Hit,960,478.01147227534125,960,2,-2.048038079999972,2017,3,-5.496312767999985
9,2017-03-06 13:15:00,LONG,2017-03-06,14:15:00,20627.1,20462.1,20624.76909090909,2017-03-08 10:15:00,20595.5,-31.599999999998545,4.12226,-35.72225999999854,-34829.20349999858,TSL Hit,975,606.060606060606,975,2,-0.3482920349999858,2017,3,-5.844604802999971
10,2017-03-09 13:15:00,LONG,2017-03-09,14:15:00,20697.8,20605.85,20751.88,2017-03-10 11:15:00,20729.9,32.10000000000218,4.14277,27.957230000002184,26838.940800002096,TSL Hit,960,1087.5475802066255,960,2,0.268389408000021,2017,3,-5.5762153949999504
11,2017-03-14 10:15:00,LONG,2017-03-14,11:15:00,21180.85,20653.5,21167.57090909091,2017-03-14 12:15:00,21145.7,-35.14999999999782,4.232655,-39.38265499999782,-37216.60897499794,TSL Hit,945,189.62738219398935,945,2,-0.37216608974997933,2017,3,-5.94838148474993
12,2017-03-14 15:15:00,LONG,2017-03-15,09:15:00,21116.2,21062.0,21266.412727272727,2017-03-16 14:15:00,21246.6,130.39999999999782,4.236280000000001,126.16371999999782,119224.71539999795,TSL Hit,945,1845.0184501844772,945,2,1.1922471539999795,2017,3,-4.756134330749951
