,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Max Qty,RPT Qty,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
55,2017-04-19 11:45:00,LONG,2017-04-19,12:15:00,8789.15,8737.6,8835.597272727271,2017-04-20 11:15:00,8828.2,39.05000000000109,1.7617349999999998,37.28826500000109,85017.24420000249,TSL Hit,2280,1939.864209505362,2280,2,0.8501724420000248,2017,4,-4.208173548000024
56,2017-04-24 09:45:00,LONG,2017-04-24,10:15:00,8907.5,8765.95,9019.049090909093,2017-04-25 11:15:00,9009.9,102.39999999999964,1.7917400000000003,100.60825999999963,226368.58499999918,TSL Hit,2250,706.4641469445462,2250,2,2.263685849999992,2017,4,-1.9444876980000316
57,2017-04-25 11:45:00,LONG,2017-04-25,12:15:00,9026.95,8991.0,9114.70272727273,2017-04-26 10:15:00,9109.55,82.59999999999854,1.81365,80.78634999999855,179345.69699999678,TSL Hit,2220,2781.6411682892344,2220,2,1.7934569699999676,2017,4,-0.15103072800006423
58,2017-04-26 10:45:00,LONG,2017-04-26,11:15:00,9121.55,9041.85,9116.625454545452,2017-04-27 12:15:00,9106.9,-14.649999999999636,1.8228449999999998,-16.472844999999637,-36075.5305499992,TSL Hit,2190,1254.7051442911088,2190,2,-0.360755305499992,2017,4,-0.5117860335000568
59,2017-04-27 14:15:00,LONG,2017-04-27,14:45:00,9123.5,9093.85,9093.85,2017-04-27 15:15:00,9093.85,-29.649999999999636,1.8217349999999999,-31.471734999999637,-68923.0996499992,Initial SL Hit,2190,3372.6812816189286,2190,2,-0.6892309964999921,2017,4,-1.201017030000049
60,2017-04-28 14:15:00,LONG,2017-04-28,14:45:00,9054.05,9026.25,9103.453636363642,2017-05-02 10:15:00,9088.35,34.30000000000109,1.8142400000000003,32.48576000000109,71631.10080000242,TSL Hit,2205,3597.1223021583673,2205,2,0.7163110080000242,2017,4,-0.4847060220000241
61,2017-05-02 13:45:00,LONG,2017-05-02,14:15:00,9117.1,9060.25,9094.48181818182,2017-05-03 14:45:00,9086.75,-30.350000000000364,1.820385,-32.170385000000365,-70453.1431500008,TSL Hit,2190,1759.0149516270776,2190,2,-0.7045314315000081,2017,5,-1.1892374535000325
62,2017-05-04 10:15:00,LONG,2017-05-04,10:45:00,9198.55,9070.0,9152.124545454548,2017-05-05 15:15:00,9147.5,-51.04999999999927,1.834605,-52.884604999999276,-115024.01587499843,TSL Hit,2175,777.9074290159515,2175,2,-1.1502401587499842,2017,5,-2.3394776122500165
63,2017-05-08 10:15:00,LONG,2017-05-08,10:45:00,9208.15,9146.5,9185.516363636367,2017-05-09 13:15:00,9180.85,-27.299999999999272,1.8389,-29.13889999999927,-63377.10749999841,TSL Hit,2175,1622.0600162206097,2175,2,-0.6337710749999842,2017,5,-2.973248687250001
64,2017-05-10 10:15:00,LONG,2017-05-10,10:45:00,9248.1,9157.1,9256.194545454548,2017-05-10 11:15:00,9249.6,1.5,1.8497700000000001,-0.34977000000000014,-755.5032000000003,TSL Hit,2160,1098.901098901099,2160,2,-0.007555032000000003,2017,5,-2.9808037192500016
65,2017-05-10 11:45:00,LONG,2017-05-10,12:15:00,9262.7,9200.7,9321.843636363636,2017-05-11 10:45:00,9319.9,57.19999999999891,1.85826,55.34173999999891,119538.15839999764,TSL Hit,2160,1612.9032258064517,2160,2,1.1953815839999764,2017,5,-1.785422135250025
66,2017-05-11 11:15:00,LONG,2017-05-11,11:45:00,9328.5,9297.75,9297.75,2017-05-11 13:15:00,9297.75,-30.75,1.8626250000000002,-32.612625,-69954.080625,Initial SL Hit,2145,3252.032520325203,2145,2,-0.6995408062499999,2017,5,-2.484962941500026
67,2017-05-15 09:45:00,LONG,2017-05-15,10:15:00,9308.65,9188.45,9320.473636363633,2017-05-15 10:45:00,9315.35,6.700000000000728,1.8624,4.8376000000007275,10376.65200000156,TSL Hit,2145,831.9467554076615,2145,2,0.10376652000001561,2017,5,-2.381196421500011
68,2017-05-15 11:15:00,LONG,2017-05-15,11:45:00,9324.15,9257.85,9309.245454545455,2017-05-16 09:45:00,9303.3,-20.850000000000364,1.8627449999999999,-22.712745000000364,-48718.83802500078,TSL Hit,2145,1508.2956259427012,2145,2,-0.4871883802500078,2017,5,-2.868384801750018
69,2017-05-16 13:15:00,LONG,2017-05-16,13:45:00,9333.5,9311.75,9349.797272727274,2017-05-17 14:15:00,9342.75,9.25,1.867625,7.382375,15835.194375,TSL Hit,2145,4597.701149425287,2145,2,0.15835194375,2017,5,-2.7100328580000177
70,2017-05-18 13:15:00,LONG,2017-05-18,13:45:00,9284.2,9263.2,9270.297272727274,2017-05-18 14:15:00,9263.2,-21.0,1.8547400000000003,-22.85474,-49366.2384,Initial SL hit,2160,4761.9047619047615,2160,2,-0.493662384,2017,5,-3.203695242000018
71,2017-05-23 13:15:00,LONG,2017-05-23,13:45:00,9208.35,9158.45,9193.780909090909,2017-05-23 14:15:00,9180.0,-28.350000000000364,1.838835,-30.188835000000363,-65660.71612500079,TSL Hit,2175,2004.0080160320788,2175,2,-0.656607161250008,2017,5,-3.860302403250026
72,2017-05-25 09:45:00,LONG,2017-05-25,10:15:00,9212.6,9115.5,9213.62090909091,2017-05-25 10:45:00,9213.15,0.5499999999992724,1.842575,-1.2925750000007277,-2811.3506250015826,TSL Hit,2175,1029.8661174047336,2175,2,-0.028113506250015827,2017,5,-3.8884159095000417
73,2017-05-25 11:45:00,LONG,2017-05-25,12:15:00,9216.2,9196.95,9349.558181818187,2017-05-25 15:15:00,9337.6,121.39999999999964,1.8553800000000005,119.54461999999964,260009.54849999922,TSL Hit,2175,5194.805194805195,2175,2,2.600095484999992,2017,5,-1.28832042450005
74,2017-05-26 09:15:00,LONG,2017-05-26,09:45:00,9353.85,9261.7,9470.8,2017-05-30 14:45:00,9468.15,114.29999999999927,1.8822,112.41779999999927,241136.18099999844,TSL Hit,2145,1085.1871947911056,2145,2,2.4113618099999847,2017,5,0.0
75,2017-05-31 13:45:00,LONG,2017-05-31,14:15:00,9493.95,9456.0,9456.0,2017-06-01 12:15:00,9456.0,-37.95000000000073,1.8949950000000002,-39.84499500000073,-83674.48950000152,Initial SL Hit,2100,2635.0461133069325,2100,2,-0.8367448950000153,2017,5,-0.8367448950000149
76,2017-06-02 10:15:00,LONG,2017-06-02,10:45:00,9500.8,9458.1,9531.547272727274,2017-06-05 12:45:00,9528.45,27.650000000001455,1.9029250000000002,25.747075000001455,54068.857500003054,TSL Hit,2100,2341.9203747073198,2100,2,0.5406885750000305,2017,6,-0.29605631999998394
77,2017-06-05 14:15:00,LONG,2017-06-05,14:45:00,9541.85,9517.1,9517.1,2017-06-06 11:45:00,9517.1,-24.75,1.9058950000000001,-26.655895,-55977.3795,Initial SL Hit,2100,4040.40404040404,2100,2,-0.559773795,2017,6,-0.8558301149999838
78,2017-06-07 09:15:00,LONG,2017-06-07,09:45:00,9549.2,9504.25,9538.26090909091,2017-06-07 10:15:00,9534.25,-14.950000000000728,1.9083450000000002,-16.858345000000728,-35402.52450000153,TSL Hit,2100,2224.6941045605868,2100,2,-0.3540252450000153,2017,6,-1.2098553599999988
79,2017-06-08 10:15:00,LONG,2017-06-08,10:45:00,9607.45,9518.05,9624.802727272727,2017-06-09 13:15:00,9623.7,16.25,1.9231150000000001,14.326885,29871.555225,TSL Hit,2085,1118.5682326621743,2085,2,0.29871555225,2017,6,-0.9111398077499988
80,2017-06-09 13:45:00,LONG,2017-06-09,14:15:00,9649.4,9592.75,9615.552727272729,2017-06-13 09:15:00,9591.0,-58.399999999999636,1.9240400000000002,-60.324039999999634,-124870.76279999924,Gap Open Outside ISL,2070,1765.2250661959513,2070,2,-1.2487076279999925,2017,6,-2.1598474357499917
81,2017-06-13 09:45:00,LONG,2017-06-13,10:15:00,9643.55,9591.0,9591.0,2017-06-14 11:15:00,9591.0,-52.54999999999927,1.923455,-54.47345499999927,-112760.05184999849,Initial SL hit,2070,1902.9495718363728,2070,2,-1.1276005184999849,2017,6,-3.287447954249977
82,2017-06-14 13:15:00,LONG,2017-06-14,13:45:00,9621.95,9584.95,9623.576363636368,2017-06-14 14:45:00,9615.15,-6.800000000001091,1.92371,-8.723710000001091,-18188.935350002273,TSL Hit,2085,2702.7027027027025,2085,2,-0.18188935350002272,2017,6,-3.469337307749999
83,2017-06-16 09:15:00,LONG,2017-06-16,09:45:00,9608.45,9545.85,9612.274545454546,2017-06-16 10:45:00,9609.25,0.7999999999992724,1.9217700000000002,-1.1217700000007278,-2338.8904500015174,TSL Hit,2085,1597.4440894568597,2085,2,-0.023388904500015174,2017,6,-3.4927262122500142
84,2017-06-16 12:45:00,LONG,2017-06-16,13:15:00,9618.6,9594.9,9594.9,2017-06-16 14:15:00,9594.9,-23.700000000000728,1.9213500000000001,-25.621350000000728,-53420.514750001515,Initial SL Hit,2085,4219.409282700292,2085,2,-0.5342051475000151,2017,6,-4.02693135975003
85,2017-06-19 10:15:00,LONG,2017-06-19,10:45:00,9677.7,9602.3,9724.53454545455,2017-06-19 15:15:00,9720.9,43.19999999999891,1.93986,41.260139999998906,85408.48979999774,TSL Hit,2070,1326.2599469495765,2070,2,0.8540848979999774,2017,6,-3.172846461750053
86,2017-06-20 09:45:00,LONG,2017-06-20,10:15:00,9711.5,9695.25,9695.25,2017-06-20 12:45:00,9695.25,-16.25,1.9406750000000001,-18.190675,-37381.837125,Initial SL Hit,2055,6153.846153846154,2055,2,-0.37381837125,2017,6,-3.5466648330000528
87,2017-06-21 13:15:00,LONG,2017-06-21,13:45:00,9667.45,9654.25,9775.199999999999,2017-06-22 11:15:00,9773.9,106.44999999999891,1.944135,104.5058649999989,216327.14054999774,TSL Hit,2070,7575.7575757571585,2070,2,2.163271405499977,2017,6,-1.383393427500076
88,2017-06-23 13:15:00,LONG,2017-06-23,13:45:00,9678.9,9628.15,9628.15,2017-06-27 09:15:00,9628.15,-50.75,1.9307050000000001,-52.680705,-109049.05935000001,Initial SL Hit,2070,1970.4433497536945,2070,2,-1.0904905935,2017,6,-2.4738840210000763
89,2017-06-28 10:15:00,LONG,2017-06-28,10:45:00,9540.4,9502.95,9502.95,2017-06-28 13:15:00,9502.95,-37.44999999999891,1.9043349999999999,-39.35433499999891,-82644.10349999771,Initial SL Hit,2100,2670.226969292468,2100,2,-0.8264410349999772,2017,6,-3.3003250560000534
90,2017-06-29 10:45:00,LONG,2017-06-29,11:15:00,9579.85,9519.35,9519.35,2017-06-29 12:45:00,9519.35,-60.5,1.90992,-62.40992,-130124.6832,Initial SL Hit,2085,1652.892561983471,2085,2,-1.301246832,2017,6,-4.601571888000054
91,2017-06-30 12:45:00,LONG,2017-06-30,13:15:00,9498.4,9453.9,9524.309090909093,2017-07-03 11:15:00,9522.55,24.149999999999636,1.9020949999999999,22.247904999999637,46720.60049999924,TSL Hit,2100,2247.191011235955,2100,2,0.4672060049999924,2017,6,-4.134365883000061
92,2017-07-06 09:15:00,LONG,2017-07-06,09:45:00,9588.05,9514.3,9617.57909090909,2017-07-06 11:15:00,9609.3,21.25,1.919735,19.330265,40303.602525,TSL Hit,2085,1355.9322033898304,2085,2,0.40303602525000004,2017,7,-3.7313298577500618
93,2017-07-06 11:45:00,LONG,2017-07-06,12:15:00,9623.1,9576.2,9576.2,2017-07-07 09:15:00,9576.2,-46.899999999999636,1.9199300000000004,-48.81992999999964,-101789.55404999925,Initial SL Hit,2085,2132.1961620469247,2085,2,-1.0178955404999923,2017,7,-4.749225398250054
