,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
52,VEDL,SHORT,2016-02-01,71.1,2016-03-01,90.5,19.400000000000006,14064.697609001407,272855.13361462735,27.285513361462737,27.285513361462737,2016,1S
53,VEDL,SHORT,2016-03-01,90.5,2016-04-01,104.55,14.049999999999997,14064.697609001407,197609.00140646973,19.76090014064697,15.524861878453036,2016,1S
0,VEDL,LONG,2016-04-01,104.55,2016-05-02,108.85,4.299999999999997,9564.801530368246,41128.64658058343,4.112864658058343,4.112864658058343,2016,1L
1,VEDL,LONG,2016-05-02,108.85,2016-06-01,131.75,22.900000000000006,9564.801530368246,219033.9550454329,21.90339550454329,21.038125861276992,2016,1L
2,VEDL,LONG,2016-06-01,131.75,2016-07-01,165.8,34.05000000000001,9564.801530368246,325681.49210903887,32.56814921090388,25.84440227703986,2016,1L
3,VEDL,LONG,2016-07-01,165.8,2016-08-01,170.7,4.899999999999977,9564.801530368246,46867.527498804186,4.6867527498804185,2.9553679131483577,2016,1L
4,VEDL,LONG,2016-08-01,170.7,2016-09-01,173.15,2.450000000000017,9564.801530368246,23433.763749402366,2.3433763749402368,1.4352665495020605,2016,1L
5,VEDL,LONG,2016-09-01,173.15,2016-10-03,201.35,28.19999999999999,9564.801530368246,269727.4031563844,26.972740315638443,16.286456829338718,2016,1L
6,VEDL,LONG,2016-10-03,201.35,2016-11-01,229.45,28.099999999999994,9564.801530368246,268770.92300334765,26.877092300334766,13.955798361062824,2016,1L
7,VEDL,LONG,2016-11-01,229.45,2016-12-01,216.15,-13.299999999999983,9564.801530368246,-127211.86035389751,-12.721186035389751,-5.796469819132701,2016,1L
8,VEDL,LONG,2016-12-01,216.15,2017-01-02,253.45,37.29999999999998,9564.801530368246,356767.0970827354,35.67670970827354,17.256534813786715,2016,1L
9,VEDL,LONG,2017-01-02,253.45,2017-02-01,259.85,6.400000000000034,9564.801530368246,61214.7297943571,6.12147297943571,2.525152890116407,2016,1L
10,VEDL,LONG,2017-02-01,259.85,2017-03-01,257.45,-2.400000000000034,9564.801530368246,-22955.523672884116,-2.2955523672884115,-0.9236097748701304,2016,1L
11,VEDL,LONG,2017-03-01,257.45,2017-04-03,244.95,-12.5,9564.801530368246,-119560.01912960307,-11.956001912960307,-4.855311711011847,2016,1L
12,VEDL,LONG,2017-04-03,244.95,2017-05-02,240.25,-4.699999999999989,9564.801530368246,-44954.56719273065,-4.495456719273064,-1.9187589303939534,2016,1L
13,VEDL,LONG,2017-05-02,240.25,2017-06-01,250.35,10.099999999999994,9564.801530368246,96604.49545671923,9.660449545671923,4.2039542143600395,2016,1L
14,VEDL,LONG,2017-06-01,250.35,2017-07-03,281.75,31.400000000000006,9564.801530368246,300334.76805356296,30.033476805356297,12.542440583183545,2016,1L
15,VEDL,LONG,2017-07-03,281.75,2017-08-01,309.45,27.69999999999999,9564.801530368246,264945.0023912003,26.49450023912003,9.83141082519964,2016,1L
16,VEDL,LONG,2017-08-01,309.45,2017-09-01,315.35,5.900000000000034,9564.801530368246,56432.32902917298,5.643232902917298,1.9066084989497605,2016,1L
17,VEDL,LONG,2017-09-01,315.35,2017-10-03,333.25,17.899999999999977,9564.801530368246,171209.9473935914,17.12099473935914,5.676232757253837,2016,1L
18,VEDL,LONG,2017-10-03,333.25,2017-11-01,297.35,-35.89999999999998,9564.801530368246,-343376.3749402198,-34.337637494021976,-10.772693173293318,2016,1L
19,VEDL,LONG,2017-11-01,297.35,2017-12-01,331.95,34.599999999999966,9564.801530368246,330942.132950741,33.0942132950741,11.636119051622655,2016,1L
20,VEDL,LONG,2017-12-01,331.95,2018-01-01,341.35,9.400000000000034,9564.801530368246,89909.13438546183,8.990913438546183,2.831751769844866,2016,1L
21,VEDL,LONG,2018-01-01,341.35,2018-02-01,327.15,-14.200000000000045,9564.801530368246,-135820.18173122953,-13.582018173122954,-4.15995312728872,2016,1L
22,VEDL,LONG,2018-02-01,327.15,2018-03-01,279.3,-47.849999999999966,9564.801530368246,-457675.7532281202,-45.76757532281202,-14.626318202659322,2016,1L
54,VEDL,SHORT,2018-03-01,279.3,2018-04-02,300.35,21.05000000000001,3580.379520229144,75366.98890082352,7.536698890082352,7.536698890082352,2018,2S
55,VEDL,SHORT,2018-04-02,300.35,2018-05-02,250.35,-50.00000000000003,3580.379520229144,-179018.9760114573,-17.90189760114573,-16.647244880972206,2018,2S
56,VEDL,SHORT,2018-05-02,250.35,2018-06-01,236.75,-13.599999999999994,3580.379520229144,-48693.161475116336,-4.8693161475116336,-5.432394647493507,2018,2S
57,VEDL,SHORT,2018-06-01,236.75,2018-07-02,223.25,-13.5,3580.379520229144,-48335.12352309344,-4.833512352309343,-5.70221752903907,2018,2S
58,VEDL,SHORT,2018-07-02,223.25,2018-08-01,228.85,5.599999999999994,3580.379520229144,20050.125313283184,2.0050125313283185,2.508398656215003,2018,2S
59,VEDL,SHORT,2018-08-01,228.85,2018-09-03,232.75,3.9000000000000057,3580.379520229144,13963.480128893681,1.3963480128893682,1.7041730391085892,2018,2S
60,VEDL,SHORT,2018-09-03,232.75,2018-10-01,211.2,-21.55000000000001,3580.379520229144,-77157.1786609381,-7.715717866093809,-9.258861439312573,2018,2S
61,VEDL,SHORT,2018-10-01,211.2,2018-11-01,196.65,-14.549999999999983,3580.379520229144,-52094.522019333985,-5.209452201933399,-6.889204545454537,2018,2S
62,VEDL,SHORT,2018-11-01,196.65,2018-12-03,203.5,6.849999999999994,3580.379520229144,24525.599713569616,2.4525599713569615,3.483346046275105,2018,2S
63,VEDL,SHORT,2018-12-03,203.5,2019-01-01,198.5,-5.0,3580.379520229144,-17901.89760114572,-1.790189760114572,-2.457002457002457,2018,2S
64,VEDL,SHORT,2019-01-01,198.5,2019-02-01,169.1,-29.400000000000006,3580.379520229144,-105263.15789473685,-10.526315789473685,-14.811083123425695,2018,2S
65,VEDL,SHORT,2019-02-01,169.1,2019-03-01,185.3,16.200000000000017,3580.379520229144,58002.14822771219,5.80021482277122,9.58013010053224,2018,2S
66,VEDL,SHORT,2019-03-01,185.3,2019-04-01,168.05,-17.25,3580.379520229144,-61761.546723952735,-6.176154672395274,-9.30922827846735,2018,2S
67,VEDL,SHORT,2019-04-01,168.05,2019-05-02,161.15,-6.900000000000006,3580.379520229144,-24704.618689581115,-2.4704618689581115,-4.105920856887834,2018,2S
68,VEDL,SHORT,2019-05-02,161.15,2019-06-03,175.45,14.299999999999983,3580.379520229144,51199.4271392767,5.11994271392767,8.873720136518761,2018,2S
69,VEDL,SHORT,2019-06-03,175.45,2019-07-01,154.6,-20.849999999999994,3580.379520229144,-74650.91299677762,-7.465091299677762,-11.883727557708747,2018,2S
70,VEDL,SHORT,2019-07-01,154.6,2019-08-01,140.05,-14.549999999999983,3580.379520229144,-52094.522019333985,-5.209452201933399,-9.411384217335048,2018,2S
71,VEDL,SHORT,2019-08-01,140.05,2019-09-03,155.1,15.049999999999983,3580.379520229144,53884.71177944855,5.388471177944855,10.74616208496964,2018,2S
72,VEDL,SHORT,2019-09-03,155.1,2019-10-01,148.85,-6.25,3580.379520229144,-22377.37200143215,-2.2377372001432154,-4.029658284977434,2018,2S
73,VEDL,SHORT,2019-10-01,148.85,2019-11-01,145.2,-3.6500000000000057,3580.379520229144,-13068.385248836395,-1.3068385248836396,-2.4521330198186133,2018,2S
74,VEDL,SHORT,2019-11-01,145.2,2019-12-02,153.55,8.350000000000023,3580.379520229144,29896.168993913434,2.9896168993913435,5.750688705234175,2018,2S
75,VEDL,SHORT,2019-12-02,153.55,2020-01-01,138.6,-14.950000000000017,3580.379520229144,-53526.673827425766,-5.352667382742577,-9.736242266362758,2018,2S
