,Stock Name,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,PAGEIND,2016-05-02,13846.0,2016-06-01,14025.8,179.79999999999927,72.22302470027445,12985.699841109294,1.2985699841109293,1.2985699841109293,2016,1
1,PAGEIND,2016-06-01,14025.8,2016-07-01,14425.45,399.65000000000146,72.22302470027445,28863.93182146479,2.886393182146479,2.849391835046853,2016,1
2,PAGEIND,2016-07-01,14425.45,2016-08-01,14943.5,518.0499999999993,72.22302470027445,37415.13794597713,3.7415137945977124,3.5912224575316487,2016,1
3,PAGEIND,2016-08-01,14943.5,2016-09-01,15211.85,268.35000000000036,72.22302470027445,19381.048678318675,1.9381048678318678,1.7957640445678749,2016,1
4,PAGEIND,2016-09-01,15211.85,2016-10-03,16473.15,1261.300000000001,72.22302470027445,91094.90105445625,9.109490105445625,8.291562170281729,2016,1
5,PAGEIND,2016-10-03,16473.15,2016-11-01,13432.7,-3040.4500000000007,72.22302470027445,-219590.4954499495,-21.95904954499495,-18.457004276656257,2016,1
6,PAGEIND,2017-06-01,16754.9,2017-07-03,16480.75,-274.15000000000146,59.684032730723544,-16362.377573127946,-1.6362377573127946,-1.6362377573127946,2017,2
7,PAGEIND,2017-07-03,16480.75,2017-08-01,17823.0,1342.25,59.684032730723544,80110.89293281367,8.011089293281367,8.144350226779729,2017,2
8,PAGEIND,2017-08-01,17823.0,2017-09-01,18432.3,609.2999999999993,59.684032730723544,36365.48114282981,3.6365481142829816,3.4186163945463686,2017,2
9,PAGEIND,2017-09-01,18432.3,2017-10-03,19987.75,1555.4500000000007,59.684032730723544,92835.52871100398,9.283552871100397,8.4387189878637,2017,2
10,PAGEIND,2017-10-03,19987.75,2017-11-01,22355.9,2368.1500000000015,59.684032730723544,141340.74211126304,14.134074211126304,11.848006904228846,2017,2
11,PAGEIND,2017-11-01,22355.9,2017-12-01,25476.5,3120.5999999999985,59.684032730723544,186249.9925394958,18.624999253949582,13.958731252152667,2017,2
12,PAGEIND,2017-12-01,25476.5,2018-01-01,21599.7,-3876.7999999999993,59.684032730723544,-231383.05809046899,-23.138305809046898,-15.217160912998251,2017,2
13,PAGEIND,2018-01-01,21599.7,2018-02-01,22006.15,406.4500000000007,59.684032730723544,24258.57510340263,2.4258575103402626,1.8817390982282194,2017,2
14,PAGEIND,2018-02-01,22006.15,2018-03-01,22468.9,462.75,59.684032730723544,27618.78614614232,2.761878614614232,2.102821256785035,2017,2
15,PAGEIND,2018-03-01,22468.9,2018-04-02,24367.0,1898.0999999999985,59.684032730723544,113286.26252618627,11.328626252618628,8.447676566276046,2017,2
16,PAGEIND,2018-04-02,24367.0,2018-05-02,25353.95,986.9500000000007,59.684032730723544,58905.156103587644,5.890515610358764,4.050354988303857,2017,2
17,PAGEIND,2018-05-02,25353.95,2018-06-01,27945.95,2592.0,59.684032730723544,154701.0128380354,15.470101283803542,10.223259097694836,2017,2
18,PAGEIND,2018-06-01,27945.95,2018-07-02,29183.6,1237.6499999999978,59.684032730723544,73867.94310917986,7.3867943109179866,4.428727597379935,2017,2
19,PAGEIND,2018-07-02,29183.6,2018-08-01,34038.15,4854.550000000003,59.684032730723544,289739.12109293416,28.973912109293416,16.63451390506998,2017,2
