,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
66,JINDALSTEL,SHORT,2019-02-01,157.85,2019-03-01,181.15,-23.30000000000001,4542.357483533954,-105836.92936634118,-10.583692936634117,14.760848907190377,2018,2S
67,JINDALSTEL,SHORT,2019-03-01,181.15,2019-04-01,178.75,2.4000000000000057,4542.357483533954,10901.657960481516,1.0901657960481517,-1.3248688931824486,2018,2S
68,JINDALSTEL,SHORT,2019-04-01,178.75,2019-05-02,159.9,18.849999999999994,4542.357483533954,85623.438564615,8.562343856461501,-10.545454545454543,2018,2S
69,JINDALSTEL,SHORT,2019-05-02,159.9,2019-06-03,143.1,16.80000000000001,4542.357483533954,76311.60572337048,7.631160572337048,-10.506566604127586,2018,2S
70,JINDALSTEL,SHORT,2019-06-03,143.1,2019-07-01,135.75,7.349999999999994,4542.357483533954,33386.327503974535,3.3386327503974536,-5.136268343815511,2018,2S
71,JINDALSTEL,SHORT,2019-07-01,135.75,2019-08-01,97.2,38.55,4542.357483533954,175107.8809902339,17.51078809902339,-28.397790055248617,2018,2S
72,JINDALSTEL,SHORT,2019-08-01,97.2,2019-09-03,103.9,-6.700000000000003,4542.357483533954,-30433.795139677506,-3.0433795139677504,6.893004115226341,2018,2S
73,JINDALSTEL,SHORT,2019-09-03,103.9,2019-10-01,116.65,-12.75,4542.357483533954,-57915.057915057914,-5.7915057915057915,12.271414821944177,2018,2S
74,JINDALSTEL,SHORT,2019-10-01,116.65,2019-11-01,161.7,-45.04999999999998,4542.357483533954,-204633.20463320456,-20.463320463320457,38.61980282897555,2018,2S
13,JINDALSTEL,LONG,2019-11-01,161.7,2019-12-02,168.55,6.850000000000023,6184.291898577613,42362.39950525679,4.236239950525679,4.236239950525679,2019,2L
14,JINDALSTEL,LONG,2019-12-02,168.55,2020-01-01,176.45,7.899999999999977,6184.291898577613,48855.905998763,4.8855905998763,4.6870364876891,2019,2L
15,JINDALSTEL,LONG,2020-01-01,176.45,2020-02-01,153.4,-23.049999999999983,6184.291898577613,-142547.92826221389,-14.254792826221388,-13.06319070558231,2019,2L
16,JINDALSTEL,LONG,2020-02-01,153.4,2020-03-02,82.85,-70.55000000000001,6184.291898577613,-436301.79344465066,-43.63017934446506,-45.990873533246415,2019,2L
75,JINDALSTEL,SHORT,2020-03-02,82.85,2020-04-01,95.35,-12.5,12070.006035003018,-150875.07543753771,-15.087507543753773,15.087507543753773,2020,3S
76,JINDALSTEL,SHORT,2020-04-01,95.35,2020-05-04,120.6,-25.25,12070.006035003018,-304767.6523838262,-30.47676523838262,26.4813843733613,2020,3S
77,JINDALSTEL,SHORT,2020-05-04,120.6,2020-06-01,161.65,-41.05000000000001,12070.006035003018,-495473.74773687404,-49.5473747736874,34.03814262023218,2020,3S
17,JINDALSTEL,LONG,2020-06-01,161.65,2020-07-01,185.5,23.849999999999994,6186.204763377667,147540.98360655733,14.754098360655732,14.754098360655735,2020,3L
18,JINDALSTEL,LONG,2020-07-01,185.5,2020-08-03,205.65,20.150000000000006,6186.204763377667,124652.02598206003,12.465202598206004,10.862533692722375,2020,3L
19,JINDALSTEL,LONG,2020-08-03,205.65,2020-09-01,187.0,-18.650000000000006,6186.204763377667,-115372.71883699353,-11.537271883699352,-9.068806224167277,2020,3L
20,JINDALSTEL,LONG,2020-09-01,187.0,2020-10-01,191.6,4.599999999999994,6186.204763377667,28456.541911537235,2.8456541911537236,2.459893048128339,2020,3L
21,JINDALSTEL,LONG,2020-10-01,191.6,2020-11-02,245.25,53.650000000000006,6186.204763377667,331889.8855552119,33.18898855552119,28.00104384133612,2020,3L
22,JINDALSTEL,LONG,2020-11-02,245.25,2020-12-01,267.6,22.350000000000023,6186.204763377667,138261.676461491,13.826167646149102,9.11314984709481,2020,3L
23,JINDALSTEL,LONG,2020-12-01,267.6,2021-01-01,262.15,-5.4500000000000455,6186.204763377667,-33714.81596040857,-3.371481596040857,-2.0366218236173563,2020,3L
24,JINDALSTEL,LONG,2021-01-01,262.15,2021-02-01,337.3,75.15000000000003,6186.204763377667,464893.28796783194,46.4893287967832,28.666793820331886,2020,3L
25,JINDALSTEL,LONG,2021-02-01,337.3,2021-03-01,346.05,8.75,6186.204763377667,54129.29167955459,5.4129291679554585,2.594129854728728,2020,3L
26,JINDALSTEL,LONG,2021-03-01,346.05,2021-04-01,443.35,97.30000000000001,6186.204763377667,601917.7234766472,60.19177234766472,28.117324086114724,2020,3L
27,JINDALSTEL,LONG,2021-04-01,443.35,2021-05-03,409.45,-33.900000000000034,6186.204763377667,-209712.34147850313,-20.97123414785031,-7.646329085372737,2020,3L
28,JINDALSTEL,LONG,2021-05-03,409.45,2021-06-01,398.55,-10.899999999999977,6186.204763377667,-67429.63192081644,-6.742963192081644,-2.6621077054585363,2020,3L
29,JINDALSTEL,LONG,2021-06-01,398.55,2021-07-01,433.45,34.89999999999998,6186.204763377667,215898.54624188045,21.589854624188046,8.756743194078528,2020,3L
30,JINDALSTEL,LONG,2021-07-01,433.45,2021-08-02,378.35,-55.099999999999966,6186.204763377667,-340859.88246210926,-34.085988246210924,-12.711962164032753,2020,3L
78,JINDALSTEL,SHORT,2021-08-02,378.35,2021-09-01,390.2,-11.849999999999966,2643.0553720100434,-31320.206158318924,-3.1320206158318924,3.1320206158318924,2021,4S
79,JINDALSTEL,SHORT,2021-09-01,390.2,2021-10-01,417.7,-27.5,2643.0553720100434,-72684.02273027619,-7.268402273027618,7.047667862634547,2021,4S
