,Signal Generated At,Stock Name,Entry Date,Entry Time,Entry Price,Initial SL,Initial Target,Exit Date,Exit Time,Exit Price,Remark,Points Captured,After Costs,Qty,PnL,ROI%,Trade Year,Trade Month
0,2014-12-09 10:15:00,SUNPHARMA,2014-12-09,11:15:00,842.85,825.993,969.2774999999999,2014-12-10,09:15:00,825.993,Initial SL Hit,-16.85699999999997,-18.52584299999997,1186.4507326333273,-21979.999999999964,-2.1979999999999964,2014,12
1,2014-12-10 10:15:00,SUNPHARMA,2014-12-10,11:15:00,827.0,810.46,951.05,2014-12-17,09:15:00,801.15,SuperTrend Reversed,-25.850000000000023,-27.478150000000024,1209.1898428053205,-33226.299879081045,-3.3226299879081047,2014,12
2,2014-12-29 13:15:00,SUNPHARMA,2014-12-29,14:15:00,819.5,803.11,942.425,2015-01-06,09:15:00,814.55,SuperTrend Reversed,-4.9500000000000455,-6.584050000000046,1220.2562538133009,-8034.22818791952,-0.803422818791952,2014,12
3,2015-01-08 12:15:00,SUNPHARMA,2015-01-08,13:15:00,817.0,800.66,939.55,2015-01-14,10:15:00,824.6,SuperTrend Reversed,7.600000000000023,5.958400000000022,1223.9902080783354,7293.0232558139805,0.7293023255813981,2015,1
4,2015-01-16 13:15:00,SUNPHARMA,2015-01-16,14:15:00,845.6,828.688,972.4399999999999,2015-01-27,12:15:00,905.1,SuperTrend Reversed,59.5,57.7493,1182.5922421948912,68293.87417218543,6.829387417218544,2015,1
5,2015-02-02 15:15:00,SUNPHARMA,2015-02-03,09:15:00,930.6,911.988,1070.19,2015-02-06,13:15:00,935.75,SuperTrend Reversed,5.149999999999977,3.2836499999999775,1074.575542660649,3528.529980657616,0.3528529980657616,2015,2
6,2015-02-13 12:15:00,SUNPHARMA,2015-02-13,13:15:00,947.9,928.942,1090.0849999999998,2015-02-16,09:15:00,920.5,SuperTrend Reversed,-27.399999999999977,-29.26839999999998,1054.9636037556704,-30877.09674016244,-3.087709674016244,2015,2
7,2015-02-28 13:15:00,SUNPHARMA,2015-02-28,14:15:00,890.55,872.7389999999999,1024.1325,2015-03-04,12:15:00,1024.1325,Target Hit,133.58249999999998,131.66781749999998,1122.9015776767167,147850.0,14.785,2015,2
8,2015-03-04 15:15:00,SUNPHARMA,2015-03-05,09:15:00,1007.5,987.35,1158.625,2015-03-20,12:15:00,1039.55,SuperTrend Reversed,32.049999999999955,30.002949999999956,992.5558312655087,29779.60297766745,2.9779602977667454,2015,3
9,2015-03-25 11:15:00,SUNPHARMA,2015-03-25,12:15:00,1066.35,1045.023,1226.3024999999998,2015-03-26,09:15:00,1045.023,Initial SL Hit,-21.326999999999998,-23.438373,937.7784029633798,-21980.0,-2.198,2015,3
10,2015-03-26 12:15:00,SUNPHARMA,2015-03-26,13:15:00,1043.15,1022.287,1199.6225,2015-03-26,14:15:00,1022.287,Initial SL Hit,-20.863000000000056,-22.928437000000056,958.6349038968508,-21980.00000000005,-2.1980000000000053,2015,3
11,2015-03-26 15:15:00,SUNPHARMA,2015-03-27,09:15:00,1040.0,1019.1999999999999,1196.0,2015-03-27,10:15:00,1013.7,SuperTrend Reversed,-26.299999999999955,-28.353699999999954,961.5384615384615,-27263.173076923034,-2.7263173076923035,2015,3
12,2015-04-01 10:15:00,SUNPHARMA,2015-04-01,11:15:00,1053.6,1032.5279999999998,1211.6399999999999,2015-04-09,10:15:00,1118.95,SuperTrend Reversed,65.35000000000014,63.177450000000135,949.1268033409265,59963.41116173135,5.996341116173134,2015,4
13,2015-04-13 14:15:00,SUNPHARMA,2015-04-13,15:15:00,1151.0,1127.98,1323.6499999999999,2015-04-15,09:15:00,1127.98,Initial SL Hit,-23.019999999999982,-25.298979999999982,868.8097306689835,-21979.999999999985,-2.1979999999999986,2015,4
