,Stock Name,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,BERGER PAINT,2018-04-02,234.04166667,2018-05-02,245.95833333,11.916666659999976,4272.743457300726,50916.85950434859,5.091685950434859,5.091685950434859,2018,1
1,BERGER PAINT,2018-05-02,245.95833333,2018-06-01,233.75,-12.208333329999988,4272.743457300726,-52163.07636030383,-5.2163076360303835,-4.963577840487389,2018,1
2,BERGER PAINT,2018-06-01,233.75,2018-07-02,264.54166667,30.791666669999984,4272.743457300726,131564.89230362725,13.156489230362725,13.172905527272722,2018,1
3,BERGER PAINT,2018-07-02,264.54166667,2018-08-01,278.54166667,14.0,4272.743457300726,59818.40840221016,5.9818408402210155,5.292171995523173,2018,1
4,BERGER PAINT,2018-08-01,278.54166667,2018-09-03,242.41666667,-36.12499999999997,4272.743457300726,-154352.8573949886,-15.435285739498857,-12.969334330435661,2018,1
5,BERGER PAINT,2018-11-01,266.70833333,2018-12-03,276.375,9.666666669999984,3749.4141540852916,36244.33683532247,3.6244336835322475,3.6244336835322475,2018,2
6,BERGER PAINT,2018-12-03,276.375,2019-01-01,267.41666667,-8.958333330000016,3749.4141540852916,-33588.501784516084,-3.3588501784516085,-3.2413689118046194,2018,2
7,BERGER PAINT,2019-01-01,267.41666667,2019-02-01,253.75,-13.666666669999984,3749.4141540852916,-51241.993451663635,-5.124199345166364,-5.110626364535855,2018,2
8,BERGER PAINT,2019-02-01,253.75,2019-03-01,272.16666667,18.416666669999984,3749.4141540852916,69051.71068356877,6.905171068356878,7.2577996729063985,2018,2
9,BERGER PAINT,2019-03-01,272.16666667,2019-04-01,267.20833333,-4.958333339999967,3749.4141540852916,-18590.845205668877,-1.8590845205668876,-1.8218003698490783,2018,2
10,BERGER PAINT,2019-04-01,267.20833333,2019-05-02,274.08333333,6.875,3749.4141540852916,25777.22230933638,2.577722230933638,2.5728987993459898,2018,2
11,BERGER PAINT,2019-05-02,274.08333333,2019-06-03,265.125,-8.958333330000016,3749.4141540852916,-33588.501784516084,-3.3588501784516085,-3.2684706585985888,2018,2
12,BERGER PAINT,2019-06-03,265.125,2019-07-01,276.375,11.25,3749.4141540852916,42180.90923345953,4.218090923345954,4.243281471004243,2018,2
13,BERGER PAINT,2019-07-01,276.375,2019-08-01,309.20833333,32.833333330000016,3749.4141540852916,123105.76471330241,12.310576471330242,11.879993968340123,2018,2
14,BERGER PAINT,2019-08-01,309.20833333,2019-09-03,363.125,53.916666669999984,3749.4141540852916,202155.91315359663,20.215591315359664,17.437003100578753,2018,2
15,BERGER PAINT,2019-09-03,363.125,2019-10-01,418.625,55.5,3749.4141540852916,208092.48555173367,20.80924855517337,15.283993115318417,2018,2
16,BERGER PAINT,2019-10-01,418.625,2019-11-01,390.16666667,-28.458333330000016,3749.4141540852916,-106702.07778917927,-10.670207778917927,-6.798049168109888,2018,2
17,BERGER PAINT,2019-11-01,390.16666667,2019-12-02,427.95833333,37.79166666000003,3749.4141540852916,141696.60988147734,14.169660988147733,9.686031608631481,2018,2
18,BERGER PAINT,2019-12-02,427.95833333,2020-01-01,468.70833333,40.75,3749.4141540852916,152788.62677897562,15.278862677897562,9.521955019059657,2018,2
19,BERGER PAINT,2020-01-01,468.70833333,2020-02-01,465.125,-3.5833333300000163,3749.4141540852916,-13435.400706307642,-1.3435400706307643,-0.7645124003965864,2018,2
20,BERGER PAINT,2020-02-01,465.125,2020-03-02,415.375,-49.75,3749.4141540852916,-186533.35416574325,-18.653335416574322,-10.696049449072829,2018,2
21,BERGER PAINT,2020-08-03,450.33333333,2020-09-01,488.875,38.541666669999984,2220.5773501274653,85584.75204356461,8.55847520435646,8.55847520435646,2020,3
22,BERGER PAINT,2020-09-01,488.875,2020-10-01,520.54166667,31.66666667000004,2220.5773501274653,70318.28276143842,7.031828276143841,6.477456746612129,2020,3
23,BERGER PAINT,2020-10-01,520.54166667,2020-11-02,541.125,20.58333332999996,2220.5773501274653,45706.88378272165,4.570688378272165,3.9542143593759356,2020,3
24,BERGER PAINT,2020-11-02,541.125,2020-12-01,634.875,93.75,2220.5773501274653,208179.12657444988,20.817912657444985,17.325017325017324,2020,3
25,BERGER PAINT,2020-12-01,634.875,2021-01-01,591.66666667,-43.20833332999996,2220.5773501274653,-95947.44632935555,-9.594744632935555,-6.805801666469772,2020,3
26,BERGER PAINT,2021-01-01,591.66666667,2021-02-01,570.08333333,-21.58333334000008,2220.5773501274653,-47927.461155055156,-4.7927461155055155,-3.6478873250498847,2020,3
27,BERGER PAINT,2021-05-03,675.08333333,2021-06-01,674.0,-1.0833333299999595,1481.2986051177945,-1604.7401506065553,-0.16047401506065553,-0.1604740150606555,2021,4
28,BERGER PAINT,2021-06-01,674.0,2021-07-01,703.70833333,29.70833332999996,1481.2986051177945,44006.91272210342,4.400691272210342,4.407764589020766,2021,4
29,BERGER PAINT,2021-07-01,703.70833333,2021-08-02,684.45833333,-19.25,1481.2986051177945,-28514.998148517545,-2.8514998148517545,-2.7355083190371747,2021,4
