,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,HAVELLS,LONG,2021-01-01,1050.05,2021-02-01,1112.6,62.549999999999955,952.3356030665207,59568.59197181083,5.956859197181083,5.956859197181083,2021,1L
1,HAVELLS,LONG,2021-02-01,1112.6,2021-03-01,1057.8,-54.799999999999955,952.3356030665207,-52187.99104804529,-5.218799104804528,-4.925399964048172,2021,1L
2,HAVELLS,LONG,2021-03-01,1057.8,2021-04-01,993.8,-64.0,952.3356030665207,-60949.47859625732,-6.094947859625732,-6.050293061070146,2021,1L
23,HAVELLS,SHORT,2021-04-01,993.8,2021-05-03,1029.9,-36.100000000000136,1006.2386798148522,-36325.2163413163,-3.6325216341316304,3.6325216341316304,2021,1S
24,HAVELLS,SHORT,2021-05-03,1029.9,2021-06-01,985.75,44.15000000000009,1006.2386798148522,44425.43771382581,4.4425437713825815,-4.286823963491609,2021,1S
25,HAVELLS,SHORT,2021-06-01,985.75,2021-07-01,1176.8,-191.04999999999995,1006.2386798148522,-192241.89977862747,-19.224189977862746,19.381181841237634,2021,1S
3,HAVELLS,LONG,2021-07-01,1176.8,2021-08-02,1268.45,91.65000000000009,849.7620666213461,77880.69340584645,7.788069340584645,7.788069340584644,2021,2L
4,HAVELLS,LONG,2021-08-02,1268.45,2021-09-01,1380.9,112.45000000000005,849.7620666213461,95555.7443915704,9.555574439157041,8.865150380385513,2021,2L
5,HAVELLS,LONG,2021-09-01,1380.9,2021-10-01,1269.05,-111.85000000000014,849.7620666213461,-95045.88715159768,-9.504588715159768,-8.09978999203419,2021,2L
6,HAVELLS,LONG,2021-10-01,1269.05,2021-11-01,1364.7,95.65000000000009,849.7620666213461,81279.74167233183,8.127974167233184,7.537134076671534,2021,2L
7,HAVELLS,LONG,2021-11-01,1364.7,2021-12-01,1405.15,40.450000000000045,849.7620666213461,34372.87559483349,3.4372875594833485,2.9640213966439544,2021,2L
8,HAVELLS,LONG,2021-12-01,1405.15,2022-01-03,1185.9,-219.25,849.7620666213461,-186310.33310673013,-18.631033310673015,-15.60331637191759,2021,2L
26,HAVELLS,SHORT,2022-01-03,1185.9,2022-02-01,1185.5,0.40000000000009095,843.2414200185513,337.29656800749717,0.03372965680074971,-0.03372965680074972,2022,2S
27,HAVELLS,SHORT,2022-02-01,1185.5,2022-03-02,1160.2,25.299999999999955,843.2414200185513,21334.00792646931,2.133400792646931,-2.134120624209191,2022,2S
28,HAVELLS,SHORT,2022-03-02,1160.2,2022-04-01,1316.0,-155.79999999999995,843.2414200185513,-131377.01323889024,-13.137701323889026,13.428719186347177,2022,2S
9,HAVELLS,LONG,2022-04-01,1316.0,2022-05-02,1200.9,-115.09999999999991,759.8784194528876,-87462.00607902728,-8.746200607902727,-8.746200607902727,2022,3L
10,HAVELLS,LONG,2022-05-02,1200.9,2022-06-01,1100.25,-100.65000000000009,759.8784194528876,-76481.7629179332,-7.64817629179332,-8.381214089432932,2022,3L
11,HAVELLS,LONG,2022-06-01,1100.25,2022-07-01,1257.65,157.4000000000001,759.8784194528876,119604.86322188457,11.960486322188457,14.30583958191321,2022,3L
12,HAVELLS,LONG,2022-07-01,1257.65,2022-08-01,1396.75,139.0999999999999,759.8784194528876,105699.08814589659,10.569908814589658,11.060310897308465,2022,3L
13,HAVELLS,LONG,2022-08-01,1396.75,2022-09-01,1346.9,-49.84999999999991,759.8784194528876,-37879.93920972638,-3.787993920972638,-3.5689994630391917,2022,3L
14,HAVELLS,LONG,2022-09-01,1346.9,2022-10-03,1220.6,-126.30000000000018,759.8784194528876,-95972.64437689984,-9.597264437689985,-9.377088128294615,2022,3L
15,HAVELLS,LONG,2022-10-03,1220.6,2022-11-01,1257.9,37.30000000000018,759.8784194528876,28343.465045592846,2.8343465045592846,3.0558741602490733,2022,3L
16,HAVELLS,LONG,2022-11-01,1257.9,2022-12-01,1106.3,-151.60000000000014,759.8784194528876,-115197.56838905785,-11.519756838905785,-12.051832419111227,2022,3L
29,HAVELLS,SHORT,2022-12-01,1106.3,2023-01-02,1191.2,-84.90000000000009,903.9139473922083,-76742.29413359857,-7.674229413359857,7.674229413359857,2022,3S
30,HAVELLS,SHORT,2023-01-02,1191.2,2023-02-01,1204.65,-13.450000000000045,903.9139473922083,-12157.642592425243,-1.2157642592425244,1.1291134989926164,2022,3S
31,HAVELLS,SHORT,2023-02-01,1204.65,2023-03-01,1193.85,10.800000000000182,903.9139473922083,9762.270631836014,0.9762270631836014,-0.8965259618976616,2022,3S
32,HAVELLS,SHORT,2023-03-01,1193.85,2023-04-03,1232.85,-39.0,903.9139473922083,-35252.64394829613,-3.525264394829613,3.2667420530217366,2022,3S
33,HAVELLS,SHORT,2023-04-03,1232.85,2023-05-02,1314.25,-81.40000000000009,903.9139473922083,-73578.59531772583,-7.357859531772583,6.602587500506964,2022,3S
34,HAVELLS,SHORT,2023-05-02,1314.25,2023-06-01,1292.6,21.65000000000009,903.9139473922083,19569.73696104139,1.9569736961041393,-1.6473273730264477,2022,3S
35,HAVELLS,SHORT,2023-06-01,1292.6,2023-07-03,1346.05,-53.450000000000045,903.9139473922083,-48314.20048811358,-4.831420048811358,4.135076589818974,2022,3S
17,HAVELLS,LONG,2023-07-03,1346.05,2023-08-01,1390.9,44.850000000000136,742.914453400691,33319.71323502109,3.331971323502109,3.331971323502109,2023,4L
18,HAVELLS,LONG,2023-08-01,1390.9,2023-09-01,1398.1,7.199999999999818,742.914453400691,5348.98406448484,0.5348984064484841,0.5176504421597397,2023,4L
19,HAVELLS,LONG,2023-09-01,1398.1,2023-10-03,1254.45,-143.64999999999986,742.914453400691,-106719.66123100916,-10.671966123100916,-10.274658465059714,2023,4L
36,HAVELLS,SHORT,2023-10-03,1254.45,2023-11-01,1310.95,-56.5,797.1621029136275,-45039.65881461995,-4.503965881461995,4.503965881461995,2023,4S
37,HAVELLS,SHORT,2023-11-01,1310.95,2023-12-01,1380.85,-69.89999999999986,797.1621029136275,-55721.63099366245,-5.572163099366245,5.332011136961735,2023,4S
38,HAVELLS,SHORT,2023-12-01,1380.85,2024-01-01,1300.0,80.84999999999991,797.1621029136275,64450.556020566706,6.445055602056671,-5.855089256617295,2023,4S
39,HAVELLS,SHORT,2024-01-01,1300.0,2024-02-01,1537.2,-237.20000000000005,797.1621029136275,-189086.85081111247,-18.908685081111244,18.246153846153852,2023,4S
20,HAVELLS,LONG,2024-02-01,1537.2,2024-03-01,1525.0,-12.200000000000045,650.5334374186833,-7936.507936507966,-0.7936507936507966,-0.7936507936507966,2024,5L
21,HAVELLS,LONG,2024-03-01,1525.0,2024-04-01,1676.45,151.45000000000005,650.5334374186833,98523.28909705962,9.852328909705962,9.93114754098361,2024,5L
22,HAVELLS,LONG,2024-04-01,1676.45,2024-05-02,1696.15,19.700000000000045,650.5334374186833,12815.508717148092,1.2815508717148092,1.175102150377288,2024,5L
