,Signal Generated At,Stock Name,Entry Date,Entry Time,Entry Price,Initial SL,Initial Target,Exit Date,Exit Time,Exit Price,Remark,Points Captured,After Costs,Qty,PnL,ROI%,Trade Year,Trade Month
0,2014-03-31 15:15:00,ADANIPORTS,2014-04-01,09:15:00,187.9,172.86800000000002,225.48,2014-04-02,11:15:00,182.45,SuperTrend Reversed,-5.450000000000017,-5.820350000000017,5321.979776476849,-30975.78499201712,-3.097578499201712,2014,4
1,2014-04-10 09:15:00,ADANIPORTS,2014-04-10,10:15:00,188.05,173.00600000000003,225.66,2014-04-15,11:15:00,187.45,SuperTrend Reversed,-0.6000000000000227,-0.9755000000000227,5317.734645041212,-5187.450146237823,-0.5187450146237823,2014,4
2,2014-04-17 11:15:00,ADANIPORTS,2014-04-17,12:15:00,199.0,183.08,238.79999999999998,2014-04-25,13:15:00,198.95,SuperTrend Reversed,-0.05000000000001137,-0.44795000000001134,5025.125628140703,-2251.005025125685,-0.2251005025125685,2014,4
3,2014-05-07 10:15:00,ADANIPORTS,2014-05-07,11:15:00,195.45,179.814,234.53999999999996,2014-05-08,11:15:00,185.2,SuperTrend Reversed,-10.25,-10.63065,5116.398055768739,-54390.63699155794,-5.439063699155794,2014,5
4,2014-05-09 11:15:00,ADANIPORTS,2014-05-09,12:15:00,196.7,180.964,236.03999999999996,2014-05-20,09:15:00,236.03999999999996,Target Hit,39.339999999999975,38.90725999999997,5083.884087442807,197799.99999999988,19.77999999999999,2014,5
5,2014-05-20 11:15:00,ADANIPORTS,2014-05-20,12:15:00,237.3,218.31600000000003,284.76,2014-05-26,14:15:00,221.7,SuperTrend Reversed,-15.600000000000023,-16.059000000000022,4214.075010535187,-67673.83059418466,-6.767383059418466,2014,5
6,2014-06-02 10:15:00,ADANIPORTS,2014-06-02,11:15:00,227.15,208.978,272.58,2014-06-11,11:15:00,241.45,SuperTrend Reversed,14.299999999999983,13.831399999999983,4402.377283733216,60891.04116222753,6.089104116222753,2014,6
7,2014-06-23 09:15:00,ADANIPORTS,2014-06-23,10:15:00,238.0,218.96,285.59999999999997,2014-06-27,11:15:00,230.85,SuperTrend Reversed,-7.150000000000006,-7.6188500000000055,4201.680672268908,-32011.974789915992,-3.2011974789915993,2014,6
8,2014-06-30 13:15:00,ADANIPORTS,2014-06-30,14:15:00,240.15,220.93800000000002,288.18,2014-07-08,14:15:00,259.85,SuperTrend Reversed,19.700000000000017,19.200000000000017,4164.064126587549,79950.03123048102,7.995003123048103,2014,6
9,2014-07-11 13:15:00,ADANIPORTS,2014-07-15,09:15:00,259.35,238.60200000000003,311.22,2014-07-15,10:15:00,261.65,SuperTrend Reversed,2.2999999999999545,1.7789999999999546,3855.79332947754,6859.456333140369,0.6859456333140368,2014,7
10,2014-07-16 14:15:00,ADANIPORTS,2014-07-16,15:15:00,280.0,257.6,336.0,2014-07-24,14:15:00,274.8,SuperTrend Reversed,-5.199999999999989,-5.754799999999989,3571.4285714285716,-20552.857142857105,-2.0552857142857106,2014,7
11,2014-08-05 13:15:00,ADANIPORTS,2014-08-05,14:15:00,264.4,243.248,317.28,2014-08-08,09:15:00,260.35,SuperTrend Reversed,-4.0499999999999545,-4.574749999999955,3782.148260211801,-17302.382753403763,-1.7302382753403762,2014,8
12,2014-08-11 12:15:00,ADANIPORTS,2014-08-11,13:15:00,272.1,250.33200000000002,326.52000000000004,2014-08-27,12:15:00,289.3,SuperTrend Reversed,17.19999999999999,16.63859999999999,3675.119441381845,61148.84233737592,6.114884233737592,2014,8
13,2014-09-03 09:15:00,ADANIPORTS,2014-09-03,10:15:00,293.9,270.388,352.67999999999995,2014-09-16,11:15:00,288.8,SuperTrend Reversed,-5.099999999999966,-5.682699999999966,3402.517863218782,-19335.488261313258,-1.9335488261313256,2014,9
14,2014-09-18 12:15:00,ADANIPORTS,2014-09-18,13:15:00,289.2,266.064,347.03999999999996,2014-09-23,10:15:00,282.0,SuperTrend Reversed,-7.199999999999989,-7.771199999999989,3457.8146611341635,-26871.369294605774,-2.687136929460577,2014,9
15,2014-09-26 14:15:00,ADANIPORTS,2014-09-26,15:15:00,280.7,258.244,336.84,2014-10-07,09:15:00,270.3,SuperTrend Reversed,-10.399999999999977,-10.950999999999977,3562.522265764161,-39013.18133238325,-3.9013181332383247,2014,9
16,2014-10-20 09:15:00,ADANIPORTS,2014-10-20,10:15:00,259.9,239.10799999999998,311.87999999999994,2014-11-20,11:15:00,294.3,SuperTrend Reversed,34.400000000000034,33.84580000000003,3847.6337052712583,130226.24086187009,13.02262408618701,2014,10
17,2014-11-25 10:15:00,ADANIPORTS,2014-11-25,11:15:00,299.2,275.264,359.03999999999996,2014-11-26,09:15:00,295.55,SuperTrend Reversed,-3.6499999999999773,-4.244749999999978,3342.245989304813,-14186.99866310153,-1.418699866310153,2014,11
18,2014-12-11 11:15:00,ADANIPORTS,2014-12-11,12:15:00,280.9,258.428,337.08,2014-12-16,10:15:00,276.8,SuperTrend Reversed,-4.099999999999966,-4.657699999999966,3559.98576005696,-16581.345674617183,-1.6581345674617183,2014,12
19,2014-12-18 11:15:00,ADANIPORTS,2014-12-18,13:15:00,287.0,264.04,344.4,2014-12-24,14:15:00,282.4,SuperTrend Reversed,-4.600000000000023,-5.169400000000023,3484.320557491289,-18011.84668989555,-1.8011846689895548,2014,12
20,2014-12-29 13:15:00,ADANIPORTS,2014-12-29,14:15:00,292.45,269.054,350.94,2015-01-13,14:15:00,323.25,SuperTrend Reversed,30.80000000000001,30.18430000000001,3419.387929560609,103211.83108223633,10.321183108223634,2014,12
21,2015-01-23 09:15:00,ADANIPORTS,2015-01-23,10:15:00,338.45,311.374,406.14,2015-02-02,09:15:00,335.3,SuperTrend Reversed,-3.1499999999999773,-3.8237499999999773,2954.646181119811,-11297.82833505681,-1.1297828335056812,2015,1
22,2015-02-10 13:15:00,ADANIPORTS,2015-02-10,14:15:00,317.0,291.64,380.4,2015-02-19,13:15:00,326.65,SuperTrend Reversed,9.649999999999977,9.006349999999978,3154.5741324921137,28411.19873817028,2.8411198738170276,2015,2
23,2015-02-24 15:15:00,ADANIPORTS,2015-02-25,09:15:00,336.5,309.58000000000004,403.8,2015-02-28,14:15:00,330.8,SuperTrend Reversed,-5.699999999999989,-6.367299999999989,2971.7682020802376,-18922.139673105463,-1.892213967310546,2015,2
