,Stock Name,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,CUMMINS IND,2012-02-01,467.9,2012-03-01,494.7,26.80000000000001,2137.208805300278,57277.19598204747,5.7277195982047475,5.7277195982047475,2012,1
1,CUMMINS IND,2012-03-01,494.7,2012-04-02,486.4,-8.300000000000011,2137.208805300278,-17738.833083992333,-1.7738833083992334,-1.6777845158682054,2012,1
2,CUMMINS IND,2012-04-02,486.4,2012-05-02,431.7,-54.69999999999999,2137.208805300278,-116905.32164992519,-11.690532164992518,-11.245888157894735,2012,1
3,CUMMINS IND,2012-05-02,431.7,2012-06-01,450.15,18.44999999999999,2137.208805300278,39431.502457790106,3.9431502457790106,4.273801250868656,2012,1
4,CUMMINS IND,2012-06-01,450.15,2012-07-02,429.05,-21.099999999999966,2137.208805300278,-45095.10579183579,-4.509510579183579,-4.687326446739968,2012,1
5,CUMMINS IND,2012-07-02,429.05,2012-08-01,462.25,33.19999999999999,2137.208805300278,70955.33233596921,7.095533233596922,7.73802587111059,2012,1
6,CUMMINS IND,2012-08-01,462.25,2012-09-03,502.7,40.44999999999999,2137.208805300278,86450.09617439623,8.645009617439623,8.750676041103295,2012,1
7,CUMMINS IND,2012-09-03,502.7,2016-02-01,818.45,315.75000000000006,2137.208805300278,674823.6802735629,67.48236802735629,62.81082156355681,2012,1
8,CUMMINS IND,2016-02-01,818.45,2016-03-01,844.9,26.449999999999932,2137.208805300278,56529.17290019221,5.652917290019221,3.2317184922719693,2012,1
9,CUMMINS IND,2016-03-01,844.9,2016-04-01,891.45,46.55000000000007,2137.208805300278,99487.06988672809,9.948706988672809,5.5095277547638855,2012,1
10,CUMMINS IND,2016-04-01,891.45,2016-05-02,801.55,-89.90000000000009,2137.208805300278,-192135.0715964952,-19.21350715964952,-10.084693476919634,2012,1
11,CUMMINS IND,2016-05-02,801.55,2016-06-01,822.5,20.950000000000045,2137.208805300278,44774.524471040924,4.477452447104093,2.6136859834071546,2012,1
12,CUMMINS IND,2016-06-01,822.5,2016-07-01,871.35,48.85000000000002,2137.208805300278,104402.65013891863,10.440265013891862,5.939209726443772,2012,1
13,CUMMINS IND,2016-07-01,871.35,2016-08-01,923.9,52.549999999999955,2137.208805300278,112310.32271852951,11.231032271852952,6.030871635967172,2012,1
14,CUMMINS IND,2016-08-01,923.9,2016-09-01,911.6,-12.299999999999955,2137.208805300278,-26287.66830519332,-2.628766830519332,-1.3313129126528795,2012,1
15,CUMMINS IND,2016-09-01,911.6,2016-10-03,854.3,-57.30000000000007,2137.208805300278,-122462.06454370607,-12.246206454370608,-6.285651601579648,2012,1
16,CUMMINS IND,2016-10-03,854.3,2016-11-01,790.25,-64.04999999999995,2137.208805300278,-136888.22397948272,-13.688822397948272,-7.497366264778176,2012,1
17,CUMMINS IND,2017-03-01,952.7,2017-04-03,1003.8,51.09999999999991,1049.648367796788,53637.03159441578,5.363703159441577,5.363703159441577,2017,2
18,CUMMINS IND,2017-04-03,1003.8,2017-05-02,940.05,-63.75,1049.648367796788,-66915.08344704524,-6.691508344704523,-6.350866706515243,2017,2
19,CUMMINS IND,2017-05-02,940.05,2017-06-01,905.05,-35.0,1049.648367796788,-36737.69287288758,-3.6737692872887577,-3.7232062124355094,2017,2
20,CUMMINS IND,2017-06-01,905.05,2017-07-03,995.75,90.70000000000005,1049.648367796788,95203.10695916873,9.520310695916873,10.021545770951887,2017,2
21,CUMMINS IND,2017-07-03,995.75,2017-08-01,918.5,-77.25,1049.648367796788,-81085.33641230188,-8.108533641230188,-7.757971378358021,2017,2
22,CUMMINS IND,2017-08-01,918.5,2017-09-01,925.15,6.649999999999977,1049.648367796788,6980.161645848617,0.6980161645848617,0.7240065323897635,2017,2
23,CUMMINS IND,2017-09-01,925.15,2017-10-03,901.9,-23.25,1049.648367796788,-24404.324551275324,-2.440432455127532,-2.5131059828135975,2017,2
24,CUMMINS IND,2017-10-03,901.9,2017-11-01,873.05,-28.850000000000023,1049.648367796788,-30282.35541093736,-3.028235541093736,-3.1988025279964547,2017,2
25,CUMMINS IND,2018-08-01,775.05,2018-09-03,675.7,-99.34999999999991,1290.2393393974583,-128185.27836913736,-12.818527836913738,-12.818527836913738,2018,3
26,CUMMINS IND,2018-09-03,675.7,2018-10-01,742.4,66.69999999999993,1290.2393393974583,86058.96393781037,8.605896393781038,9.871244635193124,2018,3
27,CUMMINS IND,2018-10-01,742.4,2018-11-01,810.35,67.95000000000005,1290.2393393974583,87671.76311205735,8.767176311205734,9.152747844827593,2018,3
28,CUMMINS IND,2018-11-01,810.35,2018-12-03,852.7,42.35000000000002,1290.2393393974583,54641.63602348239,5.464163602348239,5.226136854445613,2018,3
29,CUMMINS IND,2018-12-03,852.7,2019-01-01,790.25,-62.450000000000045,1290.2393393974583,-80575.44674537133,-8.057544674537134,-7.323795004104613,2018,3
30,CUMMINS IND,2019-01-01,790.25,2019-02-01,705.7,-84.54999999999995,1290.2393393974583,-109089.73614605503,-10.908973614605504,-10.69914583992407,2018,3
31,CUMMINS IND,2020-08-03,462.45,2020-09-01,445.2,-17.25,2162.3959346956426,-37301.32987349983,-3.730132987349983,-3.7301329873499838,2020,4
32,CUMMINS IND,2020-09-01,445.2,2020-10-01,434.95,-10.25,2162.3959346956426,-22164.558330630338,-2.2164558330630335,-2.302336028751123,2020,4
33,CUMMINS IND,2020-10-01,434.95,2020-11-02,571.8,136.84999999999997,2162.3959346956426,295923.8836630986,29.592388366309862,31.46338659616047,2020,4
34,CUMMINS IND,2020-11-02,571.8,2020-12-01,577.05,5.25,2162.3959346956426,11352.578657152124,1.1352578657152124,0.9181532004197271,2020,4
35,CUMMINS IND,2020-12-01,577.05,2021-01-01,655.85,78.80000000000007,2162.3959346956426,170396.7996540168,17.03967996540168,13.655662420934075,2020,4
36,CUMMINS IND,2021-01-01,655.85,2021-02-01,789.25,133.39999999999998,2162.3959346956426,288463.6176883987,28.846361768839866,20.34001677212777,2020,4
37,CUMMINS IND,2021-02-01,789.25,2021-03-01,906.7,117.45000000000005,2162.3959346956426,253973.4025300033,25.397340253000333,14.881216344630985,2020,4
38,CUMMINS IND,2021-03-01,906.7,2021-04-01,838.8,-67.90000000000009,2162.3959346956426,-146826.68396583432,-14.68266839658343,-7.488695268556313,2020,4
39,CUMMINS IND,2021-04-01,838.8,2021-05-03,791.25,-47.549999999999955,2162.3959346956426,-102821.9266947777,-10.28219266947777,-5.6688125894134425,2020,4
40,CUMMINS IND,2021-05-03,791.25,2021-06-01,901.6,110.35000000000002,2162.3959346956426,238620.3913936642,23.86203913936642,13.946287519747239,2020,4
41,CUMMINS IND,2021-06-01,901.6,2021-07-01,846.85,-54.75,2162.3959346956426,-118391.17742458644,-11.839117742458644,-6.072537710736468,2020,4
42,CUMMINS IND,2021-07-01,846.85,2021-08-02,1001.7,154.85000000000002,2162.3959346956426,334847.0104876203,33.484701048762034,18.285410639428473,2020,4
43,CUMMINS IND,2021-08-02,1001.7,2021-09-01,997.85,-3.8500000000000227,2162.3959346956426,-8325.224348578273,-0.8325224348578273,-0.38434661076170734,2020,4
44,CUMMINS IND,2021-09-01,997.85,2021-10-01,900.2,-97.64999999999998,2162.3959346956426,-211157.96302302944,-21.115796302302943,-9.786039985969833,2020,4
45,CUMMINS IND,2022-03-02,1118.5,2022-04-01,1032.1,-86.40000000000009,894.0545373267769,-77246.3120250336,-7.724631202503361,-7.724631202503361,2022,5
46,CUMMINS IND,2022-04-01,1032.1,2022-05-02,1017.3,-14.799999999999955,894.0545373267769,-13232.007152436257,-1.3232007152436256,-1.4339695765914113,2022,5
47,CUMMINS IND,2022-05-02,1017.3,2022-06-01,1014.95,-2.349999999999909,894.0545373267769,-2101.028162717844,-0.21010281627178445,-0.2310036370785323,2022,5
48,CUMMINS IND,2022-06-01,1014.95,2022-07-01,1224.6,209.64999999999986,894.0545373267769,187438.53375055865,18.743853375055867,20.65618996009654,2022,5
49,CUMMINS IND,2022-07-01,1224.6,2022-08-01,1199.65,-24.949999999999818,894.0545373267769,-22306.660706302922,-2.230666070630292,-2.0373999673362584,2022,5
50,CUMMINS IND,2022-08-01,1199.65,2022-09-01,1202.15,2.5,894.0545373267769,2235.136343316942,0.22351363433169422,0.2083941149501938,2022,5
51,CUMMINS IND,2022-09-01,1202.15,2022-10-03,1351.5,149.3499999999999,894.0545373267769,133527.04514975403,13.352704514975402,12.423574429147768,2022,5
52,CUMMINS IND,2022-10-03,1351.5,2022-11-01,1416.55,65.04999999999995,894.0545373267769,58158.247653106795,5.81582476531068,4.81317055123936,2022,5
53,CUMMINS IND,2022-11-01,1416.55,2022-12-01,1376.05,-40.5,894.0545373267769,-36209.208761734466,-3.6209208761734466,-2.859058981327874,2022,5
54,CUMMINS IND,2022-12-01,1376.05,2023-01-02,1437.8,61.75,894.0545373267769,55207.86767992847,5.520786767992847,4.487482286254133,2022,5
55,CUMMINS IND,2023-01-02,1437.8,2023-02-01,1578.3,140.5,894.0545373267769,125614.66249441216,12.561466249441217,9.771873695924329,2022,5
56,CUMMINS IND,2023-02-01,1578.3,2023-03-01,1640.35,62.049999999999955,894.0545373267769,55476.084041126465,5.547608404112647,3.9314452258759394,2022,5
57,CUMMINS IND,2023-03-01,1640.35,2023-04-03,1578.75,-61.59999999999991,894.0545373267769,-55073.759499329375,-5.507375949932937,-3.7552961258268,2022,5
58,CUMMINS IND,2023-04-03,1578.75,2023-05-02,1772.05,193.29999999999995,894.0545373267769,172820.74206526592,17.282074206526595,12.243863816310368,2022,5
59,CUMMINS IND,2023-05-02,1772.05,2023-06-01,1932.9,160.85000000000014,894.0545373267769,143808.6723290122,14.380867232901217,9.077057645100316,2022,5
60,CUMMINS IND,2023-06-01,1932.9,2023-07-03,1985.55,52.649999999999864,894.0545373267769,47071.97139025468,4.707197139025468,2.723886388328411,2022,5
61,CUMMINS IND,2023-07-03,1985.55,2023-08-01,1705.15,-280.39999999999986,894.0545373267769,-250692.89226642813,-25.06928922664281,-14.122031678879901,2022,5
