,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,BERGER PAINT,SHORT,2015-06-01,116.27960514,2015-07-01,129.7021935,-13.422588359999992,8599.960404027908,-115433.72841556583,-11.543372841556582,11.543372841556582,2015,1S
1,BERGER PAINT,SHORT,2015-07-01,129.7021935,2015-08-03,126.48791823,3.2142752699999875,8599.960404027908,27642.640049646005,2.7642640049646006,-2.4781965387501237,2015,1S
2,BERGER PAINT,SHORT,2015-08-03,126.48791823,2015-09-01,130.74385871,-4.255940480000007,8599.960404027908,-36600.91960989959,-3.660091960989959,3.364701182180257,2015,1S
3,BERGER PAINT,LONG,2015-09-01,130.74385871,2015-10-01,131.96410105,1.2202423399999986,7648.542806267309,9333.075771509777,0.9333075771509778,0.9333075771509778,2015,2L
4,BERGER PAINT,LONG,2015-10-01,131.96410105,2015-11-02,131.01172738,-0.9523736700000143,7648.542806267309,-7284.270782557005,-0.7284270782557005,-0.7216914770170476,2015,2L
5,BERGER PAINT,LONG,2015-11-02,131.01172738,2015-12-01,160.02954392,29.017816540000013,7648.542806267309,221944.01195060162,22.194401195060163,22.149022167942057,2015,2L
6,BERGER PAINT,LONG,2015-12-01,160.02954392,2016-01-01,158.60097449,-1.4285694300000102,7648.542806267309,-10926.474437079969,-1.092647443707997,-0.8926910587923458,2015,2L
7,BERGER PAINT,LONG,2016-01-01,158.60097449,2016-02-01,133.51171793,-25.089256559999995,7648.542806267309,-191896.25277658287,-19.189625277658287,-15.81910618183617,2015,2L
8,BERGER PAINT,SHORT,2016-02-01,133.51171793,2016-03-01,145.71408181,-12.202363880000007,7489.979273012565,-91395.45254295722,-9.139545254295722,9.139545254295722,2016,2S
9,BERGER PAINT,SHORT,2016-03-01,145.71408181,2016-04-01,153.27359504,-7.559513229999993,7489.979273012565,-56620.59740676422,-5.662059740676422,5.187908495938656,2016,2S
10,BERGER PAINT,SHORT,2016-04-01,153.27359504,2016-05-02,168.33309182,-15.05949677999999,7489.979273012565,-112795.31874419938,-11.279531874419938,9.825238832605116,2016,2S
11,BERGER PAINT,LONG,2016-05-02,168.33309182,2016-06-01,164.40453779,-3.9285540299999866,5940.6025825825645,-23337.97821643306,-2.333797821643306,-2.3337978216433064,2016,3L
12,BERGER PAINT,LONG,2016-06-01,164.40453779,2016-07-01,198.2082623,33.803724509999995,5940.6025825825645,200814.49312501552,20.08144931250155,20.561308686733902,2016,3L
13,BERGER PAINT,LONG,2016-07-01,198.2082623,2016-08-01,216.9582548,18.74999249999999,5940.6025825825645,111386.25386890366,11.138625386890366,9.45974314210008,2016,3L
14,BERGER PAINT,LONG,2016-08-01,216.9582548,2016-09-01,217.54157123,0.5833164299999964,5940.6025825825645,3465.2510905208205,0.34652510905208206,0.26886113669088957,2016,3L
15,BERGER PAINT,LONG,2016-09-01,217.54157123,2016-10-03,214.49990578,-3.0416654499999822,5940.6025825825645,-18069.325627622053,-1.8069325627622053,-1.3981996327424349,2016,3L
16,BERGER PAINT,LONG,2016-10-03,214.49990578,2016-11-01,190.70826531,-23.791640470000004,5940.6025825825645,-141336.6808199579,-14.13366808199579,-11.091678750853017,2016,3L
17,BERGER PAINT,SHORT,2016-11-01,190.70826531,2016-12-01,175.45826308,15.250002230000007,5243.611221435424,79965.08282014327,7.996508282014328,-7.996508282014328,2016,3S
18,BERGER PAINT,SHORT,2016-12-01,175.45826308,2017-01-02,176.24992943,-0.7916663500000141,5243.611221435424,-4151.1905564928975,-0.41511905564928975,0.45119924026550673,2016,3S
19,BERGER PAINT,SHORT,2017-01-02,176.24992943,2017-02-01,193.16658932,-16.916659890000005,5243.611221435424,-88704.38762841058,-8.870438762841058,9.598108745183174,2016,3S
20,BERGER PAINT,SHORT,2017-02-01,193.16658932,2017-03-01,201.74992755,-8.583338229999981,5243.611221435424,-45007.688660203574,-4.5007688660203575,4.443490077769511,2016,3S
21,BERGER PAINT,SHORT,2017-03-01,201.74992755,2017-04-03,217.70824616,-15.958318609999992,5243.611221435424,-83679.21853863772,-8.367921853863772,7.909950106943666,2016,3S
22,BERGER PAINT,LONG,2017-04-03,217.70824616,2017-05-02,209.79158267,-7.916663489999991,4593.303274626867,-36363.63633273592,-3.636363633273592,-3.636363633273592,2017,4L
23,BERGER PAINT,LONG,2017-05-02,209.79158267,2017-06-01,205.20825117,-4.583331499999986,4593.303274626867,-21052.631587650405,-2.1052631587650406,-2.184707051478571,2017,4L
24,BERGER PAINT,LONG,2017-06-01,205.20825117,2017-07-03,206.49991732,1.2916661499999975,4593.303274626867,5933.014356519667,0.5933014356519667,0.6294416246108675,2017,4L
25,BERGER PAINT,LONG,2017-07-03,206.49991732,2017-08-01,204.99991792,-1.4999994000000072,4593.303274626867,-6889.952155958369,-0.6889952155958369,-0.7263922520973952,2017,4L
26,BERGER PAINT,LONG,2017-08-01,204.99991792,2017-09-01,204.24992655,-0.7499913700000036,4593.303274626867,-3444.937815762907,-0.34449378157629074,-0.36584959526309824,2017,4L
27,BERGER PAINT,LONG,2017-09-01,204.24992655,2017-10-03,221.70823623,17.458309680000013,4593.303274626867,80191.311022594,8.019131102259399,8.547523112928147,2017,4L
28,BERGER PAINT,LONG,2017-10-03,221.70823623,2017-11-01,215.45823873,-6.249997500000006,4593.303274626867,-28708.13398315976,-2.8708133983159763,-2.8190190884547306,2017,4L
