,Signal Generated At,Stock Name,Entry Date,Entry Time,Entry Price,Initial SL,Initial Target,Exit Date,Exit Time,Exit Price,Remark,Points Captured,After Costs,Qty,PnL,ROI%,Trade Year,Trade Month
11,2013-07-11 10:15:00,ICICIBANK,2013-07-11,11:15:00,193.63617,185.8907232,240.1088508,2013-07-16,09:15:00,182.7089082,SuperTrend Reversed,-10.927261799999997,-11.303606878199997,5164.3244131507045,-58375.492957746465,-5.837549295774647,2013,7
12,2013-08-13 13:15:00,ICICIBANK,2013-08-13,14:15:00,162.181656,155.69438976,201.10525344,2013-08-16,09:15:00,158.5089324,SuperTrend Reversed,-3.672723600000012,-3.993414188400012,6165.925448436659,-24623.094170403663,-2.462309417040366,2013,8
13,2013-08-21 14:15:00,ICICIBANK,2013-08-21,15:15:00,150.7725765,144.74167344,186.95799486,2013-08-22,10:15:00,147.1362165,SuperTrend Reversed,-3.6363600000000247,-3.9342687930000246,6632.505878812782,-26094.06089840233,-2.609406089840233,2013,8
14,2013-08-30 10:15:00,ICICIBANK,2013-08-30,11:15:00,149.8543956,143.860219776,185.819450544,2013-09-03,13:15:00,144.181674,SuperTrend Reversed,-5.672721600000017,-5.966757669600017,6673.144261108348,-39817.03470031557,-3.9817034700315572,2013,8
15,2014-06-02 11:15:00,ICICIBANK,2014-06-02,12:15:00,265.2633711,254.65283625599997,328.926580164,2014-06-12,09:15:00,265.090644,SuperTrend Reversed,-0.1727270999999746,-0.7030811150999746,3769.838239833785,-2650.502073408863,-0.2650502073408863,2014,6
16,2014-06-24 10:15:00,ICICIBANK,2014-06-24,11:15:00,261.545193,251.08338528,324.31603931999996,2014-06-26,14:15:00,255.545199,SuperTrend Reversed,-5.999993999999987,-6.517084391999987,3823.4310045224192,-24917.62252346189,-2.491762252346189,2014,6
17,2014-06-30 11:15:00,ICICIBANK,2014-06-30,12:15:00,259.272468,248.90156928,321.49786032000003,2014-07-08,09:15:00,261.0270117,SuperTrend Reversed,1.7545436999999993,1.2342442202999993,3856.946353440042,4760.41374474053,0.47604137447405304,2014,6
18,2014-07-10 13:15:00,ICICIBANK,2014-07-16,14:15:00,264.8724624,254.277563904,328.44185337600004,2014-07-25,12:15:00,267.7997322,SuperTrend Reversed,2.9272697999999764,2.3945976053999765,3775.401908295922,9040.568369027917,0.9040568369027916,2014,7
19,2014-07-30 13:15:00,ICICIBANK,2014-07-30,14:15:00,271.9815462,261.102284352,337.257117288,2014-08-06,11:15:00,265.4360982,SuperTrend Reversed,-6.545448000000022,-7.082865644400021,3676.7200347653584,-26041.71401831681,-2.604171401831681,2014,7
20,2014-08-14 09:15:00,ICICIBANK,2014-08-14,10:15:00,267.8360958,257.122651968,332.116758792,2014-08-25,14:15:00,274.9633614,SuperTrend Reversed,7.127265599999987,6.584466142799987,3733.626705590591,24583.9386328151,2.4583938632815103,2014,8
21,2014-08-27 10:15:00,ICICIBANK,2014-08-27,11:15:00,279.817902,268.62518592,346.97419848,2014-09-04,10:15:00,283.6815345,SuperTrend Reversed,3.8636324999999943,3.3001330634999944,3573.752761537037,11793.859649122785,1.1793859649122784,2014,8
22,2014-09-10 15:15:00,ICICIBANK,2014-09-11,09:15:00,286.8724404,275.397542784,355.72182609600003,2014-09-15,09:15:00,282.0178998,SuperTrend Reversed,-4.854540600000007,-5.423430940200007,3485.8698821178223,-18905.37457218915,-1.8905374572189149,2014,9
23,2014-09-18 10:15:00,ICICIBANK,2014-09-18,11:15:00,282.7360809,271.426637664,350.592740316,2014-09-23,12:15:00,283.2088077,SuperTrend Reversed,0.4727268000000322,-0.09321808859996783,3536.8673033056816,-329.7000096458783,-0.03297000096458783,2014,9
24,2014-10-09 11:15:00,ICICIBANK,2014-10-09,12:15:00,268.727004,257.97792384,333.22148496,2014-10-13,09:15:00,262.5815556,SuperTrend Reversed,-6.145448400000021,-6.676756959600021,3721.248646823748,-24845.87280108262,-2.484587280108262,2014,10
25,2014-10-14 11:15:00,ICICIBANK,2014-10-14,12:15:00,268.5360951,257.794651296,332.984757924,2014-11-17,10:15:00,303.9178779,SuperTrend Reversed,35.381782799999996,34.809328826999995,3723.894173807847,129626.25681302682,12.962625681302681,2014,10
26,2014-11-19 15:15:00,ICICIBANK,2014-11-20,09:15:00,306.8087841,294.536432736,380.44289228400004,2014-11-25,11:15:00,315.0996849,SuperTrend Reversed,8.290900799999974,7.668992330999974,3259.3590921245072,24995.999881477885,2.4995999881477884,2014,11
27,2014-11-28 10:15:00,ICICIBANK,2014-11-28,11:15:00,321.5087694,308.648418624,398.670874056,2014-12-08,12:15:00,322.090587,SuperTrend Reversed,0.5818176000000221,-0.06178175639997796,3110.335067582141,-192.16196346766884,-0.019216196346766884,2014,11
28,2014-12-18 10:15:00,ICICIBANK,2014-12-18,11:15:00,311.454234,298.99606464,386.20325016,2014-12-29,14:15:00,316.9542285,SuperTrend Reversed,5.499994500000014,4.8715860375000135,3210.744600119965,15641.418563922985,1.5641418563922986,2014,12
29,2015-01-02 11:15:00,ICICIBANK,2015-01-02,12:15:00,327.4996725,314.39968559999994,406.09959389999995,2015-01-06,09:15:00,321.4996785,SuperTrend Reversed,-5.999993999999958,-6.648993350999958,3053.438167941985,-20302.29007633575,-2.030229007633575,2015,1
30,2015-01-15 10:15:00,ICICIBANK,2015-01-15,11:15:00,319.6814985,306.89423855999996,396.40505814,2015-01-29,09:15:00,342.72693,SuperTrend Reversed,23.045431500000007,22.383023071500006,3128.113465096261,70016.63585951943,7.001663585951944,2015,1
31,2015-02-10 10:15:00,ICICIBANK,2015-02-10,11:15:00,302.363334,290.26880064,374.93053416000004,2015-02-19,13:15:00,302.72697,SuperTrend Reversed,0.3636359999999854,-0.24145430400001466,3307.2793144951893,-798.5568250150816,-0.07985568250150817,2015,2
32,2015-02-27 11:15:00,ICICIBANK,2015-02-27,12:15:00,300.726972,288.69789312,372.90144527999996,2015-03-05,09:15:00,312.2269605,SuperTrend Reversed,11.499988500000029,10.887034567500029,3325.275392990024,36202.38814993964,3.620238814993964,2015,2
33,2015-03-30 11:15:00,ICICIBANK,2015-03-30,12:15:00,287.1360765,275.65063344,356.04873486,2015-04-15,14:15:00,285.2269875,SuperTrend Reversed,-1.9090889999999945,-2.4814520639999946,3482.669305053348,-8642.076935254057,-0.8642076935254057,2015,3
34,2015-04-28 12:15:00,ICICIBANK,2015-04-28,13:15:00,288.272439,276.74154144,357.45782436,2015-05-06,09:15:00,292.272435,SuperTrend Reversed,3.9999959999999533,3.419451125999953,3468.940712712393,11861.873226111473,1.1861873226111475,2015,4
35,2015-05-08 12:15:00,ICICIBANK,2015-05-08,13:15:00,288.090621,276.56699616,357.23237004,2015-05-12,10:15:00,284.5906245,SuperTrend Reversed,-3.499996500000009,-4.072677745500009,3471.13000947018,-14136.793941306438,-1.4136793941306438,2015,5
36,2015-05-13 14:15:00,ICICIBANK,2015-05-13,15:15:00,288.8633475,277.30881359999995,358.19055089999995,2015-05-25,09:15:00,283.4997165,SuperTrend Reversed,-5.363630999999998,-5.935994063999998,3461.8445318681356,-20549.488591660105,-2.0549488591660103,2015,5
37,2015-05-28 15:15:00,ICICIBANK,2015-05-29,09:15:00,287.181531,275.69426976,356.10509844,2015-06-02,12:15:00,281.908809,SuperTrend Reversed,-5.2727219999999875,-5.841812339999987,3482.1180753437798,-20341.880341880296,-2.0341880341880296,2015,5
38,2015-06-10 09:15:00,ICICIBANK,2015-06-10,10:15:00,266.636097,255.97065312,330.62876028,2015-06-11,10:15:00,261.2270115,SuperTrend Reversed,-5.409085500000003,-5.936948608500003,3750.4299352236617,-22266.109785202876,-2.226610978520288,2015,6
39,2015-06-12 15:15:00,ICICIBANK,2015-06-15,09:15:00,269.454276,258.67610496,334.12330224,2015-06-26,09:15:00,282.090627,SuperTrend Reversed,12.63635099999999,12.08480609699999,3711.2047908269233,44849.19028340078,4.4849190283400775,2015,6
40,2015-06-29 15:15:00,ICICIBANK,2015-06-30,09:15:00,284.54517,273.1633632,352.8360108,2015-07-06,09:15:00,279.636084,SuperTrend Reversed,-4.909086000000002,-5.473267254000002,3514.380511185623,-19235.14376996806,-1.9235143769968062,2015,6
41,2015-07-06 15:15:00,ICICIBANK,2015-07-07,09:15:00,287.9542575,276.4360872,357.0632793,2015-07-08,11:15:00,279.7724475,SuperTrend Reversed,-8.181809999999984,-8.749536704999985,3472.7737963728496,-30385.16179952639,-3.038516179952639,2015,7
42,2015-07-13 13:15:00,ICICIBANK,2015-07-13,14:15:00,287.6815305,276.17426928,356.72509782000003,2015-07-20,11:15:00,285.0451695,SuperTrend Reversed,-2.636361000000022,-3.209087700000022,3476.0660451922895,-11155.000790014297,-1.1155000790014298,2015,7
43,2015-07-31 09:15:00,ICICIBANK,2015-07-31,11:15:00,270.6815475,259.8542856,335.6451189,2015-08-11,11:15:00,277.545177,SuperTrend Reversed,6.863629500000002,6.315402775500002,3694.3781696090678,23331.48614609572,2.333148614609572,2015,7
44,2015-08-14 12:15:00,ICICIBANK,2015-08-14,13:15:00,273.8633625,262.90882799999997,339.5905695,2015-08-21,09:15:00,265.908825,SuperTrend Reversed,-7.954537500000015,-8.494309687500015,3651.45593361361,-31016.5975103735,-3.1016597510373503,2015,8
45,2015-08-28 09:15:00,ICICIBANK,2015-08-28,10:15:00,262.1361015,251.65065743999997,325.04876586,2015-08-31,14:15:00,252.181566,SuperTrend Reversed,-9.954535499999992,-10.468853167499992,3814.812207390671,-39936.70886075946,-3.9936708860759467,2015,8
46,2015-09-08 13:15:00,ICICIBANK,2015-09-08,14:15:00,237.4997625,227.999772,294.4997055,2015-09-18,15:15:00,250.363386,SuperTrend Reversed,12.863623499999989,12.375760351499988,4210.53052632,52108.51674641143,5.210851674641143,2015,9
47,2015-09-29 15:15:00,ICICIBANK,2015-09-30,09:15:00,244.9543005,235.15612847999998,303.74333262,2015-10-14,12:15:00,256.9542885,SuperTrend Reversed,11.99998800000003,11.498079411000031,4082.3941362074597,46939.69196511425,4.693969196511425,2015,9
48,2015-10-19 11:15:00,ICICIBANK,2015-10-19,12:15:00,261.8633745,251.38883952,324.71058438,2015-10-21,12:15:00,254.999745,SuperTrend Reversed,-6.86362950000003,-7.38049261950003,3818.785280337094,-28184.516576983275,-2.8184516576983274,2015,10
49,2015-11-02 13:15:00,ICICIBANK,2015-11-02,14:15:00,254.272473,244.10157407999998,315.29786652,2015-11-04,14:15:00,248.636115,SuperTrend Reversed,-5.636358000000001,-6.139266588000002,3932.7890597107616,-24144.440471934224,-2.4144440471934225,2015,11
50,2015-11-17 11:15:00,ICICIBANK,2015-11-17,12:15:00,242.636121,232.93067616,300.86879004,2015-11-18,13:15:00,237.636126,SuperTrend Reversed,-4.999995000000013,-5.480267247000013,4121.397901840015,-22586.36193330841,-2.2586361933308408,2015,11
51,2015-11-20 09:15:00,ICICIBANK,2015-11-20,10:15:00,241.545213,231.88340447999997,299.51606412,2015-12-03,09:15:00,244.2270285,SuperTrend Reversed,2.681815499999999,2.196043258499999,4140.01166729808,9091.64471208129,0.9091644712081289,2015,11
52,2015-12-16 11:15:00,ICICIBANK,2015-12-16,12:15:00,229.272498,220.10159808,284.29789752,2016-01-01,09:15:00,235.363401,SuperTrend Reversed,6.090902999999997,5.626267100999997,4361.622125301745,24539.651070578893,2.4539651070578894,2015,12
53,2016-01-22 09:15:00,ICICIBANK,2016-01-22,10:15:00,211.81797,203.3452512,262.6542828,2016-01-29,09:15:00,202.72707,SuperTrend Reversed,-9.090900000000005,-9.505445040000005,4721.034763953219,-44875.53648068672,-4.487553648068672,2016,1
54,2017-06-01 12:15:00,ICICIBANK,2017-06-01,13:15:00,292.272435,280.5815376,362.4178194,2017-06-02,09:15:00,288.18153,SuperTrend Reversed,-4.090904999999964,-4.671358964999964,3421.465318821462,-15982.892690513097,-1.5982892690513097,2017,6
55,2017-06-07 09:15:00,ICICIBANK,2017-06-07,10:15:00,295.45425,283.63608,366.36327,2017-06-09,09:15:00,289.181529,SuperTrend Reversed,-6.27272099999999,-6.85735677899999,3384.6187692341537,-23209.53846153843,-2.320953846153843,2017,6
56,2017-06-19 15:15:00,ICICIBANK,2017-06-20,09:15:00,291.81789,280.1451744,361.85418359999994,2017-06-23,09:15:00,285.0,SuperTrend Reversed,-6.817889999999977,-7.394707889999977,3426.7947040532713,-25340.145835472864,-2.534014583547286,2017,6
57,2017-06-23 12:15:00,ICICIBANK,2017-06-23,13:15:00,293.4,281.664,363.816,2017-07-07,15:15:00,289.6,SuperTrend Reversed,-3.7999999999999545,-4.382999999999955,3408.316291751875,-14938.650306748314,-1.4938650306748313,2017,6
58,2017-07-12 15:15:00,ICICIBANK,2017-07-13,09:15:00,294.6,282.81600000000003,365.30400000000003,2017-07-21,12:15:00,297.2,SuperTrend Reversed,2.599999999999966,2.008199999999966,3394.4331296673454,6816.7006109978465,0.6816700610997847,2017,7
59,2017-07-24 11:15:00,ICICIBANK,2017-07-24,12:15:00,305.65,293.424,379.006,2017-07-27,14:15:00,306.5,SuperTrend Reversed,0.8500000000000227,0.23785000000002277,3271.716015049894,778.1776541796918,0.07781776541796917,2017,7
60,2017-08-01 15:15:00,ICICIBANK,2017-08-02,09:15:00,303.05,290.928,375.78200000000004,2017-08-03,11:15:00,297.25,SuperTrend Reversed,-5.800000000000011,-6.400300000000011,3299.7855139415938,-21119.617224880418,-2.111961722488042,2017,8
61,2017-08-07 09:15:00,ICICIBANK,2017-08-07,10:15:00,302.3,290.208,374.85200000000003,2017-08-08,13:15:00,294.7,SuperTrend Reversed,-7.600000000000023,-8.197000000000022,3307.9722130334103,-27115.44823023494,-2.7115448230234938,2017,8
62,2017-08-16 14:15:00,ICICIBANK,2017-08-16,15:15:00,295.5,283.68,366.42,2017-09-04,11:15:00,295.95,SuperTrend Reversed,0.44999999999998863,-0.1414500000000114,3384.09475465313,-478.68020304572383,-0.047868020304572385,2017,8
63,2017-09-14 12:15:00,ICICIBANK,2017-09-14,13:15:00,293.6,281.856,364.064,2017-09-21,09:15:00,285.3,SuperTrend Reversed,-8.300000000000011,-8.878900000000012,3405.994550408719,-30241.485013624017,-3.0241485013624017,2017,9
64,2017-09-29 10:15:00,ICICIBANK,2017-09-29,11:15:00,280.45,269.23199999999997,347.758,2017-10-05,12:15:00,271.5,SuperTrend Reversed,-8.949999999999989,-9.501949999999988,3565.6979853806383,-33881.083972187516,-3.3881083972187516,2017,9
65,2017-10-13 09:15:00,ICICIBANK,2017-10-13,10:15:00,271.3,260.448,336.41200000000003,2017-10-18,09:15:00,265.0,SuperTrend Reversed,-6.300000000000011,-6.836300000000011,3685.956505713232,-25198.30446000741,-2.519830446000741,2017,10
66,2017-10-24 11:15:00,ICICIBANK,2017-10-24,12:15:00,266.75,256.08,330.77,2017-11-08,09:15:00,309.9,SuperTrend Reversed,43.14999999999998,42.57334999999998,3748.828491096532,159600.18744142447,15.960018744142445,2017,10
67,2017-11-10 11:15:00,ICICIBANK,2017-11-10,12:15:00,315.7,303.072,391.46799999999996,2017-11-20,10:15:00,319.8,SuperTrend Reversed,4.100000000000023,3.464500000000023,3167.5641431738995,10974.025974026046,1.0974025974026045,2017,11
68,2017-12-07 14:15:00,ICICIBANK,2017-12-07,15:15:00,306.45,294.19199999999995,379.998,2017-12-13,09:15:00,304.75,SuperTrend Reversed,-1.6999999999999886,-2.311199999999989,3263.17506934247,-7541.85022026428,-0.754185022026428,2017,12
69,2017-12-18 15:15:00,ICICIBANK,2017-12-19,09:15:00,309.3,296.928,383.53200000000004,2017-12-27,15:15:00,312.5,SuperTrend Reversed,3.1999999999999886,2.5781999999999887,3233.1070158422244,8335.596508244387,0.8335596508244386,2017,12
70,2018-01-03 10:15:00,ICICIBANK,2018-01-03,11:15:00,315.5,302.88,391.21999999999997,2018-01-11,09:15:00,310.0,SuperTrend Reversed,-5.5,-6.1255,3169.5721077654516,-19415.213946117274,-1.9415213946117276,2018,1
71,2018-01-12 13:15:00,ICICIBANK,2018-01-12,14:15:00,317.3,304.608,393.452,2018-01-31,09:15:00,348.3,SuperTrend Reversed,31.0,30.3344,3151.591553734636,95601.63882760794,9.560163882760794,2018,1
72,2018-02-07 11:15:00,ICICIBANK,2018-02-07,12:15:00,332.5,319.2,412.3,2018-02-09,09:15:00,324.7,SuperTrend Reversed,-7.800000000000011,-8.457200000000011,3007.5187969924814,-25435.187969924846,-2.5435187969924846,2018,2
73,2018-02-15 09:15:00,ICICIBANK,2018-02-15,10:15:00,327.8,314.688,406.47200000000004,2018-02-19,12:15:00,316.05,SuperTrend Reversed,-11.75,-12.39385,3050.640634533252,-37809.18242830995,-3.7809182428309946,2018,2
74,2018-02-23 15:15:00,ICICIBANK,2018-02-26,09:15:00,324.05,311.088,401.822,2018-02-28,09:15:00,314.3,SuperTrend Reversed,-9.75,-10.38835,3085.9435272334517,-32057.861441135632,-3.2057861441135636,2018,2
75,2018-03-08 15:15:00,ICICIBANK,2018-03-09,09:15:00,298.0,286.08,369.52,2018-03-19,10:15:00,296.0,SuperTrend Reversed,-2.0,-2.594,3355.7046979865772,-8704.697986577181,-0.870469798657718,2018,3
76,2018-03-27 09:15:00,ICICIBANK,2018-03-27,10:15:00,286.7,275.23199999999997,355.508,2018-04-02,09:15:00,261.2,SuperTrend Reversed,-25.5,-26.0479,3487.966515521451,-90854.2029996512,-9.08542029996512,2018,3
77,2018-04-05 09:15:00,ICICIBANK,2018-04-05,10:15:00,273.25,262.32,338.83,2018-04-20,09:15:00,286.1,SuperTrend Reversed,12.850000000000023,12.290650000000023,3659.652333028362,44979.50594693512,4.497950594693512,2018,4
78,2018-04-27 10:15:00,ICICIBANK,2018-04-27,11:15:00,289.45,277.87199999999996,358.918,2018-05-02,09:15:00,278.25,SuperTrend Reversed,-11.199999999999989,-11.767699999999989,3454.8281223009158,-40655.38089480045,-4.065538089480046,2018,4
79,2018-05-07 10:15:00,ICICIBANK,2018-05-07,11:15:00,286.25,274.8,354.95,2018-05-16,09:15:00,297.8,SuperTrend Reversed,11.550000000000011,10.965950000000012,3493.4497816593885,38308.99563318781,3.8308995633187815,2018,5
80,2018-05-23 11:15:00,ICICIBANK,2018-05-23,12:15:00,297.95,286.032,369.45799999999997,2018-05-29,13:15:00,289.0,SuperTrend Reversed,-8.949999999999989,-9.536949999999988,3356.267830172848,-32008.558482966902,-3.20085584829669,2018,5
81,2018-06-01 11:15:00,ICICIBANK,2018-06-01,12:15:00,291.2,279.55199999999996,361.08799999999997,2018-06-06,10:15:00,283.35,SuperTrend Reversed,-7.849999999999966,-8.424549999999966,3434.065934065934,-28930.460164835047,-2.893046016483505,2018,6
82,2018-06-07 11:15:00,ICICIBANK,2018-06-07,12:15:00,290.75,279.12,360.53,2018-06-14,14:15:00,284.6,SuperTrend Reversed,-6.149999999999977,-6.7253499999999775,3439.3809114359415,-23131.040412725633,-2.313104041272563,2018,6
83,2018-06-18 09:15:00,ICICIBANK,2018-06-18,10:15:00,289.6,278.016,359.10400000000004,2018-06-25,10:15:00,292.75,SuperTrend Reversed,3.1499999999999773,2.5676499999999773,3453.0386740331487,8866.194751381136,0.8866194751381136,2018,6
84,2018-07-10 09:15:00,ICICIBANK,2018-07-10,10:15:00,274.7,263.712,340.628,2018-07-11,12:15:00,268.9,SuperTrend Reversed,-5.800000000000011,-6.343600000000011,3640.334910811795,-23092.828540225742,-2.309282854022574,2018,7
85,2018-07-17 15:15:00,ICICIBANK,2018-07-18,09:15:00,266.75,256.08,330.77,2018-08-09,09:15:00,330.77,Target Hit,64.01999999999998,63.42247999999998,3748.828491096532,237759.9999999999,23.775999999999993,2018,7
86,2018-08-09 12:15:00,ICICIBANK,2018-08-09,13:15:00,334.9,321.50399999999996,415.27599999999995,2018-08-24,09:15:00,331.95,SuperTrend Reversed,-2.9499999999999886,-3.616849999999989,2985.9659599880565,-10799.790982382769,-1.0799790982382769,2018,8
87,2018-08-27 13:15:00,ICICIBANK,2018-08-27,14:15:00,340.6,326.976,422.34400000000005,2018-09-03,14:15:00,333.45,SuperTrend Reversed,-7.150000000000034,-7.824050000000034,2935.9953024075157,-22971.374045801625,-2.2971374045801625,2018,8
88,2018-09-21 10:15:00,ICICIBANK,2018-09-21,12:15:00,332.0,318.71999999999997,411.68,2018-09-21,13:15:00,318.25,SuperTrend Reversed,-13.75,-14.40025,3012.0481927710844,-43374.24698795181,-4.337424698795181,2018,9
89,2018-10-04 15:15:00,ICICIBANK,2018-10-05,09:15:00,317.9,305.18399999999997,394.19599999999997,2018-10-05,15:15:00,305.18399999999997,Initial SL Hit,-12.716000000000008,-13.339084000000009,3145.6432840515886,-41960.00000000003,-4.196000000000003,2018,10
90,2018-10-08 09:15:00,ICICIBANK,2018-10-08,10:15:00,310.45,298.032,384.95799999999997,2018-10-25,10:15:00,315.05,SuperTrend Reversed,4.600000000000023,3.9745000000000226,3221.130616846513,12802.38363665654,1.2802383636656538,2018,10
91,2018-10-29 09:15:00,ICICIBANK,2018-10-29,10:15:00,342.4,328.70399999999995,424.57599999999996,2018-11-20,10:15:00,357.95,SuperTrend Reversed,15.550000000000011,14.849650000000011,2920.5607476635514,43369.304906542086,4.3369304906542085,2018,10
92,2018-11-29 09:15:00,ICICIBANK,2018-11-29,10:15:00,364.9,350.304,452.47599999999994,2018-12-03,09:15:00,354.1,SuperTrend Reversed,-10.799999999999955,-11.518999999999954,2740.476842970677,-31567.5527541791,-3.15675527541791,2018,11
93,2018-12-12 15:15:00,ICICIBANK,2018-12-13,09:15:00,350.8,336.768,434.992,2018-12-21,09:15:00,359.4,SuperTrend Reversed,8.599999999999966,7.8897999999999655,2850.6271379703535,22490.877993158396,2.2490877993158396,2018,12
94,2018-12-27 15:15:00,ICICIBANK,2018-12-28,09:15:00,355.95,341.712,441.378,2019-01-04,09:15:00,359.5,SuperTrend Reversed,3.5500000000000114,2.8345500000000112,2809.383340356792,7963.337547408376,0.7963337547408377,2018,12
95,2019-01-07 09:15:00,ICICIBANK,2019-01-07,10:15:00,370.55,355.728,459.482,2019-01-14,09:15:00,373.7,SuperTrend Reversed,3.1499999999999773,2.405749999999977,2698.691134799622,6492.376197544129,0.649237619754413,2019,1
96,2019-01-16 09:15:00,ICICIBANK,2019-01-16,10:15:00,378.7,363.55199999999996,469.58799999999997,2019-01-21,15:15:00,371.45,SuperTrend Reversed,-7.25,-8.00015,2640.612622128334,-21125.29706891999,-2.112529706891999,2019,1
97,2019-01-30 11:15:00,ICICIBANK,2019-01-30,12:15:00,360.3,345.888,446.772,2019-02-01,10:15:00,356.85,SuperTrend Reversed,-3.4499999999999886,-4.167149999999989,2775.464890369137,-11565.778517901717,-1.1565778517901717,2019,1
98,2019-02-19 11:15:00,ICICIBANK,2019-02-19,12:15:00,346.8,332.928,430.03200000000004,2019-02-26,09:15:00,347.45,SuperTrend Reversed,0.6499999999999773,-0.04425000000002277,2883.506343713956,-127.59515570940822,-0.012759515570940821,2019,2
99,2019-03-01 09:15:00,ICICIBANK,2019-03-01,10:15:00,354.8,340.608,439.952,2019-03-25,09:15:00,386.05,SuperTrend Reversed,31.25,30.509149999999998,2818.489289740699,85989.71251409245,8.598971251409244,2019,3
100,2019-03-26 14:15:00,ICICIBANK,2019-03-26,15:15:00,395.0,379.2,489.8,2019-04-02,10:15:00,394.45,SuperTrend Reversed,-0.5500000000000114,-1.3394500000000114,2531.6455696202534,-3391.012658227877,-0.3391012658227877,2019,3
101,2019-04-09 14:15:00,ICICIBANK,2019-04-09,15:15:00,398.0,382.08,493.52,2019-04-11,13:15:00,388.3,SuperTrend Reversed,-9.699999999999989,-10.48629999999999,2512.5628140703516,-26347.4874371859,-2.63474874371859,2019,4
102,2019-04-16 11:15:00,ICICIBANK,2019-04-16,12:15:00,404.0,387.84,500.96,2019-04-22,11:15:00,398.8,SuperTrend Reversed,-5.199999999999989,-6.002799999999988,2475.2475247524753,-14858.41584158413,-1.485841584158413,2019,4
103,2019-04-26 13:15:00,ICICIBANK,2019-04-26,14:15:00,406.4,390.14399999999995,503.936,2019-05-02,14:15:00,395.7,SuperTrend Reversed,-10.699999999999989,-11.502099999999988,2460.629921259843,-28302.411417322808,-2.8302411417322806,2019,4
104,2019-05-17 11:15:00,ICICIBANK,2019-05-17,12:15:00,387.0,371.52,479.88,2019-05-31,13:15:00,421.95,SuperTrend Reversed,34.94999999999999,34.141049999999986,2583.9793281653747,88219.76744186043,8.821976744186042,2019,5
105,2019-06-11 12:15:00,ICICIBANK,2019-06-11,13:15:00,420.4,403.58399999999995,521.2959999999999,2019-06-28,10:15:00,434.4,SuperTrend Reversed,14.0,13.145199999999999,2378.686964795433,31268.315889628924,3.1268315889628924,2019,6
