,Stock Name,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,JUBLFOOD,2012-09-03,137.8,2012-10-01,127.359998,-10.440002000000007,7256.894049346879,-75761.98838896956,-7.576198838896957,-7.576198838896957,2012,1
1,JUBLFOOD,2012-10-01,127.359998,2012-11-01,126.655005,-0.7049930000000018,7256.894049346879,-5116.059506531217,-0.5116059506531218,-0.5535435074363002,2012,1
2,JUBLFOOD,2012-11-01,126.655005,2012-12-03,129.834998,3.1799930000000103,7256.894049346879,23076.872278664803,2.3076872278664804,2.510751943833574,2012,1
3,JUBLFOOD,2012-12-03,129.834998,2013-01-01,120.784998,-9.050000000000011,7256.894049346879,-65674.89114658933,-6.567489114658934,-6.970385596647839,2012,1
4,JUBLFOOD,2013-01-01,120.784998,2013-02-01,104.980005,-15.804992999999996,7256.894049346879,-114695.15965166905,-11.469515965166904,-13.085228514885594,2012,1
5,JUBLFOOD,2013-11-01,132.034998,2013-12-02,126.365002,-5.669995999999998,7573.749499356224,-42943.12936635177,-4.294312936635177,-4.294312936635177,2013,2
6,JUBLFOOD,2013-12-02,126.365002,2014-01-01,106.769995,-19.59500700000001,7573.749499356224,-148407.6744561318,-14.840767445613178,-15.506672488320786,2013,2
7,JUBLFOOD,2014-06-02,131.869995,2014-07-01,126.380005,-5.489989999999992,7583.226191826277,-41631.83596086428,-4.163183596086427,-4.163183596086427,2014,3
8,JUBLFOOD,2014-07-01,126.380005,2014-08-01,129.784998,3.4049930000000046,7583.226191826277,25820.832100585165,2.5820832100585163,2.6942497747171354,2014,3
9,JUBLFOOD,2014-08-01,129.784998,2014-09-01,123.480005,-6.304992999999996,7583.226191826277,-47812.1880568813,-4.7812188056881295,-4.858029122903709,2014,3
10,JUBLFOOD,2014-09-01,123.480005,2014-10-01,125.555005,2.0749999999999886,7583.226191826277,15735.194348039438,1.5735194348039439,1.6804340103484676,2014,3
11,JUBLFOOD,2014-10-01,125.555005,2014-11-03,144.119995,18.564989999999995,7583.226191826277,140782.51841899287,14.078251841899286,14.786340058685829,2014,3
12,JUBLFOOD,2014-11-03,144.119995,2014-12-01,137.494995,-6.625,7583.226191826277,-50238.87352084908,-5.023887352084908,-4.5968638841543115,2014,3
13,JUBLFOOD,2014-12-01,137.494995,2015-01-01,139.859998,2.3650030000000015,7583.226191826277,17934.35269334773,1.793435269334773,1.7200647921766183,2014,3
14,JUBLFOOD,2015-01-01,139.859998,2015-02-02,165.555005,25.695007000000004,7583.226191826277,194851.05008155954,19.485105008155955,18.371948639667508,2014,3
15,JUBLFOOD,2015-02-02,165.555005,2015-03-02,149.215002,-16.340002999999996,7583.226191826277,-123909.9387241199,-12.39099387241199,-9.869833291962388,2014,3
16,JUBLFOOD,2015-03-02,149.215002,2015-04-01,149.475,0.25999799999999595,7583.226191826277,1971.6236434224177,0.19716236434224177,0.17424387395041951,2014,3
17,JUBLFOOD,2015-04-01,149.475,2015-05-04,179.475,30.0,7583.226191826277,227496.7857547883,22.74967857547883,20.070245860511793,2014,3
18,JUBLFOOD,2015-05-04,179.475,2015-06-01,186.609998,7.134997999999996,7583.226191826277,54106.303712228066,5.4106303712228065,3.975482936342107,2014,3
19,JUBLFOOD,2015-06-01,186.609998,2015-07-01,184.105005,-2.5049929999999847,7583.226191826277,-18995.928527941363,-1.8995928527941364,-1.3423680546848218,2014,3
20,JUBLFOOD,2015-07-01,184.105005,2015-08-03,167.415002,-16.69000300000002,7583.226191826277,-126564.06789125927,-12.656406789125926,-9.065480321949975,2014,3
21,JUBLFOOD,2015-08-03,167.415002,2015-09-01,160.755005,-6.659996999999976,7583.226191826277,-50504.263687884246,-5.0504263687884245,-3.9781363201847206,2014,3
22,JUBLFOOD,2017-03-01,110.440002,2017-04-03,104.434998,-6.005004000000014,9054.690165615897,-54373.450663284246,-5.437345066328424,-5.437345066328424,2017,4
23,JUBLFOOD,2017-04-03,104.434998,2017-05-02,91.265002,-13.169995999999998,9054.690165615897,-119250.23326240068,-11.925023326240067,-12.610711210048569,2017,4
24,JUBLFOOD,2017-05-02,91.265002,2017-06-01,94.734998,3.469996000000009,9054.690165615897,31419.73865592658,3.141973865592658,3.8021102547064087,2017,4
25,JUBLFOOD,2017-06-01,94.734998,2017-07-03,132.705005,37.970006999999995,9054.690165615897,343806.64897126675,34.38066489712667,40.08023201731634,2017,4
26,JUBLFOOD,2017-07-03,132.705005,2017-08-01,140.180005,7.474999999999994,9054.690165615897,67683.80898797877,6.768380898797877,5.632794332060041,2017,4
27,JUBLFOOD,2017-08-01,140.180005,2017-09-01,139.384998,-0.7950069999999982,9054.690165615897,-7198.542064495781,-0.7198542064495782,-0.567132951664539,2017,4
28,JUBLFOOD,2017-09-01,139.384998,2017-10-03,164.490002,25.105004000000008,9054.690165615897,227318.03282654783,22.731803282654784,18.011266894016824,2017,4
29,JUBLFOOD,2017-10-03,164.490002,2017-11-01,178.790002,14.299999999999983,9054.690165615897,129482.06936830717,12.948206936830717,8.693537495367034,2017,4
30,JUBLFOOD,2017-11-01,178.790002,2017-12-01,177.269995,-1.5200069999999926,9054.690165615897,-13763.192434567256,-1.3763192434567255,-0.8501633105860095,2017,4
31,JUBLFOOD,2017-12-01,177.269995,2018-01-01,205.31001,28.04001500000001,9054.690165615897,253893.64806422233,25.389364806422233,15.817688154162813,2017,4
32,JUBLFOOD,2018-01-01,205.31001,2018-02-01,204.234998,-1.0750120000000152,9054.690165615897,-9733.900584319214,-0.9733900584319213,-0.5236042801809883,2017,4
33,JUBLFOOD,2018-02-01,204.234998,2018-03-01,233.494995,29.259997,9054.690165615897,264940.2070818506,26.49402070818506,14.326632206297962,2017,4
34,JUBLFOOD,2018-03-01,233.494995,2018-04-02,255.894995,22.400000000000006,9054.690165615897,202825.05970979616,20.282505970979617,9.593353382157082,2017,4
35,JUBLFOOD,2018-04-02,255.894995,2018-05-02,252.125,-3.7699949999999944,9054.690165615897,-34136.13665092106,-3.4136136650921056,-1.473258591868901,2017,4
36,JUBLFOOD,2018-05-02,252.125,2018-06-01,278.62,26.495000000000005,9054.690165615897,239904.01593799324,23.990401593799323,10.5086762518592,2017,4
37,JUBLFOOD,2018-06-01,278.62,2018-07-02,282.58,3.9599999999999795,9054.690165615897,35856.573055838766,3.5856573055838767,1.4212906467590194,2017,4
