,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
40,ZYDUS LIFE,SHORT,2016-06-01,330.35,2016-07-01,368.05,37.69999999999999,3027.0924776751926,114121.38640835472,11.412138640835472,11.412138640835472,2016,1S
41,ZYDUS LIFE,SHORT,2016-07-01,368.05,2016-08-01,382.95,14.899999999999977,3027.0924776751926,45103.6779173603,4.51036779173603,4.0483629941583965,2016,1S
0,ZYDUS LIFE,LONG,2016-08-01,382.95,2016-09-01,390.2,7.25,2611.3069591330463,18931.975453714585,1.8931975453714587,1.8931975453714585,2016,1L
1,ZYDUS LIFE,LONG,2016-09-01,390.2,2016-10-03,424.55,34.35000000000002,2611.3069591330463,89698.3940462202,8.96983940462202,8.803177857508976,2016,1L
2,ZYDUS LIFE,LONG,2016-10-03,424.55,2016-11-01,403.35,-21.19999999999999,2611.3069591330463,-55359.70753362055,-5.535970753362055,-4.993522553291718,2016,1L
3,ZYDUS LIFE,LONG,2016-11-01,403.35,2016-12-01,356.95,-46.400000000000034,2611.3069591330463,-121164.64290377343,-12.116464290377344,-11.503656873682914,2016,1L
4,ZYDUS LIFE,LONG,2016-12-01,356.95,2017-01-02,350.55,-6.399999999999977,2611.3069591330463,-16712.36453845144,-1.671236453845144,-1.7929682028295215,2016,1L
42,ZYDUS LIFE,SHORT,2017-01-02,350.55,2017-02-01,440.95,90.39999999999998,2852.660105548424,257880.47354157746,25.788047354157744,25.788047354157744,2017,2S
5,ZYDUS LIFE,LONG,2017-02-01,440.95,2017-03-01,444.4,3.4499999999999886,2267.8308198208415,7824.016328381877,0.7824016328381876,0.7824016328381876,2017,2L
6,ZYDUS LIFE,LONG,2017-03-01,444.4,2017-04-03,443.25,-1.1499999999999773,2267.8308198208415,-2608.0054427939162,-0.2608005442793916,-0.25877587758775367,2017,2L
7,ZYDUS LIFE,LONG,2017-04-03,443.25,2017-05-02,467.95,24.69999999999999,2267.8308198208415,56015.421249574756,5.601542124957476,5.5724760293288185,2017,2L
8,ZYDUS LIFE,LONG,2017-05-02,467.95,2017-06-01,528.1,60.150000000000034,2267.8308198208415,136410.0238122237,13.64100238122237,12.853937386472921,2017,2L
9,ZYDUS LIFE,LONG,2017-06-01,528.1,2017-07-03,545.8,17.699999999999932,2267.8308198208415,40140.60551082874,4.014060551082874,3.351637947358442,2017,2L
10,ZYDUS LIFE,LONG,2017-07-03,545.8,2017-08-01,502.7,-43.099999999999966,2267.8308198208415,-97743.50833427819,-9.774350833427818,-7.896665445218024,2017,2L
11,ZYDUS LIFE,LONG,2017-08-01,502.7,2017-09-01,471.5,-31.19999999999999,2267.8308198208415,-70756.32157841024,-7.0756321578410235,-6.206484981102047,2017,2L
43,ZYDUS LIFE,SHORT,2017-09-01,471.5,2017-10-03,506.8,35.30000000000001,2120.8907741251323,74867.4443266172,7.48674443266172,7.48674443266172,2017,3S
44,ZYDUS LIFE,SHORT,2017-10-03,506.8,2017-11-01,431.65,-75.15000000000003,2120.8907741251323,-159384.94167550377,-15.938494167550378,-14.828334648776645,2017,3S
45,ZYDUS LIFE,SHORT,2017-11-01,431.65,2017-12-01,436.2,4.550000000000011,2120.8907741251323,9650.053022269376,0.9650053022269376,1.0540947526931568,2017,3S
46,ZYDUS LIFE,SHORT,2017-12-01,436.2,2018-01-01,426.5,-9.699999999999989,2120.8907741251323,-20572.64050901376,-2.057264050901376,-2.2237505731315883,2017,3S
47,ZYDUS LIFE,SHORT,2018-01-01,426.5,2018-02-01,406.9,-19.600000000000023,2120.8907741251323,-41569.45917285264,-4.156945917285264,-4.595545134818294,2017,3S
48,ZYDUS LIFE,SHORT,2018-02-01,406.9,2018-03-01,379.5,-27.399999999999977,2120.8907741251323,-58112.40721102858,-5.811240721102857,-6.733841238633566,2017,3S
49,ZYDUS LIFE,SHORT,2018-03-01,379.5,2018-04-02,415.25,35.75,2120.8907741251323,75821.84517497348,7.582184517497348,9.420289855072465,2017,3S
50,ZYDUS LIFE,SHORT,2018-04-02,415.25,2018-05-02,363.8,-51.44999999999999,2120.8907741251323,-109119.83032873804,-10.911983032873804,-12.390126429861526,2017,3S
51,ZYDUS LIFE,SHORT,2018-05-02,363.8,2018-06-01,379.25,15.449999999999989,2120.8907741251323,32767.76246023327,3.2767762460233265,4.246838922484879,2017,3S
