,Signal Generated At,Stock Name,Entry Date,Entry Time,Entry Price,Initial SL,Initial Target,Exit Date,Exit Time,Exit Price,Remark,Points Captured,After Costs,Qty,PnL,ROI%,Trade Year,Trade Month
0,2012-12-04 13:15:00,IDEA,2012-12-04,14:15:00,58.8598,56.799707,67.68876999999999,2012-12-07,12:15:00,58.9806,SuperTrend Reversed,0.12080000000000268,0.002959600000002671,16989.52425934169,50.28219599799305,0.005028219599799304,2012,12
1,2012-12-12 15:15:00,IDEA,2012-12-13,09:15:00,57.2592,55.255128,65.84808,2012-12-17,10:15:00,57.38,SuperTrend Reversed,0.12080000000000268,0.0061608000000026725,17464.442395283204,107.59493670890744,0.010759493670890744,2012,12
2,2012-12-19 15:15:00,IDEA,2012-12-20,09:15:00,57.984,55.95456,66.6816,2012-12-21,10:15:00,59.2826,SuperTrend Reversed,1.2986000000000004,1.1813334000000004,17246.136865342163,20373.437500000007,2.0373437500000007,2012,12
3,2012-12-24 14:15:00,IDEA,2012-12-24,15:15:00,59.796,57.70314,68.7654,2012-12-28,09:15:00,62.7254,SuperTrend Reversed,2.929400000000001,2.806878600000001,16723.526657301492,46940.90909090911,4.694090909090911,2012,12
4,2013-01-02 10:15:00,IDEA,2013-01-02,11:15:00,63.7522,61.520873,73.31503,2013-01-02,12:15:00,63.118,SuperTrend Reversed,-0.6341999999999999,-0.7610701999999999,15685.733198226884,-11937.944102321173,-1.1937944102321174,2013,1
5,2013-01-03 09:15:00,IDEA,2013-01-03,10:15:00,63.9032,61.666588,73.48867999999999,2013-01-07,15:15:00,65.836,SuperTrend Reversed,1.9328000000000003,1.8030608000000004,15648.668611274554,28215.500945179592,2.821550094517959,2013,1
6,2013-01-08 12:15:00,IDEA,2013-01-08,13:15:00,67.4064,65.04717600000001,77.51736,2013-01-10,09:15:00,66.742,SuperTrend Reversed,-0.6644000000000005,-0.7985484000000005,14835.386550831967,-11846.774193548394,-1.1846774193548393,2013,1
7,2013-01-10 11:15:00,IDEA,2013-01-10,12:15:00,67.497,65.134605,77.62155,2013-01-10,15:15:00,66.8326,SuperTrend Reversed,-0.6644000000000005,-0.7987296000000006,14815.47328029394,-11833.557046979875,-1.1833557046979875,2013,1
8,2013-01-14 15:15:00,IDEA,2013-01-15,09:15:00,68.554,66.15461,78.83709999999999,2013-01-16,09:15:00,72.5706,SuperTrend Reversed,4.016599999999997,3.875475399999997,14587.040872888525,56531.71806167396,5.653171806167396,2013,1
9,2013-01-17 15:15:00,IDEA,2013-01-18,09:15:00,70.8492,68.369478,81.47657999999998,2013-01-18,10:15:00,70.1848,SuperTrend Reversed,-0.6644000000000005,-0.8054340000000005,14114.485414090774,-11368.286445012796,-1.1368286445012796,2013,1
10,2013-01-21 09:15:00,IDEA,2013-01-21,10:15:00,71.4532,68.952338,82.17117999999999,2013-01-22,12:15:00,70.8492,SuperTrend Reversed,-0.6039999999999992,-0.7463023999999991,13995.174463844867,-10444.632290786125,-1.0444632290786124,2013,1
11,2013-01-28 13:15:00,IDEA,2013-01-29,11:15:00,69.2788,66.854042,79.67062,2013-01-30,11:15:00,68.0406,SuperTrend Reversed,-1.2382000000000062,-1.3755194000000062,14434.43015756624,-19854.838709677508,-1.9854838709677507,2013,1
12,2013-01-31 11:15:00,IDEA,2013-01-31,12:15:00,69.2486,66.82489899999999,79.63588999999999,2013-01-31,13:15:00,68.1916,SuperTrend Reversed,-1.0570000000000022,-1.194440200000002,14440.725155454407,-17248.582642826022,-1.7248582642826022,2013,1
13,2013-02-04 09:15:00,IDEA,2013-02-04,10:15:00,68.5842,66.183753,78.87182999999999,2013-02-04,12:15:00,67.8896,SuperTrend Reversed,-0.6945999999999941,-0.8310737999999941,14580.617693287959,-12117.569352707973,-1.2117569352707973,2013,2
14,2013-02-08 15:15:00,IDEA,2013-02-11,09:15:00,66.7118,64.376887,76.71856999999999,2013-02-13,11:15:00,67.195,SuperTrend Reversed,0.4831999999999965,0.34929319999999653,14989.85187028382,5235.853327297368,0.5235853327297368,2013,2
15,2013-02-14 14:15:00,IDEA,2013-02-14,15:15:00,66.2588,63.939741999999995,76.19761999999999,2013-02-19,09:15:00,65.3226,SuperTrend Reversed,-0.9361999999999995,-1.0677813999999994,15092.334904948477,-16115.314494074742,-1.6115314494074742,2013,2
16,2013-02-19 14:15:00,IDEA,2013-02-19,15:15:00,66.2588,63.939741999999995,76.19761999999999,2013-02-21,15:15:00,65.8964,SuperTrend Reversed,-0.36239999999999384,-0.4945551999999938,15092.334904948477,-7463.992707383682,-0.7463992707383681,2013,2
17,2013-02-22 09:15:00,IDEA,2013-02-22,10:15:00,66.893,64.551745,76.92694999999999,2013-02-25,11:15:00,69.007,SuperTrend Reversed,2.1140000000000043,1.9781000000000044,14949.247305398174,29571.106094808194,2.9571106094808193,2013,2
18,2013-02-26 12:15:00,IDEA,2013-02-26,14:15:00,71.1814,68.690051,81.85860999999998,2013-02-28,13:15:00,70.9398,SuperTrend Reversed,-0.24159999999999116,-0.38372119999999116,14048.613823274058,-5390.750954603185,-0.5390750954603185,2013,2
19,2013-03-01 15:15:00,IDEA,2013-03-04,09:15:00,70.3962,67.93233299999999,80.95562999999999,2013-03-04,12:15:00,69.309,SuperTrend Reversed,-1.0871999999999957,-1.2269051999999958,14205.312218557254,-17428.571428571373,-1.7428571428571373,2013,3
20,2013-03-08 12:15:00,IDEA,2013-03-08,13:15:00,69.762,67.32033,80.2263,2013-03-12,10:15:00,71.1512,SuperTrend Reversed,1.3892000000000024,1.2482868000000025,14334.451420544136,17893.506493506527,1.7893506493506528,2013,3
21,2013-03-14 13:15:00,IDEA,2013-03-14,14:15:00,68.7956,66.38775399999999,79.11493999999999,2013-03-15,09:15:00,68.1312,SuperTrend Reversed,-0.6643999999999863,-0.8013267999999864,14535.813336899455,-11647.936786654764,-1.1647936786654762,2013,3
22,2013-03-18 09:15:00,IDEA,2013-03-18,10:15:00,66.9232,64.58088799999999,76.96167999999999,2013-03-19,14:15:00,66.7722,SuperTrend Reversed,-0.15099999999999625,-0.28469539999999627,14942.501255170107,-4254.0613718411005,-0.42540613718411,2013,3
23,2013-03-21 09:15:00,IDEA,2013-03-21,10:15:00,66.5306,64.20202900000001,76.51019000000001,2013-03-21,12:15:00,65.7756,SuperTrend Reversed,-0.7550000000000097,-0.8873062000000096,15030.677613008149,-13336.813436223476,-1.3336813436223476,2013,3
24,2013-03-25 10:15:00,IDEA,2013-03-25,11:15:00,65.8058,63.502597,75.67667,2013-03-28,09:15:00,64.93,SuperTrend Reversed,-0.8757999999999981,-1.0065357999999982,15196.228903835223,-15295.548416704882,-1.529554841670488,2013,3
25,2013-03-28 12:15:00,IDEA,2013-03-28,13:15:00,66.138,63.823170000000005,76.0587,2013-04-03,09:15:00,67.044,SuperTrend Reversed,0.9059999999999917,0.7728179999999917,15119.900813450662,11684.931506849189,1.1684931506849188,2013,3
26,2013-04-08 11:15:00,IDEA,2013-04-08,12:15:00,63.4804,61.258586,73.00246,2013-04-09,12:15:00,63.4502,SuperTrend Reversed,-0.03020000000000067,-0.15713060000000068,15752.89380659227,-2475.261655566138,-0.2475261655566138,2013,4
27,2013-04-10 12:15:00,IDEA,2013-04-10,13:15:00,64.5676,62.307733999999996,74.25273999999999,2013-04-12,10:15:00,66.3494,SuperTrend Reversed,1.781800000000004,1.650883000000004,15487.643957650587,25568.28811973814,2.5568288119738143,2013,4
28,2013-04-15 13:15:00,IDEA,2013-04-16,10:15:00,67.3762,65.01803299999999,77.48262999999999,2013-04-17,12:15:00,67.2554,SuperTrend Reversed,-0.12080000000000268,-0.25543160000000265,14842.036208631534,-3791.125056028726,-0.3791125056028726,2013,4
29,2013-04-18 11:15:00,IDEA,2013-04-18,15:15:00,68.252,65.86318,78.48979999999999,2013-04-22,12:15:00,67.497,SuperTrend Reversed,-0.7549999999999955,-0.8907489999999955,14651.585301529627,-13050.884955752148,-1.305088495575215,2013,4
30,2013-04-23 09:15:00,IDEA,2013-04-23,10:15:00,70.1244,67.670046,80.64305999999999,2013-04-23,13:15:00,69.3996,SuperTrend Reversed,-0.7247999999999877,-0.8643239999999877,14260.371568241584,-12325.581395348663,-1.2325581395348664,2013,4
31,2013-04-25 09:15:00,IDEA,2013-04-25,10:15:00,71.0606,68.57347899999999,81.71968999999999,2013-04-25,13:15:00,70.0338,SuperTrend Reversed,-1.0267999999999944,-1.1678943999999944,14072.495869722463,-16435.189120271916,-1.6435189120271916,2013,4
32,2013-04-26 12:15:00,IDEA,2013-04-26,13:15:00,75.3188,72.68264199999999,86.61661999999998,2013-04-26,14:15:00,73.8088,SuperTrend Reversed,-1.509999999999991,-1.6591275999999908,13276.897666983543,-22028.067361667883,-2.2028067361667882,2013,4
33,2013-04-29 09:15:00,IDEA,2013-04-29,10:15:00,75.5,72.8575,86.82499999999999,2013-05-06,09:15:00,80.5434,SuperTrend Reversed,5.043400000000005,4.887356600000006,13245.033112582782,64733.20000000008,6.473320000000007,2013,4
34,2013-05-13 09:15:00,IDEA,2013-05-13,10:15:00,77.916,75.18893999999999,89.6034,2013-05-13,13:15:00,76.9798,SuperTrend Reversed,-0.9361999999999995,-1.0910957999999995,12834.334411417425,-14003.488372093017,-1.4003488372093018,2013,5
35,2013-05-14 14:15:00,IDEA,2013-05-14,15:15:00,78.4596,75.71351399999999,90.22853999999998,2013-05-17,09:15:00,78.067,SuperTrend Reversed,-0.3926000000000016,-0.5491266000000016,12745.412925887973,-6998.845265588935,-0.6998845265588935,2013,5
