,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
63,BEL,SHORT,2010-12-01,59.424944,2011-01-03,58.188276,-1.2366680000000017,16827.950229115908,-20810.58755394034,-2.081058755394034,-2.081058755394034,2010,1S
64,BEL,SHORT,2011-01-03,58.188276,2011-02-01,55.673279,-2.514997000000001,16827.950229115908,-42322.24434237584,-4.232224434237584,-4.322171359742641,2010,1S
65,BEL,SHORT,2011-02-01,55.673279,2011-03-01,56.491612,0.8183330000000026,16827.950229115908,13770.866994843152,1.3770866994843152,1.4698846820213385,2010,1S
66,BEL,SHORT,2011-03-01,56.491612,2011-04-01,61.346608,4.854996,16827.950229115908,81699.63105055681,8.169963105055682,8.594189169181435,2010,1S
67,BEL,SHORT,2011-04-01,61.346608,2011-05-02,55.836609,-5.5099990000000005,16827.950229115908,-92721.98893447843,-9.272198893447843,-8.981750058617747,2010,1S
68,BEL,SHORT,2011-05-02,55.836609,2011-06-01,54.011614,-1.8249950000000013,16827.950229115908,-30710.92502838541,-3.0710925028385407,-3.268456005270666,2010,1S
69,BEL,SHORT,2011-06-01,54.011614,2011-07-01,58.608274,4.59666,16827.950229115908,77352.36570016792,7.735236570016793,8.510502944792577,2010,1S
70,BEL,SHORT,2011-07-01,58.608274,2011-08-01,51.268285,-7.339989000000003,16827.950229115908,-123516.96957425828,-12.351696957425828,-12.523810204682025,2010,1S
71,BEL,SHORT,2011-08-01,51.268285,2011-09-02,51.234949,-0.03333599999999848,16827.950229115908,-560.9765488377823,-0.056097654883778235,-0.06502265484402,2010,1S
72,BEL,SHORT,2011-09-02,51.234949,2011-10-03,52.714949,1.4799999999999969,16827.950229115908,24905.36633909149,2.4905366339091493,2.8886532120877035,2010,1S
73,BEL,SHORT,2011-10-03,52.714949,2011-11-01,50.366618,-2.3483309999999946,16827.950229115908,-39517.5971894899,-3.9517597189489897,-4.4547724024166175,2010,1S
74,BEL,SHORT,2011-11-01,50.366618,2011-12-01,45.668289,-4.698329000000001,16827.950229115908,-79063.24657201194,-7.9063246572011945,-9.328259840674633,2010,1S
75,BEL,SHORT,2011-12-01,45.668289,2012-01-02,46.918288,1.2499989999999954,16827.950229115908,21034.920958444578,2.103492095844458,2.7371268496614696,2010,1S
76,BEL,SHORT,2012-01-02,46.918288,2012-02-01,54.75995,7.841662000000007,16827.950229115908,131959.0978495496,13.195909784954962,16.713444446225335,2010,1S
0,BEL,LONG,2012-02-01,54.75995,2012-03-01,51.429952,-3.3299980000000033,18261.52142213424,-60810.82981266423,-6.081082981266423,-6.081082981266424,2012,1L
1,BEL,LONG,2012-03-01,51.429952,2012-04-02,49.321621,-2.1083309999999997,18261.52142213424,-38501.3317214497,-3.85013317214497,-4.099422453281698,2012,1L
2,BEL,LONG,2012-04-02,49.321621,2012-05-02,41.913293,-7.408327999999997,18261.52142213424,-135287.34047419686,-13.528734047419686,-15.020447117907981,2012,1L
77,BEL,SHORT,2012-05-02,41.913293,2012-06-01,45.096625,3.183332,23858.779122890675,75950.41506282982,7.595041506282982,7.595041506282982,2012,2S
78,BEL,SHORT,2012-06-01,45.096625,2012-07-02,38.916628,-6.179997,23858.779122890675,-147447.183403127,-14.744718340312701,-13.703901345167182,2012,2S
79,BEL,SHORT,2012-07-02,38.916628,2012-08-01,41.633292,2.7166639999999944,23858.779122890675,64816.28632710854,6.481628632710853,6.980728135027511,2012,2S
80,BEL,SHORT,2012-08-01,41.633292,2012-09-03,39.219959,-2.4133329999999944,23858.779122890675,-57579.17899698299,-5.757917899698299,-5.796642264080377,2012,2S
81,BEL,SHORT,2012-09-03,39.219959,2015-05-04,40.074563,0.8546039999999948,23858.779122890675,20389.808073538738,2.0389808073538735,2.179002787840739,2012,2S
82,BEL,SHORT,2015-05-04,40.074563,2015-06-01,37.597367,-2.4771959999999993,23858.779122890675,-59102.872208108274,-5.910287220810828,-6.181467281377465,2012,2S
83,BEL,SHORT,2015-06-01,37.597367,2015-07-01,44.401175,6.803808000000004,23858.779122890675,162330.55226655665,16.233055226655665,18.096501278932656,2012,2S
3,BEL,LONG,2015-07-01,44.401175,2015-08-03,37.677364,-6.723811000000005,22521.926503071147,-151433.17716254143,-15.143317716254142,-15.14331771625414,2015,2L
4,BEL,LONG,2015-08-03,37.677364,2015-09-01,37.874962,0.19759799999999927,22521.926503071147,4450.287633153836,0.44502876331538366,0.5244475170821379,2015,2L
5,BEL,LONG,2015-09-01,37.874962,2015-10-01,41.413294,3.538332000000004,22521.926503071147,79690.05324746482,7.969005324746482,9.34214006604153,2015,2L
6,BEL,LONG,2015-10-01,41.413294,2015-11-02,41.984961,0.5716669999999979,22521.926503071147,12875.042158231126,1.2875042158231125,1.3803949041097718,2015,2L
7,BEL,LONG,2015-11-02,41.984961,2015-12-01,45.696625,3.711663999999999,22521.926503071147,83593.82381209504,8.359382381209505,8.840460754506832,2015,2L
8,BEL,LONG,2015-12-01,45.696625,2016-01-01,41.058293,-4.638331999999998,22521.926503071147,-104464.17240084296,-10.446417240084296,-10.1502725857763,2015,2L
9,BEL,LONG,2016-01-01,41.058293,2016-02-01,34.499966,-6.5583269999999985,22521.926503071147,-147706.15867710704,-14.770615867710704,-15.973209115147574,2015,2L
84,BEL,SHORT,2016-02-01,34.499966,2016-03-01,39.576628,5.076661999999999,28985.535811832393,147149.76820556863,14.714976820556863,14.714976820556863,2016,3S
85,BEL,SHORT,2016-03-01,39.576628,2016-04-01,39.626629,0.05000100000000174,28985.535811832393,1449.305776127482,0.14493057761274822,0.1263397174716394,2016,3S
86,BEL,SHORT,2016-04-01,39.626629,2016-05-02,39.528293,-0.09833600000000331,28985.535811832393,-2850.321649592446,-0.2850321649592446,-0.24815635970448888,2016,3S
87,BEL,SHORT,2016-05-02,39.528293,2016-06-01,42.076626,2.5483329999999995,28985.535811832393,73864.79743197426,7.386479743197426,6.446858203565734,2016,3S
88,BEL,SHORT,2016-06-01,42.076626,2016-07-01,41.106626,-0.9699999999999989,28985.535811832393,-28115.96973747739,-2.811596973747739,-2.305317921641338,2016,3S
89,BEL,SHORT,2016-07-01,41.106626,2016-08-01,40.803291,-0.303334999999997,28985.535811832393,-8792.327505482093,-0.8792327505482093,-0.7379223972310377,2016,3S
90,BEL,SHORT,2016-08-01,40.803291,2016-09-01,41.768294,0.9650029999999958,28985.535811832393,27971.129015025574,2.7971129015025573,2.3650126652774057,2016,3S
91,BEL,SHORT,2016-09-01,41.768294,2016-10-03,43.713289,1.9449950000000058,28985.535811832393,56376.722226335114,5.637672222633512,4.656630218126711,2016,3S
92,BEL,SHORT,2016-10-03,43.713289,2016-11-01,48.216621,4.503332,28985.535811832393,130531.49095857081,13.05314909585708,10.301974761038913,2016,3S
10,BEL,LONG,2016-11-01,48.216621,2016-12-01,45.971624,-2.244997000000005,20739.736200095813,-46560.6455500066,-4.65606455500066,-4.65606455500066,2016,3L
11,BEL,LONG,2016-12-01,45.971624,2017-01-02,51.488286,5.516662000000004,20739.736200095813,114414.11458509305,11.441411458509306,12.00014600310836,2016,3L
12,BEL,LONG,2017-01-02,51.488286,2017-02-01,50.824951,-0.6633350000000036,20739.736200095813,-13757.39291229063,-1.3757392912290631,-1.2883221632198119,2016,3L
13,BEL,LONG,2017-02-01,50.824951,2017-03-01,52.316614,1.4916630000000026,20739.736200095813,30936.697119443576,3.0936697119443575,2.934902977083053,2016,3L
14,BEL,LONG,2017-03-01,52.316614,2017-04-03,61.299939,8.983325,20739.736200095813,186311.79069972574,18.63117906997257,17.171074947625627,2016,3L
15,BEL,LONG,2017-04-03,61.299939,2017-05-02,57.766609,-3.5333299999999994,20739.736200095813,-73280.33210788453,-7.328033210788454,-5.76400247315091,2016,3L
16,BEL,LONG,2017-05-02,57.766609,2017-06-01,54.083279,-3.683330000000005,20739.736200095813,-76391.29253789902,-7.639129253789902,-6.376226792194093,2016,3L
17,BEL,LONG,2017-06-01,54.083279,2017-07-03,59.466607,5.383328000000006,20739.736200095813,111648.80259858951,11.16488025985895,9.953775176982163,2016,3L
18,BEL,LONG,2017-07-03,59.466607,2017-08-01,63.699936,4.233328999999998,20739.736200095813,87798.12670821536,8.779812670821537,7.118833936498172,2016,3L
