,Stock Name,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,TVS MOTORS,2011-10-03,69.25,2011-11-01,59.85,-9.399999999999999,14440.43321299639,-135740.07220216605,-13.574007220216606,-13.574007220216606,2011,1
1,TVS MOTORS,2011-11-01,59.85,2011-12-01,51.95,-7.899999999999999,14440.43321299639,-114079.42238267146,-11.407942238267147,-13.199665831244776,2011,1
2,TVS MOTORS,2014-09-01,229.5,2014-10-01,260.45,30.94999999999999,4357.298474945534,134858.38779956423,13.485838779956422,13.485838779956422,2014,2
3,TVS MOTORS,2014-10-01,260.45,2014-11-03,230.15,-30.299999999999983,4357.298474945534,-132026.1437908496,-13.20261437908496,-11.633710885006714,2014,2
4,TVS MOTORS,2014-11-03,230.15,2014-12-01,269.3,39.150000000000006,4357.298474945534,170588.23529411768,17.058823529411768,17.010645231370848,2014,2
5,TVS MOTORS,2014-12-01,269.3,2015-01-01,309.25,39.94999999999999,4357.298474945534,174074.07407407401,17.4074074074074,14.834756776828812,2014,2
6,TVS MOTORS,2015-01-01,309.25,2015-02-02,279.35,-29.899999999999977,4357.298474945534,-130283.22440087136,-13.028322440087138,-9.668552950687138,2014,2
7,TVS MOTORS,2015-02-02,279.35,2015-03-02,265.65,-13.700000000000045,4357.298474945534,-59694.98910675401,-5.969498910675401,-4.904241990334722,2014,2
8,TVS MOTORS,2015-03-02,265.65,2015-04-01,236.2,-29.44999999999999,4357.298474945534,-128322.44008714592,-12.832244008714591,-11.086015433841517,2014,2
9,TVS MOTORS,2015-10-01,265.25,2015-11-02,308.95,43.69999999999999,3770.0282752120643,164750.23562676716,16.475023562676718,16.475023562676718,2015,3
10,TVS MOTORS,2015-11-02,308.95,2015-12-01,291.35,-17.599999999999966,3770.0282752120643,-66352.4976437322,-6.635249764373221,-5.696714678750596,2015,3
11,TVS MOTORS,2015-12-01,291.35,2016-01-01,290.2,-1.150000000000034,3770.0282752120643,-4335.532516494002,-0.43355325164940023,-0.39471426119788366,2015,3
12,TVS MOTORS,2016-01-01,290.2,2016-02-01,269.25,-20.94999999999999,3770.0282752120643,-78982.0923656927,-7.89820923656927,-7.219159200551341,2015,3
13,TVS MOTORS,2016-02-01,269.25,2016-03-01,324.75,55.5,3770.0282752120643,209236.56927426957,20.923656927426958,20.61281337047354,2015,3
14,TVS MOTORS,2016-03-01,324.75,2016-04-01,321.2,-3.5500000000000114,3770.0282752120643,-13383.600377002871,-1.338360037700287,-1.0931485758275632,2015,3
15,TVS MOTORS,2016-04-01,321.2,2016-05-02,286.0,-35.19999999999999,3770.0282752120643,-132704.9952874646,-13.270499528746459,-10.958904109589037,2015,3
16,TVS MOTORS,2016-05-02,286.0,2016-06-01,311.5,25.5,3770.0282752120643,96135.72101790764,9.613572101790764,8.916083916083917,2015,3
