,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
54,CHOLAFIN,SHORT,2018-01-01,256.980011,2018-02-01,294.040009,-37.05999800000001,3891.353246148005,-144213.5435195386,-14.42135435195386,14.42135435195386,2018,1S
0,CHOLAFIN,LONG,2018-02-01,294.040009,2018-03-01,291.389984,-2.650024999999971,3400.897732934024,-9012.464014718389,-0.9012464014718389,-0.9012464014718388,2018,1L
1,CHOLAFIN,LONG,2018-03-01,291.389984,2018-04-02,350.190002,58.800017999999966,3400.897732934024,199972.8479126797,19.99728479126797,20.179148642253935,2018,1L
2,CHOLAFIN,LONG,2018-04-02,350.190002,2018-05-02,308.320007,-41.86999500000002,3400.897732934024,-142395.571073459,-14.239557107345899,-11.95636504779483,2018,1L
3,CHOLAFIN,LONG,2018-05-02,308.320007,2018-06-01,303.589996,-4.73001099999999,3400.897732934024,-16086.283686652963,-1.6086283686652965,-1.5341239272870122,2018,1L
4,CHOLAFIN,LONG,2018-06-01,303.589996,2018-07-02,287.73999,-15.850006000000008,3400.897732934024,-53904.24947239071,-5.390424947239071,-5.220859122116794,2018,1L
55,CHOLAFIN,SHORT,2018-07-02,287.73999,2018-08-01,296.369995,-8.63000500000004,3475.3598205101766,-29992.372627802066,-2.999237262780207,2.999237262780207,2018,2S
56,CHOLAFIN,SHORT,2018-08-01,296.369995,2018-09-03,233.839996,62.529999000000004,3475.3598205101766,217314.24610114153,21.731424610114153,-21.09862673513896,2018,2S
57,CHOLAFIN,SHORT,2018-09-03,233.839996,2018-10-01,253.289993,-19.449996999999996,3475.3598205101766,-67595.73808284345,-6.759573808284346,8.317651955484978,2018,2S
58,CHOLAFIN,SHORT,2018-10-01,253.289993,2018-11-01,263.310028,-10.020034999999979,3475.3598205101766,-34823.227039105615,-3.4823227039105613,3.9559537592943825,2018,2S
59,CHOLAFIN,SHORT,2018-11-01,263.310028,2018-12-03,253.360016,9.950011999999987,3475.3598205101766,34579.871918394056,3.4579871918394054,-3.778819999973562,2018,2S
