,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
28,IOC,SHORT,2021-01-01,62.53333333,2021-02-01,65.56666667,-3.0333333400000058,15991.471216204236,-48507.46279576275,-4.850746279576276,4.850746279576275,2021,1S
0,IOC,LONG,2021-02-01,65.56666667,2021-03-01,61.43333333,-4.13333334,15251.652261553041,-63040.16278276359,-6.304016278276359,-6.304016278276359,2021,1L
1,IOC,LONG,2021-03-01,61.43333333,2021-04-01,60.93333333,-0.5,15251.652261553041,-7625.826130776521,-0.7625826130776521,-0.8138903961374871,2021,1L
2,IOC,LONG,2021-04-01,60.93333333,2021-05-03,73.06666667,12.13333334,15251.652261553041,185053.38087518793,18.505338087518794,19.91247265973263,2021,1L
3,IOC,LONG,2021-05-03,73.06666667,2021-06-01,72.33333333,-0.7333333400000015,15251.652261553041,-11184.545093483268,-1.118454509348327,-1.003649644114799,2021,1L
4,IOC,LONG,2021-06-01,72.33333333,2021-07-01,67.93333333,-4.400000000000006,15251.652261553041,-67107.26995083346,-6.710726995083347,-6.082949309036088,2021,1L
5,IOC,LONG,2021-07-01,67.93333333,2021-08-02,74.03333333,6.1000000000000085,15251.652261553041,93035.07879547369,9.30350787954737,8.9793915607939,2021,1L
6,IOC,LONG,2021-08-02,74.03333333,2021-09-01,83.83333333,9.799999999999997,15251.652261553041,149466.19216321976,14.946619216321977,13.237280504873352,2021,1L
7,IOC,LONG,2021-09-01,83.83333333,2021-10-01,83.63333333,-0.20000000000000284,15251.652261553041,-3050.3304523106517,-0.30503304523106517,-0.2385685884786741,2021,1L
8,IOC,LONG,2021-10-01,83.63333333,2021-11-01,79.5,-4.133333329999999,15251.652261553041,-63040.162630247054,-6.304016263024706,-4.942208047227668,2021,1L
9,IOC,LONG,2021-11-01,79.5,2021-12-01,74.66666667,-4.833333330000002,15251.652261553041,-73716.31921333422,-7.371631921333423,-6.079664566037739,2021,1L
29,IOC,SHORT,2021-12-01,74.66666667,2022-01-03,81.46666667,-6.799999999999997,13392.857142259249,-91071.42856736285,-9.107142856736285,9.107142856736285,2021,2S
30,IOC,SHORT,2022-01-03,81.46666667,2022-02-01,75.3,6.166666669999998,13392.857142259249,82589.28575524152,8.258928575524152,-7.5695581052549255,2021,2S
31,IOC,SHORT,2022-02-01,75.3,2022-03-02,79.8,-4.5,13392.857142259249,-60267.85714016662,-6.026785714016662,5.9760956175298805,2021,2S
32,IOC,SHORT,2022-03-02,79.8,2022-04-01,84.4,-4.6000000000000085,13392.857142259249,-61607.14285439266,-6.160714285439266,5.764411027568933,2021,2S
