,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,BOSCHLTD,LONG,2014-12-01,19578.3,2015-01-01,23871.2,4292.9000000000015,52.420517390506646,225036.03910570606,22.503603910570607,21.926827150467616,2014,1L
1,BOSCHLTD,LONG,2015-01-01,23871.2,2015-02-02,25890.05,2018.8499999999985,52.420517390506646,105829.16153382427,10.582916153382428,8.45726230771808,2014,1L
2,BOSCHLTD,LONG,2015-02-02,25890.05,2015-03-02,25608.25,-281.7999999999993,52.420517390506646,-14772.101800644734,-1.4772101800644735,-1.088449037371497,2014,1L
3,BOSCHLTD,LONG,2015-03-02,25608.25,2015-04-01,22714.75,-2893.5,52.420517390506646,-151678.767069431,-15.167876706943098,-11.299093065711245,2014,1L
4,BOSCHLTD,SHORT,2015-04-01,22714.75,2015-05-04,23805.9,-1091.1500000000015,44.02425736580856,-48037.068424702076,-4.803706842470207,4.803706842470207,2015,1S
5,BOSCHLTD,SHORT,2015-05-04,23805.9,2015-06-01,21931.8,1874.1000000000022,44.02425736580856,82505.86072926191,8.250586072926192,-7.8724181820473165,2015,1S
6,BOSCHLTD,SHORT,2015-06-01,21931.8,2015-07-01,24745.6,-2813.7999999999993,44.02425736580856,-123875.45537591209,-12.387545537591208,12.829772294111743,2015,1S
7,BOSCHLTD,SHORT,2015-07-01,24745.6,2015-08-03,23340.35,1405.25,44.02425736580856,61865.087663302475,6.186508766330247,-5.67878733997155,2015,1S
8,BOSCHLTD,SHORT,2015-08-03,23340.35,2015-09-01,19531.65,3808.699999999997,44.02425736580856,167675.18902915492,16.767518902915494,-16.318092916344433,2015,1S
9,BOSCHLTD,SHORT,2015-09-01,19531.65,2015-10-01,20527.3,-995.6499999999978,44.02425736580856,-43832.751846267194,-4.3832751846267195,5.097623600668647,2015,1S
10,BOSCHLTD,SHORT,2015-10-01,20527.3,2015-11-02,18779.25,1748.0499999999993,44.02425736580856,76956.60308830162,7.695660308830162,-8.515732707175319,2015,1S
11,BOSCHLTD,SHORT,2015-11-02,18779.25,2015-12-01,18731.45,47.79999999999927,44.02425736580856,2104.359502085617,0.2104359502085617,-0.2545362567727639,2015,1S
12,BOSCHLTD,SHORT,2015-12-01,18731.45,2016-01-01,17554.2,1177.25,44.02425736580856,51827.556983898125,5.182755698389813,-6.284884512410945,2015,1S
13,BOSCHLTD,SHORT,2016-01-01,17554.2,2016-02-01,16873.85,680.3500000000022,44.02425736580856,29951.90349882795,2.9951903498827948,-3.8757106561392836,2015,1S
14,BOSCHLTD,SHORT,2016-02-01,16873.85,2016-03-01,20921.55,-4047.7000000000007,44.02425736580856,-178196.98653958333,-17.819698653958334,23.98800510849629,2015,1S
15,BOSCHLTD,LONG,2016-03-01,20921.55,2016-04-01,19810.9,-1110.6499999999978,47.797605817924584,-53086.41090167784,-5.308641090167784,-5.308641090167783,2016,2L
16,BOSCHLTD,LONG,2016-04-01,19810.9,2016-05-02,22451.7,2640.7999999999993,47.797605817924584,126223.91744397521,12.622391744397522,13.330035485515545,2016,2L
17,BOSCHLTD,LONG,2016-05-02,22451.7,2016-06-01,22787.1,335.3999999999978,47.797605817924584,16031.316991331802,1.60313169913318,1.4938735151458367,2016,2L
18,BOSCHLTD,LONG,2016-06-01,22787.1,2016-07-01,25187.3,2400.2000000000007,47.797605817924584,114723.81348418262,11.472381348418262,10.533152529281923,2016,2L
19,BOSCHLTD,LONG,2016-07-01,25187.3,2016-08-01,24347.4,-839.8999999999978,47.797605817924584,-40145.20912647475,-4.014520912647475,-3.334617049068371,2016,2L
20,BOSCHLTD,LONG,2016-08-01,24347.4,2016-09-01,22877.1,-1470.300000000003,47.797605817924584,-70276.81983409465,-7.027681983409466,-6.038837822519048,2016,2L
21,BOSCHLTD,LONG,2016-09-01,22877.1,2016-10-03,21970.8,-906.2999999999993,47.797605817924584,-43318.97015278501,-4.331897015278501,-3.961603524922299,2016,2L
22,BOSCHLTD,LONG,2016-10-03,21970.8,2016-11-01,20570.6,-1400.2000000000007,47.797605817924584,-66926.20766625804,-6.6926207666258035,-6.3730041691699935,2016,2L
23,BOSCHLTD,SHORT,2016-11-01,20570.6,2016-12-01,21068.55,-497.9500000000007,48.61306913750693,-24206.87777702161,-2.4206877777021614,2.4206877777021614,2016,2S
24,BOSCHLTD,SHORT,2016-12-01,21068.55,2017-01-02,22248.6,-1180.0499999999993,48.61306913750693,-57365.85223571502,-5.736585223571502,5.601002442028518,2016,2S
25,BOSCHLTD,SHORT,2017-01-02,22248.6,2017-02-01,21663.75,584.8499999999985,48.61306913750693,28431.35348507086,2.843135348507086,-2.6287047274884645,2016,2S
26,BOSCHLTD,SHORT,2017-02-01,21663.75,2017-03-01,22848.6,-1184.8499999999985,48.61306913750693,-57599.19496757502,-5.759919496757502,5.469274710057117,2016,2S
27,BOSCHLTD,SHORT,2017-03-01,22848.6,2017-04-03,23099.65,-251.0500000000029,48.61306913750693,-12204.311006971257,-1.2204311006971256,1.0987544094605486,2016,2S
28,BOSCHLTD,LONG,2017-04-03,23099.65,2017-05-02,23418.5,318.84999999999854,43.29069920972828,13803.2394430218,1.38032394430218,1.38032394430218,2017,3L
29,BOSCHLTD,LONG,2017-05-02,23418.5,2017-06-01,23372.55,-45.95000000000073,43.29069920972828,-1989.207628687046,-0.1989207628687046,-0.1962123961825084,2017,3L
30,BOSCHLTD,LONG,2017-06-01,23372.55,2017-07-03,24275.35,902.7999999999993,43.29069920972828,39082.84324654266,3.9082843246542662,3.8626508446874617,2017,3L
31,BOSCHLTD,LONG,2017-07-03,24275.35,2017-08-01,22122.6,-2152.75,43.29069920972828,-93194.05272374256,-9.319405272374254,-8.868049276323514,2017,3L
32,BOSCHLTD,LONG,2017-08-01,22122.6,2017-09-01,20578.4,-1544.199999999997,43.29069920972828,-66849.49771966228,-6.684949771966228,-6.98019220163994,2017,3L
33,BOSCHLTD,SHORT,2017-09-01,20578.4,2017-10-03,21177.1,-598.6999999999971,48.59464292656377,-29093.612720133588,-2.9093612720133586,2.909361272013359,2017,3S
34,BOSCHLTD,SHORT,2017-10-03,21177.1,2017-11-01,20402.7,774.3999999999978,48.59464292656377,37631.691482330876,3.763169148233088,-3.656780201255119,2017,3S
35,BOSCHLTD,SHORT,2017-11-01,20402.7,2017-12-01,20189.1,213.60000000000218,48.59464292656377,10379.815729114127,1.0379815729114128,-1.0469202605537609,2017,3S
36,BOSCHLTD,SHORT,2017-12-01,20189.1,2018-01-01,19440.65,748.4499999999971,48.59464292656377,36370.66049838651,3.6370660498386513,-3.7071984387614956,2017,3S
37,BOSCHLTD,SHORT,2018-01-01,19440.65,2018-02-01,18790.9,649.75,48.59464292656377,31574.369241534812,3.157436924153481,-3.342223639641678,2017,3S
38,BOSCHLTD,SHORT,2018-02-01,18790.9,2018-03-01,18121.35,669.5500000000029,48.59464292656377,32536.543171480916,3.2536543171480914,-3.5631608917082356,2017,3S
39,BOSCHLTD,SHORT,2018-03-01,18121.35,2018-04-02,19573.85,-1452.5,48.59464292656377,-70583.71885083387,-7.058371885083388,8.015407240630527,2017,3S
40,BOSCHLTD,SHORT,2018-04-02,19573.85,2018-05-02,18284.75,1289.0999999999985,48.59464292656377,62643.354196633285,6.264335419663329,-6.5858275198798335,2017,3S
41,BOSCHLTD,SHORT,2018-05-02,18284.75,2018-06-01,17571.8,712.9500000000007,48.59464292656377,34645.55067449368,3.464555067449368,-3.899150931787423,2017,3S
42,BOSCHLTD,SHORT,2018-06-01,17571.8,2018-07-02,18832.8,-1261.0,48.59464292656377,-61277.844730396915,-6.127784473039691,7.176271070692815,2017,3S
43,BOSCHLTD,SHORT,2018-07-02,18832.8,2018-08-01,22153.3,-3320.5,48.59464292656377,-161358.511837655,-16.1358511837655,17.631472749670788,2017,3S
44,BOSCHLTD,LONG,2018-08-01,22153.3,2018-09-03,19983.75,-2169.5499999999993,45.14000171532007,-97933.49072147263,-9.793349072147263,-9.793349072147262,2018,4L
45,BOSCHLTD,LONG,2018-09-03,19983.75,2018-10-01,19846.9,-136.84999999999854,45.14000171532007,-6177.409234741485,-0.6177409234741484,-0.6848064052042212,2018,4L
46,BOSCHLTD,LONG,2018-10-01,19846.9,2018-11-01,18954.95,-891.9500000000007,45.14000171532007,-40262.62452997977,-4.026262452997977,-4.494152739218723,2018,4L
47,BOSCHLTD,LONG,2018-11-01,18954.95,2018-12-03,19732.45,777.5,45.14000171532007,35096.351333661354,3.5096351333661353,4.101830920155421,2018,4L
48,BOSCHLTD,LONG,2018-12-03,19732.45,2019-01-01,18956.35,-776.1000000000022,45.14000171532007,-35033.15533126,-3.503315533126,-3.93311524924681,2018,4L
49,BOSCHLTD,LONG,2019-01-01,18956.35,2019-02-01,19129.65,173.3000000000029,45.14000171532007,7822.762297265099,0.7822762297265098,0.9142055300730516,2018,4L
50,BOSCHLTD,LONG,2019-02-01,19129.65,2019-03-01,18324.6,-805.0500000000029,45.14000171532007,-36339.95838091855,-3.633995838091855,-4.208388548666614,2018,4L
51,BOSCHLTD,SHORT,2019-03-01,18324.6,2019-04-01,18098.5,226.09999999999854,54.571450400008736,12338.604935441896,1.2338604935441895,-1.2338604935441895,2019,4S
52,BOSCHLTD,SHORT,2019-04-01,18098.5,2019-05-02,17711.95,386.5499999999993,54.571450400008736,21094.594152123336,2.1094594152123336,-2.1358123601403394,2019,4S
53,BOSCHLTD,SHORT,2019-05-02,17711.95,2019-06-03,16464.65,1247.2999999999993,54.571450400008736,68066.97008393085,6.806697008393085,-7.04213821741818,2019,4S
54,BOSCHLTD,SHORT,2019-06-03,16464.65,2019-07-01,14399.1,2065.550000000001,54.571450400008736,112720.0593737381,11.272005937373809,-12.545362336885393,2019,4S
55,BOSCHLTD,SHORT,2019-07-01,14399.1,2019-08-01,14461.55,-62.44999999999891,54.571450400008736,-3407.987077480486,-0.3407987077480486,0.43370766228444074,2019,4S
56,BOSCHLTD,SHORT,2019-08-01,14461.55,2019-09-03,14137.95,323.59999999999854,54.571450400008736,17659.321349442747,1.7659321349442747,-2.237657789102818,2019,4S
57,BOSCHLTD,SHORT,2019-09-03,14137.95,2019-10-01,15366.4,-1228.449999999999,54.571450400008736,-67038.29824389068,-6.703829824389068,8.689024929356794,2019,4S
58,BOSCHLTD,SHORT,2019-10-01,15366.4,2019-11-01,16225.45,-859.0500000000011,54.571450400008736,-46879.60446612757,-4.687960446612757,5.590444085797592,2019,4S
59,BOSCHLTD,LONG,2019-11-01,16225.45,2019-12-02,15489.75,-735.7000000000007,61.63157262202281,-45342.347978022226,-4.534234797802222,-4.534234797802222,2019,5L
60,BOSCHLTD,LONG,2019-12-02,15489.75,2020-01-01,13957.5,-1532.25,61.63157262202281,-94434.97715009445,-9.443497715009446,-9.892025371616715,2019,5L
61,BOSCHLTD,LONG,2020-01-01,13957.5,2020-02-01,12146.95,-1810.5499999999993,61.63157262202281,-111587.04381080336,-11.158704381080335,-12.97187891814436,2019,5L
62,BOSCHLTD,SHORT,2020-02-01,12146.95,2020-03-02,9432.15,2714.800000000001,82.3251927438575,223496.43326102442,22.34964332610244,-22.349643326102445,2020,5S
63,BOSCHLTD,SHORT,2020-03-02,9432.15,2020-04-01,10591.6,-1159.4500000000007,82.3251927438575,-95451.94472686564,-9.545194472686564,12.292531395281042,2020,5S
64,BOSCHLTD,SHORT,2020-04-01,10591.6,2020-05-04,9698.2,893.3999999999996,82.3251927438575,73549.32719736226,7.354932719736226,-8.434986215491518,2020,5S
65,BOSCHLTD,SHORT,2020-05-04,9698.2,2020-06-01,11374.65,-1676.449999999999,82.3251927438575,-138014.0693754398,-13.80140693754398,17.28619743869995,2020,5S
66,BOSCHLTD,SHORT,2020-06-01,11374.65,2020-07-01,13024.45,-1649.800000000001,82.3251927438575,-135820.1029888162,-13.58201029888162,14.504182546276159,2020,5S
67,BOSCHLTD,LONG,2020-07-01,13024.45,2020-08-03,12889.1,-135.35000000000036,76.77867395552211,-10391.993519879945,-1.0391993519879945,-1.0391993519879945,2020,6L
68,BOSCHLTD,LONG,2020-08-03,12889.1,2020-09-01,13768.25,879.1499999999996,76.77867395552211,67499.97120799724,6.749997120799724,6.820879658005599,2020,6L
69,BOSCHLTD,LONG,2020-09-01,13768.25,2020-10-01,11638.0,-2130.25,76.77867395552211,-163557.77019375097,-16.355777019375097,-15.472191454977938,2020,6L
70,BOSCHLTD,LONG,2020-10-01,11638.0,2020-11-02,12890.3,1252.2999999999993,76.77867395552211,96149.93339450029,9.614993339450029,10.760439938133693,2020,6L
71,BOSCHLTD,LONG,2020-11-02,12890.3,2020-12-01,12837.7,-52.599999999998545,76.77867395552211,-4038.5582500603514,-0.4038558250060351,-0.408058772875717,2020,6L
72,BOSCHLTD,LONG,2020-12-01,12837.7,2021-01-01,15406.8,2569.0999999999985,76.77867395552211,197252.09125913173,19.725209125913175,20.01215170941834,2020,6L
73,BOSCHLTD,LONG,2021-01-01,15406.8,2021-02-01,14881.5,-525.2999999999993,76.77867395552211,-40331.83742883571,-4.033183742883571,-3.409533452761114,2020,6L
74,BOSCHLTD,LONG,2021-02-01,14881.5,2021-03-01,14184.8,-696.7000000000007,76.77867395552211,-53491.70214481231,-5.349170214481231,-4.681651715216885,2020,6L
75,BOSCHLTD,LONG,2021-03-01,14184.8,2021-04-01,13543.95,-640.8499999999985,76.77867395552211,-49203.613204396235,-4.920361320439624,-4.517864192656919,2020,6L
76,BOSCHLTD,LONG,2021-04-01,13543.95,2021-05-03,15324.85,1780.8999999999996,76.77867395552211,136735.1404473893,13.67351404473893,13.149044407281476,2020,6L
77,BOSCHLTD,LONG,2021-05-03,15324.85,2021-06-01,14946.1,-378.75,76.77867395552211,-29079.922760653997,-2.9079922760653996,-2.471476066649918,2020,6L
78,BOSCHLTD,LONG,2021-06-01,14946.1,2021-07-01,15015.55,69.44999999999891,76.77867395552211,5332.278906210927,0.5332278906210927,0.46466971316931444,2020,6L
79,BOSCHLTD,LONG,2021-07-01,15015.55,2021-08-02,13911.9,-1103.6499999999996,76.77867395552211,-84736.78351101195,-8.473678351101196,-7.35004711782119,2020,6L
80,BOSCHLTD,LONG,2021-08-02,13911.9,2021-09-01,15553.75,1641.8500000000004,76.77867395552211,126059.065833874,12.6059065833874,11.801766832711566,2020,6L
