,Stock Name,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,MCDOWELL-N,2012-04-02,157.530014,2012-05-02,113.980003,-43.550011,6347.99664272232,-276455.3236185201,-27.64553236185201,-27.64553236185201,2012,1
1,MCDOWELL-N,2012-05-02,113.980003,2012-06-01,138.309998,24.32999500000001,6347.99664272232,154446.7265774509,15.44467265774509,21.34584520058313,2012,1
2,MCDOWELL-N,2012-06-01,138.309998,2012-07-02,162.550003,24.240004999999996,6347.99664272232,153875.47035957224,15.387547035957224,17.525851601848768,2012,1
3,MCDOWELL-N,2012-07-02,162.550003,2012-08-01,196.470001,33.91999799999999,6347.99664272232,215324.03342514776,21.532403342514776,20.86742379205,2012,1
4,MCDOWELL-N,2012-08-01,196.470001,2012-09-03,245.060013,48.590012,6347.99664272232,308449.23304583726,30.844923304583727,24.7315171541125,2012,1
5,MCDOWELL-N,2012-09-03,245.060013,2012-10-01,237.539993,-7.520019999999988,6347.99664272232,-47737.061713204625,-4.7737061713204625,-3.0686442508268326,2012,1
6,MCDOWELL-N,2012-10-01,237.539993,2012-11-01,401.310028,163.77003499999998,6347.99664272232,1039611.6323585167,103.96116323585167,68.94419458874025,2012,1
7,MCDOWELL-N,2012-11-01,401.310028,2012-12-03,384.100006,-17.21002199999998,6347.99664272232,-109249.16187717715,-10.924916187717715,-4.288460491697451,2012,1
8,MCDOWELL-N,2012-12-03,384.100006,2013-01-01,363.269989,-20.830016999999998,6347.99664272232,-132228.87798384883,-13.222887798384884,-5.423071250876262,2012,1
9,MCDOWELL-N,2013-01-01,363.269989,2013-02-01,371.550018,8.280029000000013,6347.99664272232,52561.59629364353,5.256159629364353,2.2793044431754623,2012,1
10,MCDOWELL-N,2013-02-01,371.550018,2013-03-01,383.269989,11.719970999999987,6347.99664272232,74398.33656080287,7.439833656080287,3.154345426515357,2012,1
