,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
88,AMBUJA CEM,SHORT,2010-12-01,144.05,2011-01-03,126.8,-17.250000000000014,6942.0340159666775,-119750.08677542528,-11.975008677542528,-11.975008677542528,2010,1S
89,AMBUJA CEM,SHORT,2011-01-03,126.8,2011-02-01,116.9,-9.899999999999991,6942.0340159666775,-68726.13675807005,-6.872613675807004,-7.807570977917974,2010,1S
90,AMBUJA CEM,SHORT,2011-02-01,116.9,2011-03-01,146.15,29.25,6942.0340159666775,203054.49496702533,20.305449496702533,25.02138579982891,2010,1S
0,AMBUJA CEM,LONG,2011-03-01,146.15,2011-04-01,155.0,8.849999999999994,6842.285323297981,60554.225111187094,6.055422511118709,6.05542251111871,2011,1L
1,AMBUJA CEM,LONG,2011-04-01,155.0,2011-05-02,138.3,-16.69999999999999,6842.285323297981,-114266.16489907622,-11.426616489907621,-10.774193548387089,2011,1L
2,AMBUJA CEM,LONG,2011-05-02,138.3,2011-06-01,131.75,-6.550000000000011,6842.285323297981,-44816.968867601856,-4.481696886760186,-4.736080983369495,2011,1L
91,AMBUJA CEM,SHORT,2011-06-01,131.75,2011-07-01,127.6,-4.150000000000006,7590.132827324478,-31499.051233396625,-3.149905123339663,-3.149905123339663,2011,2S
92,AMBUJA CEM,SHORT,2011-07-01,127.6,2011-08-01,133.5,5.900000000000006,7590.132827324478,44781.78368121447,4.478178368121447,4.623824451410663,2011,2S
93,AMBUJA CEM,SHORT,2011-08-01,133.5,2011-09-02,148.3,14.800000000000011,7590.132827324478,112333.96584440237,11.233396584440236,11.086142322097386,2011,2S
3,AMBUJA CEM,LONG,2011-09-02,148.3,2011-10-03,156.65,8.349999999999994,6743.088334457181,56304.787592717425,5.6304787592717425,5.630478759271742,2011,2L
4,AMBUJA CEM,LONG,2011-10-03,156.65,2011-11-01,149.25,-7.400000000000006,6743.088334457181,-49898.85367498318,-4.989885367498317,-4.723906798595599,2011,2L
5,AMBUJA CEM,LONG,2011-11-01,149.25,2011-12-01,156.1,6.849999999999994,6743.088334457181,46190.15509103165,4.619015509103165,4.589614740368505,2011,2L
6,AMBUJA CEM,LONG,2011-12-01,156.1,2012-01-02,161.15,5.050000000000011,6743.088334457181,34052.59608900884,3.405259608900884,3.2351057014734215,2011,2L
7,AMBUJA CEM,LONG,2012-01-02,161.15,2012-02-01,163.15,2.0,6743.088334457181,13486.176668914362,1.3486176668914363,1.2410797393732547,2011,2L
8,AMBUJA CEM,LONG,2012-02-01,163.15,2012-03-01,173.2,10.049999999999983,6743.088334457181,67768.03776129456,6.776803776129456,6.159975482684636,2011,2L
9,AMBUJA CEM,LONG,2012-03-01,173.2,2012-04-02,150.95,-22.25,6743.088334457181,-150033.71544167228,-15.003371544167226,-12.846420323325635,2011,2L
10,AMBUJA CEM,LONG,2012-04-02,150.95,2012-05-02,146.9,-4.049999999999983,6743.088334457181,-27309.50775455147,-2.730950775455147,-2.683007618416683,2011,2L
94,AMBUJA CEM,SHORT,2012-05-02,146.9,2012-06-01,172.8,25.900000000000006,6807.351940095303,176310.41524846837,17.63104152484684,17.63104152484684,2012,3S
11,AMBUJA CEM,LONG,2012-06-01,172.8,2012-07-02,181.6,8.799999999999983,5787.0370370370365,50925.925925925825,5.092592592592583,5.092592592592583,2012,3L
12,AMBUJA CEM,LONG,2012-07-02,181.6,2012-08-01,186.6,5.0,5787.0370370370365,28935.185185185182,2.893518518518518,2.7533039647577096,2012,3L
