,Stock Name,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
0,SIEMENS,2011-04-01,870.1,2011-05-02,879.6,9.5,1149.2931846914148,10918.28525456844,1.091828525456844,1.091828525456844,2011,1
1,SIEMENS,2011-05-02,879.6,2011-06-01,895.1,15.5,1149.2931846914148,17814.04436271693,1.781404436271693,1.7621646202819463,2011,1
2,SIEMENS,2011-06-01,895.1,2011-07-01,924.85,29.75,1149.2931846914148,34191.47224456959,3.4191472244569585,3.3236509887163446,2011,1
3,SIEMENS,2011-07-01,924.85,2011-08-01,889.8,-35.05000000000007,1149.2931846914148,-40282.726123434164,-4.028272612343416,-3.7898037519597847,2011,1
4,SIEMENS,2011-08-01,889.8,2011-09-02,838.7,-51.09999999999991,1149.2931846914148,-58728.88173773119,-5.872888173773119,-5.742863564846023,2011,1
5,SIEMENS,2011-09-02,838.7,2011-10-03,859.6,20.899999999999977,1149.2931846914148,24020.22756005054,2.402022756005054,2.4919518302134227,2011,1
6,SIEMENS,2011-10-03,859.6,2011-11-01,691.6,-168.0,1149.2931846914148,-193081.2550281577,-19.30812550281577,-19.54397394136808,2011,1
7,SIEMENS,2012-02-01,803.85,2012-03-01,767.55,-36.30000000000007,1244.0131865397773,-45157.678671394,-4.515767867139401,-4.515767867139401,2012,2
8,SIEMENS,2012-03-01,767.55,2012-04-02,780.4,12.850000000000023,1244.0131865397773,15985.569447036167,1.5985569447036168,1.674158035307149,2012,2
9,SIEMENS,2012-04-02,780.4,2012-05-02,683.05,-97.35000000000002,1244.0131865397773,-121104.68370964735,-12.110468370964735,-12.47437211686315,2012,2
10,SIEMENS,2013-10-01,583.8,2013-11-01,622.15,38.35000000000002,1712.9153819801304,65690.30489893803,6.569030489893804,6.569030489893804,2013,3
11,SIEMENS,2013-11-01,622.15,2013-12-02,665.0,42.85000000000002,1712.9153819801304,73398.42411784863,7.339842411784862,6.887406573977341,2013,3
12,SIEMENS,2013-12-02,665.0,2014-01-01,555.35,-109.64999999999998,1712.9153819801304,-187821.17163412127,-18.782117163412128,-16.488721804511275,2013,3
13,SIEMENS,2014-01-01,555.35,2014-02-03,621.95,66.60000000000002,1712.9153819801304,114080.16443987672,11.408016443987673,11.992437201764657,2013,3
14,SIEMENS,2014-02-03,621.95,2014-03-03,771.8,149.8499999999999,1712.9153819801304,256680.36998972239,25.668036998972237,24.093576654071853,2013,3
15,SIEMENS,2014-03-03,771.8,2014-04-01,698.0,-73.79999999999995,1712.9153819801304,-126413.15519013355,-12.641315519013355,-9.562062710546769,2013,3
16,SIEMENS,2014-04-01,698.0,2014-05-02,872.8,174.79999999999995,1712.9153819801304,299417.6087701267,29.94176087701267,25.042979942693407,2013,3
17,SIEMENS,2014-05-02,872.8,2014-06-02,965.55,92.75,1712.9153819801304,158872.9016786571,15.88729016786571,10.626718606782768,2013,3
18,SIEMENS,2014-06-02,965.55,2014-07-01,883.4,-82.14999999999998,1712.9153819801304,-140715.99862966768,-14.07159986296677,-8.508104189322147,2013,3
19,SIEMENS,2014-07-01,883.4,2014-08-01,797.3,-86.10000000000002,1712.9153819801304,-147482.01438848928,-14.748201438848927,-9.746434231378768,2013,3
20,SIEMENS,2014-08-01,797.3,2014-09-01,830.7,33.40000000000009,1712.9153819801304,57211.37375813651,5.721137375813652,4.189138341903938,2013,3
21,SIEMENS,2014-09-01,830.7,2014-10-01,877.7,47.0,1712.9153819801304,80507.02295306613,8.050702295306614,5.657878897315516,2013,3
22,SIEMENS,2014-10-01,877.7,2014-11-03,911.55,33.84999999999991,1712.9153819801304,57982.18568002726,5.798218568002725,3.8566708442520117,2013,3
23,SIEMENS,2014-11-03,911.55,2014-12-01,905.1,-6.449999999999932,1712.9153819801304,-11048.304213771724,-1.1048304213771725,-0.7075859799242973,2013,3
24,SIEMENS,2014-12-01,905.1,2015-01-01,1047.3,142.19999999999993,1712.9153819801304,243576.56731757443,24.357656731757444,15.71097116340735,2013,3
25,SIEMENS,2015-01-01,1047.3,2015-02-02,1341.25,293.95000000000005,1712.9153819801304,503511.47653305944,50.35114765330594,28.06741143893823,2013,3
26,SIEMENS,2015-02-02,1341.25,2015-03-02,1408.1,66.84999999999991,1712.9153819801304,114508.39328537157,11.450839328537157,4.98415657036346,2013,3
27,SIEMENS,2015-03-02,1408.1,2015-04-01,1369.2,-38.899999999999864,1712.9153819801304,-66632.40835902684,-6.663240835902684,-2.7625878843832017,2013,3
28,SIEMENS,2015-04-01,1369.2,2015-05-04,1377.95,8.75,1712.9153819801304,14988.009592326142,1.4988009592326141,0.6390593047034765,2013,3
29,SIEMENS,2015-05-04,1377.95,2015-06-01,1356.25,-21.700000000000045,1712.9153819801304,-37170.26378896891,-3.7170263788968905,-1.5748031496063024,2013,3
30,SIEMENS,2015-06-01,1356.25,2015-07-01,1463.15,106.90000000000009,1712.9153819801304,183110.6543336761,18.31106543336761,7.882027649769592,2013,3
31,SIEMENS,2015-07-01,1463.15,2015-08-03,1271.8,-191.35000000000014,1712.9153819801304,-327766.3583418982,-32.77663583418982,-13.077948262310777,2013,3
32,SIEMENS,2015-08-03,1271.8,2015-09-01,1330.9,59.100000000000136,1712.9153819801304,101233.29907502593,10.123329907502592,4.646957068721508,2013,3
33,SIEMENS,2015-09-01,1330.9,2015-10-01,1329.2,-1.7000000000000455,1712.9153819801304,-2911.9561493662995,-0.29119561493662993,-0.12773311293110265,2013,3
34,SIEMENS,2015-10-01,1329.2,2015-11-02,1247.1,-82.10000000000014,1712.9153819801304,-140630.35286056894,-14.063035286056893,-6.176647607583519,2013,3
35,SIEMENS,2016-05-02,1213.55,2016-06-01,1316.2,102.65000000000009,824.0286761979318,84586.54361171777,8.458654361171778,8.458654361171776,2016,4
36,SIEMENS,2016-06-01,1316.2,2016-07-01,1312.7,-3.5,824.0286761979318,-2884.1003666927613,-0.2884100366692761,-0.26591703388542776,2016,4
37,SIEMENS,2016-07-01,1312.7,2016-08-01,1274.95,-37.75,824.0286761979318,-31107.082526471924,-3.1107082526471923,-2.8757522663213226,2016,4
38,SIEMENS,2016-08-01,1274.95,2016-09-01,1247.65,-27.299999999999955,824.0286761979318,-22495.9828602035,-2.24959828602035,-2.1412604415859406,2016,4
39,SIEMENS,2016-09-01,1247.65,2016-10-03,1191.9,-55.75,824.0286761979318,-45939.59869803469,-4.593959869803469,-4.468400593115056,2016,4
40,SIEMENS,2016-10-03,1191.9,2016-11-01,1093.65,-98.25,824.0286761979318,-80960.8174364468,-8.09608174364468,-8.243141203121066,2016,4
41,SIEMENS,2017-03-01,1260.95,2017-04-03,1321.2,60.25,793.0528569729172,47781.434632618264,4.778143463261826,4.778143463261826,2017,5
42,SIEMENS,2017-04-03,1321.2,2017-05-02,1376.05,54.84999999999991,793.0528569729172,43498.94920496444,4.349894920496443,4.151528913109288,2017,5
43,SIEMENS,2017-05-02,1376.05,2017-06-01,1338.8,-37.25,793.0528569729172,-29541.218922241165,-2.9541218922241166,-2.7070237273354896,2017,5
44,SIEMENS,2017-06-01,1338.8,2017-07-03,1457.0,118.20000000000005,793.0528569729172,93738.84769419885,9.373884769419885,8.828801912160147,2017,5
45,SIEMENS,2017-07-03,1457.0,2017-08-01,1291.95,-165.04999999999995,793.0528569729172,-130893.37404337995,-13.089337404337995,-11.328071379547012,2017,5
46,SIEMENS,2017-08-01,1291.95,2017-09-01,1192.2,-99.75,793.0528569729172,-79107.0224830485,-7.910702248304849,-7.720887031231858,2017,5
47,SIEMENS,2019-03-01,1132.45,2019-04-01,1178.1,45.649999999999864,883.0411938716941,40310.830500242715,4.031083050024272,4.031083050024272,2019,6
48,SIEMENS,2019-04-01,1178.1,2019-05-02,1274.85,96.75,883.0411938716941,85434.2355070864,8.54342355070864,8.212375859434683,2019,6
49,SIEMENS,2019-05-02,1274.85,2019-06-03,1318.8,43.950000000000045,883.0411938716941,38809.660470660994,3.8809660470660994,3.4474644075773657,2019,6
50,SIEMENS,2019-06-03,1318.8,2019-07-01,1151.45,-167.3499999999999,883.0411938716941,-147776.94379442793,-14.777694379442794,-12.689566272368813,2019,6
51,SIEMENS,2019-07-01,1151.45,2019-08-01,1202.45,51.0,883.0411938716941,45035.1008874564,4.5035100887456405,4.429197967779755,2019,6
52,SIEMENS,2019-08-01,1202.45,2019-09-03,1522.25,319.79999999999995,883.0411938716941,282396.5738001677,28.23965738001677,26.59570044492494,2019,6
53,SIEMENS,2019-09-03,1522.25,2019-10-01,1666.7,144.45000000000005,883.0411938716941,127555.30045476626,12.755530045476625,9.48924289702743,2019,6
54,SIEMENS,2019-10-01,1666.7,2019-11-01,1472.95,-193.75,883.0411938716941,-171089.23131264074,-17.108923131264074,-11.624767504649906,2019,6
55,SIEMENS,2019-11-01,1472.95,2019-12-02,1498.5,25.549999999999955,883.0411938716941,22561.702503421744,2.2561702503421746,1.7346142095794124,2019,6
56,SIEMENS,2019-12-02,1498.5,2020-01-01,1498.85,0.34999999999990905,883.0411938716941,309.0644178550126,0.030906441785501258,0.02335669002335062,2019,6
57,SIEMENS,2020-01-01,1498.85,2020-02-01,1297.25,-201.5999999999999,883.0411938716941,-178021.10468453343,-17.802110468453343,-13.450311905794438,2019,6
58,SIEMENS,2020-09-01,1264.7,2020-10-01,1271.4,6.7000000000000455,790.7013520993121,5297.699059065427,0.5297699059065426,0.5297699059065426,2020,7
59,SIEMENS,2020-10-01,1271.4,2020-11-02,1520.5,249.0999999999999,790.7013520993121,196963.70680793858,19.696370680793855,19.5925751140475,2020,7
60,SIEMENS,2020-11-02,1520.5,2020-12-01,1578.8,58.299999999999955,790.7013520993121,46097.888827389856,4.609788882738986,3.834265044393289,2020,7
61,SIEMENS,2020-12-01,1578.8,2021-01-01,1596.4,17.600000000000136,790.7013520993121,13916.343796948,1.3916343796948,1.1147707119331223,2020,7
62,SIEMENS,2021-01-01,1596.4,2021-02-01,1858.75,262.3499999999999,790.7013520993121,207440.49972325444,20.744049972325442,16.433851165121517,2020,7
63,SIEMENS,2021-02-01,1858.75,2021-03-01,1857.05,-1.7000000000000455,790.7013520993121,-1344.1922985688666,-0.13441922985688665,-0.09145931405514703,2020,7
64,SIEMENS,2021-03-01,1857.05,2021-04-01,1892.95,35.90000000000009,790.7013520993121,28386.178540365378,2.838617854036538,1.9331735817560158,2020,7
65,SIEMENS,2021-04-01,1892.95,2021-05-03,2092.05,199.10000000000014,790.7013520993121,157428.63920297314,15.742863920297316,10.517974589925783,2020,7
66,SIEMENS,2021-05-03,2092.05,2021-06-01,2029.85,-62.20000000000027,790.7013520993121,-49181.62410057743,-4.918162410057743,-2.9731602973160425,2020,7
67,SIEMENS,2021-06-01,2029.85,2021-07-01,1962.55,-67.29999999999995,790.7013520993121,-53214.20099628367,-5.321420099628367,-3.3155159248220287,2020,7
68,SIEMENS,2021-07-01,1962.55,2021-08-02,2278.8,316.2500000000002,790.7013520993121,250059.30260140763,25.00593026014076,16.11423912766555,2020,7
69,SIEMENS,2021-08-02,2278.8,2021-09-01,2134.2,-144.60000000000036,790.7013520993121,-114335.41551356082,-11.43354155135608,-6.345444971037403,2020,7
70,SIEMENS,2021-09-01,2134.2,2021-10-01,2195.85,61.65000000000009,790.7013520993121,48746.738356922666,4.874673835692266,2.8886702277199934,2020,7
71,SIEMENS,2021-10-01,2195.85,2021-11-01,2153.05,-42.79999999999973,790.7013520993121,-33842.017869850344,-3.3842017869850345,-1.9491313158913282,2020,7
72,SIEMENS,2021-11-01,2153.05,2021-12-01,2370.9,217.8499999999999,790.7013520993121,172254.28955483506,17.22542895548351,10.118204407700699,2020,7
73,SIEMENS,2021-12-01,2370.9,2022-01-03,2332.2,-38.70000000000027,790.7013520993121,-30600.142326243593,-3.060014232624359,-1.6322915348601912,2020,7
74,SIEMENS,2022-01-03,2332.2,2022-02-01,2353.9,21.700000000000273,790.7013520993121,17158.21934055529,1.7158219340555292,0.9304519337964272,2020,7
75,SIEMENS,2022-02-01,2353.9,2022-03-02,2374.55,20.65000000000009,790.7013520993121,16327.982920850867,1.6327982920850865,0.8772675134882575,2020,7
76,SIEMENS,2022-03-02,2374.55,2022-04-01,2279.35,-95.20000000000027,790.7013520993121,-75274.76871985472,-7.527476871985472,-4.009180686866996,2020,7
77,SIEMENS,2022-04-01,2279.35,2022-05-02,2443.45,164.0999999999999,790.7013520993121,129754.09187949703,12.975409187949705,7.199420887533722,2020,7
