Month,Month High,Month Low,Monthly Range,Current Month Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
2022-11-30,43338.3,40848.8,2489.5,43512.1,35%,44383.424999999996,42640.775,low,44400,2022-12-29,8,BANKNIFTY22DEC44400CE,CE,2022-12-21 13:56:00,58.15,2022-12-29 15:22:00,,SL Hit,,,,157.65765765765767,,,,,2022
2022-12-31,44151.5,41571.95,2579.550000000003,43038.25,35%,43941.0925,42135.4075,low,43900,2023-01-25,19,BANKNIFTY23JAN43900CE,CE,2023-01-06 12:58:00,113.8,2023-01-25 15:30:00,0.1,Expiry Closing,113.7,1.139,112.561,159.45330296127563,18129.84054669704,17948.223234624147,1.812984054669704,1.7948223234624148,2023
2023-01-31,43577.35,39421.1,4156.25,41115.0,35%,42569.6875,39660.3125,low,42600,2023-02-23,22,BANKNIFTY23FEB42600CE,CE,2023-02-01 14:51:00,125.0,2023-02-23 15:30:00,0.05,Expiry Closing,124.95,1.2505,123.6995,164.31924882629107,20531.69014084507,20326.208920187793,2.053169014084507,2.0326208920187794,2023
2023-02-28,42011.2,39501.35,2509.8499999999985,40473.85,35%,41352.2975,39595.4025,high,39600,2023-03-29,26,BANKNIFTY23MAR39600PE,PE,2023-03-03 14:15:00,118.85,2023-03-13 15:08:00,651.0,SL Hit,-532.15,7.6985,-539.8485,176.76767676767676,-94066.91919191918,-95427.76515151514,-9.406691919191918,-9.542776515151514,2023
2023-02-28,42011.2,39501.35,2509.8499999999985,40473.85,35%,41352.2975,39595.4025,low,41400,2023-03-29,16,BANKNIFTY23MAR41400CE,CE,2023-03-13 14:34:00,105.7,2023-03-29 15:30:00,0.1,Expiry Closing,105.60000000000001,1.058,104.542,169.08212560386474,17855.07246376812,17676.18357487923,1.785507246376812,1.767618357487923,2023
2023-03-31,41667.8,38617.8,3050.0,40695.8,35%,41763.3,39628.3,high,39600,2023-04-27,14,BANKNIFTY23APR39600PE,PE,2023-04-13 09:40:00,39.3,2023-04-27 15:30:00,0.2,Expiry Closing,39.099999999999994,0.395,38.70499999999999,176.76767676767676,6911.616161616161,6841.7929292929275,0.6911616161616161,0.6841792929292928,2023
2023-04-30,43300.2,40536.15,2764.0499999999956,43395.05,35%,44362.4675,42427.63250000001,high,42400,2023-05-25,-4,BANKNIFTY23MAY42400PE,PE,2023-05-29 09:20:00,,2023-05-25 15:30:00,,Expiry Closing,,,,165.0943396226415,,,,,2023
2023-05-31,44494.75,42587.55,1907.199999999997,44172.05,35%,44839.57,43504.530000000006,low,44800,2023-06-28,13,BANKNIFTY23JUN44800CE,CE,2023-06-15 14:22:00,,2023-06-28 14:28:00,,SL Hit,,,,156.25,,,,,2023
2023-06-30,44787.1,43347.4,1439.699999999997,44957.95,35%,45461.844999999994,44454.055,high,44500,2023-07-27,23,BANKNIFTY23JUL44500PE,PE,2023-07-04 12:20:00,258.35,2023-07-27 15:30:00,0.1,Expiry Closing,258.25,2.5845000000000007,255.6655,157.30337078651687,40623.59550561798,40217.04494382023,4.062359550561799,4.021704494382023,2023
2023-07-31,46369.5,44547.8,1821.699999999997,45740.0,35%,46377.595,45102.405,low,46400,2023-08-31,29,BANKNIFTY23AUG46400CE,CE,2023-08-02 11:03:00,194.0,2023-08-31 15:30:00,0.05,Expiry Closing,193.95,1.9405000000000001,192.0095,150.86206896551724,29259.698275862065,28966.950431034482,2.9259698275862065,2.896695043103448,2023
2023-08-31,45782.75,43614.35,2168.4000000000015,43996.1,35%,44755.04,43237.159999999996,high,43200,2023-09-28,21,BANKNIFTY23SEP43200PE,PE,2023-09-07 14:35:00,76.2,2023-09-28 15:30:00,0.1,Expiry Closing,76.10000000000001,0.763,75.337,162.03703703703704,12331.01851851852,12207.38425925926,1.233101851851852,1.2207384259259257,2023
2023-09-30,46310.4,43832.8,2477.5999999999985,44561.5,35%,45428.659999999996,43694.340000000004,low,45400,2023-10-26,7,BANKNIFTY23OCT45400CE,CE,2023-10-19 09:15:00,11.2,2023-10-26 15:30:00,0.05,Expiry Closing,11.149999999999999,0.1125,11.037499999999998,154.1850220264317,1719.1629955947133,1701.8171806167397,0.17191629955947133,0.17018171806167398,2023
2023-10-31,44710.55,42105.4,2605.1500000000015,42694.25,35%,43606.0525,41782.4475,high,41800,2023-11-30,24,BANKNIFTY23NOV41800PE,PE,2023-11-06 09:15:00,72.55,2023-11-30 15:30:00,0.05,Expiry Closing,72.5,0.726,71.774,167.4641148325359,12141.148325358852,12019.569377990432,1.2141148325358853,1.2019569377990433,2023
2023-11-30,44764.8,42589.65,2175.1500000000015,44580.15,35%,45341.4525,43818.8475,high,43800,2023-12-28,24,BANKNIFTY23DEC43800PE,PE,2023-12-04 09:15:00,74.3,2023-12-28 15:30:00,0.05,Expiry Closing,74.25,0.7434999999999999,73.5065,159.8173515981735,11866.438356164383,11747.614155251142,1.1866438356164382,1.1747614155251143,2023
2023-12-31,48636.45,44531.75,4104.699999999997,48203.45,35%,49640.094999999994,46766.805,low,49600,2024-01-25,8,BANKNIFTY24JAN49600CE,CE,2024-01-17 09:15:00,13.65,2024-01-25 15:30:00,0.05,Expiry Closing,13.6,0.137,13.463,141.1290322580645,1919.3548387096773,1900.0201612903224,0.19193548387096773,0.19000201612903225,2024
2024-01-31,48450.0,44429.0,4021.0,46164.9,35%,47572.25,44757.55,low,47600,2024-02-29,17,BANKNIFTY24FEB47600CE,CE,2024-02-12 12:59:00,70.0,2024-02-29 15:30:00,0.1,Expiry Closing,69.9,0.701,69.19900000000001,147.05882352941177,10279.411764705883,10176.323529411768,1.0279411764705884,1.0176323529411768,2024
2024-02-29,47363.4,44633.85,2729.550000000003,46218.0,35%,47173.3425,45262.6575,high,45300,2024-03-28,27,BANKNIFTY24MAR45300PE,PE,2024-03-01 14:12:00,,2024-03-28 15:30:00,,Expiry Closing,,,,154.5253863134658,,,,,2024
2024-03-31,48161.25,45828.8,2332.449999999997,47391.05,35%,48207.4075,46574.692500000005,high,46600,2024-04-24,20,BANKNIFTY24APR46600PE,PE,2024-04-04 09:15:00,151.0,2024-04-24 15:30:00,0.05,Expiry Closing,150.95,1.5105000000000002,149.43949999999998,150.21459227467813,22674.89270386266,22447.993562231757,2.267489270386266,2.244799356223176,2024
2024-04-30,49974.75,46579.05,3395.699999999997,49262.0,35%,50450.494999999995,48073.505000000005,low,50500,2024-05-29,21,BANKNIFTY24MAY50500CE,CE,2024-05-08 09:28:00,108.25,2024-05-29 15:30:00,0.1,Expiry Closing,108.15,1.0835,107.0665,138.6138613861386,14991.089108910892,14840.90099009901,1.499108910891089,1.484090099009901,2024
