,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year
63,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,25%,27615.262499999997,27276.9375,low,27600,2018-02-08,9,BANKNIFTY1820827600CE,2018-01-30 12:27:00,267.4,2018-02-02 15:20:00,5.45,Friday Closing,261.95,217.27115576033364,56914.179251419395,5.69141792514194,2018
64,2018-01-29,27651.35,26364.75,1286.5999999999985,25968.15,25%,26289.800000000003,25646.5,low,26400,2018-02-15,9,BANKNIFTY1821526400CE,2018-02-06 09:15:00,190.0,2018-02-09 15:20:00,41.0,Friday Closing,149.0,228.22539540049752,34005.58391467413,3.400558391467413,2018
65,2018-02-05,26213.7,25024.85,1188.8500000000022,25530.1,25%,25827.3125,25232.887499999997,low,25800,2018-02-22,8,BANKNIFTY18FEB25800CE,2018-02-14 15:27:00,106.0,2018-02-16 15:20:00,28.15,Friday Closing,77.85,232.31220824853534,18085.505412148475,1.8085505412148475,2018
66,2018-02-12,25810.25,25101.5,708.75,25324.6,25%,25501.7875,25147.4125,low,25500,2018-03-01,10,BANKNIFTY1830125500CE,2018-02-19 09:16:00,159.95,2018-02-23 15:20:00,97.5,Friday Closing,62.44999999999999,235.27762514686472,14693.087690421698,1.46930876904217,2018
67,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,25%,25592.7375,25311.2625,high,25300,2018-03-08,10,BANKNIFTY1830825300PE,2018-02-26 10:36:00,143.8,2018-02-28 09:15:00,346.0,SL Hit,-202.2,234.44150904138334,-47404.07312816771,-4.740407312816771,2018
68,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,25%,25592.7375,25311.2625,low,25700,2018-03-08,8,BANKNIFTY1830825700CE,2018-02-28 09:15:00,57.0,2018-03-02 15:20:00,15.0,Friday Closing,42.0,234.44150904138334,9846.543379738101,0.9846543379738102,2018
69,2018-02-26,25722.1,24855.35,866.75,24831.35,25%,25048.0375,24614.6625,low,25000,2018-03-15,9,BANKNIFTY1831525000CE,2018-03-06 14:41:00,154.25,2018-03-09 15:20:00,21.0,Friday Closing,133.25,239.5397244195279,31918.668278902092,3.1918668278902094,2018
70,2018-03-05,25038.85,24049.35,989.5,24443.6,25%,24690.975,24196.225,high,24300,2018-03-22,10,BANKNIFTY1832224300PE,2018-03-12 15:12:00,150.5,2018-03-16 15:20:00,112.05,Friday Closing,38.45,243.00376959597588,9343.494940965273,0.9343494940965272,2018
71,2018-03-12,25009.55,24360.65,648.8999999999978,24530.15,25%,24692.375,24367.925000000003,low,24800,2018-03-28,9,BANKNIFTY18MAR24800CE,2018-03-19 11:25:00,173.2,2018-03-23 15:20:00,5.5,Friday Closing,167.7,242.9899918497107,40749.42163319648,4.074942163319648,2018
72,2018-03-19,24587.45,23605.9,981.5499999999993,23674.9,25%,23920.287500000002,23429.5125,high,23400,2018-04-05,10,BANKNIFTY1840523400PE,2018-03-26 12:53:00,88.0,2018-03-30 15:20:00,27.05,Friday Closing,60.95,250.83310558035723,15288.277785122773,1.5288277785122772,2018
73,2018-03-26,24495.6,23659.25,836.3499999999985,24235.65,25%,24444.737500000003,24026.5625,high,24000,2018-04-12,9,BANKNIFTY1841224000PE,2018-04-03 09:20:00,129.05,2018-04-06 15:20:00,35.55,Friday Closing,93.50000000000001,245.4516028245343,22949.724864093958,2.294972486409396,2018
74,2018-04-02,24931.95,24065.45,866.5,24848.85,25%,25065.475,24632.225,high,24600,2018-04-19,10,BANKNIFTY1841924600PE,2018-04-09 12:16:00,140.9,2018-04-13 15:20:00,30.6,Friday Closing,110.30000000000001,239.37308189850782,26402.850933405414,2.640285093340541,2018
75,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,25%,25226.462499999998,24937.7375,high,24900,2018-04-26,10,BANKNIFTY18APR24900PE,2018-04-16 09:29:00,163.8,2018-04-20 09:59:00,174.15,SL Hit,-10.349999999999994,237.84547674887037,-2461.700684350807,-0.24617006843508069,2018
76,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,25%,25226.462499999998,24937.7375,low,25200,2018-04-26,6,BANKNIFTY18APR25200CE,2018-04-20 09:59:00,82.0,2018-04-20 15:20:00,101.0,Friday Closing,-19.0,237.84547674887037,-4519.064058228537,-0.4519064058228537,2018
77,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,25%,25212.3625,24918.6375,high,24900,2018-05-03,6,BANKNIFTY1850324900PE,2018-04-27 09:22:00,62.05,2018-04-27 15:20:00,20.0,Friday Closing,42.05,237.97849170223537,10006.995576078996,1.0006995576078996,2018
78,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,25%,25212.3625,24918.6375,low,25200,2018-05-03,10,BANKNIFTY1850325200CE,2018-04-23 09:15:00,120.0,2018-04-27 09:22:00,139.0,SL Hit,-19.0,237.97849170223537,-4521.591342342472,-0.45215913423424714,2018
79,2018-04-23,25440.85,24737.0,703.8499999999985,25490.15,25%,25666.112500000003,25314.1875,high,25300,2018-05-10,8,BANKNIFTY1851025300PE,2018-05-02 12:13:00,62.95,2018-05-04 15:20:00,36.5,Friday Closing,26.450000000000003,233.77128110071206,6183.250385113834,0.6183250385113834,2018
80,2018-04-30,25716.0,25469.65,246.34999999999854,25676.25,25%,25737.8375,25614.6625,high,25600,2018-05-17,10,BANKNIFTY1851725600PE,2018-05-07 09:15:00,213.15,2018-05-11 15:20:00,45.1,Friday Closing,168.05,233.11981824424836,39175.78545594594,3.9175785455945937,2018
81,2018-05-07,26435.75,25676.25,759.5,26404.45,25%,26594.325,26214.575,high,26200,2018-05-24,9,BANKNIFTY1852426200PE,2018-05-15 09:25:00,128.85,2018-05-16 09:29:00,219.2,SL Hit,-90.35,225.61204317086447,-20384.048100487602,-2.03840481004876,2018
82,2018-05-07,26435.75,25676.25,759.5,26404.45,25%,26594.325,26214.575,low,26700,2018-05-24,8,BANKNIFTY1852426700CE,2018-05-16 09:29:00,62.9,2018-05-18 15:20:00,9.35,Friday Closing,53.55,225.61204317086447,12081.524911799792,1.2081524911799792,2018
83,2018-05-14,26971.2,25840.15,1131.0499999999993,26017.5,25%,26300.2625,25734.7375,high,25700,2018-05-31,6,BANKNIFTY18MAY25700PE,2018-05-25 14:24:00,24.2,2018-05-25 15:20:00,20.9,Friday Closing,3.3000000000000007,228.13460512038614,752.8441968972744,0.07528441968972743,2018
84,2018-05-14,26971.2,25840.15,1131.0499999999993,26017.5,25%,26300.2625,25734.7375,low,26300,2018-05-31,10,BANKNIFTY18MAY26300CE,2018-05-21 11:56:00,73.15,2018-05-25 14:24:00,130.95,SL Hit,-57.79999999999998,228.13460512038614,-13186.180175958316,-1.3186180175958315,2018
85,2018-05-21,26325.55,25632.75,692.7999999999993,26291.65,25%,26464.850000000002,26118.45,high,26100,2018-06-07,10,BANKNIFTY1860726100PE,2018-05-28 09:26:00,107.45,2018-05-30 09:15:00,249.95,SL Hit,-142.5,226.7158136169296,-32307.00344041247,-3.2307003440412467,2018
86,2018-05-21,26325.55,25632.75,692.7999999999993,26291.65,25%,26464.850000000002,26118.45,low,26600,2018-06-07,8,BANKNIFTY1860726600CE,2018-05-30 09:15:00,41.0,2018-05-31 09:15:00,147.0,SL Hit,-106.0,226.7158136169296,-24031.876243394538,-2.403187624339454,2018
87,2018-05-28,27162.65,25985.35,1177.300000000003,27023.7,25%,27318.025,26729.375,low,27300,2018-06-14,10,BANKNIFTY1861427300CE,2018-06-04 09:26:00,136.85,2018-06-08 15:20:00,11.75,Friday Closing,125.1,219.6352042287098,27476.364049011594,2.7476364049011597,2018
88,2018-06-04,27031.55,26072.6,958.9500000000007,26473.2,25%,26712.9375,26233.4625,high,26200,2018-06-21,8,BANKNIFTY1862126200PE,2018-06-13 09:15:00,104.15,2018-06-15 15:20:00,90.85,Friday Closing,13.300000000000011,224.6102660929746,2987.316539036565,0.29873165390365647,2018
89,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,25%,26549.0625,26339.5375,high,26300,2018-06-28,8,BANKNIFTY18JUN26300PE,2018-06-20 14:44:00,106.5,2018-06-22 15:20:00,35.0,Friday Closing,71.5,225.9966806737526,16158.76266817331,1.615876266817331,2018
90,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,25%,26549.0625,26339.5375,low,26500,2018-06-28,10,BANKNIFTY18JUN26500CE,2018-06-18 09:36:00,159.95,2018-06-20 14:44:00,247.0,SL Hit,-87.05000000000001,225.9966806737526,-19673.011052650167,-1.9673011052650167,2018
