,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
11,2022-03-23,17275.8,16375.35,900.4499999999989,17017.85,40%,17378.03,16657.67,high,16650,2022-04-05,4,FINNIFTY2240516650PE,PE,2022-04-01 13:17:00,,2022-04-05 15:30:00,,Expiry Closing,,,,1441.4414414414414,,,,,2022,16300,FINNIFTY2240516300PE,1.75,0.05,-1.7,-2450.4504504504503,,
12,2022-04-06,17882.25,17425.3,456.9500000000007,17644.8,40%,17827.579999999998,17462.02,low,17850,2022-04-19,6,FINNIFTY2241917850CE,CE,2022-04-13 12:14:00,,2022-04-19 15:30:00,,Expiry Closing,,,,1344.5378151260504,,,,,2022,18200,FINNIFTY2241918200CE,12.05,0.05,-12.0,-16134.453781512606,,
13,2022-04-20,16993.2,16439.65,553.5499999999993,16654.2,40%,16875.62,16432.780000000002,high,16450,2022-05-02,3,FINNIFTY2250216450PE,PE,2022-04-29 11:39:00,,2022-05-02 09:15:00,,SL Hit,,,,1458.966565349544,,,,,2022,16100,FINNIFTY2250216100PE,1.7,4.0,2.3,3355.623100303951,,
14,2022-04-20,16993.2,16439.65,553.5499999999993,16654.2,40%,16875.62,16432.780000000002,low,16900,2022-05-02,0,FINNIFTY2250216900CE,CE,2022-05-02 09:15:00,2.9,2022-05-02 15:30:00,0.1,Expiry Closing,2.8,0.03,2.77,1420.1183431952663,3976.3313609467455,3933.727810650888,0.13254437869822483,0.13112426035502958,2022,17250,FINNIFTY2250217250CE,0.0,0.0,0.0,0.0,3933.727810650888,0.39337278106508883
15,2022-04-27,16927.3,16403.25,524.0499999999993,16698.0,40%,16907.62,16488.38,low,16900,2022-05-10,6,FINNIFTY2251016900CE,CE,2022-05-04 12:10:00,90.15,2022-05-10 15:30:00,0.05,Expiry Closing,90.10000000000001,0.902,89.19800000000001,1420.1183431952663,127952.6627218935,126671.71597633138,4.26508875739645,4.222390532544379,2022,17250,FINNIFTY2251017250CE,0.0,0.0,0.0,0.0,126671.71597633138,12.66717159763314
16,2022-05-04,16729.55,15636.7,1092.8499999999985,16033.5,40%,16470.64,15596.36,low,16450,2022-05-17,5,FINNIFTY2251716450CE,CE,2022-05-12 11:09:00,,2022-05-17 15:30:00,,Expiry Closing,,,,1458.966565349544,,,,,2022,16800,FINNIFTY2251716800CE,9.0,0.05,-8.95,-13057.750759878418,,
17,2022-05-11,16072.9,15247.3,825.6000000000004,15878.2,40%,16208.44,15547.960000000001,low,16200,2022-05-24,5,FINNIFTY2252416200CE,CE,2022-05-19 09:15:00,22.75,2022-05-24 15:30:00,0.05,Expiry Closing,22.7,0.228,22.471999999999998,1481.4814814814813,33629.62962962963,33291.85185185185,1.1209876543209876,1.1097283950617283,2022,16500,FINNIFTY2252416500CE,9.0,0.05,-8.95,-13259.259259259257,20032.59259259259,2.0032592592592593
18,2022-05-18,16016.5,15348.1,668.3999999999996,15904.15,40%,16171.51,15636.789999999999,high,15650,2022-05-31,5,FINNIFTY22MAY15650PE,PE,2022-05-26 13:15:00,,2022-05-31 15:30:00,,Expiry Closing,,,,1533.5463258785944,,,,,2022,15350,FINNIFTY22MAY15350PE,0.0,0.0,0.0,0.0,,
19,2022-05-25,16721.9,15886.0,835.9000000000015,16419.95,40%,16754.31,16085.59,low,16750,2022-06-07,0,FINNIFTY2260716750CE,CE,2022-06-07 13:59:00,,2022-06-07 15:30:00,,Expiry Closing,,,,1432.8358208955224,,,,,2022,17100,FINNIFTY2260717100CE,0.1,0.05,-0.05,-71.64179104477613,,
20,2022-06-01,16612.85,16075.25,537.5999999999985,16237.95,40%,16452.99,16022.910000000002,low,16450,2022-06-14,4,FINNIFTY2261416450CE,CE,2022-06-10 09:17:00,,2022-06-14 15:30:00,,Expiry Closing,,,,1458.966565349544,,,,,2022,16800,FINNIFTY2261416800CE,2.0,0.05,-1.95,-2844.9848024316107,,
21,2022-06-15,15587.95,14860.15,727.8000000000011,15367.95,40%,15659.070000000002,15076.83,high,15100,2022-06-28,1,FINNIFTY22JUN15100PE,PE,2022-06-27 09:15:00,,2022-06-28 15:30:00,,Expiry Closing,,,,1589.4039735099336,,,,,2022,14800,FINNIFTY22JUN14800PE,0.0,0.0,0.0,0.0,,
22,2022-06-22,15826.35,15180.05,646.3000000000011,15410.35,40%,15668.87,15151.83,high,15150,2022-07-05,4,FINNIFTY2270515150PE,PE,2022-07-01 15:26:00,,2022-07-05 15:30:00,,Expiry Closing,,,,1584.1584158415844,,,,,2022,14850,FINNIFTY2270514850PE,0.0,0.0,0.0,0.0,,
23,2022-06-29,15981.05,15316.5,664.5499999999993,15745.05,40%,16010.869999999999,15479.23,high,15500,2022-07-12,5,FINNIFTY2271215500PE,PE,2022-07-07 09:15:00,27.05,2022-07-12 15:30:00,0.05,Expiry Closing,27.0,0.271,26.729,1548.3870967741937,41806.45161290323,41386.838709677424,1.3935483870967742,1.3795612903225807,2022,15200,FINNIFTY2271215200PE,6.0,0.05,-5.95,-9212.903225806453,32173.93548387097,3.217393548387097
24,2022-07-06,16403.85,15745.05,658.7999999999993,16260.65,40%,16524.17,15997.13,low,16500,2022-07-19,5,FINNIFTY2271916500CE,CE,2022-07-14 13:23:00,11.8,2022-07-19 11:03:00,5.3,SL Hit,6.500000000000001,0.171,6.329000000000001,1454.5454545454545,9454.545454545456,9205.818181818182,0.3151515151515152,0.30686060606060606,2022,16850,FINNIFTY2271916850CE,0.0,0.0,0.0,0.0,9205.818181818182,0.9205818181818183
25,2022-07-13,16457.75,15950.9,506.85000000000036,16593.25,40%,16795.99,16390.51,high,16400,2022-07-26,4,FINNIFTY22JUL16400PE,PE,2022-07-22 12:02:00,,2022-07-26 15:30:00,,Expiry Closing,,,,1463.4146341463415,,,,,2022,16050,FINNIFTY22JUL16050PE,0.0,0.0,0.0,0.0,,
26,2022-07-20,16963.45,16467.2,496.25,16717.7,40%,16916.2,16519.2,high,16500,2022-08-02,5,FINNIFTY2280216500PE,PE,2022-07-28 09:15:00,40.05,2022-08-02 15:30:00,0.05,Expiry Closing,40.0,0.40099999999999997,39.599,1454.5454545454545,58181.81818181818,57598.54545454545,1.9393939393939397,1.9199515151515152,2022,16150,FINNIFTY2280216150PE,0.0,0.0,0.0,0.0,57598.54545454545,5.759854545454545
27,2022-08-03,17729.3,17246.2,483.09999999999854,17741.15,40%,17934.39,17547.910000000003,high,17550,2022-08-16,5,FINNIFTY2281617550PE,PE,2022-08-11 09:49:00,,2022-08-16 15:30:00,,Expiry Closing,,,,1367.5213675213674,,,,,2022,17200,FINNIFTY2281617200PE,9.5,0.05,-9.45,-12923.076923076922,,
28,2022-08-10,18243.4,17647.9,595.5,18230.15,40%,18468.350000000002,17991.95,low,18450,2022-08-23,1,FINNIFTY2282318450CE,CE,2022-08-22 09:15:00,,2022-08-23 15:30:00,,Expiry Closing,,,,1300.8130081300812,,,,,2022,18800,FINNIFTY2282318800CE,1.15,0.05,-1.0999999999999999,-1430.8943089430893,,
