,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
0,2016-12-30,18248.2,17831.75,416.4500000000007,18168.45,50%,18376.675000000003,17960.225,high,18000,2017-01-12,2,BANKNIFTY1711218000PE,PE,2017-01-10 09:17:00,15.9,2017-01-12 15:30:00,0.05,Friday Closing,15.85,0.1595,15.6905,761.8353156923109,12075.089753723129,11953.577020870205,0.6037544876861564,0.5976788510435103,2017,17300,BANKNIFTY1711217300PE,0.6,0.05,-0.5499999999999999,-419.009423630771,11534.567597239435,1.1534567597239433
1,2017-01-13,19276.25,18781.6,494.65000000000146,18996.6,50%,19243.925,18749.274999999998,high,18700,2017-01-25,0,BANKNIFTY17JAN18700PE,PE,2017-01-25 13:05:00,0.3,2017-01-25 15:30:00,0.05,Friday Closing,0.25,0.0034999999999999996,0.2465,727.502315665853,181.87557891646324,179.32932081163275,0.009093778945823161,0.008966466040581638,2017,18000,BANKNIFTY17JAN18000PE,0.05,0.05,0.0,0.0,179.32932081163275,0.017932932081163276
2,2017-01-13,19276.25,18781.6,494.65000000000146,18996.6,50%,19243.925,18749.274999999998,low,19200,2017-01-25,2,BANKNIFTY17JAN19200CE,CE,2017-01-23 09:15:00,15.5,2017-01-25 13:38:00,58.45,SL Hit,-42.95,0.7395,-43.6895,727.502315665853,-31246.224457848388,-31784.212420283286,-1.5623112228924194,-1.5892106210141643,2017,20000,BANKNIFTY17JAN20000CE,0.9,0.05,-0.85,-618.376968315975,-32402.58938859926,-3.240258938859926
3,2017-01-20,19517.7,18725.05,792.6500000000015,19588.4,50%,19984.725000000002,19192.075,high,19200,2017-02-02,1,BANKNIFTY1720219200PE,PE,2017-02-01 14:53:00,1.95,2017-02-02 15:30:00,0.05,Friday Closing,1.9,0.02,1.88,700.5350336319364,1331.016563900679,1317.0058632280402,0.06655082819503395,0.06585029316140201,2017,18400,BANKNIFTY1720218400PE,0.55,0.05,-0.5,-350.2675168159682,966.738346412072,0.0966738346412072
4,2017-01-27,20145.9,19435.75,710.1500000000015,20061.9,50%,20416.975000000002,19706.825,high,19700,2017-02-09,3,BANKNIFTY1720919700PE,PE,2017-02-06 09:24:00,10.75,2017-02-09 15:30:00,0.05,Friday Closing,10.7,0.10800000000000001,10.591999999999999,685.7039301855441,7337.032052985322,7262.976028525282,0.3668516026492661,0.3631488014262641,2017,18900,BANKNIFTY1720918900PE,1.0,0.05,-0.95,-651.4187336762668,6611.557294849015,0.6611557294849015
5,2017-02-10,20366.7,20088.4,278.2999999999993,20918.45,50%,21057.6,20779.300000000003,low,21100,2017-02-23,6,BANKNIFTY17FEB21100CE,CE,2017-02-17 09:40:00,17.95,2017-02-17 09:41:00,15.6,SL Hit,2.3499999999999996,0.33549999999999996,2.0144999999999995,664.8430970291012,1562.3812780183875,1339.326418965124,0.07811906390091938,0.0669663209482562,2017,21900,BANKNIFTY17FEB21900CE,,,,,,
6,2017-02-17,21031.65,20452.6,579.0500000000029,20853.45,50%,21142.975000000002,20563.925,low,21100,2017-03-02,2,BANKNIFTY1730221100CE,CE,2017-02-28 11:42:00,6.8,2017-03-02 15:30:00,0.05,Expiry Closing,6.75,0.06849999999999999,6.6815,662.1584710760902,4469.569679763609,4424.211824494897,0.22347848398818046,0.22121059122474485,2017,21900,BANKNIFTY1730221900CE,0.3,0.05,-0.25,-165.53961776902256,4258.672206725874,0.4258672206725874
7,2017-02-24,20901.0,20518.5,382.5,20572.85,50%,20764.1,20381.6,high,20400,2017-03-09,0,BANKNIFTY1730920400PE,PE,2017-03-09 14:26:00,0.2,2017-03-09 15:30:00,0.05,Friday Closing,0.15000000000000002,0.0025,0.14750000000000002,674.2406364831609,101.13609547247414,99.45049388126624,0.005056804773623707,0.004972524694063313,2017,19600,BANKNIFTY1730919600PE,,,,,,
8,2017-03-03,20777.15,20423.7,353.4500000000007,20825.9,50%,21002.625,20649.175000000003,high,20600,2017-03-16,2,BANKNIFTY1731620600PE,PE,2017-03-14 09:15:00,12.0,2017-03-16 15:30:00,0.05,Friday Closing,11.95,0.12050000000000001,11.8295,666.5833437486981,7965.670957796941,7885.347664875224,0.3982835478898471,0.3942673832437612,2017,19800,BANKNIFTY1731619800PE,9.5,0.05,-9.45,-6299.212598425196,1586.1350664500278,0.1586135066450028
9,2017-03-10,21289.3,20653.5,635.7999999999993,21308.45,50%,21626.35,20990.550000000003,low,21600,2017-03-23,2,BANKNIFTY1732321600CE,CE,2017-03-21 12:32:00,1.5,2017-03-23 15:30:00,0.05,Expiry Closing,1.45,0.015500000000000002,1.4344999999999999,647.3584308031637,938.6697246645874,928.6356689871383,0.04693348623322937,0.04643178344935692,2017,22500,BANKNIFTY1732322500CE,0.35,0.35,0.0,0.0,928.6356689871383,0.09286356689871383
10,2017-03-17,21316.85,20755.15,561.6999999999971,20987.6,50%,21268.449999999997,20706.75,high,20700,2017-03-30,1,BANKNIFTY17MAR20700PE,PE,2017-03-29 09:15:00,2.95,2017-03-30 15:30:00,0.05,Friday Closing,2.9000000000000004,0.03,2.8700000000000006,658.2520117827111,1908.9308341698622,1889.1832738163812,0.09544654170849311,0.09445916369081905,2017,19900,BANKNIFTY17MAR19900PE,0.9,0.05,-0.85,-559.5142100153043,1329.6690638010768,0.1329669063801077
11,2017-03-31,21699.0,21408.6,290.40000000000146,21536.5,50%,21681.7,21391.3,high,21400,2017-04-13,2,BANKNIFTY1741321400PE,PE,2017-04-11 13:41:00,14.8,2017-04-13 15:30:00,0.05,Friday Closing,14.75,0.14850000000000002,14.6015,645.7058256502027,9524.160928340489,9428.273613231433,0.47620804641702447,0.4714136806615717,2017,20500,BANKNIFTY1741320500PE,0.8,0.05,-0.75,-484.27936923765196,8943.99424399378,0.894399424399378
12,2017-04-07,21786.95,21396.7,390.25,21700.5,50%,21895.625,21505.375,high,21500,2017-04-20,2,BANKNIFTY1742021500PE,PE,2017-04-18 10:08:00,14.85,2017-04-20 15:30:00,7.7,Friday Closing,7.1499999999999995,0.2255,6.924499999999999,639.3971398395798,4571.689549852996,4427.50549481917,0.2285844774926498,0.2213752747409585,2017,20600,BANKNIFTY1742020600PE,1.0,0.05,-0.95,-607.4272828476008,3820.078211971569,0.3820078211971569
13,2017-04-07,21786.95,21396.7,390.25,21700.5,50%,21895.625,21505.375,low,21900,2017-04-20,1,BANKNIFTY1742021900CE,CE,2017-04-19 09:52:00,9.6,2017-04-20 15:30:00,0.05,Expiry Closing,9.549999999999999,0.0965,9.453499999999998,639.3971398395798,6106.242685467987,6044.540861473467,0.30531213427339937,0.3022270430736733,2017,22800,BANKNIFTY1742022800CE,,,,,,
14,2017-04-14,21947.0,21417.2,529.7999999999993,21567.5,50%,21832.4,21302.6,high,21300,2017-04-27,3,BANKNIFTY17APR21300PE,PE,2017-04-24 12:45:00,17.75,2017-04-27 15:30:00,0.1,Friday Closing,17.65,0.17850000000000002,17.4715,641.2487862076547,11318.041076565105,11203.578168227039,0.5659020538282553,0.560178908411352,2017,20400,BANKNIFTY17APR20400PE,2.0,0.05,-1.95,-1250.4351331049265,9953.143035122113,0.9953143035122113
15,2017-04-28,22740.85,22185.25,555.5999999999985,22844.85,50%,23122.649999999998,22567.05,low,23100,2017-05-11,6,BANKNIFTY1751123100CE,CE,2017-05-05 13:16:00,18.8,2017-05-08 09:49:00,18.55,SL Hit,0.25,0.3735,-0.1235,605.4669339370704,151.3667334842676,-74.77516634122819,0.007568336674213381,-0.0037387583170614093,2017,24000,BANKNIFTY1751124000CE,,,,,,
16,2017-05-05,22977.2,22515.35,461.8500000000022,22840.4,50%,23071.325000000004,22609.475,low,23100,2017-05-18,6,BANKNIFTY1751823100CE,CE,2017-05-12 14:45:00,9.65,2017-05-17 14:17:00,15.35,SL Hit,-5.699999999999999,0.25,-5.949999999999999,606.8138695978665,-3458.8390567078386,-3610.5425241073053,-0.1729419528353919,-0.18052712620536526,2017,24000,BANKNIFTY1751824000CE,,,,,,
17,2017-05-12,22977.65,22579.35,398.3000000000029,22761.95,50%,22961.100000000002,22562.8,high,22600,2017-05-25,0,BANKNIFTY17MAY22600PE,PE,2017-05-25 14:03:00,1.1,2017-05-25 15:30:00,0.05,Friday Closing,1.05,0.011500000000000002,1.0385,609.726885907034,640.2132302023857,633.2013710144548,0.03201066151011929,0.031660068550722745,2017,21700,BANKNIFTY17MAY21700PE,0.1,0.05,-0.05,-30.4863442953517,602.7150267191031,0.06027150267191031
18,2017-05-12,22977.65,22579.35,398.3000000000029,22761.95,50%,22961.100000000002,22562.8,low,23000,2017-05-25,2,BANKNIFTY17MAY23000CE,CE,2017-05-23 09:26:00,10.2,2017-05-25 14:04:00,32.0,SL Hit,-21.8,0.42200000000000004,-22.222,609.726885907034,-13292.046112773342,-13549.35085862611,-0.6646023056386671,-0.6774675429313055,2017,23900,BANKNIFTY17MAY23900CE,0.75,0.1,-0.65,-396.3224758395721,-13945.673334465682,-1.3945673334465682
19,2017-05-26,23469.45,23095.0,374.4500000000007,23435.2,50%,23622.425000000003,23247.975,high,23200,2017-06-08,0,BANKNIFTY1760823200PE,PE,2017-06-08 09:15:00,1.1,2017-06-08 15:30:00,0.05,Friday Closing,1.05,0.011500000000000002,1.0385,592.6571890904511,622.2900485449736,615.4744908704334,0.03111450242724868,0.03077372454352167,2017,22300,BANKNIFTY1760822300PE,0.05,0.05,0.0,0.0,615.4744908704334,0.06154744908704334
20,2017-06-02,23653.35,23309.05,344.2999999999993,23483.95,50%,23656.1,23311.800000000003,high,23300,2017-06-15,6,BANKNIFTY1761523300PE,PE,2017-06-09 13:59:00,35.5,2017-06-15 15:30:00,0.1,Friday Closing,35.4,0.35600000000000004,35.044,591.8135280118025,20950.19889161781,20739.513275645608,1.0475099445808904,1.0369756637822805,2017,22400,BANKNIFTY1761522400PE,3.0,0.05,-2.95,-1745.8499076348176,18993.66336801079,1.8993663368010791
21,2017-06-09,23706.65,23311.9,394.75,23448.6,50%,23645.975,23251.225,high,23300,2017-06-22,3,BANKNIFTY1762223300PE,PE,2017-06-19 13:44:00,15.3,2017-06-22 15:30:00,0.05,Friday Closing,15.25,0.15350000000000003,15.0965,592.0669373963223,9029.020795293914,8938.13852040358,0.45145103976469575,0.446906926020179,2017,22400,BANKNIFTY1762222400PE,1.5,0.05,-1.45,-858.4970592246673,8079.641461178912,0.8079641461178911
22,2017-06-16,23896.9,23391.0,505.90000000000146,23772.3,50%,24025.25,23519.35,low,24000,2017-06-29,6,BANKNIFTY17JUN24000CE,CE,2017-06-23 15:13:00,15.85,2017-06-29 15:30:00,0.05,Expiry Closing,15.799999999999999,0.159,15.640999999999998,582.7202630565758,9206.980156293897,9114.327634467902,0.4603490078146949,0.45571638172339507,2017,25000,BANKNIFTY17JUN25000CE,,,,,,
