,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points
111,2018-10-08,25483.15,24244.85,1238.300000000003,25444.0,25%,25753.575,25134.425,high,25800,2018-10-25,8,BANKNIFTY18OCT25800PE,2018-10-17 09:15:00,280.05,2018-10-19 15:20:00,760.05,Friday Closing,-479.99999999999994
112,2018-10-08,25483.15,24244.85,1238.300000000003,25444.0,25%,25753.575,25134.425,low,25100,2018-10-25,8,BANKNIFTY18OCT25100CE,2018-10-17 15:08:00,312.9,2018-10-19 15:20:00,268.0,Friday Closing,44.89999999999998
113,2018-10-15,25903.15,24927.45,975.7000000000007,25484.25,25%,25728.175,25240.325,low,25200,2018-11-01,10,BANKNIFTY18110125200CE,2018-10-22 09:20:00,395.0,2018-10-26 15:20:00,37.95,Friday Closing,357.05
114,2018-10-22,25491.45,24359.8,1131.6500000000015,24647.95,25%,24930.862500000003,24365.0375,high,24900,2018-11-07,9,BANKNIFTY18110724900PE,2018-10-29 15:09:00,,2018-11-02 15:20:00,,Friday Closing,
115,2018-11-05,25857.6,25534.8,322.7999999999993,25816.15,25%,25896.850000000002,25735.45,high,25900,2018-11-22,10,BANKNIFTY18112225900PE,2018-11-12 09:23:00,290.0,2018-11-12 15:15:00,496.05,SL Hit,-206.05
116,2018-11-05,25857.6,25534.8,322.7999999999993,25816.15,25%,25896.850000000002,25735.45,low,25700,2018-11-22,10,BANKNIFTY18112225700CE,2018-11-12 10:11:00,335.0,2018-11-14 09:15:00,384.2,SL Hit,-49.19999999999999
117,2018-11-12,26332.35,25384.95,947.3999999999978,26364.6,25%,26601.449999999997,26127.75,low,26100,2018-11-29,9,BANKNIFTY18NOV26100CE,2018-11-20 13:36:00,276.65,2018-11-21 14:31:00,414.9,SL Hit,-138.25
118,2018-11-19,26378.05,25951.35,426.7000000000007,26096.0,25%,26202.675,25989.325,high,26200,2018-12-06,10,BANKNIFTY18120626200PE,2018-11-26 13:20:00,260.0,2018-11-30 15:20:00,32.7,Friday Closing,227.3
119,2018-11-26,27012.3,26026.05,986.25,27032.9,25%,27279.4625,26786.3375,low,26800,2018-12-13,9,BANKNIFTY18121326800CE,2018-12-04 09:18:00,400.0,2018-12-07 15:20:00,224.95,Friday Closing,175.05
120,2018-12-03,27032.9,26150.6,882.3000000000029,26073.65,25%,26294.225000000002,25853.075,high,26300,2018-12-20,10,BANKNIFTY18122026300PE,2018-12-10 11:21:00,370.0,2018-12-10 13:51:00,429.5,SL Hit,-59.5
121,2018-12-03,27032.9,26150.6,882.3000000000029,26073.65,25%,26294.225000000002,25853.075,low,25900,2018-12-20,9,BANKNIFTY18122025900CE,2018-12-11 09:15:00,499.4,2018-12-14 15:20:00,930.0,Friday Closing,-430.6
122,2018-12-10,26950.75,25601.75,1349.0,26915.45,25%,27252.7,26578.2,high,27300,2018-12-27,8,BANKNIFTY18DEC27300PE,2018-12-19 09:15:00,185.85,2018-12-21 15:20:00,380.0,Friday Closing,-194.15
123,2018-12-17,27368.9,26825.25,543.6500000000015,26877.05,25%,27012.9625,26741.137499999997,high,27000,2019-01-03,8,BANKNIFTY1910327000PE,2018-12-26 15:25:00,183.5,2018-12-28 15:20:00,101.0,Friday Closing,82.5
124,2018-12-17,27368.9,26825.25,543.6500000000015,26877.05,25%,27012.9625,26741.137499999997,low,26700,2019-01-03,10,BANKNIFTY1910326700CE,2018-12-24 10:32:00,340.0,2018-12-28 15:20:00,511.4,Friday Closing,-171.39999999999998
125,2018-12-24,27238.95,26408.15,830.7999999999993,27267.8,25%,27475.5,27060.1,low,27100,2019-01-10,9,BANKNIFTY1911027100CE,2019-01-01 09:55:00,265.0,2019-01-01 14:31:00,349.95,SL Hit,-84.94999999999999
126,2018-12-31,27428.85,26923.75,505.09999999999854,27378.65,25%,27504.925000000003,27252.375,high,27500,2019-01-17,9,BANKNIFTY1911727500PE,2019-01-08 15:12:00,240.9,2019-01-11 15:20:00,201.0,Friday Closing,39.900000000000006
127,2018-12-31,27428.85,26923.75,505.09999999999854,27378.65,25%,27504.925000000003,27252.375,low,27300,2019-01-17,9,BANKNIFTY1911727300CE,2019-01-08 09:15:00,255.1,2019-01-08 14:03:00,323.1,SL Hit,-68.00000000000003
128,2019-01-07,27752.95,27165.15,587.7999999999993,27389.2,25%,27536.15,27242.25,high,27500,2019-01-24,8,BANKNIFTY1912427500PE,2019-01-16 09:30:00,191.3,2019-01-18 15:20:00,170.5,Friday Closing,20.80000000000001
129,2019-01-07,27752.95,27165.15,587.7999999999993,27389.2,25%,27536.15,27242.25,low,27200,2019-01-24,10,BANKNIFTY1912427200CE,2019-01-14 09:20:00,363.7,2019-01-18 15:20:00,395.7,Friday Closing,-32.0
130,2019-01-14,27611.55,27182.25,429.2999999999993,27514.55,25%,27621.875,27407.225,high,27600,2019-01-31,10,BANKNIFTY19JAN27600PE,2019-01-21 13:23:00,263.05,2019-01-24 09:34:00,435.05,SL Hit,-172.0
131,2019-01-14,27611.55,27182.25,429.2999999999993,27514.55,25%,27621.875,27407.225,low,27400,2019-01-31,10,BANKNIFTY19JAN27400CE,2019-01-21 09:15:00,318.05,2019-01-21 13:07:00,428.0,SL Hit,-109.94999999999999
132,2019-01-21,27622.2,27045.6,576.6000000000022,27041.45,25%,27185.600000000002,26897.3,high,27200,2019-02-07,7,BANKNIFTY1920727200PE,2019-01-31 13:41:00,263.0,2019-02-01 14:27:00,332.9,SL Hit,-69.89999999999998
133,2019-01-21,27622.2,27045.6,576.6000000000022,27041.45,25%,27185.600000000002,26897.3,low,26900,2019-02-07,10,BANKNIFTY1920726900CE,2019-01-28 09:40:00,435.0,2019-02-01 15:20:00,286.95,Friday Closing,148.05
134,2019-01-28,27531.65,26443.7,1087.9500000000007,26974.0,25%,27245.9875,26702.0125,high,27200,2019-02-14,9,BANKNIFTY1921427200PE,2019-02-05 10:01:00,234.6,2019-02-08 15:20:00,138.05,Friday Closing,96.54999999999998
135,2019-02-04,27588.5,26827.3,761.2000000000007,27240.5,25%,27430.8,27050.2,low,27100,2019-02-21,9,BANKNIFTY1922127100CE,2019-02-12 14:49:00,245.0,2019-02-15 15:20:00,75.0,Friday Closing,170.0
136,2019-02-11,27305.9,26635.45,670.4500000000007,26754.6,25%,26922.212499999998,26586.9875,high,26900,2019-02-28,9,BANKNIFTY19FEB26900PE,2019-02-19 12:42:00,232.75,2019-02-19 15:16:00,391.5,SL Hit,-158.75
137,2019-02-18,27099.3,26617.7,481.59999999999854,26934.2,25%,27054.6,26813.800000000003,high,27100,2019-03-07,10,BANKNIFTY1930727100PE,2019-02-25 13:07:00,251.5,2019-03-01 15:20:00,178.25,Friday Closing,73.25
138,2019-02-18,27099.3,26617.7,481.59999999999854,26934.2,25%,27054.6,26813.800000000003,low,26800,2019-03-07,9,BANKNIFTY1930726800CE,2019-02-26 09:42:00,310.0,2019-02-26 14:35:00,450.0,SL Hit,-140.0
139,2019-02-25,27196.85,26719.65,477.1999999999971,27068.15,25%,27187.45,26948.850000000002,high,27200,2019-03-14,9,BANKNIFTY1931427200PE,2019-03-05 11:56:00,245.95,2019-03-08 15:20:00,30.65,Friday Closing,215.29999999999998
140,2019-03-04,27813.55,26958.85,854.7000000000007,27840.1,25%,28053.774999999998,27626.425,high,28100,2019-03-20,8,BANKNIFTY1932028100PE,2019-03-12 09:15:00,184.7,2019-03-15 15:20:00,15.8,Friday Closing,168.89999999999998
141,2019-03-11,29518.6,27801.8,1716.7999999999993,29521.6,25%,29950.8,29092.399999999998,high,30000,2019-03-28,6,BANKNIFTY19MAR30000PE,2019-03-22 09:16:00,231.55,2019-03-22 15:20:00,422.0,Friday Closing,-190.45
142,2019-04-01,30647.2,29811.85,835.3500000000022,30201.5,25%,30410.3375,29992.6625,low,30000,2019-04-18,10,BANKNIFTY1941830000CE,2019-04-08 13:27:00,348.85,2019-04-12 15:20:00,176.7,Friday Closing,172.15000000000003
143,2019-04-08,30231.9,29641.4,590.5,29983.5,25%,30131.125,29835.875,high,30100,2019-04-25,10,BANKNIFTY19APR30100PE,2019-04-15 10:18:00,265.65,2019-04-19 15:20:00,150.0,Friday Closing,115.64999999999998
144,2019-04-15,30656.5,29926.8,729.7000000000007,30282.5,25%,30464.925,30100.075,low,30100,2019-05-02,10,BANKNIFTY1950230100CE,2019-04-22 09:15:00,328.9,2019-04-26 15:20:00,111.0,Friday Closing,217.89999999999998
145,2019-04-22,30282.5,29437.1,845.4000000000015,29920.4,25%,30131.75,29709.050000000003,low,29700,2019-05-09,9,BANKNIFTY1950929700CE,2019-04-30 09:15:00,273.5,2019-05-03 15:20:00,374.0,Friday Closing,-100.5
146,2019-04-29,30119.75,29550.85,568.9000000000015,29626.5,25%,29768.725,29484.275,high,29800,2019-05-16,9,BANKNIFTY1951629800PE,2019-05-07 09:15:00,307.55,2019-05-07 14:01:00,415.75,SL Hit,-108.19999999999999
147,2019-04-29,30119.75,29550.85,568.9000000000015,29626.5,25%,29768.725,29484.275,low,29500,2019-05-16,9,BANKNIFTY1951629500CE,2019-05-07 14:42:00,340.0,2019-05-10 15:20:00,96.0,Friday Closing,244.0
148,2019-05-06,29832.7,28785.6,1047.1000000000022,29026.65,25%,29288.425000000003,28764.875,high,29300,2019-05-23,6,BANKNIFTY1952329300PE,2019-05-17 13:49:00,718.5,2019-05-17 15:20:00,624.95,Friday Closing,93.54999999999995
149,2019-05-06,29832.7,28785.6,1047.1000000000022,29026.65,25%,29288.425000000003,28764.875,low,28800,2019-05-23,10,BANKNIFTY1952328800CE,2019-05-13 14:59:00,786.35,2019-05-17 15:20:00,1214.3,Friday Closing,-427.94999999999993
150,2019-05-13,29550.15,28526.1,1024.050000000003,30230.4,25%,30486.412500000002,29974.3875,high,30500,2019-05-30,10,BANKNIFTY19MAY30500PE,2019-05-20 12:25:00,754.2,2019-05-24 15:20:00,72.95,Friday Closing,681.25
151,2019-05-20,31703.7,30113.65,1590.0499999999993,31234.9,25%,31632.412500000002,30837.3875,high,31600,2019-06-06,10,BANKNIFTY1960631600PE,2019-05-27 14:34:00,377.25,2019-05-31 15:20:00,423.0,Friday Closing,-45.75
152,2019-05-20,31703.7,30113.65,1590.0499999999993,31234.9,25%,31632.412500000002,30837.3875,low,30800,2019-06-06,6,BANKNIFTY1960630800CE,2019-05-31 12:00:00,321.4,2019-05-31 15:20:00,600.35,Friday Closing,-278.95000000000005
153,2019-05-27,31782.4,30642.55,1139.8500000000022,31406.05,25%,31691.0125,31121.087499999998,high,31700,2019-06-13,9,BANKNIFTY1961331700PE,2019-06-04 09:35:00,330.0,2019-06-07 09:29:00,1021.35,SL Hit,-691.35
154,2019-05-27,31782.4,30642.55,1139.8500000000022,31406.05,25%,31691.0125,31121.087499999998,low,31100,2019-06-13,7,BANKNIFTY1961331100CE,2019-06-06 13:11:00,286.85,2019-06-07 15:20:00,209.0,Friday Closing,77.85000000000002
155,2019-06-03,31752.7,30628.9,1123.7999999999993,31259.2,25%,31540.15,30978.25,low,31000,2019-06-20,10,BANKNIFTY1962031000CE,2019-06-10 11:33:00,307.95,2019-06-14 15:20:00,79.6,Friday Closing,228.35
156,2019-06-10,31398.7,30510.65,888.0499999999993,30652.0,25%,30874.0125,30429.9875,low,30400,2019-06-27,10,BANKNIFTY19JUN30400CE,2019-06-17 11:31:00,362.35,2019-06-21 15:20:00,395.0,Friday Closing,-32.64999999999998
157,2019-06-17,30823.85,30221.3,602.5499999999993,30680.95,25%,30831.5875,30530.3125,high,30800,2019-07-04,9,BANKNIFTY1970430800PE,2019-06-25 14:10:00,268.95,2019-06-28 15:20:00,90.05,Friday Closing,178.89999999999998
158,2019-06-17,30823.85,30221.3,602.5499999999993,30680.95,25%,30831.5875,30530.3125,low,30500,2019-07-04,9,BANKNIFTY1970430500CE,2019-06-25 09:15:00,336.55,2019-06-25 14:07:00,523.35,SL Hit,-186.8
159,2019-06-24,31489.9,30453.9,1036.0,31271.0,25%,31530.0,31012.0,high,31500,2019-07-11,7,BANKNIFTY1971131500PE,2019-07-04 09:24:00,269.95,2019-07-05 15:20:00,248.2,Friday Closing,21.75
160,2019-07-01,31658.1,31106.95,551.1499999999978,31346.85,25%,31484.637499999997,31209.0625,low,31200,2019-07-18,10,BANKNIFTY1971831200CE,2019-07-08 09:15:00,318.9,2019-07-12 15:20:00,18.0,Friday Closing,300.9
161,2019-07-08,31346.85,30348.85,998.0,30688.85,25%,30938.35,30439.35,low,30400,2019-07-25,10,BANKNIFTY19JUL30400CE,2019-07-15 10:39:00,308.05,2019-07-19 15:20:00,37.2,Friday Closing,270.85
162,2019-07-15,30799.3,29705.9,1093.3999999999978,29617.05,25%,29890.399999999998,29343.7,low,29300,2019-08-01,10,BANKNIFTY1980129300CE,2019-07-22 09:26:00,388.7,2019-07-26 15:20:00,244.0,Friday Closing,144.7
163,2019-07-22,29617.05,28872.3,744.75,29583.45,25%,29769.6375,29397.2625,low,29400,2019-08-08,10,BANKNIFTY1980829400CE,2019-07-29 09:19:00,312.05,2019-08-02 15:20:00,17.5,Friday Closing,294.55
164,2019-07-29,29583.45,27937.55,1645.9000000000015,27841.2,25%,28252.675000000003,27429.725,high,28300,2019-08-14,5,BANKNIFTY1981428300PE,2019-08-09 09:15:00,265.0,2019-08-09 15:20:00,150.0,Friday Closing,115.0
165,2019-07-29,29583.45,27937.55,1645.9000000000015,27841.2,25%,28252.675000000003,27429.725,low,27400,2019-08-14,9,BANKNIFTY1981427400CE,2019-08-05 09:48:00,520.0,2019-08-09 15:20:00,1063.3,Friday Closing,-543.3
166,2019-08-05,28602.2,27390.5,1211.7000000000007,28356.8,25%,28659.725,28053.875,low,28100,2019-08-22,9,BANKNIFTY1982228100CE,2019-08-13 11:17:00,327.45,2019-08-16 15:20:00,324.2,Friday Closing,3.25
167,2019-08-12,28356.8,27683.85,672.9500000000007,28331.25,25%,28499.4875,28163.0125,low,28200,2019-08-29,10,BANKNIFTY19AUG28200CE,2019-08-19 14:41:00,326.0,2019-08-23 15:20:00,36.2,Friday Closing,289.8
168,2019-08-19,28468.25,26563.1,1905.1500000000015,27663.95,25%,28140.237500000003,27187.6625,high,28100,2019-09-05,9,BANKNIFTY1990528100PE,2019-08-27 09:18:00,348.4,2019-08-30 15:20:00,650.0,Friday Closing,-301.6
169,2019-08-19,28468.25,26563.1,1905.1500000000015,27663.95,25%,28140.237500000003,27187.6625,low,27200,2019-09-05,10,BANKNIFTY1990527200CE,2019-08-26 09:45:00,392.75,2019-08-30 15:20:00,457.95,Friday Closing,-65.19999999999999
170,2019-08-26,28273.95,26864.5,1409.4500000000007,27239.2,25%,27591.5625,26886.8375,low,26900,2019-09-12,9,BANKNIFTY1991226900CE,2019-09-03 13:40:00,439.65,2019-09-06 15:20:00,473.35,Friday Closing,-33.700000000000045
171,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,25%,28150.35,27585.65,high,28200,2019-09-26,6,BANKNIFTY19SEP28200PE,2019-09-20 11:28:00,299.9,2019-09-20 15:20:00,85.0,Friday Closing,214.89999999999998
172,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,25%,28150.35,27585.65,low,27600,2019-09-26,9,BANKNIFTY19SEP27600CE,2019-09-17 12:16:00,376.1,2019-09-20 11:28:00,857.85,SL Hit,-481.75
173,2019-09-16,29417.3,26645.15,2772.149999999998,30039.4,25%,30732.4375,29346.362500000003,high,30700,2019-10-03,10,BANKNIFTY19100330700PE,2019-09-23 12:42:00,550.0,2019-09-27 15:20:00,951.35,Friday Closing,-401.35
174,2019-09-23,30795.0,29470.95,1324.0499999999993,29674.8,25%,30005.8125,29343.7875,low,29300,2019-10-10,10,BANKNIFTY19101029300CE,2019-09-30 09:40:00,697.85,2019-10-04 15:20:00,54.55,Friday Closing,643.3000000000001
175,2019-09-30,29753.8,27671.3,2082.5,27909.9,25%,28430.525,27389.275,high,28400,2019-10-17,8,BANKNIFTY19101728400PE,2019-10-09 12:56:00,478.35,2019-10-11 15:20:00,621.1,Friday Closing,-142.75
176,2019-10-07,28857.7,27571.2,1286.5,28238.5,25%,28560.125,27916.875,high,28600,2019-10-24,9,BANKNIFTY19102428600PE,2019-10-15 14:16:00,531.3,2019-10-18 15:20:00,150.0,Friday Closing,381.29999999999995
177,2019-10-14,29248.0,28043.5,1204.5,29416.25,25%,29717.375,29115.125,low,29100,2019-10-31,7,BANKNIFTY19OCT29100CE,2019-10-24 13:21:00,436.95,2019-10-24 13:27:00,480.0,SL Hit,-43.05000000000001
178,2019-10-21,29691.85,28926.2,765.6499999999978,29527.6,25%,29719.012499999997,29336.1875,high,29700,2019-11-07,9,BANKNIFTY19110729700PE,2019-10-29 11:02:00,410.0,2019-11-01 15:20:00,98.0,Friday Closing,312.0
179,2019-10-28,30413.5,29387.25,1026.25,30415.9,25%,30672.4625,30159.3375,high,30700,2019-11-14,8,BANKNIFTY19111430700PE,2019-11-06 14:52:00,405.5,2019-11-08 15:20:00,259.75,Friday Closing,145.75
180,2019-10-28,30413.5,29387.25,1026.25,30415.9,25%,30672.4625,30159.3375,low,30200,2019-11-14,9,BANKNIFTY19111430200CE,2019-11-05 13:10:00,410.4,2019-11-06 11:43:00,505.7,SL Hit,-95.30000000000001
181,2019-11-04,31107.75,30015.1,1092.6500000000015,30664.65,25%,30937.8125,30391.487500000003,high,30900,2019-11-21,10,BANKNIFTY19112130900PE,2019-11-11 11:32:00,447.0,2019-11-15 15:20:00,220.0,Friday Closing,227.0
182,2019-11-04,31107.75,30015.1,1092.6500000000015,30664.65,25%,30937.8125,30391.487500000003,low,30400,2019-11-21,7,BANKNIFTY19112130400CE,2019-11-14 09:36:00,348.0,2019-11-15 10:16:00,806.85,SL Hit,-458.85
183,2019-11-11,31203.65,30340.25,863.4000000000015,31036.8,25%,31252.65,30820.949999999997,high,31300,2019-11-28,9,BANKNIFTY19NOV31300PE,2019-11-19 11:49:00,417.6,2019-11-22 15:20:00,330.0,Friday Closing,87.60000000000002
184,2019-11-18,31469.3,30904.85,564.4500000000007,31065.1,25%,31206.212499999998,30923.9875,high,31200,2019-12-05,10,BANKNIFTY19120531200PE,2019-11-25 09:31:00,350.85,2019-11-29 15:20:00,40.05,Friday Closing,310.8
185,2019-11-25,32155.75,31055.75,1100.0,32008.3,25%,32283.3,31733.3,low,31700,2019-12-12,10,BANKNIFTY19121231700CE,2019-12-02 12:55:00,390.0,2019-12-06 15:20:00,125.0,Friday Closing,265.0
186,2019-12-02,32122.7,31252.6,870.1000000000022,31321.4,25%,31538.925000000003,31103.875,high,31500,2019-12-19,7,BANKNIFTY19121931500PE,2019-12-12 13:15:00,229.95,2019-12-13 15:20:00,74.2,Friday Closing,155.75
187,2019-12-02,32122.7,31252.6,870.1000000000022,31321.4,25%,31538.925000000003,31103.875,low,31100,2019-12-19,8,BANKNIFTY19121931100CE,2019-12-11 11:55:00,333.55,2019-12-13 15:20:00,978.95,Friday Closing,-645.4000000000001
188,2019-12-09,32098.5,30997.85,1100.6500000000015,32159.0,25%,32434.1625,31883.8375,high,32400,2019-12-26,6,BANKNIFTY19DEC32400PE,2019-12-20 14:26:00,216.85,2019-12-20 15:20:00,204.0,Friday Closing,12.849999999999994
189,2019-12-16,32441.9,31900.8,541.1000000000022,32381.0,25%,32516.275,32245.725,low,32200,2020-01-02,10,BANKNIFTY2010232200CE,2019-12-23 14:26:00,359.15,2019-12-27 15:20:00,350.25,Friday Closing,8.899999999999977
190,2019-12-23,32500.35,31974.85,525.5,32486.6,25%,32617.975,32355.225,low,32400,2020-01-09,10,BANKNIFTY2010932400CE,2019-12-30 11:40:00,315.0,2020-01-03 15:20:00,102.0,Friday Closing,213.0
191,2019-12-30,32611.2,31962.25,648.9500000000007,31910.45,25%,32072.6875,31748.2125,high,32100,2020-01-16,7,BANKNIFTY2011632100PE,2020-01-09 12:18:00,313.85,2020-01-10 14:23:00,348.5,SL Hit,-34.64999999999998
192,2019-12-30,32611.2,31962.25,648.9500000000007,31910.45,25%,32072.6875,31748.2125,low,31700,2020-01-16,10,BANKNIFTY2011631700CE,2020-01-06 09:15:00,400.0,2020-01-10 15:20:00,509.75,Friday Closing,-109.75
193,2020-01-06,32345.2,30902.6,1442.6000000000022,32139.1,25%,32499.75,31778.449999999997,low,31800,2020-01-23,8,BANKNIFTY2012331800CE,2020-01-15 09:45:00,340.15,2020-01-17 15:20:00,198.0,Friday Closing,142.14999999999998
194,2020-01-13,32322.65,31454.35,868.3000000000029,31923.95,25%,32141.025,31706.875,low,31700,2020-01-30,10,BANKNIFTY20JAN31700CE,2020-01-20 09:16:00,404.9,2020-01-24 15:20:00,94.0,Friday Closing,310.9
195,2020-01-20,31923.95,30615.75,1308.2000000000007,31110.55,25%,31437.6,30783.5,low,30800,2020-02-06,9,BANKNIFTY2020630800CE,2020-01-28 09:21:00,626.85,2020-01-31 15:20:00,74.25,Friday Closing,552.6
196,2020-01-27,31226.75,29755.3,1471.4500000000007,29811.75,25%,30179.6125,29443.8875,high,30200,2020-02-13,9,BANKNIFTY2021330200PE,2020-02-04 09:15:00,380.15,2020-02-07 15:20:00,24.0,Friday Closing,356.15
197,2020-02-03,31465.3,29615.3,1850.0,31248.65,25%,31711.15,30786.15,low,30800,2020-02-20,6,BANKNIFTY2022030800CE,2020-02-14 10:55:00,303.7,2020-02-14 15:20:00,290.0,Friday Closing,13.699999999999989
198,2020-02-10,31598.55,30780.4,818.1499999999978,30873.85,25%,31078.387499999997,30669.3125,high,31100,2020-02-27,7,BANKNIFTY20FEB31100PE,2020-02-20 11:59:00,262.75,2020-02-21 15:20:00,317.95,Friday Closing,-55.19999999999999
199,2020-02-10,31598.55,30780.4,818.1499999999978,30873.85,25%,31078.387499999997,30669.3125,low,30700,2020-02-27,10,BANKNIFTY20FEB30700CE,2020-02-17 09:22:00,383.65,2020-02-21 15:20:00,370.0,Friday Closing,13.649999999999977
200,2020-02-17,31082.0,30259.45,822.5499999999993,30666.35,25%,30871.9875,30460.712499999998,low,30500,2020-03-05,10,BANKNIFTY2030530500CE,2020-02-24 14:35:00,357.25,2020-02-28 15:20:00,33.0,Friday Closing,324.25
201,2020-02-24,30702.15,29053.4,1648.75,29701.0,25%,30113.1875,29288.8125,low,29300,2020-03-12,10,BANKNIFTY2031229300CE,2020-03-02 14:45:00,500.0,2020-03-06 15:20:00,31.5,Friday Closing,468.5
202,2020-03-02,29778.65,27201.3,2577.350000000002,27031.45,25%,27675.787500000002,26387.1125,low,26400,2020-03-19,10,BANKNIFTY2031926400CE,2020-03-09 12:55:00,700.0,2020-03-13 15:20:00,400.0,Friday Closing,300.0
203,2020-03-09,27039.05,21397.45,5641.5999999999985,24061.6,25%,25472.0,22651.199999999997,low,22700,2020-03-26,9,BANKNIFTY20MAR22700CE,2020-03-17 09:16:00,400.0,2020-03-20 15:20:00,205.0,Friday Closing,195.0
204,2020-03-16,24061.6,18680.65,5380.949999999997,18311.3,25%,19656.5375,16966.0625,high,19700,2020-04-01,6,BANKNIFTY2040119700PE,2020-03-26 10:03:00,809.4,2020-03-27 15:20:00,1200.0,Friday Closing,-390.6
205,2020-03-16,24061.6,18680.65,5380.949999999997,18311.3,25%,19656.5375,16966.0625,low,17000,2020-04-01,9,BANKNIFTY2040117000CE,2020-03-23 14:07:00,1600.0,2020-03-27 15:20:00,3068.85,Friday Closing,-1468.85
206,2020-03-23,21450.95,16118.1,5332.85,19254.45,25%,20587.662500000002,17921.2375,low,17900,2020-04-09,6,BANKNIFTY2040917900CE,2020-04-03 09:15:00,600.05,2020-04-03 15:20:00,257.0,Friday Closing,343.04999999999995
207,2020-03-30,19712.05,17149.85,2562.2000000000007,18454.55,25%,19095.1,17814.0,high,19100,2020-04-16,9,BANKNIFTY2041619100PE,2020-04-07 15:11:00,723.3,2020-04-10 15:20:00,522.05,Friday Closing,201.25
208,2020-04-06,20318.0,17957.35,2360.6500000000015,19854.9,25%,20445.0625,19264.737500000003,high,20400,2020-04-23,6,BANKNIFTY2042320400PE,2020-04-17 15:01:00,585.0,2020-04-17 15:20:00,457.0,Friday Closing,128.0
209,2020-04-06,20318.0,17957.35,2360.6500000000015,19854.9,25%,20445.0625,19264.737500000003,low,19300,2020-04-23,8,BANKNIFTY2042319300CE,2020-04-15 14:05:00,590.0,2020-04-17 09:15:00,1273.65,SL Hit,-683.6500000000001
210,2020-04-13,20827.95,18706.25,2121.7000000000007,21104.7,25%,21635.125,20574.275,low,20600,2020-04-30,10,BANKNIFTY20APR20600CE,2020-04-20 14:54:00,858.35,2020-04-24 15:20:00,162.0,Friday Closing,696.35
211,2020-04-20,21113.45,19053.5,2059.9500000000007,19870.8,25%,20385.7875,19355.8125,high,20400,2020-05-07,9,BANKNIFTY2050720400PE,2020-04-28 09:15:00,1041.4,2020-05-01 15:20:00,160.0,Friday Closing,881.4000000000001
212,2020-04-27,21966.65,19866.45,2100.2000000000007,20514.75,25%,21039.8,19989.7,low,20000,2020-05-14,10,BANKNIFTY2051420000CE,2020-05-04 09:58:00,800.0,2020-05-08 15:20:00,232.0,Friday Closing,568.0
213,2020-05-04,20514.75,18943.95,1570.7999999999993,19610.45,25%,20003.15,19217.75,high,20000,2020-05-21,8,BANKNIFTY2052120000PE,2020-05-13 09:15:00,705.3,2020-05-15 09:15:00,1364.85,SL Hit,-659.55
214,2020-05-04,20514.75,18943.95,1570.7999999999993,19610.45,25%,20003.15,19217.75,low,19200,2020-05-21,10,BANKNIFTY2052119200CE,2020-05-11 11:36:00,550.0,2020-05-15 15:20:00,359.75,Friday Closing,190.25
215,2020-05-11,20088.2,18291.15,1797.0499999999993,18795.1,25%,19244.3625,18345.837499999998,low,18300,2020-05-28,10,BANKNIFTY20MAY18300CE,2020-05-18 09:32:00,690.0,2020-05-22 15:20:00,85.0,Friday Closing,605.0
216,2020-05-18,18795.1,17108.35,1686.75,17537.65,25%,17959.3375,17115.9625,high,18000,2020-06-04,8,BANKNIFTY2060418000PE,2020-05-27 12:19:00,484.35,2020-05-29 15:20:00,137.0,Friday Closing,347.35
217,2020-05-25,19450.5,17313.25,2137.25,19728.9,25%,20263.2125,19194.5875,high,20300,2020-06-11,9,BANKNIFTY2061120300PE,2020-06-02 09:43:00,700.0,2020-06-05 15:20:00,202.0,Friday Closing,498.0
218,2020-06-01,21613.25,19668.7,1944.5499999999993,21636.1,25%,22122.2375,21149.962499999998,low,21100,2020-06-18,10,BANKNIFTY2061821100CE,2020-06-08 13:25:00,790.85,2020-06-12 15:20:00,311.45,Friday Closing,479.40000000000003
219,2020-06-08,21805.3,19529.3,2276.0,20457.15,25%,21026.15,19888.15,high,21000,2020-06-25,7,BANKNIFTY20JUN21000PE,2020-06-18 15:21:00,574.9,2020-06-19 15:20:00,330.0,Friday Closing,244.89999999999998
220,2020-06-08,21805.3,19529.3,2276.0,20457.15,25%,21026.15,19888.15,low,19900,2020-06-25,10,BANKNIFTY20JUN19900CE,2020-06-15 11:12:00,752.0,2020-06-19 15:20:00,1463.85,Friday Closing,-711.8499999999999
221,2020-06-15,21466.65,19510.35,1956.300000000003,21491.55,25%,21980.625,21002.475,high,22000,2020-07-02,10,BANKNIFTY2070222000PE,2020-06-22 14:01:00,743.6,2020-06-26 15:20:00,744.3,Friday Closing,-0.6999999999999318
222,2020-06-15,21466.65,19510.35,1956.300000000003,21491.55,25%,21980.625,21002.475,low,21000,2020-07-02,7,BANKNIFTY2070221000CE,2020-06-25 09:19:00,599.15,2020-06-25 10:34:00,840.0,SL Hit,-240.85000000000002
