,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year
34,2017-11-06,25693.7,25120.25,573.4500000000007,25570.25,50%,25856.975,25283.525,high,25300,2017-11-23,6,BANKNIFTY17112325300PE,2017-11-17 09:15:00,29.5,2017-11-17 15:20:00,24.5,Friday Closing,5.0,232.04570526908117,1160.228526345406,0.1160228526345406,2017
35,2017-11-06,25693.7,25120.25,573.4500000000007,25570.25,50%,25856.975,25283.525,low,25900,2017-11-23,9,BANKNIFTY17112325900CE,2017-11-14 10:09:00,52.0,2017-11-17 09:15:00,148.0,SL Hit,-96.0,232.04570526908117,-22276.387705831792,-2.2276387705831793,2017
36,2017-11-20,25870.95,25621.6,249.35000000000218,25693.05,50%,25817.725,25568.375,high,25600,2017-12-07,10,BANKNIFTY17120725600PE,2017-11-27 14:41:00,114.4,2017-11-30 09:21:00,162.0,SL Hit,-47.599999999999994,232.39847817729876,-11062.16756123942,-1.1062167561239418,2017
37,2017-11-20,25870.95,25621.6,249.35000000000218,25693.05,50%,25817.725,25568.375,low,25800,2017-12-07,7,BANKNIFTY17120725800CE,2017-11-30 10:24:00,91.0,2017-12-01 15:20:00,16.0,Friday Closing,75.0,232.39847817729876,17429.885863297408,1.7429885863297407,2017
38,2017-11-27,25953.5,25155.05,798.4500000000007,25295.05,50%,25694.275,24895.824999999997,low,25700,2017-12-14,8,BANKNIFTY17121425700CE,2017-12-06 14:42:00,19.1,2017-12-08 15:20:00,27.25,Friday Closing,-8.149999999999999,233.51505345062273,-1903.147685622575,-0.19031476856225749,2017
39,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,50%,25516.525,24846.975,high,24800,2017-12-28,10,BANKNIFTY17DEC24800PE,2017-12-18 09:53:00,84.9,2017-12-22 15:20:00,6.85,Friday Closing,78.05000000000001,235.14173658051007,18352.812540108815,1.8352812540108816,2017
40,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,50%,25516.525,24846.975,low,25500,2017-12-28,10,BANKNIFTY17DEC25500CE,2017-12-18 09:15:00,105.65,2017-12-18 09:58:00,336.4,SL Hit,-230.74999999999997,235.14173658051007,-54258.95571595269,-5.4258955715952695,2017
41,2017-12-25,25732.45,25419.05,313.40000000000146,25565.75,50%,25722.45,25409.05,low,25700,2018-01-11,10,BANKNIFTY1811125700CE,2018-01-01 14:58:00,105.0,2018-01-05 15:20:00,90.0,Friday Closing,15.0,233.25927351399264,3498.88910270989,0.349888910270989,2018
42,2018-01-08,25801.6,25527.95,273.6499999999978,25858.15,50%,25994.975,25721.325000000004,high,25700,2018-01-25,10,BANKNIFTY18JAN25700PE,2018-01-15 10:21:00,104.65,2018-01-19 15:20:00,12.65,Friday Closing,92.0,230.8138399825351,21234.87327839323,2.1234873278393227,2018
43,2018-01-15,26956.4,25846.85,1109.550000000003,26940.5,50%,27495.275,26385.725,high,26400,2018-02-01,7,BANKNIFTY1820126400PE,2018-01-25 15:10:00,39.55,2018-01-26 15:20:00,50.0,Friday Closing,-10.450000000000003,218.21931222728267,-2280.3918127751044,-0.22803918127751044,2018
44,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,50%,27784.425,27107.774999999998,low,27800,2018-02-08,7,BANKNIFTY1820827800CE,2018-02-01 12:42:00,104.95,2018-02-01 13:31:00,139.95,SL Hit,-34.999999999999986,215.94832356617061,-7558.191324815968,-0.7558191324815968,2018
45,2018-01-29,27651.35,26364.75,1286.5999999999985,25968.15,50%,26611.45,25324.850000000002,low,26600,2018-02-15,9,BANKNIFTY1821526600CE,2018-02-06 09:15:00,45.0,2018-02-09 15:20:00,24.7,Friday Closing,20.3,225.46685731142045,4576.977203421836,0.4576977203421836,2018
46,2018-02-12,25810.25,25101.5,708.75,25324.6,50%,25678.975,24970.225,low,25700,2018-03-01,10,BANKNIFTY1830125700CE,2018-02-19 09:58:00,72.0,2018-02-23 15:20:00,45.8,Friday Closing,26.200000000000003,233.6541859634195,6121.7396722415915,0.6121739672241592,2018
47,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,50%,25733.475,25170.525,low,25700,2018-03-08,8,BANKNIFTY1830825700CE,2018-02-28 09:15:00,57.0,2018-03-02 15:20:00,15.0,Friday Closing,42.0,233.1593381772186,9792.692203443181,0.9792692203443181,2018
48,2018-02-26,25722.1,24855.35,866.75,24831.35,50%,25264.725,24397.975,low,25300,2018-03-15,9,BANKNIFTY1831525300CE,2018-03-06 15:25:00,42.9,2018-03-09 15:20:00,5.7,Friday Closing,37.199999999999996,237.48526849193888,8834.451987900125,0.8834451987900125,2018
49,2018-03-05,25038.85,24049.35,989.5,24443.6,50%,24938.35,23948.85,high,23900,2018-03-22,9,BANKNIFTY1832223900PE,2018-03-13 10:02:00,48.0,2018-03-16 15:20:00,45.5,Friday Closing,2.5,240.59330308540862,601.4832577135215,0.06014832577135215,2018
50,2018-03-12,25009.55,24360.65,648.8999999999978,24530.15,50%,24854.6,24205.700000000004,low,24900,2018-03-28,9,BANKNIFTY18MAR24900CE,2018-03-19 13:57:00,106.0,2018-03-23 15:20:00,4.15,Friday Closing,101.85,241.40400569713455,24586.997980253152,2.4586997980253154,2018
51,2018-03-19,24587.45,23605.9,981.5499999999993,23674.9,50%,24165.675000000003,23184.125,high,23200,2018-04-05,10,BANKNIFTY1840523200PE,2018-03-26 14:54:00,30.5,2018-03-30 15:20:00,15.0,Friday Closing,15.5,248.28605035861813,3848.433780558581,0.38484337805585805,2018
52,2018-03-26,24495.6,23659.25,836.3499999999985,24235.65,50%,24653.825,23817.475000000002,high,23800,2018-04-12,8,BANKNIFTY1841223800PE,2018-04-04 10:37:00,32.0,2018-04-06 15:20:00,23.55,Friday Closing,8.45,243.36994360915597,2056.476023497368,0.20564760234973678,2018
53,2018-04-02,24931.95,24065.45,866.5,24848.85,50%,25282.1,24415.6,high,24400,2018-04-19,6,BANKNIFTY1841924400PE,2018-04-13 09:17:00,20.4,2018-04-13 15:20:00,18.95,Friday Closing,1.4499999999999993,237.3220578986714,344.1169839530734,0.03441169839530733,2018
54,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,50%,25370.824999999997,24793.375,high,24800,2018-04-26,9,BANKNIFTY18APR24800PE,2018-04-17 09:15:00,97.4,2018-04-20 15:20:00,82.0,Friday Closing,15.400000000000006,236.4921124953564,3641.97853242849,0.364197853242849,2018
55,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,50%,25359.225,24771.775,high,24800,2018-05-03,6,BANKNIFTY1850324800PE,2018-04-27 10:04:00,26.4,2018-04-27 15:20:00,14.55,Friday Closing,11.849999999999998,236.6002904268565,2803.713441558249,0.28037134415582493,2018
56,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,50%,25359.225,24771.775,low,25400,2018-05-03,8,BANKNIFTY1850325400CE,2018-04-25 14:35:00,24.2,2018-04-27 14:06:00,144.7,SL Hit,-120.49999999999999,236.6002904268565,-28510.334996436206,-2.8510334996436204,2018
57,2018-04-30,25716.0,25469.65,246.34999999999854,25676.25,50%,25799.425,25553.075,high,25600,2018-05-17,10,BANKNIFTY1851725600PE,2018-05-07 12:43:00,192.6,2018-05-11 15:20:00,45.1,Friday Closing,147.5,232.56332263219045,34303.09008824809,3.4303090088248096,2018
58,2018-05-07,26435.75,25676.25,759.5,26404.45,50%,26784.2,26024.7,high,26000,2018-05-24,9,BANKNIFTY1852426000PE,2018-05-15 09:51:00,62.45,2018-05-18 15:20:00,215.55,Friday Closing,-153.10000000000002,224.0126641826151,-34296.33888635838,-3.4296338886358386,2018
59,2018-05-07,26435.75,25676.25,759.5,26404.45,50%,26784.2,26024.7,low,26800,2018-05-24,7,BANKNIFTY1852426800CE,2018-05-17 15:13:00,12.0,2018-05-18 15:20:00,7.2,Friday Closing,4.8,224.0126641826151,1075.2607880765524,0.10752607880765525,2018
60,2018-05-21,26325.55,25632.75,692.7999999999993,26291.65,50%,26638.050000000003,25945.25,high,25900,2018-06-07,10,BANKNIFTY1860725900PE,2018-05-28 13:14:00,43.4,2018-06-01 15:20:00,36.0,Friday Closing,7.399999999999999,225.2417125127402,1666.7886725942772,0.16667886725942774,2018
61,2018-05-28,27162.65,25985.35,1177.300000000003,27023.7,50%,27612.350000000002,26435.05,low,27600,2018-06-14,10,BANKNIFTY1861427600CE,2018-06-04 13:02:00,17.0,2018-06-08 15:20:00,3.55,Friday Closing,13.45,217.29407312307717,2922.605283505388,0.2922605283505388,2018
62,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,50%,26653.824999999997,26234.775,high,26200,2018-06-28,7,BANKNIFTY18JUN26200PE,2018-06-21 09:15:00,56.45,2018-06-22 15:20:00,26.85,Friday Closing,29.6,225.10840376568845,6663.208751464378,0.6663208751464378,2018
63,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,50%,26653.824999999997,26234.775,low,26700,2018-06-28,9,BANKNIFTY18JUN26700CE,2018-06-19 15:20:00,75.35,2018-06-22 15:12:00,217.05,SL Hit,-141.70000000000002,225.10840376568845,-31897.860813598058,-3.1897860813598053,2018
64,2018-06-18,26805.7,26225.7,580.0,26718.15,50%,27008.15,26428.15,low,27000,2018-07-05,8,BANKNIFTY1870527000CE,2018-06-27 12:15:00,35.45,2018-06-29 15:20:00,15.0,Friday Closing,20.450000000000003,222.1551642744875,4543.07310941327,0.454307310941327,2018
65,2018-07-02,26609.3,26061.75,547.5499999999993,26642.35,50%,26916.125,26368.574999999997,high,26400,2018-07-19,9,BANKNIFTY1871926400PE,2018-07-10 09:45:00,70.2,2018-07-13 15:20:00,21.9,Friday Closing,48.300000000000004,222.91470261785454,10766.780136442376,1.0766780136442375,2018
66,2018-07-16,27187.0,26648.1,538.9000000000015,26701.3,50%,26970.75,26431.85,high,26400,2018-08-02,10,BANKNIFTY1880226400PE,2018-07-23 13:46:00,57.6,2018-07-27 15:20:00,6.45,Friday Closing,51.15,222.46322404827453,11378.99391006924,1.137899391006924,2018
67,2018-07-30,27870.55,27330.45,540.0999999999985,27769.55,50%,28039.6,27499.5,high,27500,2018-08-16,8,BANKNIFTY1881627500PE,2018-08-08 10:55:00,42.0,2018-08-10 15:20:00,18.5,Friday Closing,23.5,213.98308107105666,5028.602405169831,0.5028602405169832,2018
68,2018-08-06,28373.9,27769.55,604.3500000000022,27760.8,50%,28062.975,27458.625,high,27500,2018-08-23,6,BANKNIFTY1882327500PE,2018-08-17 10:17:00,19.2,2018-08-17 15:20:00,17.15,Friday Closing,2.0500000000000007,213.80484428325937,438.29993078068185,0.04382999307806818,2018
69,2018-08-13,28176.75,27743.1,433.65000000000146,28171.65,50%,28388.475000000002,27954.825,low,28400,2018-08-30,6,BANKNIFTY18AUG28400CE,2018-08-24 09:15:00,47.4,2018-08-24 15:20:00,27.0,Friday Closing,20.4,211.35337491710982,4311.60884830904,0.431160884830904,2018
70,2018-08-20,28321.95,27786.8,535.1500000000015,27971.25,50%,28238.825,27703.675,high,27700,2018-09-06,10,BANKNIFTY1890627700PE,2018-08-27 11:38:00,51.3,2018-08-31 15:20:00,34.5,Friday Closing,16.799999999999997,212.47342975495616,3569.553619883263,0.3569553619883263,2018
71,2018-08-27,28386.7,27941.75,444.9500000000007,28199.45,50%,28421.925000000003,27976.975,low,28400,2018-09-12,9,BANKNIFTY1891228400CE,2018-09-03 14:00:00,103.6,2018-09-07 15:20:00,4.5,Friday Closing,99.1,211.10463137173147,20920.46896893859,2.092046896893859,2018
72,2018-09-03,28199.45,27136.9,1062.5499999999993,27395.2,50%,27926.475,26863.925000000003,low,27900,2018-09-19,8,BANKNIFTY1891927900CE,2018-09-11 14:56:00,14.2,2018-09-14 15:20:00,10.05,Friday Closing,4.149999999999999,214.8498870695281,891.6270313385413,0.08916270313385413,2018
73,2018-09-10,27404.65,26557.5,847.1500000000015,27002.6,50%,27426.175,26579.024999999998,low,27400,2018-09-27,9,BANKNIFTY18SEP27400CE,2018-09-18 14:38:00,39.35,2018-09-21 15:20:00,5.7,Friday Closing,33.65,218.76911381189686,7361.580679770329,0.7361580679770329,2018
74,2018-09-24,25645.05,24678.85,966.2000000000007,24943.9,50%,25427.0,24460.800000000003,high,24500,2018-10-11,8,BANKNIFTY18101124500PE,2018-10-03 12:14:00,93.3,2018-10-04 11:35:00,276.3,SL Hit,-183.0,235.96963857317024,-43182.443858890154,-4.318244385889015,2018
75,2018-09-24,25645.05,24678.85,966.2000000000007,24943.9,50%,25427.0,24460.800000000003,low,25400,2018-10-11,6,BANKNIFTY18101125400CE,2018-10-05 15:13:00,35.0,2018-10-05 15:20:00,25.1,Friday Closing,9.899999999999999,235.96963857317024,2336.099421874385,0.2336099421874385,2018
76,2018-10-01,25464.0,24253.95,1210.0499999999993,24470.75,50%,25075.775,23865.725,high,23900,2018-10-17,7,BANKNIFTY18101723900PE,2018-10-10 11:31:00,45.0,2018-10-12 15:20:00,22.5,Friday Closing,22.5,239.27475820787194,5383.682059677119,0.5383682059677118,2018
77,2018-10-15,25903.15,24927.45,975.7000000000007,25484.25,50%,25972.1,24996.4,low,26000,2018-11-01,9,BANKNIFTY18110126000CE,2018-10-23 09:15:00,40.0,2018-10-26 15:20:00,3.45,Friday Closing,36.55,231.0171299201836,8443.67609858271,0.844367609858271,2018
78,2018-10-22,25491.45,24359.8,1131.6500000000015,24647.95,50%,25213.775,24082.125,high,24100,2018-11-07,6,BANKNIFTY18110724100PE,2018-11-01 09:15:00,,2018-11-02 15:20:00,,Friday Closing,,237.96515991754507,,,2018
79,2018-11-05,25857.6,25534.8,322.7999999999993,25816.15,50%,25977.550000000003,25654.75,high,25700,2018-11-22,8,BANKNIFTY18112225700PE,2018-11-14 09:25:00,129.95,2018-11-16 15:20:00,56.5,Friday Closing,73.44999999999999,230.96866332660315,16964.648321339,1.6964648321339,2018
80,2018-11-05,25857.6,25534.8,322.7999999999993,25816.15,50%,25977.550000000003,25654.75,low,26000,2018-11-22,10,BANKNIFTY18112226000CE,2018-11-12 13:10:00,154.8,2018-11-14 09:15:00,212.2,SL Hit,-57.39999999999998,230.96866332660315,-13257.601274947016,-1.3257601274947017,2018
81,2018-11-19,26378.05,25951.35,426.7000000000007,26096.0,50%,26309.35,25882.65,high,25900,2018-12-06,10,BANKNIFTY18120625900PE,2018-11-26 14:10:00,118.8,2018-11-30 15:20:00,14.5,Friday Closing,104.3,228.05580525554603,23786.22048815345,2.378622048815345,2018
82,2018-11-26,27012.3,26026.05,986.25,27032.9,50%,27526.025,26539.775,low,27500,2018-12-13,8,BANKNIFTY18121327500CE,2018-12-05 09:20:00,61.9,2018-12-07 15:20:00,36.5,Friday Closing,25.4,217.97553406276424,5536.5785651942115,0.5536578565194211,2018
83,2018-12-03,27032.9,26150.6,882.3000000000029,26073.65,50%,26514.800000000003,25632.5,high,25600,2018-12-20,8,BANKNIFTY18122025600PE,2018-12-12 11:29:00,37.7,2018-12-14 15:20:00,10.5,Friday Closing,27.200000000000003,226.28871422752573,6155.0530269887,0.61550530269887,2018
84,2018-12-03,27032.9,26150.6,882.3000000000029,26073.65,50%,26514.800000000003,25632.5,low,26500,2018-12-20,9,BANKNIFTY18122026500CE,2018-12-11 09:15:00,134.95,2018-12-14 15:20:00,372.5,Friday Closing,-237.55,226.28871422752573,-53754.88406474874,-5.375488406474873,2018
85,2018-12-17,27368.9,26825.25,543.6500000000015,26877.05,50%,27148.875,26605.225,high,26600,2019-01-03,7,BANKNIFTY1910326600PE,2018-12-27 09:15:00,44.6,2018-12-28 15:20:00,22.5,Friday Closing,22.1,221.0036327472133,4884.180283713414,0.48841802837134135,2018
86,2018-12-17,27368.9,26825.25,543.6500000000015,26877.05,50%,27148.875,26605.225,low,27100,2019-01-03,8,BANKNIFTY1910327100CE,2018-12-26 09:15:00,75.65,2018-12-28 15:20:00,226.0,Friday Closing,-150.35,221.0036327472133,-33227.89618354352,-3.322789618354352,2018
87,2018-12-31,27428.85,26923.75,505.09999999999854,27378.65,50%,27631.2,27126.100000000002,high,27100,2019-01-17,8,BANKNIFTY1911727100PE,2019-01-09 09:15:00,65.25,2019-01-11 15:20:00,65.0,Friday Closing,0.25,217.14583514288196,54.28645878572049,0.005428645878572049,2019
88,2019-01-14,27611.55,27182.25,429.2999999999993,27514.55,50%,27729.199999999997,27299.9,low,27700,2019-01-31,8,BANKNIFTY19JAN27700CE,2019-01-23 15:06:00,103.7,2019-01-25 15:20:00,31.5,Friday Closing,72.2,216.37840255038012,15622.520664137444,1.5622520664137443,2019
89,2019-01-21,27622.2,27045.6,576.6000000000022,27041.45,50%,27329.75,26753.15,high,26800,2019-02-07,6,BANKNIFTY1920726800PE,2019-02-01 09:15:00,108.0,2019-02-01 14:27:00,145.0,SL Hit,-37.0,219.54097640849258,-8123.016127114225,-0.8123016127114225,2019
90,2019-01-21,27622.2,27045.6,576.6000000000022,27041.45,50%,27329.75,26753.15,low,27300,2019-02-07,10,BANKNIFTY1920727300CE,2019-01-28 11:15:00,204.3,2019-02-01 15:20:00,100.0,Friday Closing,104.30000000000001,219.54097640849258,22898.12383940578,2.289812383940578,2019
91,2019-01-28,27531.65,26443.7,1087.9500000000007,26974.0,50%,27517.975,26430.025,high,26400,2019-02-14,7,BANKNIFTY1921426400PE,2019-02-07 11:45:00,12.8,2019-02-08 15:20:00,9.95,Friday Closing,2.8500000000000014,218.03929976678882,621.4120043353485,0.06214120043353485,2019
92,2019-02-04,27588.5,26827.3,761.2000000000007,27240.5,50%,27621.1,26859.9,low,27600,2019-02-21,8,BANKNIFTY1922127600CE,2019-02-13 15:16:00,30.5,2019-02-15 15:20:00,6.3,Friday Closing,24.2,217.22523722806116,5256.85074091908,0.5256850740919079,2019
93,2019-02-11,27305.9,26635.45,670.4500000000007,26754.6,50%,27089.824999999997,26419.375,high,26400,2019-02-28,7,BANKNIFTY19FEB26400PE,2019-02-21 13:47:00,34.0,2019-02-22 15:20:00,36.15,Friday Closing,-2.1499999999999986,221.48537319823959,-476.19355237621477,-0.04761935523762148,2019
94,2019-02-18,27099.3,26617.7,481.59999999999854,26934.2,50%,27175.0,26693.4,high,26700,2019-03-07,10,BANKNIFTY1930726700PE,2019-02-25 15:10:00,83.05,2019-03-01 15:20:00,58.8,Friday Closing,24.25,220.79116835326587,5354.185832566697,0.5354185832566697,2019
95,2019-02-25,27196.85,26719.65,477.1999999999971,27068.15,50%,27306.75,26829.550000000003,high,26800,2019-03-14,9,BANKNIFTY1931426800PE,2019-03-05 12:59:00,101.0,2019-03-08 15:20:00,15.0,Friday Closing,86.0,219.72589194979264,18896.426707682167,1.8896426707682168,2019
96,2019-03-04,27813.55,26958.85,854.7000000000007,27840.1,50%,28267.449999999997,27412.75,high,27400,2019-03-20,8,BANKNIFTY1932027400PE,2019-03-12 10:12:00,35.1,2019-03-15 15:20:00,4.5,Friday Closing,30.6,212.25826878618344,6495.103024857213,0.6495103024857213,2019
97,2019-04-01,30647.2,29811.85,835.3500000000022,30201.5,50%,30619.175000000003,29783.824999999997,low,30600,2019-04-18,10,BANKNIFTY1941830600CE,2019-04-08 14:20:00,75.9,2019-04-12 15:20:00,19.0,Friday Closing,56.900000000000006,195.95563890927824,11149.875853937932,1.1149875853937932,2019
98,2019-04-08,30231.9,29641.4,590.5,29983.5,50%,30278.75,29688.25,high,29700,2019-04-25,9,BANKNIFTY19APR29700PE,2019-04-16 09:15:00,89.5,2019-04-19 15:20:00,60.0,Friday Closing,29.5,198.158774718243,5845.683854188168,0.5845683854188168,2019
99,2019-04-15,30656.5,29926.8,729.7000000000007,30282.5,50%,30647.35,29917.65,low,30600,2019-05-02,10,BANKNIFTY1950230600CE,2019-04-22 09:35:00,105.0,2019-04-26 15:20:00,12.0,Friday Closing,93.0,195.7754911925501,18207.12068090716,1.8207120680907158,2019
100,2019-04-29,30119.75,29550.85,568.9000000000015,29626.5,50%,29910.95,29342.05,low,29900,2019-05-16,9,BANKNIFTY1951629900CE,2019-05-07 14:59:00,143.15,2019-05-10 15:20:00,31.1,Friday Closing,112.05000000000001,200.59543411359385,22476.718392428193,2.247671839242819,2019
101,2019-05-13,29550.15,28526.1,1024.050000000003,30230.4,50%,30742.425000000003,29718.375,high,29700,2019-05-30,10,BANKNIFTY19MAY29700PE,2019-05-20 14:16:00,460.5,2019-05-24 15:20:00,17.6,Friday Closing,442.9,195.17002969024074,86440.80614980761,8.64408061498076,2019
102,2019-05-27,31782.4,30642.55,1139.8500000000022,31406.05,50%,31975.975,30836.125,low,32000,2019-06-13,7,BANKNIFTY1961332000CE,2019-06-06 15:03:00,14.7,2019-06-07 15:20:00,15.5,Friday Closing,-0.8000000000000007,187.64087725237465,-150.11270180189985,-0.015011270180189985,2019
103,2019-06-03,31752.7,30628.9,1123.7999999999993,31259.2,50%,31821.1,30697.300000000003,low,31800,2019-06-20,7,BANKNIFTY1962031800CE,2019-06-13 11:02:00,13.25,2019-06-14 15:20:00,6.95,Friday Closing,6.3,188.55413546357607,1187.8910534205293,0.11878910534205292,2019
104,2019-06-17,30823.85,30221.3,602.5499999999993,30680.95,50%,30982.225,30379.675000000003,high,30400,2019-07-04,8,BANKNIFTY1970430400PE,2019-06-26 09:42:00,96.95,2019-06-28 15:20:00,36.0,Friday Closing,60.95,193.65942891448242,11803.542192337703,1.1803542192337704,2019
105,2019-07-01,31658.1,31106.95,551.1499999999978,31346.85,50%,31622.424999999996,31071.275,low,31600,2019-07-18,10,BANKNIFTY1971831600CE,2019-07-08 09:45:00,120.5,2019-07-12 15:20:00,5.15,Friday Closing,115.35,189.73876924366175,21886.36703225638,2.1886367032256384,2019
106,2019-07-08,31346.85,30348.85,998.0,30688.85,50%,31187.85,30189.85,low,31200,2019-07-25,6,BANKNIFTY19JUL31200CE,2019-07-19 10:16:00,9.15,2019-07-19 15:20:00,6.0,Friday Closing,3.1500000000000004,192.38261053583366,606.0052231878761,0.06060052231878761,2019
107,2019-07-15,30799.3,29705.9,1093.3999999999978,29617.05,50%,30163.75,29070.35,low,30200,2019-08-01,8,BANKNIFTY1980130200CE,2019-07-24 09:15:00,21.1,2019-07-26 15:20:00,8.0,Friday Closing,13.100000000000001,198.91425966598982,2605.7768016244668,0.2605776801624467,2019
108,2019-07-22,29617.05,28872.3,744.75,29583.45,50%,29955.825,29211.075,low,30000,2019-08-08,10,BANKNIFTY1980830000CE,2019-07-29 11:45:00,51.0,2019-08-02 15:20:00,5.1,Friday Closing,45.9,200.2949342907431,9193.537483945109,0.9193537483945108,2019
109,2019-08-05,28602.2,27390.5,1211.7000000000007,28356.8,50%,28962.65,27750.949999999997,low,29000,2019-08-22,9,BANKNIFTY1982229000CE,2019-08-13 14:44:00,24.8,2019-08-16 15:20:00,33.9,Friday Closing,-9.099999999999998,207.16336384964774,-1885.186611031794,-0.18851866110317939,2019
110,2019-08-12,28356.8,27683.85,672.9500000000007,28331.25,50%,28667.725,27994.775,low,28700,2019-08-29,9,BANKNIFTY19AUG28700CE,2019-08-20 09:56:00,106.55,2019-08-23 15:20:00,13.0,Friday Closing,93.55,209.29459871684972,19579.50970996129,1.9579509709961291,2019
111,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,50%,28432.7,27303.3,high,27300,2019-09-26,6,BANKNIFTY19SEP27300PE,2019-09-20 11:29:00,74.85,2019-09-20 15:20:00,19.45,Friday Closing,55.39999999999999,211.02463009140882,11690.764507064046,1.1690764507064046,2019
112,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,50%,28432.7,27303.3,low,28400,2019-09-26,9,BANKNIFTY19SEP28400CE,2019-09-17 13:51:00,51.55,2019-09-20 11:28:00,333.0,SL Hit,-281.45,211.02463009140882,-59392.88213922701,-5.939288213922701,2019
113,2019-09-23,30795.0,29470.95,1324.0499999999993,29674.8,50%,30336.824999999997,29012.775,low,30300,2019-10-10,10,BANKNIFTY19101030300CE,2019-09-30 12:43:00,170.25,2019-10-04 15:20:00,16.2,Friday Closing,154.05,197.7794314335795,30467.921412342926,3.0467921412342927,2019
114,2019-10-07,28857.7,27571.2,1286.5,28238.5,50%,28881.75,27595.25,high,27600,2019-10-24,7,BANKNIFTY19102427600PE,2019-10-17 13:30:00,57.3,2019-10-18 15:20:00,29.8,Friday Closing,27.499999999999996,207.74364434288088,5712.950219429224,0.5712950219429224,2019
115,2019-10-21,29691.85,28926.2,765.6499999999978,29527.6,50%,29910.424999999996,29144.775,high,29100,2019-11-07,9,BANKNIFTY19110729100PE,2019-10-29 11:26:00,163.25,2019-11-01 15:20:00,28.0,Friday Closing,135.25,200.59895504661003,27131.008670054005,2.7131008670054,2019
116,2019-10-28,30413.5,29387.25,1026.25,30415.9,50%,30929.025,29902.775,high,29900,2019-11-14,6,BANKNIFTY19111429900PE,2019-11-08 12:11:00,64.55,2019-11-08 15:20:00,56.95,Friday Closing,7.599999999999994,193.99253613717212,1474.3432746425071,0.1474343274642507,2019
117,2019-11-11,31203.65,30340.25,863.4000000000015,31036.8,50%,31468.5,30605.1,high,30600,2019-11-28,8,BANKNIFTY19NOV30600PE,2019-11-20 13:10:00,107.35,2019-11-22 15:20:00,66.0,Friday Closing,41.349999999999994,190.666857333524,7884.074550741217,0.7884074550741217,2019
118,2019-11-18,31469.3,30904.85,564.4500000000007,31065.1,50%,31347.324999999997,30782.875,high,30800,2019-12-05,10,BANKNIFTY19120530800PE,2019-11-25 11:30:00,140.85,2019-11-29 15:20:00,15.45,Friday Closing,125.39999999999999,191.4038917196284,24002.0480216414,2.40020480216414,2019
119,2019-11-25,32155.75,31055.75,1100.0,32008.3,50%,32558.3,31458.3,low,32600,2019-12-12,8,BANKNIFTY19121232600CE,2019-12-04 09:26:00,24.0,2019-12-06 15:20:00,14.75,Friday Closing,9.25,184.2848060248846,1704.6344557301825,0.17046344557301826,2019
120,2019-12-02,32122.7,31252.6,870.1000000000022,31321.4,50%,31756.450000000004,30886.35,high,30900,2019-12-19,6,BANKNIFTY19121930900PE,2019-12-13 09:15:00,24.85,2019-12-13 15:20:00,19.0,Friday Closing,5.850000000000001,188.93799527340113,1105.287272349397,0.1105287272349397,2019
121,2019-12-16,32441.9,31900.8,541.1000000000022,32381.0,50%,32651.550000000003,32110.449999999997,low,32700,2020-01-02,7,BANKNIFTY2010232700CE,2019-12-26 13:10:00,28.45,2019-12-27 15:20:00,77.1,Friday Closing,-48.64999999999999,183.75850457328977,-8939.851247490546,-0.8939851247490546,2019
122,2019-12-23,32500.35,31974.85,525.5,32486.6,50%,32749.35,32223.85,low,32700,2020-01-09,9,BANKNIFTY2010932700CE,2019-12-31 09:34:00,113.7,2020-01-03 15:20:00,41.0,Friday Closing,72.7,183.20974309413776,13319.348322943815,1.3319348322943814,2019
123,2019-12-30,32611.2,31962.25,648.9500000000007,31910.45,50%,32234.925000000003,31585.975,high,31600,2020-01-16,6,BANKNIFTY2011631600PE,2020-01-10 09:18:00,85.15,2020-01-10 14:23:00,149.25,SL Hit,-64.1,186.1335182259614,-11931.158518284125,-1.1931158518284124,2020
124,2019-12-30,32611.2,31962.25,648.9500000000007,31910.45,50%,32234.925000000003,31585.975,low,32200,2020-01-16,10,BANKNIFTY2011632200CE,2020-01-06 09:29:00,162.7,2020-01-10 15:20:00,214.95,Friday Closing,-52.25,186.1335182259614,-9725.476327306484,-0.9725476327306484,2020
125,2020-01-13,32322.65,31454.35,868.3000000000029,31923.95,50%,32358.100000000002,31489.8,low,32400,2020-01-30,10,BANKNIFTY20JAN32400CE,2020-01-20 09:35:00,88.3,2020-01-24 15:20:00,11.85,Friday Closing,76.45,185.42497859886703,14175.739613883385,1.4175739613883385,2020
