,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year
53,2017-11-20,25870.95,25621.6,249.35000000000218,25693.05,25%,25755.3875,25630.712499999998,low,26000,2017-12-07,7,BANKNIFTY17120726000CE,2017-11-30 09:20:00,73.7,2017-12-01 15:20:00,8.0,Friday Closing,65.7,232.96096787516785,15305.535589398529,1.530553558939853,2017
54,2017-11-27,25953.5,25155.05,798.4500000000007,25295.05,25%,25494.6625,25095.4375,low,26100,2017-12-14,10,BANKNIFTY17121426100CE,2017-12-04 13:56:00,14.0,2017-12-08 15:20:00,3.9,Friday Closing,10.1,235.34337824632902,2376.9681202879233,0.23769681202879234,2017
55,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,25%,25349.1375,25014.3625,high,25000,2017-12-28,10,BANKNIFTY17DEC25000PE,2017-12-18 09:34:00,135.05,2017-12-22 15:20:00,12.1,Friday Closing,122.95000000000002,236.6944437458671,29101.581858554364,2.9101581858554364,2017
56,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,25%,25349.1375,25014.3625,low,25700,2017-12-28,10,BANKNIFTY17DEC25700CE,2017-12-18 09:15:00,60.0,2017-12-18 09:58:00,225.2,SL Hit,-165.2,236.6944437458671,-39101.92210681724,-3.910192210681724,2017
57,2017-12-25,25732.45,25419.05,313.40000000000146,25565.75,25%,25644.1,25487.4,low,25700,2018-01-11,10,BANKNIFTY1811125700CE,2018-01-01 14:51:00,115.15,2018-01-05 15:20:00,90.0,Friday Closing,25.150000000000006,233.97194676358305,5884.394461104115,0.5884394461104115,2018
58,2018-01-01,25640.8,25234.65,406.1499999999978,25690.25,25%,25791.7875,25588.7125,high,25200,2018-01-18,9,BANKNIFTY1811825200PE,2018-01-09 09:15:00,38.65,2018-01-12 15:20:00,18.15,Friday Closing,20.5,232.63218960686615,4768.959886940756,0.4768959886940756,2018
59,2018-01-01,25640.8,25234.65,406.1499999999978,25690.25,25%,25791.7875,25588.7125,low,25600,2018-01-18,8,BANKNIFTY1811825600CE,2018-01-10 11:04:00,155.0,2018-01-11 12:15:00,155.6,SL Hit,-0.5999999999999943,232.63218960686615,-139.57931376411835,-0.013957931376411836,2018
60,2018-01-08,25801.6,25527.95,273.6499999999978,25858.15,25%,25926.5625,25789.737500000003,high,25500,2018-01-25,10,BANKNIFTY18JAN25500PE,2018-01-15 09:15:00,81.95,2018-01-19 15:20:00,9.9,Friday Closing,72.05,231.42288917013198,16674.01916470801,1.667401916470801,2018
61,2018-01-15,26956.4,25846.85,1109.550000000003,26940.5,25%,27217.8875,26663.1125,high,25800,2018-02-01,9,BANKNIFTY1820125800PE,2018-01-23 11:57:00,5.05,2018-01-26 15:20:00,5.05,Friday Closing,0.0,220.4432654812024,0.0,0.0,2018
62,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,25%,27615.262499999997,27276.9375,high,26800,2018-02-08,10,BANKNIFTY1820826800PE,2018-01-29 09:36:00,82.65,2018-02-02 09:20:00,235.3,SL Hit,-152.65,217.27115576033364,-33166.44192681493,-3.3166441926814927,2018
63,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,25%,27615.262499999997,27276.9375,low,27500,2018-02-08,9,BANKNIFTY1820827500CE,2018-01-30 12:27:00,269.4,2018-02-01 09:55:00,333.1,SL Hit,-63.700000000000045,217.27115576033364,-13840.172621933263,-1.3840172621933264,2018
64,2018-01-29,27651.35,26364.75,1286.5999999999985,25968.15,25%,26289.800000000003,25646.5,low,27800,2018-02-15,9,BANKNIFTY1821527800CE,2018-02-06 09:15:00,11.0,2018-02-09 15:20:00,12.95,Friday Closing,-1.9499999999999993,228.22539540049752,-445.03952103097,-0.044503952103096996,2018
65,2018-02-05,26213.7,25024.85,1188.8500000000022,25530.1,25%,25827.3125,25232.887499999997,low,26200,2018-02-22,8,BANKNIFTY18FEB26200CE,2018-02-14 15:27:00,39.8,2018-02-16 15:20:00,8.8,Friday Closing,30.999999999999996,232.31220824853534,7201.678455704595,0.7201678455704595,2018
66,2018-02-12,25810.25,25101.5,708.75,25324.6,25%,25501.7875,25147.4125,low,25800,2018-03-01,10,BANKNIFTY1830125800CE,2018-02-19 09:16:00,85.05,2018-02-23 15:20:00,30.0,Friday Closing,55.05,235.27762514686472,12952.033264334903,1.2952033264334903,2018
67,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,25%,25592.7375,25311.2625,high,24900,2018-03-08,10,BANKNIFTY1830824900PE,2018-02-26 10:36:00,68.0,2018-03-02 15:20:00,235.6,Friday Closing,-167.6,234.44150904138334,-39292.39691533585,-3.929239691533585,2018
68,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,25%,25592.7375,25311.2625,low,25300,2018-03-08,8,BANKNIFTY1830825300CE,2018-02-28 09:15:00,115.05,2018-03-02 15:20:00,60.0,Friday Closing,55.05,234.44150904138334,12906.005072728152,1.2906005072728153,2018
69,2018-02-26,25722.1,24855.35,866.75,24831.35,25%,25048.0375,24614.6625,low,25700,2018-03-15,9,BANKNIFTY1831525700CE,2018-03-06 14:41:00,16.0,2018-03-09 15:20:00,2.05,Friday Closing,13.95,239.5397244195279,3341.5791556524136,0.3341579155652414,2018
70,2018-03-05,25038.85,24049.35,989.5,24443.6,25%,24690.975,24196.225,high,24000,2018-03-22,10,BANKNIFTY1832224000PE,2018-03-12 15:12:00,95.95,2018-03-16 15:20:00,57.05,Friday Closing,38.900000000000006,243.00376959597588,9452.846637283463,0.9452846637283462,2018
71,2018-03-12,25009.55,24360.65,648.8999999999978,24530.15,25%,24692.375,24367.925000000003,low,25000,2018-03-28,9,BANKNIFTY18MAR25000CE,2018-03-19 11:25:00,115.25,2018-03-23 15:20:00,4.1,Friday Closing,111.15,242.9899918497107,27008.337594095345,2.700833759409534,2018
72,2018-03-19,24587.45,23605.9,981.5499999999993,23674.9,25%,23920.287500000002,23429.5125,high,23600,2018-04-05,10,BANKNIFTY1840523600PE,2018-03-26 12:53:00,124.0,2018-03-30 15:20:00,53.85,Friday Closing,70.15,250.83310558035723,17595.94235646206,1.759594235646206,2018
73,2018-03-26,24495.6,23659.25,836.3499999999985,24235.65,25%,24444.737500000003,24026.5625,high,23800,2018-04-12,9,BANKNIFTY1841223800PE,2018-04-03 09:20:00,100.0,2018-04-06 15:20:00,23.55,Friday Closing,76.45,245.4516028245343,18764.775035935647,1.8764775035935648,2018
74,2018-04-02,24931.95,24065.45,866.5,24848.85,25%,25065.475,24632.225,high,24200,2018-04-19,10,BANKNIFTY1841924200PE,2018-04-09 12:16:00,36.75,2018-04-13 15:20:00,13.05,Friday Closing,23.7,239.37308189850782,5673.142040994635,0.5673142040994635,2018
75,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,25%,25226.462499999998,24937.7375,high,24800,2018-04-26,10,BANKNIFTY18APR24800PE,2018-04-16 09:29:00,140.0,2018-04-20 15:20:00,82.0,Friday Closing,58.0,237.84547674887037,13795.03765143448,1.379503765143448,2018
76,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,25%,25226.462499999998,24937.7375,low,25400,2018-04-26,6,BANKNIFTY18APR25400CE,2018-04-20 09:59:00,37.0,2018-04-20 15:20:00,47.0,Friday Closing,-10.0,237.84547674887037,-2378.4547674887035,-0.23784547674887033,2018
77,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,25%,25212.3625,24918.6375,high,24800,2018-05-03,6,BANKNIFTY1850324800PE,2018-04-27 09:22:00,42.55,2018-04-27 15:20:00,14.55,Friday Closing,27.999999999999996,237.97849170223537,6663.39776766259,0.666339776766259,2018
78,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,25%,25212.3625,24918.6375,low,25400,2018-05-03,10,BANKNIFTY1850325400CE,2018-04-23 09:15:00,80.05,2018-04-27 14:06:00,144.7,SL Hit,-64.64999999999999,237.97849170223537,-15385.309488549516,-1.5385309488549517,2018
79,2018-04-23,25440.85,24737.0,703.8499999999985,25490.15,25%,25666.112500000003,25314.1875,high,24700,2018-05-10,8,BANKNIFTY1851024700PE,2018-05-02 12:13:00,13.05,2018-05-04 15:20:00,5.3,Friday Closing,7.750000000000001,233.77128110071206,1811.7274285305186,0.18117274285305188,2018
80,2018-04-30,25716.0,25469.65,246.34999999999854,25676.25,25%,25737.8375,25614.6625,high,25600,2018-05-17,10,BANKNIFTY1851725600PE,2018-05-07 09:15:00,213.15,2018-05-11 15:20:00,45.1,Friday Closing,168.05,233.11981824424836,39175.78545594594,3.9175785455945937,2018
81,2018-05-07,26435.75,25676.25,759.5,26404.45,25%,26594.325,26214.575,high,25800,2018-05-24,9,BANKNIFTY1852425800PE,2018-05-15 09:25:00,61.2,2018-05-18 15:20:00,131.55,Friday Closing,-70.35000000000001,225.61204317086447,-15871.807237070318,-1.5871807237070317,2018
82,2018-05-07,26435.75,25676.25,759.5,26404.45,25%,26594.325,26214.575,low,26400,2018-05-24,8,BANKNIFTY1852426400CE,2018-05-16 09:29:00,151.05,2018-05-18 15:20:00,33.0,Friday Closing,118.05000000000001,225.61204317086447,26633.501696320553,2.6633501696320554,2018
83,2018-05-14,26971.2,25840.15,1131.0499999999993,26017.5,25%,26300.2625,25734.7375,high,25800,2018-05-31,6,BANKNIFTY18MAY25800PE,2018-05-25 14:24:00,32.8,2018-05-25 15:20:00,27.0,Friday Closing,5.799999999999997,228.13460512038614,1323.180709698239,0.1323180709698239,2018
84,2018-05-14,26971.2,25840.15,1131.0499999999993,26017.5,25%,26300.2625,25734.7375,low,27100,2018-05-31,10,BANKNIFTY18MAY27100CE,2018-05-21 11:56:00,8.85,2018-05-25 15:20:00,5.6,Friday Closing,3.25,228.13460512038614,741.437466641255,0.0741437466641255,2018
85,2018-05-21,26325.55,25632.75,692.7999999999993,26291.65,25%,26464.850000000002,26118.45,high,25600,2018-06-07,10,BANKNIFTY1860725600PE,2018-05-28 09:26:00,33.95,2018-06-01 15:20:00,16.5,Friday Closing,17.450000000000003,226.7158136169296,3956.1909476154224,0.3956190947615422,2018
86,2018-05-21,26325.55,25632.75,692.7999999999993,26291.65,25%,26464.850000000002,26118.45,low,26300,2018-06-07,8,BANKNIFTY1860726300CE,2018-05-30 09:15:00,100.1,2018-05-30 13:07:00,195.45,SL Hit,-95.35,226.7158136169296,-21617.352828374238,-2.161735282837424,2018
87,2018-05-28,27162.65,25985.35,1177.300000000003,27023.7,25%,27318.025,26729.375,low,27300,2018-06-14,10,BANKNIFTY1861427300CE,2018-06-04 09:26:00,136.85,2018-06-08 15:20:00,11.75,Friday Closing,125.1,219.6352042287098,27476.364049011594,2.7476364049011597,2018
88,2018-06-04,27031.55,26072.6,958.9500000000007,26473.2,25%,26712.9375,26233.4625,high,26200,2018-06-21,8,BANKNIFTY1862126200PE,2018-06-13 09:15:00,104.15,2018-06-15 15:20:00,90.85,Friday Closing,13.300000000000011,224.6102660929746,2987.316539036565,0.29873165390365647,2018
89,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,25%,26549.0625,26339.5375,high,26300,2018-06-28,8,BANKNIFTY18JUN26300PE,2018-06-20 14:44:00,106.5,2018-06-22 15:20:00,35.0,Friday Closing,71.5,225.9966806737526,16158.76266817331,1.615876266817331,2018
90,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,25%,26549.0625,26339.5375,low,26900,2018-06-28,10,BANKNIFTY18JUN26900CE,2018-06-18 09:36:00,71.3,2018-06-22 15:12:00,121.75,SL Hit,-50.45,225.9966806737526,-11401.53253999082,-1.140153253999082,2018
