,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Cumulative ROI%,Running Max ROI%,Drawdown
33,2017-11-03,25693.7,25120.25,573.4500000000007,25250.9,50%,25537.625,24964.175000000003,high,25000,2017-11-16,6,BANKNIFTY17111625000PE,PE,2017-11-10 13:47:00,32.6,2017-11-16 15:30:00,0.05,Friday Closing,32.550000000000004,0.3265,32.2235,274.10536414408153,8922.129602889856,8832.634201496812,0.8922129602889857,0.8832634201496813,2017,8.412359325716178,8.412359325716178,0.0
34,2017-11-17,25924.3,25621.6,302.7000000000007,25776.6,50%,25927.949999999997,25625.25,high,25600,2017-11-30,3,BANKNIFTY17NOV25600PE,PE,2017-11-27 15:29:00,23.7,2017-11-30 15:30:00,265.1,Friday Closing,-241.40000000000003,2.8880000000000003,-244.28800000000004,269.9789223598472,-65172.911857667124,-65952.61098544237,-6.517291185766712,-6.5952610985442375,2017,1.8950681399494664,8.412359325716178,-6.5172911857667115
35,2017-11-24,25953.5,25271.1,682.4000000000015,25409.55,50%,25750.75,25068.35,low,25800,2017-12-07,3,BANKNIFTY17120725800CE,CE,2017-12-04 13:57:00,9.15,2017-12-07 15:30:00,0.05,Expiry Closing,9.1,0.09200000000000001,9.008,271.836742619147,2473.7143578342375,2448.705377513276,0.24737143578342374,0.24487053775132758,2017,-3.520782669358418,-0.9008997178224775,-2.6198829515359408
36,2017-12-08,25443.0,24889.1,553.9000000000015,25487.15,50%,25764.100000000002,25210.2,high,25200,2017-12-21,1,BANKNIFTY17122125200PE,PE,2017-12-20 09:15:00,7.65,2017-12-21 15:30:00,0.1,Friday Closing,7.550000000000001,0.0775,7.472500000000001,271.6958869124091,2051.3039461886888,2030.2475149529773,0.2051303946188689,0.20302475149529772,2017,2.100198534568335,8.412359325716178,-6.312160791147843
37,2017-12-08,25443.0,24889.1,553.9000000000015,25487.15,50%,25764.100000000002,25210.2,low,25800,2017-12-21,3,BANKNIFTY17122125800CE,CE,2017-12-18 09:15:00,24.55,2017-12-18 09:35:00,95.95,SL Hit,-71.4,1.205,-72.605,271.6958869124091,-19399.08632554601,-19726.479869275463,-1.9399086325546009,-1.9726479869275464,2017,-5.46069130191302,-0.9008997178224775,-4.559791584090542
38,2017-12-22,25732.45,25419.05,313.40000000000146,25484.85,50%,25641.55,25328.149999999998,low,25600,2018-01-04,3,BANKNIFTY1810425600CE,CE,2018-01-01 15:07:00,43.5,2018-01-04 15:30:00,0.05,Expiry Closing,43.45,0.4355,43.014500000000005,272.99441726416694,11861.607430128055,11742.71836140951,1.1861607430128054,1.174271836140951,2018,-4.274530558900214,-0.9008997178224775,-3.3736308410777363
39,2017-12-29,25587.8,25234.65,353.1499999999978,25524.45,50%,25701.025,25347.875,high,25300,2018-01-11,3,BANKNIFTY1811125300PE,PE,2018-01-08 09:15:00,17.8,2018-01-11 15:30:00,0.05,Friday Closing,17.75,0.17850000000000002,17.5715,272.3626781422142,4834.4375370243015,4785.820798975917,0.48344375370243015,0.47858207989759166,2018,2.5836422882707657,8.412359325716178,-5.828717037445412
40,2018-01-05,25801.6,25501.1,300.5,25732.4,50%,25882.65,25582.15,high,25600,2018-01-18,3,BANKNIFTY1811825600PE,PE,2018-01-15 09:15:00,35.0,2018-01-18 15:30:00,0.05,Friday Closing,34.95,0.3505,34.599500000000006,270.4514414095929,9452.277877265273,9357.484647051211,0.9452277877265273,0.9357484647051211,2018,3.528870075997293,8.412359325716178,-4.883489249718885
41,2018-01-05,25801.6,25501.1,300.5,25732.4,50%,25882.65,25582.15,low,25900,2018-01-18,6,BANKNIFTY1811825900CE,CE,2018-01-12 12:35:00,28.15,2018-01-15 09:15:00,93.0,SL Hit,-64.85,1.2115,-66.0615,270.4514414095929,-17538.7759754121,-17866.427896679823,-1.75387759754121,-1.7866427896679824,2018,-6.028408156441424,-0.9008997178224775,-5.127508438618946
42,2018-01-12,26867.5,25557.8,1309.7000000000007,26615.65,50%,27270.5,25960.800000000003,high,26000,2018-01-25,2,BANKNIFTY18JAN26000PE,PE,2018-01-23 12:37:00,7.85,2018-01-25 15:30:00,0.05,Friday Closing,7.8,0.079,7.721,256.68762948974165,2002.1635100199849,1981.8851872902953,0.2002163510019985,0.19818851872902954,2018,3.729086426999291,8.412359325716178,-4.683272898716886
43,2018-01-26,27651.35,27047.1,604.25,27017.4,50%,27319.525,26715.275,low,27300,2018-02-08,6,BANKNIFTY1820827300CE,CE,2018-02-02 10:18:00,52.55,2018-02-08 15:30:00,0.05,Expiry Closing,52.5,0.5259999999999999,51.974,256.22700248265664,13451.917630339474,13317.142227033595,1.3451917630339474,1.3317142227033596,2018,-4.683216393407476,-0.9008997178224775,-3.782316675584999
44,2018-02-09,25810.25,25214.2,596.0499999999993,25511.95,50%,25809.975,25213.925000000003,low,25800,2018-02-22,6,BANKNIFTY18FEB25800CE,CE,2018-02-16 13:47:00,50.65,2018-02-22 15:30:00,0.05,Expiry Closing,50.6,0.507,50.093,271.2129709540595,13723.37633027541,13585.871354001702,1.372337633027541,1.3585871354001702,2018,-3.3108787603799357,-0.9008997178224775,-2.4099790425574583
45,2018-02-16,25599.35,24782.1,817.25,25002.25,50%,25410.875,24593.625,high,24600,2018-03-01,3,BANKNIFTY1830124600PE,PE,2018-02-26 09:15:00,12.05,2018-03-01 15:30:00,0.05,Friday Closing,12.0,0.12100000000000001,11.879,275.4726076925726,3305.6712923108707,3272.3391067800694,0.33056712923108705,0.32723391067800695,2018,4.059653556230378,8.412359325716178,-4.3527057694858
46,2018-02-23,25722.1,24855.35,866.75,24831.35,50%,25264.725,24397.975,low,25300,2018-03-08,2,BANKNIFTY1830825300CE,CE,2018-03-06 15:25:00,3.0,2018-03-08 15:30:00,0.05,Expiry Closing,2.95,0.0305,2.9195,277.0661465739287,817.3451323930897,808.8946149225849,0.08173451323930897,0.0808894614922585,2018,-3.2291442471406264,-0.9008997178224775,-2.328244529318149
47,2018-03-09,25009.55,24270.15,739.3999999999978,24753.65,50%,25123.35,24383.950000000004,low,25100,2018-03-22,3,BANKNIFTY1832225100CE,CE,2018-03-19 10:46:00,30.7,2018-03-22 15:30:00,0.05,Expiry Closing,30.65,0.3075,30.342499999999998,278.6252629525919,8539.864309496943,8454.18704113902,0.8539864309496943,0.845418704113902,2018,-2.3751578161909324,-0.9008997178224775,-1.474258098368455
48,2018-03-16,24785.0,24084.8,700.2000000000007,23785.65,50%,24135.75,23435.550000000003,high,23400,2018-03-28,2,BANKNIFTY18MAR23400PE,PE,2018-03-26 14:48:00,13.2,2018-03-28 15:30:00,0.05,Friday Closing,13.149999999999999,0.1325,13.017499999999998,290.0262059393224,3813.844608102089,3775.4161358151287,0.3813844608102089,0.3775416135815129,2018,4.441038017040587,8.412359325716178,-3.9713213086755905
49,2018-03-30,24822.6,24065.45,757.1499999999978,24776.35,50%,25154.924999999996,24397.775,high,24400,2018-04-12,2,BANKNIFTY1841224400PE,PE,2018-04-10 09:15:00,17.7,2018-04-12 15:30:00,0.05,Friday Closing,17.65,0.1775,17.4725,278.27552656189596,4911.563043817463,4862.1691378527275,0.49115630438174634,0.48621691378527276,2018,4.932194321422333,8.412359325716178,-3.480165004293845
50,2018-04-13,25426.75,25050.7,376.0499999999993,25126.8,50%,25314.824999999997,24938.775,low,25300,2018-04-26,6,BANKNIFTY18APR25300CE,CE,2018-04-20 09:59:00,55.9,2018-04-26 15:30:00,0.05,Expiry Closing,55.85,0.5595,55.2905,276.51781120351416,15443.519755716266,15288.8080403479,1.5443519755716266,1.52888080403479,2018,-0.8308058406193055,-0.8308058406193055,0.0
51,2018-04-20,25126.8,24737.0,389.7999999999993,25030.15,50%,25225.050000000003,24835.25,high,24800,2018-05-03,6,BANKNIFTY1850324800PE,PE,2018-04-27 09:25:00,40.95,2018-05-03 15:30:00,0.1,Friday Closing,40.85,0.41050000000000003,40.4395,277.5019276473188,11335.953744392973,11222.03920309375,1.1335953744392973,1.1222039203093748,2018,6.06578969586163,8.412359325716178,-2.3465696298545478
52,2018-04-27,25716.0,25030.15,685.8499999999985,25632.3,50%,25975.225,25289.375,high,25300,2018-05-10,2,BANKNIFTY1851025300PE,PE,2018-05-08 09:15:00,7.3,2018-05-10 15:30:00,0.05,Friday Closing,7.25,0.0735,7.1765,269.4875597805216,1953.7848084087818,1933.9774727649133,0.1953784808408782,0.19339774727649134,2018,6.261168176702509,8.412359325716178,-2.151191149013669
53,2018-05-04,26265.4,25538.2,727.2000000000007,26173.7,50%,26537.300000000003,25810.1,high,25800,2018-05-17,3,BANKNIFTY1851725800PE,PE,2018-05-14 10:21:00,35.7,2018-05-17 15:30:00,0.05,Friday Closing,35.650000000000006,0.3575,35.292500000000004,263.7796610808183,9403.744917531174,9309.44368869478,0.9403744917531174,0.9309443688694781,2018,7.201542668455626,8.412359325716178,-1.210816657260552
54,2018-05-18,26070.8,25632.75,438.0499999999993,26066.75,50%,26285.775,25847.725,high,25800,2018-05-31,6,BANKNIFTY18MAY25800PE,PE,2018-05-25 14:09:00,35.6,2018-05-31 15:30:00,0.05,Friday Closing,35.550000000000004,0.3565,35.19350000000001,266.3037327223565,9467.097698279773,9372.160417564255,0.9467097698279773,0.9372160417564255,2018,8.148252438283603,8.412359325716178,-0.2641068874325754
55,2018-05-25,27162.65,25985.35,1177.300000000003,26913.4,50%,27502.050000000003,26324.75,low,27500,2018-06-07,3,BANKNIFTY1860727500CE,CE,2018-06-04 14:09:00,7.9,2018-06-07 15:30:00,0.05,Expiry Closing,7.8500000000000005,0.0795,7.7705,254.5264807532529,1998.0328739130355,1977.7980186931518,0.19980328739130354,0.19777980186931518,2018,-0.6310025532280019,-0.6310025532280019,0.0
56,2018-06-08,26764.35,26285.15,479.1999999999971,26513.7,50%,26753.3,26274.100000000002,low,26800,2018-06-21,2,BANKNIFTY1862126800CE,CE,2018-06-19 14:04:00,9.95,2018-06-21 15:30:00,0.05,Expiry Closing,9.899999999999999,0.1,9.799999999999999,261.6499646772548,2590.334650304822,2564.1696538370966,0.2590334650304822,0.25641696538370967,2018,-0.3719690881975198,-0.3719690881975198,0.0
57,2018-06-15,26682.95,26225.7,457.25,26518.4,50%,26747.025,26289.775,high,26300,2018-06-28,6,BANKNIFTY18JUN26300PE,PE,2018-06-22 15:10:00,35.0,2018-06-28 15:30:00,1.3,Friday Closing,33.7,0.363,33.337,261.71134920612667,8819.67246824647,8724.671248484645,0.8819672468246471,0.8724671248484646,2018,9.03021968510825,9.03021968510825,0.0
58,2018-06-29,26596.35,26061.75,534.5999999999985,26427.55,50%,26694.85,26160.25,high,26200,2018-07-12,3,BANKNIFTY1871226200PE,PE,2018-07-09 11:39:00,14.95,2018-07-12 15:30:00,0.05,Friday Closing,14.899999999999999,0.15,14.749999999999998,262.22286321144344,3907.120661850507,3867.7872323687902,0.3907120661850507,0.38677872323687906,2018,9.4209317512933,9.4209317512933,0.0
59,2018-07-06,27163.9,26411.0,752.9000000000015,27046.85,50%,27423.3,26670.399999999998,low,27400,2018-07-19,3,BANKNIFTY1871927400CE,CE,2018-07-16 14:40:00,8.75,2018-07-18 09:18:00,39.45,SL Hit,-30.700000000000003,0.48200000000000004,-31.182000000000002,255.2573906130918,-7836.401891821919,-7959.435954097428,-0.7836401891821918,-0.7959435954097428,2018,-1.1556092773797115,-0.3719690881975198,-0.7836401891821918
60,2018-07-13,27187.0,26648.1,538.9000000000015,26764.4,50%,27033.850000000002,26494.95,high,26500,2018-07-26,3,BANKNIFTY18JUL26500PE,PE,2018-07-23 15:11:00,21.3,2018-07-26 15:30:00,0.05,Friday Closing,21.25,0.21350000000000002,21.0365,258.93463195216367,5502.360928983478,5447.078385061691,0.5502360928983477,0.544707838506169,2018,9.97116784419165,9.97116784419165,0.0
61,2018-07-20,27446.65,26701.3,745.3500000000022,27497.8,50%,27870.475,27125.125,high,27100,2018-08-02,3,BANKNIFTY1880227100PE,PE,2018-07-30 15:16:00,15.95,2018-08-02 15:30:00,0.05,Friday Closing,15.899999999999999,0.16,15.739999999999998,251.16184779771427,3993.4733799836567,3953.2874843360223,0.3993473379983657,0.3953287484336022,2018,10.370515182190015,10.370515182190015,0.0
62,2018-07-27,27870.55,27330.45,540.0999999999985,27471.95,50%,27742.0,27201.9,high,27200,2018-08-09,3,BANKNIFTY1880927200PE,PE,2018-08-06 09:15:00,9.25,2018-08-09 15:30:00,0.05,Friday Closing,9.2,0.09300000000000001,9.107,252.32499459303583,2321.3899502559293,2297.923725758777,0.23213899502559293,0.2297923725758777,2018,10.602654177215607,10.602654177215607,0.0
63,2018-08-03,28354.85,27456.0,898.8499999999985,28348.95,50%,28798.375,27899.525,low,28800,2018-08-16,3,BANKNIFTY1881628800CE,CE,2018-08-13 09:15:00,3.9,2018-08-16 15:30:00,0.05,Expiry Closing,3.85,0.0395,3.8105,243.06927040154176,935.8166910459358,926.2154548650749,0.09358166910459359,0.09262154548650749,2018,-1.0620276082751179,-0.3719690881975198,-0.6900585200775982
64,2018-08-10,28373.9,27743.1,630.8000000000029,27991.75,50%,28307.15,27676.35,high,27700,2018-08-23,3,BANKNIFTY1882327700PE,PE,2018-08-20 09:43:00,11.15,2018-08-23 15:30:00,0.05,Friday Closing,11.1,0.11200000000000002,10.988,247.28734612986472,2744.8895420414983,2717.1933592749533,0.2744889542041498,0.2717193359274953,2018,10.877143131419757,10.877143131419757,0.0
65,2018-08-17,28321.95,27966.3,355.65000000000146,27954.25,50%,28132.075,27776.425,high,27800,2018-08-30,3,BANKNIFTY18AUG27800PE,PE,2018-08-27 09:20:00,26.4,2018-08-30 15:30:00,0.1,Friday Closing,26.299999999999997,0.265,26.034999999999997,248.82629525194994,6544.131565126283,6478.192596884516,0.6544131565126283,0.6478192596884517,2018,11.531556287932386,11.531556287932386,0.0
66,2018-08-24,28386.7,27786.8,599.9000000000015,27998.0,50%,28297.95,27698.05,low,28300,2018-09-06,2,BANKNIFTY1890628300CE,CE,2018-09-04 09:30:00,9.4,2018-09-06 15:30:00,0.05,Expiry Closing,9.35,0.09450000000000001,9.2555,247.36774218627144,2312.888389441638,2289.5121378050353,0.23128883894416383,0.22895121378050354,2018,-0.8307387693309541,-0.3719690881975198,-0.45876968113343436
67,2018-08-31,28199.45,27136.9,1062.5499999999993,27439.25,50%,27970.525,26907.975,low,28000,2018-09-12,1,BANKNIFTY1891228000CE,CE,2018-09-11 14:37:00,1.35,2018-09-12 15:30:00,0.05,Expiry Closing,1.3,0.014000000000000002,1.286,250.26344696783488,325.34248105818534,321.83879280063564,0.032534248105818536,0.03218387928006356,2018,-0.7982045212251356,-0.3719690881975198,-0.42623543302761585
68,2018-09-07,27508.25,26557.5,950.75,27059.85,50%,27535.225,26584.475,low,27500,2018-09-19,1,BANKNIFTY1891927500CE,CE,2018-09-18 14:33:00,1.75,2018-09-19 15:30:00,0.05,Expiry Closing,1.7,0.018000000000000002,1.682,254.21982206428314,432.17369750928134,427.5977407121242,0.04321736975092813,0.04275977407121242,2018,-0.7549871514742075,-0.3719690881975198,-0.3830180632766877
69,2018-09-14,27205.55,26236.7,968.8499999999985,26331.05,50%,26815.475,25846.625,low,26800,2018-09-27,6,BANKNIFTY18SEP26800CE,CE,2018-09-21 13:03:00,13.5,2018-09-27 15:30:00,0.05,Expiry Closing,13.45,0.1355,13.314499999999999,261.0432968276713,3511.0323423321793,3475.6609756120297,0.35110323423321793,0.34756609756120294,2018,-0.4038839172409895,-0.3719690881975198,-0.031914829043469706
70,2018-09-28,25464.0,24503.25,960.75,24741.65,50%,25222.025,24261.275,high,24300,2018-10-11,1,BANKNIFTY18101124300PE,PE,2018-10-10 13:19:00,10.1,2018-10-11 15:30:00,0.05,Friday Closing,10.049999999999999,0.1015,9.9485,277.5352098017506,2789.2288585075935,2761.059034712716,0.27892288585075936,0.27610590347127156,2018,11.810479173783145,11.810479173783145,0.0
71,2018-09-28,25464.0,24503.25,960.75,24741.65,50%,25222.025,24261.275,low,25200,2018-10-11,6,BANKNIFTY18101125200CE,CE,2018-10-05 15:21:00,48.3,2018-10-11 15:30:00,0.05,Expiry Closing,48.25,0.48349999999999993,47.7665,277.5352098017506,13391.073872934468,13256.88559899532,1.339107387293447,1.325688559899532,2018,0.9352234700524574,0.9352234700524574,0.0
72,2018-10-05,25371.0,24244.85,1126.1500000000015,25001.95,50%,25565.025,24438.875,high,24400,2018-10-17,1,BANKNIFTY18101724400PE,PE,2018-10-16 09:27:00,6.45,2018-10-17 15:30:00,0.1,Friday Closing,6.3500000000000005,0.0655,6.2845,273.8115843813961,1738.7035608218653,1720.7689020448838,0.17387035608218654,0.17207689020448838,2018,11.984349529865332,11.984349529865332,0.0
73,2018-10-12,25903.15,25001.95,901.2000000000007,24966.5,50%,25417.1,24515.9,high,24500,2018-10-25,3,BANKNIFTY18OCT24500PE,PE,2018-10-22 09:15:00,38.1,2018-10-23 09:15:00,93.0,SL Hit,-54.9,1.311,-56.211,275.4051406336679,-15119.742220788366,-15480.798360159106,-1.5119742220788368,-1.5480798360159107,2018,10.472375307786495,11.984349529865332,-1.5119742220788375
74,2018-10-19,25491.45,24699.85,791.6000000000022,24771.85,50%,25167.65,24376.049999999996,high,24400,2018-11-01,1,BANKNIFTY18110124400PE,PE,2018-10-31 15:02:00,11.1,2018-11-01 15:30:00,0.05,Friday Closing,11.049999999999999,0.1115,10.9385,278.13482784447496,3073.389847681448,3042.377814376789,0.3073389847681448,0.3042377814376789,2018,10.77971429255464,11.984349529865332,-1.2046352373106917
75,2018-10-19,25491.45,24699.85,791.6000000000022,24771.85,50%,25167.65,24376.049999999996,low,25200,2018-11-01,6,BANKNIFTY18110125200CE,CE,2018-10-26 15:23:00,38.65,2018-11-01 15:30:00,102.75,Expiry Closing,-64.1,1.4140000000000001,-65.514,278.13482784447496,-17828.44246483084,-18221.72511140293,-1.782844246483084,-1.822172511140293,2018,-0.8476207764306266,0.9352234700524574,-1.782844246483084
76,2018-11-02,25857.6,25500.45,357.1499999999978,25742.55,50%,25921.125,25563.975,high,25600,2018-11-15,1,BANKNIFTY18111525600PE,PE,2018-11-14 09:15:00,35.9,2018-11-15 15:30:00,0.05,Friday Closing,35.85,0.3595,35.490500000000004,270.05000747459843,9681.292767964354,9584.209790277237,0.9681292767964355,0.9584209790277236,2018,11.747843569351076,11.984349529865332,-0.23650596051425588
77,2018-11-02,25857.6,25500.45,357.1499999999978,25742.55,50%,25921.125,25563.975,low,25900,2018-11-15,3,BANKNIFTY18111525900CE,CE,2018-11-12 14:55:00,58.35,2018-11-14 09:15:00,133.7,SL Hit,-75.35,1.9204999999999999,-77.2705,270.05000747459843,-20348.26806321099,-20866.899102565956,-2.034826806321099,-2.0866899102565957,2018,-2.8824475827517255,0.9352234700524574,-3.817671052804183
78,2018-11-16,26378.05,25951.35,426.7000000000007,26096.0,50%,26309.35,25882.65,high,25900,2018-11-29,3,BANKNIFTY18NOV25900PE,PE,2018-11-26 14:10:00,49.75,2018-11-29 15:30:00,0.1,Friday Closing,49.65,0.4985,49.1515,266.0651061314704,13210.132519427503,13077.499064020965,1.3210132519427502,1.3077499064020965,2018,13.068856821293826,13.068856821293826,0.0
79,2018-11-23,27003.05,26026.05,977.0,27009.3,50%,27497.8,26520.8,low,27500,2018-12-06,1,BANKNIFTY18120627500CE,CE,2018-12-05 09:30:00,1.9,2018-12-06 15:30:00,0.05,Expiry Closing,1.8499999999999999,0.0195,1.8304999999999998,254.56581981103943,470.94676665042294,465.98273316410763,0.047094676665042294,0.04659827331641076,2018,-2.8353529060866833,0.9352234700524574,-3.770576376139141
80,2018-11-30,27032.9,26150.6,882.3000000000029,26307.4,50%,26748.550000000003,25866.25,low,26700,2018-12-13,2,BANKNIFTY18121326700CE,CE,2018-12-11 09:15:00,48.55,2018-12-13 15:30:00,102.5,Expiry Closing,-53.95,1.5105000000000002,-55.4605,261.6964284045303,-14118.522312424411,-14513.814767529455,-1.411852231242441,-1.4513814767529454,2018,-4.247205137329124,0.9352234700524574,-5.182428607381581
81,2018-12-14,27363.45,26734.8,628.6500000000015,27261.25,50%,27575.575,26946.925,low,27600,2018-12-27,6,BANKNIFTY18DEC27600CE,CE,2018-12-21 13:59:00,35.0,2018-12-27 15:30:00,0.05,Expiry Closing,34.95,0.3505,34.599500000000006,253.84783454198143,8871.981817242251,8783.008151235288,0.887198181724225,0.8783008151235289,2018,-3.3600069556048995,0.9352234700524574,-4.295230425657357
82,2018-12-28,27428.85,26923.75,505.09999999999854,26999.7,50%,27252.25,26747.15,high,26700,2019-01-10,6,BANKNIFTY1911026700PE,PE,2019-01-04 12:51:00,42.7,2019-01-10 15:30:00,0.05,Friday Closing,42.650000000000006,0.4275,42.222500000000004,256.85952536029134,10955.058756616427,10845.251309524901,1.0955058756616427,1.08452513095249,2019,14.164362696955468,14.164362696955468,0.0
83,2019-01-04,27752.95,26926.9,826.0499999999993,27602.8,50%,28015.824999999997,27189.775,low,28000,2019-01-17,3,BANKNIFTY1911728000CE,CE,2019-01-14 11:54:00,10.65,2019-01-17 15:30:00,0.05,Expiry Closing,10.6,0.10700000000000001,10.493,249.85878516873947,2648.5031227886384,2621.7682327755833,0.26485031227886385,0.2621768232775583,2019,-3.0951566433260354,0.9352234700524574,-4.0303801133784924
84,2019-01-11,27612.15,27182.25,429.90000000000146,27550.05,50%,27765.0,27335.1,low,27800,2019-01-24,1,BANKNIFTY1912427800CE,CE,2019-01-23 14:46:00,7.55,2019-01-24 15:30:00,0.05,Expiry Closing,7.5,0.076,7.424,252.11597334773995,1890.8698001080497,1871.7089861336215,0.18908698001080498,0.18717089861336214,2019,-2.9060696633152308,0.9352234700524574,-3.8412931333676883
85,2019-01-18,27622.2,27142.8,479.40000000000146,27261.45,50%,27501.15,27021.75,low,27500,2019-01-31,3,BANKNIFTY19JAN27500CE,CE,2019-01-28 09:15:00,46.45,2019-01-31 15:30:00,0.1,Expiry Closing,46.35,0.4655,45.8845,254.53481036247572,11797.68846030075,11679.202506077017,1.1797688460300748,1.1679202506077018,2019,-1.7263008172851557,0.9352234700524574,-2.6615242873376133
86,2019-01-25,27431.4,26443.7,987.7000000000007,27334.55,50%,27828.4,26840.699999999997,low,27800,2019-02-07,3,BANKNIFTY1920727800CE,CE,2019-02-04 09:45:00,9.75,2019-02-07 15:30:00,0.15,Expiry Closing,9.6,0.099,9.501,251.54159060528093,2414.799269810697,2389.896652340774,0.24147992698106968,0.23898966523407741,2019,-1.484820890304086,0.9352234700524574,-2.4200443603565436
87,2019-02-01,27588.5,26827.3,761.2000000000007,27302.65,50%,27683.25,26922.050000000003,low,27700,2019-02-14,1,BANKNIFTY1921427700CE,CE,2019-02-13 15:06:00,2.25,2019-02-14 15:30:00,0.05,Expiry Closing,2.2,0.023,2.177,252.8604842278273,556.29306530122,550.47727416398,0.055629306530122005,0.055047727416398004,2019,-1.429191583773964,0.9352234700524574,-2.3644150538264213
88,2019-02-08,27482.1,26818.65,663.4499999999971,27017.2,50%,27348.925,26685.475000000002,low,27300,2019-02-21,6,BANKNIFTY1922127300CE,CE,2019-02-15 11:14:00,41.3,2019-02-21 15:30:00,0.1,Expiry Closing,41.199999999999996,0.414,40.785999999999994,255.95155933916965,10545.204244773788,10439.240299207371,1.054520424477379,1.043924029920737,2019,-0.374671159296585,0.9352234700524574,-1.3098946293490425
89,2019-02-22,27196.85,26719.65,477.1999999999971,26941.0,50%,27179.6,26702.4,high,26700,2019-03-07,2,BANKNIFTY1930726700PE,PE,2019-03-05 11:53:00,31.15,2019-03-07 15:30:00,0.05,Friday Closing,31.099999999999998,0.312,30.787999999999997,257.54610075203465,8009.683733388277,7929.329349953642,0.8009683733388276,0.7929329349953642,2019,14.965331070294296,14.965331070294296,0.0
90,2019-03-01,27813.55,26941.0,872.5499999999993,27686.15,50%,28122.425000000003,27249.875,high,27200,2019-03-14,2,BANKNIFTY1931427200PE,PE,2019-03-12 09:15:00,5.95,2019-03-14 15:30:00,0.05,Friday Closing,5.9,0.06,5.840000000000001,248.91167813586486,1468.5789010016028,1453.644200313451,0.1468578901001603,0.1453644200313451,2019,15.112188960394455,15.112188960394455,0.0
91,2019-03-08,29069.25,27648.3,1420.9500000000007,29007.0,50%,29717.475,28296.525,high,28300,2019-03-20,2,BANKNIFTY1932028300PE,PE,2019-03-18 09:15:00,7.15,2019-03-20 15:30:00,0.05,Friday Closing,7.1000000000000005,0.07200000000000001,7.0280000000000005,235.5516409116185,1672.4166504724915,1655.456932326855,0.16724166504724913,0.1655456932326855,2019,15.279430625441705,15.279430625441705,0.0
92,2019-03-15,29883.7,29002.35,881.3500000000022,29920.75,50%,30361.425000000003,29480.074999999997,low,30400,2019-03-28,3,BANKNIFTY19MAR30400CE,CE,2019-03-25 09:15:00,10.7,2019-03-26 15:14:00,50.5,SL Hit,-39.8,0.612,-40.412,230.55571337643076,-9176.117392381944,-9317.21748896832,-0.9176117392381944,-0.9317217488968319,2019,-1.2922828985347794,0.9352234700524574,-2.2275063685872367
93,2019-04-05,30231.9,29641.4,590.5,29780.55,50%,30075.8,29485.3,high,29500,2019-04-18,3,BANKNIFTY1941829500PE,PE,2019-04-15 09:48:00,28.45,2019-04-18 15:30:00,0.05,Friday Closing,28.4,0.28500000000000003,28.115,232.74526363388506,6609.965487202336,6543.633087066678,0.6609965487202336,0.6543633087066677,2019,15.94042717416194,15.94042717416194,0.0
94,2019-04-12,30656.5,29711.55,944.9500000000007,30282.5,50%,30754.975,29810.025,low,30800,2019-04-25,3,BANKNIFTY19APR30800CE,CE,2019-04-22 14:23:00,14.25,2019-04-25 15:30:00,0.05,Expiry Closing,14.2,0.14300000000000002,14.056999999999999,227.6054524511888,3231.9974248068806,3199.4498451063605,0.3231997424806881,0.3199449845106361,2019,-0.9690831560540913,0.9352234700524574,-1.9043066261065489
95,2019-04-26,30047.3,29550.85,496.4500000000007,29811.65,50%,30059.875,29563.425000000003,high,29600,2019-05-09,6,BANKNIFTY1950929600PE,PE,2019-05-03 13:54:00,69.75,2019-05-06 09:15:00,185.05,SL Hit,-115.30000000000001,2.548,-117.84800000000001,232.8685664860549,-26849.74571584213,-27443.0948232486,-2.6849745715842133,-2.74430948232486,2019,13.255452602577726,15.94042717416194,-2.6849745715842133
96,2019-04-26,30047.3,29550.85,496.4500000000007,29811.65,50%,30059.875,29563.425000000003,low,30100,2019-05-09,3,BANKNIFTY1950930100CE,CE,2019-05-06 09:15:00,57.0,2019-05-09 15:30:00,0.05,Expiry Closing,56.95,0.5705,56.3795,232.8685664860549,13261.864861380827,13129.013344200532,1.3261864861380828,1.3129013344200533,2019,0.3571033300839914,0.9352234700524574,-0.578120139968466
97,2019-05-10,29202.4,28526.1,676.3000000000029,28881.4,50%,29219.550000000003,28543.25,high,28500,2019-05-23,6,BANKNIFTY1952328500PE,PE,2019-05-17 13:30:00,427.85,2019-05-23 15:30:00,0.1,Friday Closing,427.75,4.2795000000000005,423.4705,239.56563328319564,102474.19963688693,101448.97850925151,10.247419963688692,10.144897850925151,2019,23.50287256626642,23.50287256626642,0.0
98,2019-05-24,31711.3,30565.05,1146.25,31678.9,50%,32252.025,31105.775,low,32300,2019-06-06,6,BANKNIFTY1960632300CE,CE,2019-05-31 12:00:00,17.5,2019-06-04 09:36:00,20.9,SL Hit,-3.3999999999999986,0.384,-3.7839999999999985,217.04063543296894,-737.9381604720941,-821.2817644783541,-0.0737938160472094,-0.08212817644783542,2019,0.283309514036782,0.9352234700524574,-0.6519139560156755
