,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year
91,2018-06-18,26805.7,26225.7,580.0,26718.15,25%,26863.15,26573.15,low,26900,2018-07-05,10,BANKNIFTY1870526900CE,2018-06-25 14:46:00,105.7,2018-06-29 15:20:00,21.0,Friday Closing,84.7,223.35429761587898,18918.10900806495,1.8918109008064947,2018
92,2018-06-25,26802.25,26162.7,639.5499999999993,26364.45,25%,26524.3375,26204.5625,high,26200,2018-07-12,7,BANKNIFTY1871226200PE,2018-07-05 09:43:00,68.95,2018-07-06 15:20:00,51.5,Friday Closing,17.450000000000003,226.20734636633242,3947.3181940925015,0.3947318194092502,2018
93,2018-06-25,26802.25,26162.7,639.5499999999993,26364.45,25%,26524.3375,26204.5625,low,26500,2018-07-12,10,BANKNIFTY1871226500CE,2018-07-02 10:27:00,140.35,2018-07-06 15:20:00,153.0,Friday Closing,-12.650000000000006,226.20734636633242,-2861.522931534106,-0.2861522931534106,2018
94,2018-07-02,26609.3,26061.75,547.5499999999993,26642.35,25%,26779.2375,26505.462499999998,high,26500,2018-07-19,10,BANKNIFTY1871926500PE,2018-07-09 14:35:00,130.75,2018-07-13 15:20:00,29.7,Friday Closing,101.05,224.0541762998293,22640.67451509775,2.264067451509775,2018
95,2018-07-09,27163.9,26612.25,551.6500000000015,26914.5,25%,27052.4125,26776.5875,high,26800,2018-07-26,8,BANKNIFTY18JUL26800PE,2018-07-18 09:15:00,81.85,2018-07-20 15:20:00,122.3,Friday Closing,-40.45,221.79167939273438,-8971.473431436107,-0.8971473431436107,2018
96,2018-07-09,27163.9,26612.25,551.6500000000015,26914.5,25%,27052.4125,26776.5875,low,27100,2018-07-26,10,BANKNIFTY18JUL27100CE,2018-07-16 09:35:00,110.2,2018-07-18 09:18:00,251.35,SL Hit,-141.14999999999998,221.79167939273438,-31305.895546284453,-3.1305895546284455,2018
97,2018-07-16,27187.0,26648.1,538.9000000000015,26701.3,25%,26836.025,26566.574999999997,high,26600,2018-08-02,10,BANKNIFTY1880226600PE,2018-07-23 09:15:00,144.25,2018-07-27 15:20:00,8.1,Friday Closing,136.15,223.5800570315462,30440.42476484502,3.0440424764845018,2018
98,2018-07-23,27660.05,26701.3,958.75,27767.65,25%,28007.3375,27527.9625,low,28000,2018-08-09,8,BANKNIFTY1880928000CE,2018-08-01 14:40:00,60.75,2018-08-01 15:01:00,92.85,SL Hit,-32.099999999999994,214.22957466056886,-6876.769346604259,-0.6876769346604259,2018
99,2018-07-30,27870.55,27330.45,540.0999999999985,27769.55,25%,27904.574999999997,27634.525,high,27600,2018-08-16,10,BANKNIFTY1881627600PE,2018-08-06 09:26:00,107.2,2018-08-10 15:20:00,25.0,Friday Closing,82.2,215.0185050300892,17674.521113473333,1.7674521113473334,2018
100,2018-08-06,28373.9,27769.55,604.3500000000022,27760.8,25%,27911.8875,27609.712499999998,high,27600,2018-08-23,9,BANKNIFTY1882327600PE,2018-08-14 09:15:00,112.1,2018-08-17 15:20:00,23.25,Friday Closing,88.85,214.9621733750539,19099.38910437354,1.9099389104373539,2018
101,2018-08-13,28176.75,27743.1,433.65000000000146,28171.65,25%,28280.0625,28063.237500000003,high,28100,2018-08-30,10,BANKNIFTY18AUG28100PE,2018-08-20 09:16:00,146.75,2018-08-24 15:20:00,264.0,Friday Closing,-117.25,212.16360465964317,-24876.18264634316,-2.4876182646343157,2018
102,2018-08-13,28176.75,27743.1,433.65000000000146,28171.65,25%,28280.0625,28063.237500000003,low,28300,2018-08-30,7,BANKNIFTY18AUG28300CE,2018-08-23 11:17:00,108.15,2018-08-24 15:20:00,41.5,Friday Closing,66.65,212.16360465964317,14140.704250565219,1.4140704250565217,2018
103,2018-08-20,28321.95,27786.8,535.1500000000015,27971.25,25%,28105.0375,27837.4625,high,27800,2018-09-06,10,BANKNIFTY1890627800PE,2018-08-27 09:19:00,79.3,2018-08-31 15:20:00,48.05,Friday Closing,31.25,213.4848601429548,6671.4018794673375,0.6671401879467338,2018
104,2018-08-27,28386.7,27941.75,444.9500000000007,28199.45,25%,28310.6875,28088.2125,low,28300,2018-09-12,9,BANKNIFTY1891228300CE,2018-09-03 09:15:00,171.9,2018-09-07 15:20:00,5.15,Friday Closing,166.75,211.9340973263189,35340.010729163674,3.5340010729163676,2018
105,2018-09-03,28199.45,27136.9,1062.5499999999993,27395.2,25%,27660.8375,27129.5625,low,27700,2018-09-19,8,BANKNIFTY1891927700CE,2018-09-11 13:50:00,55.45,2018-09-14 15:20:00,22.4,Friday Closing,33.050000000000004,216.9131719167939,7168.98033185004,0.716898033185004,2018
106,2018-09-10,27404.65,26557.5,847.1500000000015,27002.6,25%,27214.387499999997,26790.8125,low,27200,2018-09-27,10,BANKNIFTY18SEP27200CE,2018-09-17 10:37:00,120.55,2018-09-21 15:20:00,5.15,Friday Closing,115.39999999999999,220.47161634631684,25442.42452636496,2.544242452636496,2018
107,2018-09-17,27002.6,25055.8,1946.7999999999993,25645.05,25%,26131.75,25158.35,low,26100,2018-10-04,10,BANKNIFTY18100426100CE,2018-09-24 10:13:00,85.0,2018-09-28 15:20:00,9.55,Friday Closing,75.45,229.60574779721986,17323.75367130024,1.7323753671300242,2018
108,2018-09-24,25645.05,24678.85,966.2000000000007,24943.9,25%,25185.45,24702.350000000002,high,24700,2018-10-11,10,BANKNIFTY18101124700PE,2018-10-01 14:16:00,255.0,2018-10-04 11:35:00,353.1,SL Hit,-98.10000000000002,238.2327891699374,-23370.636617570864,-2.3370636617570866,2018
109,2018-09-24,25645.05,24678.85,966.2000000000007,24943.9,25%,25185.45,24702.350000000002,low,25200,2018-10-11,7,BANKNIFTY18101125200CE,2018-10-04 09:15:00,152.5,2018-10-05 15:20:00,46.0,Friday Closing,106.5,238.2327891699374,25371.792046598333,2.5371792046598336,2018
110,2018-10-01,25464.0,24253.95,1210.0499999999993,24470.75,25%,24773.2625,24168.2375,high,24200,2018-10-17,7,BANKNIFTY18101724200PE,2018-10-10 09:59:00,133.0,2018-10-12 15:20:00,35.95,Friday Closing,97.05,242.19660208258802,23505.180232115166,2.3505180232115164,2018
111,2018-10-08,25483.15,24244.85,1238.300000000003,25444.0,25%,25753.575,25134.425,high,25100,2018-10-25,8,BANKNIFTY18OCT25100PE,2018-10-17 09:15:00,84.55,2018-10-19 15:20:00,272.95,Friday Closing,-188.39999999999998,232.97736333693476,-43892.9352526785,-4.38929352526785,2018
112,2018-10-08,25483.15,24244.85,1238.300000000003,25444.0,25%,25753.575,25134.425,low,25800,2018-10-25,8,BANKNIFTY18OCT25800CE,2018-10-17 15:08:00,69.25,2018-10-19 15:20:00,52.0,Friday Closing,17.25,232.97736333693476,4018.8595175621244,0.40188595175621245,2018
113,2018-10-15,25903.15,24927.45,975.7000000000007,25484.25,25%,25728.175,25240.325,low,25700,2018-11-01,10,BANKNIFTY18110125700CE,2018-10-22 09:20:00,174.75,2018-10-26 15:20:00,7.05,Friday Closing,167.7,233.20736896418032,39108.87577529304,3.9108875775293037,2018
114,2018-10-22,25491.45,24359.8,1131.6500000000015,24647.95,25%,24930.862500000003,24365.0375,high,24400,2018-11-07,9,BANKNIFTY18110724400PE,2018-10-29 15:09:00,,2018-11-02 15:20:00,,Friday Closing,,240.665560607861,,,2018
115,2018-11-05,25857.6,25534.8,322.7999999999993,25816.15,25%,25896.850000000002,25735.45,high,25700,2018-11-22,10,BANKNIFTY18112225700PE,2018-11-12 09:23:00,220.7,2018-11-12 15:15:00,370.25,SL Hit,-149.55,231.68840998036438,-34649.0017125635,-3.46490017125635,2018
116,2018-11-05,25857.6,25534.8,322.7999999999993,25816.15,25%,25896.850000000002,25735.45,low,25900,2018-11-22,10,BANKNIFTY18112225900CE,2018-11-12 10:11:00,233.0,2018-11-14 09:15:00,260.0,SL Hit,-27.0,231.68840998036438,-6255.587069469839,-0.6255587069469839,2018
117,2018-11-12,26332.35,25384.95,947.3999999999978,26364.6,25%,26601.449999999997,26127.75,low,26600,2018-11-29,9,BANKNIFTY18NOV26600CE,2018-11-20 13:36:00,84.65,2018-11-21 14:31:00,135.1,SL Hit,-50.44999999999999,225.55161466762152,-11379.078959981503,-1.1379078959981503,2018
118,2018-11-19,26378.05,25951.35,426.7000000000007,26096.0,25%,26202.675,25989.325,high,26000,2018-12-06,10,BANKNIFTY18120626000PE,2018-11-26 13:20:00,185.2,2018-11-30 15:20:00,18.4,Friday Closing,166.79999999999998,228.984254470202,38194.57364562969,3.8194573645629686,2018
119,2018-11-26,27012.3,26026.05,986.25,27032.9,25%,27279.4625,26786.3375,low,27300,2018-12-13,9,BANKNIFTY18121327300CE,2018-12-04 09:18:00,187.9,2018-12-07 15:20:00,63.15,Friday Closing,124.75,219.94568258080596,27438.223901955545,2.7438223901955547,2018
120,2018-12-03,27032.9,26150.6,882.3000000000029,26073.65,25%,26294.225000000002,25853.075,high,25900,2018-12-20,10,BANKNIFTY18122025900PE,2018-12-10 11:21:00,207.05,2018-12-10 13:51:00,260.0,SL Hit,-52.94999999999999,228.18698782717496,-12082.501005448912,-1.2082501005448913,2018
121,2018-12-03,27032.9,26150.6,882.3000000000029,26073.65,25%,26294.225000000002,25853.075,low,26300,2018-12-20,9,BANKNIFTY18122026300CE,2018-12-11 09:15:00,275.0,2018-12-14 15:20:00,536.05,Friday Closing,-261.04999999999995,228.18698782717496,-59568.21317228401,-5.9568213172284015,2018
122,2018-12-10,26950.75,25601.75,1349.0,26915.45,25%,27252.7,26578.2,high,26600,2018-12-27,8,BANKNIFTY18DEC26600PE,2018-12-19 09:15:00,35.65,2018-12-21 15:20:00,62.2,Friday Closing,-26.550000000000004,220.16167205451202,-5845.292393047295,-0.5845292393047296,2018
123,2018-12-17,27368.9,26825.25,543.6500000000015,26877.05,25%,27012.9625,26741.137499999997,high,26700,2019-01-03,8,BANKNIFTY1910326700PE,2018-12-26 15:25:00,91.35,2018-12-28 15:20:00,33.0,Friday Closing,58.349999999999994,222.11558617460042,12960.444453287933,1.2960444453287931,2018
124,2018-12-17,27368.9,26825.25,543.6500000000015,26877.05,25%,27012.9625,26741.137499999997,low,27000,2019-01-03,10,BANKNIFTY1910327000CE,2018-12-24 10:32:00,188.55,2018-12-28 15:20:00,281.45,Friday Closing,-92.89999999999998,222.11558617460042,-20634.537955620373,-2.063453795562037,2018
125,2018-12-24,27238.95,26408.15,830.7999999999993,27267.8,25%,27475.5,27060.1,low,27500,2019-01-10,9,BANKNIFTY1911027500CE,2019-01-01 09:55:00,102.45,2019-01-01 14:31:00,152.0,SL Hit,-49.55,218.3763716765846,-10820.549216574766,-1.0820549216574766,2019
126,2018-12-31,27428.85,26923.75,505.09999999999854,27378.65,25%,27504.925000000003,27252.375,high,27300,2019-01-17,9,BANKNIFTY1911727300PE,2019-01-08 15:12:00,166.0,2019-01-11 15:20:00,120.0,Friday Closing,46.0,218.1427507982661,10034.56653672024,1.003456653672024,2019
127,2018-12-31,27428.85,26923.75,505.09999999999854,27378.65,25%,27504.925000000003,27252.375,low,27500,2019-01-17,9,BANKNIFTY1911727500CE,2019-01-08 09:15:00,156.0,2019-01-08 14:03:00,214.0,SL Hit,-58.0,218.1427507982661,-12652.279546299433,-1.2652279546299432,2019
128,2019-01-07,27752.95,27165.15,587.7999999999993,27389.2,25%,27536.15,27242.25,high,27200,2019-01-24,8,BANKNIFTY1912427200PE,2019-01-16 09:30:00,92.65,2019-01-18 15:20:00,67.4,Friday Closing,25.25,217.89538479417055,5501.858466052807,0.5501858466052807,2019
129,2019-01-07,27752.95,27165.15,587.7999999999993,27389.2,25%,27536.15,27242.25,low,27500,2019-01-24,10,BANKNIFTY1912427500CE,2019-01-14 09:20:00,199.65,2019-01-18 15:20:00,194.0,Friday Closing,5.650000000000006,217.89538479417055,1231.108924087065,0.1231108924087065,2019
130,2019-01-14,27611.55,27182.25,429.2999999999993,27514.55,25%,27621.875,27407.225,high,27400,2019-01-31,10,BANKNIFTY19JAN27400PE,2019-01-21 13:23:00,188.25,2019-01-24 09:34:00,316.9,SL Hit,-128.64999999999998,217.21914243692726,-27945.242674510686,-2.7945242674510684,2019
131,2019-01-14,27611.55,27182.25,429.2999999999993,27514.55,25%,27621.875,27407.225,low,27600,2019-01-31,10,BANKNIFTY19JAN27600CE,2019-01-21 09:15:00,210.25,2019-01-21 13:07:00,307.85,SL Hit,-97.60000000000002,217.21914243692726,-21200.588301844105,-2.1200588301844103,2019
132,2019-01-21,27622.2,27045.6,576.6000000000022,27041.45,25%,27185.600000000002,26897.3,high,26900,2019-02-07,7,BANKNIFTY1920726900PE,2019-01-31 13:41:00,154.9,2019-02-01 14:27:00,180.0,SL Hit,-25.099999999999994,220.70507915955505,-5539.697486904831,-0.5539697486904831,2019
133,2019-01-21,27622.2,27045.6,576.6000000000022,27041.45,25%,27185.600000000002,26897.3,low,27200,2019-02-07,10,BANKNIFTY1920727200CE,2019-01-28 09:40:00,269.85,2019-02-01 15:20:00,133.0,Friday Closing,136.85000000000002,220.70507915955505,30203.490082985114,3.0203490082985116,2019
134,2019-01-28,27531.65,26443.7,1087.9500000000007,26974.0,25%,27245.9875,26702.0125,high,26700,2019-02-14,9,BANKNIFTY1921426700PE,2019-02-05 10:01:00,90.5,2019-02-08 15:20:00,25.9,Friday Closing,64.6,220.2159125265693,14225.947949216375,1.4225947949216375,2019
135,2019-02-04,27588.5,26827.3,761.2000000000007,27240.5,25%,27430.8,27050.2,low,27400,2019-02-21,9,BANKNIFTY1922127400CE,2019-02-12 14:49:00,124.35,2019-02-15 15:20:00,19.5,Friday Closing,104.85,218.7322280064745,22934.07410647885,2.293407410647885,2019
136,2019-02-11,27305.9,26635.45,670.4500000000007,26754.6,25%,26922.212499999998,26586.9875,high,26600,2019-02-28,9,BANKNIFTY19FEB26600PE,2019-02-19 12:42:00,141.65,2019-02-19 15:16:00,251.95,SL Hit,-110.29999999999998,222.86429839300914,-24581.932112748906,-2.4581932112748905,2019
137,2019-02-18,27099.3,26617.7,481.59999999999854,26934.2,25%,27054.6,26813.800000000003,high,26800,2019-03-07,10,BANKNIFTY1930726800PE,2019-02-25 13:07:00,141.25,2019-03-01 15:20:00,82.0,Friday Closing,59.25,221.77374642389836,13140.094475615977,1.3140094475615978,2019
138,2019-02-18,27099.3,26617.7,481.59999999999854,26934.2,25%,27054.6,26813.800000000003,low,27100,2019-03-07,9,BANKNIFTY1930727100CE,2019-02-26 09:42:00,164.25,2019-02-26 14:35:00,268.65,SL Hit,-104.39999999999998,221.77374642389836,-23153.179126654984,-2.3153179126654986,2019
139,2019-02-25,27196.85,26719.65,477.1999999999971,27068.15,25%,27187.45,26948.850000000002,high,26900,2019-03-14,9,BANKNIFTY1931426900PE,2019-03-05 11:56:00,145.65,2019-03-08 15:20:00,15.6,Friday Closing,130.05,220.6900610391927,28700.742438147012,2.870074243814701,2019
140,2019-03-04,27813.55,26958.85,854.7000000000007,27840.1,25%,28053.774999999998,27626.425,high,27600,2019-03-20,8,BANKNIFTY1932027600PE,2019-03-12 09:15:00,53.35,2019-03-15 15:20:00,7.3,Friday Closing,46.050000000000004,213.87495978705184,9848.941898193738,0.9848941898193738,2019
141,2019-03-11,29518.6,27801.8,1716.7999999999993,29521.6,25%,29950.8,29092.399999999998,high,29100,2019-03-28,6,BANKNIFTY19MAR29100PE,2019-03-22 09:16:00,28.45,2019-03-22 15:20:00,55.95,Friday Closing,-27.500000000000004,200.32853880363797,-5509.034817100045,-0.5509034817100045,2019
142,2019-04-01,30647.2,29811.85,835.3500000000022,30201.5,25%,30410.3375,29992.6625,low,30400,2019-04-18,10,BANKNIFTY1941830400CE,2019-04-08 13:27:00,176.9,2019-04-12 15:20:00,47.65,Friday Closing,129.25,197.30132886555435,25501.1967558729,2.55011967558729,2019
143,2019-04-08,30231.9,29641.4,590.5,29983.5,25%,30131.125,29835.875,high,29800,2019-04-25,10,BANKNIFTY19APR29800PE,2019-04-15 10:18:00,159.6,2019-04-19 15:20:00,69.45,Friday Closing,90.14999999999999,199.12963754257433,17951.536824463074,1.7951536824463072,2019
144,2019-04-15,30656.5,29926.8,729.7000000000007,30282.5,25%,30464.925,30100.075,low,30500,2019-05-02,10,BANKNIFTY1950230500CE,2019-04-22 09:15:00,139.45,2019-04-26 15:20:00,20.0,Friday Closing,119.44999999999999,196.94780144707397,23525.414882852983,2.3525414882852984,2019
145,2019-04-22,30282.5,29437.1,845.4000000000015,29920.4,25%,30131.75,29709.050000000003,low,30100,2019-05-09,9,BANKNIFTY1950930100CE,2019-04-30 09:15:00,187.2,2019-05-03 15:20:00,161.75,Friday Closing,25.44999999999999,199.125507147776,5067.744156910897,0.5067744156910897,2019
146,2019-04-29,30119.75,29550.85,568.9000000000015,29626.5,25%,29768.725,29484.275,high,29500,2019-05-16,9,BANKNIFTY1951629500PE,2019-05-07 09:15:00,192.8,2019-05-07 14:01:00,258.9,SL Hit,-66.09999999999997,201.5538119284585,-13322.706968471099,-1.3322706968471099,2019
147,2019-04-29,30119.75,29550.85,568.9000000000015,29626.5,25%,29768.725,29484.275,low,29800,2019-05-16,9,BANKNIFTY1951629800CE,2019-05-07 14:42:00,208.1,2019-05-10 15:20:00,43.0,Friday Closing,165.1,201.5538119284585,33276.534349388494,3.3276534349388496,2019
148,2019-05-06,29832.7,28785.6,1047.1000000000022,29026.65,25%,29288.425000000003,28764.875,high,28800,2019-05-23,6,BANKNIFTY1952328800PE,2019-05-17 13:49:00,526.15,2019-05-17 15:20:00,450.05,Friday Closing,76.09999999999997,204.85908682354886,15589.776507272061,1.5589776507272062,2019
149,2019-05-06,29832.7,28785.6,1047.1000000000022,29026.65,25%,29288.425000000003,28764.875,low,29300,2019-05-23,10,BANKNIFTY1952329300CE,2019-05-13 14:59:00,550.0,2019-05-17 15:20:00,836.3,Friday Closing,-286.29999999999995,204.85908682354886,-58651.15655758203,-5.865115655758203,2019
150,2019-05-13,29550.15,28526.1,1024.050000000003,30230.4,25%,30486.412500000002,29974.3875,high,30000,2019-05-30,10,BANKNIFTY19MAY30000PE,2019-05-20 12:25:00,563.9,2019-05-24 15:20:00,31.0,Friday Closing,532.9,196.8089882664941,104879.50984721471,10.48795098472147,2019
151,2019-05-20,31703.7,30113.65,1590.0499999999993,31234.9,25%,31632.412500000002,30837.3875,high,30800,2019-06-06,10,BANKNIFTY1960630800PE,2019-05-27 14:34:00,113.95,2019-05-31 15:20:00,95.05,Friday Closing,18.900000000000006,189.67886183198956,3584.9304886246036,0.35849304886246036,2019
152,2019-05-20,31703.7,30113.65,1590.0499999999993,31234.9,25%,31632.412500000002,30837.3875,low,31600,2019-06-06,6,BANKNIFTY1960631600CE,2019-05-31 12:00:00,72.0,2019-05-31 15:20:00,125.0,Friday Closing,-53.0,189.67886183198956,-10052.979677095447,-1.0052979677095446,2019
153,2019-05-27,31782.4,30642.55,1139.8500000000022,31406.05,25%,31691.0125,31121.087499999998,high,31100,2019-06-13,9,BANKNIFTY1961331100PE,2019-06-04 09:35:00,127.7,2019-06-07 09:29:00,521.8,SL Hit,-394.09999999999997,189.32812575805207,-74614.21436124832,-7.461421436124833,2019
154,2019-05-27,31782.4,30642.55,1139.8500000000022,31406.05,25%,31691.0125,31121.087499999998,low,31700,2019-06-13,7,BANKNIFTY1961331700CE,2019-06-06 13:11:00,72.5,2019-06-07 15:20:00,34.35,Friday Closing,38.15,189.32812575805207,7222.867997669686,0.7222867997669686,2019
155,2019-06-03,31752.7,30628.9,1123.7999999999993,31259.2,25%,31540.15,30978.25,low,31500,2019-06-20,10,BANKNIFTY1962031500CE,2019-06-10 11:33:00,127.15,2019-06-14 15:20:00,17.6,Friday Closing,109.55000000000001,190.23371797534253,20840.103804198778,2.084010380419878,2019
156,2019-06-10,31398.7,30510.65,888.0499999999993,30652.0,25%,30874.0125,30429.9875,low,30900,2019-06-27,10,BANKNIFTY19JUN30900CE,2019-06-17 11:31:00,150.45,2019-06-21 15:20:00,117.85,Friday Closing,32.599999999999994,194.33819948087407,6335.425303076493,0.6335425303076493,2019
157,2019-06-17,30823.85,30221.3,602.5499999999993,30680.95,25%,30831.5875,30530.3125,high,30500,2019-07-04,9,BANKNIFTY1970430500PE,2019-06-25 14:10:00,165.0,2019-06-28 15:20:00,44.15,Friday Closing,120.85,194.6056134800065,23518.088389058783,2.351808838905878,2019
158,2019-06-17,30823.85,30221.3,602.5499999999993,30680.95,25%,30831.5875,30530.3125,low,30800,2019-07-04,9,BANKNIFTY1970430800CE,2019-06-25 09:15:00,196.35,2019-06-25 14:07:00,339.8,SL Hit,-143.45000000000002,194.6056134800065,-27916.175253706937,-2.7916175253706936,2019
159,2019-06-24,31489.9,30453.9,1036.0,31271.0,25%,31530.0,31012.0,high,31000,2019-07-11,7,BANKNIFTY1971131000PE,2019-07-04 09:24:00,103.8,2019-07-05 15:20:00,72.3,Friday Closing,31.5,190.29495718363464,5994.291151284491,0.5994291151284492,2019
160,2019-07-01,31658.1,31106.95,551.1499999999978,31346.85,25%,31484.637499999997,31209.0625,low,31500,2019-07-18,10,BANKNIFTY1971831500CE,2019-07-08 09:15:00,186.8,2019-07-12 15:20:00,6.45,Friday Closing,180.35000000000002,190.56913073876112,34369.14272873557,3.436914272873557,2019
161,2019-07-08,31346.85,30348.85,998.0,30688.85,25%,30938.35,30439.35,low,30900,2019-07-25,10,BANKNIFTY19JUL30900CE,2019-07-15 10:39:00,110.55,2019-07-19 15:20:00,9.85,Friday Closing,100.7,193.93406564991346,19529.160410946286,1.9529160410946287,2019
162,2019-07-15,30799.3,29705.9,1093.3999999999978,29617.05,25%,29890.399999999998,29343.7,low,29900,2019-08-01,10,BANKNIFTY1980129900CE,2019-07-22 09:26:00,126.35,2019-07-26 15:20:00,30.15,Friday Closing,96.19999999999999,200.7333458234082,19310.547868211866,1.9310547868211865,2019
163,2019-07-22,29617.05,28872.3,744.75,29583.45,25%,29769.6375,29397.2625,low,29800,2019-08-08,10,BANKNIFTY1980829800CE,2019-07-29 09:19:00,136.2,2019-08-02 15:20:00,7.5,Friday Closing,128.7,201.5476338937617,25939.18048212713,2.593918048212713,2019
164,2019-07-29,29583.45,27937.55,1645.9000000000015,27841.2,25%,28252.675000000003,27429.725,high,27400,2019-08-14,5,BANKNIFTY1981427400PE,2019-08-09 09:15:00,36.4,2019-08-09 15:20:00,24.5,Friday Closing,11.899999999999999,212.3692712282996,2527.194327616765,0.25271943276167647,2019
165,2019-07-29,29583.45,27937.55,1645.9000000000015,27841.2,25%,28252.675000000003,27429.725,low,28300,2019-08-14,9,BANKNIFTY1981428300CE,2019-08-05 09:48:00,154.8,2019-08-09 15:20:00,301.0,Friday Closing,-146.2,212.3692712282996,-31048.387453577398,-3.10483874535774,2019
166,2019-08-05,28602.2,27390.5,1211.7000000000007,28356.8,25%,28659.725,28053.875,low,28700,2019-08-22,9,BANKNIFTY1982228700CE,2019-08-13 11:17:00,113.25,2019-08-16 15:20:00,81.55,Friday Closing,31.700000000000003,209.35302065878162,6636.490754883378,0.6636490754883377,2019
167,2019-08-12,28356.8,27683.85,672.9500000000007,28331.25,25%,28499.4875,28163.0125,low,28500,2019-08-29,10,BANKNIFTY19AUG28500CE,2019-08-19 14:41:00,210.9,2019-08-23 15:20:00,20.0,Friday Closing,190.9,210.53010163779263,40190.19640265461,4.019019640265461,2019
168,2019-08-19,28468.25,26563.1,1905.1500000000015,27663.95,25%,28140.237500000003,27187.6625,high,27200,2019-09-05,9,BANKNIFTY1990527200PE,2019-08-27 09:18:00,85.8,2019-08-30 15:20:00,137.05,Friday Closing,-51.250000000000014,213.21781665844148,-10927.413103745128,-1.0927413103745127,2019
169,2019-08-19,28468.25,26563.1,1905.1500000000015,27663.95,25%,28140.237500000003,27187.6625,low,28100,2019-09-05,10,BANKNIFTY1990528100CE,2019-08-26 09:45:00,118.95,2019-08-30 15:20:00,71.25,Friday Closing,47.7,213.21781665844148,10170.489854607658,1.0170489854607658,2019
170,2019-08-26,28273.95,26864.5,1409.4500000000007,27239.2,25%,27591.5625,26886.8375,low,27600,2019-09-12,9,BANKNIFTY1991227600CE,2019-09-03 13:40:00,155.0,2019-09-06 15:20:00,115.9,Friday Closing,39.099999999999994,217.45778261017296,8502.599300057762,0.8502599300057763,2019
171,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,25%,28150.35,27585.65,high,27600,2019-09-26,6,BANKNIFTY19SEP27600PE,2019-09-20 11:28:00,128.0,2019-09-20 15:20:00,28.7,Friday Closing,99.3,213.1412220451966,21164.92334908802,2.116492334908802,2019
172,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,25%,28150.35,27585.65,low,28200,2019-09-26,9,BANKNIFTY19SEP28200CE,2019-09-17 12:16:00,137.95,2019-09-20 11:28:00,437.7,SL Hit,-299.75,213.1412220451966,-63889.08130804768,-6.388908130804768,2019
173,2019-09-16,29417.3,26645.15,2772.149999999998,30039.4,25%,30732.4375,29346.362500000003,high,29300,2019-10-03,10,BANKNIFTY19100329300PE,2019-09-23 12:42:00,170.95,2019-09-27 15:20:00,155.05,Friday Closing,15.899999999999977,195.23345650666334,3104.2119584559427,0.3104211958455943,2019
174,2019-09-23,30795.0,29470.95,1324.0499999999993,29674.8,25%,30005.8125,29343.7875,low,30000,2019-10-10,10,BANKNIFTY19101030000CE,2019-09-30 09:40:00,353.35,2019-10-04 15:20:00,21.1,Friday Closing,332.25,199.96125750635815,66437.1278064875,6.643712780648749,2019
175,2019-09-30,29753.8,27671.3,2082.5,27909.9,25%,28430.525,27389.275,high,27400,2019-10-17,8,BANKNIFTY19101727400PE,2019-10-09 12:56:00,165.0,2019-10-11 15:20:00,193.1,Friday Closing,-28.099999999999994,211.04077395686502,-5930.245748187906,-0.5930245748187907,2019
176,2019-10-07,28857.7,27571.2,1286.5,28238.5,25%,28560.125,27916.875,high,27900,2019-10-24,9,BANKNIFTY19102427900PE,2019-10-15 14:16:00,250.5,2019-10-18 15:20:00,51.05,Friday Closing,199.45,210.08311413202847,41901.07711363307,4.190107711363307,2019
177,2019-10-14,29248.0,28043.5,1204.5,29416.25,25%,29717.375,29115.125,low,29700,2019-10-31,7,BANKNIFTY19OCT29700CE,2019-10-24 13:21:00,206.7,2019-10-24 13:27:00,231.05,SL Hit,-24.350000000000023,201.90208590092496,-4916.315791687527,-0.4916315791687527,2019
178,2019-10-21,29691.85,28926.2,765.6499999999978,29527.6,25%,29719.012499999997,29336.1875,high,29300,2019-11-07,9,BANKNIFTY19110729300PE,2019-10-29 11:02:00,257.05,2019-11-01 15:20:00,42.1,Friday Closing,214.95000000000002,201.89096121548454,43396.462113268404,4.339646211326841,2019
179,2019-10-28,30413.5,29387.25,1026.25,30415.9,25%,30672.4625,30159.3375,high,30200,2019-11-14,8,BANKNIFTY19111430200PE,2019-11-06 14:52:00,208.8,2019-11-08 15:20:00,101.95,Friday Closing,106.85000000000001,195.61520370266976,20901.484515630265,2.0901484515630266,2019
180,2019-10-28,30413.5,29387.25,1026.25,30415.9,25%,30672.4625,30159.3375,low,30700,2019-11-14,9,BANKNIFTY19111430700CE,2019-11-05 13:10:00,205.0,2019-11-06 11:43:00,260.0,SL Hit,-55.0,195.61520370266976,-10758.836203646837,-1.0758836203646838,2019
181,2019-11-04,31107.75,30015.1,1092.6500000000015,30664.65,25%,30937.8125,30391.487500000003,high,30400,2019-11-21,10,BANKNIFTY19112130400PE,2019-11-11 11:32:00,255.6,2019-11-15 15:20:00,80.1,Friday Closing,175.5,193.9374349754043,34036.019838183456,3.4036019838183456,2019
