Month,Month High,Month Low,Monthly Range,Current Month Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
2017-01-31,8672.55,8134.3,538.2499999999991,8570.35,20%,8678.0,8462.7,high,8450,2017-02-23,22,NIFTY17FEB8450PE,PE,2017-02-01 13:59:00,34.45,2017-02-23 15:30:00,0.05,Expiry Closing,34.400000000000006,0.34500000000000003,34.05500000000001,946.7455621301775,32568.047337278113,32241.4201183432,3.256804733727811,3.2241420118343203,2017
2017-02-28,8981.9,8537.8,444.10000000000036,8904.4,20%,8993.22,8815.58,high,8800,2017-03-30,16,NIFTY17MAR8800PE,PE,2017-03-14 09:15:00,12.95,2017-03-30 15:30:00,0.05,Expiry Closing,12.899999999999999,0.13,12.769999999999998,909.0909090909091,11727.272727272726,11609.090909090908,1.1727272727272726,1.160909090909091,2017
2017-03-31,9214.1,8860.3,353.8000000000011,9220.6,20%,9291.36,9149.84,high,9150,2017-04-27,2,NIFTY17APR9150PE,PE,2017-04-25 14:00:00,6.15,2017-04-27 15:30:00,0.05,Expiry Closing,6.1000000000000005,0.062000000000000006,6.038,874.3169398907104,5333.333333333334,5279.12568306011,0.5333333333333333,0.527912568306011,2017
2017-03-31,9214.1,8860.3,353.8000000000011,9220.6,20%,9291.36,9149.84,low,9300,2017-04-27,14,NIFTY17APR9300CE,CE,2017-04-13 15:11:00,27.7,2017-04-18 09:36:00,35.95,SL Hit,-8.250000000000004,0.6365000000000001,-8.886500000000003,860.2150537634409,-7096.77419354839,-7644.301075268821,-0.709677419354839,-0.7644301075268821,2017
2017-04-30,9367.05,9075.3,291.75,9339.85,20%,9398.2,9281.5,high,9300,2017-05-25,15,NIFTY17MAY9300PE,PE,2017-05-10 14:49:00,36.9,2017-05-25 15:30:00,0.05,Expiry Closing,36.85,0.36949999999999994,36.4805,860.2150537634409,31698.924731182797,31381.075268817203,3.1698924731182796,3.1381075268817202,2017
2017-04-30,9367.05,9075.3,291.75,9339.85,20%,9398.2,9281.5,low,9400,2017-05-25,23,NIFTY17MAY9400CE,CE,2017-05-02 11:16:00,45.85,2017-05-05 09:15:00,57.45,SL Hit,-11.600000000000001,1.0330000000000001,-12.633000000000001,851.063829787234,-9872.340425531916,-10751.489361702128,-0.9872340425531917,-1.0751489361702127,2017
2017-05-31,9649.35,9270.0,379.35000000000036,9603.55,20%,9679.42,9527.679999999998,high,9550,2017-06-29,24,NIFTY17JUN9550PE,PE,2017-06-05 11:31:00,47.5,2017-06-29 15:30:00,36.5,Expiry Closing,11.0,0.84,10.16,837.696335078534,9214.659685863875,8510.994764397907,0.9214659685863874,0.8510994764397907,2017
2017-05-31,9649.35,9270.0,379.35000000000036,9603.55,20%,9679.42,9527.679999999998,low,9700,2017-06-29,2,NIFTY17JUN9700CE,CE,2017-06-27 10:31:00,4.5,2017-06-29 15:30:00,0.05,Expiry Closing,4.45,0.0455,4.4045000000000005,824.7422680412371,3670.1030927835054,3632.5773195876295,0.36701030927835054,0.363257731958763,2017
2017-06-30,9706.3,9448.8,257.5,9587.95,20%,9639.45,9536.45,high,9550,2017-07-27,23,NIFTY17JUL9550PE,PE,2017-07-04 09:15:00,73.25,2017-07-27 15:30:00,0.05,Expiry Closing,73.2,0.733,72.467,837.696335078534,61319.371727748694,60705.34031413613,6.131937172774869,6.0705340314136125,2017
2017-07-31,10114.75,9543.85,570.8999999999996,10101.05,20%,10215.23,9986.869999999999,low,10200,2017-08-31,23,NIFTY17AUG10200CE,CE,2017-08-08 10:14:00,33.5,2017-08-31 15:30:00,0.05,Expiry Closing,33.45,0.33549999999999996,33.1145,784.3137254901961,26235.294117647063,25972.156862745098,2.6235294117647063,2.59721568627451,2017
2017-08-31,10136.3,9685.7,450.59999999999854,9937.65,20%,10027.769999999999,9847.53,high,9850,2017-09-28,17,NIFTY17SEP9850PE,PE,2017-09-11 14:58:00,37.05,2017-09-28 15:30:00,75.85,Expiry Closing,-38.8,1.129,-39.928999999999995,812.1827411167512,-31512.690355329945,-32429.644670050755,-3.151269035532995,-3.2429644670050752,2017
2017-08-31,10136.3,9685.7,450.59999999999854,9937.65,20%,10027.769999999999,9847.53,low,10050,2017-09-28,3,NIFTY17SEP10050CE,CE,2017-09-25 10:17:00,9.9,2017-09-28 15:30:00,0.05,Expiry Closing,9.85,0.09950000000000002,9.750499999999999,796.0199004975125,7840.796019900497,7761.592039800995,0.7840796019900497,0.7761592039800995,2017
2017-09-30,10178.5,9688.4,490.10000000000036,9893.3,20%,9991.32,9795.279999999999,high,9800,2017-10-26,17,NIFTY17OCT9800PE,PE,2017-10-09 09:32:00,34.6,2017-10-26 15:30:00,0.05,Expiry Closing,34.550000000000004,0.3465,34.203500000000005,816.3265306122449,28204.081632653066,27921.224489795924,2.8204081632653066,2.7921224489795926,2017
2017-10-31,10384.25,9831.15,553.1000000000004,10390.35,20%,10500.970000000001,10279.73,low,10500,2017-11-30,21,NIFTY17NOV10500CE,CE,2017-11-09 12:26:00,37.4,2017-11-24 10:03:00,20.6,SL Hit,16.799999999999997,0.58,16.22,761.9047619047619,12799.999999999998,12358.095238095237,1.2799999999999998,1.2358095238095237,2017
2017-11-30,10490.4,10094.2,396.1999999999989,10263.7,20%,10342.94,10184.460000000001,high,10200,2017-12-28,13,NIFTY17DEC10200PE,PE,2017-12-15 09:15:00,58.15,2017-12-18 09:15:00,123.75,SL Hit,-65.6,1.8190000000000002,-67.419,784.3137254901961,-51450.98039215686,-52877.64705882353,-5.145098039215686,-5.287764705882353,2017
2017-11-30,10490.4,10094.2,396.1999999999989,10263.7,20%,10342.94,10184.460000000001,low,10350,2017-12-28,27,NIFTY17DEC10350CE,CE,2017-12-01 14:21:00,80.25,2017-12-20 09:15:00,135.25,SL Hit,-55.0,2.1550000000000002,-57.155,772.9468599033817,-42512.077294685994,-44177.77777777778,-4.251207729468599,-4.417777777777778,2017
2017-12-31,10552.25,10033.7,518.5499999999993,10531.7,20%,10635.41,10427.990000000002,high,10450,2018-01-25,16,NIFTY18JAN10450PE,PE,2018-01-09 09:15:00,44.4,2018-01-25 15:30:00,0.05,Expiry Closing,44.35,0.44449999999999995,43.9055,765.5502392344498,33952.15311004785,33611.86602870814,3.3952153110047854,3.3611866028708137,2018
2017-12-31,10552.25,10033.7,518.5499999999993,10531.7,20%,10635.41,10427.990000000002,low,10650,2018-01-25,24,NIFTY18JAN10650CE,CE,2018-01-01 15:07:00,53.85,2018-01-05 09:38:00,65.8,SL Hit,-11.949999999999996,1.1965000000000001,-13.146499999999996,751.1737089201878,-8976.52582159624,-9875.305164319245,-0.8976525821596241,-0.9875305164319245,2018
2018-01-31,11171.3,10405.1,766.1999999999989,11044.55,20%,11197.789999999999,10891.31,low,11200,2018-02-22,21,NIFTY18FEB11200CE,CE,2018-02-01 12:46:00,39.15,2018-02-22 15:30:00,0.05,Expiry Closing,39.1,0.39199999999999996,38.708,714.2857142857143,27928.57142857143,27648.571428571428,2.792857142857143,2.7648571428571427,2018
2018-02-28,11117.0,10282.0,835.0,10479.95,20%,10646.95,10312.95,low,10650,2018-03-28,22,NIFTY18MAR10650CE,CE,2018-03-06 14:48:00,29.95,2018-03-28 15:30:00,0.05,Expiry Closing,29.9,0.3,29.599999999999998,751.1737089201878,22460.093896713614,22234.741784037556,2.2460093896713613,2.2234741784037557,2018
2018-03-31,10525.3,9952.1,573.1999999999989,10151.65,20%,10266.289999999999,10037.01,high,10050,2018-04-26,22,NIFTY18APR10050PE,PE,2018-04-04 09:15:00,70.4,2018-04-26 15:30:00,0.05,Expiry Closing,70.35000000000001,0.7045,69.64550000000001,796.0199004975125,56000.00000000001,55439.20398009952,5.6000000000000005,5.543920398009952,2018
2018-04-30,10758.9,10111.55,647.3500000000004,10783.85,20%,10913.32,10654.380000000001,high,10650,2018-05-31,16,NIFTY18MAY10650PE,PE,2018-05-15 10:09:00,30.1,2018-05-31 15:30:00,0.05,Expiry Closing,30.05,0.30150000000000005,29.7485,751.1737089201878,22572.769953051644,22346.291079812207,2.257276995305164,2.234629107981221,2018
2018-04-30,10758.9,10111.55,647.3500000000004,10783.85,20%,10913.32,10654.380000000001,low,10900,2018-05-31,28,NIFTY18MAY10900CE,CE,2018-05-03 11:12:00,43.4,2018-05-09 13:19:00,78.55,SL Hit,-35.15,1.2194999999999998,-36.369499999999995,733.9449541284404,-25798.165137614676,-26693.21100917431,-2.5798165137614677,-2.669321100917431,2018
2018-05-31,10928.95,10417.95,511.0,10738.45,20%,10840.650000000001,10636.25,high,10650,2018-06-28,17,NIFTY18JUN10650PE,PE,2018-06-11 12:54:00,54.25,2018-06-28 15:30:00,52.7,Expiry Closing,1.5499999999999972,1.0695000000000001,0.48049999999999704,751.1737089201878,1164.319248826289,360.938967136148,0.11643192488262889,0.0360938967136148,2018
2018-05-31,10928.95,10417.95,511.0,10738.45,20%,10840.650000000001,10636.25,low,10850,2018-06-28,24,NIFTY18JUN10850CE,CE,2018-06-04 14:12:00,46.4,2018-06-28 15:30:00,0.05,Expiry Closing,46.35,0.46449999999999997,45.8855,737.3271889400921,34175.115207373274,33832.6267281106,3.4175115207373272,3.38326267281106,2018
2018-06-30,10893.05,10551.0,342.0499999999993,10732.35,20%,10800.76,10663.94,high,10650,2018-07-26,20,NIFTY18JUL10650PE,PE,2018-07-06 10:41:00,66.25,2018-07-26 15:30:00,0.05,Expiry Closing,66.2,0.663,65.537,751.1737089201878,49727.69953051643,49229.671361502355,4.972769953051643,4.922967136150235,2018
2018-06-30,10893.05,10551.0,342.0499999999993,10732.35,20%,10800.76,10663.94,low,10800,2018-07-26,24,NIFTY18JUL10800CE,CE,2018-07-02 09:36:00,67.85,2018-07-10 09:15:00,161.95,SL Hit,-94.1,2.298,-96.398,740.7407407407408,-69703.70370370371,-71405.92592592593,-6.970370370370372,-7.140592592592593,2018
2018-07-31,11365.6,10605.3,760.3000000000011,11359.8,20%,11511.859999999999,11207.74,high,11200,2018-08-30,10,NIFTY18AUG11200PE,PE,2018-08-20 09:15:00,17.2,2018-08-30 15:30:00,0.05,Expiry Closing,17.15,0.17250000000000001,16.9775,714.2857142857143,12250.0,12126.785714285714,1.225,1.2126785714285713,2018
2018-08-31,11760.15,11235.05,525.1000000000004,11751.8,20%,11856.82,11646.779999999999,low,11850,2018-09-27,24,NIFTY18SEP11850CE,CE,2018-09-03 14:32:00,70.6,2018-09-27 15:30:00,0.05,Expiry Closing,70.55,0.7064999999999999,69.84349999999999,675.1054852320675,47628.691983122364,47151.7299578059,4.762869198312236,4.71517299578059,2018
2018-09-30,11751.8,10850.35,901.4499999999989,10930.9,20%,11111.189999999999,10750.61,low,11100,2018-10-25,21,NIFTY18OCT11100CE,CE,2018-10-04 09:15:00,62.95,2018-10-25 15:30:00,0.05,Expiry Closing,62.900000000000006,0.63,62.27,720.7207207207207,45333.333333333336,44879.27927927928,4.533333333333334,4.487927927927928,2018
