time,open,high,low,close,30-Week SMA,Volume,Volume MA
2006-01-10,74.82889807,74.91121809,73.12075766,73.60232813,61.65462164793342,116619262.41032901,67963540.43841347
2006-01-12,71.05040751,73.84105783,71.05040751,73.00550798,61.83822272673341,239037843.148039,77514497.80148104
2006-01-13,73.26070252,73.84105783,72.69269273,72.86556724,62.023333033400085,123075772.02700908,80465724.00811195
2006-01-16,73.10017765,73.10017765,71.140962,71.86126218,62.19593067513341,186795387.34842652,86873642.77160907
2006-01-17,72.05059739,77.13385862,71.78717333,76.30242642,62.39780680933342,548461104.2406236,112812976.2816999
2006-01-18,65.21053345,81.76891048,65.21053345,77.98060552,62.60675480320008,542645688.201684,137744459.47399685
2006-01-19,78.68880363,82.02183878,77.72205772,79.19466023,62.823796495133415,90487206.20290934,139985596.33164355
2006-01-20,79.19466023,79.19466023,79.19466023,79.19466023,63.036722186066754,0,136506005.3352149
2006-01-23,78.91362878,79.36327909,78.01432817,78.95297094,63.247542684000074,37139082.88289564,134834959.84544754
2006-01-24,79.8129294,80.2625797,77.44664578,77.95250238,63.443296755000084,100637316.04251842,136633651.0153487
2006-01-25,78.23915332,78.66631999,77.00261498,77.38481999,63.629778275400085,119003588.41312043,139004749.66768402
2006-01-27,78.11550174,79.048525,78.10425711,78.5370489,63.807340117866744,55859408.16464265,135215238.67235944
2006-01-30,78.68880363,80.73471365,78.68880363,79.93096148,63.98560597780008,64555943.99216398,132925362.27734807
2006-01-31,79.63307152,80.91457152,79.63307152,80.25134069,64.16139779446675,55234033.298977,132681841.1500665
2006-02-01,80.330025,80.80215895,78.80121621,79.22838287,64.33253765833341,43928358.80716352,132654134.26310964
2006-02-02,79.80169039,80.47616585,78.80121621,79.66117467,64.50434013840008,44678274.89785508,131909003.53792426
2006-02-03,79.47569167,79.47569167,78.12674075,78.30659862,64.67040491226673,30506373.07008888,130809869.47245291
2006-02-06,78.12674075,81.24618975,76.83399612,80.97639732,64.8647504431334,84739628.66796508,131822483.36576577
2006-02-07,80.99888096,81.33049918,79.41948538,80.99888096,65.05249562880007,60506575.01846542,130985446.67431197
2006-02-08,80.93143566,81.16188032,80.2625797,80.54361114,65.23682151673341,60051999.54712097,130198142.31909998
2006-02-10,80.37499228,81.33611869,80.37499228,80.89208788,65.4234705829334,45957491.19490658,126665053.75832887
2006-02-13,80.37499228,81.04946774,80.37499228,80.57733379,65.60700599180007,28206808.30800391,116123502.01632711
2006-02-14,80.37499228,81.42604762,80.04899356,80.28506334,65.7920778283334,58777231.15096322,112908574.97252484
2006-02-15,80.04899356,80.81340358,78.29535961,78.89114514,65.9639329449334,68133835.4711217,106975497.37865959
2006-02-16,78.89114514,79.7454841,78.01994768,78.35718541,66.1493783341334,36107169.87553837,81357800.66040532
2006-02-17,79.02604136,79.53189796,77.56467786,77.91877973,66.3284161489334,41205353.87999058,56285783.94432066
2006-02-20,78.01432817,79.07662814,77.45226529,78.91924829,66.50666005586673,28698746.14685612,53196360.941517994
2006-02-21,78.91924829,78.91924829,78.91924829,78.91924829,66.68490396280006,0,53196360.941517994
2006-02-22,78.6044942,79.3070728,78.46397848,79.13283443,66.86619074320006,26117184.46810542,52645266.020778485
2006-02-23,79.25086651,79.45882753,78.13236025,78.72814578,67.03898976340007,55256272.8034459,50376213.858824864
2006-02-24,78.91362878,79.52065895,78.57639105,79.00917723,67.19985999226674,21361488.83247438,45494108.879792556
2006-02-27,79.02604136,79.34641496,78.3515659,78.70004264,67.36133102100007,48027544.27087244,45102515.68510405
2006-02-28,79.11035079,80.36375327,78.1604634,79.68365269,67.52779535320006,68681816.86123557,45308809.328557625
2006-03-01,79.58810424,80.25134069,78.92486779,79.61620739,67.68587991006673,40240159.38603999,44559115.63291077
2006-03-02,79.8129294,80.82464259,79.47569167,80.16703126,67.84810309526674,33998864.851886,44062640.935146905
2006-03-03,80.37499228,80.71223001,79.61620739,80.45930171,68.00607331406673,37232488.80166506,43690351.6303374
2006-03-06,80.59981743,82.49959223,80.59981743,82.30848972,68.17746905320006,54535712.85865332,44891818.619765624
2006-03-07,82.43214131,83.1853067,81.94876835,82.34221237,68.34711391306674,47993740.22407969,43054524.19757136
2006-03-08,82.39841866,82.39841866,79.9984124,80.92581615,68.50309039240007,62521474.12334839,43155269.152815506
2006-03-09,81.38670547,81.9150457,79.98154826,81.69584006,68.6617307639334,41086150.13603722,42206976.682261325
2006-03-10,82.17359351,82.94924253,81.74080733,82.22418029,68.82147867206675,30738553.49674426,41446029.79735321
2006-03-13,82.22979979,83.32582242,82.17359351,82.66258597,68.96565471480008,35280749.88947378,41799726.876426704
2006-03-14,82.51083124,83.91598844,81.96563249,83.46633814,69.12997927440007,33248948.76119446,40523312.756938264
2006-03-16,83.74736958,86.55768399,83.46633814,86.38906513,69.30572131313342,78476984.2095209,41040470.19385823
2006-03-17,86.55768399,87.90101541,85.78203497,87.12536638,69.48826539280007,56847731.74324088,42077498.28724335
2006-03-20,87.31084938,87.68180976,86.61389028,87.46260411,69.68098789140008,22082048.77726696,41121333.032107174
2006-03-21,87.68180976,89.36799841,87.06354059,87.73239654,69.87751211020007,38880880.87290043,41630439.768409394
2006-03-22,88.01342799,88.41249151,85.27617837,86.83871544,70.0616026189334,45453988.81373053,43903139.20909592
2006-03-23,87.85042862,88.18204685,86.40592926,87.38391418,70.25034308266675,34412519.63500766,44317905.96744103
2006-03-24,87.23215945,88.24387264,87.23215945,87.92911855,70.45007214753342,25138646.27147352,42812024.64084241
2006-03-27,88.35628522,89.67151349,88.35628522,89.29492799,70.66132134020009,27152655.79617772,43101582.989027575
2006-03-28,89.36799841,89.59282356,88.53614309,88.90148397,70.86163323973342,16299777.61535119,41515194.65625151
2006-03-29,88.90148397,88.90148397,88.90148397,88.90148397,71.06556723660007,0,38081103.81318973
2006-03-30,89.48041099,90.70571032,88.58111037,89.44668834,71.27456279866674,28991418.02566694,37518666.745171085
2006-03-31,89.92444179,90.82936191,88.58111037,89.40734056,71.48683580853341,74297736.52972394,39533610.329062976
2006-04-03,90.04247387,93.63967632,90.04247387,93.16754237,71.72417683046673,44762785.0148369,39910125.139721565
2006-04-04,93.41485117,94.76380209,93.3080581,94.06122348,71.9699178925334,34958721.86476402,38931275.5900271
2006-04-05,94.76380209,94.98862724,93.86450147,94.48277065,72.21764606886674,40600439.3584363,38561610.54674493
2006-04-07,94.93242095,95.13476247,93.26309644,93.6902631,72.45877373026674,37727984.9612323,37321936.088639125
2006-04-10,93.63967632,94.61766686,92.64482727,94.00501719,72.70112168300007,40953602.68940254,37315308.716307394
2006-04-12,94.00501719,94.00501719,94.00501719,94.00501719,72.93949083480008,0,35778381.041470185
2006-04-13,93.30243859,95.87668884,92.9876845,95.1572461,73.1790656491334,77876517.5888604,37908169.42643951
2006-04-17,95.55069012,96.33757816,95.11227883,95.71368948,73.4183438505334,26542403.79355092,37572842.178057335
2006-04-18,95.97785679,100.6935655,95.97785679,100.19332841,73.68540087646674,73044318.05785635,37301208.87047411
2006-04-19,101.04766737,104.76852141,100.49684349,103.621912,73.97539745733341,94826578.31488246,39200151.199056186
2006-04-20,105.10575914,112.37885397,105.10575914,111.5751018,74.31921104173341,132657754.57685047,44728936.48903535
2006-04-21,112.41257662,113.31187723,107.1853918,109.5966427,74.6444840975334,76956691.68402645,46632727.02959166
2006-04-24,109.6022622,112.35637033,108.59054901,109.84957099,74.96979694153342,59393710.21484132,47329713.0996472
2006-04-25,109.88329364,110.72638797,106.90436036,107.36524968,75.27259317300008,31355032.56062236,47176838.74592794
2006-04-26,107.91607355,110.38915024,107.03363707,110.01257035,75.59314797446673,42658038.31189957,48052808.34794924
2006-04-27,110.38915024,118.03320545,110.38915024,112.18213196,75.9343953905334,87653003.75339186,51077825.74580994
2006-04-28,112.18213196,112.18213196,112.18213196,112.18213196,76.26474913493341,0,50262836.86504238
2006-05-02,115.22289103,117.23507615,115.11047845,115.91422838,76.61819992166674,27093053.92420106,51617489.56125243
2006-05-03,115.91984901,117.13390483,114.78448198,116.40884371,76.97486581293342,23781146.91869145,51356976.005903654
2006-05-04,117.13390483,125.99201587,116.90907968,121.42806526,77.35744717940008,126202960.79979496,53952237.2194072
2006-05-05,121.82150928,124.66554747,121.6304079,123.56952484,77.75430494306674,53147967.77979354,54371496.35765503
2006-05-08,125.34002293,131.41030206,125.0027852,129.83652599,78.2058395175334,69056330.11649197,56076376.77024144
2006-05-09,130.39858887,131.48899087,127.70068704,129.73535467,78.66037658286673,64442967.30946193,57268503.167792715
2006-05-10,130.39858887,132.08477752,127.84120276,131.50023212,79.10884349360008,90762086.47814503,59920208.24363836
2006-05-11,132.08477752,133.14145574,123.76624685,124.80606319,79.50842941040007,107804663.54275769,63262761.28630612
2006-05-12,125.96391273,125.96391273,118.82009348,119.92735736,79.86865805453341,76132940.43849812,67069408.30823102
2006-05-15,120.28145698,120.28145698,113.71094188,114.8463089,80.19070497226674,86509893.22369003,67501077.0899725
2006-05-16,115.2172704,118.58402707,109.71467478,117.32500621,80.53737134066675,111422586.1297595,71745086.20678292
2006-05-17,120.19152692,122.74891304,118.59526833,122.10254072,80.9155037735334,52003078.08973422,70693024.20837682
2006-05-18,119.7193941,120.25897446,111.56948229,112.95215698,81.22582851553341,84948680.0099728,70199129.29313134
2006-05-19,113.53670238,119.15733121,108.08469242,109.95073894,81.51866830100008,124520764.68176684,69792279.79837716
2006-05-22,111.85051373,112.30016404,94.42656436,104.47625095,81.78115806680007,114857255.19993743,71687307.9741727
2006-05-23,105.55540944,110.16432508,103.5544667,108.7142006,82.07324536866673,74705164.25159429,72452880.67601034
2006-05-24,109.26502447,109.26502447,97.23687877,105.50482266,82.34692778380007,101918311.49992745,75981044.6229756
2006-05-25,106.1624396,108.1408987,103.70060193,106.79194778,82.62598056326674,80934894.24342448,77894887.41955183
2006-05-26,107.91607355,111.49079236,107.07859873,107.74745469,82.9188396251334,58990730.39386474,76461773.75157547
2006-05-29,108.1408987,109.93949993,106.90436036,107.46080374,83.21604401313341,33150205.36135252,78119284.0196431
2006-05-30,107.8823509,109.88329364,106.2298849,107.34839116,83.50857505200007,31545402.7188762,78341901.45937684
2006-05-31,107.34839116,107.34839116,107.34839116,107.34839116,83.8090911273334,0,77152844.11344227
2006-06-01,108.47813643,108.47813643,103.98163337,104.02097552,84.09244596393341,79491105.61330307,74817251.35411768
2006-06-02,104.54369625,108.1408987,103.98725287,107.70248741,84.39987771653341,50690947.32606871,74694400.33143143
2006-06-05,108.1408987,109.11888924,103.98725287,104.02097552,84.67011621900006,52024428.01402435,73842805.22630805
2006-06-06,103.41957049,103.98163337,101.17131895,101.9020007,84.93396632093341,74857282.46216163,74363520.98394303
2006-06-07,101.73338184,103.41957049,98.79379071,100.38443092,85.18193688966674,102489421.97468898,74949887.75877023
2006-06-08,99.04671901,99.4851303,90.71694933,92.81906564,85.38169432486674,106257683.61190054,74872538.76222737
2006-06-09,91.61624994,104.45376732,91.61624994,103.72870507,85.66145429140008,100498541.53463243,76090818.8170341
2006-06-12,103.19474533,106.56712263,100.41815357,101.28935104,85.92972646433341,62622886.2637266,74896468.46903592
2006-06-13,100.04719319,100.04719319,95.6631027,96.52306116,86.15475343766673,64441188.14910443,72547398.57000317
2006-06-14,97.23687877,100.38443092,94.78628573,96.50057752,86.37963052006674,76356225.06336594,73765055.91868475
2006-06-15,96.50057752,96.50057752,96.50057752,96.50057752,86.59616583500006,0,69517621.9181861
2006-06-16,96.50057752,96.50057752,96.50057752,96.50057752,86.80704851400006,0,63291583.68409777
2006-06-19,103.19474533,105.66782202,101.50855668,104.95962391,87.07298026980007,35610784.13579237,59329260.13089051
2006-06-20,104.54369625,105.21817171,102.96992018,103.98163337,87.3320079231334,40297092.51748042,57608856.54418482
2006-06-21,104.54369625,108.87158045,103.19474533,108.38258799,87.62336624013341,57795134.6336163,55402697.70086926
2006-06-22,109.04019932,111.67065586,108.72544523,109.61350121,87.91760727846673,43166878.17414816,53514296.89740545
2006-06-23,108.81537416,114.26738413,107.02801195,113.75028628,88.23775304900006,53650580.58079082,53247289.40675175
2006-06-26,114.09876526,115.08799594,109.88329364,110.2992213,88.52446451720007,62689604.77713331,54724259.37754079
2006-06-27,111.62568858,113.6378737,110.1137383,110.8106974,88.80808255546674,111264240.85794087,58710201.28449402
2006-06-28,108.15776284,113.08705208,108.15776284,112.51936856,89.1048204387334,56966045.90701546,61558503.579844795
2006-06-29,115.0992372,115.78495391,112.58119548,113.35122163,89.40551250520006,53611439.05292555,60264520.25182593
2006-06-30,115.21164977,119.60698152,115.21164977,119.14046933,89.75015035766673,52942474.75850084,60377096.62344754
2006-07-03,119.34281196,121.37185897,118.51657953,120.40511081,90.0962493861334,38979624.27274238,59724856.43638344
2006-07-04,120.28145698,121.82150928,120.05663183,120.80979609,90.43840584586673,32192127.508832,57591598.68871696
2006-07-05,120.73110728,123.5414217,119.73625598,122.9962207,90.79593420786672,38936034.84398333,54413929.33218168
2006-07-06,121.39434149,122.64212109,120.41073144,121.77092362,91.14241272200007,37979736.15182033,51000031.959177665
2006-07-07,122.97935882,122.97935882,115.36340675,115.96481404,91.45004663886674,58795912.33471712,48914900.499181904
2006-07-10,116.45942937,118.01634356,115.02054839,117.28004118,91.77492770420007,39807823.41916446,47774147.35695379
2006-07-11,117.47114256,118.34234003,116.48191189,117.94327538,92.1004710609334,30862205.14159138,46095198.20657814
2006-07-12,116.48191189,123.65383428,113.66035622,123.43462975,92.46270575040008,65334326.64857571,45544103.28583863
2006-07-13,122.10816135,123.09177139,120.32080138,120.89410552,92.80753714253342,29661271.90027041,47027166.88085215
2006-07-14,119.7193941,121.74282047,118.11751488,120.18028566,93.14953053606673,28886447.5645737,48471489.259080835
2006-07-17,118.93250606,120.10159686,115.53202562,115.94233152,93.45959393560007,26162553.05722199,47999077.70515232
2006-07-18,116.12219164,116.90907968,111.18727728,112.90719195,93.74794130546674,56702730.17410361,48819359.587983474
2006-07-19,113.53670238,115.77371266,109.84395149,110.50718232,94.01084927080007,59927458.3220951,48925975.77240742
2006-07-20,112.07533889,113.53670238,110.75449111,111.89548101,94.2830948643334,64078239.43617186,49971543.8355086
2006-07-21,111.28845085,111.85051373,107.42145597,108.76478738,94.5298592623334,59188217.19354862,50248425.666146494
2006-07-24,108.1408987,109.6022622,105.83644088,109.20881818,94.78487977046673,47349684.17466014,49481429.63602283
2006-07-25,110.70390433,111.40086343,109.82708735,111.04114206,95.06128073886674,28039567.23439773,45320195.954845674
2006-07-26,111.28845085,112.96339824,110.28797667,112.40133761,95.34449960800008,26232829.89134374,43783535.154062085
2006-07-27,112.96339824,114.18869533,111.09172884,112.42381787,95.62358768253343,41658150.19097751,43185870.71096468
2006-07-28,113.39056603,113.39056603,109.48984962,110.05753201,95.88832741486675,32104948.65131389,42143994.40560533
2006-07-31,111.0636257,112.18775146,109.72591379,110.02942887,96.14980649566675,29532282.77435075,41671627.33068575
2006-08-01,109.48984962,111.39524392,109.48984962,110.34418296,96.41568890313341,30952942.31982452,41609668.07123538
2006-08-02,110.05191251,111.78868794,110.05191251,111.38962442,96.69570275660007,18329799.583273,40579356.30819987
2006-08-03,111.38962442,111.38962442,111.38962442,111.38962442,96.98131437686675,0,38680369.500608854
2006-08-04,111.0636257,112.35637033,108.16900185,108.79289052,97.23084546780008,44430082.02798206,37962077.9852721
2006-08-07,108.81537416,108.89406409,107.01677294,107.34839116,97.46767329320006,21640817.00860385,37053727.66474407
2006-08-08,107.41021696,110.13060243,107.35401067,109.84395149,97.71093051600008,19655274.04961985,36493381.110145494
2006-08-09,109.84395149,112.00789359,109.04019932,111.0636257,97.96330673493341,29966397.90158382,34724984.6727959
2006-08-10,111.0636257,111.28845085,108.72544523,110.046293,98.20420850026673,24034677.26963698,34443654.94126423
2006-08-11,110.82756153,114.09876526,109.6022622,113.64911496,98.4569731447334,49151084.0366416,35456886.76486762
2006-08-14,114.09876526,116.00977907,112.65988428,115.70064448,98.71800898233342,23516941.60560083,35324606.192286566
2006-08-16,116.3470168,118.59526833,116.24584548,117.63976143,98.99644497086675,36627574.28011079,34320848.39758693
2006-08-17,119.04491864,120.73110728,116.68987516,119.84304793,99.29011833620008,47626343.61025335,33705792.66199483
2006-08-18,120.05663183,121.23696388,117.92079287,118.69643965,99.58193748226674,19193581.93684534,31461559.787028503
2006-08-21,118.59526833,120.8322786,117.47114256,120.01166679,99.89133307333341,21041239.96812212,29554210.925757177
2006-08-22,121.40558274,121.95640437,118.65709525,119.69691158,100.20260909733341,27532506.53250666,28563352.043649506
2006-08-23,119.38215637,120.71986603,118.61213022,119.37091511,100.51264474980007,21209370.62190707,28221842.213024974
2006-08-24,119.15733121,125.87960329,118.2580306,124.42386043,100.86306207146676,50303979.94830973,29425399.71587328
2006-08-25,125.34002293,126.46414869,123.76624685,124.85102822,101.18671941680007,42668713.27404463,29475927.870026637
2006-08-28,125.11519777,126.34049486,124.4575842,126.13815222,101.50776972813341,18448113.74704759,28793086.12481332
2006-08-29,127.01497032,128.13909608,125.34002293,125.77281135,101.81829073560007,35133079.57980024,29073125.965085793
2006-08-30,125.34002293,127.58827446,124.45196357,126.89131648,102.1362684439334,29252065.01804253,28988082.099996693
2006-08-31,116.90907968,127.67820452,116.90907968,125.60419248,102.44727658753341,45706629.58449732,30356923.600057907
2006-09-01,125.34002293,126.84635145,125.34002293,126.18311725,102.76881402000008,19087721.89557335,31311309.694836576
2006-09-04,126.46976932,127.91989156,126.46976932,127.2060717,103.10095569806674,22085607.09798199,30194085.948336564
2006-09-05,126.46414869,127.58827446,125.4524355,126.57094064,103.42118164300008,13242290.54096588,29774159.62495467
2006-09-06,126.57656127,128.8248128,126.35173612,127.8693059,103.74077060580008,31845191.23911706,30383655.48442953
2006-09-07,127.58827446,127.58827446,125.93580958,126.5428375,104.04938058453341,24961619.81590102,30133416.580145396
2006-09-08,127.02621158,127.52644754,125.05899148,127.11614164,104.36863230966674,39991076.93598825,30931236.56346296
2006-09-11,127.25103673,127.58265383,121.74282047,122.27115958,104.65269887573342,42368035.17362502,30592084.120312132
2006-09-12,122.75453366,124.7498569,120.62993597,124.42386043,104.96014728780007,51589423.30661253,31995708.205362715
2006-09-13,124.98030268,126.49787247,124.89037262,125.46929739,105.25676662160008,35625017.41865247,31945580.362289794
2006-09-14,125.90208581,127.80185835,125.42995299,126.61590567,105.56088011966673,28176562.5819262,30973091.310873438
2006-09-15,126.68897385,128.59998765,125.25571349,128.21778489,105.87870794466674,26761240.51752496,31351474.23990742
2006-09-18,128.71240022,129.34753128,126.48101058,127.41403496,106.18885425853341,24530173.42920423,31525920.912961524
2006-09-19,127.58827446,128.75736526,124.66554747,125.66039877,106.48940802506674,27225601.37083573,31510575.65487798
2006-09-20,125.22761035,127.22855421,124.22151779,126.81824831,106.79962925820007,27823399.25095996,31841277.086330622
2006-09-21,127.38031119,128.56626388,127.05431472,128.02668351,107.12719951400007,32935816.53827226,30972868.915828746
2006-09-22,127.56017131,130.27493504,126.80138642,129.94893857,107.47114453506674,47239376.23249437,31201402.063751232
2006-09-25,130.37610636,132.08477752,129.94893857,130.74706786,107.82333312260008,38337347.38368034,32195863.74558287
2006-09-26,130.84823918,132.87166556,130.41545076,132.54566909,108.18084259460007,33685732.6289638,32123496.39804105
2006-09-27,133.32131587,134.53537169,131.55081778,131.97798558,108.53456750986675,21535846.54751062,31737685.474514455
2006-09-28,131.65760973,132.64684041,130.7358266,131.29788949,108.88233454360007,34080706.22833158,31156389.306706168
2006-09-29,133.74848366,133.74848366,131.42154332,131.71943665,109.23560981606674,18022894.4216021,31103147.933007605
2006-10-03,130.9887549,132.2365345,130.39858887,130.60093151,109.57955484460008,9247185.95817146,30461226.876017075
2006-10-04,130.96065176,131.18547691,128.48757507,129.16767116,109.91600570140008,45255612.43386788,32061892.970662177
2006-10-05,130.39858887,130.89320421,129.34191065,129.82528473,110.25028324833342,36288644.23200465,32284065.62030656
2006-10-06,131.07306433,132.01732998,129.49928826,130.71896472,110.59096829720009,24040014.75070952,32237985.367046982
2006-10-09,129.83652599,131.18547691,129.28570437,129.6622865,110.92093666546675,14711876.99627124,30974025.37006113
2006-10-10,130.39858887,130.93816924,128.94284601,129.37563443,111.24704555026675,11714881.37404136,29441367.680081945
2006-10-11,129.83652599,130.61217277,127.98171848,128.52129884,111.55513094440008,24088052.08036236,28066299.118769437
2006-10-12,128.65057331,131.85995237,128.40326564,131.38219892,111.88206418806675,34606448.11397652,28015370.65353564
2006-10-13,131.85995237,134.439821,131.85995237,133.84965498,112.23488978026676,48177883.32108224,29015436.690493442
2006-10-16,134.33302906,137.03093089,134.22061648,136.40142047,112.59959364966674,38679835.7525015,29611366.452242266
2006-10-17,136.58128059,137.34568611,135.46839608,136.6037631,112.96212420173342,22554415.85218655,29512578.573391385
2006-10-18,135.14239961,137.19954976,135.14239961,135.85059884,113.31671095420008,21937936.78830845,29248195.34426502
2006-10-19,136.46886801,136.46886801,133.38876341,134.56909547,113.65739600306675,32773023.36555986,29495676.549995013
2006-10-20,135.54708488,137.06465467,134.89509194,135.29415659,113.9834299461334,33738217.85951041,29535796.61605692
2006-10-23,134.89509194,134.99626326,133.96206755,134.20375459,114.2972858675334,15830079.28096788,27965331.76848059
2006-10-26,133.77096617,134.22061648,131.52271464,132.07915689,114.59472955273341,21574098.49519713,27127169.324056435
2006-10-27,133.08524945,137.94147276,132.65808166,137.44685743,114.92615929200007,42490797.23829338,27567422.554522913
2006-10-30,137.70540635,139.391595,136.26090474,138.95880658,115.27362656626673,18178570.95288444,27399558.774791606
2006-10-31,138.82953212,139.27918243,136.94662146,137.81781893,115.6098525979334,18221270.80146474,26606587.003448263
2006-11-01,137.25575605,142.53914715,137.15458473,142.13446187,115.97122155340007,48896664.1055173,28150275.487644024
2006-11-02,142.53914715,146.02393702,141.47122767,144.2646802,116.3376865681334,36925023.20448152,29534167.349959522
2006-11-03,145.01222383,145.22580773,142.53914715,144.75367491,116.71003450773341,28946618.76786478,28718717.666659366
2006-11-06,144.56257353,147.82253825,143.91620121,146.64220619,117.09497265586673,31106581.71249752,28459614.540684007
2006-11-07,147.03565021,147.9293302,144.46702284,145.15836018,117.46638380146673,32412930.2050011,28878260.31339859
2006-11-08,145.15836018,145.54056294,139.54335198,140.76864907,117.80879252486673,43431804.04718357,30314256.665944207
2006-11-09,141.19019623,142.38176954,139.81876279,141.70729408,118.13239086960006,36442514.91552412,31550638.343018346
2006-11-10,142.42673457,145.42815037,140.86982039,144.48388472,118.4685419445334,30542979.2944447,31873384.703722466
2006-11-13,144.78739868,145.68669929,144.11292322,144.49512598,118.8019576467334,10026306.96613157,30644377.64633022
2006-11-14,145.05718886,145.67545804,143.03938311,143.82065052,119.13616022953339,14454023.28565695,28958184.644558955
2006-11-15,144.11292322,144.54571164,141.42626264,141.93773986,119.45571171400006,18631438.43028569,27955764.778448164
2006-11-16,142.28621885,142.28621885,142.28621885,142.28621885,119.7775863917334,14377216.93302314,27546904.83248999
2006-11-17,142.7639723,142.98879745,140.77989032,141.5555371,120.08690833173341,11166143.84077555,27008315.185113348
2006-11-20,137.7335095,142.52790589,137.7335095,141.52743396,120.3923332949334,24792617.3735409,26609294.885512397
2006-11-21,142.42673457,143.70823795,141.54429585,143.21924324,120.6791727271334,16272867.81494381,25736027.383284066
2006-11-22,143.87685681,145.06843012,143.02252123,143.6801348,120.94622754580007,16031168.88037573,25746081.863254458
2006-11-23,143.88809807,144.98974132,142.65155972,142.98317683,121.15561471266672,16377153.29929941,25486234.603459574
2006-11-24,142.7639723,143.25858764,141.44874516,141.90401609,121.3709972019334,18718128.01870548,24297601.142480176
2006-11-27,141.86467169,142.65155972,140.58878894,140.83609661,121.57757403940006,16122564.34794115,24194800.812233012
2006-11-28,140.43703197,142.73024853,139.38035375,140.59440957,121.79910177200007,27722334.04685146,24669853.974502347
2006-11-29,141.08902491,142.28059822,140.08293235,140.43703197,122.00193151613338,15716942.47383366,23010867.89291817
2006-11-30,140.62813335,141.75225911,139.39721563,139.89183097,122.18666284286674,23941502.64171405,22361691.864779793
2006-12-01,139.96489914,142.64031847,139.96489914,141.75787974,122.3838344947334,20285523.8146651,21928637.11711981
2006-12-04,142.20190942,143.43844776,141.1452312,141.62860528,122.55526367406671,22223376.38026598,21484476.85050823
2006-12-05,143.88809807,145.50683917,142.20190942,143.83751241,122.73812146540006,33494597.43175622,21538560.211845987
2006-12-06,144.03985505,144.03985505,144.03985505,144.03985505,122.88886673066673,28458390.47835797,20789889.533404704
2006-12-07,146.24876218,146.24876218,146.24876218,146.24876218,123.04006164626672,34013080.34314253,20668417.804785624
2006-12-08,146.69841248,146.69841248,142.20190942,142.66842161,123.12560761706673,25955200.81335569,20439028.880731173
2006-12-11,143.88809807,143.88809807,137.8515427,139.391595,123.18998255260004,40350787.57707014,21955252.911278103
2006-12-12,139.16676985,141.52743396,132.2365345,135.50211985,123.2166618041334,61187192.81323185,24291911.387656845
2006-12-13,136.57003933,139.62766141,135.00750452,139.21173488,123.31269961540005,46754065.76597387,25698042.754441254
2006-12-14,139.95365789,143.14617506,139.28480306,141.57801962,123.45703736380007,26735762.94120538,26315970.054850366
2006-12-15,142.314322,142.7639723,140.00986417,140.9316473,123.63093961980007,21485220.5395376,26831923.88978847
2006-12-18,141.63984654,145.91152445,139.73445336,144.91105251,123.8148465951334,22438201.09763383,26714203.075993117
2006-12-19,145.88904193,145.88904193,138.26746924,140.91478542,123.94026155980005,37589023.64150878,27780010.867321365
2006-12-20,141.63984654,143.32603518,138.63843074,140.39206694,124.12319429286673,37371574.66261359,28847031.156433262
2006-12-21,140.74054592,142.49418212,139.74007399,141.80284477,124.33554166506673,20588141.1998744,29057580.551462013
