,Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
11,LONG,2017-01-19 13:45:00,19146.1,18906.77375,2017-01-19 15:15:00,19117.2,-28.899999999997817,3.8263300000000005,390,-32.726329999997816,-12763.268699999147,-0.25526537399998295,0 days 01:30:00,MA Cross Opp,2017
12,SHORT,2017-01-19 15:15:00,19117.2,19356.165,2017-01-24 09:15:00,18984.75,132.45000000000073,3.8101949999999998,390,128.63980500000073,50169.523950000286,1.0033904790000057,4 days 18:00:00,MA Cross Opp W Gap Exit,2017
13,LONG,2017-01-24 10:15:00,18984.75,18747.440625,2017-01-30 09:45:00,19630.1,645.3499999999985,3.861485,420,641.4885149999985,269425.1762999994,5.3885035259999885,5 days 23:30:00,MA Cross Opp,2017
14,SHORT,2017-01-30 09:45:00,19630.1,19875.476249999996,2017-01-31 13:45:00,19586.1,44.0,3.92162,390,40.07838,15630.568200000002,0.312611364,1 days 04:00:00,MA Cross Opp,2017
15,LONG,2017-01-31 13:45:00,19586.1,19341.27375,2017-02-06 14:45:00,20378.45,792.3500000000022,3.9964550000000005,390,788.3535450000022,307457.88255000085,6.149157651000017,6 days 01:00:00,MA Cross Opp,2017
16,SHORT,2017-02-06 14:45:00,20378.45,20633.180625,2017-02-07 13:15:00,20409.7,-31.25,4.0788150000000005,390,-35.328815,-13778.23785,-0.275564757,0 days 22:30:00,MA Cross Opp,2017
17,LONG,2017-02-07 13:15:00,20409.7,20154.57875,2017-02-08 09:15:00,20306.6,-103.10000000000218,4.071630000000001,390,-107.17163000000218,-41796.93570000085,-0.8359387140000171,0 days 20:00:00,MA Cross Opp,2017
18,SHORT,2017-02-08 09:15:00,20306.6,20560.4325,2017-02-09 15:15:00,20171.0,135.59999999999854,4.04776,390,131.55223999999853,51305.37359999943,1.0261074719999885,1 days 06:00:00,MA Cross Opp,2017
19,LONG,2017-02-09 15:15:00,20171.0,19918.8625,2017-02-10 14:45:00,20233.05,62.04999999999927,4.040405000000001,390,58.00959499999927,22623.742049999717,0.4524748409999943,0 days 23:30:00,MA Cross Opp,2017
20,SHORT,2017-02-10 14:45:00,20233.05,20485.963125,2017-02-13 11:15:00,20254.65,-21.600000000002183,4.04877,390,-25.648770000002184,-10003.020300000851,-0.200060406000017,2 days 20:30:00,MA Cross Opp,2017
21,LONG,2017-02-13 11:15:00,20254.65,20001.466875000002,2017-02-13 12:15:00,20187.75,-66.90000000000146,4.04424,390,-70.94424000000146,-27668.253600000568,-0.5533650720000114,0 days 01:00:00,MA Cross Opp,2017
22,SHORT,2017-02-13 12:15:00,20187.75,20440.096875,2017-02-13 15:15:00,20266.6,-78.84999999999854,4.045435,390,-82.89543499999854,-32329.21964999943,-0.6465843929999886,0 days 03:00:00,MA Cross Opp,2017
23,LONG,2017-02-13 15:15:00,20266.6,20013.267499999998,2017-02-14 12:15:00,20181.7,-84.89999999999782,4.04483,390,-88.94482999999782,-34688.48369999915,-0.693769673999983,0 days 21:00:00,MA Cross Opp,2017
24,SHORT,2017-02-14 12:15:00,20181.7,20433.97125,2017-02-14 14:45:00,20267.1,-85.39999999999782,4.044880000000001,390,-89.44487999999782,-34883.50319999915,-0.697670063999983,0 days 02:30:00,MA Cross Opp,2017
25,LONG,2017-02-14 14:45:00,20267.1,20013.76125,2017-02-15 12:15:00,20158.8,-108.29999999999927,4.04259,390,-112.34258999999928,-43813.610099999714,-0.8762722019999943,0 days 21:30:00,MA Cross Opp,2017
26,SHORT,2017-02-15 12:15:00,20158.8,20410.785,2017-02-16 09:15:00,20170.65,-11.850000000002183,4.032945,390,-15.882945000002183,-6194.348550000851,-0.12388697100001703,0 days 21:00:00,MA Cross Opp,2017
27,SHORT,2017-02-16 10:15:00,20094.3,20345.47875,2017-02-16 13:15:00,20248.5,-154.20000000000073,4.034280000000001,390,-158.23428000000072,-61711.369200000285,-1.2342273840000058,0 days 03:00:00,MA Cross Opp,2017
28,LONG,2017-02-16 13:15:00,20248.5,19995.39375,2017-02-17 14:45:00,20531.8,283.2999999999993,4.07803,390,279.22196999999926,108896.56829999971,2.1779313659999944,1 days 01:30:00,MA Cross Opp,2017
29,SHORT,2017-02-17 14:45:00,20531.8,20788.4475,2017-02-20 11:45:00,20582.3,-50.5,4.11141,390,-54.61141,-21298.4499,-0.425968998,2 days 21:00:00,MA Cross Opp,2017
30,LONG,2017-02-20 11:45:00,20582.3,20325.02125,2017-02-22 14:45:00,20854.0,271.7000000000007,4.143630000000001,360,267.55637000000075,96320.29320000028,1.9264058640000057,2 days 03:00:00,MA Cross Opp,2017
31,SHORT,2017-02-22 14:45:00,20854.0,21114.675,2017-02-23 11:15:00,20911.6,-57.599999999998545,4.17656,360,-61.77655999999855,-22239.561599999477,-0.44479123199998954,0 days 20:30:00,MA Cross Opp,2017
32,LONG,2017-02-23 11:15:00,20911.6,20650.204999999998,2017-02-27 09:15:00,20833.85,-77.75,4.174545,360,-81.924545,-29492.836199999998,-0.5898567239999999,3 days 22:00:00,MA Cross Opp,2017
33,SHORT,2017-02-27 09:15:00,20833.85,21094.273124999996,2017-03-01 11:45:00,20779.25,54.599999999998545,4.16131,360,50.438689999998545,18157.928399999477,0.3631585679999895,2 days 02:30:00,MA Cross Opp,2017
34,LONG,2017-03-01 11:45:00,20779.25,20519.509375,2017-03-01 14:15:00,20764.4,-14.849999999998545,4.154365,360,-19.004364999998543,-6841.571399999476,-0.1368314279999895,0 days 02:30:00,MA Cross Opp,2017
35,SHORT,2017-03-01 14:15:00,20764.4,21023.955,2017-03-02 09:15:00,20837.15,-72.75,4.1601550000000005,360,-76.910155,-27687.6558,-0.553753116,0 days 19:00:00,MA Cross Opp W Gap Exit,2017
36,LONG,2017-03-02 10:15:00,20859.7,20598.95375,2017-03-02 13:15:00,20725.4,-134.29999999999927,4.158510000000001,360,-138.45850999999928,-49845.06359999974,-0.9969012719999948,0 days 03:00:00,MA Cross Opp,2017
37,SHORT,2017-03-02 13:15:00,20725.4,20984.4675,2017-03-03 15:15:00,20497.15,228.25,4.122255000000001,360,224.127745,80685.9882,1.613719764,1 days 02:00:00,MA Cross Opp,2017
38,LONG,2017-03-03 15:15:00,20497.15,20240.935625000002,2017-03-07 09:15:00,20650.9,153.75,4.1148050000000005,390,149.635195,58357.726050000005,1.167154521,3 days 18:00:00,MA Cross Opp,2017
39,SHORT,2017-03-07 09:15:00,20650.9,20909.03625,2017-03-07 10:45:00,20628.35,22.55000000000291,4.127925,360,18.42207500000291,6631.947000001047,0.13263894000002094,0 days 01:30:00,MA Cross Opp,2017
40,LONG,2017-03-07 10:45:00,20628.35,20370.495625,2017-03-07 11:45:00,20607.7,-20.649999999997817,4.123605,360,-24.77360499999782,-8918.497799999215,-0.17836995599998431,0 days 01:00:00,MA Cross Opp,2017
41,SHORT,2017-03-07 11:45:00,20607.7,20865.29625,2017-03-07 14:45:00,20634.2,-26.5,4.1241900000000005,360,-30.62419,-11024.7084,-0.22049416800000002,0 days 03:00:00,MA Cross Opp,2017
42,LONG,2017-03-07 14:45:00,20634.2,20376.272500000003,2017-03-08 11:45:00,20548.6,-85.60000000000218,4.11828,360,-89.71828000000218,-32298.580800000786,-0.6459716160000157,0 days 21:00:00,MA Cross Opp,2017
43,SHORT,2017-03-08 11:45:00,20548.6,20805.457499999997,2017-03-08 14:45:00,20684.8,-136.20000000000073,4.12334,360,-140.32334000000074,-50516.40240000027,-1.0103280480000052,0 days 03:00:00,MA Cross Opp,2017
44,LONG,2017-03-08 14:45:00,20684.8,20426.24,2017-03-09 13:45:00,20656.3,-28.5,4.13411,360,-32.63411,-11748.2796,-0.23496559199999997,0 days 23:00:00,MA Cross Opp,2017
45,SHORT,2017-03-09 13:45:00,20656.3,20914.50375,2017-03-10 09:15:00,20781.4,-125.10000000000218,4.14377,360,-129.24377000000217,-46527.75720000078,-0.9305551440000157,0 days 19:30:00,MA Cross Opp W Gap Exit,2017
46,LONG,2017-03-10 10:15:00,20782.65,20522.866875000003,2017-03-10 13:15:00,20724.8,-57.85000000000218,4.150745,360,-62.00074500000218,-22320.268200000784,-0.4464053640000157,0 days 03:00:00,MA Cross Opp,2017
47,SHORT,2017-03-10 13:15:00,20724.8,20983.859999999997,2017-03-14 09:15:00,20983.859999999997,-259.0599999999977,4.170866,360,-263.23086599999766,-94763.11175999916,-1.895262235199983,3 days 20:00:00,ISL Hit,2017
48,LONG,2017-03-14 10:15:00,21141.65,20877.379375000004,2017-03-14 14:45:00,21082.65,-59.0,4.22243,360,-63.22243,-22760.074800000002,-0.45520149600000004,0 days 04:30:00,MA Cross Opp,2017
49,SHORT,2017-03-14 14:45:00,21082.65,21346.183125,2017-03-15 11:15:00,21200.25,-117.59999999999854,4.22829,360,-121.82828999999855,-43858.184399999474,-0.8771636879999896,0 days 20:30:00,MA Cross Opp,2017
50,LONG,2017-03-15 11:15:00,21200.25,20935.246875,2017-03-15 14:45:00,21175.2,-25.049999999999272,4.237545,360,-29.287544999999273,-10543.516199999738,-0.21087032399999478,0 days 03:30:00,MA Cross Opp,2017
51,SHORT,2017-03-15 14:45:00,21175.2,21439.89,2017-03-16 11:15:00,21244.9,-69.70000000000073,4.2420100000000005,360,-73.94201000000072,-26619.12360000026,-0.5323824720000052,0 days 20:30:00,MA Cross Opp,2017
52,LONG,2017-03-16 11:15:00,21244.9,20979.338750000003,2017-03-17 09:45:00,21195.2,-49.70000000000073,4.244010000000001,360,-53.94401000000073,-19419.843600000262,-0.3883968720000052,0 days 22:30:00,MA Cross Opp,2017
53,SHORT,2017-03-17 09:45:00,21195.2,21460.14,2017-03-17 14:45:00,21168.45,26.75,4.236365,360,22.513635,8104.908600000001,0.162098172,0 days 05:00:00,MA Cross Opp,2017
54,LONG,2017-03-17 14:45:00,21168.45,20903.844375,2017-03-20 09:45:00,21095.9,-72.54999999999927,4.226435,360,-76.77643499999927,-27639.516599999737,-0.5527903319999947,2 days 19:00:00,MA Cross Opp,2017
55,SHORT,2017-03-20 09:45:00,21095.9,21359.59875,2017-03-23 11:15:00,20856.45,239.45000000000073,4.195235000000001,360,235.25476500000073,84691.71540000026,1.6938343080000053,3 days 01:30:00,MA Cross Opp,2017
56,LONG,2017-03-23 11:15:00,20856.45,20595.744375000002,2017-03-27 10:15:00,21052.2,195.75,4.1908650000000005,360,191.559135,68961.2886,1.3792257719999998,3 days 23:00:00,MA Cross Opp,2017
57,SHORT,2017-03-27 10:15:00,21052.2,21315.3525,2017-03-28 09:15:00,21181.9,-129.70000000000073,4.223410000000001,360,-133.92341000000073,-48212.427600000265,-0.9642485520000053,0 days 23:00:00,MA Cross Opp W Gap Exit,2017
58,LONG,2017-03-28 10:15:00,21187.7,20922.853750000002,2017-03-28 14:45:00,21208.9,21.200000000000728,4.239660000000001,360,16.960340000000727,6105.722400000262,0.12211444800000523,0 days 04:30:00,MA Cross Opp,2017
59,SHORT,2017-03-28 14:45:00,21208.9,21474.01125,2017-03-29 10:45:00,21302.1,-93.19999999999709,4.2511,360,-97.45109999999708,-35082.39599999895,-0.7016479199999791,0 days 20:00:00,MA Cross Opp,2017
60,LONG,2017-03-29 10:45:00,21302.1,21035.82375,2017-03-31 11:15:00,21448.3,146.20000000000073,4.27504,360,141.92496000000074,51092.98560000026,1.0218597120000052,2 days 00:30:00,MA Cross Opp,2017
61,SHORT,2017-03-31 11:15:00,21448.3,21716.403749999998,2017-04-03 12:45:00,21509.3,-61.0,4.2957600000000005,360,-65.29576,-23506.4736,-0.47012947200000005,3 days 01:30:00,MA Cross Opp,2017
62,LONG,2017-04-03 12:45:00,21509.3,21240.43375,2017-04-06 10:15:00,21587.6,78.29999999999927,4.30969,360,73.99030999999927,26636.511599999736,0.5327302319999947,2 days 21:30:00,MA Cross Opp,2017
63,SHORT,2017-04-06 10:15:00,21587.6,21857.444999999996,2017-04-07 10:15:00,21590.05,-2.4500000000007276,4.317765,360,-6.767765000000727,-2436.395400000262,-0.04872790800000523,1 days 00:00:00,MA Cross Opp,2017
64,LONG,2017-04-07 10:15:00,21590.05,21320.174375,2017-04-07 11:15:00,21570.95,-19.099999999998545,4.3161000000000005,360,-23.416099999998544,-8429.795999999476,-0.16859591999998952,0 days 01:00:00,MA Cross Opp,2017
65,SHORT,2017-04-07 11:15:00,21570.95,21840.586875,2017-04-10 12:15:00,21499.7,71.25,4.307065000000001,360,66.942935,24099.4566,0.48198913200000004,3 days 01:00:00,MA Cross Opp,2017
66,LONG,2017-04-10 12:15:00,21499.7,21230.95375,2017-04-12 11:45:00,21629.5,129.79999999999927,4.31292,360,125.48707999999927,45175.34879999974,0.9035069759999949,1 days 23:30:00,MA Cross Opp,2017
67,SHORT,2017-04-12 11:45:00,21629.5,21899.868749999998,2017-04-13 11:15:00,21744.55,-115.04999999999927,4.337405,360,-119.38740499999928,-42979.465799999736,-0.8595893159999948,0 days 23:30:00,MA Cross Opp,2017
68,LONG,2017-04-13 11:15:00,21744.55,21472.743125,2017-04-13 14:15:00,21699.6,-44.95000000000073,4.344415,360,-49.294415000000726,-17745.98940000026,-0.3549197880000052,0 days 03:00:00,MA Cross Opp,2017
69,SHORT,2017-04-13 14:15:00,21699.6,21970.844999999998,2017-04-18 09:45:00,21866.75,-167.15000000000146,4.356635,360,-171.50663500000147,-61742.38860000053,-1.2348477720000106,4 days 19:30:00,MA Cross Opp,2017
70,LONG,2017-04-18 09:45:00,21866.75,21593.415625,2017-04-18 14:15:00,21783.75,-83.0,4.36505,360,-87.36505,-31451.417999999998,-0.62902836,0 days 04:30:00,MA Cross Opp,2017
71,SHORT,2017-04-18 14:15:00,21783.75,22056.046875,2017-04-21 10:45:00,21550.65,233.09999999999854,4.33344,360,228.76655999999855,82355.96159999947,1.6471192319999894,2 days 20:30:00,MA Cross Opp,2017
72,LONG,2017-04-21 10:45:00,21550.65,21281.266875,2017-04-21 13:15:00,21409.05,-141.60000000000218,4.29597,360,-145.8959700000022,-52522.54920000079,-1.0504509840000156,0 days 02:30:00,MA Cross Opp,2017
73,SHORT,2017-04-21 13:15:00,21409.05,21676.663125,2017-04-24 09:15:00,21676.663125,-267.61312499999985,4.3085713125,360,-271.9216963124999,-97891.81067249995,-1.957836213449999,2 days 20:00:00,ISL Hit,2017
74,LONG,2017-04-24 09:45:00,21716.95,21445.488125000003,2017-04-26 14:15:00,22192.15,475.2000000000007,4.390910000000001,360,470.8090900000007,169491.27240000025,3.3898254480000047,2 days 04:30:00,MA Cross Opp,2017
75,SHORT,2017-04-26 14:15:00,22192.15,22469.551875,2017-04-27 10:15:00,22217.7,-25.549999999999272,4.440985,360,-29.990984999999274,-10796.754599999738,-0.21593509199999478,0 days 20:00:00,MA Cross Opp,2017
76,LONG,2017-04-27 10:15:00,22217.7,21939.978750000002,2017-04-28 10:15:00,22206.05,-11.650000000001455,4.442375,360,-16.092375000001454,-5793.255000000523,-0.11586510000001046,1 days 00:00:00,MA Cross Opp,2017
77,SHORT,2017-04-28 11:15:00,22218.1,22495.82625,2017-04-28 14:45:00,22323.0,-104.90000000000146,4.45411,360,-109.35411000000146,-39367.47960000052,-0.7873495920000105,0 days 03:30:00,MA Cross Opp,2017
78,LONG,2017-04-28 14:45:00,22323.0,22043.9625,2017-05-02 13:45:00,22347.5,24.5,4.46705,330,20.03295,6610.8735,0.13221747,3 days 23:00:00,MA Cross Opp,2017
79,SHORT,2017-05-02 13:45:00,22347.5,22626.84375,2017-05-02 14:45:00,22366.9,-19.400000000001455,4.47144,330,-23.871440000001456,-7877.57520000048,-0.1575515040000096,0 days 01:00:00,MA Cross Opp,2017
80,LONG,2017-05-02 14:45:00,22366.9,22087.31375,2017-05-03 10:45:00,22289.65,-77.25,4.465655000000001,330,-81.715655,-26966.16615,-0.539323323,0 days 20:00:00,MA Cross Opp,2017
81,SHORT,2017-05-03 10:45:00,22289.65,22568.270625,2017-05-04 09:15:00,22568.270625,-278.62062499999956,4.4857920625,330,-283.1064170624996,-93425.11763062487,-1.8685023526124973,0 days 22:30:00,ISL Hit,2017
82,LONG,2017-05-04 10:45:00,22582.45,22300.169375,2017-05-05 13:15:00,22592.1,9.649999999997817,4.517455000000001,330,5.132544999997816,1693.7398499992794,0.033874796999985586,1 days 02:30:00,MA Cross Opp,2017
83,SHORT,2017-05-05 13:15:00,22592.1,22874.501249999998,2017-05-08 10:15:00,22779.85,-187.75,4.537195,330,-192.287195,-63454.77435,-1.269095487,2 days 21:00:00,MA Cross Opp,2017
84,LONG,2017-05-08 10:15:00,22779.85,22495.101875,2017-05-09 09:45:00,22681.5,-98.34999999999854,4.5461350000000005,330,-102.89613499999855,-33955.72454999952,-0.6791144909999903,0 days 23:30:00,MA Cross Opp,2017
85,SHORT,2017-05-09 09:45:00,22681.5,22965.01875,2017-05-09 14:15:00,22755.4,-73.90000000000146,4.543690000000001,330,-78.44369000000145,-25886.41770000048,-0.5177283540000095,0 days 04:30:00,MA Cross Opp,2017
86,LONG,2017-05-09 14:15:00,22755.4,22470.957500000004,2017-05-11 14:45:00,22872.0,116.59999999999854,4.562740000000001,330,112.03725999999854,36972.29579999952,0.7394459159999904,2 days 00:30:00,MA Cross Opp,2017
87,SHORT,2017-05-11 14:45:00,22872.0,23157.899999999998,2017-05-15 10:15:00,22812.85,59.150000000001455,4.568485,330,54.58151500000145,18011.89995000048,0.3602379990000096,3 days 19:30:00,MA Cross Opp,2017
88,LONG,2017-05-15 10:15:00,22812.85,22527.689374999998,2017-05-15 15:15:00,22810.45,-2.399999999997817,4.56233,330,-6.962329999997817,-2297.56889999928,-0.045951377999985596,0 days 05:00:00,MA Cross Opp,2017
89,SHORT,2017-05-15 15:15:00,22810.45,23095.580625,2017-05-16 12:45:00,22842.25,-31.799999999999272,4.56527,330,-36.36526999999927,-12000.53909999976,-0.2400107819999952,0 days 21:30:00,MA Cross Opp,2017
90,LONG,2017-05-16 12:45:00,22842.25,22556.721875,2017-05-17 12:15:00,22885.5,43.25,4.572775,330,38.677225,12763.48425,0.25526968499999997,0 days 23:30:00,MA Cross Opp,2017
91,SHORT,2017-05-17 12:15:00,22885.5,23171.56875,2017-05-17 13:45:00,22961.9,-76.40000000000146,4.58474,330,-80.98474000000145,-26724.96420000048,-0.5344992840000096,0 days 01:30:00,MA Cross Opp,2017
92,LONG,2017-05-17 13:45:00,22961.9,22674.87625,2017-05-18 09:45:00,22750.45,-211.45000000000073,4.571235000000001,330,-216.02123500000073,-71287.00755000024,-1.425740151000005,0 days 20:00:00,MA Cross Opp,2017
93,SHORT,2017-05-18 09:45:00,22750.45,23034.830625,2017-05-22 09:15:00,22824.8,-74.34999999999854,4.557525,330,-78.90752499999854,-26039.48324999952,-0.5207896649999904,3 days 23:30:00,MA Cross Opp,2017
94,LONG,2017-05-22 11:15:00,22802.3,22517.27125,2017-05-22 13:15:00,22722.7,-79.59999999999854,4.5525,330,-84.15249999999854,-27770.324999999517,-0.5554064999999904,0 days 02:00:00,MA Cross Opp,2017
95,SHORT,2017-05-22 13:15:00,22722.7,23006.73375,2017-05-23 13:45:00,22689.3,33.400000000001455,4.5412,330,28.858800000001455,9523.40400000048,0.19046808000000962,1 days 00:30:00,MA Cross Opp,2017
96,LONG,2017-05-23 13:45:00,22689.3,22405.68375,2017-05-24 11:15:00,22609.6,-79.70000000000073,4.52989,330,-84.22989000000072,-27795.863700000238,-0.5559172740000048,0 days 21:30:00,MA Cross Opp,2017
97,SHORT,2017-05-24 11:15:00,22609.6,22892.219999999998,2017-05-24 12:45:00,22612.1,-2.5,4.52217,330,-7.02217,-2317.3161,-0.046346322,0 days 01:30:00,MA Cross Opp,2017
98,LONG,2017-05-24 12:45:00,22612.1,22329.44875,2017-05-24 13:15:00,22513.75,-98.34999999999854,4.5125850000000005,330,-102.86258499999855,-33944.65304999952,-0.6788930609999905,0 days 00:30:00,MA Cross Opp,2017
99,SHORT,2017-05-24 13:15:00,22513.75,22795.171875,2017-05-25 10:15:00,22705.05,-191.29999999999927,4.52188,330,-195.82187999999928,-64621.220399999766,-1.2924244079999951,0 days 21:00:00,MA Cross Opp,2017
100,LONG,2017-05-25 10:15:00,22705.05,22421.236875,2017-05-29 11:15:00,23238.1,533.0499999999993,4.594315,330,528.4556849999992,174390.37604999973,3.4878075209999944,4 days 01:00:00,MA Cross Opp,2017
101,SHORT,2017-05-29 11:15:00,23238.1,23528.57625,2017-05-30 11:15:00,23235.75,2.349999999998545,4.647385,330,-2.297385000001455,-758.1370500004801,-0.015162741000009604,1 days 00:00:00,MA Cross Opp,2017
102,LONG,2017-05-30 11:15:00,23235.75,22945.303125000002,2017-05-30 12:15:00,23221.65,-14.099999999998545,4.64574,330,-18.745739999998545,-6186.094199999519,-0.12372188399999039,0 days 01:00:00,MA Cross Opp,2017
103,SHORT,2017-05-30 12:15:00,23221.65,23511.920625,2017-05-30 13:15:00,23244.05,-22.399999999997817,4.64657,330,-27.046569999997818,-8925.36809999928,-0.17850736199998557,0 days 01:00:00,MA Cross Opp,2017
104,LONG,2017-05-30 13:15:00,23244.05,22953.499375,2017-06-01 11:15:00,23289.8,45.75,4.653385,330,41.096615,13561.88295,0.27123765899999996,1 days 22:00:00,MA Cross Opp,2017
105,SHORT,2017-06-01 11:15:00,23289.8,23580.922499999997,2017-06-02 09:15:00,23348.85,-59.04999999999927,4.6638649999999995,330,-63.713864999999274,-21025.57544999976,-0.4205115089999952,0 days 22:00:00,MA Cross Opp W Gap Exit,2017
106,LONG,2017-06-02 10:15:00,23354.2,23062.272500000003,2017-06-06 10:45:00,23434.55,80.34999999999854,4.678875000000001,330,75.67112499999854,24971.47124999952,0.4994294249999903,4 days 00:30:00,MA Cross Opp,2017
107,SHORT,2017-06-06 10:45:00,23434.55,23727.481874999998,2017-06-07 09:45:00,23514.0,-79.45000000000073,4.6948550000000004,330,-84.14485500000073,-27767.80215000024,-0.5553560430000047,0 days 23:00:00,MA Cross Opp,2017
108,LONG,2017-06-07 09:45:00,23514.0,23220.075,2017-06-07 14:15:00,23484.1,-29.900000000001455,4.69981,330,-34.599810000001455,-11417.93730000048,-0.22835874600000958,0 days 04:30:00,MA Cross Opp,2017
109,SHORT,2017-06-07 14:15:00,23484.1,23777.65125,2017-06-07 15:15:00,23568.9,-84.80000000000291,4.7053,330,-89.5053000000029,-29536.74900000096,-0.5907349800000192,0 days 01:00:00,MA Cross Opp,2017
110,LONG,2017-06-07 15:15:00,23568.9,23274.288750000003,2017-06-08 15:15:00,23516.45,-52.45000000000073,4.708535000000001,330,-57.158535000000725,-18862.31655000024,-0.3772463310000048,1 days 00:00:00,MA Cross Opp,2017
111,SHORT,2017-06-08 15:15:00,23516.45,23810.405625,2017-06-09 12:15:00,23587.2,-70.75,4.710365,330,-75.460365,-24901.920449999998,-0.49803840899999996,0 days 21:00:00,MA Cross Opp,2017
112,LONG,2017-06-09 12:15:00,23587.2,23292.36,2017-06-12 10:45:00,23542.95,-44.25,4.713015,330,-48.963015,-16157.79495,-0.32315589899999997,2 days 22:30:00,MA Cross Opp,2017
113,SHORT,2017-06-12 10:45:00,23542.95,23837.236875,2017-06-13 10:45:00,23581.0,-38.04999999999927,4.712395,330,-42.76239499999927,-14111.59034999976,-0.28223180699999517,1 days 00:00:00,MA Cross Opp,2017
114,LONG,2017-06-13 10:45:00,23581.0,23286.2375,2017-06-13 14:45:00,23505.25,-75.75,4.7086250000000005,330,-80.458625,-26551.34625,-0.531026925,0 days 04:00:00,MA Cross Opp,2017
115,SHORT,2017-06-13 14:45:00,23505.25,23799.065625,2017-06-14 13:45:00,23517.75,-12.5,4.7023,330,-17.2023,-5676.759,-0.11353518,0 days 23:00:00,MA Cross Opp,2017
116,LONG,2017-06-14 13:45:00,23517.75,23223.778125,2017-06-15 10:15:00,23409.75,-108.0,4.69275,330,-112.69275,-37188.6075,-0.74377215,0 days 20:30:00,MA Cross Opp,2017
117,SHORT,2017-06-15 10:15:00,23409.75,23702.371875,2017-06-16 09:45:00,23475.75,-66.0,4.68855,330,-70.68855,-23327.221500000003,-0.46654443000000007,0 days 23:30:00,MA Cross Opp,2017
118,LONG,2017-06-16 09:45:00,23475.75,23182.303125000002,2017-06-16 14:15:00,23441.7,-34.04999999999927,4.691745,330,-38.74174499999927,-12784.77584999976,-0.2556955169999952,0 days 04:30:00,MA Cross Opp,2017
119,SHORT,2017-06-16 14:15:00,23441.7,23734.72125,2017-06-19 09:15:00,23554.95,-113.25,4.699665,330,-117.949665,-38923.389449999995,-0.7784677889999999,2 days 19:00:00,MA Cross Opp W Gap Exit,2017
120,LONG,2017-06-19 10:15:00,23570.35,23275.720624999998,2017-06-20 12:45:00,23714.1,143.75,4.728445,330,139.021555,45877.113150000005,0.9175422630000001,1 days 02:30:00,MA Cross Opp,2017
121,SHORT,2017-06-20 12:45:00,23714.1,24010.52625,2017-06-20 13:15:00,23722.3,-8.200000000000728,4.74364,330,-12.943640000000727,-4271.401200000239,-0.08542802400000478,0 days 00:30:00,MA Cross Opp,2017
