,Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
11,LONG,2017-01-19 12:30:00,19183.6,19039.722999999998,2017-01-19 15:00:00,19129.35,-54.25,3.831295,840,-58.081295,-48788.2878,-0.9757657559999999,0 days 02:30:00,MA Cross Opp,2017
12,SHORT,2017-01-19 15:00:00,19129.35,19272.820125,2017-01-24 09:15:00,18889.95,239.39999999999782,3.8019300000000005,870,235.59806999999782,204970.3208999981,4.099406417999962,4 days 18:15:00,MA Cross Opp,2017
13,LONG,2017-01-24 10:15:00,18979.5,18837.15375,2017-01-24 13:45:00,18943.9,-35.599999999998545,3.7923400000000003,870,-39.39233999999855,-34271.335799998735,-0.6854267159999747,0 days 03:30:00,MA Cross Opp,2017
14,LONG,2017-01-24 14:00:00,19012.0,18869.41,2017-01-30 09:45:00,19630.1,618.0999999999985,3.86421,870,614.2357899999986,534385.1372999988,10.687702745999976,5 days 19:45:00,MA Cross Opp,2017
15,SHORT,2017-01-30 09:45:00,19630.1,19777.32575,2017-01-31 13:30:00,19582.05,48.04999999999927,3.9212149999999997,840,44.128784999999276,37068.17939999939,0.7413635879999878,1 days 03:45:00,MA Cross Opp,2017
16,LONG,2017-01-31 13:30:00,19582.05,19435.184625,2017-02-01 12:45:00,19522.45,-59.599999999998545,3.91045,840,-63.51044999999854,-53348.777999998776,-1.0669755599999755,0 days 23:15:00,MA Cross Opp,2017
17,SHORT,2017-02-01 12:45:00,19522.45,19668.868375000002,2017-02-01 12:45:00,19668.868375000002,-146.4183750000011,3.9191318375000006,840,-150.3375068375011,-126283.50574350094,-2.5256701148700187,0 days 00:00:00,ISL Hit,2017
18,LONG,2017-02-01 13:30:00,19877.7,19728.617250000003,2017-02-06 14:45:00,20388.4,510.7000000000007,4.026610000000001,810,506.6733900000007,410405.4459000006,8.208108918000011,5 days 01:15:00,MA Cross Opp,2017
19,SHORT,2017-02-07 09:15:00,20359.1,20511.79325,2017-02-07 12:45:00,20401.35,-42.25,4.076045,810,-46.326045,-37524.09645,-0.7504819289999999,0 days 03:30:00,MA Cross Opp,2017
20,LONG,2017-02-07 12:45:00,20401.35,20248.339874999998,2017-02-07 15:15:00,20317.55,-83.79999999999927,4.07189,810,-87.87188999999927,-71176.23089999941,-1.4235246179999883,0 days 02:30:00,MA Cross Opp,2017
21,SHORT,2017-02-07 15:15:00,20317.55,20469.931625,2017-02-09 14:30:00,20124.25,193.29999999999927,4.044180000000001,810,189.25581999999926,153297.2141999994,3.065944283999988,1 days 23:15:00,MA Cross Opp,2017
22,LONG,2017-02-09 14:30:00,20124.25,19973.318125,2017-02-10 13:30:00,20209.0,84.75,4.0333250000000005,810,80.716675,65380.50674999999,1.307610135,0 days 23:00:00,MA Cross Opp,2017
23,SHORT,2017-02-10 13:30:00,20209.0,20360.5675,2017-02-13 11:30:00,20225.3,-16.299999999999272,4.043430000000001,810,-20.343429999999273,-16478.17829999941,-0.3295635659999882,2 days 22:00:00,MA Cross Opp,2017
24,LONG,2017-02-13 11:30:00,20225.3,20073.61025,2017-02-13 12:00:00,20213.3,-12.0,4.0438600000000005,810,-16.043860000000002,-12995.526600000001,-0.259910532,0 days 00:30:00,MA Cross Opp,2017
25,SHORT,2017-02-13 12:00:00,20213.3,20364.89975,2017-02-13 14:45:00,20248.9,-35.60000000000218,4.04622,810,-39.64622000000218,-32113.438200001765,-0.6422687640000353,0 days 02:45:00,MA Cross Opp,2017
26,LONG,2017-02-13 14:45:00,20248.9,20097.033250000004,2017-02-14 12:15:00,20186.85,-62.05000000000291,4.043575000000001,810,-66.09357500000291,-53535.79575000236,-1.0707159150000474,0 days 21:30:00,MA Cross Opp,2017
27,SHORT,2017-02-14 12:15:00,20186.85,20338.251375,2017-02-14 14:30:00,20235.75,-48.900000000001455,4.04226,810,-52.942260000001454,-42883.23060000118,-0.8576646120000235,0 days 02:15:00,MA Cross Opp,2017
28,LONG,2017-02-14 14:30:00,20235.75,20083.981875,2017-02-15 12:15:00,20164.2,-71.54999999999927,4.039995,810,-75.58999499999928,-61227.895949999416,-1.2245579189999884,0 days 21:45:00,MA Cross Opp,2017
29,SHORT,2017-02-15 12:15:00,20164.2,20315.431500000002,2017-02-16 09:15:00,20170.65,-6.450000000000728,4.033485000000001,810,-10.483485000000728,-8491.62285000059,-0.1698324570000118,0 days 21:00:00,MA Cross Opp,2017
30,SHORT,2017-02-16 10:00:00,20095.35,20246.065125,2017-02-16 11:30:00,20246.065125,-150.71512500000244,4.0341415125,810,-154.74926651250246,-125346.90587512699,-2.50693811750254,0 days 01:30:00,ISL Hit,2017
31,LONG,2017-02-16 11:45:00,20250.3,20098.42275,2017-02-17 14:45:00,20533.1,282.7999999999993,4.07834,810,278.72165999999925,225764.54459999938,4.515290891999987,1 days 03:00:00,MA Cross Opp,2017
32,SHORT,2017-02-17 14:45:00,20533.1,20687.09825,2017-02-20 11:30:00,20572.85,-39.75,4.110595,810,-43.860595,-35527.08195,-0.710541639,2 days 20:45:00,MA Cross Opp,2017
33,LONG,2017-02-20 11:30:00,20572.85,20418.553625,2017-02-22 14:00:00,20873.8,300.9500000000007,4.144665,810,296.80533500000075,240412.32135000062,4.808246427000013,2 days 02:30:00,MA Cross Opp,2017
34,SHORT,2017-02-22 14:00:00,20873.8,21030.3535,2017-02-23 11:30:00,20906.45,-32.650000000001455,4.178025,780,-36.82802500000145,-28725.859500001134,-0.5745171900000227,0 days 21:30:00,MA Cross Opp,2017
35,LONG,2017-02-23 11:45:00,20914.85,20757.988624999998,2017-02-27 09:15:00,20833.85,-81.0,4.17487,780,-85.17487,-66436.3986,-1.328727972,3 days 21:30:00,MA Cross Opp,2017
36,SHORT,2017-02-27 09:15:00,20833.85,20990.103875,2017-03-01 09:15:00,20641.3,192.54999999999927,4.147514999999999,780,188.40248499999927,146953.93829999943,2.9390787659999886,2 days 00:00:00,MA Cross Opp,2017
37,LONG,2017-03-01 09:30:00,20774.65,20618.840125000002,2017-03-01 14:15:00,20765.9,-8.75,4.1540550000000005,780,-12.904055,-10065.1629,-0.20130325799999998,0 days 04:45:00,MA Cross Opp,2017
38,SHORT,2017-03-01 14:15:00,20765.9,20921.64425,2017-03-02 09:15:00,20791.7,-25.799999999999272,4.155760000000001,780,-29.955759999999273,-23365.492799999432,-0.46730985599998864,0 days 19:00:00,MA Cross Opp,2017
39,LONG,2017-03-02 09:45:00,20846.7,20690.34975,2017-03-02 13:00:00,20766.55,-80.15000000000146,4.161325000000001,780,-84.31132500000146,-65762.83350000114,-1.3152566700000228,0 days 03:15:00,MA Cross Opp,2017
40,SHORT,2017-03-02 13:00:00,20766.55,20922.299125,2017-03-03 14:30:00,20511.55,255.0,4.12781,780,250.87219,195680.3082,3.913606164,1 days 01:30:00,MA Cross Opp,2017
41,LONG,2017-03-03 14:30:00,20511.55,20357.713375,2017-03-06 13:45:00,20600.65,89.10000000000218,4.11122,810,84.98878000000218,68840.91180000176,1.3768182360000352,2 days 23:15:00,MA Cross Opp,2017
42,SHORT,2017-03-06 13:45:00,20600.65,20755.154875000004,2017-03-07 10:00:00,20647.7,-47.04999999999927,4.124835000000001,780,-51.17483499999928,-39916.37129999944,-0.7983274259999888,0 days 20:15:00,MA Cross Opp,2017
43,LONG,2017-03-07 10:00:00,20647.7,20492.84225,2017-03-07 11:45:00,20615.7,-32.0,4.126340000000001,780,-36.12634,-28178.5452,-0.563570904,0 days 01:45:00,MA Cross Opp,2017
44,SHORT,2017-03-07 11:45:00,20615.7,20770.317750000002,2017-03-07 14:45:00,20624.15,-8.450000000000728,4.123985000000001,780,-12.573985000000729,-9807.708300000568,-0.19615416600001134,0 days 03:00:00,MA Cross Opp,2017
45,LONG,2017-03-07 14:45:00,20624.15,20469.468875000002,2017-03-08 11:45:00,20548.6,-75.55000000000291,4.117275,780,-79.66727500000292,-62140.474500002274,-1.2428094900000455,0 days 21:00:00,MA Cross Opp,2017
46,SHORT,2017-03-08 11:45:00,20548.6,20702.7145,2017-03-08 13:15:00,20702.7145,-154.11449999999968,4.12513145,810,-158.23963144999968,-128174.10147449974,-2.563482029489995,0 days 01:30:00,ISL Hit,2017
47,SHORT,2017-03-08 13:45:00,20672.9,20827.946750000003,2017-03-08 14:30:00,20663.7,9.200000000000728,4.133660000000001,780,5.066340000000727,3951.745200000567,0.07903490400001133,0 days 00:45:00,MA Cross Opp,2017
48,LONG,2017-03-08 14:30:00,20663.7,20508.722250000003,2017-03-09 13:15:00,20677.5,13.799999999999272,4.13412,780,9.665879999999273,7539.386399999433,0.15078772799998866,0 days 22:45:00,MA Cross Opp,2017
49,SHORT,2017-03-09 13:15:00,20677.5,20832.581250000003,2017-03-09 15:00:00,20753.65,-76.15000000000146,4.143115000000001,780,-80.29311500000145,-62628.62970000113,-1.2525725940000227,0 days 01:45:00,MA Cross Opp,2017
50,LONG,2017-03-09 15:00:00,20753.65,20597.997625000004,2017-03-10 13:00:00,20732.5,-21.150000000001455,4.148615,780,-25.298615000001455,-19732.919700001134,-0.39465839400002267,0 days 22:00:00,MA Cross Opp,2017
51,SHORT,2017-03-10 13:00:00,20732.5,20887.99375,2017-03-14 09:15:00,20887.99375,-155.49375000000146,4.1620493750000005,780,-159.65579937500146,-124531.52351250114,-2.490630470250023,3 days 20:15:00,ISL Hit,2017
52,LONG,2017-03-14 10:00:00,21141.05,20982.492125,2017-03-14 14:15:00,21130.45,-10.599999999998545,4.22715,780,-14.827149999998545,-11565.176999998865,-0.2313035399999773,0 days 04:15:00,MA Cross Opp,2017
53,SHORT,2017-03-14 14:15:00,21130.45,21288.928375000003,2017-03-15 11:00:00,21194.05,-63.599999999998545,4.23245,780,-67.83244999999854,-52909.31099999887,-1.0581862199999772,0 days 20:45:00,MA Cross Opp,2017
54,LONG,2017-03-15 11:00:00,21194.05,21035.094625,2017-03-15 14:30:00,21180.7,-13.349999999998545,4.237475,780,-17.587474999998545,-13718.230499998865,-0.2743646099999773,0 days 03:30:00,MA Cross Opp,2017
55,SHORT,2017-03-15 14:30:00,21180.7,21339.55525,2017-03-15 15:15:00,21162.65,18.049999999999272,4.234335000000001,780,13.815664999999271,10776.218699999432,0.21552437399998864,0 days 00:45:00,MA Cross Opp,2017
56,LONG,2017-03-15 15:15:00,21162.65,21003.930125000003,2017-03-17 10:00:00,21198.3,35.64999999999782,4.236095,780,31.41390499999782,24502.845899998298,0.490056917999966,1 days 18:45:00,MA Cross Opp,2017
57,SHORT,2017-03-17 10:00:00,21198.3,21357.28725,2017-03-17 14:30:00,21166.0,32.29999999999927,4.23643,780,28.063569999999274,21889.584599999434,0.4377916919999887,0 days 04:30:00,MA Cross Opp,2017
58,LONG,2017-03-17 14:30:00,21166.0,21007.255,2017-03-20 09:30:00,21103.25,-62.75,4.2269250000000005,780,-66.976925,-52242.0015,-1.0448400299999998,2 days 19:00:00,MA Cross Opp,2017
59,SHORT,2017-03-20 09:45:00,21095.9,21254.119250000003,2017-03-20 13:30:00,21120.0,-24.099999999998545,4.22159,780,-28.321589999998544,-22090.840199998864,-0.44181680399997725,0 days 03:45:00,MA Cross Opp,2017
60,LONG,2017-03-20 13:30:00,21120.0,20961.600000000002,2017-03-20 14:45:00,21100.8,-19.200000000000728,4.22208,780,-23.422080000000726,-18269.222400000566,-0.36538444800001135,0 days 01:15:00,MA Cross Opp,2017
61,SHORT,2017-03-20 14:45:00,21100.8,21259.056,2017-03-22 14:00:00,20871.55,229.25,4.197235,780,225.052765,175541.1567,3.510823134,1 days 23:15:00,MA Cross Opp,2017
62,LONG,2017-03-22 14:00:00,20871.55,20715.013375,2017-03-22 15:00:00,20790.25,-81.29999999999927,4.166180000000001,780,-85.46617999999927,-66663.62039999943,-1.3332724079999885,0 days 01:00:00,MA Cross Opp,2017
63,SHORT,2017-03-22 15:00:00,20790.25,20946.176875,2017-03-23 11:30:00,20856.9,-66.65000000000146,4.164715,780,-70.81471500000146,-55235.47770000114,-1.104709554000023,0 days 20:30:00,MA Cross Opp,2017
64,LONG,2017-03-23 11:30:00,20856.9,20700.473250000003,2017-03-27 10:00:00,21058.7,201.79999999999927,4.191560000000001,780,197.60843999999926,154134.5831999994,3.0826916639999884,3 days 22:30:00,MA Cross Opp,2017
65,SHORT,2017-03-27 10:00:00,21058.7,21216.64025,2017-03-28 09:15:00,21061.65,-2.9500000000007276,4.212035000000001,780,-7.162035000000729,-5586.387300000569,-0.11172774600001138,0 days 23:15:00,MA Cross Opp,2017
66,LONG,2017-03-28 09:45:00,21183.4,21024.524500000003,2017-03-28 14:45:00,21208.9,25.5,4.23923,780,21.26077,16583.4006,0.331668012,0 days 05:00:00,MA Cross Opp,2017
67,SHORT,2017-03-28 14:45:00,21208.9,21367.966750000003,2017-03-29 09:45:00,21285.6,-76.69999999999709,4.24945,780,-80.94944999999709,-63140.570999997726,-1.2628114199999545,0 days 19:00:00,MA Cross Opp,2017
68,LONG,2017-03-29 09:45:00,21285.6,21125.958,2017-03-31 11:15:00,21448.3,162.70000000000073,4.27339,780,158.42661000000072,123572.75580000057,2.471455116000011,2 days 01:30:00,MA Cross Opp,2017
69,SHORT,2017-03-31 11:15:00,21448.3,21609.16225,2017-04-03 13:00:00,21494.8,-46.5,4.29431,750,-50.79431,-38095.732500000006,-0.7619146500000001,3 days 01:45:00,MA Cross Opp,2017
70,LONG,2017-04-03 13:00:00,21494.8,21333.589,2017-04-06 10:15:00,21607.35,112.54999999999927,4.3102149999999995,750,108.23978499999927,81179.83874999946,1.6235967749999893,2 days 21:15:00,MA Cross Opp,2017
71,SHORT,2017-04-06 10:15:00,21607.35,21769.405125,2017-04-07 09:45:00,21584.3,23.049999999999272,4.319165,750,18.730834999999274,14048.126249999455,0.2809625249999891,0 days 23:30:00,MA Cross Opp,2017
72,LONG,2017-04-07 09:45:00,21584.3,21422.41775,2017-04-07 10:45:00,21577.6,-6.700000000000728,4.31619,750,-11.016190000000726,-8262.142500000546,-0.1652428500000109,0 days 01:00:00,MA Cross Opp,2017
73,SHORT,2017-04-07 10:45:00,21577.6,21739.432,2017-04-10 12:15:00,21497.3,80.29999999999927,4.30749,750,75.99250999999927,56994.382499999454,1.139887649999989,3 days 01:30:00,MA Cross Opp,2017
74,LONG,2017-04-10 12:15:00,21497.3,21336.07025,2017-04-12 11:00:00,21629.0,131.70000000000073,4.31263,750,127.38737000000073,95540.52750000055,1.910810550000011,1 days 22:45:00,MA Cross Opp,2017
75,SHORT,2017-04-12 11:00:00,21629.0,21791.217500000002,2017-04-12 12:45:00,21733.05,-104.04999999999927,4.3362050000000005,750,-108.38620499999928,-81289.65374999946,-1.6257930749999892,0 days 01:45:00,MA Cross Opp,2017
76,LONG,2017-04-12 12:45:00,21733.05,21570.052125000002,2017-04-12 15:15:00,21661.25,-71.79999999999927,4.33943,750,-76.13942999999927,-57104.57249999945,-1.142091449999989,0 days 02:30:00,MA Cross Opp,2017
77,SHORT,2017-04-12 15:15:00,21661.25,21823.709375000002,2017-04-13 10:45:00,21742.85,-81.59999999999854,4.34041,750,-85.94040999999855,-64455.30749999891,-1.289106149999978,0 days 19:30:00,MA Cross Opp,2017
78,LONG,2017-04-13 10:45:00,21742.85,21579.778625,2017-04-13 13:30:00,21695.9,-46.94999999999709,4.343875000000001,750,-51.29387499999709,-38470.40624999782,-0.7694081249999564,0 days 02:45:00,MA Cross Opp,2017
79,SHORT,2017-04-13 13:30:00,21695.9,21858.619250000003,2017-04-18 09:30:00,21781.1,-85.19999999999709,4.347700000000001,750,-89.54769999999709,-67160.77499999783,-1.3432154999999566,4 days 20:00:00,MA Cross Opp,2017
80,LONG,2017-04-18 09:30:00,21781.1,21617.74175,2017-04-18 14:30:00,21791.55,10.450000000000728,4.357265,750,6.092735000000728,4569.551250000546,0.09139102500001092,0 days 05:00:00,MA Cross Opp,2017
81,SHORT,2017-04-18 14:30:00,21791.55,21954.986625,2017-04-19 14:00:00,21587.3,204.25,4.337885,750,199.912115,149934.08625,2.998681725,0 days 23:30:00,MA Cross Opp,2017
82,LONG,2017-04-19 14:00:00,21587.3,21425.39525,2017-04-19 14:30:00,21538.8,-48.5,4.31261,750,-52.81261,-39609.4575,-0.79218915,0 days 00:30:00,MA Cross Opp,2017
83,SHORT,2017-04-19 14:30:00,21538.8,21700.341,2017-04-20 12:00:00,21537.1,1.7000000000007276,4.307589999999999,750,-2.6075899999992718,-1955.6924999994537,-0.03911384999998908,0 days 21:30:00,MA Cross Opp,2017
84,LONG,2017-04-20 12:00:00,21537.1,21375.57175,2017-04-20 13:30:00,21480.2,-56.89999999999782,4.30173,750,-61.201729999997816,-45901.29749999836,-0.9180259499999673,0 days 01:30:00,MA Cross Opp,2017
85,SHORT,2017-04-20 13:30:00,21480.2,21641.3015,2017-04-21 10:00:00,21546.95,-66.75,4.302715,750,-71.052715,-53289.536250000005,-1.065790725,0 days 20:30:00,MA Cross Opp,2017
86,LONG,2017-04-21 10:00:00,21546.95,21385.347875000003,2017-04-21 12:45:00,21486.2,-60.75,4.3033150000000004,750,-65.053315,-48789.98625,-0.9757997250000001,0 days 02:45:00,MA Cross Opp,2017
87,SHORT,2017-04-21 12:45:00,21486.2,21647.346500000003,2017-04-24 09:15:00,21574.7,-88.5,4.30609,750,-92.80609,-69604.5675,-1.39209135,2 days 20:30:00,MA Cross Opp,2017
88,LONG,2017-04-24 09:45:00,21701.8,21539.036500000002,2017-04-26 14:15:00,22192.15,490.3500000000022,4.3893949999999995,750,485.9606050000022,364470.4537500017,7.289409075000034,2 days 04:30:00,MA Cross Opp,2017
89,SHORT,2017-04-26 14:15:00,22192.15,22358.591125000003,2017-04-27 10:15:00,22212.1,-19.94999999999709,4.440425,750,-24.39042499999709,-18292.81874999782,-0.3658563749999564,0 days 20:00:00,MA Cross Opp,2017
90,LONG,2017-04-27 10:15:00,22212.1,22045.50925,2017-04-28 10:00:00,22236.15,24.05000000000291,4.444825,750,19.60517500000291,14703.881250002181,0.29407762500004364,0 days 23:45:00,MA Cross Opp,2017
91,SHORT,2017-04-28 10:00:00,22236.15,22402.921125000004,2017-04-28 13:45:00,22323.8,-87.64999999999782,4.455995,750,-92.10599499999782,-69079.49624999837,-1.3815899249999672,0 days 03:45:00,MA Cross Opp,2017
92,LONG,2017-04-28 13:45:00,22323.8,22156.3715,2017-05-02 12:00:00,22307.05,-16.75,4.463085,720,-21.213085,-15273.421199999999,-0.30546842399999996,3 days 22:15:00,MA Cross Opp,2017
93,SHORT,2017-05-02 12:00:00,22307.05,22474.352875,2017-05-02 14:30:00,22343.95,-36.900000000001455,4.4651000000000005,720,-41.365100000001455,-29782.872000001047,-0.595657440000021,0 days 02:30:00,MA Cross Opp,2017
94,LONG,2017-05-02 14:30:00,22343.95,22176.370375000002,2017-05-03 10:15:00,22294.95,-49.0,4.46389,720,-53.46389,-38494.0008,-0.7698800160000001,0 days 19:45:00,MA Cross Opp,2017
95,SHORT,2017-05-03 10:15:00,22294.95,22462.162125000003,2017-05-03 14:00:00,22368.5,-73.54999999999927,4.466345,720,-78.01634499999928,-56171.76839999948,-1.1234353679999896,0 days 03:45:00,MA Cross Opp,2017
96,LONG,2017-05-03 14:00:00,22368.5,22200.73625,2017-05-05 13:00:00,22675.2,306.7000000000007,4.50437,720,302.19563000000073,217580.85360000053,4.3516170720000105,1 days 23:00:00,MA Cross Opp,2017
97,SHORT,2017-05-05 13:00:00,22675.2,22845.264000000003,2017-05-08 10:00:00,22767.1,-91.89999999999782,4.544230000000001,720,-96.44422999999782,-69439.84559999843,-1.3887969119999686,2 days 21:00:00,MA Cross Opp,2017
98,LONG,2017-05-08 10:00:00,22767.1,22596.34675,2017-05-08 14:00:00,22791.15,24.05000000000291,4.5558250000000005,720,19.49417500000291,14035.806000002096,0.2807161200000419,0 days 04:00:00,MA Cross Opp,2017
99,SHORT,2017-05-08 14:00:00,22791.15,22962.083625000003,2017-05-08 14:30:00,22815.4,-24.25,4.560655000000001,720,-28.810655,-20743.6716,-0.414873432,0 days 00:30:00,MA Cross Opp,2017
100,LONG,2017-05-08 14:30:00,22815.4,22644.2845,2017-05-09 09:30:00,22776.95,-38.45000000000073,4.559235000000001,720,-43.00923500000073,-30966.649200000524,-0.6193329840000105,0 days 19:00:00,MA Cross Opp,2017
101,SHORT,2017-05-09 09:30:00,22776.95,22947.777125,2017-05-09 14:00:00,22751.75,25.200000000000728,4.5528699999999995,720,20.64713000000073,14865.933600000524,0.2973186720000105,0 days 04:30:00,MA Cross Opp,2017
102,LONG,2017-05-09 14:00:00,22751.75,22581.111875000002,2017-05-10 14:15:00,22796.55,44.79999999999927,4.554830000000001,720,40.24516999999927,28976.522399999474,0.5795304479999895,1 days 00:15:00,MA Cross Opp,2017
103,SHORT,2017-05-10 14:15:00,22796.55,22967.524125,2017-05-11 10:15:00,22887.25,-90.70000000000073,4.56838,720,-95.26838000000073,-68593.23360000053,-1.3718646720000105,0 days 20:00:00,MA Cross Opp,2017
104,LONG,2017-05-11 10:15:00,22887.25,22715.595625,2017-05-11 13:45:00,22873.05,-14.200000000000728,4.57603,720,-18.776030000000727,-13518.741600000523,-0.27037483200001045,0 days 03:30:00,MA Cross Opp,2017
105,SHORT,2017-05-11 13:45:00,22873.05,23044.597875,2017-05-15 10:00:00,22784.15,88.89999999999782,4.56572,720,84.33427999999782,60720.68159999843,1.2144136319999685,3 days 20:15:00,MA Cross Opp,2017
106,LONG,2017-05-15 10:00:00,22784.15,22613.268875,2017-05-15 15:15:00,22821.1,36.94999999999709,4.560525,720,32.38947499999709,23320.421999997907,0.46640843999995807,0 days 05:15:00,MA Cross Opp,2017
107,SHORT,2017-05-15 15:15:00,22821.1,22992.25825,2017-05-16 10:30:00,22799.5,21.599999999998545,4.56206,720,17.037939999998546,12267.316799998953,0.24534633599997907,0 days 19:15:00,MA Cross Opp,2017
108,LONG,2017-05-16 10:30:00,22799.5,22628.50375,2017-05-16 11:30:00,22804.8,5.299999999999272,4.56043,720,0.7395699999992722,532.490399999476,0.01064980799998952,0 days 01:00:00,MA Cross Opp,2017
109,SHORT,2017-05-16 11:30:00,22804.8,22975.836,2017-05-16 13:00:00,22841.4,-36.60000000000218,4.56462,720,-41.16462000000218,-29638.52640000157,-0.5927705280000314,0 days 01:30:00,MA Cross Opp,2017
110,LONG,2017-05-16 13:00:00,22841.4,22670.089500000002,2017-05-17 11:45:00,22890.7,49.29999999999927,4.57321,720,44.72678999999927,32203.288799999475,0.6440657759999895,0 days 22:45:00,MA Cross Opp,2017
111,SHORT,2017-05-17 11:45:00,22890.7,23062.380250000002,2017-05-17 13:45:00,22961.9,-71.20000000000073,4.585260000000001,720,-75.78526000000073,-54565.38720000053,-1.0913077440000105,0 days 02:00:00,MA Cross Opp,2017
112,LONG,2017-05-17 13:45:00,22961.9,22789.685750000004,2017-05-18 09:15:00,22750.45,-211.45000000000073,4.571235000000001,720,-216.02123500000073,-155535.28920000052,-3.1107057840000105,0 days 19:30:00,Gap SL Hit,2017
113,SHORT,2017-05-18 09:45:00,22799.2,22970.194000000003,2017-05-18 13:30:00,22791.3,7.900000000001455,4.55905,720,3.340950000001455,2405.4840000010477,0.04810968000002096,0 days 03:45:00,MA Cross Opp,2017
114,LONG,2017-05-18 13:30:00,22791.3,22620.36525,2017-05-18 15:00:00,22686.5,-104.79999999999927,4.54778,720,-109.34777999999928,-78730.40159999947,-1.5746080319999893,0 days 01:30:00,MA Cross Opp,2017
115,SHORT,2017-05-18 15:15:00,22681.85,22851.963875,2017-05-19 09:30:00,22851.963875,-170.11387500000274,4.5533813875,720,-174.66725638750273,-125760.42459900197,-2.5152084919800393,0 days 18:15:00,ISL Hit,2017
116,SHORT,2017-05-19 10:00:00,22857.05,23028.477875,2017-05-22 09:15:00,22824.8,32.25,4.568185,720,27.681815,19930.9068,0.39861813600000007,2 days 23:15:00,MA Cross Opp,2017
117,LONG,2017-05-22 10:45:00,22784.0,22613.120000000003,2017-05-22 12:45:00,22754.15,-29.849999999998545,4.553815,720,-34.403814999998545,-24770.746799998953,-0.4954149359999791,0 days 02:00:00,MA Cross Opp,2017
118,SHORT,2017-05-22 12:45:00,22754.15,22924.806125000003,2017-05-23 13:30:00,22677.05,77.10000000000218,4.54312,720,72.55688000000218,52240.95360000157,1.0448190720000314,1 days 00:45:00,MA Cross Opp,2017
119,LONG,2017-05-23 13:30:00,22677.05,22506.972125,2017-05-24 09:45:00,22585.2,-91.84999999999854,4.526225,720,-96.37622499999854,-69390.88199999895,-1.3878176399999789,0 days 20:15:00,MA Cross Opp,2017
120,SHORT,2017-05-24 09:45:00,22585.2,22754.589000000004,2017-05-25 09:45:00,22692.6,-107.39999999999782,4.527780000000001,720,-111.92777999999782,-80588.00159999843,-1.6117600319999685,1 days 00:00:00,MA Cross Opp,2017
121,LONG,2017-05-25 09:45:00,22692.6,22522.4055,2017-05-29 11:00:00,23240.75,548.1500000000015,4.593335,720,543.5566650000014,391360.79880000104,7.827215976000021,4 days 01:15:00,MA Cross Opp,2017
