,Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
25,LONG,2021-12-17 13:30:00,35924.1,35744.4795,2021-12-17 14:15:00,35744.4795,-179.62049999999726,7.16685795,150,-186.78735794999727,-28018.10369249959,-2.8018103692499587,0 days 00:45:00,ISL Hit,2021
26,SHORT,2021-12-17 14:45:00,35647.25,35825.486249999994,2021-12-20 14:15:00,34308.5,1338.75,6.9955750000000005,150,1331.754425,199763.16375,19.976316375,2 days 23:30:00,MA Cross Opp,2021
27,LONG,2021-12-20 14:15:00,34308.5,34136.9575,2021-12-21 13:45:00,34857.65,549.1500000000015,6.916615,150,542.2333850000015,81335.00775000022,8.133500775000023,0 days 23:30:00,MA Cross Opp,2021
28,SHORT,2021-12-21 13:45:00,34857.65,35031.93825,2021-12-22 09:45:00,34990.6,-132.9499999999971,6.984825000000001,150,-139.9348249999971,-20990.223749999564,-2.0990223749999566,0 days 20:00:00,MA Cross Opp,2021
29,LONG,2021-12-22 09:45:00,34990.6,34815.647,2021-12-22 10:15:00,34815.647,-174.95300000000134,6.980624700000001,150,-181.93362470000133,-27290.0437050002,-2.72900437050002,0 days 00:30:00,ISL Hit,2021
30,LONG,2021-12-22 10:45:00,34819.3,34645.2035,2021-12-22 11:15:00,34844.05,24.75,6.966335000000001,150,17.783665,2667.5497499999997,0.26675497499999995,0 days 00:30:00,MA Cross Opp,2021
31,SHORT,2021-12-22 11:15:00,34844.05,35018.27025,2021-12-22 11:45:00,34901.75,-57.69999999999709,6.9745800000000004,150,-64.67457999999709,-9701.186999999563,-0.9701186999999563,0 days 00:30:00,MA Cross Opp,2021
32,LONG,2021-12-22 11:45:00,34901.75,34727.24125,2021-12-22 13:15:00,34783.4,-118.34999999999854,6.968515,150,-125.31851499999854,-18797.77724999978,-1.8797777249999779,0 days 01:30:00,MA Cross Opp,2021
33,SHORT,2021-12-22 13:15:00,34783.4,34957.316999999995,2021-12-22 14:45:00,34957.316999999995,-173.916999999994,6.9740717000000005,150,-180.891071699994,-27133.6607549991,-2.71336607549991,0 days 01:30:00,ISL Hit,2021
34,LONG,2021-12-22 15:00:00,34998.5,34823.5075,2021-12-23 14:15:00,35271.95,273.4499999999971,7.027045,150,266.4229549999971,39963.44324999957,3.9963443249999564,0 days 23:15:00,MA Cross Opp,2021
35,SHORT,2021-12-23 14:15:00,35271.95,35448.30974999999,2021-12-24 12:00:00,34741.55,530.3999999999942,7.00135,150,523.3986499999942,78509.79749999913,7.850979749999913,0 days 21:45:00,MA Cross Opp,2021
36,LONG,2021-12-24 12:00:00,34741.55,34567.84225,2021-12-27 09:15:00,34567.84225,-173.7077500000014,6.930939225,150,-180.6386892250014,-27095.80338375021,-2.709580338375021,2 days 21:15:00,ISL Hit,2021
37,SHORT,2021-12-27 10:45:00,34700.9,34874.4045,2021-12-27 11:15:00,34746.75,-45.849999999998545,6.944764999999999,150,-52.79476499999854,-7919.214749999781,-0.791921474999978,0 days 00:30:00,MA Cross Opp,2021
38,LONG,2021-12-27 11:15:00,34746.75,34573.01625,2021-12-27 15:00:00,35025.2,278.4499999999971,6.977195,150,271.4728049999971,40720.92074999956,4.072092074999956,0 days 03:45:00,MA Cross Opp,2021
39,SHORT,2021-12-27 15:00:00,35025.2,35200.325999999994,2021-12-28 09:15:00,35107.35,-82.15000000000146,7.013254999999999,150,-89.16325500000146,-13374.488250000219,-1.3374488250000218,0 days 18:15:00,MA Cross Opp,2021
40,LONG,2021-12-28 09:15:00,35107.35,34931.81325,2021-12-28 14:15:00,35234.7,127.34999999999854,7.034204999999999,150,120.31579499999854,18047.36924999978,1.8047369249999783,0 days 05:00:00,MA Cross Opp,2021
41,SHORT,2021-12-28 14:15:00,35234.7,35410.873499999994,2021-12-29 09:45:00,35344.25,-109.55000000000291,7.057895,150,-116.60789500000291,-17491.18425000044,-1.7491184250000438,0 days 19:30:00,MA Cross Opp,2021
42,LONG,2021-12-29 09:45:00,35344.25,35167.52875,2021-12-29 11:00:00,35176.45,-167.8000000000029,7.05207,150,-174.8520700000029,-26227.810500000436,-2.622781050000044,0 days 01:15:00,MA Cross Opp,2021
43,SHORT,2021-12-29 11:00:00,35176.45,35352.33224999999,2021-12-29 14:15:00,35206.0,-29.55000000000291,7.038245,150,-36.588245000002914,-5488.2367500004375,-0.5488236750000437,0 days 03:15:00,MA Cross Opp,2021
44,LONG,2021-12-29 14:15:00,35206.0,35029.97,2021-12-29 15:00:00,35182.4,-23.599999999998545,7.0388399999999995,150,-30.638839999998545,-4595.825999999782,-0.45958259999997814,0 days 00:45:00,MA Cross Opp,2021
45,SHORT,2021-12-29 15:00:00,35182.4,35358.312,2021-12-30 12:45:00,34981.5,200.90000000000146,7.0163899999999995,150,193.88361000000145,29082.541500000218,2.9082541500000216,0 days 21:45:00,MA Cross Opp,2021
46,LONG,2021-12-30 12:45:00,34981.5,34806.5925,2021-12-30 15:00:00,35045.05,63.55000000000291,7.002655000000001,150,56.547345000002906,8482.101750000436,0.8482101750000436,0 days 02:15:00,MA Cross Opp,2021
47,SHORT,2021-12-30 15:00:00,35045.05,35220.27525,2021-12-31 09:15:00,35220.27525,-175.22524999999587,7.0265325249999995,150,-182.25178252499586,-27337.76737874938,-2.7337767378749382,0 days 18:15:00,ISL Hit,2021
48,LONG,2021-12-31 09:30:00,35373.1,35196.2345,2021-12-31 14:30:00,35430.95,57.849999999998545,7.080404999999999,150,50.769594999998546,7615.439249999782,0.7615439249999783,0 days 05:00:00,MA Cross Opp,2021
49,SHORT,2021-12-31 14:30:00,35430.95,35608.10474999999,2022-01-03 09:15:00,35612.35,-181.40000000000146,7.104329999999999,150,-188.50433000000146,-28275.649500000218,-2.827564950000022,2 days 18:45:00,Gap SL Hit,2021
50,LONG,2022-01-03 09:45:00,35675.35,35496.973249999995,2022-01-04 12:00:00,36742.2,1066.8499999999985,7.2417549999999995,150,1059.6082449999985,158941.23674999978,15.894123674999976,1 days 02:15:00,MA Cross Opp,2022
51,SHORT,2022-01-04 12:00:00,36742.2,36925.91099999999,2022-01-04 14:45:00,36841.15,-98.95000000000437,7.358335000000001,150,-106.30833500000436,-15946.250250000654,-1.5946250250000653,0 days 02:45:00,MA Cross Opp,2022
52,LONG,2022-01-04 14:45:00,36841.15,36656.94425,2022-01-06 09:15:00,37636.65,795.5,7.447780000000001,150,788.05222,118207.833,11.8207833,1 days 18:30:00,MA Cross Opp,2022
53,SHORT,2022-01-06 09:15:00,37636.65,37824.833249999996,2022-01-06 12:30:00,37256.85,379.8000000000029,7.48935,120,372.3106500000029,44677.27800000035,4.467727800000035,0 days 03:15:00,MA Cross Opp,2022
54,LONG,2022-01-06 12:30:00,37256.85,37070.56575,2022-01-07 11:45:00,37882.55,625.7000000000044,7.51394,120,618.1860600000043,74182.32720000052,7.418232720000052,0 days 23:15:00,MA Cross Opp,2022
55,SHORT,2022-01-07 11:45:00,37882.55,38071.96275,2022-01-07 14:30:00,37705.2,177.35000000000582,7.558775000000001,120,169.79122500000582,20374.9470000007,2.03749470000007,0 days 02:45:00,MA Cross Opp,2022
56,LONG,2022-01-07 14:30:00,37705.2,37516.674,2022-01-10 11:45:00,38047.45,342.25,7.575265,120,334.674735,40160.9682,4.0160968200000005,2 days 21:15:00,MA Cross Opp,2022
57,SHORT,2022-01-10 11:45:00,38047.45,38237.687249999995,2022-01-10 13:30:00,38129.05,-81.60000000000582,7.61765,120,-89.21765000000582,-10706.118000000699,-1.07061180000007,0 days 01:45:00,MA Cross Opp,2022
58,LONG,2022-01-10 13:30:00,38129.05,37938.40475,2022-01-11 10:00:00,38099.9,-29.150000000001455,7.6228950000000015,120,-36.772895000001455,-4412.747400000175,-0.44127474000001754,0 days 20:30:00,MA Cross Opp,2022
59,SHORT,2022-01-11 10:00:00,38099.9,38290.3995,2022-01-11 11:00:00,38290.3995,-190.49949999999808,7.639029949999999,120,-198.1385299499981,-23776.62359399977,-2.377662359399977,0 days 01:00:00,ISL Hit,2022
60,LONG,2022-01-11 11:15:00,38329.55,38137.90225,2022-01-12 12:00:00,38737.1,407.54999999999563,7.706665,120,399.84333499999565,47981.200199999475,4.798120019999947,1 days 00:45:00,MA Cross Opp,2022
61,SHORT,2022-01-12 12:00:00,38737.1,38930.78549999999,2022-01-13 11:45:00,38552.85,184.25,7.728995,120,176.521005,21182.5206,2.11825206,0 days 23:45:00,MA Cross Opp,2022
62,LONG,2022-01-13 11:45:00,38552.85,38360.08575,2022-01-13 13:00:00,38433.6,-119.25,7.698645,120,-126.948645,-15233.8374,-1.52338374,0 days 01:15:00,MA Cross Opp,2022
63,SHORT,2022-01-13 13:00:00,38433.6,38625.768,2022-01-14 12:45:00,38191.4,242.1999999999971,7.6625000000000005,120,234.5374999999971,28144.49999999965,2.8144499999999653,0 days 23:45:00,MA Cross Opp,2022
64,LONG,2022-01-14 12:45:00,38191.4,38000.443,2022-01-17 10:45:00,38316.95,125.54999999999563,7.650835000000001,120,117.89916499999563,14147.899799999475,1.4147899799999475,2 days 22:00:00,MA Cross Opp,2022
65,SHORT,2022-01-17 10:45:00,38316.95,38508.53474999999,2022-01-18 09:30:00,38451.8,-134.85000000000582,7.676875000000001,120,-142.52687500000582,-17103.225000000697,-1.7103225000000697,0 days 22:45:00,MA Cross Opp,2022
66,LONG,2022-01-18 09:30:00,38451.8,38259.541000000005,2022-01-18 15:00:00,38378.3,-73.5,7.683010000000001,120,-81.18301,-9741.9612,-0.97419612,0 days 05:30:00,MA Cross Opp,2022
67,SHORT,2022-01-18 15:00:00,38378.3,38570.1915,2022-01-20 09:15:00,38091.0,287.3000000000029,7.64693,120,279.6530700000029,33558.36840000035,3.355836840000035,1 days 18:15:00,MA Cross Opp,2022
68,LONG,2022-01-20 09:15:00,38091.0,37900.545,2022-01-20 11:00:00,37910.0,-181.0,7.6001,120,-188.6001,-22632.012,-2.2632012,0 days 01:45:00,MA Cross Opp,2022
69,SHORT,2022-01-20 11:00:00,37910.0,38099.549999999996,2022-01-21 11:45:00,37421.9,488.09999999999854,7.533189999999999,120,480.56680999999855,57668.01719999983,5.766801719999982,1 days 00:45:00,MA Cross Opp,2022
70,LONG,2022-01-21 11:45:00,37421.9,37234.7905,2022-01-21 14:15:00,37552.4,130.5,7.4974300000000005,120,123.00257,14760.3084,1.47603084,0 days 02:30:00,MA Cross Opp,2022
71,SHORT,2022-01-21 14:15:00,37552.4,37740.162,2022-01-21 15:15:00,37740.162,-187.76199999999517,7.529256200000001,120,-195.29125619999516,-23434.95074399942,-2.343495074399942,0 days 01:00:00,ISL Hit,2022
72,SHORT,2022-01-24 09:15:00,37543.1,37730.8155,2022-01-24 09:45:00,37507.95,35.150000000001455,7.5051049999999995,120,27.644895000001455,3317.3874000001747,0.33173874000001746,0 days 00:30:00,MA Cross Opp,2022
73,LONG,2022-01-24 09:45:00,37507.95,37320.41024999999,2022-01-24 10:30:00,37376.9,-131.04999999999563,7.488485000000001,120,-138.53848499999563,-16624.618199999477,-1.6624618199999477,0 days 00:45:00,MA Cross Opp,2022
74,SHORT,2022-01-24 10:30:00,37376.9,37563.784499999994,2022-01-25 09:30:00,36921.35,455.5500000000029,7.429825,120,448.1201750000029,53774.42100000035,5.377442100000035,0 days 23:00:00,MA Cross Opp,2022
75,LONG,2022-01-25 09:30:00,36921.35,36736.74325,2022-01-27 10:15:00,37279.75,358.40000000000146,7.420110000000001,150,350.97989000000143,52646.98350000021,5.264698350000022,2 days 00:45:00,MA Cross Opp,2022
76,SHORT,2022-01-27 10:15:00,37279.75,37466.14874999999,2022-01-27 13:00:00,37466.14874999999,-186.39874999999302,7.4745898749999995,120,-193.873339874993,-23264.800784999163,-2.326480078499916,0 days 02:45:00,ISL Hit,2022
77,LONG,2022-01-27 13:15:00,37630.5,37442.347499999996,2022-01-28 13:30:00,38143.6,513.0999999999985,7.577410000000001,120,505.52258999999856,60662.710799999826,6.066271079999982,1 days 00:15:00,MA Cross Opp,2022
78,SHORT,2022-01-28 13:30:00,38143.6,38334.31799999999,2022-01-31 10:15:00,37913.2,230.40000000000146,7.6056799999999996,120,222.79432000000145,26735.318400000175,2.6735318400000176,2 days 20:45:00,MA Cross Opp,2022
79,LONG,2022-01-31 10:15:00,37913.2,37723.634,2022-01-31 10:30:00,37723.634,-189.5659999999989,7.5636834,120,-197.1296833999989,-23655.562007999866,-2.3655562007999866,0 days 00:15:00,ISL Hit,2022
80,SHORT,2022-01-31 10:45:00,37715.75,37904.32874999999,2022-01-31 11:15:00,37904.32874999999,-188.5787499999933,7.562007874999999,120,-196.1407578749933,-23536.8909449992,-2.35368909449992,0 days 00:30:00,ISL Hit,2022
81,SHORT,2022-01-31 11:45:00,37851.5,38040.75749999999,2022-01-31 12:00:00,37917.35,-65.84999999999854,7.576885000000001,120,-73.42688499999855,-8811.226199999826,-0.8811226199999825,0 days 00:15:00,MA Cross Opp,2022
82,LONG,2022-01-31 12:00:00,37917.35,37727.763249999996,2022-01-31 14:30:00,37993.85,76.5,7.59112,120,68.90888,8269.0656,0.8269065600000001,0 days 02:30:00,MA Cross Opp,2022
83,SHORT,2022-01-31 14:30:00,37993.85,38183.81924999999,2022-01-31 15:15:00,38042.3,-48.450000000004366,7.603615,120,-56.05361500000436,-6726.433800000524,-0.6726433800000524,0 days 00:45:00,MA Cross Opp,2022
84,LONG,2022-01-31 15:15:00,38042.3,37852.088500000005,2022-02-01 12:15:00,38596.05,553.75,7.663835000000001,120,546.086165,65530.33980000001,6.55303398,0 days 21:00:00,MA Cross Opp,2022
86,SHORT,2022-02-01 12:15:00,38596.05,38789.030249999996,2022-02-01 14:45:00,38598.7,-2.6499999999941792,7.719475,120,-10.369474999994178,-1244.3369999993015,-0.12443369999993015,0 days 02:30:00,MA Cross Opp,2022
85,LONG,2022-02-01 14:45:00,38598.7,38405.7065,2022-02-01 14:45:00,38405.7065,-192.99349999999686,7.70044065,120,-200.69394064999685,-24083.27287799962,-2.408327287799962,0 days 00:00:00,ISL Hit,2022
87,LONG,2022-02-01 15:15:00,38498.6,38306.106999999996,2022-02-02 13:45:00,39166.0,667.4000000000015,7.766460000000001,120,659.6335400000014,79156.02480000017,7.915602480000016,0 days 22:30:00,MA Cross Opp,2022
88,SHORT,2022-02-02 13:45:00,39166.0,39361.829999999994,2022-02-02 14:30:00,39294.85,-128.84999999999854,7.846085000000001,120,-136.69608499999853,-16403.530199999823,-1.6403530199999823,0 days 00:45:00,MA Cross Opp,2022
89,LONG,2022-02-02 14:30:00,39294.85,39098.37575,2022-02-03 10:15:00,39182.85,-112.0,7.84777,120,-119.84777,-14381.732399999999,-1.43817324,0 days 19:45:00,MA Cross Opp,2022
90,SHORT,2022-02-03 10:15:00,39182.85,39378.76424999999,2022-02-03 12:45:00,39378.76424999999,-195.91424999999435,7.856161424999999,120,-203.77041142499436,-24452.449370999322,-2.445244937099932,0 days 02:30:00,ISL Hit,2022
91,SHORT,2022-02-03 14:15:00,39150.6,39346.352999999996,2022-02-04 15:00:00,38780.6,370.0,7.79312,120,362.20688,43464.825600000004,4.346482560000001,1 days 00:45:00,MA Cross Opp,2022
92,LONG,2022-02-04 15:00:00,38780.6,38586.697,2022-02-07 09:15:00,38718.5,-62.099999999998545,7.749910000000001,120,-69.84990999999854,-8381.989199999825,-0.8381989199999825,2 days 18:15:00,MA Cross Opp,2022
93,SHORT,2022-02-07 09:15:00,38718.5,38912.0925,2022-02-08 12:15:00,37801.5,917.0,7.652,120,909.348,109121.76,10.912176,1 days 03:00:00,MA Cross Opp,2022
94,LONG,2022-02-08 12:15:00,37801.5,37612.4925,2022-02-08 13:00:00,37612.4925,-189.0074999999997,7.5413992499999996,120,-196.54889924999972,-23585.867909999968,-2.358586790999997,0 days 00:45:00,ISL Hit,2022
95,LONG,2022-02-08 13:30:00,37757.75,37568.96125,2022-02-08 14:00:00,37699.95,-57.80000000000291,7.54577,120,-65.34577000000291,-7841.49240000035,-0.784149240000035,0 days 00:30:00,MA Cross Opp,2022
96,SHORT,2022-02-08 14:00:00,37699.95,37888.44974999999,2022-02-08 14:45:00,37888.44974999999,-188.4997499999954,7.558839974999999,120,-196.0585899749954,-23527.03079699945,-2.352703079699945,0 days 00:45:00,ISL Hit,2022
97,LONG,2022-02-09 09:15:00,38103.6,37913.081999999995,2022-02-10 15:00:00,39040.95,937.3499999999985,7.714454999999999,120,929.6355449999985,111556.26539999981,11.15562653999998,1 days 05:45:00,MA Cross Opp,2022
98,SHORT,2022-02-10 15:00:00,39040.95,39236.154749999994,2022-02-11 12:30:00,38557.5,483.4499999999971,7.759845,120,475.6901549999971,57082.81859999965,5.708281859999965,0 days 21:30:00,MA Cross Opp,2022
99,LONG,2022-02-11 12:30:00,38557.5,38364.7125,2022-02-11 14:45:00,38487.4,-70.09999999999854,7.70449,120,-77.80448999999854,-9336.538799999824,-0.9336538799999824,0 days 02:15:00,MA Cross Opp,2022
100,SHORT,2022-02-11 14:45:00,38487.4,38679.837,2022-02-15 11:30:00,37010.25,1477.1500000000015,7.549765,120,1469.6002350000015,176352.02820000018,17.635202820000018,3 days 20:45:00,MA Cross Opp,2022
101,LONG,2022-02-15 11:30:00,37010.25,36825.19875,2022-02-16 10:30:00,38043.25,1033.0,7.50535,150,1025.49465,153824.1975,15.38241975,0 days 23:00:00,MA Cross Opp,2022
102,SHORT,2022-02-16 10:30:00,38043.25,38233.46625,2022-02-16 12:30:00,38233.46625,-190.21624999999767,7.6276716250000005,120,-197.84392162499768,-23741.27059499972,-2.374127059499972,0 days 02:00:00,ISL Hit,2022
103,LONG,2022-02-16 13:15:00,38228.95,38037.80525,2022-02-16 14:45:00,38037.80525,-191.14474999999948,7.626675524999999,120,-198.77142552499947,-23852.571062999938,-2.385257106299994,0 days 01:30:00,ISL Hit,2022
104,SHORT,2022-02-16 15:15:00,37977.95,38167.83974999999,2022-02-17 12:00:00,37786.1,191.84999999999854,7.576404999999999,120,184.27359499999855,22112.831399999824,2.2112831399999826,0 days 20:45:00,MA Cross Opp,2022
105,LONG,2022-02-17 12:00:00,37786.1,37597.169499999996,2022-02-17 14:00:00,37720.7,-65.40000000000146,7.550679999999999,120,-72.95068000000146,-8754.081600000174,-0.8754081600000175,0 days 02:00:00,MA Cross Opp,2022
106,SHORT,2022-02-17 14:00:00,37720.7,37909.303499999995,2022-02-18 11:15:00,37615.85,104.84999999999854,7.5336549999999995,120,97.31634499999855,11677.961399999826,1.1677961399999826,0 days 21:15:00,MA Cross Opp,2022
107,LONG,2022-02-18 11:15:00,37615.85,37427.770749999996,2022-02-18 14:30:00,37538.3,-77.54999999999563,7.515415,120,-85.06541499999564,-10207.849799999476,-1.0207849799999476,0 days 03:15:00,MA Cross Opp,2022
108,SHORT,2022-02-18 14:30:00,37538.3,37725.9915,2022-02-21 10:30:00,37725.9915,-187.69149999999354,7.526429149999999,120,-195.21792914999355,-23426.151497999228,-2.3426151497999226,2 days 20:00:00,ISL Hit,2022
109,LONG,2022-02-21 10:45:00,37740.25,37551.54875,2022-02-21 14:00:00,37843.2,102.94999999999709,7.558345,120,95.39165499999709,11446.99859999965,1.1446998599999652,0 days 03:15:00,MA Cross Opp,2022
110,SHORT,2022-02-21 14:00:00,37843.2,38032.41599999999,2022-02-22 11:30:00,37345.5,497.6999999999971,7.51887,120,490.1811299999971,58821.73559999965,5.882173559999965,0 days 21:30:00,MA Cross Opp,2022
111,LONG,2022-02-22 11:30:00,37345.5,37158.7725,2022-02-22 12:30:00,37158.7725,-186.72750000000087,7.45042725,120,-194.17792725000086,-23301.351270000105,-2.3301351270000104,0 days 01:00:00,ISL Hit,2022
112,SHORT,2022-02-22 12:45:00,37141.0,37326.704999999994,2022-02-22 13:45:00,37326.704999999994,-185.70499999999447,7.4467704999999995,120,-193.15177049999448,-23178.212459999337,-2.3178212459999337,0 days 01:00:00,ISL Hit,2022
113,LONG,2022-02-22 14:15:00,37519.5,37331.9025,2022-02-22 15:00:00,37331.9025,-187.5975000000035,7.48514025,120,-195.0826402500035,-23409.91683000042,-2.340991683000042,0 days 00:45:00,ISL Hit,2022
114,LONG,2022-02-23 09:15:00,37399.75,37212.75125,2022-02-23 13:30:00,37606.15,206.40000000000146,7.50059,120,198.89941000000147,23867.929200000177,2.3867929200000177,0 days 04:15:00,MA Cross Opp,2022
115,SHORT,2022-02-23 13:30:00,37606.15,37794.18075,2022-02-24 12:15:00,36160.7,1445.4500000000044,7.376685000000001,120,1438.0733150000044,172568.79780000052,17.25687978000005,0 days 22:45:00,MA Cross Opp,2022
116,LONG,2022-02-24 12:15:00,36160.7,35979.896499999995,2022-02-24 12:30:00,36032.45,-128.25,7.219315,150,-135.469315,-20320.397249999998,-2.0320397249999997,0 days 00:15:00,MA Cross Opp,2022
117,SHORT,2022-02-24 12:30:00,36032.45,36212.61224999999,2022-02-25 09:30:00,36212.61224999999,-180.16224999999395,7.224506224999999,150,-187.38675622499395,-28108.013433749093,-2.8108013433749095,0 days 21:00:00,ISL Hit,2022
118,LONG,2022-02-25 10:15:00,36426.9,36244.7655,2022-02-25 12:30:00,36425.65,-1.25,7.285255,150,-8.535255,-1280.2882499999998,-0.12802882499999999,0 days 02:15:00,MA Cross Opp,2022
119,SHORT,2022-02-25 12:30:00,36425.65,36607.778249999996,2022-02-25 13:00:00,36607.778249999996,-182.1282499999943,7.303342825,150,-189.43159282499428,-28414.73892374914,-2.841473892374914,0 days 00:30:00,ISL Hit,2022
120,SHORT,2022-02-25 14:30:00,36453.95,36636.21975,2022-02-28 11:45:00,36019.2,434.75,7.2473149999999995,150,427.502685,64125.40275,6.4125402750000005,2 days 21:15:00,MA Cross Opp,2022
121,LONG,2022-02-28 11:45:00,36019.2,35839.104,2022-03-02 09:15:00,35553.7,-465.5,7.15729,150,-472.65729,-70898.5935,-7.089859350000001,1 days 21:30:00,Gap SL Hit,2022
